ss_d,ss_rgnsm,td,chmbl_d,vrnt_d,src_d,b_frmt,ss_tp,ss_tx_d,rltnshp_tp,crtd_b,ss_cll_tp,ss_sbclllr_frctn,cnfdnc_scr,src_ss_d,cll_d,tss_d
14611,Rattus norvegicus,50597,CHEMBL631497,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14612,Rattus norvegicus,50597,CHEMBL631498,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14613,Rattus norvegicus,50597,CHEMBL629776,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14614,Rattus norvegicus,50597,CHEMBL629777,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14615,Rattus norvegicus,50597,CHEMBL629778,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14616,Rattus norvegicus,50597,CHEMBL630456,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14617,Rattus norvegicus,50597,CHEMBL630457,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14618,Rattus norvegicus,50597,CHEMBL630458,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14619,Rattus norvegicus,50597,CHEMBL630459,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14620,Rattus norvegicus,50597,CHEMBL630460,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14621,Rattus norvegicus,50597,CHEMBL876550,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14622,Rattus norvegicus,50597,CHEMBL630461,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14623,Rattus norvegicus,50597,CHEMBL630462,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14624,Rattus norvegicus,50597,CHEMBL630463,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14625,Rattus norvegicus,50597,CHEMBL630464,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14626,Rattus norvegicus,50597,CHEMBL630465,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14627,Rattus norvegicus,50597,CHEMBL630466,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14628,Rattus norvegicus,50597,CHEMBL630467,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14629,Rattus norvegicus,50597,CHEMBL630633,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14630,Rattus norvegicus,50597,CHEMBL630634,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14631,Rattus norvegicus,50597,CHEMBL630635,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14632,Rattus norvegicus,50597,CHEMBL630636,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14633,Rattus norvegicus,50597,CHEMBL630637,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14634,Oryctolagus cuniculus,50592,CHEMBL630638,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1988.0
14635,Oryctolagus cuniculus,50592,CHEMBL630639,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1988.0
14636,Oryctolagus cuniculus,50592,CHEMBL630640,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1988.0
14637,Oryctolagus cuniculus,50592,CHEMBL876551,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1988.0
14638,Oryctolagus cuniculus,50592,CHEMBL630641,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14639,Oryctolagus cuniculus,50592,CHEMBL630642,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14640,Oryctolagus cuniculus,50592,CHEMBL630643,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14641,Oryctolagus cuniculus,50592,CHEMBL630644,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14642,Oryctolagus cuniculus,50592,CHEMBL630645,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14643,Oryctolagus cuniculus,50592,CHEMBL625599,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1988.0
14644,Oryctolagus cuniculus,50592,CHEMBL625600,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1988.0
14645,Oryctolagus cuniculus,50592,CHEMBL625601,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1988.0
14646,Oryctolagus cuniculus,50592,CHEMBL625602,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1988.0
14647,Oryctolagus cuniculus,50592,CHEMBL627470,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14648,Oryctolagus cuniculus,50592,CHEMBL627471,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14649,Oryctolagus cuniculus,50592,CHEMBL627472,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14650,Oryctolagus cuniculus,50592,CHEMBL627473,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14651,Oryctolagus cuniculus,50592,CHEMBL627474,,1,BAO_0000218,A,9986.0,N,Intermediate,,,1,,,1088.0
14652,Rattus norvegicus,50597,CHEMBL627475,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14653,Rattus norvegicus,50597,CHEMBL627476,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14654,Canis lupus familiaris,50588,CHEMBL627477,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14655,Canis lupus familiaris,50588,CHEMBL627478,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14656,Canis lupus familiaris,50588,CHEMBL627479,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14657,Canis lupus familiaris,50588,CHEMBL627480,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14658,Canis lupus familiaris,50588,CHEMBL627481,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14659,Canis lupus familiaris,50588,CHEMBL627482,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14660,Canis lupus familiaris,50588,CHEMBL627483,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14661,Canis lupus familiaris,50588,CHEMBL875636,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14662,Canis lupus familiaris,50588,CHEMBL625764,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14663,Canis lupus familiaris,50588,CHEMBL625765,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14664,Canis lupus familiaris,50588,CHEMBL625766,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14665,Canis lupus familiaris,50588,CHEMBL625767,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14666,Canis lupus familiaris,50588,CHEMBL625768,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14667,Canis lupus familiaris,50588,CHEMBL625769,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14668,Canis lupus familiaris,50588,CHEMBL625770,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14669,Canis lupus familiaris,50588,CHEMBL625771,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14670,Canis lupus familiaris,50588,CHEMBL625772,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14671,Canis lupus familiaris,50588,CHEMBL625773,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14672,Rattus norvegicus,50597,CHEMBL625774,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14673,Rattus norvegicus,50597,CHEMBL625775,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14674,Rattus norvegicus,50597,CHEMBL625776,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14675,Rattus norvegicus,50597,CHEMBL625777,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14676,Rattus norvegicus,50597,CHEMBL625778,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14677,Rattus norvegicus,50597,CHEMBL625779,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14678,Rattus norvegicus,50597,CHEMBL625780,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14679,Rattus norvegicus,50597,CHEMBL625781,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14680,Rattus norvegicus,50597,CHEMBL875637,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14681,Rattus norvegicus,50597,CHEMBL626473,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14682,Rattus norvegicus,50597,CHEMBL626474,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14683,Rattus norvegicus,50597,CHEMBL626475,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14684,Rattus norvegicus,50597,CHEMBL626476,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14685,Rattus norvegicus,50597,CHEMBL634397,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14686,Rattus norvegicus,50597,CHEMBL626477,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14687,Rattus norvegicus,50597,CHEMBL631069,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14688,Rattus norvegicus,50597,CHEMBL631070,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14689,Rattus norvegicus,50597,CHEMBL631071,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14690,Rattus norvegicus,50597,CHEMBL631072,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14691,Rattus norvegicus,50597,CHEMBL631073,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14692,Rattus norvegicus,50597,CHEMBL631074,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14693,Rattus norvegicus,50597,CHEMBL631075,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14694,Rattus norvegicus,50597,CHEMBL631725,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14695,Rattus norvegicus,50597,CHEMBL631726,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14696,Rattus norvegicus,50597,CHEMBL631727,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14697,Rattus norvegicus,50597,CHEMBL631728,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14698,Rattus norvegicus,50597,CHEMBL631729,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14699,Rattus norvegicus,50597,CHEMBL631730,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14700,Rattus norvegicus,50597,CHEMBL631731,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14701,Rattus norvegicus,50597,CHEMBL631910,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14702,Rattus norvegicus,50597,CHEMBL631911,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,10000000.0
14703,Rattus norvegicus,50597,CHEMBL631912,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1898.0
14704,Rattus norvegicus,50597,CHEMBL631913,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1898.0
14705,Rattus norvegicus,50597,CHEMBL631914,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14706,Rattus norvegicus,50597,CHEMBL631915,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14707,Rattus norvegicus,50597,CHEMBL875778,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14708,Rattus norvegicus,50597,CHEMBL631916,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14709,Rattus norvegicus,50597,CHEMBL631917,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14710,Rattus norvegicus,50597,CHEMBL631918,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14711,Rattus norvegicus,50597,CHEMBL631919,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14712,Rattus norvegicus,50597,CHEMBL631920,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14713,Rattus norvegicus,50597,CHEMBL631921,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14714,Rattus norvegicus,50597,CHEMBL631922,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14715,Rattus norvegicus,50597,CHEMBL631923,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14716,Rattus norvegicus,50597,CHEMBL631924,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14717,Rattus norvegicus,50597,CHEMBL630234,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14718,Rattus norvegicus,50597,CHEMBL630235,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14719,Rattus norvegicus,50597,CHEMBL630236,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14720,Rattus norvegicus,50597,CHEMBL630237,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14721,Rattus norvegicus,50597,CHEMBL630238,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14722,Rattus norvegicus,50597,CHEMBL630239,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14723,Rattus norvegicus,50597,CHEMBL630303,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14724,Rattus norvegicus,50597,CHEMBL630304,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14725,Rattus norvegicus,50597,CHEMBL630305,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14726,Rattus norvegicus,50597,CHEMBL630306,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14727,Rattus norvegicus,50597,CHEMBL630307,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14728,Rattus norvegicus,50597,CHEMBL630308,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14729,Rattus norvegicus,50597,CHEMBL630309,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14730,Rattus norvegicus,50597,CHEMBL629309,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14731,Rattus norvegicus,50597,CHEMBL629993,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14732,Rattus norvegicus,50597,CHEMBL629994,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14733,Rattus norvegicus,50597,CHEMBL629995,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14734,Rattus norvegicus,50597,CHEMBL631993,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14735,Rattus norvegicus,50597,CHEMBL631994,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14736,Rattus norvegicus,50597,CHEMBL631995,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14737,Rattus norvegicus,50597,CHEMBL631996,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14738,Rattus norvegicus,50597,CHEMBL631997,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14739,Rattus norvegicus,50597,CHEMBL631998,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14740,Rattus norvegicus,50597,CHEMBL631999,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14741,Rattus norvegicus,50597,CHEMBL632000,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14742,Rattus norvegicus,50597,CHEMBL632001,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14743,Rattus norvegicus,50597,CHEMBL874424,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14744,Rattus norvegicus,50597,CHEMBL632002,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14745,Rattus norvegicus,50597,CHEMBL632003,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14746,,22224,CHEMBL632004,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14747,,22224,CHEMBL632005,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14748,,22224,CHEMBL632006,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14749,,22224,CHEMBL632007,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14750,,22224,CHEMBL632008,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14751,,22224,CHEMBL632009,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14752,,22224,CHEMBL632010,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14753,,22224,CHEMBL857750,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14754,,22224,CHEMBL632011,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14755,,22224,CHEMBL632012,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14756,,22224,CHEMBL632013,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14757,,22224,CHEMBL632014,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14758,,22224,CHEMBL629622,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14759,,22224,CHEMBL629623,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14760,,22224,CHEMBL629624,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14761,,22224,CHEMBL629625,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14762,,22224,CHEMBL629626,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14763,,22224,CHEMBL629627,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14764,,22224,CHEMBL629628,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14765,,22224,CHEMBL629629,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14766,,22224,CHEMBL629630,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14767,,22224,CHEMBL856030,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14768,,22224,CHEMBL629631,,1,BAO_0000019,B,,U,Autocuration,,,0,,,
14769,,22224,CHEMBL629632,,1,BAO_0000019,B,,U,Autocuration,,,0,,,
14770,,22224,CHEMBL629633,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14771,,22224,CHEMBL629634,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14772,,22224,CHEMBL629635,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14773,,22224,CHEMBL629636,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14774,,22224,CHEMBL629637,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14775,,22224,CHEMBL629638,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14776,,22224,CHEMBL629639,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14777,,22224,CHEMBL629640,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14778,,22224,CHEMBL629641,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14779,,22224,CHEMBL631344,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14780,Rattus norvegicus,50597,CHEMBL631345,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
14781,,22224,CHEMBL631346,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14782,,22224,CHEMBL631524,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14783,Rattus norvegicus,50597,CHEMBL631525,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
14784,,22224,CHEMBL631526,,1,BAO_0000019,F,,U,Autocuration,,,0,,,
14785,,22224,CHEMBL631527,,1,BAO_0000019,F,,U,Autocuration,,,0,,,
14786,,22224,CHEMBL631528,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14787,,22224,CHEMBL631529,,1,BAO_0000019,A,,U,Autocuration,,,0,,,1898.0
14788,,22224,CHEMBL631530,,1,BAO_0000019,A,,U,Autocuration,,,0,,,1898.0
14789,,22224,CHEMBL631531,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14790,,22224,CHEMBL631532,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14791,,22224,CHEMBL631533,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14792,Mus musculus,50594,CHEMBL876552,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14793,Mus musculus,50594,CHEMBL631534,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14794,Mus musculus,50594,CHEMBL631535,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14795,Mus musculus,50594,CHEMBL631536,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14796,Mus musculus,50594,CHEMBL631537,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14797,Mus musculus,50594,CHEMBL631538,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14798,Mus musculus,50594,CHEMBL631539,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14799,Mus musculus,50594,CHEMBL631540,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14800,Rattus norvegicus,50597,CHEMBL625637,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14801,Rattus norvegicus,50597,CHEMBL625638,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14802,Rattus norvegicus,50597,CHEMBL625639,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14803,Rattus norvegicus,50597,CHEMBL625640,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
14804,Rattus norvegicus,50597,CHEMBL625641,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
14805,Rattus norvegicus,50597,CHEMBL625642,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
14806,Rattus norvegicus,50597,CHEMBL625643,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
14807,Rattus norvegicus,50597,CHEMBL625644,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14808,Rattus norvegicus,50597,CHEMBL625645,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
14809,Rattus norvegicus,50597,CHEMBL625646,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14810,Rattus norvegicus,50597,CHEMBL625647,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14811,Rattus norvegicus,50597,CHEMBL625648,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
14812,Rattus norvegicus,50597,CHEMBL625649,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
14813,Rattus norvegicus,50597,CHEMBL625650,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
14814,Rattus norvegicus,50597,CHEMBL625651,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
14815,Rattus norvegicus,50597,CHEMBL625652,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,14.0
14816,Rattus norvegicus,50597,CHEMBL625653,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,14.0
14817,Rattus norvegicus,50597,CHEMBL625654,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2106.0
14818,Rattus norvegicus,50597,CHEMBL625655,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2106.0
14819,Rattus norvegicus,50597,CHEMBL625656,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14820,Rattus norvegicus,50597,CHEMBL625657,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
14821,Rattus norvegicus,50597,CHEMBL625658,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
14822,Rattus norvegicus,50597,CHEMBL625659,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
14823,Rattus norvegicus,50597,CHEMBL625660,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
14824,Rattus norvegicus,50597,CHEMBL625661,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
14825,Rattus norvegicus,50597,CHEMBL625662,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14826,Rattus norvegicus,50597,CHEMBL625663,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14827,Rattus norvegicus,50597,CHEMBL875621,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
14828,Rattus norvegicus,50597,CHEMBL628382,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
14829,Rattus norvegicus,50597,CHEMBL628383,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
14830,Rattus norvegicus,50597,CHEMBL628384,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
14831,Rattus norvegicus,50597,CHEMBL628385,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14832,Rattus norvegicus,50597,CHEMBL875753,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14833,Rattus norvegicus,50597,CHEMBL628386,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14834,Rattus norvegicus,50597,CHEMBL628387,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14835,Rattus norvegicus,50597,CHEMBL628388,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14836,Rattus norvegicus,50597,CHEMBL628389,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14837,Rattus norvegicus,50597,CHEMBL632756,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14838,Rattus norvegicus,50597,CHEMBL628390,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14839,Rattus norvegicus,50597,CHEMBL631811,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14840,Rattus norvegicus,50597,CHEMBL631812,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14841,Rattus norvegicus,50597,CHEMBL631813,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14842,Rattus norvegicus,50597,CHEMBL631814,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14843,Rattus norvegicus,50597,CHEMBL631815,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14844,Rattus norvegicus,50597,CHEMBL631816,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14845,Rattus norvegicus,50597,CHEMBL875758,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14846,Rattus norvegicus,50597,CHEMBL631817,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14847,Rattus norvegicus,50597,CHEMBL631818,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14848,Rattus norvegicus,50597,CHEMBL631819,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
14849,Rattus norvegicus,50597,CHEMBL631820,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
