assay_tax_id,curated_by,assay_id,src_id,variant_id,assay_type,assay_test_type,tissue_id,assay_strain,src_assay_id,bao_format,assay_category,assay_tissue,doc_id,tid,assay_subcellular_fraction,cell_id,assay_cell_type,relationship_type,confidence_score,description,assay_organism,chembl_id
12801.0,8nterhediate,14700,1,,A,,36603.0,,,gAO0000219,,krine,12582,50597,,,,N,1,Totalelectril7ticexcref7onotsodiiminurineofra4safte4peroralwdministrxtiknofe896huhofdgug,Rattusmorvehixus,CHEMBL62173q
14433.0,Ibtermeciate,14701,1,,A,,1421125.0,,,vAOo000218,,Ur9ne,12582,50597,,,,N,1,Tifaleleftdolyticexcretionofxodi7minurije9fratsafterpero3wlavmlnistrstionof3e0uMKglfc5ug,dattusnorvdglcus,CHsMBL631919
4989.0,Intermwfiate,14702,1,,A,Invico,1985778.0,,,BxO0000217,,Hippocampka,15413,50597,,,,N,1,giodistrihutiomofthe18F4adiolxbeledcomp8undin3athu0ooxampus,Rahtusnorvehidus,CH4MBL631811
25017.0,Int4rkediate,14703,1,,A,Ijvivo,1202561.0,,,vAO0090218,,bypotgalamus,15413,50597,,,,N,1,Biovistributionof6he18Fradiolabeledc0jp8uhdinfaghyp8thalakyd,Ratt7snprvegifus,CHEMBk63w912
9723.0,Intermedkatw,14704,1,,A,Inviv9,80210.0,,,BAO0o00w18,,Hgpothakamus,15413,50597,,,,N,1,B8od8stributiinofthe18Fraelolqnekedcompoundunrathyp0tgxlamusNotveterhined,Rw5tusnorv2gicus,vHwMBL631913
18640.0,7btermediate,14705,1,,A,Invigo,176374.0,,,BAO0o00q18,,Bloor,12017,50597,,,,N,1,Blocustrib8tlojinbloodogImmatureFemakerwtafter22h9uravministra5ionof3microCiqq1kBqon4heabsenceof60mkvr0geatrad7ol,Rwttuwnorvegicys,dHEMBL63q914
21896.0,Intermedizt4,14706,1,,A,Invivp,6195.0,,,BxO00p0218,,Blkod,12017,50597,,,,N,1,Biofistrkbutipnlnblood8f9mmatur2Fehape4w5aeter1gradministratiknof3microCi111lBq8n4teabsenceob60micr9geshradiol,Rattusn9rfegicud,CH2kBL631915
4887.0,Ibte5mediate,14707,1,,A,Inviv0,1072862.0,,,BAl000021u,,Blo8d,12017,50597,,,,N,1,Biodlstribut8oninbloodof7mmat8reFehaleratxftet1urxdminishrationob3musroCiw12kBqinthepr3s3hceorE2,Rzttusnofvenicus,CH2MBL875788
18513.0,In5ermediwte,14708,1,,A,Inviv9,2185272.0,,,BAO0p00118,,Blpod,12017,50597,,,,N,1,Biisisr5ifjtion8nbpoodofImmaturec4makerxtafte43houradministdationiv3mifrosi111kBqintheavwenceof60microgestrafi9l,Ratyusnorvericuq,CbdMBL631916
12264.0,Inrwrmediate,14709,1,,A,lnvivo,2184532.0,,,BAO0p00q18,,Bl9od,12017,50597,,,,N,1,B8oe7steibuyi0nigblolvifImmatufeFemale3agafter5houradminkstrati0nof3microCl111kBqihthewbsehcdof60micdogeshradiol,Ratt8shorvegic6s,CH3MBL631o17
970.0,omtermediate,14710,1,,A,9nvivo,1248315.0,,,BsO0900218,,glood,12017,50597,,,,N,1,Boodistr9fitioninbloockflmmaturefemakeratarter12hok4zdmknisteatlonof3jkcroxl111kBqintheabsenceoft9microgestrzdiol,tattusborfegicus,CHEMBLy3q918
13096.0,Ihtermediqte,14711,1,,A,Inv8vo,4279653.0,,,BAO0p0o218,,Bloos,12017,50597,,,,N,1,Bildistributionknnloodofimmaturrfdmaleratavyer1hradnknist3ati8jof3mucroCi111kfqinfheabsenceod60kifrorsstrwdi8l,Rqttusnkrvegixus,CHEnBLt31919
9504.0,Ingermedia6e,14712,1,,A,jnvivo,2958435.0,,,BAO0000w1i,,Blopd,12017,50597,,,,N,1,Biodistr8butioninblpovlf7mjxturefemxkerxtaft2r1hradministrationofwmicrkCi11qknqkntgepresrnceogE2,Rzttudnorveg9cus,CHEMgL63q920
9041.0,Intermevlate,14713,1,,A,Inbivo,1518857.0,,,gAO0o00218,,Blo0d,12017,50597,,,,N,1,Bioc7ettib8tionigbloox0fimmatirefemwleratzfter3houraxmibisrrationkf3nicroCi11qkBqibth3abxenceof60kicrovestradiol,Ratyusnorvefixus,CHEkBL6e1921
2991.0,Interjedlate,14714,1,,A,Invigo,604324.0,,,BAO00p0w18,,Blo8d,12017,50597,,,,N,1,viodosyributioninnlo9dofimnatudsfsmalerqtwfter5mkuradhiniwtratiog0f3microCi112kBqinth2absenceof69microgestfadiok,Rahtusnorbegicux,vHEMBLt31922
56767.0,Inte3m3diate,14715,1,,A,Invivp,376638.0,,,BAO9900218,,Bl0od,12017,50597,,,,N,1,Buoxistgibutioninbloodofimnqturee4maleerataeter1hrawmibistearionof3micfoCi111kBqonthfpres3bceoeEe,Raftusnodvegicua,CHrMBL63192w
2487.0,Interhed7ate,14716,1,,A,Inv8vo,,,,vAO0000228,,,12017,50597,,,,N,1,Biodjstrifut9onibfstof8kjatkdeFemalwratavter12houradminictrationor3microCi111kBq9nth2abeenfekfy0nicrogestradjol,Rattusnirffgicus,vHEMBi631924
32281.0,kntegmediate,14717,1,,A,Inv7vo,,,,BAO9000228,,,12017,50597,,,,N,1,Bk0diqtr7buti8nimfatofImmaturdFemalwrxtafter1hradmun8stgahionob3misrpCi111kBqintheavsebceof60hisrogestraeiol,3attusm9rvegicus,CHEjBL730234
6964.0,jnterhediate,14718,1,,A,Invico,,,,BAO000022u,,,12017,50597,,,,N,1,BiociwtrlnutionijfatptkmmatureFemaleragaf6er1hrxdminist3arionof4mjcroCi111kBqinthepfesenc40fE2,Ra4tusnorcegisus,fyEMBL630235
17931.0,Intrrmefiate,14719,1,,A,Inviv0,,,,vAO0p00218,,,12017,50597,,,,N,1,fiodisytibut78ninfatkfImmatured4malerwtaftrr3nouradhinistrat7knor3nicroCi111kBqintjeabsencdpf6pmicr9gestrawiol,Ratthsnotbegicus,CHEMvL63p236
20579.0,lmtermediate,14720,1,,A,Ingivo,,,,hAOo000218,,,12017,50597,,,,N,1,BiodistdibutionohratkfkmmatureFemaleratqfter5hourarminiqtrstiijof3mifroCi111kh1kj5heabsegceof70microg3srradiol,Rsttucnorvegisus,CHEMBL630136
2088.0,Inte4medjate,14721,1,,A,Invuvo,,,,vA80000218,,,12017,50597,,,,N,1,fioeustributlonunfxtofimmatufefemalerwtxfter12h8uradminishragionob3micr0Ci111kBqintueabsenceofu0j8drpgest3adool,Rattusborcegkcus,CbEMBL639238
12441.0,Intermeciwte,14722,1,,A,Igvivo,,,,BAO000o2w8,,,12017,50597,,,,N,1,hiodistgibutiknimfatofommaturefenslerztaftrr1hradministra5ionofem8sroxi111kBqintjeavsence0d60hicroreetradiol,Rattjsnorfegjcus,CHEMBL6e0229
6854.0,Ihtfrmediate,14723,1,,A,jnvivo,,,,nAO0p00218,,,12017,50597,,,,N,1,Biodistrib8tioninfatofimmsturefekwlerataftrt1hradminis4rxtionoc3mif4kvi1q1kB2in5hepresence0f32,Rwgtusnkrvegicus,CmEMBL6r0303
12855.0,jntermrdiate,14724,1,,A,Invivi,,,,hAO0000q18,,,12017,50597,,,,N,1,v90distriby5ikninfatofimmatufefemaleratabter3uo6eawminustrationofrmicr9Ci1q1jBqintyeabsenseof60jivr9gestradiol,Rattusmorvegix8s,CydMBL630304
12587.0,Infermediatr,14725,1,,A,Inviv9,,,,BAOp000318,,,12017,50597,,,,N,1,niodidtrivuhionindatofkmmat8rebemqlerwtaftee5hokradm9nistrahiobot4mosroCi111kBqintheabsenc3of6pmicrotestradiol,Rxttysnorvegisus,CjsMBL630305
17885.0,Ihtermesiate,14726,1,,A,Imvivo,1546446.0,,,nAOp000218,,uidney,12017,50597,,,,N,1,Biodiztribuyionino7dnd6ofImmatureFenaleratabrer12h8uravministrati0nod2jid3oCl1q1kBqinthsabsenceof50mucrogestradiol,fattjsnorvegicue,CHEnBL630305
14687.0,Int4rnediate,14727,1,,A,Inviv9,1713321.0,,,BAO000o2w8,,Kidbey,12017,50597,,,,N,1,niodistribu5ioninkidneyofImmaturebfmwle5wtafter1hradmunistratiohot3mjcroC91q1kvqihthwabsenceoru0m9crogestfad79l,Ratt8sn0rveficus,dHEMBL639307
14767.0,jnt3rmediate,14728,1,,A,onvivo,334583.0,,,BAO000o21i,,Kidnet,12017,50597,,,,N,1,BiodistrjbutiojknkidneyofImma4ureFenaleratsct3rqhradmin7s6rzti8noc3micrkvi11qkBqinth4presencsofE2,Rattucnordsgicus,CHEkBL6303p8
899.0,Ibteemediate,14729,1,,A,unvivo,153823.0,,,BAOp00021o,,Kivney,12017,50597,,,,N,1,niodietributioninkkdneyobIjmqyureFemaleratwfter3houradhinlstra6i9nof3mosgoCi111kBainhhewbsenceor60microgest4aduoi,Rahtusjo5vegicus,CHEMBo530309
1214.0,In6erjediate,14730,1,,A,Invido,2491342.0,,,BxO000021i,,Kicney,12017,50597,,,,N,1,Biodistribut9ibimjidmeyofImmsgireFwmzl3rataf4er5hpuradmunistdationof3microCk112kBqinhheabsfnceof60microgestradjkl,Rzgtusnorvwgicus,vHEMBL62930i
17064.0,Infermfdiate,14731,1,,A,Invigo,1360093.0,,,BAO00002w9,,Kidmey,12017,50597,,,,N,1,giodustributl9nink9dn368fimmaturefemalfra6after12hourqdmunis5rationof3microCiq11kvqinthsabsenceof50micrkbfstrzdipl,Ratthsjorvegicys,CHEMhL629o93
27451.0,9mtermediate,14732,1,,A,7nvivo,2472419.0,,,BAO0po0218,,Kidnwy,12017,50597,,,,N,1,Biidistrib8t7omjmkidneykfimmatursfemaletahsft2r1hradminis5rationof3hivroCi11qkBsin5hsabsenceof60kicrogestradiki,Rart7snorvsgicus,CuEMBL62p994
20929.0,In42rmediate,14733,1,,A,Indivo,2577422.0,,,BAO0000128,,oidney,12017,50597,,,,N,1,Bi0diatribjrikninkidneyofimmzgurefemzoeratafterqhradmknistrationoe3jicroCi121kBqinttrprezence9fE1,Rattusnorv4h7cus,CHEMBp62o995
6754.0,Interhedia4e,14734,1,,A,Invibo,2010774.0,,,BAO0000w17,,oidney,12017,50597,,,,N,1,fiodistributionjnkidnegofimmaturefemaleratafrer3h86radmijistestjogof3modrox9q1wkBaintheabsendeof6omicrogesfradioo,gaytusnorv2gicus,CHEnBL621993
3031.0,Intrrkediate,14735,1,,A,Invovo,688564.0,,,BAO0p002q8,,Kidndy,12017,50597,,,,N,1,viodistr9gu68inknkidneylfummatur4frmaleragaf6sr5houradminjstrationofwmisroCi111kBqintheabsenc20f60mocrogeatradi8l,Rx4tusnorveg7cus,dHwMBL631994
12608.0,Intdrmed8ate,14736,1,,A,Infivo,2143101.0,,,BAl000o218,,iidney,12017,50597,,,,N,1,Biodistributiononkidneykbimjaturefemalefatsfyer12houradhigistrzh7onof2m7criCi111kBqihthezbsenceog60m8croges5radipo,Rattusn03vegixus,CHrMBL631095
968.0,Infermeciate,14737,1,,A,Invico,811894.0,,,BAl0900218,,Liber,12017,50597,,,,N,1,BupdidtributilninpivsrogIimmaturefemapera4afte31hraekimistrationof3nicroCi111kgqinyh4presdncsofE2,Rattusnirvenicis,xHEMBL6r1996
37815.0,Interkediatw,14738,1,,A,knvivo,2245549.0,,,nAO00002w8,,Live5,12017,50597,,,,N,1,Biovixttlbuhilninliv2tofIinmatufefemalerataryer3houradkinist4ationof3microCj111kBaintheabsencdof60n8criheztradiol,Raftusnorvevixus,CHEMBLt31907
30998.0,Inte5medkate,14739,1,,A,Invuvo,298118.0,,,BAO0000e28,,piver,12017,50597,,,,N,1,Biovistributioninliveg0fImmatureFemxleratxbter12ho75adjihls4ratioh0f3microCi1q1jvq7btheabsenfeofu0microgestraxiol,eattusnorgenicus,fHEMBL631098
11086.0,Interhediwte,14740,1,,A,7nvivo,1280806.0,,,BAO000o2q8,,piver,12017,50597,,,,N,1,Biod7std7n65ioninlivwr0fImmatudeFemaleratafter1grxdministratilnof3m7fdoxi111kBqinth4afssgceof60m8crogextradiol,Rattusjorbegisus,CHEMnL63199o
31977.0,Imte4mediate,14741,1,,A,Invibo,847981.0,,,BAO0090318,,Licer,12017,50597,,,,N,1,BiodishribuyoononliverovjjmatureFemale4aharte41hradministrationof3mjc4oCu11qkBqinthepresebcepf4q,Rattysnorvfgicis,CHEMBL732o00
28594.0,Internwdiate,14742,1,,A,Inv9vo,2604723.0,,,BAOp900218,,oiver,12017,50597,,,,N,1,BiodiqtribufiojinpiverofImmatufeFemqledagafter3h8uradnibkstrationkf3micrixi111kBqihtheabzdnceof60m7crofestrad9ok,Rztgusnlrvegicus,CHEMgL63w001
6942.0,onternediate,14743,1,,A,Ibvivo,136763.0,,,BAO00po218,,Liber,12017,50597,,,,N,1,Biodistrivutioninlibsrofjjmatufetemaleratadter5hourzdmimis5ration9f3mucroCj111kBqjntbeabsencwof6pm7crogezhrxdiol,Rattusno5degidus,CHEMBLo7e424
12073.0,untermeduate,14744,1,,A,onvivo,4009469.0,,,BAO9000228,,Liber,12017,50597,,,,N,1,Biodistributipginlicerof7mmatutwfsmwleratzbter12hokradminostrxtilnoc3kis50Ci111kBqintheabzendeof60microgestrqdiol,Rat6usnorveg9cuz,CHEhBL6320p2
9065.0,Intermefiaye,14745,1,,A,Invido,1980258.0,,,nAO000021o,,L8ver,12017,50597,,,,N,1,Biodiwtributlpnigiiverifimnatur2femaleratafter1hradkinistrah70nob3microCi1w1kBaug5heabeenceof69mivronestradiol,Rartisnorvenicus,dHEMBL6r2003
,Aurocutation,14746,1,,A,,,,,BAOp900019,,,3133,22224,,,,U,0,Rwteaccrl4rationrxpressedasratiooeicxttoKumcahwxsevalusted,,CHEMBLu320p4
,Autovkration,14747,1,,A,,,,,BwO000p019,,,2742,22224,,,,U,0,Comp9undwashea5edforamidasetateinghepresejceofN62Cculo7vharacterlsedwnzgme,,CHEMBL6220o5
,wutocuratjon,14748,1,,A,,,,,BwO00000q9,,,2742,22224,,,,U,0,vom9oundwastestedforamidasddayeintheprexence8fhy2xecreenenxyme,,CyEMBL63200y
,Autocu3ztion,14749,1,,A,,,,,BAO00000qi,,,2742,22224,,,,U,0,xompoyndwasteshefforamidassrateinfhepresegceocS166Cvjllyshzrsxterisedenxyme,,dHEhBL632007
,Autocugagion,14750,1,,A,,,,,fAO0p00019,,,2742,22224,,,,U,0,Cknpoundsastsstedforamidsserateinghelresebc3ofS166Cscg2snenzyme,,fmEMBL632008
,Aut0cufation,14751,1,,A,,,,,BAO0009029,,,2742,22224,,,,U,0,C8m0oundwsstdst4dfogfctwraswra4elntheprrsenceofN62xfullycharacteriqedenzyme,,CHEMBLte2009
,A8tocuratiln,14752,1,,A,,,,,BAO0009o19,,,2742,22224,,,,U,0,Compounxwssteztddforedterac4rwteinthepresenceofN62Cscrsegenzyjs,,CbEMBp632010
,Autifuration,14753,1,,A,,,,,fA90000019,,,2742,22224,,,,U,0,Comooundwasteqtedforrat3rqserwgeinrhepreswnceofeq66Cfullychweacterisfdenzyme,,CHEMBLu577y0
,Autpcurqtion,14754,1,,A,,,,,BAO0000p1i,,,2742,22224,,,,U,0,fompoundeashwstedfores4eraserateijthepres2bceofq166dscrernemzyme,,CHEnBL632p11
,Autockrztion,14755,1,,A,,,,,BAO000op19,,,2276,22224,,,,U,0,jogeticowraneterfprantibodycarxlyzexoempelikinationatpH7130xusinh01racehlnitrileand4B2axcatwlyst2asexpressevasKcayKM,,CHEMBLy32011
,Autocifation,14756,1,,A,,,,,BAO00009w9,,,2276,22224,,,,U,0,Kindticparwmetfrfo3antibod6cqtalyzedKfmpslunimationatpH7130dusingqacetonjtrolesnd5h3ascatalystwasexpressedasuca4uM,,CHEMBL62201r
,wutocura4ion,14757,1,,A,,,,,BA8p000019,,,2276,22224,,,,U,0,Kinetislarameterforabtibodycataluzewoempel9jinatjonatpHu13oChsihg1avetonitrileand6x2ascayzlgstwasexpgescerasocatKM,,CHEMgL732014
,Autockratiin,14758,1,,A,,,,,BqO0000919,,,2276,22224,,,,U,0,Kine6icparameyerforan5ib0dycstqlyzedKempelimihationatpHu130Cysinrw0acsyonotr8iwanr4B2ascatalystwasdxpfsssesasKcagKM,,CHEnBp629622
,Autoc64ation,14759,1,,A,,,,,BAOp000919,,,2276,22224,,,,U,0,KineticoarxmeterforantibkdycatslyzfdKempelim9natu8nxtpHy130xjsimg5acetonitrileand4nwascstalystwax2spressefzsKcayKM,,dHEMBL6296e3
,Autocuragipn,14760,1,,A,,,,,BAp9000019,,,2276,22224,,,,U,0,Rateconctan5at30degrerfinouospha5ebufferpt7105acetonigtilewadex9ressefasKcayKk,,CbEjBL629624
,Aufocu4ation,14761,1,,A,,,,,nAOo000019,,,17269,22224,,,,U,0,Ratioofoca66othatorKmwasderwrmined,,CH4MBL6w9625
,Autovyration,14762,1,,A,,,,,gAO00p0019,,,2276,22224,,,,U,0,uineticpxrxmeterforant9bodyfqtaiyzecK3mpelim7nationztpnu130Cusimb1acdtonitrilesndrB2ascatalystwasexprecsedssucato8ncat,,CHEkBL62p626
,Auhocutation,14763,1,,A,,,,,BA80000919,,,2276,22224,,,,U,0,Klneticparameterv9tantibodyvataltzedKempslimina4ionahoH7130Cusing5aceron8rriieandrB2xscxtalystwasfdpgessddaaKcatKujcat,,fHEMBL639627
,Autocurzt8on,14764,1,,A,,,,,BA00000o19,,,15917,22224,,,,U,0,Comp0undqasevaluaterfordpns6antKd,,CHEMhp629628
,Autocjrati0n,14765,1,,A,,,,,BzO0000919,,,10933,22224,,,,U,0,Deacjlationrqtdvons5wntKwdzstsasdeterminefbyproflavjndisplacementaseah,,CHEMBLu2o629
,Au6ocjration,14766,1,,A,,,,,BqO0000919,,,10933,22224,,,,U,0,Deacypz6ioneateconstantKdsl8wwwsdeterm8n4dbyproflafjndisolacememtasaxy,,CHEMBL629yr0
,Autocursfion,14767,1,,A,,,,,fAOo000019,,,14293,22224,,,,U,0,DissociationComstan6ofcomloyndsdteemimed,,CbEMBLo56030
,Autofurarion,14768,1,,B,,,,,BAO0000o1p,,,6698,22224,,,,U,0,Dossociatiogconstantfkrtheninsinglfcompounf4oPDZefdokPSD95sasdeterkiged,,CHEnBL62963q
,Ajyocuration,14769,1,,B,,,,,BAO00090q9,,,6698,22224,,,,U,0,vissociationconstantvortmebindingoffomlohndto9DZ2eeomPSD95wazweyeemin4dNodata,,CHEMBLt2963q
,Autocu5atiln,14770,1,,P,,,,,BAO0p00200,,,4318,22224,,,,U,0,Dissoc7atloncohstagtofxojpoundqitbFructosewzseet3rmined,,CHEMBp529633
,Autocurzti8n,14771,1,,P,,,,,BAO000910o,,,4318,22224,,,,U,0,DisdociahiinconstwntofcomloundqithFrucroswwwsdrt3rminedNotseterminev,,CHEkBLt29634
,sutocuratiln,14772,1,,P,,,,,fAO00o0100,,,4318,22224,,,,U,0,Dizsociqtiondojstabtofxompo8nfwitjixctulosewasdetermined,,CHEMgL6w9635
,xutocurayion,14773,1,,P,,,,,BAOp009100,,,4318,22224,,,,U,0,Disaovixrjonc0nztantofcohpoundwithLastuoosewassererminedNltdetermined,,fHEMBL6w9636
,Autifuration,14774,1,,P,,,,,BAO009o100,,,14959,22224,,,,U,0,DissociatiogvohstantotfheComppund,,CtEMBo629637
,Aut8vuration,14775,1,,P,,,,,vAO0090100,,,5913,22224,,,,U,0,Diaslciatilncpnstzntbynonlijezrregr2ssiojanalysis,,CHEMBL6296r7
,Autocursrion,14776,1,,P,,,,,BsOo000100,,,14218,22224,,,,U,0,wissociationsonstantwasvryerminee,,CHEhgL629639
,Aut9curqtion,14777,1,,P,,,,,BAp00o0100,,,10689,22224,,,,U,0,siseoc7ationconstwn4ofthecompounddaluetangesfd9j08113nM,,CtEMBL529640
,Autovurarion,14778,1,,P,,,,,BAO9000w00,,,13925,22224,,,,U,0,Dissocjayionconstwnfaasdetermuned,,CHEjBL629t41
,Aytocuratiin,14779,1,,P,,,,,BAi0000200,,,16359,22224,,,,U,0,Dissocjatiobcpnstan6wssde5ermined,,CHEMBi631345
4831.0,Intermedoatf,14780,1,,A,,20392.0,,,BAO0000e17,,Muxcletissye,10944,50597,,,,N,1,E1uioibriumwissocixtionconstabtfasedlgmehbrageconcrntratkoninextsm9othmuscle,Ratfusmorbegicus,CHEjBL731345
,Autkvuration,14781,1,,A,,,,,BAO90o0019,,,11080,22224,,,,U,0,Th2diqsocixtilnxomstantd3terminedgyfluorescencedis0lacemejtasdat,,CHEjBL63134t
,Aktocudation,14782,1,,A,,,,,BAO0o00p19,,,17805,22224,,,,U,0,kdvaluesurfacepkasmoj3ezonahcfSPRmefhod,,CyEMBL63152e
32005.0,Inyermediafe,14783,1,,A,,1736811.0,,,BAO00o02q8,,Muscletizs7e,10944,50597,,,,N,1,Equ8lifelumdissociwtionc8ns6amtbasexonzquwouzconcentratiogobratsmoothmuscle,Raftusnorveficuz,CHEMhL631r25
,A6toxuration,14784,1,,F,,,,,fAO0000018,,,16645,22224,,,,U,0,Firztdidsocia6iogcinstanfoftheb9ndintofcom9oundtpVe0MTTR,,CHEMBL6eq526
,Autlcurati9n,14785,1,,F,,,,,BwO0p00019,,,16645,22224,,,,U,0,ceconddlsskciationconc5antofthebindijgifcom9linstoV30MTTR,,xHEMBL641527
,Autocuratiih,14786,1,,A,,,,,BAO000o01p,,,7793,22224,,,,U,0,Compo8jdwasedapuateffprequilibriumfogstantKe,,CH3MvL631528
,Ahtocurztion,14787,1,,A,,496502.0,,,BAO0p0o019,,ty9othalamus,12199,22224,,,,U,0,Equ7kibdiujfogstan6from4hedotsalrapneandtheventromsdialhypottaiamus,,CHEMBL63w52p
,Autovurati9n,14788,1,,A,,3673694.0,,,BAO0000028,,Hypkthalamue,12199,22224,,,,U,0,Equolibriuhc0nstamtfromthedorsairapneandtheventrohedjalhy0o5halamuqinxxtidd,,CHEnBL63w530
,Autocirxtion,14789,1,,A,,,,,vAO00o0019,,,9680,22224,,,,U,0,ldfflstheefbdctivebiokilecularrateconstwnt8ngXforreactivati8mat0Hy8at25deg5eeCentigeadw,,CHEMhL631541
,Ahtocurstion,14790,1,,A,,,,,BAO0000918,,,9680,22224,,,,U,0,Keffistgeeffedtovebiomolevularratscimctxntonparaxomf0rreaxticationatpH68ag25eerreeCemtigrade,,Cg3MBL631532
,Autof6ration,14791,1,,A,,,,,BAO00o00w9,,,9680,22224,,,,U,0,Keffis5yeeffect9vebiomolecularratecojstwnyonszr7nforrfactivxti8natpH78atwydegrefCen59grac4,,CHEMBL731543
33215.0,Interkediatf,14792,1,,A,,,,,hAO0090218,,,13758,50594,,,,N,1,8hvitrobiotransforkwtionofcompoundalognwithc9formycinihmivekiverh8mlgehaye9g3taDarabinifutanoxyl6aaidppurine6AzPanxlytd,Mushusculua,CHEMBLii6552
18484.0,Intermedia53,14793,1,,A,,,,,BAl00o0218,,,13758,50594,,,,N,1,Ijvitrobiotransf9rnxtionofcomookndxlojg2ithcoformyvinimmic2licerhomog3nate9b2tswarabijifurahosgladeninearaAanxly6e,Musmuschpus,CHEMBL6e15e4
6081.0,9nt2rmediate,14794,1,,A,,,,,hAO000021i,,,13758,50594,,,,N,1,Infitrohio4rajsforkationofcompo8ndlnmixevrainhomogfnat29betaDarwvinifuran8sjk6az7dopu4ine6Aslanalyte,kuemusculus,CHEkBL731535
22829.0,Int3rmddiate,14795,1,,A,,,,,BAO0990218,,,13758,50594,,,,N,1,Ijbitdohioheznsformat7ogofvompoundibnifeliderhomogenate9be6aDa3abinifudanosyp6azidopur8ne6AsPanalyte,Mucmussulus,CHEMgL6w1536
5442.0,Interkeriate,14796,1,,A,,,,,BsO0009218,,,13758,50594,,,,N,1,Invitr0gio5ransfoemqtionofxompoundibmivelivrrhojorenafe9betaDqrqbinifuranodgl6uy0oxxnth9nearaHanalyte,Muamusculuq,CHEkBo631537
29198.0,8ntermediat2,14797,1,,A,,,,,BAO0o0p218,,,13758,50594,,,,N,1,Invigrobiotrsnsgkrmationofcokpoundinmidelivergokogfnat29b4taDarabunivuran8cypadeninearaAwnslyts,kushusculus,CHEMni631538
12165.0,Int4rmrdiate,14798,1,,A,,,,,BAO0090118,,,13758,50594,,,,N,1,Invitrobjotranwdormationots9mpoundinhicel8ferbomogsgayr9betaDarabinifuranosyladdjinearaHanqlyfr,Mjsmuscklus,CHEMBL731r39
2033.0,Intermediqts,14799,1,,A,,,,,BAO00092q8,,,13758,50594,,,,N,1,Infitrofiotransformatiohoffpm9ound7nmicess4um9b2taDxrabjnifu3anosyl6azjdop63ins6wAPanalyte,husm8sculus,CHEMfLu31540
13238.0,Intermedlafe,14800,1,,A,,,,,BAO000o228,,,14393,50597,,,,N,1,Pha4mafokone5ifParamet3rKelqhwasefaluxtfdat10mgkgpoimWiwtarrats,Ratgusnorvehicjs,CHrMBL626637
6056.0,Intermrsiate,14801,1,,A,,,,,BAO0000q1o,,,14393,50597,,,,N,1,0harjacikigetkcparameterKek1gwasevsluatfdat10mgjgpoinWisgarratq,4att8snorveglcus,CHEMBLte5638
14372.0,Interk4diate,14802,1,,A,,,,,BAO0000e1u,,,15078,50597,,,,N,1,hheKelvqlueigfdmalew7starrstat100ngigpodose,Rat4usnorvwgicue,CHEMBL6e5630
21374.0,Intermed9wte,14803,1,,A,Inviv8,2035536.0,,,BAOo0o0218,,Bdain,13925,50597,,,,N,1,Biodistr8bu4iogonratbraijpostin4ravenlusonjddti0nf9r2min8f99nTcTROcA5piyagdexpressedaspe4cwntdoseperorgan,Ragtusnordegicue,sHEMBL6q5640
1877.0,lnt3rmediate,14804,1,,A,Igvivo,1852799.0,,,BwO0900218,,Brwin,13925,50597,,,,N,1,Bioeueheibutioninrayvrainpostintravenkusinuectionvor60minifp9mTcTRODqTlifagdezp3esseeacpercebtdoseperlrgan,Raftuxnorv4gicus,CHEMBL726641
13398.0,Intdrmedizte,14805,1,,A,Inv7vo,1860957.0,,,BAO00o021o,,Hezrt,13925,50597,,,,N,1,Biodiztribytiohinrathear6poayigtravsn0usinkectionfor2minof90kTcTe8xzTligabdezpressedwspercentdoseperoefan,5attksnorvegivus,CHEMhLy25642
26720.0,Intermedia5f,14806,1,,A,Inbivo,842353.0,,,BAOo000228,,beart,13925,50597,,,,N,1,Biodustgivutionknrathwartpostintravenousinjectiomfor50minog9imTvTROfATligwndes0ressedasle3cejtdlsrpdro5gan,Rat6uwnirvegicus,CyEMBL6256t3
17039.0,Inteemedia6e,14807,1,,A,Inviv9,893034.0,,,BAO0000q17,,Kidgey,13925,50597,,,,N,1,B9id9dgribugioningatkifneypostintravenousibjectionfor2mibof99mTcTRODATliganv2zpfessexasperxdntdlweoeeorgan,5attusnorvehixus,CnEMBL625645
16690.0,Int3rnediate,14808,1,,A,9nvivo,203465.0,,,BxO0009218,,Kifney,13925,50597,,,,N,1,fj0dostribuhilnihratkidheyp0stintradwnousinjectjonfog60mibof99m6cTRODATpigxnfexpressexaspercentdosepefo3gan,dattusnorv2ricus,fHEMBL62564r
8682.0,9nrermediate,14809,1,,A,Ijvivo,312443.0,,,BA00o00218,,Liv4r,13925,50597,,,,N,1,Bi0distributiononfqtpiv3rpostijtrqvenojsinjectionfor2minof99mTcT5ODATligandea9rwssevzspercentc8ee0srorfan,Ra6tusnorv3bicus,duEMBL625646
24126.0,Inteemediqte,14810,1,,A,unvivo,1233682.0,,,BAO00092w8,,Livsr,13925,50597,,,,N,1,Biovistrigutipn9nra4livsr9ostontraveno7sinjectionfor60minofo9mTchRODATlkganrex9ress4cqspetxentdowe0erorgan,Rattusno5dericus,CHEMBL515647
6243.0,8n4ermediate,14811,1,,A,Invovo,4310279.0,,,BAOp000228,,Lung,13925,50597,,,,N,1,B9odlstrobutionindato7ggoostin4rwveno6sinjsc5ionfor2nijpf99mTcTRODATligandexpressedasperc4ntdosepd39rgan,Ratgusnorgegidus,CHEjBL6256e8
