assay_id,assay_cell_type,assay_type,cell_id,assay_test_type,description,confidence_score,src_assay_id,assay_category,tid,assay_tax_id,curated_by,src_id,chembl_id,bao_format,tissue_id,variant_id
14180,,A,,,First order rate constant for cyclization of the compound,0,,,22224,,Autocuration,1,CHEMBL628042,BAO_0000019,,
14181,,A,,,First order rate constant of compound was determined in 50 mM phosphate buffer (pH 7.4) at 24 degree celsius,0,,,22224,,Autocuration,1,CHEMBL625232,BAO_0000019,,
14182,,A,,,First order rate constant of compound was determined in 50 mM phosphate buffer (pH 7.4) at 37 degree celsius,0,,,22224,,Autocuration,1,CHEMBL625233,BAO_0000019,,
14183,,A,,,Hydrolysis rate constant was determined,0,,,22224,,Autocuration,1,CHEMBL625979,BAO_0000019,,
14184,,A,,,Observed first order rate constant,0,,,22224,,Autocuration,1,CHEMBL625980,BAO_0000019,,
14185,,A,,,Rate constant (cyclization rate) in CD3CN-deuterated phosphate buffer at pH 7.4,0,,,22224,,Autocuration,1,CHEMBL625981,BAO_0000019,,
14186,,A,,,Rate constant (cyclization rate) in CD3CN-deuterated phosphate buffer at pH 7.4,0,,,22224,,Autocuration,1,CHEMBL625982,BAO_0000019,,
14187,,A,,,Second-order rate constant for attack on PNPA at 25 degree Centigrade,0,,,22224,,Autocuration,1,CHEMBL625983,BAO_0000019,,
14188,,A,,,Kinetic parameter of epimerization at a salt concentration (0.01 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625984,BAO_0000019,,
14189,,A,,,Kinetic parameter of epimerization at a salt concentration (0.1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625985,BAO_0000019,,
14190,,A,,,Kinetic parameter of epimerization at a salt concentration (1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625986,BAO_0000019,,
14191,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625987,BAO_0000019,,
14192,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625988,BAO_0000019,,
14193,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 11.3 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625989,BAO_0000019,,
14194,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 7.5 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625990,BAO_0000019,,
14195,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 8.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625991,BAO_0000019,,
14196,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625992,BAO_0000019,,
14197,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL625993,BAO_0000019,,
14198,,A,,,Kinetic parameter of epimerization at a salt concentration (0.01 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL631973,BAO_0000019,,
14199,,A,,,Kinetic parameter of epimerization at a salt concentration (0.1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632143,BAO_0000019,,
14200,,A,,,Kinetic parameter of epimerization at a salt concentration (1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632144,BAO_0000019,,
14201,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632145,BAO_0000019,,
14202,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632146,BAO_0000019,,
14203,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 11.3 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632147,BAO_0000019,,
14204,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 7.5 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632148,BAO_0000019,,
14205,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 8.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632149,BAO_0000019,,
14206,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632150,BAO_0000019,,
14207,,A,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,0,,,22224,,Autocuration,1,CHEMBL632151,BAO_0000019,,
14208,,A,,,Metabolism (NADH oxidation) by recombinant human NAD(P)H: quinone oxidoreductase (NQO1) is evaluated; not detected,1,,,50587,9606.0,Intermediate,1,CHEMBL632152,BAO_0000218,,
14209,,A,,,Metabolism after 30 min of incubation with human liver microsomes in the absence of cofactor NADH (2.0 mM) at a concentration of 25 uM,1,,,50587,9606.0,Intermediate,1,CHEMBL632153,BAO_0000218,,
14210,,A,,,Metabolism after 30 min of incubation with human liver microsomes in the presence of cofactor NADH (2.0 mM) at a concentration of 25 uM,1,,,50587,9606.0,Intermediate,1,CHEMBL632154,BAO_0000218,,
14211,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 12.5 mg/kg per day; Tested mice 10,1,,,50602,10298.0,Intermediate,1,CHEMBL632155,BAO_0000218,,
14212,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 12.5 mg/kg per day; Total mice tested 10,1,,,50602,10298.0,Intermediate,1,CHEMBL632156,BAO_0000218,,
14213,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 3.1 mg/kg per day; Tested mice 10,1,,,50602,10298.0,Intermediate,1,CHEMBL632157,BAO_0000218,,
14214,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day; Tested mice 10,1,,,50602,10298.0,Intermediate,1,CHEMBL632158,BAO_0000218,,
14215,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day; Total mice tested 10,1,,,50602,10298.0,Intermediate,1,CHEMBL632159,BAO_0000218,,
14216,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at dose 0.8 mg/kg per day; Tested mice 10,1,,,50602,10298.0,Intermediate,1,CHEMBL626305,BAO_0000218,,
14217,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at dose 3.1 mg/kg per day; Total mice tested 10,1,,,50602,10298.0,Intermediate,1,CHEMBL626306,BAO_0000218,,
14218,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.02 mg/kg per day; Tested mice 10,1,,,50602,10298.0,Intermediate,1,CHEMBL626307,BAO_0000218,,
14219,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.06 mg/kg per day; Tested mice 10,1,,,50602,10298.0,Intermediate,1,CHEMBL626308,BAO_0000218,,
14220,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.25 mg/kg per day; Tested mice 10,1,,,50602,10298.0,Intermediate,1,CHEMBL626479,BAO_0000218,,
14221,,A,,,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 1 mg/kg per day; Tested mice 10,1,,,50602,10298.0,Intermediate,1,CHEMBL626480,BAO_0000218,,
14222,,P,,,Calculated partition coefficient (clogP) (MlogP),0,,,22229,,Autocuration,1,CHEMBL626481,BAO_0000100,,
14223,,A,,,Equipotent potent ratio relative to carbachol (nicotinic activity),0,,,22224,,Autocuration,1,CHEMBL626482,BAO_0000019,,
14224,,A,,,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 ); NA denotes not available",1,,,50588,9615.0,Intermediate,1,CHEMBL626483,BAO_0000218,,
14225,,A,,,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 );NA denotes not available",1,,,50588,9615.0,Intermediate,1,CHEMBL626484,BAO_0000218,,
14226,,P,,,Solubility at pH 7.4 in micro g/mL;NA denotes available,0,,,22229,,Autocuration,1,CHEMBL626485,BAO_0000100,,
14227,,P,,,Solubility at pH 7.4 in micro g/mL;NA denotes not available,0,,,22229,,Autocuration,1,CHEMBL626486,BAO_0000100,,
14228,,P,,,Solubility at pH 7.4 in ug/mL;NA denotes not available,0,,,22229,,Autocuration,1,CHEMBL626487,BAO_0000100,,
14229,,A,,In vivo,Maximal plasma concentration in dogs at 10mg/kg oral dose 0.05M citric acid,1,,,50588,9615.0,Intermediate,1,CHEMBL626488,BAO_0000218,1969.0,
14230,,A,,,Affinity for protein binding expressed as association constant in fresh rat serum; ND is Not Determined.,1,,,50597,10116.0,Intermediate,1,CHEMBL626489,BAO_0000218,1977.0,
14231,,A,,,Area under the MAP curve measured over 5 min; ND means Not determined,0,,,22224,,Autocuration,1,CHEMBL626490,BAO_0000019,,
14232,,P,,,Lipophilicity expressed as the negative logarithm of the equilibrium constant; ND denotes no data.,0,,,22224,,Autocuration,1,CHEMBL626491,BAO_0000100,,
14233,,P,,,The apparent partition coefficient(D) in cyclohexane-0.05 M phosphate buffer (pH 7.4) at 21 degree celsius; not determined,0,,,22229,,Autocuration,1,CHEMBL626492,BAO_0000100,,
14234,,A,,,Half-life was measured in the presence of NADPH at 20 uM; No inhibition,0,,,22224,,Autocuration,1,CHEMBL626493,BAO_0000019,,
14235,,A,,In vivo,Half life after oral administration to Sprague-Dawley rats; NT is Not tested,1,,,50597,10116.0,Intermediate,1,CHEMBL626494,BAO_0000218,,
14236,,A,,In vivo,Half life after oral tested,0,,,22224,,Autocuration,1,CHEMBL626495,BAO_0000218,,
14237,,A,,,Half life was determined in plasma of rat; NT indicates not tested,1,,,50597,10116.0,Intermediate,1,CHEMBL626496,BAO_0000218,1969.0,
14238,,A,,In vivo,Oral bioavailability after oral administration to Sprague-Dawley rats; NT is Not tested,1,,,50597,10116.0,Intermediate,1,CHEMBL626497,BAO_0000218,,
14239,,A,,In vivo,Oral bioavailability after oral tested,0,,,22224,,Autocuration,1,CHEMBL626498,BAO_0000218,,
14240,,A,,,The bioavailability in rats at 15.9 uM/Kg after intravenous administration; NT=Not tested (F),1,,,50597,10116.0,Intermediate,1,CHEMBL626499,BAO_0000218,,
14241,,A,,,The compound was tested for volume of distribution in rat at 15.9 uM/Kg after peroral administration; NT=Not tested (Vd L/Kg),1,,,50597,10116.0,Intermediate,1,CHEMBL626500,BAO_0000218,,
14242,,A,,,half life was determined in plasma of rat; NT indicates not tested,1,,,50597,10116.0,Intermediate,1,CHEMBL626501,BAO_0000218,1969.0,
14243,,A,,,half life was determined in plasma of rat; NT means not tested,1,,,50597,10116.0,Intermediate,1,CHEMBL626502,BAO_0000218,1969.0,
14244,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); Value 0.41/2.32,1,,,50597,10116.0,Intermediate,1,CHEMBL626503,BAO_0000218,,
14245,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); inactive,1,,,50597,10116.0,Intermediate,1,CHEMBL626504,BAO_0000218,,
14246,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.17/0.43,1,,,50597,10116.0,Intermediate,1,CHEMBL626505,BAO_0000218,,
14247,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.2/0.38,1,,,50597,10116.0,Intermediate,1,CHEMBL626506,BAO_0000218,,
14248,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.26/0.23,1,,,50597,10116.0,Intermediate,1,CHEMBL626507,BAO_0000218,,
14249,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.28/0.26,1,,,50597,10116.0,Intermediate,1,CHEMBL626508,BAO_0000218,,
14250,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.31/0.35,1,,,50597,10116.0,Intermediate,1,CHEMBL626509,BAO_0000218,,
14251,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.35/2.88,1,,,50597,10116.0,Intermediate,1,CHEMBL875480,BAO_0000218,,
14252,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.29,1,,,50597,10116.0,Intermediate,1,CHEMBL626510,BAO_0000218,,
14253,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.47,1,,,50597,10116.0,Intermediate,1,CHEMBL626511,BAO_0000218,,
14254,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.49,1,,,50597,10116.0,Intermediate,1,CHEMBL626512,BAO_0000218,,
14255,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.38/0.23,1,,,50597,10116.0,Intermediate,1,CHEMBL628208,BAO_0000218,,
14256,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.39/0.22,1,,,50597,10116.0,Intermediate,1,CHEMBL628209,BAO_0000218,,
14257,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/0.48,1,,,50597,10116.0,Intermediate,1,CHEMBL628210,BAO_0000218,,
14258,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/1.49,1,,,50597,10116.0,Intermediate,1,CHEMBL628211,BAO_0000218,,
14259,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/2.06,1,,,50597,10116.0,Intermediate,1,CHEMBL628212,BAO_0000218,,
14260,,A,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.42/0.65,1,,,50597,10116.0,Intermediate,1,CHEMBL628213,BAO_0000218,,
14261,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 65.2 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL628214,BAO_0000218,1088.0,
14262,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 71.6 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL628215,BAO_0000218,1088.0,
14263,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 71.8 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL628216,BAO_0000218,1088.0,
14264,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 74.8 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL626595,BAO_0000218,1088.0,
14265,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 77.5 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL626596,BAO_0000218,1088.0,
14266,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 79.4 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL626597,BAO_0000218,1088.0,
14267,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 80.9 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL626598,BAO_0000218,1088.0,
14268,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 83.8 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL622242,BAO_0000218,1088.0,
14269,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 84.5 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL622243,BAO_0000218,1088.0,
14270,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 84.7 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL622244,BAO_0000218,1088.0,
14271,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 86.7 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL622245,BAO_0000218,1088.0,
14272,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 86.9 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL622246,BAO_0000218,1088.0,
14273,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 9.06 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL622247,BAO_0000218,1088.0,
14274,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 90.6 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL622248,BAO_0000218,1088.0,
14275,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 94.9 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL877483,BAO_0000218,1088.0,
14276,,A,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 97.1 uM/Kg of drug,1,,,50597,10116.0,Intermediate,1,CHEMBL622249,BAO_0000218,1088.0,
14277,,A,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 11.9 uM/Kg of drug,1,,,50588,9615.0,Intermediate,1,CHEMBL622250,BAO_0000218,1088.0,
14278,,A,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 2.49 uM/Kg of drug,1,,,50588,9615.0,Intermediate,1,CHEMBL622251,BAO_0000218,1088.0,
14279,,A,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 26.2 uM/Kg of drug,1,,,50588,9615.0,Intermediate,1,CHEMBL622252,BAO_0000218,1088.0,
