FisY,SePer,CFLI,Deser,SeNa,KnowFDeve,CIDABuDeliMo,ChIs,UntAmoProBu,ProjNu,ClChAdap,FSTCPer,AmoSp,IRTCPer,PBAT,UrbIss,YouIs,IndigIs,DisIs,ICTAAToFDevelo,GenEqua,OrganID,OrgaNa,OrganiTy,OrganiCl,OrganS,ContID,ContNa,ProjBroCounID,CoRegID,CoRegN,CounRePe,SecID
2009/2010,0.05,0,1,"Energy generation, renewable sources - multiple technologies",1,Core Funding,0,2200000.0,S064650001,0,0.0,18149.999669999997,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,X2,Americas MC,0.33,23210
2009/2010,0.1,0,1,Mineral/mining policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,36299.999339999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,X2,Americas MC,0.33,32210
2009/2010,0.25,0,1,Environmental policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,90749.99835,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,X2,Americas MC,0.33,41010
2009/2010,0.25,0,1,Bio-diversity,1,Core Funding,0,2200000.0,S064650001,0,0.0,90749.99835,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,X2,Americas MC,0.33,41030
2009/2010,0.1,0,1,Environmental education/training,1,Core Funding,0,2200000.0,S064650001,0,0.0,36299.999339999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,X2,Americas MC,0.33,41081
2009/2010,0.1,0,1,Rural development,1,Core Funding,0,2200000.0,S064650001,0,0.0,36299.999339999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,X2,Americas MC,0.33,43040
2009/2010,0.1,0,1,Public sector policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,37399.999319999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,X3,Asia MC,0.34,15110
2009/2010,0.05,0,1,Energy policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,18699.999659999998,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,X3,Asia MC,0.34,23110
2009/2010,0.05,0,1,"Energy generation, renewable sources - multiple technologies",1,Core Funding,0,2200000.0,S064650001,0,0.0,18699.999659999998,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,X3,Asia MC,0.34,23210
2009/2010,0.1,0,1,Mineral/mining policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,37399.999319999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,X3,Asia MC,0.34,32210
2009/2010,0.25,0,1,Environmental policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,93499.9983,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,X3,Asia MC,0.34,41010
2009/2010,0.25,0,1,Bio-diversity,1,Core Funding,0,2200000.0,S064650001,0,0.0,93499.9983,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,X3,Asia MC,0.34,41030
2009/2010,0.1,0,1,Environmental education/training,1,Core Funding,0,2200000.0,S064650001,0,0.0,37399.999319999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,X3,Asia MC,0.34,41081
2009/2010,0.1,0,1,Rural development,1,Core Funding,0,2200000.0,S064650001,0,0.0,37399.999319999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,X3,Asia MC,0.34,43040
2009/2010,0.15,0,1,Health education,1,Responsive,1,214657.0,S064651002,0,0.95,720.645,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,12261
2009/2010,0.05,0,1,Reproductive health care,1,Responsive,1,214657.0,S064651002,0,0.95,240.215,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,13020
2009/2010,0.05,0,1,STD control including HIV/AIDS,1,Responsive,1,214657.0,S064651002,0,0.95,240.215,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,13040
2009/2010,0.35,0,1,Food crop production,1,Responsive,1,214657.0,S064651002,0,0.95,1681.505,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,31161
2009/2010,0.3,0,1,Agricultural extension,1,Responsive,1,214657.0,S064651002,0,0.95,1441.29,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,31166
2009/2010,0.05,0,1,Environmental education/training,1,Responsive,1,214657.0,S064651002,0,0.95,240.215,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,41081
2009/2010,0.05,0,1,Promotion of development awareness,1,Responsive,1,214657.0,S064651002,0,0.95,240.215,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,99820
2009/2010,0.15,0,1,Health education,1,Responsive,1,214657.0,S064651002,0,0.95,13692.255,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,PY,PY,Paraguay,0.95,12261
2009/2010,0.05,0,1,Reproductive health care,1,Responsive,1,214657.0,S064651002,0,0.95,4564.085,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,PY,PY,Paraguay,0.95,13020
2009/2010,0.05,0,1,STD control including HIV/AIDS,1,Responsive,1,214657.0,S064651002,0,0.95,4564.085,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,PY,PY,Paraguay,0.95,13040
2009/2010,0.35,0,1,Food crop production,1,Responsive,1,214657.0,S064651002,0,0.95,31948.595,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,PY,PY,Paraguay,0.95,31161
2009/2010,0.3,0,1,Agricultural extension,1,Responsive,1,214657.0,S064651002,0,0.95,27384.51,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,PY,PY,Paraguay,0.95,31166
2009/2010,0.05,0,1,Environmental education/training,1,Responsive,1,214657.0,S064651002,0,0.95,4564.085,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,PY,PY,Paraguay,0.95,41081
2009/2010,0.05,0,1,Promotion of development awareness,1,Responsive,1,214657.0,S064651002,0,0.95,4564.085,0.0,Not PBA,0,1,0,0,0,3,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,PY,PY,Paraguay,0.95,99820
2009/2010,0.35,0,0,Education facilities and training,0,Responsive,0,119500.0,S064652002,0,1.0,26463.15,0.0,Not PBA,0,0,0,0,0,2,1013992,Rainbow for the Future,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,ET,ET,Ethiopia,1.0,11120
2009/2010,0.3,0,0,Basic nutrition,0,Responsive,0,119500.0,S064652002,0,1.0,22682.7,0.0,Not PBA,0,0,0,0,0,2,1013992,Rainbow for the Future,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,ET,ET,Ethiopia,1.0,12240
2009/2010,0.175,0,0,Basic drinking water supply,0,Responsive,0,119500.0,S064652002,0,1.0,13231.575,0.0,Not PBA,0,0,0,0,0,2,1013992,Rainbow for the Future,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,ET,ET,Ethiopia,1.0,14031
2009/2010,0.175,0,0,Basic sanitation,0,Responsive,0,119500.0,S064652002,0,1.0,13231.575,0.0,Not PBA,0,0,0,0,0,2,1013992,Rainbow for the Future,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,ET,ET,Ethiopia,1.0,14032
2009/2010,0.1875,0,0,Public sector policy and administrative management,0,Responsive,0,339589.0,S064657002,0,0.9,1860.84375,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,15110
2009/2010,0.1875,0,0,Human rights,0,Responsive,0,339589.0,S064657002,0,0.9,1860.84375,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,15160
2009/2010,0.075,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,339589.0,S064657002,0,0.9,744.3375,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,16064
2009/2010,0.075,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,339589.0,S064657002,0,0.9,744.3375,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,32130
2009/2010,0.375,0,0,Environmental education/training,0,Responsive,0,339589.0,S064657002,0,0.9,3721.6875,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,41081
2009/2010,0.1,0,0,Promotion of development awareness,0,Responsive,0,339589.0,S064657002,0,0.9,992.45,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,99820
2009/2010,0.1875,0,0,Public sector policy and administrative management,0,Responsive,0,339589.0,S064657002,0,0.9,16747.59375,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,ID,Indonesia,0.9,15110
2009/2010,0.1875,0,0,Human rights,0,Responsive,0,339589.0,S064657002,0,0.9,16747.59375,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,ID,Indonesia,0.9,15160
2009/2010,0.075,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,339589.0,S064657002,0,0.9,6699.0375,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,ID,Indonesia,0.9,16064
2009/2010,0.075,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,339589.0,S064657002,0,0.9,6699.0375,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,ID,Indonesia,0.9,32130
2009/2010,0.375,0,0,Environmental education/training,0,Responsive,0,339589.0,S064657002,0,0.9,33495.1875,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,ID,Indonesia,0.9,41081
2009/2010,0.1,0,0,Promotion of development awareness,0,Responsive,0,339589.0,S064657002,0,0.9,8932.05,0.0,Not PBA,0,0,0,0,0,2,1000526,Pacific Peoples' Partnership Assoc,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,ID,Indonesia,0.9,99820
2009/2010,0.7,0,0,Agricultural services,0,Responsive,0,2486299.0,S064658PRG,0,0.9,45989.72,0.0,Not PBA,0,0,0,0,0,0,1000171,UPA DI - Union des producteurs agricoles d�veloppement,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,1,America,HT,HT,Haiti,0.1,31191
2009/2010,0.3,0,0,Agricultural co-operatives,0,Responsive,0,2486299.0,S064658PRG,0,0.9,19709.88,0.0,Not PBA,0,0,0,0,0,0,1000171,UPA DI - Union des producteurs agricoles d�veloppement,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,1,America,HT,HT,Haiti,0.1,31194
2009/2010,0.7,0,0,Agricultural services,0,Responsive,0,2486299.0,S064658PRG,0,0.9,413907.48,0.0,Not PBA,0,0,0,0,0,0,1000171,UPA DI - Union des producteurs agricoles d�veloppement,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,2,Africa,SN,SN,Senegal,0.9,31191
2009/2010,0.3,0,0,Agricultural co-operatives,0,Responsive,0,2486299.0,S064658PRG,0,0.9,177388.92,0.0,Not PBA,0,0,0,0,0,0,1000171,UPA DI - Union des producteurs agricoles d�veloppement,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,2,Africa,SN,SN,Senegal,0.9,31194
2009/2010,0.3,0,0,Primary education,0,Responsive,0,128372.0,S064659002,0,1.0,24021.0,0.0,Not PBA,0,0,0,0,0,0,1014807,Caring Partners Global Incorporated,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,11220
2009/2010,0.3,0,0,Basic life skills for youth and adults,0,Responsive,0,128372.0,S064659002,0,1.0,24021.0,0.0,Not PBA,0,0,0,0,0,0,1014807,Caring Partners Global Incorporated,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,11230
2009/2010,0.05,0,0,Early childhood education,0,Responsive,0,128372.0,S064659002,0,1.0,4003.5,0.0,Not PBA,0,0,0,0,0,0,1014807,Caring Partners Global Incorporated,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,11240
2009/2010,0.2,0,0,Vocational training,0,Responsive,0,128372.0,S064659002,0,1.0,16014.0,0.0,Not PBA,0,0,0,0,0,0,1014807,Caring Partners Global Incorporated,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,11330
2009/2010,0.1,0,0,STD control including HIV/AIDS,0,Responsive,0,128372.0,S064659002,0,1.0,8007.0,0.0,Not PBA,0,0,0,0,0,0,1014807,Caring Partners Global Incorporated,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,13040
2009/2010,0.05,0,0,Agricultural education/training,0,Responsive,0,128372.0,S064659002,0,1.0,4003.5,0.0,Not PBA,0,0,0,0,0,0,1014807,Caring Partners Global Incorporated,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,31181
2009/2010,0.1,0,0,Basic life skills for youth and adults,1,Responsive,1,305662.0,S064667002,0,0.95,411.335,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,11230
2009/2010,0.15,0,0,Agricultural land resources,1,Responsive,1,305662.0,S064667002,0,0.95,617.0025,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,31130
2009/2010,0.4,0,0,Food crop production,1,Responsive,1,305662.0,S064667002,0,0.95,1645.34,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,31161
2009/2010,0.15,0,0,Agricultural extension,1,Responsive,1,305662.0,S064667002,0,0.95,617.0025,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,31166
2009/2010,0.15,0,0,Environmental education/training,1,Responsive,1,305662.0,S064667002,0,0.95,617.0025,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,41081
2009/2010,0.05,0,0,Promotion of development awareness,1,Responsive,1,305662.0,S064667002,0,0.95,205.6675,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,99820
2009/2010,0.1,0,0,Basic life skills for youth and adults,1,Responsive,1,305662.0,S064667002,0,0.95,2632.5440000000003,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CU,CU,Cuba,0.32,11230
2009/2010,0.15,0,0,Agricultural land resources,1,Responsive,1,305662.0,S064667002,0,0.95,3948.816,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CU,CU,Cuba,0.32,31130
2009/2010,0.4,0,0,Food crop production,1,Responsive,1,305662.0,S064667002,0,0.95,10530.176000000001,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CU,CU,Cuba,0.32,31161
2009/2010,0.15,0,0,Agricultural extension,1,Responsive,1,305662.0,S064667002,0,0.95,3948.816,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CU,CU,Cuba,0.32,31166
2009/2010,0.15,0,0,Environmental education/training,1,Responsive,1,305662.0,S064667002,0,0.95,3948.816,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CU,CU,Cuba,0.32,41081
2009/2010,0.05,0,0,Promotion of development awareness,1,Responsive,1,305662.0,S064667002,0,0.95,1316.2720000000002,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CU,CU,Cuba,0.32,99820
2009/2010,0.1,0,0,Basic life skills for youth and adults,1,Responsive,1,305662.0,S064667002,0,0.95,2550.277,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.31,11230
2009/2010,0.15,0,0,Agricultural land resources,1,Responsive,1,305662.0,S064667002,0,0.95,3825.4155,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.31,31130
2009/2010,0.4,0,0,Food crop production,1,Responsive,1,305662.0,S064667002,0,0.95,10201.108,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.31,31161
2009/2010,0.15,0,0,Agricultural extension,1,Responsive,1,305662.0,S064667002,0,0.95,3825.4155,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.31,31166
2009/2010,0.15,0,0,Environmental education/training,1,Responsive,1,305662.0,S064667002,0,0.95,3825.4155,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.31,41081
2009/2010,0.05,0,0,Promotion of development awareness,1,Responsive,1,305662.0,S064667002,0,0.95,1275.1385,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.31,99820
2009/2010,0.1,0,0,Basic life skills for youth and adults,1,Responsive,1,305662.0,S064667002,0,0.95,2632.5440000000003,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,0.32,11230
2009/2010,0.15,0,0,Agricultural land resources,1,Responsive,1,305662.0,S064667002,0,0.95,3948.816,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,0.32,31130
2009/2010,0.4,0,0,Food crop production,1,Responsive,1,305662.0,S064667002,0,0.95,10530.176000000001,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,0.32,31161
2009/2010,0.15,0,0,Agricultural extension,1,Responsive,1,305662.0,S064667002,0,0.95,3948.816,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,0.32,31166
2009/2010,0.15,0,0,Environmental education/training,1,Responsive,1,305662.0,S064667002,0,0.95,3948.816,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,0.32,41081
2009/2010,0.05,0,0,Promotion of development awareness,1,Responsive,1,305662.0,S064667002,0,0.95,1316.2720000000002,0.0,Not PBA,0,1,0,0,0,2,1003916,Nature Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,0.32,99820
2009/2010,0.15,0,0,Democratic participation and civil society,0,Responsive,0,433753.0,S064668002,0,0.65,22068.6,0.0,Not PBA,0,0,0,0,0,2,1001386,FH Canada food for the hungry,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,1.0,15150
2009/2010,0.3,0,0,Agricultural education/training,0,Responsive,0,433753.0,S064668002,0,0.65,44137.2,0.0,Not PBA,0,0,0,0,0,2,1001386,FH Canada food for the hungry,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,1.0,31181
2009/2010,0.2,0,0,Agricultural co-operatives,0,Responsive,0,433753.0,S064668002,0,0.65,29424.8,0.0,Not PBA,0,0,0,0,0,2,1001386,FH Canada food for the hungry,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,1.0,31194
2009/2010,0.35,0,0,Food aid/food security programs,0,Responsive,0,433753.0,S064668002,0,0.65,51493.4,0.0,Not PBA,0,0,0,0,0,2,1001386,FH Canada food for the hungry,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,1.0,52010
2009/2010,0.1,0,0,Water sector policy and administrative management,0,Responsive,0,449990.0,S064669002,0,0.0,1153.11735,0.0,Not PBA,0,0,0,0,0,2,1001879,Canadian Institute of Planners,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,1,America,CA,CA,Canada,0.07,14010
2009/2010,0.17,0,0,Public sector policy and administrative management,0,Responsive,0,449990.0,S064669002,0,0.0,1960.299495,0.0,Not PBA,0,0,0,0,0,2,1001879,Canadian Institute of Planners,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,1,America,CA,CA,Canada,0.07,15110
2009/2010,0.16,0,0,Public finance management,0,Responsive,0,449990.0,S064669002,0,0.0,1844.9877600000002,0.0,Not PBA,0,0,0,0,0,2,1001879,Canadian Institute of Planners,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,1,America,CA,CA,Canada,0.07,15111
