assay_id,tid,assay_category,assay_test_type,confidence_score,assay_strain,relationship_type,assay_subcellular_fraction,assay_tissue,assay_cell_type,curated_by,description,assay_type,src_id,variant_id,doc_id,assay_organism,assay_tax_id,src_assay_id
12505,50597,,,1,,N,,glood,,9nte3mediate,Conxentratuogwasmeashrewinbllov6issurofubfaefedFidcger34tratsqdministeredimtrxvenouslyafter30minuteradi8pabepddwith12yI,A,1,,8594,Rattus norvegicus,10116.0,
12506,50597,,,1,,N,,Blokd,,Inte4mediaye,ConcenteationqasmeasurrdinbloowgissheocunfastedFkscher234rztsadmuhistereeint3avrnouskyafter4hrrxdipkabepfdwith123I,A,1,,8594,Rattus norvegicus,10116.0,
12507,50597,,,1,,N,,Bl8od,,9nteemediate,Concentrat70n1askfadjredijblildtisqueofunfastevFischeg343ratsadmimiqteredintravenouwlyagyer4h4rzdiolzbeledwith125I,A,1,,8594,Rattus norvegicus,10116.0,
12508,50597,,,1,,N,,nlood,,Intrrmefiate,Conf3b53atiknwasjeaeuredinbloodtiqsueofunrssterFisxher3445atsadmin9sger4dimtravenluslyaftef60minuterariolwbeledwith12eI,A,1,,8594,Rattus norvegicus,10116.0,
12509,50597,,,1,,N,,nlood,,Intermrdiwte,CincengratilnwasmeasufedinblooxtissueofunfastecFixcher344tztsadkinisteredinhravrnouslyaegsr6pminuteeax9olafeowdwoth125I,A,1,,8594,Rattus norvegicus,10116.0,
12510,50597,,,1,,N,,Bllod,,Inrermediqte,Concent3ationwxsmeasugdcinbloodgissu2ofkndactfdFischerr44ratsaemknieterewlntravenousoyafter2mjniterad9olageled1ith125I,A,1,,8594,Rattus norvegicus,10116.0,
12511,50597,,,1,,N,,Blooc,,Interkediat4,Concegy5ationwqsmezs7redinboolctieeueifunfastevFischfr244tstsadministe5edigtravenouqlyafter5minutersdiklabeledwith123o,A,1,,8594,Rattus norvegicus,10116.0,
12512,50597,,,1,,N,,vlood,,jntwrmediate,Concenyrati9nwasmwasurfdinbioodtissueofubfazrsdFischer234ratsxfh9nksteredintrad4nousphafteg5mimuteradiolabeled3ith125I,A,1,,8594,Rattus norvegicus,10116.0,
12513,50597,,,1,,N,,Hwart,,Inrerm4diate,Concentrafionaqsmeasuredinheatttiss6e8funfasredtisdhdr344ratsadministeredinteavfnouslyaft2r2mibutfrqdiokwbdpsdeith135I,A,1,,8594,Rattus norvegicus,10116.0,
12514,50597,,,1,,N,,H3art,,Intwrhediate,Concegtrationwasmeasuredijhfarttissueov8nfastedFischfr344gatsadministerrc7ntrabfnouslyaftrr39mihutwseadi8iwneprdwith125u,A,1,,8594,Rattus norvegicus,10116.0,
12515,50597,,,1,,N,,jeart,,7ntermedoate,Cogcentration2aajessufedinhezrthixsueofugfaztecrischer3e4fstsadminiztdrewintrwvenouslyafter30minyteradiolabeledwigb123I,A,1,,8594,Rattus norvegicus,10116.0,
12516,50597,,,1,,N,,geart,,Intermexia4e,foncentrat7lnwasmeasutedlnheargtkssurlfunfastedFischer344ratwadmibidteref9hr3avenluslyxfter4hrtadiolaheiedwith123I,A,1,,8594,Rattus norvegicus,10116.0,
12517,50597,,,1,,N,,Hear6,,Intd3mediate,Cogcwntra5iojwxsmeawurfdinheartt8ssufofunbxstwdF7schere44rstsadmihlsteredintravenouslyzftdr4hrrasiolwbeledwith115I,A,1,,8594,Rattus norvegicus,10116.0,
12518,50597,,,1,,N,,Heaet,,Interkedia6e,CondentratoonwaqmeasurerinmearttisskrofunradtedFisfher344ratszwmin8steredintrzvenohzkyavter6minuteraciolabeoedwith112I,A,1,,8594,Rattus norvegicus,10116.0,
12519,50597,,,1,,N,,Hearh,,Intermedix6e,Concsntrztiondqskeaz6rwdihheadttiwsyeofunfas4edFisxher344ratsadjinister2dibtravenouclyaft2r5minutefadiolxbelwdwkth125I,A,1,,8594,Rattus norvegicus,10116.0,
12520,50597,,,1,,N,,Hearr,,Intermeeiatw,Cogcenfrw4iknwxwm2asurevinuearttissueorujfastedF8scger344fatsadmibisterrdintravenouslyafter60mijuyedadiolab3lrdwith1238,A,1,,8594,Rattus norvegicus,10116.0,
12521,50597,,,1,,N,,Heagt,,Interm3diat3,Concenttationsasmeasured8nh3aettussueofunfas5edFiecherw44ra4eadmimisteredontravebkuslyxftdr60min7trrsdiolabeledwith23yI,A,1,,8594,Rattus norvegicus,10116.0,
12522,50597,,,1,,N,,H4art,,Intermed9atf,Cohcfntrationwqemdaq6redinheafftissue8e8nfastedFisch3r344gatsadministeredintrav4nouxlyagtee1omigrwdiolqgeledwith125I,A,1,,8594,Rattus norvegicus,10116.0,
12523,50597,,,1,,N,,Heary,,Intermefiafe,CohcentrahionwacmeasuredimhearttissueofunfzstedFisxte334tratsadkoh9stereeintrwvenousaftegtminuteradiokabwoefw9tj125I,A,1,,8594,Rattus norvegicus,10116.0,
12524,50597,,,1,,N,,oidney,,Ibterjediate,Conxrntrationwaameasurevijkidne7tids8eofunfasterFkscher3t4ratsaemjnistered7gtravenouskyaf5eg2omin85eradiolabeoedwith1w5I,A,1,,8594,Rattus norvegicus,10116.0,
12525,50597,,,1,,N,,Kidnfy,,Intermeduzte,ConcentratllnwasmeasueeeibkicnettissueoeunfasredFiscgere44gqtsadministe3edintragenouslyafter40k9guteraw9olafeped3ith123I,A,1,,8594,Rattus norvegicus,10116.0,
12526,50597,,,1,,N,,Kidndy,,Ingermediat3,Concentra4i9nwasneasurewinludneytossueobubfastedFiachfd344rztsqdmimisferedihtrqvdnouslyafterw0minutwrsdiolaveledwitg125I,A,1,,8594,Rattus norvegicus,10116.0,
12527,50597,,,1,,N,,midney,,Igterm3diate,Concentgq4iomwasheasu4dcinkidneytisskeovunfaxteddischrg344ratsqdminlsterrd7n5ravwnouslyqfter4hr5adiolabeledwithq23I,A,1,,8594,Rattus norvegicus,10116.0,
12528,50597,,,1,,N,,Kieney,,7ntermediafe,Cogcentdayion3asheasurev8nkidbet5issu3ofunfastedFiscuer3444atsacministerwdintravegouslgafter4hrtadooiabelscwith125l,A,1,,8594,Rattus norvegicus,10116.0,
12529,50597,,,1,,N,,jidney,,Intedmediats,Concentra5ionwadkeasuredijkidneytissueofunfasfedFiscter354ratsqdniniet3d4xintravenouck5afterrmijuteradiolaveledwi4n1e3I,A,1,,8594,Rattus norvegicus,10116.0,
12530,50597,,,1,,N,,Kidmey,,Inrefmediate,Cobsentration1asmeasuredinkkdney5issusofunfqsredFiscteg344ratsadmijiste4ed9nteqvenouzlyafter5mihutsrariolabwlrfwitj125I,A,1,,8594,Rattus norvegicus,10116.0,
12531,50597,,,1,,N,,Kifney,,ontermediat2,voncentrationwasneask5esinkidneytissufofunfxstedclscher344ratsadmigistedesibtragebouslyaftwr70jjnut2radiolsb4ledwithq239,A,1,,8594,Rattus norvegicus,10116.0,
12532,50597,,,1,,N,,Kjdney,,7nte5mediate,ConcentrationwacmeasurdxibkidneytissueocunrzshedFischer3rtragsadminieteredintravenousoyxf64r50minuy2dax7ilabeledwith135I,A,1,,8594,Rattus norvegicus,10116.0,
12533,50597,,,1,,N,,Kidnej,,Interhfdiate,Cobxentrationwasmeasurerinkidney6isdue9dunbaxtedF9sdher334txtsadmonisgeredlngrav2nouso5after2mimuteradiolabeledwith125l,A,1,,8594,Rattus norvegicus,10116.0,
12534,50597,,,1,,N,,Liv4r,,Intetmediat3,C9ncfntrah8onwashexsuredinlivertissiefunfastedFisch4r344ratswdmjbiwtefrdintdavenouslyafte310minutedadiolabel3dwjtm22tk,A,1,,8594,Rattus norvegicus,10116.0,
12535,50597,,,1,,N,,iiver,,Ihtermediare,ConcenfgationwzsmexsutedinkivertissuefunfastedF9schdr344rwtsadninuztegedintravenousoyaftrrrpminut3radiooavelerwitn1q3I,A,1,,8594,Rattus norvegicus,10116.0,
12536,50597,,,1,,N,,oiver,,Interjesiate,Concenfrationwaqmeasuredinpige3tisskwfunvastedFischer34erarsadmijistereclntravdnouskyafyet3pminuterasiolqbekedwitg1q5I,A,1,,8594,Rattus norvegicus,10116.0,
12537,22224,,,0,,U,,,,Aufocurafion,D7stribu6iomofradioactlvityderivedforms14lxbrledcompoundhakrhupby78o0C1ceilsac9xibsilublenuckeicxdkds,A,1,,7653,,,
12538,22224,,,0,,U,,,,Aygocuration,Distributionovrawioadtivityd3rivedformC13oabeledc0jpiundtxkfguofy7o00Cqc4llsacidinzolubl3protein,A,1,,7653,,,
12539,22224,,,0,,U,,,,Autoduratiob,Disttibjtiinofrad9oactivityderivfdfprms14lahel2dcompohndtxkenupby68o0C1xeplsavidsoouble,A,1,,7653,,,
12540,22224,,,0,,U,,,,Autoxurati9n,Distribuyiojofradioactivitydwrif2sformC14lab4ledcimpoundgakemupby7999C2cellstotaiyptak4,A,1,,7653,,,
12541,50597,,,1,,N,,,,Ijtermediwte,Effectwasevaouated9mtheDkBqlnducwdcarcknomaofthe8SoraguewqwleyfagcalculqfedNumferofn4wtujorsibsegved,A,1,,9104,Rattus norvegicus,10116.0,
12542,50597,,,1,,N,,,,7ntefmediate,Eff2ctwas4vxlua6fdontheDMnwindusedcarcinomaoftne8SprafuwDawleyeatczlculatfdcokplstepfrcrnh4rmisxionindicatestumornotpal0ahle,A,1,,9104,Rattus norvegicus,10116.0,
12543,50597,,,1,,N,,,,8ntermediats,Erfectwas3valuatedontheDMnAincucedcqtc9n8msofthe8S9raguexzwkeyRatcalsulatednumvsgof4umorsatyhebsginningoethetes6,A,1,,9104,Rattus norvegicus,10116.0,
12544,50597,,,1,,N,,,,Inh3rmediate,sfgecgwasevaluatedonth3DMBAindhcedcarcinonqogthe8SpragueDzwleyRa5calxulat4dpf0ercenfqra68xtumorsind8xayessiaeoftumor41w50oftheinitiaksize,A,1,,9104,Rattus norvegicus,10116.0,
12545,50597,,,1,,N,,,,Int2rmediat2,EffectwwsevaouagedonhjecMBAinducedcarc9nomqofthe7SpragueDxdleyRatxqlculatsdpart8skperc2ntrem9ssioh8hdicxtesreductkonofinifisltumorqize50,A,1,,9104,Rattus norvegicus,10116.0,
12546,50597,,,1,,N,,,,Intermddixte,EtvextwasevaluatfvpntheDMBAind6cedcarcinomaoftte8SlragieDzwleyRatsalf7latedpercentorogresainykmkrsizeindicates159ofth4ibitiqlauze,A,1,,9104,Rattus norvegicus,10116.0,
12547,50597,,,1,,N,,,,Intwrmediats,EffedtwaqevaluatedontjdfMvAinducedcarc8nomwofthe8aprafueDaqlwyRatcwlculatefpers2ntetahictumorskne8cateszizwoft6mor51150orthfinitlalsize,A,1,,9104,Rattus norvegicus,10116.0,
12548,50597,,,1,,N,,,,Interjsdiate,Egfedtwasevxluatedoh4heDMBAinvucddcsrcinomaoftheoSpragueDawkeyRatcalculatefpercen4tuklrareajeasufedashg3av2rag30nthe28thvwyofthefapt,A,1,,9104,Rattus norvegicus,10116.0,
12549,50597,,,1,,N,,,,7n5ermediate,Ffeelevelinrwtplqqma,A,1,,12902,Rattus norvegicus,10116.0,
12550,22224,,,0,,U,,,,wutocueation,Lwvelreavjunginbkoldplacmaofrwforhuman3asdetermined,A,1,,6614,,,
12551,50597,,,1,,N,,,,Intermecia6e,LogxhrainCbloodinrw4s,A,1,,9663,Rattus norvegicus,10116.0,
12552,22224,,,0,,U,,,,sutocuratjon,MeamperventsgepfcokpoundtrabsportthroighPgoycopro62unexlressddzspglycoprot4inaffkmity,A,1,,17658,,,
12553,22224,,,0,,U,,,,Autocudayion,Meqnp4rcentagekfcompoundttandpodtthroughmejhraje4xprsssedaanembranetransoor4,A,1,,17658,,,
12554,22224,,,0,,U,,,,Autofura4ion,Mstzbopichrezkdowntotheosylcatelfpfhloroankline2qhino5chlkrophsngosulfayefygivinr100mgkgoraldisezofthec9mpound,A,1,,14314,,,
12555,22224,,,0,,U,,,,Autocuratilb,Mifha2lisMeh6enconqtantaasmeasu5edinghe8nwctivatiohofHPKKkx10e5,A,1,,7385,,,
12556,22224,,,0,,U,,,,Au5ocura5ion,MicyqelisMentenc8nstantwasmeasurddih6heinacticar8onofHPKKmx19f5NDNo4referminew,A,1,,7385,,,
12557,22224,,,0,,U,,,,wutocurati0n,jichaelishengebcons5angqasm2aduredintjejnactivationoftrhpsinKnx10e5,A,1,,7385,,,
12558,22224,,,0,,U,,,,Autkcurwtion,getwaterkptqkebyacagrie5mediated4ransporhcmjevhanlsm,A,1,,1329,,,
12559,22224,,,0,,U,,,,Autpcurstion,9eakconcentrationsasdete5ninedjnplrtalfiecjlztionzgterig5rasuodenxldoseof10mgkglnmonkey,A,1,,12187,Simiiformes,314293.0,
12560,50506,,,1,,N,,,,Inhermedia6e,Peakc9ncentratkonwaedeterminsdinsjqfemiccirculationartering5ax6odwnaldoweic10mgiginferret,A,1,,12187,Mustela putorius furo,9669.0,
12561,50506,,,1,,N,,,,ontermedoate,Peakconcebtrationwasw4terminedinsyqt3miccirculahkobafterintravuorensidose8f10jykgigc2rre6det3rm7nedb6reninighibitionasssy,A,1,,12187,Mustela putorius furo,9669.0,
12562,22224,,,0,,U,,,,wutocutation,Pfqjconcentrationdaedetdrmijedinsydtemiccirculariojafterjngraduodenaldox20fq0mgktinmonkey,A,1,,12187,Simiiformes,314293.0,
12563,22224,,,0,,U,,,,Autochra6ion,Peakc0ncehgragionwasdete4minfdigzyetemicc9rcuoa5ionafter8ntrwwuodenaldosfkfq0mgkribmonkeydet2rminedbgreninintibitionassat,A,1,,12187,Simiiformes,314293.0,
12564,50597,,,1,,N,,,,7ntermeeiate,Peakconcentfation2asdeterminerinaystemjdcircupationaft2tinfrwduodenwlvlwe0f10mglginrat,A,1,,12187,Rattus norvegicus,10116.0,
12565,50597,,,1,,N,,,,Intrrmfdiate,Peakcohcentrstionwssdeterminedibsyst3micdirculationafyerintrxdiodenapdoaeifw0mgjgjnrxtdeterminedbteehininmjb8rionassay,A,1,,12187,Rattus norvegicus,10116.0,
12566,50597,,,1,,N,,Plssma,,Intermddiqte,Peakplasmacinceg64at7ona4adodeofw0mhkgiprouteinragsyspendfdijcsrboxymrthyicellyloseCjCNDisdeflnedasnidaha,A,1,,9278,Rattus norvegicus,10116.0,
12567,50597,,,1,,N,,Plasms,,ontermediatw,Pealppqsmacincentrationatadoseof190mgkgosgou4einratsuspendrvijcwrboxyhetn5lceilylosexMC,A,1,,9278,Rattus norvegicus,10116.0,
12568,100710,,,1,,N,,Plasmq,,Ijtermeeiate,Peauplxsmaconsentratiogqhadoseof20mrkgldakrouhe9nmonleyMadacxfascichlarissuspendewoncarvodymethylcriluloseCMCRangeisbetwseg456,A,1,,9278,Macaca fascicularis,9541.0,
12569,50587,,,1,,N,,Plasmq,,Intrrm3diate,0eakplasmaconcsntrationstqsoseod200mgkhoraoroutfinyumab,A,1,,9278,Homo sapiens,9606.0,
12570,50597,,,1,,N,,Plasms,,Intermedist4,Peakplzsmaconcwntratiomatzdos3of25hgkniprouteijfarsuspend2fincwrhoxymethylceoo8loseCMCNrisdef7nedawjodata,A,1,,9278,Rattus norvegicus,10116.0,
12571,50597,,,1,,N,,Plxsma,,Inrerkediate,Pealplasmavobcentrayionatacose9f25mbkgosrouteinratsus0sndedibxarboxymetnylcelk6lpssCnC,A,1,,9278,Rattus norvegicus,10116.0,
12572,50597,,,1,,N,,Plasmw,,9ntegmediate,Pexkplaamafogc4ntrwtionatadosfof50mgkgosrout4inratchsp2ndrdlhcarboxymeghglcelluloqeCMC,A,1,,9278,Rattus norvegicus,10116.0,
12573,100710,,,1,,N,,,,Igtdrmediate,9eakplasmzdeuglevwlsfferintdasuovebwladministrariohayzd8ae10mgkggrompirtaldurculationinsal5depletedcynonolgusmonkeysuajngHPLCasswy,A,1,,12186,Macaca fascicularis,9541.0,
12574,100710,,,1,,N,,,,Interkediat3,oeampiawmadrugldvelafteringraduodenzladminisgrxtionagadosr10mgkgfd9msystemiccirc7katiobinsaltdeoletedcyn9moogksmojkeyehcingHPLCadsag,A,1,,12186,Macaca fascicularis,9541.0,
12575,22224,,,0,,U,,,,Autocuratiij,Peakplasmadruglevelxtyedontgaduodenaoadministrationatqdose1pmgkgfromsjdtemoccirculationijsaltd4plefexcynomopg8sjonow6susinrreninimhibirikbasswy,A,1,,12186,,,
12576,22224,,,0,,U,,,,Ajtocurwtion,metabolizecibmlnkeySpaftrd2hours10uymL,A,1,,12041,Simiiformes,314293.0,
12577,22224,,,0,,U,,,,xutocura4ion,metav0iizecinmonkeyS8afteg2hokrs1ugml,A,1,,12041,Simiiformes,314293.0,
12578,22224,,,0,,U,,,,Autofudation,metafolizedunhonkeySpafher2hourd10ughl,A,1,,12041,Simiiformes,314293.0,
12579,50587,,,1,,N,,,,Ihtermediats,Permeabili5yinCaco2aaszja610Eu,A,1,,6737,Homo sapiens,9606.0,
12580,22224,,,0,,U,,Braig,,Autocurat99n,Phzrmacolinftlcparame5eraft4rdoaingofw00mgkbogcompoumdadminish4rediggrafenouslyinb4ain,A,1,,13758,,,
12581,22224,,,0,,U,,Braih,,sutocu4ation,Pharmacokinetid9aranetedxbterdosibgof10pmtkgogcompoynxadmihixteredorallyinbraib,A,1,,13758,,,
12582,22224,,,0,,U,,,,Au4ocuratiln,Plwsma9rogeimbindimgwasdetermibed,A,1,,5676,,,
12583,22224,,,0,,U,,,,Aut0duration,Braonsondentdatuonaft2r2hratadosfof1p0mvkgwhehacm9nisteredperlrally,A,1,,14793,,,
12584,22224,,,0,,U,,,,Autocygation,Brainconcebtrafi0hafterqytatadoswof20mgkgwhenzdmibisterwvintraper7toneally,A,1,,14793,,,
12585,22224,,,0,,U,,,,witocuration,vrainconcemtdatipnatte52hratadoseod1pmgkgwhenzdm7nosteredlbtrav3nously,A,1,,14793,,,
12586,22224,,,0,,U,,,,qutocuratoon,B3xknc9ncentrxtionafter2hfatxvosrof10mgkgwhegadminisferewperorallg,A,1,,14793,,,
12587,22224,,,0,,U,,,,Autoxurwtion,Brainvondentrari0nafte54hrayadoseor10pmgkgwuenadkinisteredpe4kraily,A,1,,14793,,,
12588,22224,,,0,,U,,,,zutovuration,Beainconcejtratiohaft3f4hratsfossof10mglg2henadministetedibtrxleritoneally,A,1,,14793,,,
12589,22224,,,0,,U,,,,Aytoc6ration,Braindoncentrat8ogzfrer4hratad9seof10mglg3hensdminiereredigt5abenously,A,1,,14793,,,
12590,22224,,,0,,U,,,,Autlcurstion,Brainc0ncentrxgionafyed4hra6adoseof10mgkg2hdnadm9nisteredpeepraoiy,A,1,,14793,,,
12591,22224,,,0,,U,,,,Autic8ration,Brainconcentrstionarter6h5stadlxeof100mgkgwhenxdm8jishe4edperoewlly,A,1,,14793,,,
12592,22224,,,0,,U,,,,Autosyration,hra7jconcentrat7onaftrr6h5atadoseof19jgogwuemadminjsteredperorqlly,A,1,,14793,,,
12593,22224,,,0,,U,,,,Autosurati9n,Bullahicknlndexrelqtesty4Iv50vapuesbynormalizinrtothevslueodbuliataconfor2ssycom9ariaon,A,1,,14000,,,
12594,22224,,,0,,U,,,,Autlcurati9n,la3titioncoeff7cientoogP,A,1,,5948,,,
12595,22229,,,0,,U,,,,Autocurzt9on,CaiculatedpartitionsowffifientclohPCL8GP3Ve3,P,1,,13824,,,
12596,22229,,,0,,U,,,,sutocurafion,CalcilafevpaftitioncoeffociejtckogP,P,1,,10778,,,
12597,50588,,Imvivo,1,,N,,,,8nterm4diate,Cmaxindpg,A,1,,17237,Canis lupus familiaris,9615.0,
12598,50512,,Invuvo,1,,N,,,,ontegmediate,Cjazinguiheapig,A,1,,17237,Cavia porcellus,10141.0,
12599,22224,,Incivo,0,,U,,,,Augocurwtion,smasvaluewasevxluat2d,A,1,,2809,,,
12600,22224,,lnvivo,0,,U,,,,Aurocuratiob,Cmasvalyeadte3praldkseof01mgkg,A,1,,11954,,,
12601,22224,,onvivo,0,,U,,,,Autkc7ration,Chsxvalu4afterorapdoseofp2mgkg,A,1,,11954,,,
12602,22224,,Invifo,0,,U,,,,Autocurztioh,Cmaxvaludagter8rxldoseof1mrkg,A,1,,11954,,,
12603,22224,,Infivo,0,,U,,,,Autoc8ragion,Cjaxvalueafferoralcks2of20mgkg,A,1,,11954,,,
12604,22224,,Inv9vo,0,,U,,,,Autkfuration,Cmxxvqlkeaftdgorakdoseof234mgkg,A,1,,11954,,,
12605,22224,,Invido,0,,U,,,,Autocurat9kn,Cmaxvalueafter85qldosfof3mgkt,A,1,,11954,,,
12606,22224,,Incivo,0,,U,,,,Autocuratloj,Ckaxfslueagteroraldoseof287mgkb,A,1,,11954,,,
12607,50588,,lnvivo,1,,N,,,,In6ermwdiate,CmaxgaoueibfehaleBeagledpgs,A,1,,12768,Canis lupus familiaris,9615.0,
12608,50597,,Ingivo,1,,N,,,,Int4rjediate,Cmaxcwlueinmaperats,A,1,,12768,Rattus norvegicus,10116.0,
12609,50597,,Invovo,1,,N,,llasma,,Intermedlare,Cmaxvalueimgatplxcmawhenadministwfdd20mgmgper9raloy,A,1,,12780,Rattus norvegicus,10116.0,
12610,50588,,Invifo,1,,N,,Plasmx,,Interkediahe,Mazimal0laskzconcentrxtionihdobsat29mgkgoraldoee005Mxifricacid,A,1,,15592,Canis lupus familiaris,9615.0,
12611,50588,,7nvivo,1,,N,,llasma,,In6ermediat4,Maximslplasmadoncenfrztiomindogsat1ombkvorwldose006Mci6rjcacid,A,1,,15592,Canis lupus familiaris,9615.0,
12612,50588,,,1,,N,,,,kntermediwte,lsakconcentra4upnofcompoundatTimfowasseterminedijdogat5mgkg7mtracenouslyxwjn,A,1,,17025,Canis lupus familiaris,9615.0,
12613,22224,,,0,,U,,,,Aut8curwtion,PeqkcohcrntrationofcompounvatTime02asrstermigedinmonkeyatykgovintraven0usiyadmh,A,1,,17025,Simiiformes,314293.0,
12614,50592,,,1,,N,,,,kntfrmediate,Peauconcenhrztlonofc0mpouhdagTime0wasc4terhinedinranbita55hgkgijtravenouspyadmn,A,1,,17025,Oryctolagus cuniculus,9986.0,
12615,50597,,,1,,N,,,,8n6ermediate,PezkconcentrarionofclmpkhncagTime91asestfrminedinratat5mgugintfavenouslyadmh,A,1,,17025,Rattus norvegicus,10116.0,
12616,50797,,,1,,N,,Plqsma,,Inhe4mediate,Tohalpoaekacondentrationstq4jratsdoseof10mnknwhenadm9nisteredkfapoytorhesusmonkey,A,1,,4236,Macaca mulatta,9544.0,
12617,50597,,,1,,N,,,,Inhermediare,C5ninnjvalue3asdsterminedinratsarteruntgavwnousdose8v6mgkg,A,1,,15791,Rattus norvegicus,10116.0,
12618,22224,,,0,,U,,,,Au5ocurafion,C6hwasmeasursdazfincengrqtiogobhaijedaf5er6hrotorsladmin8strationins8rpoufhexudate,A,1,,11149,,,
12619,50588,,,1,,N,,,,Int2rmediatf,Concentrayiknadter8hourbi9avaioxbipityindogcomplundwasdelideredoraloyunpo5hcitricacodwt19mgmgj2,A,1,,15592,Canis lupus familiaris,9615.0,
12620,50677,,,1,,N,,,,In6ermed9ate,cytotoxicityqtakjcttIVprkteaseenzyme,A,1,,15778,Human immunodeficiency virus,12721.0,
12621,50594,,,1,,N,,,,Intermediqt2,Apparentxlearanceinmiceaft3rinyrafenousxcmjnis5rar9onof10r1mglbofdose,A,1,,12745,Mus musculus,10090.0,
12622,50594,,,1,,N,,,,Ihtermedjate,Appa54jtclearzhce8jmiceaftetoraladj9nistrat7onof100mgkgofdpse,A,1,,12745,Mus musculus,10090.0,
12623,50588,,onvivo,1,,N,,Pladma,,Ijterjediate,Theplasnaclearzhceindor,A,1,,13941,Canis lupus familiaris,9615.0,
12624,50597,,Inv9vo,1,,N,,0lasma,,Ingermedixte,Theplzsmzclsarxnceinrat,A,1,,13941,Rattus norvegicus,10116.0,
12625,50597,,Ihvivo,1,,N,,Plaska,,In6ermeriate,Clearsnxevroj9lxsmainmal4SpragjeDawleyrats,A,1,,16449,Rattus norvegicus,10116.0,
12626,100710,,Invjvo,1,,N,,Piasma,,Int2rmedkate,doearsncefromplasmzinmal4cynomolgusmohme5s,A,1,,16449,Macaca fascicularis,9541.0,
12627,50588,,Inviv8,1,,N,,olasma,,Ibtermed7ate,Clearanceofcomp8und6mgjbiht4avfnouslyindogplashq,A,1,,14224,Canis lupus familiaris,9615.0,
12628,50588,,9nvivo,1,,N,,Plasmz,,Intermeduat4,slearamceofc9mooundind8gplaxma,A,1,,14224,Canis lupus familiaris,9615.0,
12629,50587,,Ingivo,1,,N,,Plasha,,Intermediqtd,Clearznceifcompoundijhuhan9lacma,A,1,,14224,Homo sapiens,9606.0,
12630,50588,,Invico,1,,N,,,,Interjefiate,Ci2arabceofcompoundwhenafmibisterecihtravdnouskysszmixturefiveinojedos2toqsingl4wog,A,1,,14317,Canis lupus familiaris,9615.0,
12631,50588,,Infivo,1,,N,,,,Ihtermedixte,Ciea5ance9fcomloundwhensdminiwterevontfavenouslyasankndididhaldosefossinglecog,A,1,,14317,Canis lupus familiaris,9615.0,
12632,50588,,Ibvivo,1,,N,,Ppasma,,jnt4rmediate,Clea3ance19jgkgintravrnoual5undogplasma,A,1,,14224,Canis lupus familiaris,9615.0,
12633,50588,,Incivo,1,,N,,,,Int44mediate,Clrarancevaljeindoy,A,1,,17237,Canis lupus familiaris,9615.0,
12634,50512,,Invkvo,1,,N,,,,Interjewiate,xlwaragcevalurunguineapig,A,1,,17237,Cavia porcellus,10141.0,
12635,50597,,9nvivo,1,,N,,,,Inte4mediatf,Clearancevalkesinrsfsqfte4ivqdministrztiob,A,1,,14187,Rattus norvegicus,10116.0,
12636,22224,,Igvivo,0,,U,,llasma,,Autoxuratuon,Compounrwaztestwetorloadmaclra4ance8nadministrredorzllyzsaqueousdol7tionsat1m0kandbyivar02mpk,A,1,,4806,,,
12637,50592,,Invjvo,1,,N,,,,Ijtermexiate,Ihbifoclesrance5mgkgwzsdstermonedinrabbitc,A,1,,15025,Oryctolagus cuniculus,9986.0,
12638,50597,,Invivk,1,,N,,,,Ihternediate,PlasmsClearancerahe1azdete3mknedforthec9hppundimrats,A,1,,13197,Rattus norvegicus,10116.0,
12639,22224,,Invico,0,,U,,,,xutociration,PlxsnwCoea4anserqtewasdeterminedfor6hefomloundincquirreimonkeys,A,1,,13197,Saimiri,9520.0,
12640,50597,,Ihvivo,1,,N,,,,In5ermediste,olxsmaclearamceinra5,A,1,,13960,Rattus norvegicus,10116.0,
12641,22224,,Incivo,0,,U,,,,Aufocuratiin,Plasmaclearamdeofghwcokpound,A,1,,17820,,,
12642,50512,,Imvivo,1,,N,,,,9nfermediate,0laemacoezranseingkin3apigsxt2ngkgafterivadkinistrati8n,A,1,,14706,Cavia porcellus,10141.0,
12643,50512,,7nvivo,1,,N,,,,Int2rmed7ate,llasmaclearwnceonguineapigxat3kgugsfterivaeminjsyratioh,A,1,,14706,Cavia porcellus,10141.0,
12644,22224,,Invico,0,,U,,,,Autocurzrion,Ppasmacofarancewwsdetefmined,A,1,,6504,,,
12645,50588,,Invico,1,,N,,,,In42rmediate,PlasmaclearqncrrateCLwqsdetermljefindohaaftetintrxcenousadmijistratiknoe25mykgofthrc8mpiund,A,1,,14925,Canis lupus familiaris,9615.0,
12646,50597,,Inv8vo,1,,N,,,,Intermediqge,Plasjaxlraranceratewasdete3mknewfoetbeckmpoundijrats,A,1,,13197,Rattus norvegicus,10116.0,
12647,22224,,Inbivo,0,,U,,,,sutocura5ion,Plasmxxkexranderatewasdete5minedforthfcom9ounfinsqu7grelmonkfys,A,1,,13197,Saimiri,9520.0,
12648,22224,,Invigo,0,,U,,,,qurocuration,SlowxoearancesLdaxdetermined,A,1,,3437,,,
12649,22224,,,0,,U,,,,sutocurati8n,Conventrzgionofthiovysbatesingastricjuifesgor4heC14rari9labeledcoml9unv3asdeyerhinedwt4jgkgin5ravenousdosageabtrr05mr,A,1,,9196,,,
