miller2_FiY,miller2_PBATy,miller2_CounRePe,miller2_Deser,miller2_OrgNa,miller2_UnAmProjBud,miller2_ICTAATFoDeve,miller2_SectNa,miller2_DiviID,miller2_Sta,miller2_IndiIs,miller2_SeN,miller2_CouReNa,miller2_RegiProg,miller2_CouRegID,miller2_TrDevel,miller2_Biodiv,miller2_UrIss,miller2_ChilIss,miller2_YoIss,miller2_DisaIs,miller2_KnoFoDevelo,miller2_GeEqua,miller2_OrganID,miller2_OrganiT,miller2_OrgaCla,miller2_OrgS,miller2_ConID,miller2_ContiN,miller2_ProjBrowCoID,miller2_SeID,miller2_SePerc,miller2_AmSp
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Environmental policy and administrative management,Cambodia,0,KH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,41010,0.07,5141.1997
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Cambodia,0,KH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,99820,0.3,22033.713
2009/2010,Not PBA,0.18,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Democratic participation and civil society,Mozambique,0,MZ,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MZ,15150,0.07,7118.5842
2009/2010,Not PBA,0.18,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Mozambique,0,MZ,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MZ,31120,0.45,45762.327000000005
2009/2010,Not PBA,0.18,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural financial services,Mozambique,0,MZ,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MZ,31193,0.11,11186.3466
2009/2010,Not PBA,0.18,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Environmental policy and administrative management,Mozambique,0,MZ,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MZ,41010,0.07,7118.5842
2009/2010,Not PBA,0.18,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Mozambique,0,MZ,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MZ,99820,0.3,30508.217999999997
2009/2010,Not PBA,0.14,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Democratic participation and civil society,Zimbabwe,0,ZW,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ZW,15150,0.07,5536.6766
2009/2010,Not PBA,0.14,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Zimbabwe,0,ZW,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ZW,31120,0.45,35592.921
2009/2010,Not PBA,0.14,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural financial services,Zimbabwe,0,ZW,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ZW,31193,0.11,8700.4918
2009/2010,Not PBA,0.14,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Environmental policy and administrative management,Zimbabwe,0,ZW,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ZW,41010,0.07,5536.6766
2009/2010,Not PBA,0.14,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Zimbabwe,0,ZW,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ZW,99820,0.3,23728.613999999998
2009/2010,Not PBA,1.0,0,�ducation International-Coop�rative de Services de D�veloppement et,480000.0,0,Sustainable Economic Growth,D6214,Closed,0,Education facilities and training,Peru,0,PE,0,0,0,0,1,0,0,2,1008859,Canadian Non-Profit Making,Civil Society,COOPERATIVE,1,America,PE,11120,0.4,64000.0
2009/2010,Not PBA,1.0,0,�ducation International-Coop�rative de Services de D�veloppement et,480000.0,0,Sustainable Economic Growth,D6214,Closed,0,Advanced technical and managerial training,Peru,0,PE,0,0,0,0,1,0,0,2,1008859,Canadian Non-Profit Making,Civil Society,COOPERATIVE,1,America,PE,11430,0.5,80000.0
2009/2010,Not PBA,1.0,0,�ducation International-Coop�rative de Services de D�veloppement et,480000.0,0,Sustainable Economic Growth,D6214,Closed,0,Environmental education/training,Peru,0,PE,0,0,0,0,1,0,0,2,1008859,Canadian Non-Profit Making,Civil Society,COOPERATIVE,1,America,PE,41081,0.1,16000.0
2009/2010,Not PBA,0.05,0,Jamaican Self-Help Organization,655225.0,0,Education,D6211,Closed,0,Basic life skills for youth and adults,Canada,0,CA,0,0,0,1,0,0,0,0,1002046,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,11230,0.24,1276.8
2009/2010,Not PBA,0.05,0,Jamaican Self-Help Organization,655225.0,0,Education,D6211,Closed,0,Vocational training,Canada,0,CA,0,0,0,1,0,0,0,0,1002046,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,11330,0.51,2713.2
2009/2010,Not PBA,0.05,0,Jamaican Self-Help Organization,655225.0,0,Education,D6211,Closed,0,Democratic participation and civil society,Canada,0,CA,0,0,0,1,0,0,0,0,1002046,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,15150,0.2,1064.0
2009/2010,Not PBA,0.05,0,Jamaican Self-Help Organization,655225.0,0,Education,D6211,Closed,0,Promotion of development awareness,Canada,0,CA,0,0,0,1,0,0,0,0,1002046,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,99820,0.05,266.0
2009/2010,Not PBA,0.95,0,Jamaican Self-Help Organization,655225.0,0,Education,D6211,Closed,0,Basic life skills for youth and adults,Jamaica,0,JM,0,0,0,1,0,0,0,0,1002046,Canadian Non-Profit Making,Civil Society,NGO,1,America,JM,11230,0.24,24259.2
2009/2010,Not PBA,0.95,0,Jamaican Self-Help Organization,655225.0,0,Education,D6211,Closed,0,Vocational training,Jamaica,0,JM,0,0,0,1,0,0,0,0,1002046,Canadian Non-Profit Making,Civil Society,NGO,1,America,JM,11330,0.51,51550.8
2009/2010,Not PBA,0.95,0,Jamaican Self-Help Organization,655225.0,0,Education,D6211,Closed,0,Democratic participation and civil society,Jamaica,0,JM,0,0,0,1,0,0,0,0,1002046,Canadian Non-Profit Making,Civil Society,NGO,1,America,JM,15150,0.2,20216.0
2009/2010,Not PBA,0.95,0,Jamaican Self-Help Organization,655225.0,0,Education,D6211,Closed,0,Promotion of development awareness,Jamaica,0,JM,0,0,0,1,0,0,0,0,1002046,Canadian Non-Profit Making,Civil Society,NGO,1,America,JM,99820,0.05,5054.0
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Education facilities and training,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,11120,0.095,864.5
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Primary education,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,11220,0.095,864.5
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Basic health care,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,12220,0.09,819.0
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Basic nutrition,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,12240,0.09,819.0
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Malaria control,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,12262,0.09,819.0
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Basic drinking water supply,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,14031,0.045,409.5
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Basic sanitation,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,14032,0.045,409.5
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31120,0.19,1729.0
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Food crop production,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31161,0.19,1729.0
2009/2010,Not PBA,0.07,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Canada,0,CA,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,99820,0.07,637.0
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Education facilities and training,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,11120,0.095,11485.5
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Primary education,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,11220,0.095,11485.5
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Basic health care,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,12220,0.09,10881.0
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Basic nutrition,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,12240,0.09,10881.0
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Malaria control,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,12262,0.09,10881.0
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Basic drinking water supply,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,14031,0.045,5440.5
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Basic sanitation,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,14032,0.045,5440.5
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,31120,0.19,22971.0
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Food crop production,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,31161,0.19,22971.0
2009/2010,Not PBA,0.93,0,Hungry for Life International,257425.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Kenya,0,KE,0,0,0,1,0,0,0,2,1014771,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,99820,0.07,8463.0
2009/2010,Not PBA,1.0,0,St. Joseph's Health System,499954.0,0,Health,D6211,Closed,0,Medical education/training,Haiti,0,HT,0,0,0,0,0,0,0,0,1014483,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,12181,0.2,34500.0
2009/2010,Not PBA,1.0,0,St. Joseph's Health System,499954.0,0,Health,D6211,Closed,0,Health personnel development,Haiti,0,HT,0,0,0,0,0,0,0,0,1014483,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,12281,0.2,34500.0
2009/2010,Not PBA,1.0,0,St. Joseph's Health System,499954.0,0,Health,D6211,Closed,0,Personnel development for population and reproductive health,Haiti,0,HT,0,0,0,0,0,0,0,0,1014483,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,13081,0.2,34500.0
2009/2010,Not PBA,1.0,0,St. Joseph's Health System,499954.0,0,Health,D6211,Closed,0,Waste management/disposal,Haiti,0,HT,0,0,0,0,0,0,0,0,1014483,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,14050,0.2,34500.0
2009/2010,Not PBA,1.0,0,St. Joseph's Health System,499954.0,0,Health,D6211,Closed,0,Public finance management,Haiti,0,HT,0,0,0,0,0,0,0,0,1014483,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,15111,0.2,34500.0
2009/2010,Not PBA,1.0,0,Association pour le d�veloppement particip�,498844.0,0,Health,D6211,Closed,0,Basic drinking water supply,Lesotho,0,LS,0,0,0,0,0,0,0,2,1001364,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,2,Africa,LS,14031,0.3,51000.0
2009/2010,Not PBA,1.0,0,Association pour le d�veloppement particip�,498844.0,0,Health,D6211,Closed,0,Basic sanitation,Lesotho,0,LS,0,0,0,0,0,0,0,2,1001364,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,2,Africa,LS,14032,0.3,51000.0
2009/2010,Not PBA,1.0,0,Association pour le d�veloppement particip�,498844.0,0,Health,D6211,Closed,0,Education and training in water supply and sanitation,Lesotho,0,LS,0,0,0,0,0,0,0,2,1001364,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,2,Africa,LS,14081,0.1,17000.0
2009/2010,Not PBA,1.0,0,Association pour le d�veloppement particip�,498844.0,0,Health,D6211,Closed,0,Democratic participation and civil society,Lesotho,0,LS,0,0,0,0,0,0,0,2,1001364,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,2,Africa,LS,15150,0.3,51000.0
2009/2010,Not PBA,1.0,0,Dignitas International,499137.0,0,Health,D6211,Closed,0,Health personnel development,Malawi,0,MW,0,0,0,0,0,0,1,2,1014978,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,12281,0.5,133905.0
2009/2010,Not PBA,1.0,0,Dignitas International,499137.0,0,Health,D6211,Closed,0,STD control including HIV/AIDS,Malawi,0,MW,0,0,0,0,0,0,1,2,1014978,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,13040,0.5,133905.0
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Water resources conservation (including data collection),Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,14015,0.1,659.475
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural inputs,Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31150,0.2,1318.95
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Food crop production,Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31161,0.2,1318.95
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural extension,Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31166,0.1,659.475
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural education/training,Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31181,0.15,989.2125
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural research,Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31182,0.05,329.7375
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural financial services,Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31193,0.07,461.6325
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural co-operatives,Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31194,0.1,659.475
2009/2010,Not PBA,0.03,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Promotion of development awareness,Canada,0,CA,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,99820,0.03,197.8425
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Water resources conservation (including data collection),Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,14015,0.1,21323.025
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural inputs,Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,31150,0.2,42646.05
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Food crop production,Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,31161,0.2,42646.05
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural extension,Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,31166,0.1,21323.025
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural education/training,Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,31181,0.15,31984.5375
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural research,Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,31182,0.05,10661.5125
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural financial services,Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,31193,0.07,14926.1175
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Agricultural co-operatives,Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,31194,0.1,21323.025
2009/2010,Not PBA,0.97,0,IDE - International Development Enterprises Association Inc,459167.16,0,Sustainable Economic Growth,D6214,Closed,0,Promotion of development awareness,Ethiopia,0,ET,0,0,0,0,0,0,0,0,1002022,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,99820,0.03,6396.9075
2009/2010,Not PBA,0.03,0,Digital Opportunity Trust,470803.0,1,Sustainable Economic Growth,D6214,Closed,0,Employment policy and administrative management,Canada,0,CA,0,0,0,0,1,0,0,2,1008714,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CA,16020,0.05,258.6225
2009/2010,Not PBA,0.03,0,Digital Opportunity Trust,470803.0,1,Sustainable Economic Growth,D6214,Closed,0,Information and communication technology (ICT),Canada,0,CA,0,0,0,0,1,0,0,2,1008714,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CA,22040,0.45,2327.6025
2009/2010,Not PBA,0.03,0,Digital Opportunity Trust,470803.0,1,Sustainable Economic Growth,D6214,Closed,0,Business support services and institutions,Canada,0,CA,0,0,0,0,1,0,0,2,1008714,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CA,25010,0.47,2431.0515
2009/2010,Not PBA,0.03,0,Digital Opportunity Trust,470803.0,1,Sustainable Economic Growth,D6214,Closed,0,Promotion of development awareness,Canada,0,CA,0,0,0,0,1,0,0,2,1008714,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CA,99820,0.03,155.1735
2009/2010,Not PBA,0.97,0,Digital Opportunity Trust,470803.0,1,Sustainable Economic Growth,D6214,Closed,0,Employment policy and administrative management,Kenya,0,KE,0,0,0,0,1,0,0,2,1008714,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,KE,16020,0.05,8362.1275
2009/2010,Not PBA,0.97,0,Digital Opportunity Trust,470803.0,1,Sustainable Economic Growth,D6214,Closed,0,Information and communication technology (ICT),Kenya,0,KE,0,0,0,0,1,0,0,2,1008714,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,KE,22040,0.45,75259.1475
2009/2010,Not PBA,0.97,0,Digital Opportunity Trust,470803.0,1,Sustainable Economic Growth,D6214,Closed,0,Business support services and institutions,Kenya,0,KE,0,0,0,0,1,0,0,2,1008714,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,KE,25010,0.47,78603.9985
