assays_ss_d,assays_ss_sbclllr_frctn,assays_dc_d,assays_ss_ctgr,assays_ss_tx_d,assays_ss_cll_tp,assays_ss_tss,assays_ss_tp,assays_ss_strn,assays_b_frmt,assays_tss_d,assays_crtd_b,assays_src_d,assays_src_ss_d,assays_chmbl_d,assays_cll_d,assays_vrnt_d
14208,,3008,,9606.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL632152,,
14209,,4509,,9606.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL632153,,
14210,,4509,,9606.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL632154,,
14211,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL632155,,
14212,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL632156,,
14213,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL632157,,
14214,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL632158,,
14215,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL632159,,
14216,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626305,,
14217,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626306,,
14218,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626307,,
14219,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626308,,
14220,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626479,,
14221,,8613,,10298.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626480,,
14222,,6021,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL626481,,
14223,,9348,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL626482,,
14224,,15592,,9615.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626483,,
14225,,15592,,9615.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626484,,
14226,,15592,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL626485,,
14227,,15592,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL626486,,
14228,,15592,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL626487,,
14229,,15592,,9615.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626488,,
14230,,7095,,10116.0,,Serum,A,,BAO_0000218,1977.0,Intermediate,1,,CHEMBL626489,,
14231,,16618,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL626490,,
14232,,16835,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL626491,,
14233,,15284,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL626492,,
14234,,15750,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL626493,,
14235,,16618,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626494,,
14236,,16618,,,,,A,,BAO_0000218,,Autocuration,1,,CHEMBL626495,,
14237,,15812,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626496,,
14238,,16618,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626497,,
14239,,16618,,,,,A,,BAO_0000218,,Autocuration,1,,CHEMBL626498,,
14240,,13098,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626499,,
14241,,13098,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626500,,
14242,,15812,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626501,,
14243,,15812,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626502,,
14244,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626503,,
14245,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626504,,
14246,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626505,,
14247,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626506,,
14248,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626507,,
14249,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626508,,
14250,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626509,,
14251,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL875480,,
14252,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626510,,
14253,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626511,,
14254,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626512,,
14255,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628208,,
14256,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628209,,
14257,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628210,,
14258,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628211,,
14259,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628212,,
14260,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628213,,
14261,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628214,,
14262,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628215,,
14263,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628216,,
14264,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626595,,
14265,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626596,,
14266,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626597,,
14267,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626598,,
14268,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622242,,
14269,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622243,,
14270,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622244,,
14271,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622245,,
14272,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622246,,
14273,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622247,,
14274,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622248,,
14275,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL877483,,
14276,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622249,,
14277,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622250,,
14278,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622251,,
14279,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622252,,
14280,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622253,,
14281,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622254,,
14282,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622255,,
14283,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622256,,
14284,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622257,,
14285,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622258,,
14286,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622259,,
14287,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622927,,
14288,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622928,,
14289,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622929,,
14290,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL623182,,
14291,,12582,,9615.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL623183,,
14292,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL623184,,
14293,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL623185,,
14294,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL877484,,
14295,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL627274,,
14296,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL623186,,
14297,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL623187,,
14298,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL623188,,
14299,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628055,,
14300,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628056,,
14301,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628200,,
14302,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628201,,
14303,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628202,,
14304,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628203,,
14305,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628204,,
14306,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628205,,
14307,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628206,,
14308,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL628207,,
14309,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL627220,,
14310,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL627221,,
14311,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL627222,,
14312,,13257,,,,,A,,BAO_0000218,,Autocuration,1,,CHEMBL627223,,
14313,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL632062,,
14314,,13257,,,,Spleen,A,,BAO_0000218,2106.0,Autocuration,1,,CHEMBL632063,,
14315,,13257,,,,Urinary bladder,A,,BAO_0000218,1255.0,Autocuration,1,,CHEMBL632064,,
14316,,13257,,,,Blood,A,,BAO_0000218,178.0,Autocuration,1,,CHEMBL632065,,
14317,,13257,,,,Bone element,A,,BAO_0000218,1474.0,Autocuration,1,,CHEMBL632066,,
14318,,13257,,,,,A,,BAO_0000218,,Autocuration,1,,CHEMBL632067,,
14319,,13257,,,,Kidney,A,,BAO_0000218,2113.0,Autocuration,1,,CHEMBL629188,,
14320,,13257,,,,Liver,A,,BAO_0000218,2107.0,Autocuration,1,,CHEMBL629189,,
14321,,13257,,,,Lung,A,,BAO_0000218,2048.0,Autocuration,1,,CHEMBL629190,,
14322,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL629191,,
14323,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL629192,,
14324,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL629193,,
14325,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL629194,,
14326,,13257,,,,,A,,BAO_0000218,,Autocuration,1,,CHEMBL629195,,
14327,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL629373,,
14328,,13257,,,,Spleen,A,,BAO_0000218,2106.0,Autocuration,1,,CHEMBL629374,,
14329,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL629375,,
14330,,13257,,,,Urinary bladder,A,,BAO_0000218,1255.0,Autocuration,1,,CHEMBL629376,,
14331,,13257,,,,Blood,A,,BAO_0000218,178.0,Autocuration,1,,CHEMBL629377,,
14332,,13257,,,,Bone element,A,,BAO_0000218,1474.0,Autocuration,1,,CHEMBL629378,,
14333,,13257,,,,,A,,BAO_0000218,,Autocuration,1,,CHEMBL629379,,
14334,,13257,,,,Kidney,A,,BAO_0000218,2113.0,Autocuration,1,,CHEMBL629151,,
14335,,13257,,,,Liver,A,,BAO_0000218,2107.0,Autocuration,1,,CHEMBL629152,,
14336,,13257,,,,Lung,A,,BAO_0000218,2048.0,Autocuration,1,,CHEMBL629153,,
14337,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL629154,,
14338,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL629155,,
14339,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL629156,,
14340,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL629157,,
14341,,13257,,,,Prostate gland,A,,BAO_0000218,2367.0,Autocuration,1,,CHEMBL629158,,
14342,,13257,,,,,A,,BAO_0000218,,Autocuration,1,,CHEMBL629159,,
14343,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL629160,,
14344,,13257,,,,Spleen,A,,BAO_0000218,2106.0,Autocuration,1,,CHEMBL629161,,
14345,,13257,,,,Urinary bladder,A,,BAO_0000218,1255.0,Autocuration,1,,CHEMBL629162,,
14346,,13257,,,,Blood,A,,BAO_0000218,178.0,Autocuration,1,,CHEMBL629163,,
14347,,13257,,,,Bone element,A,,BAO_0000218,1474.0,Autocuration,1,,CHEMBL629164,,
14348,,13257,,,,,A,,BAO_0000218,,Autocuration,1,,CHEMBL629165,,
14349,,13257,,,,Liver,A,,BAO_0000218,2107.0,Autocuration,1,,CHEMBL629166,,
14350,,13257,,,,Lung,A,,BAO_0000218,2048.0,Autocuration,1,,CHEMBL629167,,
14351,,13257,,,,Muscle tissue,A,,BAO_0000218,2385.0,Autocuration,1,,CHEMBL629168,,
14352,,2193,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629169,,
14353,,2193,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629170,,
14354,,2193,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631153,,
14355,,2193,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL875121,,
14356,,2193,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631154,,
14357,,2193,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631155,,
14358,,568,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631156,,
14359,,9680,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631157,,
14360,,9680,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631158,,
14361,,9680,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631159,,
14362,,10026,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631160,,
14363,,10281,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631161,,
14364,,10014,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL631162,,
14365,,10014,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630313,,
14366,,9680,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630314,,
14367,,9680,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630315,,
14368,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630316,,
14369,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630986,,
14370,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630987,,
14371,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630988,,
14372,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630989,,
14373,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630990,,
14374,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630991,,
14375,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630992,,
14376,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630993,,
14377,,13028,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630994,,
14378,,10014,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630995,,
14379,,9962,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629252,,
14380,,12029,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629253,,
14381,,12029,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629944,,
14382,,10583,,10141.0,,Trachea,A,,BAO_0000218,3126.0,Intermediate,1,,CHEMBL629945,,
14383,,568,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629946,,
14384,,568,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629947,,
14385,,568,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629948,,
14386,,568,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL856024,,
14387,,7493,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629949,,
14388,,8371,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL629950,,
14389,,13114,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL630127,,
14390,,15515,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL630128,,
14391,,522,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL630129,,
14392,,13888,,,,,,,BAO_0000019,,Autocuration,1,,CHEMBL630130,,
14393,,2616,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL875234,,
14394,,3798,,,,,P,,BAO_0000100,,Autocuration,1,,CHEMBL630131,,
14395,,8731,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630132,,
14396,,11892,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630133,,
14397,,11892,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630134,,
14398,,2582,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630135,,
14399,,11892,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630136,,
14400,,13396,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630137,,
14401,,603,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630138,,
14402,,15673,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630139,,
14403,,10368,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL630140,,
14404,,14228,,,,,A,,BAO_0000019,,Autocuration,1,,CHEMBL875235,,
14405,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL876439,,
14406,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630605,,
14407,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630606,,
14408,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630607,,
14409,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630608,,
14410,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630609,,
14411,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630610,,
14412,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL630611,,
14413,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629552,,
14414,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629733,,
14415,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629734,,
14416,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629735,,
14417,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629736,,
14418,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629737,,
14419,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629738,,
14420,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629739,,
14421,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629740,,
14422,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629741,,
14423,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629742,,
14424,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629743,,
14425,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629744,,
14426,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629745,,
14427,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629746,,
14428,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629747,,
14429,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629748,,
14430,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629749,,
14431,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629750,,
14432,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629751,,
14433,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629752,,
14434,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629753,,
14435,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629754,,
14436,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629755,,
14437,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629756,,
14438,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629757,,
14439,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629758,,
14440,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629759,,
14441,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629760,,
14442,,11510,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL876443,,
14443,,8310,,9615.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629761,,
14444,,8310,,9615.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629762,,
14445,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629763,,
14446,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629764,,
14447,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629765,,
14448,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629766,,
14449,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629767,,
14450,,8310,,9615.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629768,,
14451,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629769,,
14452,,8310,,9615.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629770,,
14453,,8310,,9615.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629771,,
14454,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629772,,
14455,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL629773,,
14456,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625455,,
14457,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625456,,
14458,,8310,,10090.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625457,,
14459,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL625458,,
14460,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL625459,,
14461,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL875483,,
14462,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL634779,,
14463,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL625460,,
14464,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626117,,
14465,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626118,,
14466,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628342,,
14467,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628343,,
14468,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628344,,
14469,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628345,,
14470,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628346,,
14471,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628347,,
14472,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628348,,
14473,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628349,,
14474,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL875611,,
14475,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628350,,
14476,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628351,,
14477,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628352,,
14478,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628353,,
14479,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL628354,,
14480,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626667,,
14481,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626668,,
14482,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626669,,
14483,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626670,,
14484,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626671,,
14485,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626672,,
14486,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626673,,
14487,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626674,,
14488,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626675,,
14489,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626676,,
14490,,12582,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL626677,,
