FisYe,IRTCPe,SectN,BraID,SecPe,GenEq,PartDeveloAGGover,OrganS,RegPro,YouIs,SecID,SectID,ClimChaAdap,Biodiv,CoRegNa,FSTCPer,OrganiTy,KnowlFoDevel,St,ClimChMit,OrgaCl,CIDABuDeliMod,IndIs,DisaIss,AmSp,ICTAATFDevel,DiNa,ContiID,ProgrPro,CFLI,CoRegPerc,ProjNu,Desertif,ChilIs,FCeID,TraDevel,UrbIs,OrganID,OrganiNa,ContiN,ProjBrowCouID,CoRegID,SecNa
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,11550.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,JO,130,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,42350.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,LB,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,23100.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,LB,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,11550.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,LB,130,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,42350.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,PS,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,23100.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,PS,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,11550.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,PS,130,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,42350.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,YE,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,23100.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,YE,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,11550.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,YE,130,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,53900.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,DZ,70,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,7700.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,DZ,70,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,15400.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,DZ,70,Multilateral trade negotiations
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,53900.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,MA,70,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,7700.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,MA,70,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,15400.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,MA,70,Multilateral trade negotiations
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,53900.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,TN,70,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,7700.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,TN,70,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,15400.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,TN,70,Multilateral trade negotiations
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,58800.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.12,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,EG,70,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,8400.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.12,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,EG,70,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,16800.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.12,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,EG,70,Multilateral trade negotiations
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,53900.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,IQ,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,7700.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,IQ,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,15400.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,IQ,130,Multilateral trade negotiations
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,53900.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,JO,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,7700.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,JO,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,15400.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,JO,130,Multilateral trade negotiations
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,53900.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,LB,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,7700.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,LB,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,15400.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,LB,130,Multilateral trade negotiations
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,53900.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,PS,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,7700.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,PS,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,15400.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,PS,130,Multilateral trade negotiations
2009/2010,0.0,Middle East and North Africa,B3100,0.7,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,53900.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,YE,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.1,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,7700.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,YE,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.2,0,1,OTHER MULTILATERAL,1,0,33140,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,15400.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020781001,0,0,3127,1,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,YE,130,Multilateral trade negotiations
2009/2010,0.0,Ukraine,B3100,0.2,2,1,INTERNATIONAL NGO,1,0,12110,S3116,0,0,Georgia,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,29545.45,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.25,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Asia,GE,GE,Health policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.2,2,1,CONSULTING SERVICES,1,0,12110,S3116,0,0,Georgia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,421.343,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.25,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Asia,GE,GE,Health policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.4,2,1,INTERNATIONAL NGO,1,0,13040,S3116,0,0,Georgia,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,59090.9,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.25,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Asia,GE,GE,STD control including HIV/AIDS
2009/2010,0.0,Ukraine,B3100,0.4,2,1,CONSULTING SERVICES,1,0,13040,S3116,0,0,Georgia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,842.686,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.25,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Asia,GE,GE,STD control including HIV/AIDS
2009/2010,0.0,Ukraine,B3100,0.3,2,1,INTERNATIONAL NGO,1,0,15150,S3116,0,0,Georgia,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,44318.175,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.25,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Asia,GE,GE,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,0.3,2,1,CONSULTING SERVICES,1,0,15150,S3116,0,0,Georgia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,632.0145,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.25,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Asia,GE,GE,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,0.1,2,1,INTERNATIONAL NGO,1,0,15160,S3116,0,0,Georgia,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,14772.725,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.25,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Asia,GE,GE,Human rights
2009/2010,0.0,Ukraine,B3100,0.1,2,1,CONSULTING SERVICES,1,0,15160,S3116,0,0,Georgia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,210.6715,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.25,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Asia,GE,GE,Human rights
2009/2010,0.0,Ukraine,B3100,0.2,2,1,INTERNATIONAL NGO,1,0,12110,S3116,0,0,Russian Fed.,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,43727.265999999996,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.37,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Europe,RU,RU,Health policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.2,2,1,CONSULTING SERVICES,1,0,12110,S3116,0,0,Russian Fed.,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,623.5876400000001,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.37,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Europe,RU,RU,Health policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.4,2,1,INTERNATIONAL NGO,1,0,13040,S3116,0,0,Russian Fed.,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,87454.53199999999,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.37,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Europe,RU,RU,STD control including HIV/AIDS
2009/2010,0.0,Ukraine,B3100,0.4,2,1,CONSULTING SERVICES,1,0,13040,S3116,0,0,Russian Fed.,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1247.1752800000002,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.37,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Europe,RU,RU,STD control including HIV/AIDS
2009/2010,0.0,Ukraine,B3100,0.3,2,1,INTERNATIONAL NGO,1,0,15150,S3116,0,0,Russian Fed.,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,65590.899,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.37,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Europe,RU,RU,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,0.3,2,1,CONSULTING SERVICES,1,0,15150,S3116,0,0,Russian Fed.,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,935.38146,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.37,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Europe,RU,RU,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,0.1,2,1,INTERNATIONAL NGO,1,0,15160,S3116,0,0,Russian Fed.,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,21863.632999999998,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.37,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Europe,RU,RU,Human rights
2009/2010,0.0,Ukraine,B3100,0.1,2,1,CONSULTING SERVICES,1,0,15160,S3116,0,0,Russian Fed.,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,311.79382000000004,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.37,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Europe,RU,RU,Human rights
2009/2010,0.0,Ukraine,B3100,0.2,2,1,INTERNATIONAL NGO,1,0,12110,S3116,0,0,Ukraine,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,44909.084,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.38,Z020789001,0,0,3106,0,0,1009657,FOUNDATION OPEN SOCIETY INSTITUTE,Europe,UA,UA,Health policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.2,2,1,CONSULTING SERVICES,1,0,12110,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,640.4413599999999,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.38,Z020789001,0,0,3106,0,0,1015020,Pyra Management Consulting Services Inc.,Europe,UA,UA,Health policy and administrative management
