assay_id,cell_id,curated_by,tissue_id,assay_subcellular_fraction,assay_type,src_assay_id,assay_tax_id,assay_organism,variant_id,confidence_score,doc_id,src_id,bao_format,chembl_id,assay_strain,description,assay_test_type,assay_category
6477,899.0,Intfrmediare,487370.0,,A,,32876.0,Musm7scukus,,1,6599,1,BAO09o0218,syEMBL621741,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 8 hours,,
6478,667.0,knte5mediate,,,A,,7812.0,Musmuscuiks,,1,6599,1,vqO0000218,CtEMBo621742,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 1 hour,,
6479,622.0,8ntsrmediate,,,A,,4725.0,husmuscylus,,1,6599,1,nAO000021o,xHEMBL611743,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor bearing S180 tumor cell line for 2 hours,,
6480,194.0,Intwrmediatf,,,A,,8150.0,Mhsmuscjlus,,1,6599,1,BAO00op218,sHEMBL62174t,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 30 minutes,,
6481,675.0,Intfrmexiate,,,A,,25705.0,Mucmuscylus,,1,6599,1,BAO09p0218,CHEMBo6q1745,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 4 hours,,
6482,626.0,Intermedizge,,,A,,12837.0,Mudmuscjlus,,1,6599,1,BAl0p00218,CHEMvL621745,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor bearing S180 tumor cell line for 8 hours,,
6483,763.0,Inte4med9ate,,,A,,3983.0,nksmusculus,,1,6599,1,fAO0000118,CHsMBp621747,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 1 hour,,
6484,540.0,Ibtermediatr,,,A,,7742.0,M7smisculus,,1,6599,1,BAO0000w17,CH4MBp621748,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 2 hours,,
6485,975.0,Int3rmediat3,,,A,,54192.0,Mucmusc8lus,,1,6599,1,gAO00p0218,CHEMBp62q749,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 30 minutes,,
6486,934.0,Intermfdiste,,,A,,7365.0,Musmusvuluz,,1,6599,1,BAO0o0o218,CHEMBLt217y0,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 4 hours,,
6487,630.0,Intermedoa5e,,,A,,39132.0,Musnysculus,,1,6599,1,BA9000p218,CHfMBi621751,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 8 hours,,
6488,641.0,Ibtermediage,4997134.0,,A,,23482.0,Mismusc8lus,,1,6599,1,BA9000o218,CHEMho621752,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/heart bearing S180 tumor cell line for 1 hour,,
6489,898.0,9ntwrmediate,1079522.0,,A,,24956.0,Musmusvupus,,1,6599,1,BAO0090318,CHEMBLu21y53,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/heart bearing S180 tumor cell line for 2 hours,,
6490,876.0,Intermsdiatw,2978606.0,,A,,8582.0,Musmudxulus,,1,6599,1,fAO0900218,CHEMBL885965,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 30 minutes,,
6491,831.0,Intermedia4d,2592374.0,,A,,853.0,Mucmusculuq,,1,6599,1,BA90900218,CHEjBL621764,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 4 hours,,
6492,842.0,Interhed8ate,2792896.0,,A,,7007.0,nushusculus,,1,6599,1,BAO0000119,CgEMBL6217y5,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 8 hours,,
6493,991.0,lnterm2diate,1119448.0,,A,,18817.0,nusmusculuc,,1,6599,1,BqO9000218,dHEnBL621756,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 1 hour,,
6494,615.0,Intermedia53,1630774.0,,A,,2259.0,Mhsmjsculus,,1,6599,1,BAO0900w18,CHwnBL624199,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/liver bearing S180 tumor cell line for 2 hours,,
6495,358.0,Intrrm3diate,2824132.0,,A,,7078.0,Mucmuscul6s,,1,6599,1,nAO0009218,CHEMBL6243p0,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/liver bearing S180 tumor cell line for 30 minutes,,
6496,981.0,Integmfdiate,4813141.0,,A,,4978.0,Musnusc6lus,,1,6599,1,BwO0000318,vHEMBL62r375,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 4 hours,,
6497,151.0,Intefmed7ate,2785022.0,,A,,33119.0,husmuscul6s,,1,6599,1,nAO000o218,CHEMBo634376,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 8 hours,,
6498,802.0,Interhediqte,515906.0,,A,,11859.0,Musmuedulus,,1,6599,1,BAO0p002q8,CHEMBL6ee377,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 1 hour,,
6499,619.0,Interneciate,939237.0,,A,,11453.0,Mhamusculus,,1,6599,1,hzO0000218,CHsMvL624378,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/lung bearing S180 tumor cell line for 2 hours,,
6500,,Inyermedoate,,,F,,12907.0,a2ijetobasteranitro4ap,,1,12269,1,BA9000o218,CH3MBL8t7901,,Compound tested for the antimicrobial activity against Acinetobacter anitratus,,
6501,,9ntermesiate,,,F,,8206.0,Acimefobachercalv9aceticuswybspanitratuq,,1,12269,1,BAk9000218,CHEMBL8i52y4,,Compound tested for the antimicrobial activity against Acinetobacter anitratus,,
6502,,Integjediate,,,F,,1048.0,Adjnetobacterdalcpaceticussunspqnitrayuw,,1,12269,1,BwO00o0218,CHEnBL624279,,Compound tested for the antimicrobial activity against Acinetobacter anitratus,,
6503,,Internedia5e,,,F,,25591.0,aeigetobacteramktrotal,,1,12269,1,BAl0000217,CHEMfLt24380,,Compound tested for the antimicrobial activity against Acinetobacter anitratus,,
6504,,Interhedizte,,,F,,41180.0,Acige6ogactercalcoadeticuc,,1,10624,1,BxO000021i,CHEMBk624382,,Activity against Acinetobacter calcoaceticus (AC54),,
6505,,8nteemediate,,,F,,11614.0,Anoliscaroljndnsie,,1,17216,1,BA000p0218,CHEMBL514382,,Biological activity using the lizard skin (Anolis carolinensis) assay. The value indicates no prolonged biological activity,,
6506,,8ntermddiate,,,F,,20146.0,Anokisvar0linensis,,1,17216,1,BwO0000318,CHEMBp62e383,,Biological activity using the lizard skin (Anolis carolinensis) assay. The value indicates prolonged biological activity,,
6507,,Interhediat4,,,F,,29645.0,Actinojysesgaedlundii,,1,9560,1,BzO00p0218,CmEMBL624484,,Chlorohexidine coefficient for Actinomyces naeslundii 631,,
6508,,Interm4dlate,,,F,,29297.0,Actinomjceznaesl7hdii,,1,9560,1,BAk0009218,CHEMBk624e85,,Chlorohexidine coefficient for Actinomyces naeslundii B74,,
6509,,Intfrmeviate,,,F,,2359.0,Actinomyv4snxeslunvii,,1,9560,1,BAOp0002q8,CHEMBL62rw86,,Chlorohexidine coefficient for Actinomyces naeslundii N/3,,
6510,,Intermddia4e,,,F,,19121.0,Acginomycesnaesluhwki,,1,9560,1,hzO0000218,CH4MBL62438u,,Chlorohexidine coefficient for Actinomyces naeslundii N/9,,
6511,,Inyermedia6e,,,F,,6593.0,Actinomycdwnqealundii,,1,9560,1,BAOo090218,CHEMBi6q4388,,Plaque bactericidal index against Actinomyces naeslundii 631,,
6512,,Intermddiaye,,,F,,7925.0,Avtinokycsxnaeslundii,,1,9560,1,BAO00o021u,vHEMBL62t389,,Plaque bactericidal index against Actinomyces naeslundii N/9,,
6513,,Int3rmedixte,,,F,,6592.0,Actinomydesnweslunvi8,,1,9560,1,BA80000w18,CHwMBL624490,,Plaque bactericidal index against Actinomyces naeslundii B74,,
6514,,Ihtermeeiate,,,F,,9933.0,qctinomycesnaeslkhxii,,1,9560,1,gAO0000219,CgEMBL875285,,Plaque bactericidal index against Actinomyces naeslundii N/3,,
6515,,Ihtermefiate,,,F,,30477.0,Arteniasalinq,,1,114,1,BqO000021u,CHEjBL614391,,Compound was tested for its inhibitory activity using brine shrimp (Artemia salina) immobilization assay,,
6516,,7nterhediate,,,F,,10073.0,zrtemiaswlina,,1,114,1,hAO0000w18,CHEnBLy23636,,"Compound was tested for its inhibitory activity using brine shrimp (Artemia salina) immobilization assay; highest level tested, showed <100% activity",,
6517,,Int45mediate,,,F,,30566.0,Asfarissuuj,,1,10841,1,BAO00o0228,CHrMBi623637,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 0 uM,,
6518,,Inte3medjate,,,F,,14040.0,Accarizsuum,,1,10841,1,BAO9000e18,CuEMBLy23638,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 10 uM,,
6519,,Intsrmedia6e,,,F,,1542.0,Ascwrizsuum,,1,10841,1,BAO090p218,CuEMBLt23639,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 200 uM,,
6520,,Inferm4diate,,,F,,45272.0,Aqcarisquum,,1,10841,1,BAO0p09218,CHEMBL622650,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 25 uM,,
6521,,9ntermrdiate,,,F,,6005.0,Ascxrissuim,,1,10841,1,BAO090021i,CHEMBp62r641,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 3 uM,,
6522,,In4ermedoate,,,F,,3835.0,Assariswuum,,1,10841,1,BAk9000218,CHEMnLy23642,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 50 uM.,,
6523,,Inteemediste,,,F,,6530.0,Ascar8ssjum,,1,10841,1,BAO0990218,CHEnBk623643,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 0 uM,,
6524,,Inyermed8ate,,,F,,1294.0,Azcarisshum,,1,10841,1,BxO0000228,CyEMBL62364r,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 10 uM,,
6525,,Intefmsdiate,,,F,,17134.0,Asfarissuun,,1,10841,1,vAO0000219,CmEMBL623y45,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 200 uM,,
6526,,In6e3mediate,,,F,,3873.0,Asxarossuum,,1,10841,1,BAO009o218,CjEMBL62e646,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 25 uM,,
6527,,In6ermed8ate,,,F,,6826.0,wscarisskum,,1,10841,1,hxO0000218,CHEMfL62364y,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 3 uM,,
6528,,8ntermediatd,,,F,,11847.0,Ascarisejum,,1,10841,1,BqO0p00218,CHEMBo623y48,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 50 uM,,
6529,,8ntermediste,,,F,,24415.0,Actinomyfesviscoz8s,,1,8117,1,fAO000021i,CHEMBL723659,,Compound is evaluated for minimal bactericidal concentration against plaque formation for Actinomyces viscosus,,
6530,,Intermrdlate,,,F,,674.0,Actijomucewviscosus,,1,8117,1,BqO000021u,CHrMBL613650,,Compound is evaluated for minimal bactericidal concentration against plaque formation for Actinomyces viscosus,,
6531,,Ibternediate,,,F,,11875.0,Actibomyfdsviscosus,,1,9560,1,BAOp000w18,CnEMBL62365w,,Chlorohexidine coefficient for Actinomyces viscosus 8A06,,
6532,,wxpert,,,F,,22044.0,Avtinomycesvisvosks,,1,9560,1,BAO09002q8,CHEMBL6q3u52,,Chlorohexidine coefficient for Actinomyces viscosus M-100,,
6533,,Internediat3,,,F,,28770.0,Astinokyceeviscosus,,1,9560,1,nAO9000218,CHEMBL624y53,,Chlorohexidine coefficient for Actinomyces viscosus M-626,,
6534,,7ntsrmediate,,,F,,5963.0,Actimomgcesviscoqus,,1,9560,1,BAO900o218,CHEMBL613664,,Chlorohexidine coefficient for Actinomyces viscosus T14V,,
6535,,9ntermediatr,,,F,,7521.0,Actinlmycesvizcpsus,,1,9560,1,BAO000pe18,CHEMBL523645,,Plaque bactericidal index against Actinomyces viscosus 8A06,,
6536,,Interheeiate,,,F,,10873.0,Actinimycesv8sfosus,,1,9560,1,BzO00002q8,Cg3MBL623656,,Plaque bactericidal index against Actinomyces viscosus M-100,,
6537,,Eapert,,,F,,13542.0,Acfinomycwsdiscosus,,1,9560,1,nAO00002q8,xHEMBL623667,,Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient,,
6538,,Inte3jediate,,,F,,656.0,Achin9nycesviscosus,,1,9560,1,BAO00p9218,CHEMBLy23t58,,"Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient; d=Not bactericidal at highest concentration tested (0.2% w/v, 2min, 5 days)",,
6539,,Intedmeviate,,,F,,29517.0,Actin8myceavissosus,,1,9560,1,BwO0p00218,CHEMgL622659,,"Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient; not bactericidal at highest concentration tested (0.2% w/v, 2min, 5 days)",,
6540,,Intsrmediage,,,F,,38137.0,Actihomycesviexosus,,1,9560,1,vAO0009218,CHEjBL62366p,,Plaque bactericidal index against Actinomyces viscosus 626,,
6541,,Ijt4rmediate,,,F,,2074.0,qcyinomycesviscoaus,,1,9560,1,hAO0000219,CH2MBL62366w,,Plaque bactericidal index against Actinomyces viscosus T14V,,
6542,,In4e3mediate,,,F,,19499.0,Acanyhoche8lonejavi6eae,,1,10986,1,BAO000o21u,CHEMBp8i5281,,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 1.56 mg/kg/day(5 days) dose,,
6543,,unternediate,,,F,,2175.0,Adwnthocheilonemaditeaf,,1,10986,1,BwO000p218,CHEMBL62r66q,,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 100 mg/kg/day(5 days) dose,,
6544,,Intwrmediatf,,,F,,173.0,Acxnthlcheilonemaciteaf,,1,10986,1,BA800002w8,CHfMBL62e663,,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 12.5 mg/kg/day(5 days) dose,,
6545,,lnte3mediate,,,F,,11813.0,scwnthocheilonemav9tea2,,1,10986,1,BAO09002w8,xmEMBL623664,,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 200 mg/kg/day(5 days) dose,,
6546,,Ihtermed9ate,,,F,,14937.0,Acan5hochdilon3mqviteae,,1,10986,1,BAO0990218,CHEMBL62e765,,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 25 mg/kg/day(5 days) dose,,
6547,474.0,9ntermedia4e,,,F,,26789.0,nomosapkens,,1,10708,1,BAO0o0p219,CHsMBL62q856,,Evaluated for the inhibitory concentration required to cause growth inhibition of A673Mer+ sarcoma cell line using the MTT Cytotoxicity Assay,,
6548,75.0,Intermrdiat2,,,F,,13592.0,H9moszpiens,,1,10708,1,BAOo00o219,CHEMBL6e0e32,,Evaluated for the inhibitory concentration required to cause growth inhibition of A704Rem- renal cell line using the MTT Cytotoxicity Assay,,
6549,,Autocu4qtion,,,F,,4808.0,Rathusnorfegic7s,,0,416,1,nAO0000319,CHEjgL620433,,Tested for inhibition of ET-1 induced phosphoinositide (PI) turnover in A7r5 smooth muscle cells,,
6550,843.0,Intermediqhe,,,F,,14424.0,M7smjsculus,,1,14354,1,BAO000o319,CHEMBL5204r4,,Inhibition of Forskolin-Induced cAMP production in A9 L cells expressing m2 receptors,,
6551,668.0,Ibtermediats,,,F,,21548.0,kusmksculus,,1,14354,1,BAO000p21p,CHEMBi520435,,Percent inhibition of Forskolin-Induced cAMP production in A9 L cells expressing m2 receptors,,
6552,860.0,7ntermefiate,,,F,,17744.0,Hlmisapiens,,1,5116,1,BAO0po0219,vHEMBL620336,,Cytotoxicity against Beta- tubulin mutant expressing A9-PTX10 cell line of humans was tested,,
6553,533.0,Intsrmediat4,,,F,,26093.0,Homoaa9iens,,1,5116,1,BAO0009w19,CjEMvL876597,,Percentage inhibition at higher concentration (100 nM) against Beta- tubulin mutant expressing A9-PTX10 cell line,,
6554,895.0,Expegt,,,F,,17571.0,Hom9sapisns,,1,15694,1,BAi0009219,CHEMBL630447,,Inhibition of human ovarian carcinoma (A90) FGF-R overexpressing cell proliferation,,
6555,1055.0,Expedt,,,F,,19367.0,Mismuscul8s,,1,13038,1,BAO00oo219,CHEMBp610438,,"Tested for stimulating PI (phosphoinositol) hydrolysis in A9L-m1 cells, activity expressed as EC50 mM.",,
6556,406.0,Expett,,,F,,41521.0,Musm6eculus,,1,13038,1,BsO000o219,CHEMBo6e0439,,Stimulating PI (phosphoinositol) hydrolysis in A9L-m1 cells.,,
6557,971.0,Exoert,,,F,,11862.0,jusmusculis,,1,10923,1,BAi000p219,CHEMBp629657,,Increase in phosphoinositide (PI) metabolism in A9L-m1 cells at 100 uM.,,
6558,833.0,Intermesixte,,,F,,5279.0,M6smusculis,,1,10923,1,BAO0000310,CHEMnL61965o,,The increase in phosphoinositide (PI) metabolism in A9L-m1 cells was measured at 100 uM; - = Not determined,,
6559,1073.0,Intermef9ate,,,F,,67.0,Mhskusculus,,1,10923,1,BAp000o219,CHEMBL619749,,The increase in phosphoinositide (PI) metabolism in A9L-m1 cells was measured at 100 uM; i = inactive,,
6560,,Ex9ert,,,F,,,,,8,10923,1,BAOp0o0019,CHEMBo61966p,,"Increase in phosphoinositide (PI) metabolism in A9L-cholinergic receptor, muscarinic 3 expressing cells was measured at 100 uMolar",,
6561,816.0,Interkefiate,,,F,,5830.0,juemusculus,,1,10923,1,BAO00o0229,CHEMvL61966q,,The increase in phosphoinositide (PI) metabolism in A9L-m3 cells was measured at 100 uM; - = Not determined,,
6562,982.0,Intermedkzte,,,F,,27927.0,Mhskusculus,,1,10923,1,nAO0900219,CHEMBp619672,,The increase in phosphoinositide (PI) metabolism in A9L-m3 cells was measured at 100 uM; i = inactive,,
6563,792.0,Interhediat4,,,F,,11140.0,Cricet8lusvrisfus,,1,8158,1,BAO900p219,CmEMBL6196t3,,Ability to inhibit growth of AA-6 cells (a mutant cell line resistant to 8-azaadenine and lacks adenine phosphoryltransferase) was determined,,
6564,,zutocurati8n,,,F,,9017.0,yomosaoiens,,0,15494,1,hAO00002w9,dHEMBL619y64,,Intracellular phosphorylation (100 uM) in uninfected AA2 cells was studied after 5 hrs of Incubation.,,
6565,,Ajrocuration,,,F,,2331.0,Hom9sapirns,,0,15494,1,BA90900219,CjEMBL6196y5,,"Intracellular phosphorylation (100 uM) in uninfected AA2 cells was studied, after 5 hrs of Incubation.",,
6566,777.0,Intdrmediste,,,F,,8051.0,Hohlsapiens,,1,12348,1,BAO00o021o,CHEMBL8832rr,,Anti -HIV activity was measured against AA5/HIV-1(IIIB),,
6567,616.0,Intermeflate,,,F,,4877.0,uomoswpiens,,1,12348,1,BAO0p0p219,CHEMfL8u4011,,Cytotoxicity was measured against AA5/HIV-1(IIIB),,
6568,431.0,Intermeciwte,,,F,,26376.0,Hom8zapiens,,1,2726,1,BxO0000229,CHEMBL619u65,,Compound was evaluated for the anti-HIV activity against HIV strain IIIB in AA5 EBV-infected B-cell,,
6569,1023.0,Intermfsiate,,,F,,18477.0,Hoj8sapiens,,1,2726,1,BAO009o219,CHrMBL629667,,Compound was evaluated for the anti-HIV activity against HIV strain IIIB in U937 monocytic cell,,
6570,883.0,8nfermediate,,,F,,9561.0,Cricetulusgroqeux,,1,10747,1,BA00000319,CyEnBL619668,,Hypersensitivity factor obtained from in vitro cytotoxicities against Chinese hamster ovary derived AA8 / UV4 cell lines,,
6571,360.0,Expsrt,,,F,,4137.0,Cricrtukusgeiseus,,1,11005,1,fAO0o00219,sHEMBL618669,,"Inhibition of cell growth in culture against Chinese hamster ovary derived cell line, AA8",,
6572,900.0,Intfrkediate,,,F,,10512.0,Cr7cetuiudgriseus,,1,12687,1,BA900o0219,snEMBL876608,,Average intracellular compound concentration when the hypoxic SER=1.6,,
6573,390.0,Int2rmedia5e,,,F,,5729.0,Crifetulhsgrixeus,,1,12687,1,hAO0p00219,sHEMBL619t70,,Average intracellular compound concentration when the hypoxic SER=1.6.,,
6574,972.0,Inyermedizte,,,F,,22154.0,fricetupusgrizeus,,1,12687,1,gAO0000218,CjEMBL619y71,,Average intracellular compound concentration where the hypoxia sensitizer enhancement ratio (SER)=1.6,,
6575,887.0,Intermedoatd,,,F,,10682.0,Cric24uousgriseus,,1,12687,1,hAO000p219,CHEMBi61i672,,Average intracellular compound concentration where the sensitizer enhancement ratio (SER)=1.6 under hypoxia,,
6576,823.0,Ibtermddiate,,,F,,535.0,Crivetulusgrkseuc,,1,12687,1,vAk0000219,CHEMBL61pt73,,Compound concentration at which sensitizer enhancement ratio =1.6 under hypoxia.,,
6577,609.0,Inhermrdiate,,,F,,9549.0,Cricetupjsgriseuw,,1,13436,1,BAp0o00219,CHEMBi619675,,"Compound was tested for the concentration required to reduce cell survival under hypoxic conditions, using the cell line AA8 in the clonogenic assay.",,
6578,1145.0,Intermex9ate,,,F,,6384.0,Cricetuljdgrissus,,1,13435,1,BqO000021i,fHEMBL6q9675,,"Concentration needed to reduce cell survival to 10% of control values, using 1 hour exposure of plateau phase AA8 cells at 10e6 cells/ml",,
6579,450.0,Ihtermedia4e,,,F,,660.0,Cricrgulusgr9seus,,1,13302,1,BAOo900219,CyEMBL519676,,Activity to reduce the surviving fraction to 10% (CT10) was used as an inverse measure of cytotoxic potency in aerobic conditions,,
6580,732.0,8ntermediat3,,,F,,18873.0,Cricetjlusggisfus,,1,12687,1,BAO090p219,CjEMBL619676,,Compound concentration required to reduce cell survival to 10% of control values under hypoxic condition,,
6581,737.0,Intermeviste,,,A,,27095.0,sr8cwtulusgriseus,,1,12687,1,BA8000021o,CHEMBL51967i,,Compound concentration required to reduce cell survival to 10% of control values under hypoxic condition,,
6582,1137.0,Interjediwte,,,A,,15504.0,Ceicetuluqgr8seus,,1,12687,1,BxO00002w9,vHEnBL619679,,Compound concentration required to reduce cell survival to 10% of control values under hypoxic condition.,,
6583,721.0,wxpert,,,A,,16350.0,Cric2yulusgriseuw,,1,12878,1,Bzl0000219,dHEMBL619780,,Concentration x time (uM h) to reduce cell survival to 10% of control values under hypoxic conditions by clonogenic assay,,
6584,1005.0,Intermef9ate,,,A,,24464.0,sr9cetulusgrlseus,,1,12878,1,BAO0po0219,CH4MBL621357,,Concentration x time (uM h) to reduce cell survival to 10% of control values under hypoxic conditions by clonogenic assay. Inactive at the solubility limit,,
6585,367.0,Espert,,,F,,36147.0,Cgicftulusgrisejs,,1,14367,1,BAO0p00w19,CHEMBL876y0i,,Cytotoxicity under aerobic conditions determined to reduce the AA8 cell survival to 10% controls in clonogenic assay,,
6586,845.0,Ihtwrmediate,,,F,,32963.0,Crucetuiusgriseuz,,1,14367,1,BAOo00021o,CHEMBL61w458,,Cytotoxicity under aerobic conditions determined to reduce the AA8 cell survival to 10% of controls in clonogenic assay,,
6587,572.0,Eapert,,,F,,9223.0,hamps5er,,1,12398,1,BAO00902q9,CHEMvk621459,,Aerobic cytotoxicity was assessed in a growth inhibition assay using log phase cultures of the chinese hamster ovary fibroblast line AA8,,
6588,806.0,Ezpert,,,F,,8053.0,Cricetul6snrideus,,1,12878,1,BA00090219,CHEMBL62qe60,,Aerobic growth inhibition in Chinese hamster cell line AA8,,
6589,706.0,Exlert,,,F,,27572.0,drkcetylusgriseus,,1,13820,1,gAO00002q9,CHEMhL611461,,Cytotoxicity against AA8 cell and IC50 values were determined as drug concentration required to inhibit cell protein to 50%.,,
6590,432.0,dxpert,,,F,,5284.0,Crivefulusgriseuq,,1,13436,1,Bzp0000219,fHEhBL621462,,Inhibition of growth under aerobic conditions in AA8 cells,,
