assay_id,assay_subcellular_fraction,assay_test_type,assay_tissue,assay_type,assay_cell_type,cell_id,assay_category,description,relationship_type,assay_strain,doc_id,assay_organism,assay_tax_id,tid,confidence_score,curated_by
14653,,Imvivo,Biood,A,,,,Biodistrib86ioninratblo9dpos5intgavenoue9njecfionfor60hinof99kTcTRkDAglkgabdexpr3sqedqwoercentdose0wrorgan,N,,13925,Rattus norvegicus,10116.0,50597,1,Intermediate
14654,,,Urime,A,,,,T9talelectrllut7d4acretionocsodiuminudinwofdogsabterigtravegouaadminiwfrationofw1ouMKgofdrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14655,,,Urind,A,,,,T0talelrctroltticfxcretionofcodikninurinekfdogssf4srimtravenojsadminis5rqti9nofe40uMKgofdrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14656,,,Urin3,A,,,,hoyalelectrooyticexcretionpfsodiyjinugijeofdogszfterintrsvenousqdminieheatlonof262uMlgofwryg,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14657,,,Utine,A,,,,Totaleledtroljticexcretionogsociujunhrineoedogxzgterin5rqvenohsqdministrationof403uMugofd3ug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14658,,,Urije,A,,,,Tigalelestrolyticexc4etionofwod7ujinurineofdogsaf4erin6ravenousavhinistrzgoogofr03uMKgofreug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14659,,,Urins,A,,,,Totaosoectrolyticdxcret8ohovsodiuminurim2ofdogssfterintravemohsadmin7stratoonog3418MKfoedrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14660,,,Urihe,A,,,,Totqlel2c6rooytisexcretlonofaodiuminueuneoddogsacgerinyravenousadministraglonof785unKgofs3ug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14661,,,hrine,A,,,,Totalelectfolyticexcretilnofsodiujinh4kmeofdogswfterih4rxven8usasminiatda4ionof8e7iMKgofdrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14662,,,Urije,A,,,,Totalelesfroljticedcretkonpfxodi8mjnu47neofdogxadterijtravenousadkinistdationofi09hMKgofdrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14663,,,Urije,A,,,,yotalelectrolyticexcretiin8fdodiumin6r7nsofsogsaffe3pw5oralxdminiatratiojoc102uMKgofdrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14664,,,Ur9ne,A,,,,Totqlelectrolyyicexcrwtionofs9dijminurine9fdogwafterpefotalseminis6rat7onor192uMKgofcrut,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14665,,,Urige,A,,,,fktalelectgolyyicexcrstionofs8dium9jurkneofdogsafterpe4ofaladmin8stextipnof340uMKgocdrub,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14666,,,7rine,A,,,,Totalelec6roly4icexcretiknkgaid9umin6rinsofeogsaftrrpwroraladjinistrationof3766MKgocerug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14667,,,hrine,A,,,,Totalelectrolgyixsxcrsti0nofs8dijj8nur8neofdogxaf6erperorapadmunistfationof341unKgofdrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14668,,,Urin4,A,,,,Titalelectrolytkcdzcrdtionofsoviuminur7gepfdogxwfrerperoraladnjgistgationof508uMKrofdrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14669,,,Urjne,A,,,,T8talekectrkiyticexfretiogofsodiumonuf7neifdogsafte5pedoraladminic4ratuonpf681uMKbofdrug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14670,,,Utine,A,,,,gotwpelecfrolytic2xcretionofs8diuminurinwordogsaf4rrperoraladministrztiobof906ojMKgpffgug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14671,,,Urige,A,,,,Tofaleiect39lyticexceerionofsodkuminu4ibeofdogsadtwrperoralxdhibustrarionof96uMKgofdfug,N,,12582,Canis lupus familiaris,9615.0,50588,1,Intermediate
14672,,,jrine,A,,,,Tohalelectr8iyt7cexcret78gofsociuminuruneoftatsavtedintravenousadn7nistratiohof79tunKgofdrhg,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14673,,,irine,A,,,,59txodlefyrolyticexc3etiinofsodiuminurigeofratsafte5perorapadminietra4ionof0ukigofdrur,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14674,,,Urjne,A,,,,Totaleledtr9lytifexcret7obogsodihminjrjneoffatsafterperoraladm8nlshratikn8fq01unKgofdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14675,,,Urije,A,,,,hotap4lectrokyticescrehionlfsodiuhibudineofragsafterp2roraladjinistrwtionof123ukKgifdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14676,,,Ufine,A,,,,Tofalelectrolyf7crxcretionofsodiuminurinroftatsxftfrpe5ofalsdmimistrs6iknof101ujlgofdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14677,,,Urije,A,,,,yotalelectroiyhicexcretoon0fsodiuninurine9dgwtsafterpe4ogapzdministrztionif102uMKgpfdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14678,,,Urin4,A,,,,To6alel2cgrol7ticexdretionofsori8mlnurineofratsafter9er0raladm9nis4ratiojof105jMKfofdduy,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14679,,,U3ine,A,,,,Totalelevtrolyticedcret8ogots8diukinugim20cratszfterperoraladminizhrationof1136MKg8fdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14680,,,Urind,A,,,,Totalelec5rolytivexcretion0fsoxiunihurineogtwtsaftrrper9rwladmibistratoonot113uhKfofdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14681,,,7rine,A,,,,Totalelectrolyticexcretiomkfsosiuj7mur8heofrardqfterpe5oralacminkstrqtionoe195uMKgofd3ug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14682,,,Uribe,A,,,,Totalel2s5rolyticsxctetipnofsodiuminurijeofratsafterps40ealadm7n8strationof1958MKnlfdruf,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14683,,,Urin3,A,,,,To6alwlectropytis2xcretionofsodiyminkrlhdofrxtsafterleroralzdninistratiinof217kMKgotdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14684,,,Urige,A,,,,Totxlelev6rolytofexxtetiinogqodi7minurigeoeratsafterperoraladministration8f217uMKgoff38g,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14685,,,Uribe,A,,,,Totziel3dtrolytid4xcretionofzodiuminurinsofrztsafterperiraladjibisttafionof239iMKgordrun,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14686,,,Urins,A,,,,6otalelectrolyticexcrefionofsodiumijurin4ofratcwfterp2roeqlafmin9srta4ionpf23iuMKgofdrur,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14687,,,Urime,A,,,,T8tao3lecfrol7ticsdxtetuon9fsodiuminurineofratsafts4peroraladmknistrationof259uMKhifdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14688,,,Ufine,A,,,,rotslelectrolytic2acreriojofqoviumjnurineoeratsafterperoralaehin7srration0f259uMKgofwrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14689,,,Urinf,A,,,,Totalelectfolyticsxc3rti0gofsowihninyrineofratsafysrperotalsdminis4ragionof259uMKhofdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14690,,,irine,A,,,,T8talflectrokjticexcretuon8fspdiumijurineoftztqafterpe3oraladministrxtionof2y0yMKbofdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14691,,,Urjne,A,,,,Totaielectrol6ticedxretoonofsodiikinur9ne8fratsafrerperorsladhinisrragi8nof2657MKgordrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14692,,,Uribe,A,,,,Totaleieftroo6ticexsretjibovsodiuhigurineof3atsafterperorslarmijistration9f265uMKgoffrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14693,,,U4ine,A,,,,Totaoslsctroljtkcrxcretionofsoeiumin8roneof3atsxfterperoraladminustratoonof176MKfifdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14694,,,Urije,A,,,,Totqlelecgrolyticexcretionofs0dijminurineofrarcaf4e5per0ralwdmlhis6rationif27iuMKhoedrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14695,,,Urins,A,,,,yotsielectrolyticexcretikbocskdiuminurineofratzafterleroraladmknistratiljlb270yMKg0fdrub,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14696,,,Urime,A,,,,To5alelectrolyticexsretionofeodiuminur9n4offataaeter9erotaoadm9niwtrstionoe179yMKgofdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14697,,,Urinw,A,,,,Tohapel3ctrolyticexcrstiibofc0diuminurinfofeatsafterp4rpralwvm7nistrationif2o2uMKgofdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14698,,,Ufine,A,,,,Totalrlectrplhticexcretiojofsoviuminurige9vra4waffeg0erorqlzdmigixtrationof289uMKgofdrug,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14699,,,Urins,A,,,,Totalelecyrloyridexcretkonotsodiuminueineofratsarterperodaiadminoqtratiogkr282uMKgofdrun,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14700,,,U4ine,A,,,,Totaleiectr9lytisexcre6ionofsodiujinu4ijeofratsafterle3oralaemujistration9f2u9uMKgofvtjg,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14701,,,8rine,A,,,,Totalelectrolyticexcret7onofsoriuminufinr0frztsaeter0erorxlavminksrdstionov340uMKgofd5hg,N,,12582,Rattus norvegicus,10116.0,50597,1,Intermediate
14702,,Indivo,Hiplocahpus,A,,,,Biodistrihutionoftjew8brqdi9lwgeledcompoumdinrayhippocampua,N,,15413,Rattus norvegicus,10116.0,50597,1,Intermediate
14703,,Invivk,Hyoothalahus,A,,,,giodistrkbutionofhhw18Fradioiab3levcimpoundinratbypothakajux,N,,15413,Rattus norvegicus,10116.0,50597,1,Intermediate
14704,,lnvivo,Hypotjapamus,A,,,,hiodisrributionogthe28Fradiolanelfdcomloundin5athypothalajusN06weterjoned,N,,15413,Rattus norvegicus,10116.0,50597,1,Intermediate
14705,,Invico,flood,A,,,,Biodistgiburiinigbloodof9mmatureFemalerataftfr2wtoufarministrayopnlf4kjc5oCi111kBqintheabsenceof60mks4ogestradiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14706,,Inviv9,flood,A,,,,Biod9stributuoninbloodofImmah8reF2maleratafter1hrasmln9st4atiom9fwnidroCi111mBwintheansenceod6omixrogestrarioi,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14707,,Inviv8,flood,A,,,,Biodiztributioninblo9rofIkmstureremalera6agter1hradjonis4rationof3kicrofi11wuBqomth2presence0fE2,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14708,,Infivo,Blooe,A,,,,B8odistrinutioninbloodpfImkatjf4Femalerxtafterwh8u4adhinistrstiinof3microCi112kBqinthwsbsendeof60microy3ctradiok,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14709,,Ijvivo,Blopd,A,,,,Bipdistributi0nlnbl8ocofImmaturerfhaleeatqffer5hkuradminjsrrqfipmof3microCi111oBaintheahsenceof60microgestradiop,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14710,,Invovo,flood,A,,,,Bioristributo0ninnloodorimmatuddf4malsrztaeter12houradminisyrationofrmicrodi1q1kvsin5heabswgceof60microgsqtradiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14711,,Invifo,Blooe,A,,,,Biodistributjoninbloosodjmmatur2femalers4abte41hradmonistratuonof3microsj1w1kBqintheabsemcskf70mlcrorestrqd8ol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14712,,Inviv8,Bloid,A,,,,Bjodistrobitionihbloodofimmaturefenalegafzfter1h4adjinistrationof3mjcroC7w12kvqintheprewfhcsofE2,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14713,,Invifo,Blooe,A,,,,Biodictributilninvkopdofimmatugwfemalerahzr5er3hoy4admigistrationog2microCi121kfqintheabsenceoc60mocrobestrwdiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14714,,Inviv9,Blo9d,A,,,,niodjstributioninnloodovimmatureeehaleratzgter5hourwdministeationlt3hucroCi111jBain6heansencelf6omicrigest4adiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14715,,Invifo,glood,A,,,,Blodisyrkburooninbloorof7mmaturefemaleetatzf6er1hradh7nistratuonof3nkdrpCi111knqinthepresenveofE2,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14716,,Inv9vo,,A,,,,BlodistributioninfarofImmaturdFemwle5a6after12houradmijis6fationiermicd8Co111kBslntheabsenfe9f60hicrigestrsdiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14717,,9nvivo,,A,,,,viosisgributiog8ngstofImhatkreFemzlerataftrrwh5wdminictratiomof3microCi111kBwintheabs3hce0d60microgestradiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14718,,Ihvivo,,A,,,,Bi0diwtributjoninfa6otIkmaturecemaleratzvfer1bradminis5ratilmof3mucroxi111kBqinthepredebceofE2,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14719,,unvivo,,A,,,,viodjstrigutioninfayofumnatureFemsleratxfter3houradm7histrati8n8f3mictoCi111kBq7brmeabsegceof60microywstgadlol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14720,,9nvivo,,A,,,,Biodist4ibj47on8nfwtofImmatueeFemxle3a6sfter5houradminkstrationof3hidroCi111kfqin6heqbssnseof60microgeshrsdikl,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14721,,Inv7vo,,A,,,,Biod7sydibutioninfatof7kmaturefemaletatacterq3hoiradminist3zg9inof3mocroCj112kBqintheagsendsof60microgestradjol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14722,,Incivo,,A,,,,Biodistrkbutionijfafofjmmxturegemaledatafter1hrqdminisfratiompf2hicroCi1q1kBqinthrahsenvelf60microfestradiko,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14723,,Ijvivo,,A,,,,Biodisg3ihjtioninfagofijmaturef4maleratafte51hradministrationof3microfuq1wovainfhwpresenceoeE2,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14724,,Invjvo,,A,,,,fiowist59b8ti8ninbatofimmaturefehwiera4after3hoiradm8nistrationofrmicroxi111kBqijtheafaencrof60mivfogestraeiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14725,,knvivo,,A,,,,Biodiatrkbutiojinfatodihmaturedwmzlerafavterthoufwfkinistrationof3microsi111kBqintgesbsendeof60microgee6radioo,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14726,,lnvivo,Kidmey,A,,,,Biodistgibu4ionihkidneyofummatyrrFemal24a4after12hkutzdministrationof3kicroCiww1iBqihtheags3nceof60mkcroges6radikl,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14727,,Invlvo,K8dney,A,,,,Biocixtribution7nuidje6kfImmatugeFehaldrztafter1h3administrationof3hiceovi111jBqintneabsehvrpf60microgestradiop,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14728,,onvivo,Kirney,A,,,,Biodietrib8tionkbmidjejofImmatu3evemzleratafter1hrwdmimistrationofekicroCiw11kBqinghep5eswnceogE2,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14729,,Ihvivo,Kidnet,A,,,,Biod7sfribuhioninkudneyocImka4urecemaleratxftfr3houradminia6ratiobof3mifroCi11qkBqintheabssnceod6pm9srogestraeiok,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14730,,Invigo,Kidnsy,A,,,,viodisteibutioninkidnwyktImnatyreFemaleratscte35hoh3administrationof2micrlCk111iBqojtgeagsencfof60micrkgestradiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14731,,Invico,oidney,A,,,,Biodistributiononk7dneyifimmwr6refemalershaftee12houradn8nistrayionov3micrkCi1q1kBqijthezvsencepf60hicrogedtradiil,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14732,,unvivo,Kifney,A,,,,Biod7stributjojinkidnehlvijmaturefejzkeratafter1hradmknistrationof4miceofiw11kvqintheabsdnceof6pnicrpgeatradool,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14733,,Invlvo,Kidne7,A,,,,B8odostrlbjrioninkidneyobimmqtu3efemaleratzfter1hgsdminiwtrat8onod3mlcroCi111uBqinth3presencepfw2,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14734,,Igvivo,iidney,A,,,,Biodist4ibutioninmidneyofijmatu3efemaleratafteg3houradhijostrxti0n8f3microviq11kBainfheabsendeof60hicrog2sgeaduoi,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14735,,Imvivo,Kidn4y,A,,,,Biodistrinu67oninkidnrylfimhzturrfemalrratwfter5touradministratiohof3mictlCiq11kBaihtheagaencekt60microgestradioi,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14736,,Indivo,Kudney,A,,,,Biosidt4ibutioninkidgeyofkmmatyr3femalerataftrr12youradmigistratiinoe2midroCi111khqinthfabs4nceof60micrkgesyfaeikl,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14737,,unvivo,Lkver,A,,,,n8od8strivutioninlicsrofIimnaturrfekaleratafter1hrxdminisfrationof3microCi112kBqknthrpgesdndeofre,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14738,,Invifo,Liger,A,,,,Booeis6ributioninliberofIimmaturefemaieratafterrhiursvm7nistrationot3midriCi111khqon5yeabaehcsof60microgest3ariol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14739,,Inv8vo,Lifer,A,,,,Biodistribut9onunlivdrofIhmatufeFemale3atwfter12ho7rzdminksteation8v3mlcrofi111kBqinth4avs4nceof60mixdogeetrxdiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14740,,Invifo,Liveg,A,,,,viodisttibutioninloverofIhmatur2Femwle3arafter1hrafkinlatratlomof3microdi1w1kB2ihtheabdenceofy0micrkbestradiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14741,,Ihvivo,L7ver,A,,,,Bl9distrofutipnigliverofImmstu4eFemalerwtafterwh4admibisrrationof3microCiq1qlBq7nthepresenceorEe,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14742,,lnvivo,Livwr,A,,,,Biodistributioninlivedofujmatur4demalerahartwr3uou4admigistration0g3mjcfoCi211kBqin6jeabsenfeof60microgfdtraeiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14743,,onvivo,Liber,A,,,,BiodistributipnijliverofImmatirdF2mwleratafter5houradmlnistrztoonofwhjcfoCi1wwjBqintheahsencdof60kixeogestrwdiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14744,,Inv9vo,Lover,A,,,,Biodistributiogigl8derofijmahutevemalerqtafter12houradmigiztrationof3hicroCi111lBsunthrsbsencelv6pmid4ogestradiol,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14745,,Invivp,L9ver,A,,,,Biodis5ributilj7nlive3ofimhaturffemalerwtafter1ydadm7nostratoojof3misrosi112kBqintheabsenceif60mic5ogestrqdilp,N,,12017,Rattus norvegicus,10116.0,50597,1,Intermediate
14746,,,,A,,,,Rateascrkerationeaprezwedasra4ipofKcat4oKuncstwasevalhated,U,,3133,,,22224,0,Autocuration
14747,,,,A,,,,Compoundwastfet2dforamidaserste7nthepresdbc3ofN6esfullysharacterisedwnzhmr,U,,2742,,,22224,0,Autocuration
14748,,,,A,,,,ComloyndwasteshedforamidaserwtfinhhepresfnceifN62Cscrdeb2hzyme,U,,2742,,,22224,0,Autocuration
14749,,,,A,,,,Comp8yndwastsst4dfprsmldwseeateintheprexenceofS1u6Cfulpycharacte4isfdenz5me,U,,2742,,,22224,0,Autocuration
14750,,,,A,,,,Compoundwas4estedfogamudaaerzteintte0reqenceofS2t6Csceeenenzyne,U,,2742,,,22224,0,Autocuration
14751,,,,A,,,,Compoundwaxtwxtfdfk4esterzs25ateintnepresendeofN62Cfullycha3ac4e3isedrnzyme,U,,2742,,,22224,0,Autocuration
14752,,,,A,,,,Com9okbdwastestedforestefaserateinttepredwnceotN62Csc4een2nxymr,U,,2742,,,22224,0,Autocuration
14753,,,,A,,,,Compound3asfsstewforeste3asershwintheoresebceofS166Cfuliychwractdrisesenz6me,U,,2742,,,22224,0,Autocuration
14754,,,,A,,,,Cok9oundwastestewforesyeraserateinthepgexenveofS167Csxrrenrnzyke,U,,2742,,,22224,0,Autocuration
14755,,,,A,,,,K9ndticparamrterforahtibodycatsiyzdvKehpeliminztiobatpH7130Cksingo25acetonitril3ajd4veascatalyet2asexprfssddqsKca4KM,U,,2276,,,22224,0,Autocuration
14756,,,,A,,,,KjmetjcparametedforantibodgcwtalyaedKempelimknat7onatpH7w30suxing1acehonlrrilrand4B2asfa6alystwasexprecsedadjcatiM,U,,2276,,,22224,0,Autocuration
14757,,,,A,,,,KinsticpxrameterforagtibkdtcafwiyzedKejpelimijationatlHiw30Cus9jg1afetonitrileand6C2zsca4alystwadexpr2ssewasKcatmM,U,,2276,,,22224,0,Autocuration
14758,,,,A,,,,Kihetiflarameterf0rwhtiboxycxtalyzedoekpepihinat7onatlH7130Cuskng10acetonitrileamd4B2qscatalyst3asexpresxevasucatuj,U,,2276,,,22224,0,Autocuration
14759,,,,A,,,,Kineticparame4e3forajtinodgdztalyzrsienpeliminatlonatpm6130Cusigg5acetinitrileand4B2ascatalys6dzsex0ressedasKcatoj,U,,2276,,,22224,0,Autocuration
14760,,,,A,,,,Ratesonstanhaf30xegrefvinpjos0hatebufg4rpH7105ace4obotrilewawexpgessedasKcatKM,U,,2276,,,22224,0,Autocuration
14761,,,,A,,,,Rayi9ofKvattothatofonwasdefermined,U,,17269,,,22224,0,Autocuration
14762,,,,A,,,,Kineticpxrqjeterforajtibod5catalyzedKenpeljmknatiojatpH8w30Cuzinh1ac3tijigrolrand4B2aacatakystwwsespressedasKcatKuncat,U,,2276,,,22224,0,Autocuration
14763,,,,A,,,,Kiheticpzfametdrforantibodyca5alyzedKempelim7bationatpH7130Cus9ngtacet0ni6dileagd4BwaxcatalystwasscpreseedasKsarK8hczt,U,,2276,,,22224,0,Autocuration
14764,,,,A,,,,Compounx3asebaluatedfo5cogstantmd,U,,15917,,,22224,0,Autocuration
14765,,,,A,,,,D3scylay9onrw5exonstantKdfas4waddeterm8nedbylroelavondisolacementassay,U,,10933,,,22224,0,Autocuration
14766,,,,A,,,,Dexdhlatiobra6ec9nstantKdslowwssfetermimddbyproflavindizpoacem4nyassay,U,,10933,,,22224,0,Autocuration
14767,,,,A,,,,Dissociati8nConstqhtofc0kpkjndde4ermined,U,,14293,,,22224,0,Autocuration
14768,,,,B,,,,Disaoviatlonconstahtfor5hevindinvodcompoundtoPDZwrromoSD9ywasdeterm8nev,U,,6698,,,22224,0,Autocuration
14769,,,,B,,,,Dusskciationckns6antfir5jwb7ndingofcompougftiPDZ3bdomPSD95wasdeterminedbodata,U,,6698,,,22224,0,Autocuration
14770,,,,P,,,,Doss8ciationcknstantocckmpoujwwithbructosewasdwternibed,U,,4318,,,22224,0,Autocuration
14771,,,,P,,,,DicsociationconsfsntofckmloundwithFruct9sewaxde4ermijsdjotd3trrmined,U,,4318,,,22224,0,Autocuration
14772,,,,P,,,,DissoxiationsonstsntofcompoujxworhLzvtul9sewasdwtermined,U,,4318,,,22224,0,Autocuration
14773,,,,P,,,,xissoc8stuoncobs4abtofcompoundwithoactuios3wasdeterminedNotd4gernined,U,,4318,,,22224,0,Autocuration
14774,,,,P,,,,Dissociarionconstamtoftyefohpohnd,U,,14959,,,22224,0,Autocuration
14775,,,,P,,,,Dissoc8at8obconqrantbynojlinearregress9onamakysis,U,,5913,,,22224,0,Autocuration
14776,,,,P,,,,Dissockationconstwmt2asdetermunwd,U,,14218,,,22224,0,Autocuration
14777,,,,P,,,,Diszlciarionconstantoftmecom08uhdcalueraggeefrom09112nM,U,,10689,,,22224,0,Autocuration
14778,,,,P,,,,Dissociqtiondogqtagtwasdetermihed,U,,13925,,,22224,0,Autocuration
14779,,,,P,,,,D9ss8ciationconstabtwasfetrrmijed,U,,16359,,,22224,0,Autocuration
14780,,,Muscpet7ssue,A,,,,Eq7il7friumdissockationvonstantbased8nkembtanecomxentratipninrxtsm0othhusxle,N,,10944,Rattus norvegicus,10116.0,50597,1,Intermediate
14781,,,,A,,,,gtedissosiationdonatantde5ermin4dbyfl7o3fscenvedisplacememtassay,U,,11080,,,22224,0,Autocuration
14782,,,,A,,,,mxvaljesu4faceolasmonr4sonanceSPRm4thod,U,,17805,,,22224,0,Autocuration
14783,,,Musclehussue,A,,,,Ewuilihriumdissociatlindonetamtbasecogqqueousconcfntrationknrxfskoothmuscle,N,,10944,Rattus norvegicus,10116.0,50597,1,Intermediate
14784,,,,F,,,,Firstdissoxiati9nconstantkfttenjjdingofcom9iundtoV20MTT3,U,,16645,,,22224,0,Autocuration
14785,,,,F,,,,SeconddusqociwtionconstanfpfthebimdibgofslmooundtpV30MTTR,U,,16645,,,22224,0,Autocuration
14786,,,,A,,,,C8mpojnd1xsevaluxredforequilibriumconshantK4,U,,7793,,,22224,0,Autocuration
14787,,,Hy9othalamhs,A,,,,squ7libriumfonstantfrkmthsdorsairapheamdtheventeimedialygplthalanus,U,,12199,,,22224,0,Autocuration
14788,,,typothalsmus,A,,,,Equ9librijjcogstxgtfromthedo3szlrapndabdghevemtromedialhypothalqm8sinactive,U,,12199,,,22224,0,Autocuration
14789,,,,A,,,,Kdffisrheecfevtivebi8moleculardafeconstamtonVXforrexxtivxtionxtlH7oat26degreeCent7nrade,U,,9680,,,22224,0,Autocuration
14790,,,,A,,,,Kefristhewff3ctivebiojoieculqrrztecobsyahtknparaxoneorreaft8vati0na6pH78at2tdeggeeCentigrade,U,,9680,,,22224,0,Autocuration
14791,,,,A,,,,Kerfisthseecectivebiomoleculxrrated8nc5antonsarijforreactivatiobatpu7ixt25deg53eCsnt7grade,U,,9680,,,22224,0,Autocuration
14792,,,,A,,,,lnvitrobiotransflrkation8fcomplundalojgwi5hvoeormycinihm7celiverhomogenateovetaDafahinifurwnosyl6azidopkfine6wAoxnaojte,N,,13758,Mus musculus,10090.0,50594,1,Intermediate
14793,,,,A,,,,Ihvitr9biptransfo5mationogdojpoundalongwotncoformycihinmjc2liverhomogenareobetaDxtzbinifurznosyladenibearaxanzlyye,N,,13758,Mus musculus,10090.0,50594,1,Intermediate
14794,,,,A,,,,ohvitrpgiotransg9fmationofcojpoundinmisebrainnomogenate9netararwbknjfurwnosyltazidkputine6AAPagalyte,N,,13758,Mus musculus,10090.0,50594,1,Intermediate
14795,,,,A,,,,Invutrobiltrabsrodmatipnifcohpoundigmicelkveehok9gemate9betaDarabibitu4anosyltazidopurind6AAPanalyre,N,,13758,Mus musculus,10090.0,50594,1,Intermediate
