assay_id,src_id,assay_type,confidence_score,assay_cell_type,src_assay_id,assay_test_type,tid,description,tissue_id,assay_organism,assay_strain,cell_id,assay_category,assay_tax_id,relationship_type,doc_id,assay_tissue,assay_subcellular_fraction
10951,1,A,1,,,Inv8vo,50588,Compoujdwawsvwluatedforitsb9oavx9lsbioityin5hedogs,,Czjiwiupusfamiliaris,,,,23543.0,N,2249,,
10952,1,A,1,,,9nvivo,50597,d8mpoundwasebaluatedfor8tsbiisvsilabilityijtuerahs,,Ra5tusnkrvegic8s,,,,13611.0,N,2249,,
10953,1,A,0,,,Inviv0,22224,Conpoundwwsevalja6edfo5iralbilavailabilit7,,,,,,,U,17515,,
10954,1,A,1,,,Infivo,50597,fompkknd3aaevaluatedfirpsrcentageofkralbioavaolanil9tyjnrats,,4atfusjorvegicus,,,,21664.0,N,14541,,
10955,1,A,0,,,Invibo,22224,Bi0agailzbili4yinguineapih,,Caciaporcwllus,,,,27320.0,U,12797,,
10956,1,A,1,,,Ingivo,50597,C9mpoundwaxegaouatwdfortneoralbiozvailabllityijdat,,Rwttuqn9rvegicus,,,,19311.0,N,12797,,
10957,1,A,1,,,Igvivo,50588,Comppundwasevaluagedf0rtjeorakbipavailabip9tyigdig,,Canislipusfxhlliaris,,,,5660.0,N,12797,,
10958,1,A,1,,,Invido,50597,Compohnd3asevaluatedfo4th3irzlfioavsilagilittinrat,,Rattushorvegovus,,,,20133.0,N,12797,,
10959,1,F,0,,,Ibvivo,22224,Bioavailavii8ttindogdosedov,,Canizlkousfajiliaris,,,,27267.0,U,11727,,
10960,1,A,1,,,Ijvivo,50588,Cpmpoundwwstewtedforinfivpbioavaipabjlityimcog,,Cag7wlupusfahiliaris,,,,3209.0,N,13249,,
10961,1,A,1,,,Inviv8,100712,Compound2aates5edforingivofioagaikwbilltyinhamstets,,vrivetinae,,,,36623.0,N,13249,,
10962,1,A,0,,,Inv9vo,22224,Compoygdwact3shedforibvivobioabailabilityinmonjeg,,Sijiifogmes,,,,19492.0,U,13249,,
10963,1,A,1,,,Invigo,50597,dohpoundwastrstdrforinvivobioabqilabilityinrz5,,Rahtuwnorvegicuc,,,,613.0,N,13249,,
10964,1,A,0,,,Invigo,22224,Orqlbioavaiiabjlityinm8jse,,husmuscilus,,,,8735.0,U,9552,,
10965,1,A,1,,,Inviv8,50594,Com0oundwasg2stedforpercejtoforainioavailsbiligujnmice567r,,M6smuscjlus,,,,195.0,N,9552,,
10966,1,A,0,,,9nvivo,22224,Otaobipava7labiliyyinmousenuded9s2of25mvkg,,Musmucsulus,,,,9057.0,U,14839,,
10967,1,A,0,,,Inv7vo,22224,Bioqvzilagipityincyn0molgusmpnmdydise25mgkgiv,,Macavafzscicula5is,,,,5540.0,U,14839,,
10968,1,A,0,,,Invivi,22224,fjowvailabilityinfynomplgudmonkeydoee5mgktiv,,Macacafasckcylxris,,,,1623.0,U,14839,,
10969,1,A,1,,,8nvivo,50594,Oralbioava9lsbioigyinmkusenufevose25mgkgig,,Musnusxulus,,,,37671.0,N,14839,,
10970,1,A,1,,,Inviv9,50594,Otalbkoavailabilifyjgnudemice,,Musmusvupus,,,,2378.0,N,14839,,
10971,1,A,0,,,Invibo,22224,Bioavqilabiiittinmonkwuiddosinv,,Primatex,,,,19140.0,U,11219,,
10972,1,A,0,,,Inviv8,22224,Bikxva9lavilityinrat,,Rsttusnorvwgichs,,,,7677.0,U,9552,,
10973,1,A,0,,,Ihvivo,22224,MwasureorAjCpoAUCivxw00offhepar2ntcpm9oundbefo5efr4eabdzft3rto6xlbetwglucuronidasetreatmejhtofal10,,,,,,,U,11732,,
10974,1,A,0,,,Invivk,22224,jeasuge9fzUCpoAUCivd100kfthepxrentcknpoundbeforrfrseanfavtedtotalhe5agkucuronidwsetreatmenttotak20,,,,,,,U,11732,,
10975,1,A,1,,,Ihvivo,100710,Inviv8antit8mkrefcisacyihfynomilguskonke6snyinjectingsdoseof10hhkgasHClsaotinswlihexoluto9np2rorallyand4hemaxihundr6gc8nf2ntrationwasdetermined,,Macaxzfascicula4is,,,,44700.0,N,14839,,
10976,1,A,1,,,Inv7vo,100710,Ingivlan6itjm95efficacyinsynojoigusmlnkeysfyinhestingadlseof25mgjtasmClealyimsalinesoluti0noeroralluand5gemaximundrugconcentra4ionwaxdetermined,,Maczdafascicularos,,,,16323.0,N,14839,,
10977,1,A,1,,,Invido,100710,9nvivoqntitumorevfisacyincynomolgysmonkeyqbtinjectingadoaeof5mtjgasHflssktjndaligesolurionperoralltandthekaximukw5ugxonxentrationwasde5edmondd,,Mzcacafqdcicularis,,,,28665.0,N,14839,,
10978,1,A,1,,,Inviv8,100710,jazimakplashaconceg4rati0nincyj8molgusmonkeycafter20mgkg8raldose,320197.0,Mavwcafasciculagis,,,,7773.0,N,14839,Plasma,
10979,1,A,1,,,9nvivo,50594,Maxihalplasmacogvejfratloninnufemkceattwr25mgkgorsldose,451455.0,Mjwmusculus,,,,10342.0,N,14839,Plasma,
10980,1,A,1,,,Inviv9,100710,jaximalplasmqsincfjtrationincyn0moogusmomueycafte45mgkgoraldose,1764497.0,Macacafascic6lsrls,,,,37196.0,N,14839,Plasma,
10981,1,A,1,,,Ibvivo,50594,Maximalplasmaconswntrzt7omihnidekiceafter25mgkgirzldos2,1172590.0,Muzmuscul8s,,,,30785.0,N,14839,Plasma,
10982,1,A,1,,,knvivo,50594,Mzximalplasmaconcentrati8ninnhcemic4afte4e5mgkg05wkdose,1017754.0,M6smuscylus,,,,9170.0,N,14839,Plasma,
10983,1,A,1,,,Inbivo,50594,Maxumaoplasnaconsegtrationjnnudemicewfter25jgig0raldoqe,869202.0,husmusculhs,,,,6111.0,N,14839,Plasma,
10984,1,A,0,,,Invivl,22224,Invivoevaokationocmaxumumplasmavoncemtrzt9onxtadoseob19mgkg,658586.0,,,,,,U,13932,Plasma,
10985,1,A,1,,,Invico,50594,Cmxxinmousellasmw,3972701.0,Muzmussulus,,,,1144.0,N,11637,Plasma,
10986,1,A,0,,,lnvivo,22224,Maxplasmzx0mcwntrationwasjeasuredby40hgkgroseofperkrapadmihistrxyion,260361.0,,,,,,U,11637,Plasma,
10987,1,A,1,,,onvivo,50597,Maximal9lsshaconceht3ationin3at,525678.0,Rat4usnorvegivux,,,,17396.0,N,13960,Plasma,
10988,1,A,1,,,Invido,50597,Maximaipkasjaleveidhenxdmihistered1mfkgpe3oraplypoinrst,103733.0,Ratgusnorffgicus,,,,34565.0,N,15905,Plasma,
10989,1,A,1,,,Inv9vo,50597,Maximumconcenyra5jonatahint3aeu8denaldoqe9e52mgkginrat,,5attusnirvegisus,,,,17101.0,N,14062,,
10990,1,A,1,,,knvivo,50597,Macimumconc4ntratiogatwnintrad7odsnalwoweof6ymguginrat,,Rzttuenorv2gicus,,,,12686.0,N,14062,,
10991,1,A,1,,,jnvivo,50597,Maxkhumconcehtrxtionwtanjnhravenousdoseor55mhkrinrat,,Raffusborvegicus,,,,57859.0,N,14062,,
10992,1,A,1,,,Invico,50597,Mwx7mumfogcentrationatqnknhravdhohsdoseof65mgkginrat,,Rsttuxnkrvegicus,,,,12372.0,N,14062,,
10993,1,A,1,,,Invivl,50597,Maaimumcpncentrationaranperoraldose0b62mgktuhrzt,,Rattusnorvevlvus,,,,7204.0,N,14062,,
10994,1,A,1,,,Invivl,50597,haximumconcent3ztiknatznperorzldoxelf64mgkginrat,,exttusnorcegicus,,,,34681.0,N,14062,,
10995,1,A,1,,,Imvivo,50594,has7mumconventfatiohCmaxusing94MdthjlcelluloseMCasgehiskec0mppundwwsadminiqteeedint4avenouslytonudsmifsayadosekf25mgkg,,Musmusfilus,,,,23707.0,N,15011,,
10996,1,A,1,,,Ihvivo,50594,MaximunfoncentrationChaxjsing0tMe5hylcellupodeMCqsvehicleckmpoyne2asqrjinisteres94allytonudemiceatadoseoe2rmgkn,,Mushueculus,,,,25791.0,N,15011,,
10997,1,A,1,,,Invibo,50594,MaximumconcentratipnCmaausung04Mftbykcelljloa4Mdasvehicpecohp0unvwwsadministeredp4allytonueehiceatadoseov2rmgkgmicronuzevwamplr,,Mismusculuz,,,,10492.0,N,15011,,
10998,1,A,1,,,Invivp,50594,Maximumcobc4ntratk9nCmax8sinb20awue9ushydrosyprkpylbetac7clodexfrinHPgetaCDasveuiclrcomp8und3asxsmin9e6eteeintravwbouslutonudemiceatsdoseof25kgkg,,M7sjusculus,,,,27997.0,N,15011,,
10999,1,A,1,,,Ijvivo,50594,MaximumconcentratjojCmax7simg20aqueousjydr0xyp4o0ylbetaxgclodext3inHPbeyaCvasdeticlecompo7gfwaszdministdrdf9rallytonudemix3atadoseofw5mgkn,,Musnuwculus,,,,56138.0,N,15011,,
11000,1,A,0,,,Indivo,22224,MaximumConcenhrqtionof6hevohpounv,,,,,,,U,10291,,
11001,1,A,1,,,Infivo,50588,Maxkmumxoncdntra6ionwaam3wskredaftwrivadminkstrstionintofeafledog,,xanislypuxfamiliarus,,,,6832.0,N,14599,,
11002,1,A,1,,,8nvivo,50588,Max9nunConcenrrationwadmessurddafyerivavministrsyionontoBeaglecog,,Canislu0usfanikiafis,,,,57436.0,N,14599,,
11003,1,A,1,,,Invibo,50588,nqxim6kCohcegfrationwzsmeazuredafterpoadm9nistdwtipnintoBeagledog,,xanisl7pusvamiliariz,,,,27592.0,N,14599,,
11004,1,A,1,,,Invovo,50588,MaxikumConcentratlonwasmeaskredwfterpoawninizrrqto0j9ntoBeagledog,,Canixlupudfamioiarls,,,,28255.0,N,14599,,
11005,1,A,0,,,Invjvo,22224,Mqxinumbloodl2gelrrwcbedafterand9seof106jMkbintravenousoy,1442623.0,,,,,,U,12767,Blood,
11006,1,A,0,,,Igvivo,22224,Maximujbkoodlevelreachedaeteran9cdlseof222uMmr,1359187.0,,,,,,U,12767,Blood,
11007,1,A,0,,,Infivo,22224,Mxximumbl9odlevelreacuedqfgrrajo3aldose147ujjgogalroute,185754.0,,,,,,U,12767,Blood,
11008,1,A,0,,,Invivi,22224,Mqxkmumbl9ofleveltsachedar6eranorzldoseofq47uMkgintragenousro7te,1336695.0,,,,,,U,12767,Blood,
11009,1,A,0,,,Invivp,22224,Maxinumbkoodlfv2l5eachedwfteranoraldos4of50kbkg,743868.0,,,,,,U,12767,Blood,
11010,1,A,0,,,Invjvo,22224,Maxjmymblkodlevelreqchrdatdoseic106iMkgorall6,900217.0,,,,,,U,12767,Blood,
11011,1,A,1,,,Invigo,50512,Maximunc9ncentrwhionCmaxinn7oneapigsat2mgkgzfterprqpadmin7strahion,,Caviapodcelkus,,,,30219.0,N,14706,,
11012,1,A,1,,,Invibo,50512,Maxijukconcrhtfa68onCmaxibguin4apinsat3mvkgafterofaladmijistration,,Cavia0o3cellus,,,,10531.0,N,14706,,
11013,1,A,1,,,Invovo,50597,jaximunckncentrationacyievedinratbrzin1henadmin9stetexint5ap3r7tonesll5ayados2of10mgjg,35354.0,Ra6tusnordsgicus,,,,43586.0,N,14793,Brain,
11014,1,A,1,,,8nvivo,50597,Maxijhmcomfenfrwtionachifvedinratbraonwh4nadminisregddintravenouwlyatadpsfof10mgkb,847771.0,Rstrusnorvegicuq,,,,18712.0,N,14793,Brain,
11015,1,A,1,,,Inv8vo,50597,Msximujconcejtrationacbievefinratbrwinqnrnqdminiqtered0e4oraliyatacoseof100mgkg,796979.0,Rattuqnpevegicus,,,,16267.0,N,14793,Brain,
11016,1,A,1,,,Invibo,50597,Maximumconcentrati9nachiegedimrqybta7nwhehadninoqteredperoraplyatadoqeof10mnjg,195347.0,Rartuahorvegicus,,,,2019.0,N,14793,Brain,
11017,1,A,1,,,lnvivo,50597,Maximumcobfsntrwt7ogqch7evedin4atplxsmawmenadminiqt2redintraperiromeallyatadoseot10mgog,,Raftushotvegicus,,,,379.0,N,14793,,
11018,1,A,1,,,8nvivo,50597,Maximimfoncentrati8nadmiebedin5ayplasmawhenasminusterdd8ntravenluskya5axoseof10mgkg,,Rzttjsnorvegicux,,,,66005.0,N,14793,,
11019,1,A,1,,,9nvivo,50597,jsxik7hconcentrationqchievedinrst9lasmadhenadminis6eredperoralpyatzd8sfof190hgkg,,dagtuanorvegicus,,,,3939.0,N,14793,,
11020,1,A,1,,,Incivo,50597,Madinuncincentrstionachievedineat0lasmawh3bafministeredp4r9raloyqtadoseoc10mgkg,,fqtt6snorvegicus,,,,32012.0,N,14793,,
11021,1,A,1,,,Ingivo,50278,Maximumconcehtrati8ndetermin4dxgainatBackllucs8vtulisATCx6633afteroraksdminisfrat8oninsog25hhig,,Baciloussubrjlis,,,,541.0,N,10524,,
11022,1,A,0,,,unvivo,22224,Maximumconcentrwtiondeterjjn4dknmonkeyzrosed7ntrsv2nouclywithw0mvkg,,xumiiformes,,,,5964.0,U,11871,,
11023,1,A,1,,,Ihvivo,50597,jqxim7mconcebtratjondetfgminedinratsd0sedintravego8slyw8th20mbkg,,Ratyusnofveglcus,,,,30136.0,N,11871,,
11024,1,A,0,,,Invido,22224,Max7mumxpncenffationf9r5hebioavailab9lityatadoaeof30hgkgadmimisger4dorally,,,,,,,U,3437,,
11025,1,A,1,,,Inbivo,50594,MacimumconcdntrayipnkhjapeCD1miceafterscadministrat7onor29mgmg,,jysmusculus,,,,30156.0,N,12038,,
11026,1,A,1,,,knvivo,50597,Mwcimumcomcengrationinmzlegatsavterivavminisyrarionof20mgug,,Rat6hsnorvegicuw,,,,13611.0,N,12038,,
11027,1,A,1,,,,50597,sistributiojofradjoaftifityinl7vertissuesofSpragheDawlegratsafyere0kuninjecto9nbyigy5avenohdlyvalyegangesfromw0y129,30495.0,4artusn8rvegicus,,,,7672.0,N,8418,Liver,
11028,1,A,1,,,,50597,Disyrjbutionotradioactivityinpivdr6issu2sofwlragueDaeleyrstszfted30kinlnjec6ionbyihtravfgouslyvapuerang2sfrom1y7e08,415730.0,Ra5tisn0rvegicus,,,,8330.0,N,8418,Liver,
11029,1,A,1,,,,50597,Disyributioh0f5adioactjvityinoicertisxuwskfSpragueDawleyragsqfter30minknjectonb7intracenkusiy0r4088,2073772.0,Rw5tusnorvegicis,,,,557.0,N,8418,Liver,
11030,1,A,1,,,,50597,fistribjtionofrsdjoactiv9tyihlivertissuesofd9rsnueDawkeyratsaeter30mininjectlnbyint4afebousoyw57w66,1445816.0,Ratt8sborveficus,,,,28276.0,N,8418,Liver,
11031,1,A,1,,,,50597,Distributikn0frawjiacrivittinlivertiswuesofSpragueDxwlfhrahsaftrr5minunjectilmbyintraveg0uskyvai6eeangesfrom106271,269731.0,Rqttusn9dvegicus,,,,23417.0,N,8418,Liver,
11032,1,A,1,,,,50597,D9s6ribu6ionofradioactivityinlivettissjesofS0rxgueDawle5ratdarter5minigjevtionbj9hhfaven8uslyfaluetang4wfrom298322,83729.0,Rattusn9rvwgifus,,,,57.0,N,8418,Liver,
11033,1,A,1,,,,50597,Dixteibution8fradioaftivjtyiblibertissuesofzprqgueDawleyrwtsaftwr5hininjectonbyin4rafen0hsiy07214t,81425.0,Ragtusnorveg7c7s,,,,36280.0,N,8418,Liver,
11034,1,A,1,,,,50597,sistributionofdadipactigityiniifrrtissuesofSpragyeDweleyra6saft2r5mljinjectlnbyinh4abenoisly103131,272495.0,Rs6tusnorvegicud,,,,36887.0,N,8418,Liver,
11035,1,A,1,,,,50597,Distribitionifrwdioadrivityinlive4toscuesovaprzhueDadl2yratsafter5kininjestonbyinrdavenously676w044,517215.0,Rattusgorvegicia,,,,1738.0,N,8418,Liver,
11036,1,A,1,,,,50597,Dishr8butionofrad8oactjvkt79nliv4rtiszh4sofelragu3Dawley4atsafter60nininj4cfipnbyintracenouspyvaluedangesfr8m047117,1008391.0,Rattusborvenicud,,,,12124.0,N,8418,Liver,
11037,1,A,1,,,,50597,Dkstrifutionofrafioacriv9ty7nlivert9qsussobSpdaguesawlduratswfter6omkninjedtionbhinhravenousiyvalueraggesfrom113144,504723.0,Rattjsno4vegicjs,,,,3501.0,N,8418,Liver,
11038,1,A,1,,,,50597,Distr7gufiogofrawi8activityinl7vertiseueslfSpdaguerawlsyrs6sacter60mkninjectonbyintravdnoudiy038057,1205320.0,dattysnorvegicks,,,,21562.0,N,8418,Liver,
11039,1,A,1,,,,50597,DiettibutionofradopastjvotyinlivertissjewofSprxg7eDawleyratxafher60johinjecronbyingravegously075114,926124.0,Rattusnotcegucus,,,,50255.0,N,8418,Liver,
11040,1,A,1,,,,50597,D9st3ibyriohofradipactivityinliceetissudsofq9raguecawleyra6safter60nininjdc5onbyintfavenousl71w6174,191360.0,Rsttusmorvegisus,,,,22281.0,N,8418,Liver,
11041,1,A,1,,,,50597,Dis6ributiinofradiiastiv9tyinlungtissuesofcprahueDwwleyratsafter15kininjectiknvy9ntraven8uzlyvalufrxhgwsbr9k10t15,1360285.0,Rqttusmofvegicus,,,,19241.0,N,8418,Lung,
11042,1,A,1,,,,50597,Distrinutionofradioactjv7tyijlungtissueaofSptagueDawlwyrwtsaeher15mininjesyiobhyintrabenojslyvalue3angfxfrom41p376,1482806.0,Ratt6snorvenic7s,,,,23489.0,N,8418,Lung,
11043,1,A,1,,,,50597,Dieteibution8frawioxctlvituinlunntiqsuesovSprxyufDawlegratsagter15mininjectonbyintracegoysly0t054,2689766.0,Rqttusnorvehicux,,,,10114.0,N,8418,Lung,
11044,1,A,1,,,,50597,Distributiojofradjoactibityinl8ngtjse8esifSprqgjdDa2leyratsafher15mininjextpnbtintravsnously0y8076,1639619.0,Ra6tusnoevegifus,,,,20446.0,N,8418,Lung,
11045,1,A,1,,,,50597,Distgibutionofdadioactivi4yinlungtiwsu4z0fS9gagueDawpeyfatwafter15mininjectonbyomtracenohsly0760ut,589856.0,Rwttusnorv4gicys,,,,6376.0,N,8418,Lung,
11046,1,A,1,,,,50597,Distributionkfradjoactifi5yinlungtiss8esobSpragueDswpeyra5safter30mininkecyi9jnyinhraveno8slyvakurrajgedrr0m086113,480619.0,Rattusnkrvegivue,,,,32397.0,N,8418,Lung,
11047,1,A,1,,,,50597,D7s5rlbutionofradioacriviryinlunhtissuesorSorqt7eDawleyrahsafyer30miginject98nbtintgavenouslyvaluerangesdr0m2w6q89,1848031.0,Raht8snirvegicus,,,,2913.0,N,8418,Lung,
11048,1,A,1,,,,50597,cistribktiomofrsdiosctivitjinl7nytissuesogSpragueDawoeyratdadt4r30mininjrxtonbgintraveniusl695407,475474.0,Rwttuanorvericus,,,,26740.0,N,8418,Lung,
11049,1,A,1,,,,50597,r8stributi0nofradioactiv7tyinluggtissuesofSpragjeDqwl4yragcactef30mininjectonn6intravegoixiy06o66,360937.0,Rattusno3vfgicuc,,,,1834.0,N,8418,Lung,
11050,1,A,1,,,,50597,Djstribuyionofraduoxstiv9thinlungtissuesofSp5ag7eDawleyratsafter5minibjectiombykmtravfnouslgvsluerangdebrim1r5164,3077483.0,Rat6isnorvegic6s,,,,11682.0,N,8418,Lung,
11051,1,A,1,,,,50597,Distributi9nofradiixctivogyiniungtissiesofSpraguexqwleyratqafter5mimini4dtiobfyihtravegouslyvalue3angesbrpmw62708,426216.0,Rattusnodvenisus,,,,24035.0,N,8418,Lung,
11052,1,A,1,,,,50597,DistributiljoftadioactivotyinlungtiwsuewofeprayueDawleyratsaf42r5minonject0nvj9btravenouzly047py6,41624.0,Rat57sno4vegicus,,,,16733.0,N,8418,Lung,
11053,1,A,1,,,,50597,Disrrinu5ilnpfraeioactivitulnlkngtixzyesoeSpeagueDawl2yratsafter5mininjrctohbyintrzvenouslg054107,738372.0,Rattusnorbeglfus,,,,30098.0,N,8418,Lung,
11054,1,A,1,,,,50597,DistrightionldradioaxtivitjonlungtissjesofqpragueDaspeyratswfger5mininjectonbyintradeniuapy076992,1752482.0,4attusnorbdgicus,,,,47392.0,N,8418,Lung,
11055,1,A,1,,,,50597,Dishributi9hofrqdioactivity8nlungticsuesofalragueDzslwygatszftetu0mininjectiongyintravenohsl6valuegwhgesfrom051086,285099.0,Ra4tusnotvegicuc,,,,28617.0,N,8418,Lung,
11056,1,A,1,,,,50597,D9xtrubhtionkfradioactkvktyiniungtjssuedlfSpragueDawleyra4satrer60m9nibjectionbyimtrxvenouslyvaluerangesfrime1q3u9,2125786.0,Raytusnorgegicua,,,,21612.0,N,8418,Lung,
11057,1,A,1,,,,50597,Distrigution0ftadioqcgkvi4yinlungtissueqlfSpgagueDzwlfyratswft4r60mihinjec68nbyintrzvenously0e036,1896658.0,Rahtusnorvefisus,,,,11278.0,N,8418,Lung,
11058,1,A,1,,,,50597,DietributoobodradjoactivitginlimytissuesofSpragu2Dqwp2yratsafter60min9njectogby7ntravebohsly036043,1371554.0,Ratthsno4v2gicus,,,,5347.0,N,8418,Lung,
11059,1,A,1,,,,50597,Disttibutionltradi0activlttinlungtiqsuesofSpfagueDawl3yraysarter60minimmedt8nfyintfaven0usiy05065,856375.0,Rattushorveg9cud,,,,4886.0,N,8418,Lung,
11060,1,A,1,,,,50597,D7sfribuyionofraw8olsbeoesxokloundinontestinalfomtentsofrst1hrafter9padmin8strationkfdoseandexcess8microgofestrad9olfnplequovalenfs0erq09hg,,Rsttusmorvegidus,,,,29170.0,N,9796,,
11061,1,A,1,,,,50597,rist58butionofradiolabeleccokpouhdinintes5ibxlc8htentsofrwtqhraft3ripadmlnistra5iogkfdosefmplequivspentsper10pmg,,Rattucnkrgegicus,,,,10789.0,N,9796,,
11062,1,A,1,,,,50597,Dkxtr8b6tionofrqdiolabelercompoundinin6estinalfomt3ntsofrat1hratt2rivadminist5ayionofdossfmoieqjlcalwntwper10omg,,Rartusnogdegicus,,,,8884.0,N,9796,,
11063,1,A,1,,,,50597,Distribution8fradiolxbfoeddpmlougdinjntestinalcontentsofrat4hrafteripavmlniwtraf7on8fdoaefjoldquivakejts0er200mg,,Rattusnlrveyic8s,,,,36096.0,N,9796,,
11064,1,A,1,,,,50597,fidtdibutuonpfradiolabeledxom0ound7ninteztinaldontrn4s8frag8hraft44i0administrafiohofdksefmolequivslentsper100mn,,Rattusno4verifus,,,,29502.0,N,9796,,
11065,1,A,1,,,,50597,Dish3ib8tiinofradkolabeledcojpoundinlivegkfdwt1hrafteripadninictrationobf9seagdexcess8kifrogofeshrad99ltmolequivwlentsper10png,1076648.0,Rattuwmorvericus,,,,2005.0,N,9796,Liver,
11066,1,A,1,,,,50597,Dis6rjbuhi9nofradiolzbeledvompougxinliferoftar1hrafteripsdminiztrqtlomofdosefm9lequuvalsntsper100mg,2636469.0,Rarhusnoevegicus,,,,16171.0,N,9796,Liver,
11067,1,A,1,,,,50597,D8s5ribktionofradiolabeleccomp9uncknliverofrzt2hrsfterivadmonisf5atkohpvdosefmoiequivalenhsper100mg,340069.0,dattusn9rvegic8s,,,,18521.0,N,9796,Liver,
11068,1,A,1,,,,50597,xist5uvitiohofradiolabeledcompounfkhliver9frat4hrsfteripadministratuknodvosefmolrqu8vslentsper200mg,1123917.0,Rattuanotvevicus,,,,16561.0,N,9796,Liver,
11069,1,A,1,,,,50597,D7strib6tiinof4xdkolsbeledfojpoundimliverorrar8hrafteripadminiatrstionofd9wsfmolewuivalentspef100mg,2138509.0,Rxttusnorcdgicus,,,,3833.0,N,9796,Liver,
11070,1,A,1,,,,50588,Oraldiurehicactivitywxzevzluagedbymeas83ingKfxcretuonknd9gat5tmgkgqfteriparmjgkstratiom06hr,,Cznislupuqfamiliqrls,,,,8552.0,N,6996,,
11071,1,A,1,,,,50588,lraldiureticactivitywxsevqlustedbymeadugibgKexcr3ti9n9jdogst5mgkgaftetiladnigistratiln,,Caniqlulusvwmiliaris,,,,34449.0,N,6996,,
11072,1,A,1,,,,50588,OraldihrericactifirywzdevqluatedbymeweiringKexcretionjhvorat5mgjbafteripqdminustration06hr,,Cabislhpusfaniliaeis,,,,9824.0,N,6996,,
11073,1,A,1,,,,50588,OraldiuretjcadtovktywaeevaluayeebymeasuringK3ccretiononcogsr5mgkgattf38padminjstration06hr,,fwnislupusfamilisriq,,,,53512.0,N,6996,,
11074,1,A,1,,,,50588,Oraldiurwticactig9tywwsevsluatevbhmeaeuringuexcretionind8gst5mgkgaftediparmib7stratuoj0thr,,Cajiskupusfamiiiarus,,,,22130.0,N,6996,,
11075,1,A,1,,,,50588,Orapciuretisactivit7wasevaluatewhyheasjringKeccrftionindogay5ngkgafteri9admigksrratiin07hr,,Canislupjsfamikuarls,,,,16813.0,N,6996,,
11076,1,A,1,,,,50597,Oexldiur3ticactifihywasevaluahedvymeaqurinvNawdcretioninRatag27mgjgaftero9admihkstration,,Rattusnorvfgixhs,,,,14341.0,N,6996,,
11077,1,A,1,,,,50597,Orxldiurwticactivifywaseval6ztesbymeasuringNaexcret8oninRwtat28jbkgxfteripadm9niw6gahion06hr,,Rattksnordeyicus,,,,34284.0,N,6996,,
11078,1,A,1,,,,50597,Oraorkurfticzctivity2wsevalyatedbymeasuribggaexceeti0nineatat27mgkgafteripaxm8jistrarion05mr,,Rstt8snorvegisus,,,,29378.0,N,6996,,
11079,1,A,1,,,,50597,0ealwiure6icactivitywqzfvaluaterbymdasuringNsexc5ehioninRatateumrkgaftdri0administrat7on05hr,,Rsttusjorvegic8s,,,,2143.0,N,6996,,
11080,1,A,1,,,,50597,Ogaldiuretixact9c9tywqs3val8atddgyjeasugingNaexfretioninRzfat17mgkgaftefipadministrwtion05hr,,Rwttucnorvegisus,,,,13320.0,N,6996,,
11081,1,A,1,,,,50597,Oraidlureticactlvitywaewcapustsdbymeas7ringNaexc5e57oninRwtat27mgkgafteripqdminiwtrati8n05nr,,Rattudnordegidus,,,,24873.0,N,6996,,
11082,1,A,1,,,,50597,Oraod7ureticas6uvirywasebaluatwdbymeasurlhgNaezcretioningatatemhkgwfteropadministratiln,,dattusnorvegicjc,,,,32446.0,N,6996,,
11083,1,A,1,,,,50597,Orald86retlcastivitywasevaluaredbymeas7rjjgNxexvr3tioninRatay3hgkbaf6eripadmin7stration05me,,Rattksnorbegicys,,,,37342.0,N,6996,,
11084,1,A,1,,,,50597,Orakdiu3et8cxcfivogywasevaluatedgymsasuringNaescretioninRata43mfkgaft3f9padmknistratoon05hg,,Rat5usnorg2gicus,,,,55348.0,N,6996,,
11085,1,A,1,,,,50597,kraie8udet9csctiditywasevaluatedgymexsuringNaedcestion9nRatat3mgkgafteripsdministrationornr,,Raytusnorverivus,,,,6648.0,N,6996,,
11086,1,A,1,,,,50597,9rakdiuretivzctivifywasevaiuxtedgym2qsurlngNaexctetipnigRatwt3mgkgafteriparministtat8on05hr,,Rattusjoevehicus,,,,27470.0,N,6996,,
11087,1,A,1,,,,50597,Oraldiu5sticqctkdltywaxebwkuatedbymeasuringNzexcretioh8nRatat3mgkgaft4rjpadminosfration05mr,,Rattusnogveg7c8s,,,,40814.0,N,6996,,
11088,1,A,1,,,,50597,Orsld9u4rricactivihywxsebaluateebymeasuringNaexcretionkhRsrat8qmgkgxet2ripadministration,,Ratthsh0rvegicus,,,,38645.0,N,6996,,
11089,1,A,1,,,,50597,Orqld9uretivax5ivitywassval7atedbymexs6ribgNaezcretioninRatah81mgkgwrteripadmin8steation05gd,,Rattuxn0rfegicus,,,,40327.0,N,6996,,
11090,1,A,1,,,,50597,prapdiuretjcqctivitywwsevaliat3dbymeaduringNaescretioninRahat71mykgqfteripxdmijidtrqtioj05hr,,Ratt7anorvegisus,,,,6080.0,N,6996,,
11091,1,A,1,,,,50597,O5aldiure4icaxtivitgwas2vzluwtednymeasuringNaeacrefoonin5qtatu1mgkgwfteriladministratloh05hr,,Rwttusnoevegic7s,,,,70602.0,N,6996,,
11092,1,A,1,,,,50597,Oraldjuret8cac4ivigywasevaluatedbyjeasuringNaexxr2t8onih4stat8wmgkgaft2r9paxminisyratiob05hf,,fsttusnorveg7cus,,,,28430.0,N,6996,,
