fsclr,dsrtfctn(mrkr),prjctnmbr,ntdmnt(prjct-lvlbdgt),ndgnssss(mrkr),sctrd,ctstlfrdvlpmnt(mrkr),fndcntrd,chldrnsss(mrkr),prgrmmngprcss(nw),knwldgfrdvlpmnt(mrkr),dvsnnm,mxmmcdcntrbtn(prjct-lvl),cntrrgnprcnt,stts,brnchd,trddvlpmnt(mrkr),cntnntnm,rgnstnclss,cntrrgnd,pbtp,rgnlprgrm(mrkr),bdvrst(mrkr),cntnntd,cntrrgnnm,prtcptrdvlpmntndgdgvrnnc,rbnsss(mrkr),thsss(mrkr),dsbltsss(mrkr),gndrqlt(mrkr),rgnstnd,rgnstnnm,rgnstntp,rgnstnsb-clss,prjctbrwsrcntrd,sctrnm,sctrprcnt,mntspnt
2009/2010,0,S064730001,100000.0,0,31110,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,100000.0,0.085,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,0,0,1006512,Engineers Without Borders,Canadian Non-Profit Making,NGO,ZM,Agricultural policy and administrative management,0.1,850.0
2009/2010,0,S064730001,100000.0,0,31161,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,100000.0,0.085,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,0,0,1006512,Engineers Without Borders,Canadian Non-Profit Making,NGO,ZM,Food crop production,0.1,850.0
2009/2010,0,S064730001,100000.0,0,31191,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,100000.0,0.085,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,0,0,1006512,Engineers Without Borders,Canadian Non-Profit Making,NGO,ZM,Agricultural services,0.1,850.0
2009/2010,0,S064730001,100000.0,0,32130,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,100000.0,0.085,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,0,0,1006512,Engineers Without Borders,Canadian Non-Profit Making,NGO,ZM,Small and medium-sized enterprises (SME) development,0.15,1275.0
2009/2010,0,S064730001,100000.0,0,99820,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,100000.0,0.085,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,0,0,1006512,Engineers Without Borders,Canadian Non-Profit Making,NGO,ZM,Promotion of development awareness,0.15,1275.0
2009/2010,0,S064731001,0.0,0,13040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,STD control including HIV/AIDS,0.0612,1191.161622
2009/2010,0,S064731001,0.0,0,15150,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,Democratic participation and civil society,0.2817,5482.846879
2009/2010,0,S064731001,0.0,0,15151,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,Elections,0.0951,1850.971737
2009/2010,0,S064731001,0.0,0,15160,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,Human rights,0.1326,2580.850182
2009/2010,0,S064731001,0.0,0,16064,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,Social mitigation of HIV/AIDS,0.0594,1156.127457
2009/2010,0,S064731001,0.0,0,24010,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,Financial policy and administrative management,0.09,1751.7082679999999
2009/2010,0,S064731001,0.0,0,24040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,Informal/semi-formal financial intermediaries,0.09,1751.7082679999999
2009/2010,0,S064731001,0.0,0,32140,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,Cottage industries and handicrafts,0.09,1751.7082679999999
2009/2010,0,S064731001,0.0,0,99820,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.2342,Closed,B6100,0,America,Civil Society,BO,Not PBA,0,0,1,Bolivia,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,BO,Promotion of development awareness,0.1,1946.34252
2009/2010,0,S064731001,0.0,0,13040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,STD control including HIV/AIDS,0.0612,116.4713969
2009/2010,0,S064731001,0.0,0,15150,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,Democratic participation and civil society,0.2817,536.1109886
2009/2010,0,S064731001,0.0,0,15151,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,Elections,0.0951,180.98741569999999
2009/2010,0,S064731001,0.0,0,15160,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,Human rights,0.1326,252.3546932
2009/2010,0,S064731001,0.0,0,16064,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,Social mitigation of HIV/AIDS,0.0594,113.04576759999999
2009/2010,0,S064731001,0.0,0,24010,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,Financial policy and administrative management,0.09,171.281466
2009/2010,0,S064731001,0.0,0,24040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,Informal/semi-formal financial intermediaries,0.09,171.281466
2009/2010,0,S064731001,0.0,0,32140,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,Cottage industries and handicrafts,0.09,171.281466
2009/2010,0,S064731001,0.0,0,99820,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0229,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,GH,Promotion of development awareness,0.1,190.31274
2009/2010,0,S064731001,0.0,0,13040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,STD control including HIV/AIDS,0.0612,465.37697879999996
2009/2010,0,S064731001,0.0,0,15150,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,Democratic participation and civil society,0.2817,2142.1028579999997
2009/2010,0,S064731001,0.0,0,15151,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,Elections,0.0951,723.1593249
2009/2010,0,S064731001,0.0,0,15160,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,Human rights,0.1326,1008.3167869999999
2009/2010,0,S064731001,0.0,0,16064,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,Social mitigation of HIV/AIDS,0.0594,451.6894206
2009/2010,0,S064731001,0.0,0,24010,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,Financial policy and administrative management,0.09,684.3779099999999
2009/2010,0,S064731001,0.0,0,24040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,Informal/semi-formal financial intermediaries,0.09,684.3779099999999
2009/2010,0,S064731001,0.0,0,32140,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,Cottage industries and handicrafts,0.09,684.3779099999999
2009/2010,0,S064731001,0.0,0,99820,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0915,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ML,Promotion of development awareness,0.1,760.4199
2009/2010,0,S064731001,0.0,0,13040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,STD control including HIV/AIDS,0.0612,915.4956960000001
2009/2010,0,S064731001,0.0,0,15150,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,Democratic participation and civil society,0.2817,4213.972836
2009/2010,0,S064731001,0.0,0,15151,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,Elections,0.0951,1422.608508
2009/2010,0,S064731001,0.0,0,15160,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,Human rights,0.1326,1983.5740079999998
2009/2010,0,S064731001,0.0,0,16064,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,Social mitigation of HIV/AIDS,0.0594,888.569352
2009/2010,0,S064731001,0.0,0,24010,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,Financial policy and administrative management,0.09,1346.3172
2009/2010,0,S064731001,0.0,0,24040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,Informal/semi-formal financial intermediaries,0.09,1346.3172
2009/2010,0,S064731001,0.0,0,32140,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,Cottage industries and handicrafts,0.09,1346.3172
2009/2010,0,S064731001,0.0,0,99820,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.18,Closed,B6100,0,Africa,Civil Society,NE,Not PBA,0,0,2,Niger,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,NE,Promotion of development awareness,0.1,1495.908
2009/2010,0,S064731001,0.0,0,13040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,STD control including HIV/AIDS,0.0612,1505.4818109999999
2009/2010,0,S064731001,0.0,0,15150,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,Democratic participation and civil society,0.2817,6929.644219
2009/2010,0,S064731001,0.0,0,15151,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,Elections,0.0951,2339.400658
2009/2010,0,S064731001,0.0,0,15160,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,Human rights,0.1326,3261.877258
2009/2010,0,S064731001,0.0,0,16064,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,Social mitigation of HIV/AIDS,0.0594,1461.202934
2009/2010,0,S064731001,0.0,0,24010,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,Financial policy and administrative management,0.09,2213.94384
2009/2010,0,S064731001,0.0,0,24040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,Informal/semi-formal financial intermediaries,0.09,2213.94384
2009/2010,0,S064731001,0.0,0,32140,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,Cottage industries and handicrafts,0.09,2213.94384
2009/2010,0,S064731001,0.0,0,99820,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.29600000000000004,Closed,B6100,0,Africa,Civil Society,SN,Not PBA,0,0,2,Senegal,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SN,Promotion of development awareness,0.1,2459.9376
2009/2010,0,S064731001,0.0,0,13040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,STD control including HIV/AIDS,0.0612,38.65426272
2009/2010,0,S064731001,0.0,0,15150,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,Democratic participation and civil society,0.2817,177.92329750000002
2009/2010,0,S064731001,0.0,0,15151,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,Elections,0.0951,60.06569256
2009/2010,0,S064731001,0.0,0,15160,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,Human rights,0.1326,83.75090256
2009/2010,0,S064731001,0.0,0,16064,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,Social mitigation of HIV/AIDS,0.0594,37.51737264
2009/2010,0,S064731001,0.0,0,24010,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,Financial policy and administrative management,0.09,56.844504
2009/2010,0,S064731001,0.0,0,24040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,Informal/semi-formal financial intermediaries,0.09,56.844504
2009/2010,0,S064731001,0.0,0,32140,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,Cottage industries and handicrafts,0.09,56.844504
2009/2010,0,S064731001,0.0,0,99820,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0076,Closed,B6100,0,Africa,Civil Society,SZ,Not PBA,0,0,2,Swaziland,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,SZ,Promotion of development awareness,0.1,63.16056
2009/2010,0,S064731001,0.0,0,13040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,STD control including HIV/AIDS,0.0612,426.7227161
2009/2010,0,S064731001,0.0,0,15150,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,Democratic participation and civil society,0.2817,1964.179561
2009/2010,0,S064731001,0.0,0,15151,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,Elections,0.0951,663.0936323
2009/2010,0,S064731001,0.0,0,15160,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,Human rights,0.1326,924.5658847999999
2009/2010,0,S064731001,0.0,0,16064,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,Social mitigation of HIV/AIDS,0.0594,414.172048
2009/2010,0,S064731001,0.0,0,24010,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,Financial policy and administrative management,0.09,627.533406
2009/2010,0,S064731001,0.0,0,24040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,Informal/semi-formal financial intermediaries,0.09,627.533406
2009/2010,0,S064731001,0.0,0,32140,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,Cottage industries and handicrafts,0.09,627.533406
2009/2010,0,S064731001,0.0,0,99820,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,TG,Promotion of development awareness,0.1,697.2593400000001
2009/2010,0,S064731001,0.0,0,13040,0,6162,0,Uncoded: Pre-APP,0,KED Engaging Canadians,676856.0,0.0839,Closed,B6100,0,Africa,Civil Society,ZW,Not PBA,0,0,2,Zimbabwe,0,0,0,0,2,1001640,Canadian Crossroads International,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,ZW,STD control including HIV/AIDS,0.0612,426.7227161
