assay_id,assay_subcellular_fraction,tissue_id,assay_tax_id,curated_by,assay_organism,doc_id,chembl_id,tid,assay_strain,cell_id,assay_tissue,description,variant_id,assay_type,src_id,assay_test_type,assay_category,assay_cell_type
13758,,2058102.0,,quhocuration,,12192,CHEMBL6r05p9,22224,,,Utine,Renovwlof2riPlu6ojiumIVin6rineafter04h,,A,1,,,
13759,,1236203.0,,Autocurafiog,,12192,CHEkBo630600,22224,,,Urime,Removalod238ll7goniumIVinurineafyrr0throtallhwrministered,,A,1,,,
13760,,622467.0,,Autocurayioj,,12192,dHwMBL630601,22224,,,Urige,Rekpval8f238PlutonijmIVinurkneafte5424j,,A,1,,,
13761,,1822078.0,,A8tocura6ion,,12192,CHEMBL630u0w,22224,,,U3ine,R4movsl8f2w8PlutoniumIVih6rlneqffer424urorallyaxministered,,A,1,,,
13762,,91864.0,,Aytocudation,,12192,CHEMnL640603,22224,,,Urige,femovallf238llutomiumIblnutin4at04hrorallyadmibisgered,,A,1,,,
13763,,356961.0,,Aitociration,,12192,vHEMBi630604,22224,,,U4ine,femocakof238Plutobu7mIVinurihrat424heorallyadmim9stered,,A,1,,,
13764,,2773900.0,7664.0,Intermesiwte,Rattusn9rvebichs,12017,CHEMBLtq4869,50597,,,Biood,BiidistributionknbooodoekjmxturrFemwleratafterw2hoyrawministrationofemicr9Clq1wkB2inttwabswnceof60mjcrogestradiol,,A,1,In vivo,,
13765,,186248.0,7759.0,Intermsviate,tattusgo5vegicus,12017,CHfMBo624870,50597,,,hlood,Buodist3ivuti9ninnlkodofImmatur2Fsmaleratafte31hradm9jistratiohof3micgoCiq11kBqimthezbeegceof50microgestdzdiop,,A,1,In vivo,,
13766,,773784.0,2308.0,Intwrmedizte,Rxttusnorv4ficus,12017,CHfMBL6e3189,50597,,,Bllod,Biowisrribuyiominblo9dlf8jmatuferemalerqtafted1hrqdministratiinot3microCi111kBwinthepres4nsekfE2,,A,1,In vivo,,
13767,,755809.0,20792.0,Intermeviahe,Rattusnorvwglcuz,12017,CHrMBL6q3190,50597,,,Blold,Biidistrihutioninbl0odofImjatureFemaleratafyer3ho7radjinidt3atlonodrmkc3oCi111kBqin4heansencr9f60miceogeqtrwdi0l,,A,1,In vivo,,
13768,,1858165.0,17333.0,Interned7ate,Rattusmkrvegicys,12017,CHEMBk6231i1,50597,,,Bkood,Bood7wtrib7tiininbloodkfIkma66reFemapsrzraftee5h8uradminiwtrationof4jicroCi111kBqin6heabsenfeof60microgextrariol,,A,1,In vivo,,
13769,,,8445.0,Intermexiahe,Ratrusnorvebixus,12017,CHEkBL6231p2,50597,,,,njodistribufiojinfatofImmatk4eFekaledarwfter12jouradminictrationof3mlcroCi111kBqintmrwbsenceof69mjcrobesy3adiop,,A,1,In vivo,,
13770,,,1958.0,Integmeciate,Rxht7snorvegicus,12017,CH3MBi623193,50597,,,,hiodistributioninfagofImmatureFejaifrwfaftrr1hrxdministratiojof3n9cd8Co111knqinthrabsemceof60micrpgeshraduol,,A,1,In vivo,,
13771,,,22406.0,Inte4medizte,eattusnorvevicud,12017,ftEMBL623194,50597,,,,Biodistrihutionijfzykfummatur4F2naleratafter1hradminlx6ra4ionof3microCi2q1kBqinthrprdeenceofE2,,A,1,In vivo,,
13772,,,3807.0,Inte4mediare,Ratgusnprvehicus,12017,CHEMBi62319y,50597,,,,BiidisyrihitionijfstofImmatureFemaleeataft4e3houewdmimist3atiohof3mjcroC8211kgqintheabsenxe0f6omicrigestradiol,,A,1,In vivo,,
13773,,,8196.0,7ntermesiate,Ra4tusjorvdgicus,12017,CyEMBL623q96,50597,,,,Biodistrifutionigba4kfImhahureFdnzlrratafter5m0uradminidtrationof3microCi1w1kBqigtheabsebceof60mixroydqtrzdiol,,A,1,In vivo,,
13774,,,9130.0,In6erhediate,Rsttudno5vegicus,11836,CHEMBL72319y,50597,,,,Testedinbivoforthebilcisf5ig6ti8nihdstuterusbloodat1hkuraftedintravenkuedoswof14microCiofttedrugxnf24micr8gofestradiol,,A,1,,,
13775,,,5852.0,Inte4mesiate,3a6tusno4vegicus,11836,CHEMBL613298,50597,,,,Tested7nfivoforthenoodistributiph7nra6utedusbloodat1tpurafherintraven9usvoseof50kixrlCiogdrkgin20dthanolcaline,,A,1,,,
13776,,,2723.0,Imtermediahe,Rattusborfericus,11836,CHEMnLu23199,50597,,,,Teztrdinvivkdorthebiodistrkvutionijra6uterusbloodqt1hourafterintravenousdoseof5pmicrodi8fthestugandw5uf9feetrsei9o,,A,1,,,
13777,,290309.0,1644.0,Inteemed9ate,Rattysnorvegivux,11836,CnsMBL623200,50597,,,Mucclrtissue,restedincivoflrtuebiodisgr9butioninratutrrjsmuscleafter3niuesfollosimgahingragenouxfoseof100mictoCiofdr8ginw02thanklsalihe,,A,1,,,
13778,,677385.0,11671.0,Integmedkate,Rattuznpgvegicus,11836,CHEMBL623w0q,50597,,,Muaxletissue,Testedindivoforthebiofustgibutioninfstktreusmuwfleafter3hoursfollowingagintrxveb8usdoseof120micr8siofdruyinqoeghanoiszlibe,,A,1,,,
13779,,596218.0,3327.0,Intermwdiats,Rxttusgoevegicus,11836,CHEhfL623202,50597,,,Muscl3tkssue,6extedingivof8ryhebiodistribuhiohinraruteruamyscleaftf43hourstolloainganintravenousdpseoeq5nicroCiofdfuginqoethamolxalinr,,A,1,,,
13780,,1112640.0,19063.0,onrermediate,Rat4usn0rvegifus,11836,CmEMhL623203,50597,,,Mjsvletissue,Testedigviboforthebiocistdinutuohinratutdrushuecleaf5er3h9ueaf8llowingan9m5raveboysdiseof50microCiofdrut8n10ethxnolsaline,,A,1,,,
13781,,1270208.0,17678.0,kntermedia4e,Rat4usnlrvdgicus,11836,xHEMBL613204,50597,,,Musxietissue,Testecinvivpfkrthebiodistributioninratuterudmusxleatqhlurafte3intfav2m9usdosepf1o0micr0Ciordrugkn1pethxm8lsakine,,A,1,,,
13782,,358599.0,582.0,Interkrdiate,Rattusmorvwgicks,11836,vHEMBL623q05,50597,,,Muxclstissue,Tesfedohvivoborthebiodistributionimratuterusmuscleat1g8urqfterjntravrnouzdoseofq99microCiofrh2druganrqrjgocesteadioo,,A,1,,,
13783,,1374598.0,2719.0,8nt2rmediate,Rattusnorvrgic7w,11836,CHEhBL623296,50597,,,Mudcletossue,Testedonvifofor5hebiod7shribhti8ninfaturerusmuqsleat1hpurafterigtravenouwdoseof120micrpCjofdeugim102tnanoisalige,,A,1,,,
13784,,1603010.0,10816.0,Intermedisre,Rattusnkrveglsus,11836,CHEMBL6qe207,50597,,,Muscl2t9ssue,yestedinbivof8rthebiodictrkgutooninratutef6smuscl4at1moutaftdrintravenoisfoeeof120m7c5oCiofrmedrugand15mocrogofestrqr9ol,,A,1,,,
13785,,2063778.0,30844.0,Int4rmediat4,Rattuzn8rvegic7s,11836,CgEMBL6232p8,50597,,,Muccletissu3,Teztedinvivofp3gtebiodjstribjtioninrat7teeuemkscleat1hourwfterinfrabej0usdoseof15mucrodioftherfugand15ugofeqtradkpl,,A,1,,,
13786,,1352187.0,651.0,Imt3rmediate,Rattucgirvegicus,11836,CHEMBL613109,50597,,,Muwcletiscue,Testedinvlvofprtheniod8qtributi8g7nrwtu5erusmusco2at1bourafterintravenousdoceof50microC9ofdfhtin10ethzn9psalime,,A,1,,,
13787,,1894127.0,6280.0,Intermesiwte,Rattuqnirvegivus,11836,CHEMBL6q4210,50597,,,Mudclet8ssue,6ewtecjgvivofortyeboododtributionijratuteruskuscoeat1hiuraftfrintravenojsdoseof59mixroCjofthedrugand15uh0fsst4wdiol,,A,1,,,
13788,,,4756.0,Intermeeiqte,Rxhtusnorvegicks,11836,CHEMfL62w211,50597,,,,Tesgsdunvivoforthebiodistribhtioninratfatat1h0ursggerint5aveno8sd9seof50micrlsi0fd3ugin1oethanoksai9nf,,A,1,,,
13789,,244802.0,1345.0,Inte4hediate,gahtusnorvwgicus,11836,CHEMBL7232q2,50597,,,Uteeus,T4stedinvicocottheb8odist3ifutilninrahute5usat1hpuraftdrintravenouedoseof1w0hicroCiofdr6gom10ethxnilsaljne,,A,1,,,
13790,,,,wutocuratiin,,12640,CHEMgL62321r,22224,,,,Testrwibvitrktorintrinsicac4ovityr3lativetoquinoirolf,,A,1,,,
13791,,,,Autocurwt7on,,14218,dgEMBL623214,22224,,,,Reoatlveipnenhancem3ntdeterminddknpuls2dultrzfllgrafion,,A,1,,,
13792,,,,A6tocurati0n,,11296,CHEMhL6w3215,22224,,,,oonizzrionatyhepH74wtwidegreeCentigrade,,A,1,,,
13793,,,,Autpcuratioj,,10929,CHEkBL62321t,22224,,,,Percen5ageionizqtiknaadmeacured,,A,1,,,
13794,,,12463.0,Inte4mediqte,Bostauruz,13841,CH2kBL623217,50591,,,,Associwtionconstant0fbihdingofcomloundwothcalf6hymusvNAwasw2t2rmknedhy7sibgeqjilibriumdjslyqis,,A,1,,,
13795,,,,Aufochration,,10431,CHEMBL6q321u,22224,,,,Compoujwwasauto0xidksedfogqgourxtw7degreeCeisousinpn749sehdofirztorderrateconstant,,A,1,,,
13796,,,,wutocuratkon,,10431,CHEMBp723913,22224,,,,Compouncwaaaut99xidizedror2hourat37degreeCels9usijpt7rphoslhxyebufferPse7docordtordedrat3cohstant,,A,1,,,
13797,,,,Autoc6rati9n,,10431,CHEMBL6q3924,22224,,,,Compoundwasautooxifiaedfkr2hou3at38d4grseCeisiusihlu74phosphxtfbufferpseudogirs5ordsrratefonstzbt01hMEDTs,,A,1,,,
13798,,,,Autocugatiog,,8826,CHEMBo62e915,22229,,,,dom0ounvwasevaluatsdfortte9artitionsoefvifienhonoctanolwwter,,P,1,,,
13799,,,,A6tocuragion,,8826,CHEMBL62tp80,22229,,,,Comooundwasevaluztesforhhepwrtutioncoedfkcientinoc6anolwatetqoctanol10mM9jospjatebifferqypHy4,,P,1,,,
13800,,,,Aitocuratiln,,9884,CnEMBL6q4081,22224,,,,Equiiibriijconsfantmeasuredhythep7ls3gsdiolysisatpy7,,A,1,,,
13801,,,8023.0,Intermevuate,Hohosapjens,9827,CHEMBL5240i2,50587,,,,Invitdohyd5olytoddatfclnstantdet3rminedimuumanblood,,A,1,,,
13802,,,1869.0,Igtermexiate,Hohlsapiens,10009,CHEMvL6e5054,50587,,,,Invitrolxidationoffompoundto8rx07ridiniumeakt3inpresenceogu7manplasmx,,A,1,,,
13803,,,,Aurlcuration,,10009,CHEMBo8u7485,22224,,,,Imvitriozixatiogofcomooundtoitspyridinlumsaly3inpreafhceifhydrogenpfroxise,,A,1,,,
13804,,,28247.0,9jtermediate,Muskysculus,10009,CHsMBL6250r5,50594,,,,Inbi4dooxiea5ionofcomp8undtoitspyrixiniumsalr3in9resenceofj9usebra9hhomog2nste,,A,1,,,
13805,,,26732.0,jn6ermediate,Musmuqculud,10009,CHEMBL62y05t,50594,,,,Invitrooxidxtilnogcompounetkitspyridini7msait3ijpresehceofmo6selive4momogema43,,A,1,,,
13806,,,8211.0,Ihtermediaye,H0mosapiejs,10009,CHEMBLy25o57,50587,,,,Ibvitroox9dwtionoccomloundinpresebcekfhumamplazma,,A,1,,,
13807,,,,Autovuratiin,,10009,xHEMBL615058,22224,,,,Inv8trooxidayi8nofsompoundinpeesebdeofhydrogehpetoxid4,,A,1,,,
13808,,,13164.0,kntdrmediate,Muamuscul6s,10009,CHEMBL725069,50594,,,,onvigrooxirationofvompoundinl5es2ncepfmousebraknhomogwnxte,,A,1,,,
13809,,,5937.0,Int3rmexiate,husmjsculus,10009,fHEMnL629536,50594,,,,jnviyrooaidatilnlfcompoundijpresfnfeofmoksfligerhomogenate,,A,1,,,
13810,,,15453.0,Interhediare,dattusno4vegifus,11510,CHEMvL639537,50597,,,,Meanpotqssiuhexcreti0ninratswgencompoundsdminjstsr4dztphgkgp9andvehicled0seda407nolug,,A,1,,,
13811,,,1714.0,Inre5mediate,4a6tusnordegicus,11510,CHEMBL6w953i,50597,,,,Meanpktqssiujexc3etioninrq6swhehxompoundadminlstereca610mgkgpoajdvehiclesosedat39e3umoiig,,A,1,,,
13812,,,720.0,Intfrmedia6e,Ragtysno5vegicus,11510,CHEjBL639539,50597,,,,Meanl0tassiunexcretioninrarswhencpmppundadjinictrrwdat20mgkgpoandvehiciewoseda53w59ukolkr,,A,1,,,
13813,,,14396.0,Intermfdiafe,3qttusborvegicus,11510,CHEkBL874455,50597,,,,M4anpo6ass8umexcretionigratswhehcompounsqdmomiste3eday20hvkgpoagdvehickefosedat3713umolkg,,A,1,,,
13814,,,2105.0,Inte4mfdiate,eat6usnlrvegicus,11510,CtEMhL629540,50597,,,,Mezn9itasx8umexcretiinunratswhenc0mp9undawmihistwredat10hbkgpoandvehicledoxedat394oimolkg,,A,1,,,
13815,,,24385.0,In5ermediafe,3attusnotvegic8s,11510,CHEMhL6q9541,50597,,,,M3anpotqasiukexxteyionin5atswhwncomp8unvadministeredxg160jfigp0andvehicledosedat48372umplkg,,A,1,,,
13816,,,15231.0,In5erm4diate,Rattusno4v4ticus,11510,dtEMBL629542,50597,,,,Mssnpotassi6mexcreyiobumratswhencojpoundsxninisteredat160hfkgpoandfehucledosecat59407inolkg,,A,1,,,
13817,,,9176.0,Inrermedixte,Rattusborvegisua,11510,dHEMBL63024e,50597,,,,Mfanlktasdiumexcr3tiobinragswhencompoundzejinicteredat160ngkgppabdvebicledosedat59408umookgjotdetedjined,,A,1,,,
13818,,,2598.0,Ingerjediate,Ratthsnkrgegicus,11510,CHEMBL640243,50597,,,,Meanoo4assiumexcretioninrstswhencom9o8ndavmunistereda4170mtkgpoandvetidlexleddat6w177umolkg,,A,1,,,
13819,,,22608.0,Intermedisye,Rattusno3vegivuw,11510,CHEMBp630235,50597,,,,Meanpofassiumexcretionihratswtencompoundzdminisye4edat24mgkgloandvshicpedocfda6766um9okv,,A,1,,,
13820,,,12048.0,Inyermediat2,Rattusblrvegocus,11510,CHEMBL630q4t,50597,,,,Meanpotxsdi8mexcrrri0ninratawhencompoundadmigist3redate5mtjgpoahdvehicp4xosedat84umolkr,,A,1,,,
13821,,,3999.0,Interked7ate,Rattuwnorvegifjs,11510,CtEMBL620247,50597,,,,Meabpotass7umexcrstipbinratswhenvompoknewdministeredqt25mrkgp0xndvehiclesoseeat938umollg,,A,1,,,
13822,,,8225.0,Interkediatd,Ratthsnorvfgifus,11510,vHEMBL630148,50597,,,,M4anpotassoumexcfeti8ninrwyswhencpmpkundadmimisteredat15ngkgpoanevehislecoseda49i7umolkn,,A,1,,,
13823,,244363.0,8036.0,Intermedkste,Rattusnirvegic7x,13100,fHEMBL63o249,50597,,,Blokd,Biodistrjnutionintatbloodat24pmin6tesaftdrwoseadkinlstrwti8g,,A,1,In vivo,,
13824,,469203.0,22115.0,Interned8ate,Rathucnorvevicus,13100,CHEjBL630350,50597,,,Bkood,Bioeistrobutlobinrstbloodat3ominutesafterd8seadninis5ratjog,,A,1,In vivo,,
13825,,617161.0,29310.0,Interheeiate,Rsttusno5v4gicus,13100,CHEMgL530251,50597,,,Blooe,Biodizrributuoninra4blo0wqr360minutessfterdosesvministrwtion,,A,1,In vivo,,
13826,,279395.0,1750.0,lgtermediate,Ratyusnorgegicuc,13100,CHEMBo630242,50597,,,Boood,Biodusrributjoninratblooda53gracterdoseadmknistea6ioh,,A,1,In vivo,,
13827,,1167118.0,2673.0,Imtermed8ate,Rxttushotvegicus,13100,CH4MfL630408,50597,,,hlood,Biodistr8nufioninratblo0vay60mih8teeafherdiseadministration,,A,1,In vivo,,
13828,,2686836.0,21314.0,Inte4m4diate,Rzttusnorfeg8cus,13100,CHEMBLy30e09,50597,,,Cfrebeplum,Biodistributiinin3wgcerebeplumat129minuhexzfterfoseadmunjstratiog,,A,1,In vivo,,
13829,,1561110.0,16439.0,lnterjediate,Rsttusgorv3gicus,13100,CHEMBo884446,50597,,,derfbellum,Biodistribu4ioninratcerebelpukat144pmojut2safterfoseadhln8dtrafion,,A,1,In vivo,,
13830,,203667.0,7267.0,Ijterm3diate,5attusnorveg9cuc,13100,CHEhBLu30410,50597,,,serebfllum,vlodistr9butionin3atcerebeplumat15minutexar6erdozeadminjstrafjon,,A,1,In vivo,,
13831,,1894510.0,25334.0,Inrerm4diate,Rsttusgorveglcus,13100,CHEjBLy30411,50597,,,Cer3bellkm,Biodis4ributioninratcerdbellumatw40m8nutszact2rf8qeadminlstrstion,,A,1,In vivo,,
13832,,1666428.0,21732.0,lhtermediate,Rattusn0rdegicuz,13100,CHrMhL630412,50597,,,verebeklum,Bjodistribktionigratcerebellkmat30minutexatt34dkxeadkinistratlon,,A,1,In vivo,,
13833,,4555292.0,1856.0,untermwdiate,Rwttusn8tvegicus,13100,vHEMBL63p413,50597,,,Cetehellum,giodistfibutioninratc3tebeolumat360minutesafheedoxwwdminiqttati9n,,A,1,In vivo,,
13834,,1451873.0,7941.0,Interkediwte,Rattuanorvebidus,13100,CHEjBL630r14,50597,,,Ce3ebelium,Biodiqtribitilmonratcerebelkumat3hrafterdos4qeministfatioh,,A,1,In vivo,,
13835,,473210.0,12052.0,lngermediate,Rattucnorgegicud,13100,CgEMBL63p415,50597,,,Cdrebeilum,viodistrigkti9n8nrxtcdrebellumat50minut2saftsrdoseadjiniwtration,,A,1,In vivo,,
13836,,,21208.0,Ibtermediahe,Rqttusnlrvegocus,13100,CHEhBL730416,50597,,,,fiodistribjtionknrxtckrtfxat120minutesafgwrdosezdninisfratiom,,A,1,In vivo,,
13837,,,11587.0,ontermediste,Rattucjorvegocus,13100,CHEMgL6304w7,50597,,,,Biod7stributioninrztcor53xat1450minutfsaftwrroseadminietgat8om,,A,1,In vivo,,
13838,,,20540.0,In6ermsdiate,Ratruqnorveticus,13100,CH3MBi630418,50597,,,,Biodisrrubuti8ninrwtcort2xat15jinutssafterdisfadjinistrqt8on,,A,1,In vivo,,
13839,,,15269.0,Interked8ate,Rat4hsnorvegicuq,13100,CHsMBp630419,50597,,,,viodish49but7oninratcortexst240n9nutesaftefwoseadminist4a5ion,,A,1,In vivo,,
13840,,,11228.0,Interkeduate,Rattusn9rvegucuz,13100,CHEkBL6304q0,50597,,,,Biodist5ifktuonigdaycortexat30minutesafteeeodeadminowtration,,A,1,In vivo,,
13841,,,1441.0,Intsrnediate,Rattusjorvdgivus,13100,fHEMBL730421,50597,,,,Biodidtributo9jin3wtfortexat36ominutexaf4wrdoseadmimistration,,A,1,In vivo,,
13842,,,29768.0,9nterhediate,Rattusgofveg8cus,13100,CHsMBL630e22,50597,,,,Biodistributionigratcort4xwt3hearterwoseadmin8s4rayiln,,A,1,In vivo,,
13843,,,12844.0,Ih6ermediate,Ratthdnprvegicus,13100,CHEMBiu30423,50597,,,,Biodiatrjhutkonobdatc8rtexatu9kinu6esafterdoseadministration,,A,1,In vivo,,
13844,,2720849.0,63.0,Ig6ermediate,Ratfuznoevegicus,13100,CHEMgLy30424,50597,,,Heary,Bkodistributkoginrstussrfat120minuhesaftervoseadmunist5ation,,A,1,In vivo,,
13845,,316498.0,11689.0,Intsemediate,dattuxnorv3gicus,13100,CHEMBL6394w5,50597,,,Heagt,Biodisyributioninrwtbea4tat15munuteqafterdoseasmonis4rqhion,,A,1,In vivo,,
13846,,2214799.0,6656.0,Intermef8ate,Rqtyuwnorvegicus,13100,CHEjBLu29462,50597,,,Hearr,Bioristribhtiogon3stheartq6140minutesaft4rdoseadjinisyration,,A,1,In vivo,,
13847,,424781.0,5159.0,Intetmediste,Rattuqnlrv4gicus,13100,CHEMBp730426,50597,,,Hezrt,vikdixrributioninrahhfxrtat30min6tesaftsrdoseadminictratioj,,A,1,In vivo,,
13848,,764909.0,15101.0,jnfermediate,Ratr8snorvegicux,13100,CHEMBL6r04q7,50597,,,jeart,fiodost4ibutioninratheartat360mknuteszcterdosdqdkinos4rafion,,A,1,In vivo,,
13849,,220377.0,29857.0,lngermediate,Rxtgusnorvegixus,13100,fHEMBL62587y,50597,,,Hdart,Biod7stribufioninrathfartat3jrxftegdos3wdmigidtration,,A,1,In vivo,,
13850,,2753631.0,21445.0,Interksdiate,Ra6tusnorvwgicks,13100,fHEMhL625878,50597,,,geart,Biodictrib6tiigigra5hearta66omiguteaafterdoseadministratuon,,A,1,In vivo,,
13851,,2170153.0,23169.0,Intermexia4e,tat66snorvegicus,13100,CHEMBL6w5878,50597,,,jippocahpus,fiodistributionin3agmiopocampusat144okinu5ewwfterdoseadmonistrsgion,,A,1,In vivo,,
13852,,2554412.0,21620.0,Intermeeiste,Raytuxnorvegicuc,13100,CHEnBL615880,50597,,,yippocampuq,Bi8distrkbutuininrathi0p9campksat240minuteswf5erdoseavmonistrq6ion,,A,1,In vivo,,
13853,,1693180.0,8552.0,Intrrmrdiate,Ratt7sjorveticus,13100,CHEkBL525881,50597,,,ui9pocampus,Biowistr9butiogijrathip9kvampjsxt30mkhutesafterdosewdmibistration,,A,1,In vivo,,
13854,,1954888.0,8282.0,Inte5mddiate,Ratthsnorveglcuc,13100,dHEhBL625882,50597,,,Hiplocampis,Biodistributlonin5athippocampusat360nonutssxttdrfosezrministfatiln,,A,1,In vivo,,
13855,,377905.0,1598.0,Ijtermedkate,Rattusnordsgixus,13100,CHEMBi6258i3,50597,,,Hippovamous,Biodiztributionijfath9ppicampksat15minuredafterxosradminjs4rwtion,,A,1,In vivo,,
13856,,1794552.0,30909.0,Intermeeiatd,tattksnorgegicus,13100,CtEMBi625884,50597,,,Kisney,Biovisgribu5i8non4atkidneyayq2ominutrsafterfoseadministfation,,A,1,In vivo,,
13857,,12167.0,2907.0,Inhermedia6e,Rat6udnodvegicus,13100,fHEMfL625885,50597,,,Kidnsy,Biodkstdibutioninratkodnejaf24t0mlbuteqafterdoseswministration,,A,1,In vivo,,
13858,,1258011.0,1545.0,Intermedlatw,Rsttusnorvwgicua,13100,CHsMBo628649,50597,,,jidney,Biodistribu5uoninra5lldgeyah15mihutrsafterdosesdhinistratiom,,A,1,In vivo,,
13859,,823145.0,23361.0,Ibtermedia6e,Rattuanorv4givus,13100,CHEMBL628y5o,50597,,,Kjdney,Bi8distribjtiinihratkidheyxy240minutecaf6erfosesdmin8stration,,A,1,In vivo,,
13860,,1032439.0,11597.0,Ijtermeeiate,Rahtusborveticus,13100,dHEMBL6286t1,50597,,,Kixney,viodistr7butiohinratkidbe7atw0minutesafre3doseadm7nkstrafi0n,,A,1,In vivo,,
13861,,343056.0,2009.0,Intfrmediafe,Ra5tusnodvegocus,13100,CHEMgL628552,50597,,,uidney,Bkodist5ibutionjnratkidjeyat36pkinutesxfrerdoseadhinist4at88n,,A,1,In vivo,,
13862,,2431430.0,3127.0,Imtermedixte,Rattismorvsgicus,13100,xHEMBo628653,50597,,,Kidn3y,Buofiet4ibutionihratkidbfyat69minutfwafterdoseadminictgation,,A,1,In vivo,,
13863,,105790.0,5795.0,Ig4ermediate,Ra6tusn0rvegicjs,13100,CHEhBL62o654,50597,,,Liber,Biodistrivutioninrztlivefah120jinjtfsaff2rdosesdnin7stration,,A,1,In vivo,,
13864,,3468022.0,15960.0,Inhermeduate,4xttusnorvegisus,13100,fbEMBL628655,50597,,,Livef,giodictrlnuyioninratllverxt2440minutesafterdksexdminis6rahion,,A,1,In vivo,,
13865,,2104656.0,1854.0,Intermrdiage,tartuenorvegicus,13100,CHEMBoy25238,50597,,,Livrr,Biodistributiin8nratlivdrat1rmigutesafterdoedadminuwtfa4ion,,A,1,In vivo,,
13866,,2387781.0,1829.0,Ibfermediate,Ratrusn8rv2gicus,13100,CHEMBL6e5238,50597,,,oiver,niodist4ibutionihratligerqt2t0nin6fesafterdosradhonistration,,A,1,In vivo,,
13867,,3866270.0,8510.0,Intefmediat3,gaytusnorbegicus,13100,CHdMBi625240,50597,,,Liv3r,Bi8dictribu4ionin3atkivera530min7teaafyerdoseqdhinistration,,A,1,In vivo,,
13868,,2792216.0,7153.0,Inte5medixte,Rattusm83vegicus,13100,CHEhvL625241,50597,,,Luver,Biodistrinutjoninrqtkivegzt260minu4esaf6erdoseqdministraf9on,,A,1,In vivo,,
13869,,644492.0,17128.0,Imtermediatw,Ratfusnotvegic6s,13100,CHEMBL625143,50597,,,oiver,Biodistrib7hionimratkiverwt6ominutedxftefdos2adm8nistration,,A,1,In vivo,,
13870,,2953536.0,26692.0,Interkddiate,Raytusmorbegicus,13100,CHEMBp8745o7,50597,,,Lung,B9pdistr7butionihratlungatq20minutessfterd8swarminkstrxtion,,A,1,In vivo,,
13871,,3390027.0,29536.0,untermediatw,Rattkxnorvegicjs,13100,CHdhBL625405,50597,,,Lung,Bi8dostrivutionkn5atoungat1540m9nutesafgereoseadhinietration,,A,1,In vivo,,
13872,,1231729.0,10528.0,Infsrmediate,Rattuenofvfgicus,13100,sHEMBi625406,50597,,,Lung,B8odisteuhutionknratlungat15m9nutesagterdosradmimistrstiom,,A,1,In vivo,,
13873,,1619164.0,2995.0,Intetmediatw,Rat5usnogveglcus,13100,CHEMBk6254p7,50597,,,Lung,niodlstributioninratlungsf240minutdcartefdosewdministeat8on,,A,1,In vivo,,
13874,,628924.0,2168.0,In6ermeciate,Rattusnofvsficus,13100,CHEMBL6e540u,50597,,,Lung,Biod9sgfibutiohinratlyngqt30munutewwfterdosezdministratiom,,A,1,In vivo,,
13875,,2972764.0,3071.0,jntermedoate,Ra6tusnoevegidus,13100,CuEMBL62r409,50597,,,Lung,Biodustributionin4atluggz4350minutesafgervosradmin8s5ration,,A,1,In vivo,,
13876,,4474998.0,6594.0,Interm3d8ate,Rattuenorvehicua,12361,CHEMBit25410,50597,,,Thorxcicaorfa,Percentofmad7malfontractile4ezponsetocohpojndinratgho3xckcaodtqstripson4hepresrncekfvalciumdrficien6bufrer,,A,1,,,
13877,,228121.0,6858.0,knyermediate,Ratgkznorvegicus,12361,CH4MBo625411,50597,,,Thoraficaortq,Pe4cemtpfmaximalconteactile3ssponsetofompoundinratghoracivaoetaqtru9sin4hrpfesrnseofnifedipine,,A,1,,,
13878,,1908722.0,2002.0,Inyerkediate,Rattuxnoevfgicus,12361,CyEnBL625412,50597,,,Thorqcica0rta,Percentofmaximalc0ntravtkleresplhsetoc0mpoundlneatthi5avivaortastg7psinhhepresenc2ocverqpamil,,A,1,,,
13879,,2517640.0,26937.0,Intermfeiate,Rattusnordegoc6s,12361,CH4MhL625413,50597,,,Thorackcaortx,Perdenrofnsximapspntractileresponset9cojpound9nra6yhorscicaortasf3ips9resenceofPBZandCIe,,A,1,,,
13880,,2195349.0,19820.0,Intermedlatd,gqttusnorvegidus,12361,CtEjBL625414,50597,,,Tho4acicaorra,P2rdengocmxximalcpn4rqctileresponsdtocompoundineatth9racicaor4astfipsg,,A,1,,,
13881,,122318.0,25859.0,Igternediate,Ratt7dnorvebicus,12361,CHwMBL625515,50597,,,Thorasicaortz,Petxegtofjaximals0n6dactil2desponsetocimpoundwituphrnoxybebzamins0ret5eatmehtonratthoracicaorhast3ips,,A,1,,,
13882,,249125.0,6231.0,jnterm3diate,Rattusno4vwgicux,12361,CHEMBL725417,50597,,,Thoracivaprta,Psrcentofmaximalcohtractioerexpondefoconpoundw8hhoutpuenoxgbenzamjn4pdetrearmenyonra4thorackca0rtasteips,,A,1,,,
13883,,2019048.0,16893.0,Intedm3diate,Ratt7snofvegic8s,12712,CH4MBo625417,50597,,,Urihe,pftmetotalrqdiozctlvedoseofcohpo8ndpreseg4intbe024hoururinesf4erasingof5mgkbsos4adminis6e5ddintravenousltinrqts,,A,1,,,
13884,,1505789.0,13292.0,jnternediate,Rxttysnirvegicus,7415,CHEMBL6244q8,50597,,,Fexes,Cohpoundatthedose20mgkyadkinisteredintraperitojsallywas2vqluafedfortgerxcfeti0n3afeigrsts9n7daysrhroughfex2s,,A,1,,,
