assay_id,confidence_score,assay_organism,description,assay_type,assay_tax_id,assay_tissue,assay_subcellular_fraction,assay_category,chembl_id,doc_id,relationship_type,bao_format,src_id,tissue_id,assay_test_type,assay_strain,assay_cell_type,tid
5989,1,,Synergism with tolmetin in A549 cells,F,,,,,CHEMBL621648,6630,N,BAO_0000219,1,,,,A549,80682
5990,1,,Synergism with sulindac in A549 cells,F,,,,,CHEMBL621649,6630,N,BAO_0000219,1,,,,A549,80682
5991,1,,Antagonism of indomethacin in A549 cells,F,,,,,CHEMBL621650,6630,N,BAO_0000219,1,,,,A549,80682
5992,1,,Antagonism of sulindac in A549 cells,F,,,,,CHEMBL621651,6630,N,BAO_0000219,1,,,,A549,80682
5993,1,,Antagonism of tolmetin in A549 cells,F,,,,,CHEMBL621652,6630,N,BAO_0000219,1,,,,A549,80682
5994,1,,Synergism with indomethacin in A549 cells,F,,,,,CHEMBL621653,6630,N,BAO_0000219,1,,,,A549,80682
5995,1,,Synergism with sulindac in A549 cells,F,,,,,CHEMBL621654,6630,N,BAO_0000219,1,,,,A549,80682
5996,1,,Drug interaction towards A549 cell line was determined in terms of combination index in presence of Tolmetin; Not available,F,,,,,CHEMBL621655,6630,N,BAO_0000219,1,,,,A549,80682
5997,1,Canis lupus familiaris,Cmax value after 30 mg/kg po dose in Dogs,A,9615.0,,,,CHEMBL621656,16907,N,BAO_0000218,1,,In vivo,,,50588
5998,1,Canis lupus familiaris,Cmax value determined in dog at a dose of 0 mg/kg by oral administration along with indavir (10 mg/kg),A,9615.0,,,,CHEMBL621657,5944,N,BAO_0000218,1,,In vivo,,,50588
5999,1,Canis lupus familiaris,Cmax value determined in dog at a dose of 10 mg/kg by oral administration,A,9615.0,,,,CHEMBL621658,5944,N,BAO_0000218,1,,In vivo,,,50588
6000,1,Canis lupus familiaris,Cmax value determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),A,9615.0,,,,CHEMBL621659,5944,N,BAO_0000218,1,,In vivo,,,50588
6001,1,Canis lupus familiaris,Cmax value determined in dog at a dose of 5 mg/kg by oral administration,A,9615.0,,,,CHEMBL621660,5944,N,BAO_0000218,1,,In vivo,,,50588
6002,1,Canis lupus familiaris,Cmax value after administration of 4 mg/Kg oral dose in dog,A,9615.0,,,,CHEMBL621661,2959,N,BAO_0000218,1,,In vivo,,,50588
6003,1,Canis lupus familiaris,Cmax value in dog,A,9615.0,,,,CHEMBL621662,6241,N,BAO_0000218,1,,In vivo,,,50588
6004,1,Canis lupus familiaris,Cmax value in dogs after oral administration at 1 mg/kg,A,9615.0,,,,CHEMBL621663,6241,N,BAO_0000218,1,,In vivo,,,50588
6005,1,Canis lupus familiaris,Bioavailability as Cmax in dogs at 5 mg/kg oral dose,A,9615.0,,,,CHEMBL621664,2652,N,BAO_0000218,1,,In vivo,,,50588
6006,1,Canis lupus familiaris,Compound was evaluated for maximum observed plasma concentration at dose 27.5 mg/kg DMP323 equiv in dogs,A,9615.0,Plasma,,,CHEMBL621665,1806,N,BAO_0000218,1,1969.0,In vivo,,,50588
6007,1,Canis lupus familiaris,Compound was evaluated for maximum observed plasma concentration at dose 7.7 mg/kg DMP323 equiv in dogs,A,9615.0,Plasma,,,CHEMBL621666,1806,N,BAO_0000218,1,1969.0,In vivo,,,50588
6008,1,Canis lupus familiaris,Concentration maxima after oral dosing in dogs,A,9615.0,,,,CHEMBL621667,1021,N,BAO_0000218,1,,In vivo,,,50588
6009,1,Canis lupus familiaris,Concentration maxima after oral dosing in dogs; not available,A,9615.0,,,,CHEMBL876738,1021,N,BAO_0000218,1,,In vivo,,,50588
6010,1,Canis lupus familiaris,Concentration maxima after oral dosing in dogs; not available,A,9615.0,,,,CHEMBL621668,1021,N,BAO_0000218,1,,In vivo,,,50588
6011,1,Canis lupus familiaris,In vivo maximal concentration was calculated at 0.4 mg/kg in dog; Not absorbed,A,9615.0,,,,CHEMBL621669,5444,N,BAO_0000218,1,,In vivo,,,50588
6012,1,Canis lupus familiaris,In vivo maximal concentration was calculated at 0.6 mg/kg in dog; Not absorbed,A,9615.0,,,,CHEMBL621670,5444,N,BAO_0000218,1,,In vivo,,,50588
6013,1,Canis lupus familiaris,In vivo maximal concentration was calculated at 1 mg/kg in dog,A,9615.0,,,,CHEMBL621671,5444,N,BAO_0000218,1,,In vivo,,,50588
6014,1,Canis lupus familiaris,In vivo maximal concentration was calculated at 1 mg/kg in dog; Not absorbed,A,9615.0,,,,CHEMBL622360,5444,N,BAO_0000218,1,,In vivo,,,50588
6015,1,Canis lupus familiaris,In vivo maximal concentration was calculated at 1 mg/kg in dog; Poor absorption,A,9615.0,,,,CHEMBL622361,5444,N,BAO_0000218,1,,In vivo,,,50588
6016,1,Canis lupus familiaris,Cmax in dog plasma after oral dose (1 mg/kg),A,9615.0,Plasma,,,CHEMBL622362,5130,N,BAO_0000218,1,1969.0,In vivo,,,50588
6017,1,Canis lupus familiaris,Maximal concentration (Cmax) in dog plasma at a dose of 5 mg/kg,A,9615.0,Plasma,,,CHEMBL622363,3249,N,BAO_0000218,1,1969.0,In vivo,,,50588
6018,1,Canis lupus familiaris,Maximal plasma concentration at a dose of 1 mg/kg,A,9615.0,Plasma,,,CHEMBL622364,5473,N,BAO_0000218,1,1969.0,In vivo,,,50588
6019,1,Canis lupus familiaris,Maximal plasma concentration at a dose of 1 mg/kg (oral),A,9615.0,Plasma,,,CHEMBL622365,5474,N,BAO_0000218,1,1969.0,In vivo,,,50588
6020,1,Canis lupus familiaris,Maximal plasma concentration required for pharmacokinetic data in dogs at dose of 1 mg/kg perorally,A,9615.0,Plasma,,,CHEMBL622533,4657,N,BAO_0000218,1,1969.0,In vivo,,,50588
6021,1,Canis lupus familiaris,Maximum concentration of compound in dog was evaluated.,A,9615.0,,,,CHEMBL622534,3031,N,BAO_0000218,1,,In vivo,,,50588
6022,1,Canis lupus familiaris,Maximum concentration by oral administration at a dose of 10 uM/kg in dog was determined,A,9615.0,,,,CHEMBL622535,4527,N,BAO_0000218,1,,In vivo,,,50588
6023,1,Canis lupus familiaris,Maximum concentration in dog after administration of 20 mg/kg dose through peroral route,A,9615.0,,,,CHEMBL876739,4186,N,BAO_0000218,1,,In vivo,,,50588
6024,1,Canis lupus familiaris,Maximum concentration in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),A,9615.0,,,,CHEMBL622536,5007,N,BAO_0000218,1,,In vivo,,,50588
6025,1,Canis lupus familiaris,Maximum concentration obtained in dog plasma was determined,A,9615.0,Plasma,,,CHEMBL622537,3132,N,BAO_0000218,1,1969.0,In vivo,,,50588
6026,1,Canis lupus familiaris,Maximum concentration was determined,A,9615.0,,,,CHEMBL622538,5006,N,BAO_0000218,1,,In vivo,,,50588
6027,1,Canis lupus familiaris,Maximum concentration at the dose of 2 mg/kg in dog,A,9615.0,,,,CHEMBL627867,4727,N,BAO_0000218,1,,In vivo,,,50588
6028,1,Canis lupus familiaris,Maximum concentration was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,A,9615.0,,,,CHEMBL627868,1916,N,BAO_0000218,1,,In vivo,,,50588
6029,1,Canis lupus familiaris,Maximum concentration was evaluated in dog plasma,A,9615.0,Plasma,,,CHEMBL627869,1918,N,BAO_0000218,1,1969.0,In vivo,,,50588
6030,1,Canis lupus familiaris,Maximum concentration was evaluated after 75 min after administration in dog,A,9615.0,,,,CHEMBL627870,3045,N,BAO_0000218,1,,In vivo,,,50588
6031,1,Canis lupus familiaris,Maximum plasma concentration determined in dog after oral administration of 17b,A,9615.0,Plasma,,,CHEMBL627871,9579,N,BAO_0000218,1,1969.0,In vivo,,,50588
6032,1,Canis lupus familiaris,Maximum plasma concentration determined in dog after oral administration of 2b,A,9615.0,Plasma,,,CHEMBL627872,9579,N,BAO_0000218,1,1969.0,In vivo,,,50588
6033,1,Canis lupus familiaris,Maximum plasma concentration in dog,A,9615.0,Plasma,,,CHEMBL627873,933,N,BAO_0000218,1,1969.0,In vivo,,,50588
6034,1,Canis lupus familiaris,Maximum plasma concentration of compound in dog following p.o. administration of 0.5 mg/kg,A,9615.0,Plasma,,,CHEMBL627874,17839,N,BAO_0000218,1,1969.0,In vivo,,,50588
6035,1,Canis lupus familiaris,Maximum plasma concentration of compound in dog following p.o. administration of 0.9 mg/kg,A,9615.0,Plasma,,,CHEMBL627875,17839,N,BAO_0000218,1,1969.0,In vivo,,,50588
6036,1,Canis lupus familiaris,Maximum plasma concentration of compound in dog following p.o. administration of 0.95 mg/kg,A,9615.0,Plasma,,,CHEMBL627876,17839,N,BAO_0000218,1,1969.0,In vivo,,,50588
6037,1,Canis lupus familiaris,Maximum plasma concentration of compound in dog following p.o. administration of 1 mg/kg,A,9615.0,Plasma,,,CHEMBL627877,17839,N,BAO_0000218,1,1969.0,In vivo,,,50588
6038,1,Canis lupus familiaris,Maximum plasma concentration of compound was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,A,9615.0,Plasma,,,CHEMBL627878,6348,N,BAO_0000218,1,1969.0,In vivo,,,50588
6039,1,Canis lupus familiaris,Maximum plasma concentration after oral administration to dogs at a dose of 10 mg/kg,A,9615.0,Plasma,,,CHEMBL627879,16367,N,BAO_0000218,1,1969.0,In vivo,,,50588
6040,1,Canis lupus familiaris,Maximum plasma concentration in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,A,9615.0,Plasma,,,CHEMBL875355,1337,N,BAO_0000218,1,1969.0,In vivo,,,50588
6041,1,Canis lupus familiaris,Maximum plasma concentration in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,A,9615.0,Plasma,,,CHEMBL627880,1337,N,BAO_0000218,1,1969.0,In vivo,,,50588
6042,1,Canis lupus familiaris,Maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,A,9615.0,Plasma,,,CHEMBL627881,5199,N,BAO_0000218,1,1969.0,In vivo,,,50588
6043,1,Canis lupus familiaris,Maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,A,9615.0,Plasma,,,CHEMBL627882,17650,N,BAO_0000218,1,1969.0,In vivo,,,50588
6044,1,Canis lupus familiaris,Maximum plasma concentration reached by compound was determined after 2 mg/kg (p.o.) administration,A,9615.0,Plasma,,,CHEMBL627883,6679,N,BAO_0000218,1,1969.0,In vivo,,,50588
6045,1,Canis lupus familiaris,Maximum plasma concentration was determined as in dogs at 1 mg/kg oral dosing Cmax; 0.05-0.2 ug/mL,A,9615.0,Plasma,,,CHEMBL628526,5356,N,BAO_0000218,1,1969.0,In vivo,,,50588
6046,1,Canis lupus familiaris,Maximum plasma concentration was determined in dogs at 1 mg/kg oral dosing; 0.05-0.2 ug/mL,A,9615.0,Plasma,,,CHEMBL628527,5356,N,BAO_0000218,1,1969.0,In vivo,,,50588
6047,1,Canis lupus familiaris,Maximum plasma concentration (Cmax) in dog (in vivo) at a dose of 1 mg/kg,A,9615.0,Plasma,,,CHEMBL628528,6227,N,BAO_0000218,1,1969.0,In vivo,,,50588
6048,1,Canis lupus familiaris,Maximum plasma concentration (Cmax) in dog at a dose of 0.5 mg/kg,A,9615.0,Plasma,,,CHEMBL628529,6227,N,BAO_0000218,1,1969.0,In vivo,,,50588
6049,1,Canis lupus familiaris,Maximum plasma concentration (Cmax) in dog at a dose of 0.7 mg/kg,A,9615.0,Plasma,,,CHEMBL628530,6227,N,BAO_0000218,1,1969.0,In vivo,,,50588
6050,1,Canis lupus familiaris,Maximum plasma concentration (Cmax) in dog at a dose of 1 mg/kg,A,9615.0,Plasma,,,CHEMBL625243,6227,N,BAO_0000218,1,1969.0,In vivo,,,50588
6051,1,Canis lupus familiaris,Maximum plasma drug concentration of compound determined in dog after iv administration at a dose of 10 mg/kg,A,9615.0,Plasma,,,CHEMBL625244,3598,N,BAO_0000218,1,1969.0,In vivo,,,50588
6052,1,Canis lupus familiaris,Maximum concentration by intravenous administration of 1.2 mg/kg in dog,A,9615.0,,,,CHEMBL625245,4368,N,BAO_0000218,1,,In vivo,,,50588
6053,1,Canis lupus familiaris,Pharmacokinetic (PK) property (Cmax) was determined in dog at the single dose of 1 mg/kg,A,9615.0,,,,CHEMBL625246,6265,N,BAO_0000218,1,,In vivo,,,50588
6054,1,Mus musculus,Biodistribution in stomach was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Stomach,,,CHEMBL625247,7767,N,BAO_0000218,1,945.0,In vivo,,,50594
6055,1,Mus musculus,Biodistribution in urine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Urine,,,CHEMBL625248,7767,N,BAO_0000218,1,1088.0,In vivo,,,50594
6056,1,Mus musculus,Biodistribution in urine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram; ND- No data,A,10090.0,Urine,,,CHEMBL625249,7767,N,BAO_0000218,1,1088.0,In vivo,,,50594
6057,1,Mus musculus,Biodistribution in urine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram; ND- No data,A,10090.0,Urine,,,CHEMBL625250,7767,N,BAO_0000218,1,1088.0,In vivo,,,50594
6058,1,Mus musculus,Compound (0.09% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 120 min; No increase,A,10090.0,,,,CHEMBL625251,17811,N,BAO_0000218,1,,,,,50594
6059,1,Mus musculus,Compound (0.31% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 30 min; Low increase,A,10090.0,,,,CHEMBL875356,17811,N,BAO_0000218,1,,,,,50594
6060,1,Mus musculus,Compound (i.v.) was tested for maximum activity in mice (Radiolabeled compound),A,10090.0,,,,CHEMBL625252,17827,N,BAO_0000218,1,,,,,50594
6061,1,Mus musculus,Compound was evaluated for elimination rate constants in vivo in whole blood of normal mice (Radiolabeled compound),A,10090.0,Blood,,,CHEMBL625253,17827,N,BAO_0000218,1,178.0,,,,50594
6062,1,Mus musculus,Compound was evaluated for rate of bone uptake after administration of radiolabeled in mice (Radiolabeled compound),A,10090.0,,,,CHEMBL625254,17827,N,BAO_0000218,1,,,,,50594
6063,1,Mus musculus,Compound was evaluated for rate of bone uptake in mice (Radiolabeled compound),A,10090.0,,,,CHEMBL625255,17827,N,BAO_0000218,1,,,,,50594
6064,1,Mus musculus,Compound was evaluated for rate of bone uptake in mice; NA - not active (Radiolabeled compound),A,10090.0,,,,CHEMBL625256,17827,N,BAO_0000218,1,,,,,50594
6065,1,Mus musculus,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice (Radiolabeled compound),A,10090.0,Blood,,,CHEMBL625257,17827,N,BAO_0000218,1,178.0,,,,50594
6066,1,Mus musculus,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice; NA = not active (Radiolabeled compound),A,10090.0,Blood,,,CHEMBL625258,17827,N,BAO_0000218,1,178.0,,,,50594
6067,1,Mus musculus,Compound was evaluated for washout rate in mice (Radiolabeled compound),A,10090.0,,,,CHEMBL625259,17827,N,BAO_0000218,1,,,,,50594
6068,1,Mus musculus,Compound was evaluated for washout rate in mice after radiolabeled ligand injected,A,10090.0,,,,CHEMBL625260,17827,N,BAO_0000218,1,,,,,50594
6069,1,Mus musculus,"Maximum activity (i.v.) after in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",A,10090.0,,,,CHEMBL625261,17827,N,BAO_0000218,1,,,,,50594
6070,1,Mus musculus,"Maximum activity in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",A,10090.0,,,,CHEMBL625262,17827,N,BAO_0000218,1,,,,,50594
6071,1,Mus musculus,"Residual activity in mice at 120 minutes, expressed as [(ID%-kg)/g] (Radiolabeled compound)",A,10090.0,,,,CHEMBL622639,17827,N,BAO_0000218,1,,,,,50594
6072,1,Mus musculus,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice,A,10090.0,,,,CHEMBL622640,17257,N,BAO_0000218,1,,,,,50594
6073,1,Mus musculus,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice; Not detected.,A,10090.0,,,,CHEMBL622812,17257,N,BAO_0000218,1,,,,,50594
6074,1,Mus musculus,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice,A,10090.0,,,,CHEMBL622813,17257,N,BAO_0000218,1,,,,,50594
6075,1,Mus musculus,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice; Not determined,A,10090.0,,,,CHEMBL622814,17257,N,BAO_0000218,1,,,,,50594
6076,1,Mus musculus,Time at maximum activity in mice (Radiolabeled compound),A,10090.0,,,,CHEMBL622815,17827,N,BAO_0000218,1,,,,,50594
6077,1,Mus musculus,Percent oral bioavailability was determined after administration of compound at 5 mg/kg perorally in mice,A,10090.0,,,,CHEMBL625342,3760,N,BAO_0000218,1,,,,,50594
6078,1,Mus musculus,Percent oral bioavailability was determined after administration of compound at 50 mg/kg perorally in mice,A,10090.0,,,,CHEMBL625343,3760,N,BAO_0000218,1,,,,,50594
6079,1,Mus musculus,Binding towards mouse plasma protein at 10 uM,A,10090.0,,,,CHEMBL877591,17409,N,BAO_0000218,1,,,,,50594
6080,1,Mus musculus,Binding towards mouse plasma protein at 100 uM,A,10090.0,,,,CHEMBL625344,17409,N,BAO_0000218,1,,,,,50594
6081,1,Mus musculus,Bioavailability was evaluated in mice after intravenous administration,A,10090.0,,,,CHEMBL625345,2675,N,BAO_0000218,1,,In vivo,,,50594
6082,1,Mus musculus,Bioavailability was evaluated in mice after oral administration,A,10090.0,,,,CHEMBL625346,2675,N,BAO_0000218,1,,In vivo,,,50594
6083,1,Mus musculus,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse,A,10090.0,,,,CHEMBL625347,3132,N,BAO_0000218,1,,In vivo,,,50594
6084,1,Mus musculus,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse at dose 25 mg/kg,A,10090.0,,,,CHEMBL625348,3132,N,BAO_0000218,1,,In vivo,,,50594
6085,1,Mus musculus,Bioavailability at a dose of 10 mg/kg peroral administration in mice.,A,10090.0,,,,CHEMBL625349,16597,N,BAO_0000218,1,,In vivo,,,50594
6086,1,Mus musculus,Oral bioavailability in mouse,A,10090.0,,,,CHEMBL625350,2862,N,BAO_0000218,1,,In vivo,,,50594
6087,1,Mus musculus,Oral bioavailability after intravenous administration in mice at 24 uM/kg,A,10090.0,,,,CHEMBL882952,17764,N,BAO_0000218,1,,In vivo,,,50594
6088,1,Mus musculus,Biodistribution of [123I]- labeled compound in mice brain was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,A,10090.0,Brain,,,CHEMBL625351,846,N,BAO_0000218,1,955.0,In vivo,,,50594
6089,1,Mus musculus,Biodistribution of [123I]- labeled compound in mice brain was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,A,10090.0,Brain,,,CHEMBL625352,846,N,BAO_0000218,1,955.0,In vivo,,,50594
6090,1,Mus musculus,Biodistribution of [123I]- labeled compound in mice brain was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,A,10090.0,Brain,,,CHEMBL877592,846,N,BAO_0000218,1,955.0,In vivo,,,50594
6091,1,Mus musculus,Biodistribution of [123I]- labeled compound in mice brain was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,A,10090.0,Brain,,,CHEMBL625353,846,N,BAO_0000218,1,955.0,In vivo,,,50594
6092,1,Mus musculus,Biodistribution of [123I]- labeled compound in mice brain was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,A,10090.0,Brain,,,CHEMBL625354,846,N,BAO_0000218,1,955.0,In vivo,,,50594
6093,1,Mus musculus,Biodistribution of [123I]- labeled compound in mice brain was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,A,10090.0,Brain,,,CHEMBL626019,846,N,BAO_0000218,1,955.0,In vivo,,,50594
