ASSI,ASTETY,CHEI,ASSTR,ASCETY,DOI,RELATT,CONFSCO,CUB,SI,SRASI,CI,BFO,TII,VARII
14496,,CHEMBL626682,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14497,,CHEMBL626683,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14498,,CHEMBL626684,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14499,,CHEMBL626685,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14500,,CHEMBL626686,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14501,,CHEMBL626687,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14502,,CHEMBL624978,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14503,,CHEMBL624979,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14504,,CHEMBL624980,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14505,,CHEMBL624981,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14506,,CHEMBL624982,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14507,In vivo,CHEMBL627564,,,13257,U,0,Autocuration,1,,,BAO_0000218,2367.0,
14508,In vivo,CHEMBL627565,,,13257,U,0,Autocuration,1,,,BAO_0000218,2367.0,
14509,In vivo,CHEMBL627566,,,13257,U,0,Autocuration,1,,,BAO_0000218,,
14510,In vivo,CHEMBL627567,,,13257,U,0,Autocuration,1,,,BAO_0000218,2385.0,
14511,In vivo,CHEMBL627568,,,13257,U,0,Autocuration,1,,,BAO_0000218,2106.0,
14512,In vivo,CHEMBL627569,,,13257,U,0,Autocuration,1,,,BAO_0000218,2113.0,
14513,In vivo,CHEMBL627570,,,13257,U,0,Autocuration,1,,,BAO_0000218,1255.0,
14514,In vivo,CHEMBL627571,,,13257,U,0,Autocuration,1,,,BAO_0000218,178.0,
14515,In vivo,CHEMBL627572,,,13257,U,0,Autocuration,1,,,BAO_0000218,1474.0,
14516,In vivo,CHEMBL627573,,,13257,U,0,Autocuration,1,,,BAO_0000218,,
14517,In vivo,CHEMBL627574,,,13257,U,0,Autocuration,1,,,BAO_0000218,2113.0,
14518,In vivo,CHEMBL627575,,,13257,U,0,Autocuration,1,,,BAO_0000218,2107.0,
14519,In vivo,CHEMBL627576,,,13257,U,0,Autocuration,1,,,BAO_0000218,2048.0,
14520,In vivo,CHEMBL627577,,,13257,U,0,Autocuration,1,,,BAO_0000218,2385.0,
14521,In vivo,CHEMBL627578,,,13257,U,0,Autocuration,1,,,BAO_0000218,2367.0,
14522,In vivo,CHEMBL627579,,,13257,U,0,Autocuration,1,,,BAO_0000218,2367.0,
14523,In vivo,CHEMBL627580,,,13257,U,0,Autocuration,1,,,BAO_0000218,2385.0,
14524,In vivo,CHEMBL627581,,,13257,U,0,Autocuration,1,,,BAO_0000218,2367.0,
14525,In vivo,CHEMBL627582,,,13257,U,0,Autocuration,1,,,BAO_0000218,,
14526,In vivo,CHEMBL627583,,,13257,U,0,Autocuration,1,,,BAO_0000218,2385.0,
14527,In vivo,CHEMBL627584,,,13257,U,0,Autocuration,1,,,BAO_0000218,2106.0,
14528,In vivo,CHEMBL627585,,,13257,U,0,Autocuration,1,,,BAO_0000218,2367.0,
14529,In vivo,CHEMBL627586,,,13257,U,0,Autocuration,1,,,BAO_0000218,2385.0,
14530,In vivo,CHEMBL627587,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14531,In vivo,CHEMBL627588,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14532,In vivo,CHEMBL628250,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14533,In vivo,CHEMBL628251,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14534,In vivo,CHEMBL628252,,,15413,N,1,Intermediate,1,,,BAO_0000218,10000000.0,
14535,In vivo,CHEMBL628253,,,15413,N,1,Intermediate,1,,,BAO_0000218,10000000.0,
14536,In vivo,CHEMBL628254,,,15413,N,1,Intermediate,1,,,BAO_0000218,1898.0,
14537,In vivo,CHEMBL877493,,,15413,N,1,Intermediate,1,,,BAO_0000218,1898.0,
14538,In vivo,CHEMBL628255,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14539,In vivo,CHEMBL628256,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14540,In vivo,CHEMBL628257,,,15413,N,1,Intermediate,1,,,BAO_0000218,10000000.0,
14541,In vivo,CHEMBL628258,,,15413,N,1,Intermediate,1,,,BAO_0000218,1898.0,
14542,In vivo,CHEMBL628259,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14543,In vivo,CHEMBL628429,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14544,In vivo,CHEMBL626862,,,15413,N,1,Intermediate,1,,,BAO_0000218,10000000.0,
14545,In vivo,CHEMBL626863,,,15413,N,1,Intermediate,1,,,BAO_0000218,1898.0,
14546,In vivo,CHEMBL625886,,,15413,N,1,Intermediate,1,,,BAO_0000218,2037.0,
14547,In vivo,CHEMBL625887,,,15413,N,1,Intermediate,1,,,BAO_0000218,2037.0,
14548,In vivo,CHEMBL625888,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14549,In vivo,CHEMBL625889,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14550,In vivo,CHEMBL625890,,,15413,N,1,Intermediate,1,,,BAO_0000218,10000000.0,
14551,In vivo,CHEMBL625891,,,15413,N,1,Intermediate,1,,,BAO_0000218,10000000.0,
14552,In vivo,CHEMBL625892,,,15413,N,1,Intermediate,1,,,BAO_0000218,1898.0,
14553,In vivo,CHEMBL625893,,,15413,N,1,Intermediate,1,,,BAO_0000218,1898.0,
14554,In vivo,CHEMBL625894,,,15413,N,1,Intermediate,1,,,BAO_0000218,2037.0,
14555,In vivo,CHEMBL625895,,,15413,N,1,Intermediate,1,,,BAO_0000218,,
14556,,CHEMBL625896,,,12404,U,0,Autocuration,1,,,BAO_0000019,,
14557,,CHEMBL625897,,,568,U,0,Autocuration,1,,,BAO_0000019,,
14558,,CHEMBL625898,,,568,U,0,Autocuration,1,,,BAO_0000019,,
14559,,CHEMBL625899,,,568,U,0,Autocuration,1,,,BAO_0000019,,
14560,,CHEMBL626124,,,12404,U,0,Autocuration,1,,,BAO_0000019,,
14561,,CHEMBL628500,,,7624,N,1,Intermediate,1,,,BAO_0000218,,
14562,,CHEMBL857856,,,7624,N,1,Intermediate,1,,,BAO_0000218,,
14563,,CHEMBL628501,,,7624,N,1,Intermediate,1,,,BAO_0000218,,
14564,,CHEMBL628502,,,4643,U,0,Autocuration,1,,,BAO_0000019,,
14565,,CHEMBL628503,,,11532,U,0,Autocuration,1,,,BAO_0000019,,
14566,,CHEMBL628504,,,11018,U,0,Autocuration,1,,,BAO_0000019,,
14567,,CHEMBL628505,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14568,,CHEMBL874452,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14569,,CHEMBL628506,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14570,,CHEMBL628507,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14571,,CHEMBL628508,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14572,,CHEMBL628509,,,8949,U,0,Autocuration,1,,,BAO_0000019,,
14573,,CHEMBL628510,,,12404,U,0,Autocuration,1,,,BAO_0000019,,
14574,,CHEMBL628511,,,7625,U,0,Autocuration,1,,,BAO_0000019,,
14575,,CHEMBL628512,,,7625,U,0,Autocuration,1,,,BAO_0000019,,
14576,,CHEMBL628513,,,7625,U,0,Autocuration,1,,,BAO_0000019,,
14577,,CHEMBL628514,,,7625,U,0,Autocuration,1,,,BAO_0000019,,
14578,,CHEMBL628515,,,12908,U,0,Autocuration,1,,,BAO_0000019,,
14579,,CHEMBL628516,,,10368,U,0,Autocuration,1,,,BAO_0000019,,
14580,,CHEMBL628517,,,13108,U,0,Autocuration,1,,,BAO_0000019,,
14581,,CHEMBL628518,,,13108,U,0,Autocuration,1,,,BAO_0000019,,
14582,,CHEMBL628519,,,15217,U,0,Autocuration,1,,,BAO_0000019,,
14583,,CHEMBL628520,,,15217,U,0,Autocuration,1,,,BAO_0000019,,
14584,,CHEMBL628521,,,10933,U,0,Autocuration,1,,,BAO_0000019,,
14585,,CHEMBL630443,,,2363,U,0,Autocuration,1,,,BAO_0000019,,
14586,,CHEMBL630444,,,2363,U,0,Autocuration,1,,,BAO_0000019,,
14587,,CHEMBL857732,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14588,,CHEMBL630445,,,14915,U,0,Autocuration,1,,,BAO_0000100,,
14589,,CHEMBL630446,,,8847,U,0,Autocuration,1,,,BAO_0000019,,
14590,,CHEMBL630447,,,15357,U,0,Autocuration,1,,,BAO_0000019,,
14591,,CHEMBL630448,,,2869,U,0,Autocuration,1,,,BAO_0000019,,
14592,,CHEMBL630449,,,3484,U,0,Autocuration,1,,,BAO_0000019,,
14593,,CHEMBL630450,,,1373,U,0,Autocuration,1,,,BAO_0000019,,
14594,,CHEMBL630451,,,8142,U,0,Autocuration,1,,,BAO_0000019,,
14595,,CHEMBL630452,,,14131,U,0,Autocuration,1,,,BAO_0000019,,
14596,,CHEMBL630453,,,17269,U,0,Autocuration,1,,,BAO_0000019,,
14597,,CHEMBL630454,,,3485,U,0,Autocuration,1,,,BAO_0000019,,
14598,,CHEMBL630455,,,3485,U,0,Autocuration,1,,,BAO_0000019,,
14599,,CHEMBL631487,,,3485,U,0,Autocuration,1,,,BAO_0000019,,
14600,,CHEMBL631488,,,5962,U,0,Autocuration,1,,,BAO_0000019,,
14601,,CHEMBL876440,,,3133,U,0,Autocuration,1,,,BAO_0000019,,
14602,,CHEMBL631489,,,3133,U,0,Autocuration,1,,,BAO_0000019,,
14603,,CHEMBL857742,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14604,,CHEMBL631490,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14605,,CHEMBL631491,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14606,,CHEMBL631492,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14607,,CHEMBL631493,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14608,,CHEMBL631494,,,4892,U,0,Autocuration,1,,,BAO_0000019,,
14609,,CHEMBL631495,,,3133,U,0,Autocuration,1,,,BAO_0000019,,
14610,,CHEMBL631496,,,11488,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14611,,CHEMBL631497,,,11488,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14612,,CHEMBL631498,,,11488,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14613,,CHEMBL629776,,,11488,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14614,,CHEMBL629777,,,11488,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14615,,CHEMBL629778,,,11488,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14616,,CHEMBL630456,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14617,,CHEMBL630457,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14618,,CHEMBL630458,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14619,,CHEMBL630459,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14620,,CHEMBL630460,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14621,,CHEMBL876550,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14622,,CHEMBL630461,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14623,,CHEMBL630462,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14624,,CHEMBL630463,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14625,,CHEMBL630464,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14626,,CHEMBL630465,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14627,,CHEMBL630466,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14628,,CHEMBL630467,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14629,,CHEMBL630633,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14630,,CHEMBL630634,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14631,,CHEMBL630635,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14632,,CHEMBL630636,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14633,,CHEMBL630637,,,11488,N,1,Intermediate,1,,,BAO_0000218,,
14634,,CHEMBL630638,,,7132,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14635,,CHEMBL630639,,,7132,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14636,,CHEMBL630640,,,7132,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14637,,CHEMBL876551,,,7132,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14638,,CHEMBL630641,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14639,,CHEMBL630642,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14640,,CHEMBL630643,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14641,,CHEMBL630644,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14642,,CHEMBL630645,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14643,,CHEMBL625599,,,7132,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14644,,CHEMBL625600,,,7132,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14645,,CHEMBL625601,,,7132,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14646,,CHEMBL625602,,,7132,N,1,Intermediate,1,,,BAO_0000218,1988.0,
14647,,CHEMBL627470,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14648,,CHEMBL627471,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14649,,CHEMBL627472,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14650,,CHEMBL627473,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14651,,CHEMBL627474,,,7132,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14652,In vivo,CHEMBL627475,,,13925,N,1,Intermediate,1,,,BAO_0000218,178.0,
14653,In vivo,CHEMBL627476,,,13925,N,1,Intermediate,1,,,BAO_0000218,178.0,
14654,,CHEMBL627477,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14655,,CHEMBL627478,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14656,,CHEMBL627479,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14657,,CHEMBL627480,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14658,,CHEMBL627481,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14659,,CHEMBL627482,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14660,,CHEMBL627483,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14661,,CHEMBL875636,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14662,,CHEMBL625764,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14663,,CHEMBL625765,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14664,,CHEMBL625766,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14665,,CHEMBL625767,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14666,,CHEMBL625768,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14667,,CHEMBL625769,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14668,,CHEMBL625770,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14669,,CHEMBL625771,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14670,,CHEMBL625772,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14671,,CHEMBL625773,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14672,,CHEMBL625774,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14673,,CHEMBL625775,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14674,,CHEMBL625776,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14675,,CHEMBL625777,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14676,,CHEMBL625778,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14677,,CHEMBL625779,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14678,,CHEMBL625780,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14679,,CHEMBL625781,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14680,,CHEMBL875637,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14681,,CHEMBL626473,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14682,,CHEMBL626474,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14683,,CHEMBL626475,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14684,,CHEMBL626476,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14685,,CHEMBL634397,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14686,,CHEMBL626477,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14687,,CHEMBL631069,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14688,,CHEMBL631070,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14689,,CHEMBL631071,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14690,,CHEMBL631072,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14691,,CHEMBL631073,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14692,,CHEMBL631074,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14693,,CHEMBL631075,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14694,,CHEMBL631725,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14695,,CHEMBL631726,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14696,,CHEMBL631727,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14697,,CHEMBL631728,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14698,,CHEMBL631729,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14699,,CHEMBL631730,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14700,,CHEMBL631731,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14701,,CHEMBL631910,,,12582,N,1,Intermediate,1,,,BAO_0000218,1088.0,
14702,In vivo,CHEMBL631911,,,15413,N,1,Intermediate,1,,,BAO_0000218,10000000.0,
14703,In vivo,CHEMBL631912,,,15413,N,1,Intermediate,1,,,BAO_0000218,1898.0,
14704,In vivo,CHEMBL631913,,,15413,N,1,Intermediate,1,,,BAO_0000218,1898.0,
14705,In vivo,CHEMBL631914,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14706,In vivo,CHEMBL631915,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14707,In vivo,CHEMBL875778,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14708,In vivo,CHEMBL631916,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14709,In vivo,CHEMBL631917,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14710,In vivo,CHEMBL631918,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14711,In vivo,CHEMBL631919,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14712,In vivo,CHEMBL631920,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14713,In vivo,CHEMBL631921,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14714,In vivo,CHEMBL631922,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14715,In vivo,CHEMBL631923,,,12017,N,1,Intermediate,1,,,BAO_0000218,178.0,
14716,In vivo,CHEMBL631924,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14717,In vivo,CHEMBL630234,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14718,In vivo,CHEMBL630235,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14719,In vivo,CHEMBL630236,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14720,In vivo,CHEMBL630237,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14721,In vivo,CHEMBL630238,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14722,In vivo,CHEMBL630239,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14723,In vivo,CHEMBL630303,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14724,In vivo,CHEMBL630304,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14725,In vivo,CHEMBL630305,,,12017,N,1,Intermediate,1,,,BAO_0000218,,
14726,In vivo,CHEMBL630306,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14727,In vivo,CHEMBL630307,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14728,In vivo,CHEMBL630308,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14729,In vivo,CHEMBL630309,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14730,In vivo,CHEMBL629309,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14731,In vivo,CHEMBL629993,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14732,In vivo,CHEMBL629994,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14733,In vivo,CHEMBL629995,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14734,In vivo,CHEMBL631993,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14735,In vivo,CHEMBL631994,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14736,In vivo,CHEMBL631995,,,12017,N,1,Intermediate,1,,,BAO_0000218,2113.0,
14737,In vivo,CHEMBL631996,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14738,In vivo,CHEMBL631997,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14739,In vivo,CHEMBL631998,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14740,In vivo,CHEMBL631999,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14741,In vivo,CHEMBL632000,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14742,In vivo,CHEMBL632001,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14743,In vivo,CHEMBL874424,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14744,In vivo,CHEMBL632002,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14745,In vivo,CHEMBL632003,,,12017,N,1,Intermediate,1,,,BAO_0000218,2107.0,
14746,,CHEMBL632004,,,3133,U,0,Autocuration,1,,,BAO_0000019,,
14747,,CHEMBL632005,,,2742,U,0,Autocuration,1,,,BAO_0000019,,
14748,,CHEMBL632006,,,2742,U,0,Autocuration,1,,,BAO_0000019,,
14749,,CHEMBL632007,,,2742,U,0,Autocuration,1,,,BAO_0000019,,
14750,,CHEMBL632008,,,2742,U,0,Autocuration,1,,,BAO_0000019,,
14751,,CHEMBL632009,,,2742,U,0,Autocuration,1,,,BAO_0000019,,
14752,,CHEMBL632010,,,2742,U,0,Autocuration,1,,,BAO_0000019,,
14753,,CHEMBL857750,,,2742,U,0,Autocuration,1,,,BAO_0000019,,
14754,,CHEMBL632011,,,2742,U,0,Autocuration,1,,,BAO_0000019,,
14755,,CHEMBL632012,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14756,,CHEMBL632013,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14757,,CHEMBL632014,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14758,,CHEMBL629622,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14759,,CHEMBL629623,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14760,,CHEMBL629624,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14761,,CHEMBL629625,,,17269,U,0,Autocuration,1,,,BAO_0000019,,
14762,,CHEMBL629626,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14763,,CHEMBL629627,,,2276,U,0,Autocuration,1,,,BAO_0000019,,
14764,,CHEMBL629628,,,15917,U,0,Autocuration,1,,,BAO_0000019,,
14765,,CHEMBL629629,,,10933,U,0,Autocuration,1,,,BAO_0000019,,
14766,,CHEMBL629630,,,10933,U,0,Autocuration,1,,,BAO_0000019,,
14767,,CHEMBL856030,,,14293,U,0,Autocuration,1,,,BAO_0000019,,
14768,,CHEMBL629631,,,6698,U,0,Autocuration,1,,,BAO_0000019,,
14769,,CHEMBL629632,,,6698,U,0,Autocuration,1,,,BAO_0000019,,
14770,,CHEMBL629633,,,4318,U,0,Autocuration,1,,,BAO_0000100,,
14771,,CHEMBL629634,,,4318,U,0,Autocuration,1,,,BAO_0000100,,
14772,,CHEMBL629635,,,4318,U,0,Autocuration,1,,,BAO_0000100,,
14773,,CHEMBL629636,,,4318,U,0,Autocuration,1,,,BAO_0000100,,
14774,,CHEMBL629637,,,14959,U,0,Autocuration,1,,,BAO_0000100,,
14775,,CHEMBL629638,,,5913,U,0,Autocuration,1,,,BAO_0000100,,
14776,,CHEMBL629639,,,14218,U,0,Autocuration,1,,,BAO_0000100,,
14777,,CHEMBL629640,,,10689,U,0,Autocuration,1,,,BAO_0000100,,
14778,,CHEMBL629641,,,13925,U,0,Autocuration,1,,,BAO_0000100,,
14779,,CHEMBL631344,,,16359,U,0,Autocuration,1,,,BAO_0000100,,
14780,,CHEMBL631345,,,10944,N,1,Intermediate,1,,,BAO_0000218,2385.0,
14781,,CHEMBL631346,,,11080,U,0,Autocuration,1,,,BAO_0000019,,
14782,,CHEMBL631524,,,17805,U,0,Autocuration,1,,,BAO_0000019,,
14783,,CHEMBL631525,,,10944,N,1,Intermediate,1,,,BAO_0000218,2385.0,
14784,,CHEMBL631526,,,16645,U,0,Autocuration,1,,,BAO_0000019,,
14785,,CHEMBL631527,,,16645,U,0,Autocuration,1,,,BAO_0000019,,
14786,,CHEMBL631528,,,7793,U,0,Autocuration,1,,,BAO_0000019,,
14787,,CHEMBL631529,,,12199,U,0,Autocuration,1,,,BAO_0000019,1898.0,
14788,,CHEMBL631530,,,12199,U,0,Autocuration,1,,,BAO_0000019,1898.0,
14789,,CHEMBL631531,,,9680,U,0,Autocuration,1,,,BAO_0000019,,
14790,,CHEMBL631532,,,9680,U,0,Autocuration,1,,,BAO_0000019,,
14791,,CHEMBL631533,,,9680,U,0,Autocuration,1,,,BAO_0000019,,
14792,,CHEMBL876552,,,13758,N,1,Intermediate,1,,,BAO_0000218,,
14793,,CHEMBL631534,,,13758,N,1,Intermediate,1,,,BAO_0000218,,
14794,,CHEMBL631535,,,13758,N,1,Intermediate,1,,,BAO_0000218,,
14795,,CHEMBL631536,,,13758,N,1,Intermediate,1,,,BAO_0000218,,
14796,,CHEMBL631537,,,13758,N,1,Intermediate,1,,,BAO_0000218,,
14797,,CHEMBL631538,,,13758,N,1,Intermediate,1,,,BAO_0000218,,
14798,,CHEMBL631539,,,13758,N,1,Intermediate,1,,,BAO_0000218,,
14799,,CHEMBL631540,,,13758,N,1,Intermediate,1,,,BAO_0000218,,
14800,,CHEMBL625637,,,14393,N,1,Intermediate,1,,,BAO_0000218,,
14801,,CHEMBL625638,,,14393,N,1,Intermediate,1,,,BAO_0000218,,
14802,,CHEMBL625639,,,15078,N,1,Intermediate,1,,,BAO_0000218,,
