tid,src_assay_id,relationship_type,tissue_id,assay_strain,assay_id,assay_organism,description,assay_tissue,curated_by,variant_id,chembl_id,assay_test_type,assay_tax_id,cell_id,confidence_score,src_id,assay_cell_type,assay_type,assay_category,assay_subcellular_fraction,bao_format,doc_id
114,,H,,,6715,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1; change of less than 5% of allosteric enhancement.,,Autocuration,,CHEMBL619490,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6716,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,,Autocuration,,CHEMBL619491,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6717,,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM,,Expert,,CHEMBL619492,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6718,,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration,,Expert,,CHEMBL619493,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6719,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; An increase of cAmp content of cells,,Autocuration,,CHEMBL619494,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6720,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement,,Autocuration,,CHEMBL619495,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6721,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement.,,Autocuration,,CHEMBL619496,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,D,,,6722,Homo sapiens,Percent response to 10 uM PD-81723 on CHO cells expressing human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,,Expert,,CHEMBL619497,,9606.0,449.0,9,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6723,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM,,Autocuration,,CHEMBL619498,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6724,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; change of less than 5% of allosteric enhancement.,,Autocuration,,CHEMBL619499,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6725,,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration,,Expert,,CHEMBL619500,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6726,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration; change of less than 5% of allosteric enhancement.,,Autocuration,,CHEMBL619501,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6727,,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; An increase of cAmp content of cells,,Expert,,CHEMBL619502,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6728,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM,,Autocuration,,CHEMBL619503,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6729,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,,Autocuration,,CHEMBL619504,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6730,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; change of less than 5% of allosteric enhancement.,,Autocuration,,CHEMBL621298,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6731,,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration,,Expert,,CHEMBL621299,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6732,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; An increase of cAmp content of cells,,Autocuration,,CHEMBL621300,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6733,,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; change of less than 5% of allosteric enhancement.,,Autocuration,,CHEMBL621301,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
114,,H,,,6734,,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,,Expert,,CHEMBL621302,,,449.0,8,1,CHO,F,,,BAO_0000219,3850
80013,,N,,,6735,Oryctolagus cuniculus,Ability to inhibit [125I]ET1 binding to vascular smooth muscle (vsm)- A10 cells,,Intermediate,,CHEMBL621303,,9986.0,164.0,1,1,A10,F,,,BAO_0000219,12680
22226,,U,,,6736,Rattus norvegicus,In vitro potassium channel opening activity in A10 (smooth muscle) cells,,Autocuration,,CHEMBL621304,,10116.0,164.0,0,1,A10,F,,,BAO_0000219,1313
22226,,U,,,6737,Rattus norvegicus,In vitro potassium channel opening activity in A10 (smooth muscle) cells; Inactive,,Autocuration,,CHEMBL621305,,10116.0,164.0,0,1,A10,F,,,BAO_0000219,1313
80013,,N,,,6738,Rattus norvegicus,Effect on membrane potential of mitochondria in A10 smooth muscle cells from rats,,Intermediate,,CHEMBL621306,,10116.0,164.0,1,1,A10,F,,,BAO_0000219,17567
80013,,N,,,6739,Rattus norvegicus,Effect on membrane potential of mitochondria of A10 smooth muscle cells in rats,,Intermediate,,CHEMBL618444,,10116.0,164.0,1,1,A10,F,,,BAO_0000219,17567
80013,,N,,,6740,Rattus norvegicus,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.001 uM,,Intermediate,,CHEMBL618445,,10116.0,164.0,1,1,A10,F,,,BAO_0000219,11819
80089,,N,,,6741,Cricetulus griseus,Compound was tested for aerobic growth inhibition against AA8 cells after 4 hr of exposure,,Intermediate,,CHEMBL618446,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13436
80089,,N,,,6742,Cricetulus griseus,Concentration required to reduce AA8 cell numbers to 50% of controls in a growth inhibition microassay,,Intermediate,,CHEMBL618447,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,12687
80089,,N,,,6743,Cricetulus griseus,Concentration of the drug to inhibit chinese hamster ovary derived cell (AA8) growth in culture,,Intermediate,,CHEMBL618448,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,12651
80089,,N,,,6744,Cricetulus griseus,Cytotoxicity in a growth inhibition assay against aerobic cultures of AA8 cells was determined,,Intermediate,,CHEMBL618449,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13300
80089,,N,,,6745,Cricetulus griseus,Cytotoxicity on AA8 cell growth (reduce cell number by 50%).,,Intermediate,,CHEMBL618637,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,15296
80089,,N,,,6746,Cricetulus griseus,"Cytotoxicity in chinese hamster ovary tumor cell line-AA8, by growth inhibition assay.",,Intermediate,,CHEMBL618638,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,15328
80089,,N,,,6747,Cricetulus griseus,Growth inhibition activity was measured in repair proficient AA8 cells under aerobic conditions (4 hours drug exposure),,Intermediate,,CHEMBL618639,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13302
80089,,N,,,6748,Cricetulus griseus,"Growth inhibition of aerobic AA8 cells, after 18 hours exposure",,Expert,,CHEMBL618640,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,14367
80089,,N,,,6749,Cricetulus griseus,In vitro cellular toxicity against chinese hamster AA8 cell line after 4 hr of compound exposure,,Expert,,CHEMBL618641,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,17002
80089,,N,,,6750,Cricetulus griseus,Inhibitory activity against AA8 cell growth in aerobic condition after 4 hr of exposure,,Intermediate,,CHEMBL618642,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13436
80089,,N,,,6751,Cricetulus griseus,Inhibitory activity against aerobic growth of AA8 cells.,,Intermediate,,CHEMBL618643,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13435
80089,,N,,,6752,Cricetulus griseus,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,Intermediate,,CHEMBL884013,,10029.0,185.0,1,1,CHO-AA8,A,,,BAO_0000219,10503
80089,,N,,,6753,Cricetulus griseus,In vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,Expert,,CHEMBL622723,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,10503
80089,,N,,,6754,Cricetulus griseus,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,Intermediate,,CHEMBL622724,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,10503
80089,,N,,,6755,Cricetulus griseus,Tested for growth inhibition against AA8 tumor cell line(chinese hamster ovary).,,Expert,,CHEMBL622725,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,15090
80089,,N,,,6756,Cricetulus griseus,Cytotoxicity against AA8 cell line,,Expert,,CHEMBL622726,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,10368
80089,,N,,,6757,Cricetulus griseus,Hypersensitivity factor(HF) was determined as ratio of IC50(AA8) to IC50(UV4),,Intermediate,,CHEMBL622727,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,12651
80089,,N,,,6758,Cricetulus griseus,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,Intermediate,,CHEMBL622728,,10029.0,185.0,1,1,CHO-AA8,A,,,BAO_0000219,12687
80089,,N,,,6759,Cricetulus griseus,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,Intermediate,,CHEMBL622729,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,12687
80089,,N,,,6760,Cricetulus griseus,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,Intermediate,,CHEMBL622730,,10029.0,185.0,1,1,CHO-AA8,A,,,BAO_0000219,12687
80089,,N,,,6761,Cricetulus griseus,Compound was evaluated for cytotoxicity against CHO AA8 cell lines for 4 hr at pH-7.4,,Intermediate,,CHEMBL622731,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,1890
80089,,N,,,6762,Cricetulus griseus,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,,Intermediate,,CHEMBL622732,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,10747
80089,,N,,,6763,Cricetulus griseus,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,,Intermediate,,CHEMBL622733,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,10747
22224,,U,,,6764,Cricetulus griseus,Maximum tolerated dose (MTD) in C3H/HeN mice (single ip dose),,Autocuration,,CHEMBL622734,,10029.0,,0,1,,F,,,BAO_0000218,11616
80089,,N,,,6765,Cricetulus griseus,Concentration required to increase radiation sensitivity by 1.3 when AA8 cells are exposed to drug for 30 min before and during irradiation under hypoxic condition.,,Expert,,CHEMBL622735,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,11616
22224,,U,,,6766,Cricetulus griseus,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under anoxic conditions,,Autocuration,,CHEMBL618746,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,3471
22224,,U,,,6767,Cricetulus griseus,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under anoxic conditions,,Autocuration,,CHEMBL618747,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,3471
22224,,U,,,6768,Cricetulus griseus,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under anoxic conditions,,Autocuration,,CHEMBL620540,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,3471
22224,,U,,,6769,Cricetulus griseus,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under aerobic conditions,,Autocuration,,CHEMBL620541,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,3471
22224,,U,,,6770,Cricetulus griseus,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under aerobic conditions,,Autocuration,,CHEMBL620542,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,3471
22224,,U,,,6771,Cricetulus griseus,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under aerobic conditions,,Autocuration,,CHEMBL620543,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,3471
22224,,U,,,6772,Cricetulus griseus,Ratio of oxygen dependence of cytotoxicities of AA8 cells in aerobic condition to anoxic condition,,Autocuration,,CHEMBL618832,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,3471
80089,,N,,,6773,Cricetulus griseus,Concentration required to reduce AA8 cell survival by 10%,,Expert,,CHEMBL618833,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,11616
22224,,U,,,6774,Cricetulus griseus,"Concentration required to reduce cell survival to 10% of controls under hypoxic conditions, using the AA8 (chinese hamster) aerobic cells",,Autocuration,,CHEMBL618834,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,2656
22224,,U,,,6775,Cricetulus griseus,Tested for the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,,Autocuration,,CHEMBL618835,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,10518
22224,,U,,,6776,Cricetulus griseus,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,,Autocuration,,CHEMBL618836,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,10518
22224,,U,,,6777,Cricetulus griseus,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 0.8-1.5,,Autocuration,,CHEMBL618837,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,10518
22224,,U,,,6778,Cricetulus griseus,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 1-2,,Autocuration,,CHEMBL618838,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,10518
22224,,U,,,6779,Cricetulus griseus,Ability to reduce cell density of AA8 cells to 50% after 4 hr of exposure to air,,Autocuration,,CHEMBL618839,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,16156
22224,,U,,,6780,Cricetulus griseus,Aerobic cytotoxic activity was evaluated by the growth inhibition of AA8 (chinese hamster) aerobic cells,,Autocuration,,CHEMBL618840,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,2656
22224,,U,,,6781,Cricetulus griseus,"Compound was evaluated for the inhibition of cell growth in culture against Chinese hamster ovary derived cell line, AA8",,Autocuration,,CHEMBL618841,,10029.0,,0,1,,F,,,BAO_0000019,11005
22224,,U,,,6782,Cricetulus griseus,Concentration for 50% inhibition of AA8 cells growth under aerobic conditions after 18 hours exposure,,Autocuration,,CHEMBL618842,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,11942
22224,,U,,,6783,Cricetulus griseus,Concentration required for 50% inhibition of growth of AA8 cells following 4 hr drug exposure,,Autocuration,,CHEMBL618843,,10029.0,185.0,0,1,CHO-AA8,F,,,BAO_0000219,2128
50588,,N,,,6784,Canis lupus familiaris,Half life period after 15 mg/kg iv dose in Dogs,,Intermediate,,CHEMBL618844,In vivo,9615.0,,1,1,,A,,,BAO_0000218,16907
50588,,N,,,6785,Canis lupus familiaris,Half life period after 30 mg/kg po dose in Dogs,,Intermediate,,CHEMBL618845,In vivo,9615.0,,1,1,,A,,,BAO_0000218,16907
50588,,N,,,6786,Canis lupus familiaris,Half life was measured after oral 2b administration (tested in 6 dogs),,Intermediate,,CHEMBL618846,In vivo,9615.0,,1,1,,A,,,BAO_0000218,9579
50588,,N,,,6787,Canis lupus familiaris,Half life was measured in dog after oral 17b administration,,Intermediate,,CHEMBL618847,In vivo,9615.0,,1,1,,A,,,BAO_0000218,9579
50588,,N,,,6788,Canis lupus familiaris,Pharmacokinetic parameter T max determined in dog after oral administration of 17b,,Intermediate,,CHEMBL618848,In vivo,9615.0,,1,1,,A,,,BAO_0000218,9579
50588,,N,,,6789,Canis lupus familiaris,Pharmacokinetic parameter T max determined in dog after oral administration of 2b,,Intermediate,,CHEMBL618849,In vivo,9615.0,,1,1,,A,,,BAO_0000218,9579
50588,,N,,,6790,Canis lupus familiaris,Tmax value after 15 mg/kg iv dose in Dogs,,Intermediate,,CHEMBL618850,In vivo,9615.0,,1,1,,A,,,BAO_0000218,16907
50588,,N,,,6791,Canis lupus familiaris,Tmax value after 30 mg/kg po dose in Dogs,,Intermediate,,CHEMBL618851,In vivo,9615.0,,1,1,,A,,,BAO_0000218,16907
50588,,N,,,6792,Canis lupus familiaris,Compound was evaluated for its half life when administered intravenously in dog,,Intermediate,,CHEMBL873815,In vivo,9615.0,,1,1,,A,,,BAO_0000218,3184
50588,,N,1969.0,,6793,Canis lupus familiaris,Compound was tested for plasma half life when administered in dog perorally (1 mg/kg) and intravenously (0.2 mg/kg),Plasma,Intermediate,,CHEMBL618852,In vivo,9615.0,,1,1,,A,,,BAO_0000218,5017
50588,,N,,,6794,Canis lupus familiaris,Elimination Half-life of compound was determined in dog,,Intermediate,,CHEMBL618853,,9615.0,,1,1,,A,,,BAO_0000218,6821
50588,,N,,,6795,Canis lupus familiaris,Half life of compound in dog following oral administration,,Intermediate,,CHEMBL618854,In vivo,9615.0,,1,1,,A,,,BAO_0000218,17839
50588,,N,,,6796,Canis lupus familiaris,Half life of compound was determined in dog,,Intermediate,,CHEMBL618855,,9615.0,,1,1,,A,,,BAO_0000218,17267
50588,,N,178.0,,6797,Canis lupus familiaris,Half life of compound was determined in dog blood,Blood,Intermediate,,CHEMBL618856,,9615.0,,1,1,,A,,,BAO_0000218,4727
50588,,N,,,6798,Canis lupus familiaris,Half life after oral and iv dosing in dogs,,Intermediate,,CHEMBL875827,In vivo,9615.0,,1,1,,A,,,BAO_0000218,5238
50588,,N,,,6799,Canis lupus familiaris,Half life in dogs in hours,,Intermediate,,CHEMBL618857,,9615.0,,1,1,,A,,,BAO_0000218,4942
50588,,N,,,6800,Canis lupus familiaris,Half life on i.v. administration of 2 mg/kg was measured in dog,,Intermediate,,CHEMBL618858,In vivo,9615.0,,1,1,,A,,,BAO_0000218,6505
50588,,N,,,6801,Canis lupus familiaris,t1/2 in dog after oral dose (1 mg/kg),,Intermediate,,CHEMBL618859,In vivo,9615.0,,1,1,,A,,,BAO_0000218,5130
50588,,N,,,6802,Canis lupus familiaris,Half life was evaluated in dog,,Intermediate,,CHEMBL618860,,9615.0,,1,1,,A,,,BAO_0000218,1475
50588,,N,,,6803,Canis lupus familiaris,Half life period of compound was determined after intravenous administration at 2 mg/kg,,Intermediate,,CHEMBL618861,In vivo,9615.0,,1,1,,A,,,BAO_0000218,17804
50588,,N,,,6804,Canis lupus familiaris,Half life period of compound was determined after peroral administration at 2 mg/kg,,Intermediate,,CHEMBL622539,In vivo,9615.0,,1,1,,A,,,BAO_0000218,17804
50588,,N,,,6805,Canis lupus familiaris,Half life period (10 mg/kg) was determined in dog,,Intermediate,,CHEMBL622540,In vivo,9615.0,,1,1,,A,,,BAO_0000218,6084
50588,,N,,,6806,Canis lupus familiaris,Half life period (10 mg/kg) was determined in dog,,Intermediate,,CHEMBL873803,In vivo,9615.0,,1,1,,A,,,BAO_0000218,6084
50588,,N,,,6807,Canis lupus familiaris,Half life period by iv administration in dog at a dose of 0.3 mg/kg,,Intermediate,,CHEMBL873804,In vivo,9615.0,,1,1,,A,,,BAO_0000218,5542
50588,,N,,,6808,Canis lupus familiaris,Half life period by po administration in dog at a dose of 0.3 mg/kg,,Intermediate,,CHEMBL624311,In vivo,9615.0,,1,1,,A,,,BAO_0000218,5542
50588,,N,,,6809,Canis lupus familiaris,Half life period in dog,,Intermediate,,CHEMBL624312,,9615.0,,1,1,,A,,,BAO_0000218,6084
50588,,N,,,6810,Canis lupus familiaris,Half life period in dogs after oral administration at 1 mg/kg,,Intermediate,,CHEMBL624313,In vivo,9615.0,,1,1,,A,,,BAO_0000218,6241
50588,,N,,,6811,Canis lupus familiaris,Half life period was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,,Intermediate,,CHEMBL624314,In vivo,9615.0,,1,1,,A,,,BAO_0000218,1916
50588,,N,,,6812,Canis lupus familiaris,Half-life of compound was determined in dogs,,Intermediate,,CHEMBL624315,,9615.0,,1,1,,A,,,BAO_0000218,6621
50588,,N,1969.0,,6813,Canis lupus familiaris,Half-life in dog plasma,Plasma,Intermediate,,CHEMBL624316,,9615.0,,1,1,,A,,,BAO_0000218,1696
