assay_id,relationship_type,description,variant_id,assay_organism,assay_type,src_assay_id,bao_format,doc_id,assay_test_type,assay_tax_id,confidence_score,curated_by,src_id,chembl_id,cell_id,tissue_id
240,H,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,Escherichia coli,B,,BAO_0000357,10413,,562.0,8,Autocuration,1,CHEMBL615272,,
241,H,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,Escherichia coli,B,,BAO_0000357,10413,,562.0,8,Autocuration,1,CHEMBL615103,,
242,H,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,Escherichia coli,B,,BAO_0000357,10413,,562.0,8,Autocuration,1,CHEMBL615104,,
243,H,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,B,,BAO_0000357,10413,,,8,Autocuration,1,CHEMBL615105,,
244,H,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,,B,,BAO_0000357,10413,,,8,Autocuration,1,CHEMBL872866,,
245,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,B,,BAO_0000357,7587,,9823.0,8,Autocuration,1,CHEMBL615106,,
246,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,8,Autocuration,1,CHEMBL615107,,
247,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,B,,BAO_0000357,7587,,9823.0,8,Autocuration,1,CHEMBL615108,,
248,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,Sus scrofa,B,,BAO_0000357,7587,,9823.0,8,Autocuration,1,CHEMBL615109,,
249,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,B,,BAO_0000357,7587,,9823.0,8,Autocuration,1,CHEMBL615110,,
250,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,8,Autocuration,1,CHEMBL840105,,
251,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,8,Autocuration,1,CHEMBL615111,,
252,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,8,Autocuration,1,CHEMBL615112,,
253,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,8,Autocuration,1,CHEMBL615113,,
254,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,8,Autocuration,1,CHEMBL615114,,
255,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,B,,BAO_0000357,7587,,9823.0,8,Autocuration,1,CHEMBL615115,,
256,H,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,8,Autocuration,1,CHEMBL615116,,
257,H,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",,,B,,BAO_0000357,7323,,,8,Autocuration,1,CHEMBL615698,,
258,U,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,0,Autocuration,1,CHEMBL615699,,
259,U,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",,Sus scrofa,B,,BAO_0000019,7587,,9823.0,0,Autocuration,1,CHEMBL615700,,
260,H,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,,Saccharomyces cerevisiae,B,,BAO_0000357,13750,,4932.0,8,Expert,1,CHEMBL615701,,
261,U,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,Rattus norvegicus,B,,BAO_0000019,7662,,10116.0,0,Autocuration,1,CHEMBL615702,,
262,U,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,Rattus norvegicus,B,,BAO_0000019,7662,,10116.0,0,Autocuration,1,CHEMBL615703,,
263,U,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",,Rattus norvegicus,B,,BAO_0000019,7662,,10116.0,0,Autocuration,1,CHEMBL615704,,
264,H,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,,F,,BAO_0000019,12211,,,6,Autocuration,1,CHEMBL615705,,
265,H,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,,F,,BAO_0000019,12211,,,6,Autocuration,1,CHEMBL615706,,
266,D,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,,Cavia porcellus,F,,BAO_0000221,12211,,10141.0,9,Intermediate,1,CHEMBL615707,,2116.0
267,H,Stimulatory activity of intragastric pressure was tested in the rat,,,F,,BAO_0000019,12211,,,8,Expert,1,CHEMBL615708,,
268,H,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,,,B,,BAO_0000357,15453,,,8,Autocuration,1,CHEMBL615709,,
269,U,Dose to reduce neuronal firing against 5-HT cells in rats (iv),,Rattus norvegicus,F,,BAO_0000218,11884,,10116.0,0,Autocuration,1,CHEMBL615710,,
270,H,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,,F,,BAO_0000019,7185,,,8,Autocuration,1,CHEMBL615711,,
271,D,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine,,Homo sapiens,B,,BAO_0000357,6876,,9606.0,9,Expert,1,CHEMBL615712,,
272,D,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine; No data,,Homo sapiens,B,,BAO_0000357,6876,,9606.0,9,Expert,1,CHEMBL836325,,
273,H,Inhibition of high affinity 5-HT uptake at concentration of 1 uM,,,F,,BAO_0000019,11863,,,8,Autocuration,1,CHEMBL615713,,
274,H,Inhibition constant of high-affinity 5-HT uptake,,,B,,BAO_0000357,11863,,,8,Autocuration,1,CHEMBL615714,,
275,H,Michaelis-Menten constant was reported for high affinity transport of 5-HT,,,F,,BAO_0000019,11863,,,8,Autocuration,1,CHEMBL615715,,
276,H,Maximum rate was determined for high affinity transport of 5-HT,,,F,,BAO_0000019,11863,,,8,Autocuration,1,CHEMBL615716,,
277,H,Compound was tested for agonistic activity against 5-HT uptake,,,F,,BAO_0000019,4639,,,4,Autocuration,1,CHEMBL615717,,
278,H,Inhibition affinity against 5-HT-1B receptor in rat frontal cortex using radio binding assay,,,B,,BAO_0000019,15796,,,8,Expert,1,CHEMBL881818,,
279,H,Inhibition affinity against 5-HT-1D receptor in bovine caudate nucleus using radio binding assay,,Bos taurus,B,,BAO_0000357,15796,,9913.0,8,Expert,1,CHEMBL884540,,
280,D,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,,Rattus norvegicus,B,,BAO_0000224,12801,,10116.0,5,Autocuration,1,CHEMBL615718,,
281,H,The compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1 using [3H]5-HT as radioligand,,,B,,BAO_0000224,12801,,,4,Autocuration,1,CHEMBL615719,,
282,H,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M,,,B,,BAO_0000249,12120,,,4,Autocuration,1,CHEMBL615720,,
283,H,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M.,,,B,,BAO_0000249,12120,,,4,Autocuration,1,CHEMBL615721,,
284,H,Displacement of binding of [3H]-5-HT to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,,,B,,BAO_0000019,11963,,,4,Autocuration,1,CHEMBL615722,,
285,H,Dose required to reduce neuronal firing of 5-HT1A cells by 50%,,,F,,BAO_0000019,11701,,,8,Autocuration,1,CHEMBL615723,,
286,H,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,,,B,,BAO_0000221,9995,,,8,Autocuration,1,CHEMBL615724,,10000000.0
287,H,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-HT1A receptor from bovine hippocampus,,,B,,BAO_0000221,9995,,,8,Autocuration,1,CHEMBL615725,,10000000.0
288,H,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,,,B,,BAO_0000221,9995,,,8,Autocuration,1,CHEMBL615726,,10000000.0
289,H,Antagonistic activity at postsynaptic 5-HT1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (.26-3.52),,,F,,BAO_0000218,16394,In vivo,,8,Autocuration,1,CHEMBL615727,,
290,D,Effect on forskolin stimulated adenylate cyclase activity at 5-HT1D receptor of guinea pig substantia nigra.,,Cavia porcellus,F,,BAO_0000019,11574,,10141.0,9,Intermediate,1,CHEMBL615728,,
291,H,Binding affinity towards 5-HT1F (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,,,B,,BAO_0000219,15779,,,8,Autocuration,1,CHEMBL857971,449.0,
292,H,Compound was tested for the displacement of [125I]DOI from clone human 5-hydroxytryptamine 2A receptor,,,B,,BAO_0000357,15363,,,8,Autocuration,1,CHEMBL615729,,
293,D,Efficacy against 5-hydroxytryptamine 2A receptor,,Rattus norvegicus,F,,BAO_0000019,15363,,10116.0,9,Expert,1,CHEMBL615730,,
294,H,Intrinsic activity towards 5-HT2A receptor of rat tail artery,,,F,,BAO_0000019,15329,,,8,Expert,1,CHEMBL615731,,
295,H,Relative potency towards 5-HT2A receptor of rat tail artery,,,F,,BAO_0000019,15329,,,8,Expert,1,CHEMBL615732,,
296,H,Blocking 5-HT2A receptor-mediated contractions of rat tail artery,,,F,,BAO_0000019,15329,,,8,Expert,1,CHEMBL615733,,
297,H,Partial agonism at 5-HT2A receptor was evaluated in presence of ketanserin (3-10 nM) in isolated rat tail artery,,,F,,BAO_0000019,15329,,,8,Expert,1,CHEMBL615734,,
298,H,Compound was tested for the intrinsic activity against 5-HT2A receptors of rat tail artery.,,,F,,BAO_0000019,15329,,,8,Autocuration,1,CHEMBL615735,,
299,H,Effectiveness in blocking 5-HT2A receptor-mediated contractions of rat tail artery,,,F,,BAO_0000019,15329,,,8,Expert,1,CHEMBL615736,,
300,D,Evaluated for the agonistic activity against 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,,Cavia porcellus,F,,BAO_0000221,273,,10141.0,9,Intermediate,1,CHEMBL615737,,2116.0
301,D,Agonistic activity against Serotonin 5-HT4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI),,Cavia porcellus,F,,BAO_0000221,273,,10141.0,9,Intermediate,1,CHEMBL615738,,2116.0
302,D,Evaluated for the agonistic activity against Serotonin 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,,Cavia porcellus,F,,BAO_0000221,273,,10141.0,9,Intermediate,1,CHEMBL615739,,2116.0
303,H,The binding affinity was measured on 5-hydroxytryptamine 4 receptor using [3H]- GR-113808 as radioligand.,,,B,,BAO_0000357,12092,,,8,Autocuration,1,CHEMBL615278,,
304,D,Antagonist activity against 5-HT4 receptor mediated relaxation of rat carbachol contracted esophageal muscularis mucosae,,Rattus norvegicus,F,,BAO_0000019,1317,,10116.0,9,Expert,1,CHEMBL615279,,
305,H,Binding affinity against 5-hydroxytryptamine 4 receptor,,,B,,BAO_0000357,12409,,,8,Expert,1,CHEMBL615280,,
306,U,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of chick intestine,,Gallus gallus,B,,BAO_0000019,11126,,9031.0,0,Autocuration,1,CHEMBL615281,,
307,U,Inhibitory effect (10e-6 M) on the 25-OH-D3-1-hydroxylase activity,,Homo sapiens,F,,BAO_0000019,11126,,9606.0,0,Autocuration,1,CHEMBL615282,,
308,U,25-OH-D3-1-hydroxylase activity (10e-6 M) was measured as %control,,Homo sapiens,F,,BAO_0000019,11126,,9606.0,0,Autocuration,1,CHEMBL615283,,
309,N,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of human HL-60 cells,,Homo sapiens,B,,BAO_0000219,11126,,9606.0,1,Autocuration,1,CHEMBL615284,649.0,
310,U,Inhibitory effect (10e-6 M) on the 25-hydroxyvitamin D3-1-hydroxylase activity,,Homo sapiens,B,,BAO_0000019,11126,,9606.0,0,Autocuration,1,CHEMBL615285,,
311,U,25-hydroxyvitamin D3-1-hydroxylase activity (10e-6 M) was measured as %control,,Homo sapiens,B,,BAO_0000019,11126,,9606.0,0,Autocuration,1,CHEMBL615286,,
312,D,Displacement of [3H]-Ro- 15-1788 from human GABA-A alpha-1-beta-3-gamma-2 receptor subunits expressed in Xenopus oocytes,,Homo sapiens,B,,BAO_0000219,17807,,9606.0,7,Autocuration,1,CHEMBL615287,,
313,S,Chymotryptic inhibitory activity against 26S proteasome,,,F,,BAO_0000220,16575,,,2,Intermediate,1,CHEMBL615288,,
314,S,Inhibitory activity against 26S proteasome degradation of IkB,,,B,,BAO_0000220,15407,,,2,Intermediate,1,CHEMBL615289,,
315,N,In vitro inhibition of 2780/DOX ovarian cancer cell line,,Homo sapiens,F,,BAO_0000219,10797,,9606.0,1,Intermediate,1,CHEMBL615290,478.0,
316,N,In vitro inhibition of 2780/S ovarian cancer cell line,,Homo sapiens,F,,BAO_0000219,10797,,9606.0,1,Intermediate,1,CHEMBL884522,478.0,
317,U,Relative activity on the cellular accumulation of vincristine in multidrug-resistant (MDR) human ovarian cancer 2780AD cells,,Homo sapiens,F,,BAO_0000019,3469,,9606.0,0,Autocuration,1,CHEMBL615291,,
318,M,Association constant for binding to AATT 28-mer AATT hairpin,,,B,,BAO_0000225,16037,,,3,Intermediate,1,CHEMBL615292,,
319,M,Kinetically Defined Association Constant for 28-mer AATT hairpin.,,,B,,BAO_0000225,16037,,,3,Intermediate,1,CHEMBL615293,,
320,M,Reaction Rate Parameter for 28-mer AATT hairpin,,,B,,BAO_0000225,16037,,,3,Intermediate,1,CHEMBL615294,,
321,M,Reaction Rate Parameter for 28-mer AATT hairpin,,,B,,BAO_0000225,16037,,,3,Intermediate,1,CHEMBL615295,,
322,U,Antiviral activity against envelope deficient HIV-1 in a single cycle replication assay (experiment 1),,Homo sapiens,F,,BAO_0000019,16524,,9606.0,0,Autocuration,1,CHEMBL825021,,
323,U,Antiviral activity against envelope deficient HIV-1 in a single cycle replication assay (experiment 2),,Homo sapiens,F,,BAO_0000019,16524,,9606.0,0,Autocuration,1,CHEMBL615296,,
324,U,Inhibitory concentration by single cycle replication assay using envelope deficient HIV-1,,Homo sapiens,F,,BAO_0000019,16524,,9606.0,0,Autocuration,1,CHEMBL615297,,
325,U,Cytotoxicity against cell line 2SC/20 determined by MTT test,,Cricetulus griseus,F,,BAO_0000019,16758,,10029.0,0,Autocuration,1,CHEMBL615298,,
326,U,Cytotoxicity against cell line 2SC/20 of hamster determined by MTT test,,Cricetulus griseus,F,,BAO_0000019,16758,,10029.0,0,Autocuration,1,CHEMBL615299,,
327,U,Inhibitory concentration against the growth of 2SC/20 cell line after 72 hr of drug exposure by MTT test,,Cricetulus griseus,F,,BAO_0000019,16758,,10029.0,0,Autocuration,1,CHEMBL615300,,
328,H,Binding affinity on 3 beta-hydroxysteroid dehydrogenase,,,B,,BAO_0000357,14360,,,8,Autocuration,1,CHEMBL615301,,
329,D,Binding affinity for 3-beta-hydroxysteroid dehydrogenase,,Homo sapiens,B,,BAO_0000357,14360,,9606.0,9,Expert,1,CHEMBL615302,,
330,U,Selectivity ratio of ID50 in liver and heart,,Rattus norvegicus,B,,BAO_0000019,9964,,10116.0,0,Autocuration,1,CHEMBL615303,,
331,H,"Selectivity, ratio of relative ID50 in liver and heart",,,B,,BAO_0000019,9964,,,8,Autocuration,1,CHEMBL615304,,
332,H,Binding affinity to the receptor was determined in isolated nuclei of heart(In vitro) relative to T3,,,B,,BAO_0000019,9964,,,8,Autocuration,1,CHEMBL615305,,
333,H,"Binding affinity to the receptor was determined in nuclei of heart In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",,,B,,BAO_0000218,9964,,,8,Autocuration,1,CHEMBL615306,,
334,H,"Binding affinity to the receptor was determined in nuclei of liver In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",,,B,,BAO_0000218,9964,,,8,Autocuration,1,CHEMBL615307,,
335,H,"Binding affinity to the receptor was determined in nuclei of liver in vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",,,B,,BAO_0000218,9964,In vivo,,8,Autocuration,1,CHEMBL615308,,
336,H,"Binding affinity to the receptor was determined in nuclei of liver in vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",,,F,,BAO_0000218,9964,In vivo,,8,Autocuration,1,CHEMBL615309,,
337,U,"Binding affinity to the thyroid hormone receptor was determined in vitro in isolated nuclei of rat liver relative to 3,5,3' triiodothyronine",,,B,,BAO_0000019,9964,,,0,Autocuration,1,CHEMBL615310,,
338,H,Binding affinity to the receptor was determined in vitro in isolated nuclei of rat liver relative to T3,,,B,,BAO_0000019,9964,,,8,Autocuration,1,CHEMBL615311,,
339,U,"Binding affinity to thyroid hormone receptor beta, relative to 3,5,3' triiodothyronine receptor, in isolated nuclei of heart",,Homo sapiens,B,,BAO_0000019,9964,,9606.0,0,Autocuration,1,CHEMBL615312,,
340,H,In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to T3,,,B,,BAO_0000019,9964,,,8,Autocuration,1,CHEMBL615313,,
341,H,In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to T3,,,F,,BAO_0000019,9964,,,8,Autocuration,1,CHEMBL615314,,
342,H,"Binding affinity to the receptor was determined in isolated nuclei of heart(In vitro) relative to 3,5,3' triiodothyronine receptor",,,B,,BAO_0000019,9964,,,8,Autocuration,1,CHEMBL615315,,
343,U,"In vivo binding affinity for 3,5,3'' triiodothyronine receptor of heart nuclei 1 hr after intravenous administration",,Rattus norvegicus,B,,BAO_0000218,9964,,10116.0,0,Autocuration,1,CHEMBL615316,,
344,H,Binding affinity to the receptor was determined in nuclei of heart in vivo 1 hour after intravenous administration relative to T3,,,B,,BAO_0000218,9964,In vivo,,8,Autocuration,1,CHEMBL615317,,
345,H,"Binding affinity to the receptor was determined in nuclei of liver In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",,,B,,BAO_0000218,9964,,,8,Autocuration,1,CHEMBL615318,,
346,U,"In vivo binding affinity for 3,5,3' triiodothyronine receptor of liver nuclei 1 hour after intravenous administration",,Rattus norvegicus,B,,BAO_0000218,9964,,10116.0,0,Autocuration,1,CHEMBL615319,,
347,H,"In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to 3,5,3' triiodothyronine receptor",,,B,,BAO_0000019,9964,,,8,Autocuration,1,CHEMBL615320,,
348,H,"In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to 3,5,3' triiodothyronine receptor",,,F,,BAO_0000019,9964,,,8,Autocuration,1,CHEMBL615321,,
