ASSI,ASSSUBCEFRA,ASCT,ASST,CONFSC,CURAB,ASSTTY,DI,ASSOR,BAFO,CEI,ASSTIS,ASSCA,VARII,Ti,SRI,RELATIT,SRASI,CHI,TISI
1367,,,B,9,Expert,,15926,Homo sapiens,BAO_0000357,,,,,106,1,D,,CHEMBL616440,
1368,,CHO-K1,B,8,Autocuration,,16312,,BAO_0000219,485.0,,,,106,1,H,,CHEMBL616441,
1369,,,B,8,Expert,,5843,,BAO_0000357,,,,,106,1,H,,CHEMBL616442,
1370,,,B,8,Autocuration,,5843,,BAO_0000357,,,,,106,1,H,,CHEMBL616443,
1371,,CHO-K1,B,8,Expert,,16312,,BAO_0000219,485.0,,,,106,1,H,,CHEMBL616444,
1372,,,B,9,Expert,,15926,Homo sapiens,BAO_0000357,,,,,106,1,D,,CHEMBL616445,
1373,,,B,9,Expert,,15926,Homo sapiens,BAO_0000357,,,,,106,1,D,,CHEMBL616446,
1374,,CHO,B,9,Expert,,4540,Homo sapiens,BAO_0000219,449.0,,,,106,1,D,,CHEMBL616447,
1375,,,B,8,Autocuration,,6166,,BAO_0000357,,,,,106,1,H,,CHEMBL616448,
1376,,CHO,B,8,Autocuration,,17296,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616449,
1377,,CHO,B,8,Autocuration,,17296,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616450,
1378,,CHO,B,8,Autocuration,,17296,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL857974,
1379,,CHO,B,8,Autocuration,,15779,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616451,
1380,,CHO,B,8,Autocuration,,15779,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616452,
1381,,CHO,B,8,Autocuration,,15779,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616453,
1382,,CHO,B,8,Autocuration,,4199,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616454,
1383,,,B,9,Expert,,14875,Homo sapiens,BAO_0000357,,,,,106,1,D,,CHEMBL616455,
1384,,CHO,B,8,Autocuration,,15146,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616456,
1385,,,B,8,Autocuration,,5213,,BAO_0000357,,,,,106,1,H,,CHEMBL616457,
1386,,CHO,B,8,Autocuration,,14818,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616458,
1387,,CHO,B,8,Autocuration,,4829,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616459,
1388,,,F,8,Expert,,14454,,BAO_0000019,,,,,106,1,H,,CHEMBL616460,
1389,,,F,8,Expert,,14454,,BAO_0000019,,,,,106,1,H,,CHEMBL616461,
1390,,CHO,F,8,Autocuration,,14875,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616462,
1391,,CHO,F,8,Autocuration,,14875,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616463,
1392,,,F,8,Autocuration,,15250,,BAO_0000019,,,,,105,1,H,,CHEMBL616464,
1393,,CHO,B,8,Autocuration,,15250,,BAO_0000219,449.0,,,,105,1,H,,CHEMBL616465,
1394,,,B,8,Autocuration,,15086,,BAO_0000357,,,,,17105,1,H,,CHEMBL832874,
1395,,,F,8,Autocuration,,3025,Oryctolagus cuniculus,BAO_0000019,,,,,106,1,H,,CHEMBL616184,
1396,,,B,8,Autocuration,,14998,Oryctolagus cuniculus,BAO_0000019,,,,,106,1,H,,CHEMBL616185,
1397,,,B,8,Intermediate,,14998,Oryctolagus cuniculus,BAO_0000019,,,,,106,1,H,,CHEMBL616186,
1398,,,B,8,Autocuration,,14998,Oryctolagus cuniculus,BAO_0000019,,,,,106,1,H,,CHEMBL616187,
1399,,,B,8,Expert,,13969,,BAO_0000357,,,,,10577,1,H,,CHEMBL616188,
1400,,,B,9,Intermediate,,13392,,BAO_0000357,,,,,10577,1,D,,CHEMBL873475,
1401,,,B,9,Expert,,3651,Rattus norvegicus,BAO_0000019,,Striatum,,,10577,1,D,,CHEMBL616189,2435.0
1402,,,B,8,Expert,,10025,,BAO_0000357,,,,,10577,1,H,,CHEMBL616190,
1403,,,B,8,Autocuration,,13863,,BAO_0000357,,,,,10576,1,H,,CHEMBL616191,
1404,,,B,8,Autocuration,,13863,,BAO_0000357,,,,,10576,1,H,,CHEMBL616192,
1405,,,B,8,Autocuration,,13863,,BAO_0000357,,,,,10576,1,H,,CHEMBL616193,
1406,,,B,8,Autocuration,,13863,,BAO_0000357,,,,,10576,1,H,,CHEMBL616194,
1407,,,B,8,Autocuration,,13863,,BAO_0000357,,,,,10576,1,H,,CHEMBL616195,
1408,,,B,8,Autocuration,,13863,,BAO_0000357,,,,,10576,1,H,,CHEMBL616196,
1409,,,B,8,Autocuration,,4622,,BAO_0000249,,Hippocampus,,,10576,1,H,,CHEMBL616197,10000000.0
1410,,,B,8,Intermediate,,14911,,BAO_0000019,,,,,10576,1,H,,CHEMBL616198,
1411,,,B,8,Autocuration,,12678,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616199,10000000.0
1412,,,B,8,Expert,,12678,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616200,10000000.0
1413,,,B,8,Expert,,14235,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616201,10000000.0
1414,,,B,8,Expert,,14949,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616202,10000000.0
1415,,,B,8,Expert,,14949,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616203,10000000.0
1416,,,B,8,Expert,,14949,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616204,10000000.0
1417,,,B,8,Expert,,14949,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616205,10000000.0
1418,,,B,8,Expert,,14949,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616206,10000000.0
1419,,,B,8,Expert,,16118,,BAO_0000249,,,,,10576,1,H,,CHEMBL616207,
1420,,,B,8,Autocuration,,3268,,BAO_0000249,,,,,10576,1,H,,CHEMBL616208,
1421,,,B,8,Autocuration,,3268,,BAO_0000249,,,,,10576,1,H,,CHEMBL616209,
1422,,,B,8,Expert,,16117,,BAO_0000357,,,,,10576,1,H,,CHEMBL616210,
1423,,,B,8,Expert,,9783,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616211,10000000.0
1424,,,B,8,Autocuration,,9783,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616504,10000000.0
1425,,,B,9,Expert,,14356,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL616505,10000000.0
1426,,,F,8,Autocuration,,15740,,BAO_0000019,,,,,10576,1,H,,CHEMBL616506,
1427,,,B,8,Autocuration,,12306,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL872107,10000000.0
1428,,,B,9,Expert,,13348,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL616507,10000000.0
1429,,,B,8,Autocuration,,10394,,BAO_0000249,,,,,10576,1,H,,CHEMBL616303,
1430,,,B,8,Autocuration,,15260,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616304,10000000.0
1431,,,B,8,Expert,,10046,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616305,10000000.0
1432,,,F,8,Intermediate,,15260,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616306,10000000.0
1433,,,B,8,Autocuration,,12851,,BAO_0000357,,,,,10576,1,H,,CHEMBL616307,
1434,,,B,9,Expert,,2148,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL881829,10000000.0
1435,,,B,8,Expert,,13134,,BAO_0000357,,,,,10576,1,H,,CHEMBL616308,
1436,,,B,8,Autocuration,,12462,,BAO_0000019,,,,,10576,1,H,,CHEMBL616309,
1437,,,B,8,Expert,,12462,,BAO_0000019,,,,,10576,1,H,,CHEMBL616310,
1438,,CHO,B,8,Autocuration,,12462,,BAO_0000219,449.0,,,,10576,1,H,,CHEMBL616311,
1439,,,B,8,Expert,,11933,,BAO_0000357,,,,,10576,1,H,,CHEMBL616312,
1440,,,B,8,Autocuration,,11933,,BAO_0000357,,,,,10576,1,H,,CHEMBL616313,
1441,,,B,9,Expert,,403,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL616314,10000000.0
1442,,,B,8,Autocuration,,15538,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616315,10000000.0
1443,,,B,8,Autocuration,,15538,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616567,10000000.0
1444,,,B,8,Autocuration,,15538,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616568,10000000.0
1445,,,B,8,Intermediate,,12464,,BAO_0000019,,,,,10576,1,H,,CHEMBL616569,
1446,,,B,8,Expert,,1455,,BAO_0000357,,,,,10576,1,H,,CHEMBL616570,
1447,,,B,8,Autocuration,,12652,,BAO_0000357,,,,,10576,1,H,,CHEMBL616571,
1448,,,B,8,Autocuration,,12639,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616572,10000000.0
1449,,,B,8,Expert,,13949,,BAO_0000249,,,,,10576,1,H,,CHEMBL616573,
1450,,,B,9,Expert,,12463,Rattus norvegicus,BAO_0000357,,,,,10576,1,D,,CHEMBL616574,
1451,,,B,8,Expert,,14829,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616575,10000000.0
1452,,,B,8,Autocuration,,14829,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL872108,10000000.0
1453,,,B,8,Autocuration,,12092,,BAO_0000357,,,,,10576,1,H,,CHEMBL616576,
1454,,,B,8,Autocuration,,403,,BAO_0000249,,,,,10576,1,H,,CHEMBL616577,
1455,,,B,8,Autocuration,,403,,BAO_0000249,,,,,10576,1,H,,CHEMBL616578,
1456,,,B,8,Expert,,3967,,BAO_0000357,,,,,10576,1,H,,CHEMBL616579,
1457,,,B,9,Expert,,12771,Rattus norvegicus,BAO_0000019,,,,,10576,1,D,,CHEMBL616580,
1458,,,B,8,Autocuration,,15086,,BAO_0000019,,,,,10576,1,H,,CHEMBL616581,
1459,,,B,8,Autocuration,,14909,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616582,10000000.0
1460,,,B,8,Expert,,14949,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616583,10000000.0
1461,,,B,9,Expert,,2309,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL616584,10000000.0
1462,,,B,8,Expert,,4170,,BAO_0000357,,,,,10576,1,H,,CHEMBL616585,
1463,,,B,9,Expert,,11642,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL616586,10000000.0
1464,,,B,8,Autocuration,,11642,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616587,10000000.0
1465,,,B,8,Autocuration,,12953,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616588,10000000.0
1466,,,B,8,Autocuration,,12953,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616589,10000000.0
1467,,,B,8,Expert,,12953,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616590,10000000.0
1468,,CHO,B,8,Expert,,12903,,BAO_0000219,449.0,,,,10576,1,H,,CHEMBL616591,
1469,,,B,8,Expert,,12536,,BAO_0000357,,,,,10576,1,H,,CHEMBL616592,
1470,,,B,8,Autocuration,,10058,,BAO_0000357,,,,,10576,1,H,,CHEMBL616593,
1471,,CHO-K1,B,8,Expert,,12902,,BAO_0000219,485.0,,,,10576,1,H,,CHEMBL616594,
1472,,,B,8,Expert,,14057,,BAO_0000249,,,,,10576,1,H,,CHEMBL616595,
1473,,,B,8,Autocuration,,11296,,BAO_0000357,,,,,10576,1,H,,CHEMBL616596,
1474,,,B,8,Autocuration,,11296,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616597,10000000.0
1475,,,B,8,Expert,,11296,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616598,10000000.0
1476,Membranes,,F,9,Expert,,16616,Rattus norvegicus,BAO_0000249,,,,,10576,1,D,,CHEMBL616599,
1477,Membranes,,F,9,Expert,,16616,Rattus norvegicus,BAO_0000249,,Hippocampus,,,10576,1,D,,CHEMBL616600,10000000.0
1478,,,B,8,Autocuration,,16567,,BAO_0000019,,,,,10576,1,H,,CHEMBL616601,
1479,,,B,8,Autocuration,,16567,,BAO_0000019,,,,,10576,1,H,,CHEMBL616602,
1480,,,B,8,Autocuration,,16567,,BAO_0000019,,,,,10576,1,H,,CHEMBL616603,
1481,,,B,8,Autocuration,,16567,,BAO_0000019,,,,,10576,1,H,,CHEMBL616604,
1482,,,B,8,Autocuration,,17136,,BAO_0000249,,,,,10576,1,H,,CHEMBL616316,
1483,,,B,8,Autocuration,,17136,,BAO_0000249,,,,,10576,1,H,,CHEMBL616317,
1484,,,B,9,Expert,,16616,Rattus norvegicus,BAO_0000019,,,,,10576,1,D,,CHEMBL616318,
1485,,,B,8,Autocuration,,17331,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616319,10000000.0
1486,,,B,8,Autocuration,,17331,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616320,10000000.0
1487,,,B,9,Expert,,17167,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL616321,10000000.0
1488,,,F,8,Autocuration,,15740,,BAO_0000019,,,,,10576,1,H,,CHEMBL616322,
1489,,,F,8,Autocuration,,15740,,BAO_0000019,,,,,10576,1,H,,CHEMBL616323,
1490,,,B,8,Autocuration,,4671,,BAO_0000357,,,,,10576,1,H,,CHEMBL616324,
1491,,,B,8,Autocuration,,10058,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616325,10000000.0
1492,,,B,8,Autocuration,,10058,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616326,10000000.0
1493,,,B,8,Autocuration,,10058,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616327,10000000.0
1494,,,B,8,Autocuration,,12073,,BAO_0000357,,,,,10576,1,H,,CHEMBL616328,
1495,,,B,8,Autocuration,,2759,,BAO_0000249,,,,,10576,1,H,,CHEMBL858110,
1496,,,F,8,Autocuration,,2759,,BAO_0000249,,,,,10576,1,H,,CHEMBL616329,
1497,,,B,8,Autocuration,,2759,,BAO_0000249,,,,,10576,1,H,,CHEMBL616330,
1498,,,F,8,Autocuration,,2759,,BAO_0000249,,,,,10576,1,H,,CHEMBL616331,
1499,,,F,8,Autocuration,,2759,,BAO_0000249,,,,,10576,1,H,,CHEMBL616332,
1500,,,B,8,Autocuration,,9737,,BAO_0000249,,Brain,,,10576,1,H,,CHEMBL857063,955.0
1501,,,B,8,Autocuration,,9737,,BAO_0000019,,,,,10576,1,H,,CHEMBL616333,
1502,,,F,8,Expert,,5717,,BAO_0000019,,,,,10576,1,H,,CHEMBL616334,
1503,,,B,8,Autocuration,,12253,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616335,10000000.0
1504,,,B,8,Autocuration,,14025,,BAO_0000019,,,,,10576,1,H,,CHEMBL616336,
1505,,,B,8,Expert,,10425,,BAO_0000249,,,,,10576,1,H,,CHEMBL616337,
1506,,,B,8,Autocuration,,14998,,BAO_0000019,,,,,10576,1,H,,CHEMBL616338,
1507,,,B,8,Autocuration,,13694,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616339,10000000.0
1508,,,B,8,Autocuration,,13694,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616340,10000000.0
1509,,,B,8,Autocuration,,4342,,BAO_0000357,,,,,10576,1,H,,CHEMBL616341,
1510,,,B,9,Expert,,12936,Rattus norvegicus,BAO_0000357,,,,,10576,1,D,,CHEMBL616342,
1511,,,B,9,Expert,,13144,Rattus norvegicus,BAO_0000019,,,,,10576,1,D,,CHEMBL616343,
1512,,,B,8,Expert,,13343,,BAO_0000019,,,,,10576,1,H,,CHEMBL616344,
1513,,,B,8,Expert,,12132,,BAO_0000357,,,,,10576,1,H,,CHEMBL616345,
1514,,,B,8,Expert,,15419,,BAO_0000019,,,,,10576,1,H,,CHEMBL616346,
1515,,,B,8,Autocuration,,1479,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616347,10000000.0
1516,,,B,8,Expert,,14287,,BAO_0000019,,,,,10576,1,H,,CHEMBL616348,
1517,,,B,8,Expert,,13116,,BAO_0000357,,,,,10576,1,H,,CHEMBL616349,
1518,Membranes,,B,9,Expert,,2759,Rattus norvegicus,BAO_0000249,,,,,10576,1,D,,CHEMBL616152,
1519,,,B,8,Autocuration,,2759,,BAO_0000249,,,,,10576,1,H,,CHEMBL616153,
1520,,,B,8,Expert,,14748,,BAO_0000019,,,,,10576,1,H,,CHEMBL616154,
1521,,,B,8,Autocuration,,12304,,BAO_0000019,,,,,10576,1,H,,CHEMBL616155,
1522,,,B,9,Expert,,12409,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL616156,10000000.0
1523,,,B,9,Expert,,12409,Rattus norvegicus,BAO_0000221,,Hippocampus,,,10576,1,D,,CHEMBL616157,10000000.0
1524,,,B,8,Autocuration,,13267,,BAO_0000221,,Hippocampus,,,10576,1,H,,CHEMBL616158,10000000.0
1525,,,B,8,Autocuration,,15194,,BAO_0000357,,,,,10576,1,H,,CHEMBL616159,
1526,,,B,8,Expert,,14256,,BAO_0000357,,,,,10576,1,H,,CHEMBL616160,
1527,,,B,8,Autocuration,,16567,,BAO_0000019,,,,,10576,1,H,,CHEMBL616161,
1528,,,F,8,Autocuration,,15740,,BAO_0000019,,,,,10576,1,H,,CHEMBL616162,
1529,,,B,9,Expert,,13278,Rattus norvegicus,BAO_0000357,,,,,12687,1,D,,CHEMBL616163,
1530,Membranes,,B,8,Expert,,1970,,BAO_0000249,,,,,10626,1,H,,CHEMBL616164,
1531,,,B,8,Autocuration,,10034,,BAO_0000221,,Brain,,,10576,1,H,,CHEMBL616165,955.0
1532,,,B,8,Autocuration,,13348,Rattus norvegicus,BAO_0000019,,,,,51,1,H,,CHEMBL616355,
1533,,,F,8,Autocuration,,13630,,BAO_0000019,,,,,10576,1,H,,CHEMBL616356,
1534,,,B,8,Autocuration,,10862,,BAO_0000221,,Brain,,,10576,1,H,,CHEMBL616357,955.0
1535,,,B,8,Autocuration,,12058,,BAO_0000019,,,,,10576,1,H,,CHEMBL616358,
1536,,,B,8,Autocuration,,4639,,BAO_0000357,,,,,51,1,H,,CHEMBL616359,
1537,,,B,8,Expert,,15453,,BAO_0000357,,,,,51,1,H,,CHEMBL616360,
1538,,,B,8,Expert,,4820,,BAO_0000357,,,,,51,1,H,,CHEMBL616361,
1539,,,B,8,Autocuration,,1089,,BAO_0000357,,,,,51,1,H,,CHEMBL616362,
1540,Brain membranes,,B,8,Autocuration,,386,,BAO_0000249,,,,,51,1,H,,CHEMBL616363,
1541,,,B,8,Autocuration,,6011,,BAO_0000357,,,,,51,1,H,,CHEMBL616364,
1542,,,B,8,Autocuration,,5014,,BAO_0000357,,,,,51,1,H,,CHEMBL616365,
1543,,,B,8,Expert,,4402,,BAO_0000357,,,,,51,1,H,,CHEMBL616366,
1544,,,B,8,Expert,,17066,,BAO_0000357,,,,,51,1,H,,CHEMBL872906,
1545,,,B,8,Autocuration,,17515,,BAO_0000357,,,,,51,1,H,,CHEMBL616367,
1546,,,B,8,Autocuration,,2474,,BAO_0000357,,,,,51,1,H,,CHEMBL616368,
1547,,,B,8,Autocuration,,4775,,BAO_0000357,,,,,51,1,H,,CHEMBL616369,
1548,,,B,9,Expert,,14294,Homo sapiens,BAO_0000357,,,,,51,1,D,,CHEMBL616370,
1549,,,B,9,Expert,,14294,Homo sapiens,BAO_0000357,,,,,51,1,D,,CHEMBL616371,
1550,,CHO,B,8,Autocuration,,12249,,BAO_0000219,449.0,,,,51,1,H,,CHEMBL616372,
1551,,,B,8,Expert,,11376,,BAO_0000219,,,,,51,1,H,,CHEMBL616373,
1552,,,B,8,Autocuration,In vivo,2474,,BAO_0000218,,,,,51,1,H,,CHEMBL616374,
1553,,,B,8,Autocuration,,13311,,BAO_0000221,,Hippocampus,,,51,1,H,,CHEMBL616375,10000000.0
1554,,,B,8,Autocuration,,4373,,BAO_0000357,,,,,51,1,H,,CHEMBL616376,
1555,,,B,8,Expert,,1633,,BAO_0000357,,,,,51,1,H,,CHEMBL857064,
1556,,,B,8,Autocuration,,11866,,BAO_0000357,,,,,51,1,H,,CHEMBL616377,
1557,,,B,8,Autocuration,,4373,,BAO_0000357,,,,,51,1,H,,CHEMBL616378,
1558,,,B,8,Autocuration,,4687,,BAO_0000357,,,,,51,1,H,,CHEMBL616379,
1559,,,B,8,Autocuration,,16946,,BAO_0000357,,,,,11863,1,H,,CHEMBL616380,
1560,,,B,8,Autocuration,,13291,,BAO_0000357,,,,,11863,1,H,,CHEMBL616381,
1561,,,B,8,Autocuration,,14159,,BAO_0000357,,,,,11863,1,H,,CHEMBL616382,
1562,,,B,8,Autocuration,,10812,,BAO_0000357,,,,,11863,1,H,,CHEMBL616383,
1563,,CHO,B,9,Expert,,3032,Mus musculus,BAO_0000219,449.0,,,,11863,1,D,,CHEMBL616350,
1564,,,B,8,Autocuration,,16655,,BAO_0000357,,,,,11863,1,H,,CHEMBL616351,
1565,,,B,8,Autocuration,,14532,,BAO_0000357,,,,,11863,1,H,,CHEMBL616352,
1566,,,B,8,Autocuration,,13944,,BAO_0000357,,,,,11863,1,H,,CHEMBL616353,
1567,,,B,8,Autocuration,,13033,,BAO_0000357,,,,,11863,1,H,,CHEMBL616354,
1568,,,B,8,Autocuration,,10321,,BAO_0000357,,,,,11863,1,H,,CHEMBL616508,
1569,,,B,9,Expert,,2968,Mus musculus,BAO_0000357,,,,,11863,1,D,,CHEMBL616559,
1570,,,B,8,Autocuration,,13964,,BAO_0000357,,,,,11863,1,H,,CHEMBL616560,
1571,,,B,8,Autocuration,,15527,,BAO_0000357,,,,,11863,1,H,,CHEMBL616561,
1572,,CHO,B,8,Autocuration,,12248,,BAO_0000219,449.0,,,,11863,1,H,,CHEMBL616562,
1573,,CHO,B,8,Autocuration,,12249,,BAO_0000219,449.0,,,,11863,1,H,,CHEMBL616563,
1574,,,B,8,Autocuration,,15120,,BAO_0000357,,,,,11863,1,H,,CHEMBL616564,
1575,,,B,8,Autocuration,,13313,,BAO_0000357,,,,,11863,1,H,,CHEMBL616565,
1576,,,B,8,Autocuration,,2613,,BAO_0000218,,,,,11863,1,H,,CHEMBL616566,
1577,,,B,8,Autocuration,,16700,,BAO_0000357,,,,,11863,1,H,,CHEMBL616989,
1578,,,B,8,Autocuration,,2201,,BAO_0000357,,,,,11863,1,H,,CHEMBL857975,
1579,,,B,9,Expert,,1274,Mus musculus,BAO_0000357,,,,,11863,1,D,,CHEMBL616990,
1580,,,B,8,Autocuration,,1317,,BAO_0000357,,,,,11863,1,H,,CHEMBL616991,
1581,,,B,8,Autocuration,,12146,,BAO_0000357,,,,,11863,1,H,,CHEMBL616992,
1582,,,B,8,Autocuration,,14059,,BAO_0000357,,,,,11863,1,H,,CHEMBL616993,
1583,,,B,8,Expert,,14025,Oryctolagus cuniculus,BAO_0000019,,,,,106,1,H,,CHEMBL616994,
1584,,,B,8,Autocuration,,14025,Oryctolagus cuniculus,BAO_0000019,,,,,106,1,H,,CHEMBL616995,
1585,,HEK293,B,9,Intermediate,,14447,Gorilla gorilla,BAO_0000219,722.0,,,,105571,1,D,,CHEMBL616996,
1586,,,F,8,Autocuration,In vivo,3025,Cavia porcellus,BAO_0000218,,,,,106,1,H,,CHEMBL616997,
1587,,,F,8,Autocuration,In vivo,3025,Cavia porcellus,BAO_0000218,,,,,106,1,H,,CHEMBL616998,
1588,,,F,8,Autocuration,,15329,Cavia porcellus,BAO_0000019,,,,,106,1,H,,CHEMBL616999,
1589,,,F,8,Autocuration,,15329,Cavia porcellus,BAO_0000019,,,,,106,1,H,,CHEMBL617000,
1590,,,F,8,Autocuration,,15847,Cavia porcellus,BAO_0000019,,,,,106,1,H,,CHEMBL617001,
1591,,,F,8,Autocuration,,15847,Cavia porcellus,BAO_0000019,,,,,106,1,H,,CHEMBL858111,
1592,,,F,8,Autocuration,,14165,,BAO_0000019,,,,,106,1,H,,CHEMBL617002,
1593,,,F,8,Autocuration,,14214,,BAO_0000019,,,,,106,1,H,,CHEMBL617003,
1594,,,F,8,Autocuration,,14214,,BAO_0000019,,,,,106,1,H,,CHEMBL617004,
1595,,,F,9,Expert,,14214,Homo sapiens,BAO_0000019,,,,,106,1,D,,CHEMBL617005,
1596,,CHO-K1,F,9,Expert,,13729,Homo sapiens,BAO_0000219,485.0,,,,106,1,D,,CHEMBL616623,
1597,,CHO,F,8,Autocuration,,3025,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616624,
1598,,,B,8,Autocuration,,2391,,BAO_0000357,,,,,106,1,H,,CHEMBL883243,
1599,,,F,8,Autocuration,,2391,,BAO_0000019,,,,,106,1,H,,CHEMBL616625,
1600,,CHO,F,8,Expert,,14956,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616626,
1601,,CHO,F,8,Autocuration,,2598,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616627,
1602,,CHO,F,8,Autocuration,,2598,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616628,
1603,,CHO,F,8,Autocuration,,2598,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616629,
1604,,CHO,F,8,Autocuration,,2598,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616630,
1605,,,F,8,Expert,,14956,,BAO_0000019,,,,,106,1,H,,CHEMBL616631,
1606,,,F,8,Autocuration,,14956,,BAO_0000019,,,,,106,1,H,,CHEMBL616632,
1607,,,B,9,Expert,,14214,Homo sapiens,BAO_0000357,,,,,106,1,D,,CHEMBL616633,
1608,,CHO,B,8,Expert,,3463,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616634,
1609,,,B,8,Autocuration,,15331,,BAO_0000357,,,,,106,1,H,,CHEMBL616635,
1610,,,B,9,Expert,,16146,Homo sapiens,BAO_0000357,,,,,106,1,D,,CHEMBL885358,
1611,,CHO,B,9,Expert,,14159,Homo sapiens,BAO_0000219,449.0,,,,106,1,D,,CHEMBL616636,
1612,,CHO,B,8,Expert,,14158,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616637,
1613,,,B,8,Autocuration,,14159,,BAO_0000357,,,,,106,1,H,,CHEMBL616638,
1614,,CHO,B,8,Expert,,15250,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616639,
1615,,CHO,B,8,Expert,,15250,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616640,
1616,,CHO,B,8,Expert,,15331,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616641,
1617,,CHO,B,8,Expert,,15332,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616642,
1618,,CHO,B,8,Expert,,14956,,BAO_0000219,449.0,,,,106,1,H,,CHEMBL616643,
1619,,,B,8,Autocuration,,3805,,BAO_0000357,,,,,106,1,H,,CHEMBL616644,
1620,,,B,8,Autocuration,,14875,,BAO_0000357,,,,,106,1,H,,CHEMBL616645,
1621,,,F,8,Autocuration,,14454,Oryctolagus cuniculus,BAO_0000019,,,,,105,1,H,,CHEMBL616646,
1622,,,F,8,Expert,,14454,Oryctolagus cuniculus,BAO_0000019,,,,,105,1,H,,CHEMBL616647,
1623,,,B,8,Autocuration,,16288,,BAO_0000357,,,,,105,1,H,,CHEMBL616509,
