ASSTIS,CI,ASTT,ASST,ASCETY,ASSTY,ASSORGA,CONFSC,ASSSUBCELFRAC,TII,VARI,ASCAT,BFOR,DI,Desc,RELATT,ASSI,SRASI,CHEI,ASTI,CURAB,Ti,SRI
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by 8-methoxypsoralen (8-MOP) for comparison at dose of 6 J/cm e2 ultraviolet-A radiation,U,13386,,CHEMBL628091,,Autocuration,22224,1
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by 8-methoxypsoralen (8-MOP) for comparison at dose of 8 J/cm e2 ultraviolet-A radiation,U,13387,,CHEMBL628092,,Autocuration,22224,1
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by 8-methoxypsoralen (8-MOP) for comparison at dose of 9 J/cm e2 ultraviolet-A radiation,U,13388,,CHEMBL628093,,Autocuration,22224,1
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by the compound at dose of 10 J/cm e2 ultraviolet-A radiation,U,13389,,CHEMBL875607,,Autocuration,22224,1
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by the compound at dose of 4 J/cm e2 ultraviolet-A radiation,U,13390,,CHEMBL625710,,Autocuration,22224,1
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by the compound at dose of 6 J/cm e2 ultraviolet-A radiation,U,13391,,CHEMBL625711,,Autocuration,22224,1
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by the compound at dose of 8 J/cm e2 ultraviolet-A radiation,U,13392,,CHEMBL625712,,Autocuration,22224,1
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by the compound at dose of 9 J/cm e2 ultraviolet-A radiation,U,13393,,CHEMBL625713,,Autocuration,22224,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13376,Pharmacokinetic parameter clearance was determined in fed Beagle dogs after iv administration of 1.5 mg/kg,N,13394,,CHEMBL625714,9615.0,Intermediate,50588,1
,,In vivo,,,A,Macaca mulatta,1,,,,,BAO_0000218,13477,Plasma clearance after intravenous administration dosing (30 mg/kg) in Rhesus monkey,N,13395,,CHEMBL625715,9544.0,Intermediate,50797,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13477,Plasma clearance after intravenous administration dosing (30 mg/kg) in rat,N,13396,,CHEMBL625716,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13477,Plasma clearance after intravenous administration iv dosing of 3 mg/kg in rat,N,13397,,CHEMBL625717,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13313,Plasma clearance was determined for the compound in rats,N,13398,,CHEMBL625718,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,12504,Tested for total body clearance (CL) after intravenous bolus administration of 100 mg/kg in rat 1,N,13399,,CHEMBL625719,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,12504,Tested for total body clearance (CL) after intravenous bolus administration of 100 mg/kg in rat 2,N,13400,,CHEMBL625720,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,12504,Tested for total body clearance (CL) after intravenous bolus administration of 100 mg/kg in rat 3,N,13401,,CHEMBL625721,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,12504,Tested for total body clearance (CL) after intravenous bolus administration of 100 mg/kg in rat 4,N,13402,,CHEMBL625722,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13129,The compound was tested for systemic clearance pharmacokinetic parameter in the male Sprague-Dawley rat.,N,13403,,CHEMBL625723,10116.0,Intermediate,50597,1
,,In vivo,,,A,Heligmosomoides polygyrus,1,,,,,BAO_0000218,7732,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.0125 concentration of diet.,N,13404,,CHEMBL625724,6339.0,Intermediate,50545,1
,,In vivo,,,A,Heligmosomoides polygyrus,1,,,,,BAO_0000218,7732,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.025 concentration of diet.,N,13405,,CHEMBL625725,6339.0,Intermediate,50545,1
,,In vivo,,,A,Heligmosomoides polygyrus,1,,,,,BAO_0000218,7732,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.05 concentration of diet.,N,13406,,CHEMBL625726,6339.0,Intermediate,50545,1
,,In vivo,,,A,Heligmosomoides polygyrus,1,,,,,BAO_0000218,7732,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.1 concentration of diet.,N,13407,,CHEMBL875608,6339.0,Intermediate,50545,1
,,In vivo,,,A,Heligmosomoides polygyrus,1,,,,,BAO_0000218,7732,Titration of anthelmintic activity against Nematospiroides dubius in mice at 0.2 concentration of diet.,N,13408,,CHEMBL625727,6339.0,Intermediate,50545,1
Urine,,In vivo,,,A,Rattus norvegicus,0,,1088.0,,,BAO_0000218,9278,Urinary clearance was determined in rat at 100 mg/kg os dosage;ND is defined as no-data.,U,13409,,CHEMBL625728,10116.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,9278,Total clearance was determined in rat at 10 mg/kg intraperitoneal dosage,U,13410,,CHEMBL625729,10116.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,9278,Total clearance was determined in rat at 25 mg/kg os dosage;ND is defined as no-data.,U,13411,,CHEMBL625730,10116.0,Autocuration,22224,1
Urine,,In vivo,,,A,Rattus norvegicus,0,,1088.0,,,BAO_0000218,9278,Urinary clearance was determined in rat at 10 mg/kg intraperitoneal dosage,U,13412,,CHEMBL625731,10116.0,Autocuration,22224,1
Urine,,In vivo,,,A,Rattus norvegicus,0,,1088.0,,,BAO_0000218,9278,Urinary clearance was determined in rat at 25 mg/kg os dosage,U,13413,,CHEMBL626417,10116.0,Autocuration,22224,1
Urine,,In vivo,,,A,Homo sapiens,1,,1088.0,,,BAO_0000218,9278,Urinary clearance was determined at 100 mg/kg oral dosage in human,N,13414,,CHEMBL626418,9606.0,Intermediate,50587,1
Urine,,In vivo,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,9278,Urinary clearance was determined at 20 mg/kg oral dosage in dog(beagle);ND is defined as no-data.,N,13415,,CHEMBL626419,9615.0,Intermediate,50588,1
Plasma,,In vivo,,,A,Canis lupus familiaris,1,,1969.0,,,BAO_0000218,5932,Plasma concentration in dogs after 2 hr at 30mg/kg oral dose,N,13416,,CHEMBL626592,9615.0,Intermediate,50588,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,5932,Plasma concentration in rats after 7 hr at 30mg/kg oral dose,N,13417,,CHEMBL626593,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5182,Clearance was determined by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat,N,13418,,CHEMBL626594,10116.0,Intermediate,50597,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,10499,Clearance rate in dogs,N,13419,,CHEMBL625035,9615.0,Intermediate,50588,1
,,In vitro,,,A,,0,,,,,BAO_0000019,6051,Compound was measured for intrinsic clearance,U,13420,,CHEMBL625036,,Autocuration,22224,1
,,,,,P,,0,,,,,BAO_0000100,17508,Calculated partition coefficient (clogP),U,13421,,CHEMBL625037,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,6228,Calculated partition coefficient (clogP),U,13422,,CHEMBL625038,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,6231,Calculated partition coefficient (clogP),U,13423,,CHEMBL625039,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,17740,Calculated partition coefficient (clogP),U,13424,,CHEMBL625040,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,6495,Calculated partition coefficient (clogP),U,13425,,CHEMBL625041,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,2171,Calculated partition coefficient (clogP),U,13426,,CHEMBL625042,,Autocuration,22229,1
,,,,,A,,0,,,,,BAO_0000019,3255,Partition coefficient of the compound,U,13427,,CHEMBL874411,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6821,Permeability,U,13428,,CHEMBL625043,,Autocuration,22224,1
,,,,,P,,0,,,,,BAO_0000100,2685,Calculated partition coefficient (clogP),U,13429,,CHEMBL625044,,Autocuration,22229,1
,,,,,A,,0,,,,,BAO_0000019,17584,Partition coefficient (logD),U,13430,,CHEMBL625045,,Autocuration,22224,1
,,,,,P,,0,,,,,BAO_0000100,13824,Calculated partition coefficient (clogP) (CLOGP3 V3.4),U,13431,,CHEMBL625046,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,13824,Calculated partition coefficient (clogP) (CLOGP3 V3.4),U,13432,,CHEMBL625047,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,16479,Calculated partition coefficient (clogP),U,13433,,CHEMBL625048,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,11997,Calculated partition coefficient (clogP),U,13434,,CHEMBL625049,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,2988,Calculated logarithm of partition coefficient (P) was determined,U,13435,,CHEMBL625050,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,931,Calculated partition coefficient (clogP),U,13436,,CHEMBL625051,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,4381,Calculated partition coefficient (clogP),U,13437,,CHEMBL874412,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,4397,Calculated partition coefficient (clogP),U,13438,,CHEMBL625052,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,5889,Calculated partition coefficient (clogP),U,13439,,CHEMBL625053,,Autocuration,22229,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to pepsin promoting hydrolysis after 8 hr incubation time,U,13440,,CHEMBL623250,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to trypsin promoting hydrolysis after 1 hr incubation time,U,13441,,CHEMBL623251,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to trypsin promoting hydrolysis after 2 hr incubation time,U,13442,,CHEMBL623252,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to trypsin promoting hydrolysis after 64h incubation time,U,13443,,CHEMBL623253,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to trypsin promoting hydrolysis after 84 hr incubation time,U,13444,,CHEMBL623254,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to trypsin promoting hydrolysis after 8 hr incubation time,U,13445,,CHEMBL623255,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6887,Percent degradation of compound at a pH of 1 over a 18 hr period,U,13446,,CHEMBL626831,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6887,Percent degradation of compound at pH of 1 over an 18 hr period,U,13447,,CHEMBL877494,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,14116,Delta Logarithm of Partition Coefficient value was determined.,U,13448,,CHEMBL626832,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,11137,Delta logPoct-cyc,U,13449,,CHEMBL626833,,Autocuration,22224,1
,,,,,P,,0,,,,,BAO_0000100,7230,Lipophilicity estimated on reversed phase TLC,U,13450,,CHEMBL626834,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,15741,Delta Tm value ( Tmdrug-DNA )-TmDNA ) was obtained for the covalently cross-linked compound in the absence of formaldehyde using calf thymus DNA.,U,13451,,CHEMBL626835,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,9663,Delta logPoct-cyc,U,13452,,CHEMBL626836,,Autocuration,22224,1
,,,,,P,,0,,,,,BAO_0000100,9663,Change in logarithm of partition coefficient of the compound,U,13453,,CHEMBL626837,,Autocuration,22229,1
,,,,,A,,0,,,,,BAO_0000019,13807,Delta logD (pH 6.5),U,13454,,CHEMBL626838,,Autocuration,22224,1
,,,,,P,,0,,,,,BAO_0000100,13807,"Partition coefficient by standard shake-flask techniquesat 37 C, using octanol and cyclohexane",U,13455,,CHEMBL626839,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,17425,Oxygen pressure at which hemoglobin is 50% oxygenated; negative sign indicates that P50 of modified Hb is lower than that of unmodified Hb,U,13456,,CHEMBL626840,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,12143,Deoxyribose-damaging property as a measure of hydroxyl-radical formation (uM of malondialdehyde/mmol of deoxyribose released by 75 uM test compound),U,13457,,CHEMBL626841,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000219,12608,Peak depolarizations produced by injections of 100 micro M Ins p3 isomers in nine cells,U,13458,,CHEMBL626842,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000219,12608,Peak depolarizations produced by injections of 100 micro M Ins p3 isomers in six cells,U,13459,,CHEMBL626843,,Autocuration,22224,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8649,Amount of deuterium retained was reported after normal workup in beta-naphthoflavone-treated male rats with the substrate rac 7-D,N,13460,,CHEMBL626844,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8649,Amount of deuterium retained was reported after normal workup in rats,N,13461,,CHEMBL877495,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8649,Amount of deuterium retained was reported after reincubation followed by normal workup in phenobarbital treated male rats,N,13462,,CHEMBL626845,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8649,Amount of deuterium retained was reported after reincubation followed by normal workup in phenobarbital treated male rats with rac 8-D,N,13463,,CHEMBL626846,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8649,Compound incubated with microsomal preparations from beta-naphthoflavone-treated male rats with the substrate rac 7-D and the amount of deuterium retained was reported after reincubation followed by normal workup,N,13464,,CHEMBL626847,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8649,Compound incubated with microsomal preparations from beta-naphthoflavone-treated male rats with the substrate rac 7-D and the amount of deuterium retained was reported after reincubation followed by normal workup,N,13465,,CHEMBL628677,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8649,Compound incubated with microsomal preparations from phenobarbital treated male rats with the substrate rac 8-D and the amount of deuterium retained was reported after normal workup,N,13466,,CHEMBL628678,10116.0,Intermediate,50597,1
,,,,,A,,0,,,,,BAO_0000019,9659,Compound was subjected to electrochemical oxidation,U,13467,,CHEMBL628679,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,9659,Compound was subjected to photochemical oxidation,U,13468,,CHEMBL628680,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,9659,Oxidation of compound by Chloroperoxidase in presence of ethylperoxide,U,13469,,CHEMBL628681,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,9659,Oxidation of compound by horseradish peroxidase in presence of hydroperoxide,U,13470,,CHEMBL628682,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,9659,Oxidation of compound by methemoglobin in presence of hydroperoxide,U,13471,,CHEMBL628683,,Autocuration,22224,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,9607,Percent diffusion through fuzzy rat skin after 48 h of incubation,N,13472,,CHEMBL628684,10116.0,Intermediate,50597,1
,,,,,P,,0,,,,,BAO_0000100,7057,Dissociation constant (pKa),U,13473,,CHEMBL877501,,Autocuration,22229,1
,,,,,P,,0,,,,,BAO_0000100,7057,Dissociation constant value of the compound; ND means not determined.,U,13474,,CHEMBL628685,,Autocuration,22224,1
Blood,,,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,7911,% distribution of the radioiron in blood of rat followed by intravenous injection of chelating agent,N,13475,,CHEMBL628686,10116.0,Intermediate,50597,1
Blood,,,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,7911,% distribution of the radioiron in blood of rats followed by intravenous injection of transferrin pre-incubated with 10 mg of chelating agent,N,13476,,CHEMBL628687,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,7911,% distribution of the radioiron in rat kidney followed by intravenous injection of chelating agent,N,13477,,CHEMBL628688,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,7911,% distribution of the radioiron in rat kidney followed by intravenous injection of transferrin pre-incubated with 10 mg of chelating agent,N,13478,,CHEMBL628689,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,7911,% distribution of the radioiron in rat liver followed by intravenous injection of chelating agent,N,13479,,CHEMBL628690,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,7911,% distribution of the radioiron in rat liver followed by intravenous injection of transferrin preincubated with 10 mg of chelating agent,N,13480,,CHEMBL629363,10116.0,Intermediate,50597,1
Spleen,,,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,7911,% distribution of the radioiron in rat spleen followed by intravenous injection of chelating agent,N,13481,,CHEMBL629364,10116.0,Intermediate,50597,1
Spleen,,,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,7911,% distribution of the radioiron in rat spleen followed by intravenous injection of transferrin pre-incubated with 10 mg of chelating agent,N,13482,,CHEMBL629365,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,7911,% excretion of ferritin determined in faces of rat followed by intravenous injection of chelating agent,N,13483,,CHEMBL629366,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,7911,% excretion of ferritin determined in urine of rat followed by intravenous injection of chelating agent,N,13484,,CHEMBL629367,10116.0,Intermediate,50597,1
Feces,,,,,A,Rattus norvegicus,1,,1988.0,,,BAO_0000218,7911,% excretion of radioiron determined in feces of rat followed by intravenous injection of transferrin pre-incubated with 10 mg of chelating agent,N,13485,,CHEMBL629368,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,7911,% excretion of radioiron determined in urine of rat followed by intravenous injection of transferrin preincubated with 10 mg of chelating agent,N,13486,,CHEMBL877502,10116.0,Intermediate,50597,1
Cerebellum,,,,,A,Mus musculus,1,,2037.0,,,BAO_0000218,13792,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into cerebellum,N,13487,,CHEMBL629369,10090.0,Intermediate,50594,1
Brain,,,,,A,Mus musculus,1,,955.0,,,BAO_0000218,13792,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into cortex,N,13488,,CHEMBL629370,10090.0,Intermediate,50594,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded monkey at 10 mg/kg, po",U,13489,,CHEMBL629371,314293.0,Autocuration,22224,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",U,13490,,CHEMBL626276,314293.0,Autocuration,22224,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 30mg/kg, po",U,13491,,CHEMBL626277,314293.0,Autocuration,22224,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 3mg/kg, po",U,13492,,CHEMBL631250,314293.0,Autocuration,22224,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",N,13493,,CHEMBL631251,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 0.3mg/kg, po",N,13494,,CHEMBL631252,10116.0,Intermediate,50597,1
