assay_strain,assay_subcellular_fraction,relationship_type,cell_id,assay_category,tid,assay_tax_id,assay_organism,description,src_id,assay_tissue,assay_cell_type,src_assay_id,assay_test_type,confidence_score,variant_id,doc_id,assay_type,tissue_id,curated_by,chembl_id,bao_format,assay_id
,,N,,,50597,10116.0,Rattus norvegicus,Compound was evaluated in vivo in rat for the plasma half-life at a oral dose of 20 mg/kg experiment by using concentration vs time curve,1,Plasma,,,In vivo,1,,3634,A,1969.0,Intermediate,CHEMBL622949,BAO_0000218,9391
,,N,,,50597,10116.0,Rattus norvegicus,Compound was tested for its half life in rat,1,,,,,1,,4839,A,,Intermediate,CHEMBL622950,BAO_0000218,9392
,,U,,,22224,9544.0,Macaca mulatta,Compound was tested for its plasma half life in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po; ND is not determined.,1,Plasma,,,In vivo,0,,5005,A,1969.0,Intermediate,CHEMBL622951,BAO_0000218,9393
,,U,,,22224,10116.0,Rattus norvegicus,Compound was tested for its plasma half life in Sprague Dawley rats,1,Plasma,,,,0,,5005,A,1969.0,Intermediate,CHEMBL622952,BAO_0000366,9394
,,U,,,22224,10116.0,Rattus norvegicus,Compound was tested for its plasma half life in Sprague Dawley rats; ND is not determined,1,Plasma,,,,0,,5005,A,1969.0,Intermediate,CHEMBL622953,BAO_0000366,9395
,,N,,,50597,10116.0,Rattus norvegicus,Compound was tested for plasma half-life period in rat,1,Plasma,,,,1,,1094,A,1969.0,Intermediate,CHEMBL873818,BAO_0000218,9396
,,N,,,50597,10116.0,Rattus norvegicus,Elimination half life after i.v. administration of compound in rats,1,,,,In vivo,1,,5031,A,,Intermediate,CHEMBL622954,BAO_0000218,9397
,,N,,,50597,10116.0,Rattus norvegicus,Elimination half-life after IV dosing at 0.5 mg/kg in rat,1,,,,In vivo,1,,6518,A,,Intermediate,CHEMBL622955,BAO_0000218,9398
,,N,,,50597,10116.0,Rattus norvegicus,Elimination half-life after IV dosing at 1 mg/kg in rat,1,,,,In vivo,1,,6518,A,,Intermediate,CHEMBL875229,BAO_0000218,9399
,,N,,,50597,10116.0,Rattus norvegicus,Elimination half-life after oral administration at a dose of 2 mg/kg in rat,1,,,,In vivo,1,,6518,A,,Intermediate,CHEMBL622956,BAO_0000218,9400
,,N,,,50597,10116.0,Rattus norvegicus,Elimination half-life after oral administration at a dose of 4 mg/kg in rat,1,,,,In vivo,1,,6518,A,,Intermediate,CHEMBL622957,BAO_0000218,9401
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for half-life after iv administration of 1 mg/kg to male Sprague-Dawley rats in brain; not determined,1,Brain,,,In vivo,1,,5408,A,955.0,Intermediate,CHEMBL622958,BAO_0000218,9402
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for half-life after iv administration of 1 mg/kg to male Sprague-Dawley rats in plasma,1,Plasma,,,In vivo,1,,5408,A,1969.0,Intermediate,CHEMBL622959,BAO_0000218,9403
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for half-life after iv administration of 5 mg/kg to male Sprague-Dawley rats in brain,1,Brain,,,In vivo,1,,5408,A,955.0,Intermediate,CHEMBL622960,BAO_0000218,9404
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for half-life after iv administration of 5 mg/kg to male Sprague-Dawley rats in plasma,1,Plasma,,,In vivo,1,,5408,A,1969.0,Intermediate,CHEMBL622961,BAO_0000218,9405
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for the half life in rat (in vivo),1,,,,In vivo,1,,4687,A,,Intermediate,CHEMBL622962,BAO_0000218,9406
,,N,,,50597,10116.0,Rattus norvegicus,Hafl life in rat,1,,,,,1,,6640,A,,Intermediate,CHEMBL622963,BAO_0000218,9407
,,N,,,50597,10116.0,Rattus norvegicus,Hafl life rat,1,,,,,1,,6640,A,,Intermediate,CHEMBL622964,BAO_0000218,9408
,,N,,,50597,10116.0,Rattus norvegicus,Hafl life rat,1,,,,,1,,6641,A,,Intermediate,CHEMBL622965,BAO_0000218,9409
,,N,,,50597,10116.0,Rattus norvegicus,Hafl life rat; Not determined,1,,,,,1,,6640,A,,Intermediate,CHEMBL622966,BAO_0000218,9410
,,N,,,50597,10116.0,Rattus norvegicus,Hafl life rat; Not determined,1,,,,,1,,6641,A,,Intermediate,CHEMBL622967,BAO_0000218,9411
,,N,,,50597,10116.0,Rattus norvegicus,Half life in kidney was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,1,Kidney,,,In vivo,1,,17411,A,2113.0,Intermediate,CHEMBL622968,BAO_0000218,9412
,,N,,,50597,10116.0,Rattus norvegicus,Half life in liver was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,1,Liver,,,In vivo,1,,17411,A,2107.0,Intermediate,CHEMBL622969,BAO_0000218,9413
,,N,,,50597,10116.0,Rattus norvegicus,Half life in lung was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,1,Lung,,,In vivo,1,,17411,A,2048.0,Intermediate,CHEMBL875327,BAO_0000218,9414
,,N,,,50597,10116.0,Rattus norvegicus,Half life in rat after 1 mg/kg i.v. administration,1,,,,In vivo,1,,6570,A,,Intermediate,CHEMBL628638,BAO_0000218,9415
,,N,,,50597,10116.0,Rattus norvegicus,Half life in rat after 2 mg/kg peroral administration,1,,,,In vivo,1,,6570,A,,Intermediate,CHEMBL628639,BAO_0000218,9416
,,N,,,50597,10116.0,Rattus norvegicus,Half life in serum was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,1,,,,In vivo,1,,17411,A,,Intermediate,CHEMBL625840,BAO_0000218,9417
,,N,,,50597,10116.0,Rattus norvegicus,Half life of 10 mg/kg oral dose determined in rats,1,,,,In vivo,1,,4722,A,,Intermediate,CHEMBL625841,BAO_0000218,9418
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound (10 mg/kg) after iv administration was determined in Sprague-Dawley rat,1,,,,In vivo,1,,5978,A,,Intermediate,CHEMBL625842,BAO_0000218,9419
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound (19.2 mg/kg) after po administration was determined in Sprague-Dawley rat,1,,,,In vivo,1,,5978,A,,Intermediate,CHEMBL625843,BAO_0000218,9420
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound (20.73 mg/kg) after po administration was determined in Sprague-Dawley rat,1,,,,In vivo,1,,5978,A,,Intermediate,CHEMBL625844,BAO_0000218,9421
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound (25 mg/kg) after po administration was determined in Sprague-Dawley rat,1,,,,In vivo,1,,5978,A,,Intermediate,CHEMBL873822,BAO_0000218,9422
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound (9.83 mg/kg) after iv administration was determined in Sprague-Dawley rat,1,,,,In vivo,1,,5978,A,,Intermediate,CHEMBL625845,BAO_0000218,9423
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound (9.84 mg/kg) after iv administration was determined in Sprague-Dawley rat,1,,,,In vivo,1,,5978,A,,Intermediate,CHEMBL627059,BAO_0000218,9424
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound (9.84 mg/kg) after po administration was determined in Sprague-Dawley rat,1,,,,In vivo,1,,5978,A,,Intermediate,CHEMBL627060,BAO_0000218,9425
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound (9.92 mg/kg) after iv administration was determined in Sprague-Dawley rat,1,,,,In vivo,1,,5978,A,,Intermediate,CHEMBL627061,BAO_0000218,9426
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound at 5 mg/kg after po administration was determined in rat,1,,,,In vivo,1,,4762,A,,Intermediate,CHEMBL627709,BAO_0000218,9427
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound determined after intravenous administration to rat,1,,,,In vivo,1,,5327,A,,Intermediate,CHEMBL627710,BAO_0000218,9428
,,N,,,50597,10116.0,Rattus norvegicus,Half life of compound was determined in rat,1,,,,,1,,4847,A,,Intermediate,CHEMBL627711,BAO_0000218,9429
,,N,,,50597,10116.0,Rattus norvegicus,Half life at a dose of 4 mg/kg in Rat Plasma after iv administration,1,Plasma,,,In vivo,1,,17720,A,1969.0,Intermediate,CHEMBL627712,BAO_0000218,9430
,,N,,,50597,10116.0,Rattus norvegicus,Half life determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,1,,,,In vivo,1,,4723,A,,Intermediate,CHEMBL627713,BAO_0000218,9431
,,N,,,50597,10116.0,Rattus norvegicus,Half life determined after 3 mg/kg oral administration in potassium oxonate treated rats,1,,,,In vivo,1,,4723,A,,Intermediate,CHEMBL627714,BAO_0000218,9432
,,U,,,22224,9541.0,Macaca fascicularis,Half life determined after intravenous administration at a dose of 3 mg/kg in cynomolgus monkey,1,,,,In vivo,0,,4256,A,,Intermediate,CHEMBL627889,BAO_0000218,9433
,,U,,,22224,10116.0,Rattus norvegicus,Half life determined in rat by intravenous administration,1,,,,In vivo,0,,4256,A,,Intermediate,CHEMBL627890,BAO_0000218,9434
,,N,,,50597,10116.0,Rattus norvegicus,Half life determined in rats after iv administration,1,,,,In vivo,1,,4722,A,,Intermediate,CHEMBL627891,BAO_0000218,9435
,,N,,,50597,10116.0,Rattus norvegicus,Half life in rat plasma after administration of 2 mg/kg iv,1,Plasma,,,In vivo,1,,6535,A,1969.0,Intermediate,CHEMBL627892,BAO_0000218,9436
,,N,,,50597,10116.0,Rattus norvegicus,Half life in rat plasma after administration of 2 mg/kg iv,1,Plasma,,,In vivo,1,,6535,A,1969.0,Intermediate,CHEMBL627893,BAO_0000218,9437
,,N,,,50597,10116.0,Rattus norvegicus,Half life in rat plasma was determined,1,Plasma,,,,1,,1435,A,1969.0,Intermediate,CHEMBL627894,BAO_0000218,9438
,,N,,,50597,10116.0,Rattus norvegicus,Half life in rat plasma was determined; NA means not applicable,1,Plasma,,,,1,,1435,A,1969.0,Intermediate,CHEMBL627895,BAO_0000218,9439
,,N,,,50597,10116.0,Rattus norvegicus,Half life in rat was tested,1,,,,,1,,5206,A,,Intermediate,CHEMBL627896,BAO_0000218,9440
,,N,,,50597,10116.0,Rattus norvegicus,Half life measured in rat plasma,1,Plasma,,,,1,,6080,A,1969.0,Intermediate,CHEMBL627897,BAO_0000218,9441
,,N,,,50597,10116.0,Rattus norvegicus,Half life recorded in rats,1,,,,,1,,4449,A,,Intermediate,CHEMBL627898,BAO_0000218,9442
,,N,,,50597,10116.0,Rattus norvegicus,Half life was calculated,1,,,,,1,,6057,A,,Intermediate,CHEMBL627899,BAO_0000218,9443
,,N,,,50597,10116.0,Rattus norvegicus,Half life was calculated in rat,1,,,,,1,,6057,A,,Intermediate,CHEMBL873823,BAO_0000218,9444
,,N,,,50597,10116.0,Rattus norvegicus,Half life was determined,1,,,,,1,,3747,A,,Intermediate,CHEMBL627900,BAO_0000218,9445
,,N,,,50597,10116.0,Rattus norvegicus,Half life after 10 mg/kg oral administration in rat,1,,,,In vivo,1,,17858,A,,Intermediate,CHEMBL627901,BAO_0000218,9446
,,N,,,50597,10116.0,Rattus norvegicus,Half life after administering orally a dose of 10 mg/kg to a fasting rat,1,,,,In vivo,1,,16365,A,,Intermediate,CHEMBL627902,BAO_0000218,9447
,,N,,,50597,10116.0,Rattus norvegicus,Half life after administering orally a dose of 30 mg/kg,1,,,,In vivo,1,,16365,A,,Intermediate,CHEMBL627903,BAO_0000218,9448
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve (Concentration) was determined for the compound as AUC with limits 0-8 after i.v. administration in rats,1,,,,,1,,5031,A,,Intermediate,CHEMBL627904,BAO_0000218,9449
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve determined under pharmacokinetic behavior of the 10 mg/kg oral dose of compound for 0-6 hours,1,,,,,1,,4722,A,,Intermediate,CHEMBL627905,BAO_0000218,9450
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve for the compound calculated from 0-24 hr after intravenous administration at a dose of 10 mg/kg in rat,1,,,,,1,,6078,A,,Intermediate,CHEMBL627906,BAO_0000218,9451
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve for the compound calculated from 0-24 hr after oral administration at a dose of 10 mg/kg in rat,1,,,,,1,,6078,A,,Intermediate,CHEMBL627907,BAO_0000218,9452
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve for the compound calculated from 0-6 hr after oral administration at a dose of 10 mg/kg,1,,,,,1,,6078,A,,Intermediate,CHEMBL876783,BAO_0000218,9453
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve for the compound calculated from 0-6 hr after oral administration at a dose of 10 mg/kg; activity was not determined,1,,,,,1,,6078,A,,Intermediate,CHEMBL627908,BAO_0000218,9454
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve measured after intravenous bolus administration of 50 mg/kg of compound to rats,1,,,,,1,,17065,A,,Intermediate,CHEMBL627909,BAO_0000218,9455
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats,1,,,,,1,,1353,A,,Intermediate,CHEMBL627910,BAO_0000218,9456
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-1),1,,,,,1,,1353,A,,Intermediate,CHEMBL627911,BAO_0000218,9457
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-2),1,,,,,1,,1353,A,,Intermediate,CHEMBL627912,BAO_0000218,9458
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-5),1,,,,,1,,1353,A,,Intermediate,CHEMBL627913,BAO_0000218,9459
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(5-10),1,,,,,1,,1353,A,,Intermediate,CHEMBL627914,BAO_0000218,9460
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve was evaluated after 10 uM/kg of intra arterial administration,1,,,,,1,,16423,A,,Intermediate,CHEMBL627915,BAO_0000218,9461
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve was evaluated after 20 uM/kg of peroral administration,1,,,,,1,,16423,A,,Intermediate,CHEMBL627916,BAO_0000218,9462
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve was measured in rat after an iv dose of 1 mg/kg,1,,,,,1,,6062,A,,Intermediate,CHEMBL627917,BAO_0000218,9463
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve was calculated for the compound at a single intravenous administration of 20 mg/kg in rat,1,,,,,1,,6056,A,,Intermediate,CHEMBL627918,BAO_0000218,9464
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve was determined by administering the compound at a dose of 1 mg/kg intravenously in male wistar rat,1,,,,,1,,5182,A,,Intermediate,CHEMBL627919,BAO_0000218,9465
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve was evaluated at an intravenous dose of 3 mg/kg,1,,,,,1,,6410,A,,Intermediate,CHEMBL627920,BAO_0000218,9466
,,N,,,50597,10116.0,Rattus norvegicus,Area under the curve was evaluated at an oral dose of 30 mg/kg,1,,,,,1,,6410,A,,Intermediate,CHEMBL627921,BAO_0000218,9467
,,N,,,50597,10116.0,Rattus norvegicus,Area under the effect time curves from time 0-24 hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,1,,,,,1,,4723,A,,Intermediate,CHEMBL627922,BAO_0000218,9468
,,N,,,50597,10116.0,Rattus norvegicus,Area under the effect time curves from time 0-24 hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,1,,,,,1,,4723,A,,Intermediate,CHEMBL876784,BAO_0000218,9469
,,N,,,50597,10116.0,Rattus norvegicus,Area under the effect time curves from time 0-6 hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,1,,,,,1,,4723,A,,Intermediate,CHEMBL627923,BAO_0000218,9470
,,N,,,50597,10116.0,Rattus norvegicus,Area under the effect time curves from time 0-6 hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,1,,,,,1,,4723,A,,Intermediate,CHEMBL626208,BAO_0000218,9471
,,N,,,50597,10116.0,Rattus norvegicus,Area under the effect time curves from time 0-infinity hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,1,,,,,1,,4723,A,,Intermediate,CHEMBL626209,BAO_0000218,9472
,,N,,,50597,10116.0,Rattus norvegicus,Area under the effect time curves from time 0-infinity hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,1,,,,,1,,4723,A,,Intermediate,CHEMBL626210,BAO_0000218,9473
,,N,,,50597,10116.0,Rattus norvegicus,Area under the plasma concentration curve was evaluated in vivo in rat at a dose of 5 mg/kg by oral administration,1,Plasma,,,,1,,2463,A,1969.0,Intermediate,CHEMBL627994,BAO_0000218,9474
,,N,,,50597,10116.0,Rattus norvegicus,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in rat,1,,,,,1,,4709,A,,Intermediate,CHEMBL627995,BAO_0000218,9475
,,N,,,50597,10116.0,Rattus norvegicus,Blood level after a 10 mg/kg oral dose in rat expressed as AUC was determined,1,,,,,1,,4075,A,,Intermediate,CHEMBL627996,BAO_0000218,9476
,,N,,,50597,10116.0,Rattus norvegicus,Compound at a dose 10 mg/kg was administered orally to rat and the pharmacokinetic parameter area under curve (AUC) was measured,1,,,,,1,,5394,A,,Intermediate,CHEMBL627997,BAO_0000218,9477
,,N,,,50597,10116.0,Rattus norvegicus,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female wistar rats,1,,,,,1,,2661,A,,Intermediate,CHEMBL627998,BAO_0000218,9478
,,N,,,50597,10116.0,Rattus norvegicus,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to male wistar rats,1,,,,,1,,2661,A,,Intermediate,CHEMBL628640,BAO_0000218,9479
,,N,,,50597,10116.0,Rattus norvegicus,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female wistar rats,1,,,,,1,,2661,A,,Intermediate,CHEMBL628641,BAO_0000218,9480
,,N,,,50597,10116.0,Rattus norvegicus,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to male wistar rats,1,,,,,1,,2661,A,,Intermediate,CHEMBL628642,BAO_0000218,9481
,,N,,,50597,10116.0,Rattus norvegicus,Compound was evaluated for area under the curve expressed as (h*ug/ml),1,,,,,1,,17791,A,,Intermediate,CHEMBL628643,BAO_0000218,9482
,,N,,,50597,10116.0,Rattus norvegicus,Compound was tested for area under curve in rat,1,,,,,1,,2591,A,,Intermediate,CHEMBL628644,BAO_0000218,9483
,,N,,,50597,10116.0,Rattus norvegicus,Concentration in rat plasma after 5 mg/kg oral gavage for 8 hours,1,,,,,1,,6567,A,,Intermediate,CHEMBL628645,BAO_0000218,9484
,,N,,,50597,10116.0,Rattus norvegicus,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,1,,,,,1,,6211,A,,Intermediate,CHEMBL628646,BAO_0000218,9485
,,N,,,50597,10116.0,Rattus norvegicus,Dose-normalized AUC was determined in rat after peroral administration (2 mg/kg),1,,,,,1,,5529,A,,Intermediate,CHEMBL628647,BAO_0000218,9486
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in brain; not determined,1,,,,,1,,5408,A,,Intermediate,CHEMBL628648,BAO_0000218,9487
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in plasma,1,,,,,1,,5408,A,,Intermediate,CHEMBL625358,BAO_0000218,9488
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in brain,1,,,,,1,,5408,A,,Intermediate,CHEMBL625359,BAO_0000218,9489
,,N,,,50597,10116.0,Rattus norvegicus,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in plasma,1,,,,,1,,5408,A,,Intermediate,CHEMBL625360,BAO_0000218,9490
