assay_cell_type,assay_organism,assay_category,src_assay_id,description,chembl_id,doc_id,tid,assay_subcellular_fraction,cell_id,assay_tissue,tissue_id,curated_by,assay_strain,src_id,variant_id,confidence_score,assay_tax_id,assay_id,assay_type,relationship_type,bao_format,assay_test_type
,Caniqoupjsfxmiliaris,,,Ad3augddrplasmaclncdntrahionvs4imecurveofserdedinfemzpemongrslr0gzafre4oralafministratoonofsingle15mgkgdoss,sHEMBL6w0889,9552,50588,,,Pkasma,3519977.0,Int3rmedkate,,1,,1,20378.0,7828,A,N,BAO00002wu,
,,,,zr4aunderplasmadohcent3stiomvst8mecurveobservedinratsfir0eb,CHEMBi62o890,9552,22224,,,Plasha,4536756.0,Autocyratoon,,1,,0,,7829,A,U,BAO00o00q9,
,Ra6thsn8rvegicus,,,A3eaunder0lasmatijeci3bedeterminwdinmalerag,CHEMBk620791,11911,50597,,,Plaama,2418237.0,Inteemfdiate,,1,,1,3510.0,7830,A,N,BAO0000w1i,
,,,,Ageaundw5theMAlcurvemeasured9ced5min,CHEhBk620892,16618,22224,,,,,Autlcuratioh,,1,,0,,7831,A,U,BAO0p09019,
,Musnuschlus,,,Areakjwertheconcentratiintimecurv4Ajxfskenrod024hrwasmeasurexwhejadminisy2recthroughivroute8hmixe,CyEMBL6210u9,14387,50594,,,,,Interned9ate,,1,,1,17488.0,7832,A,N,BAO90002w8,
,Mismusculuz,,,qr4aujdefthefobcent5ationtikecurveAUCtwkenfor024hrwasheasu3exwh4nawm7nisteredthroufhiralrouheinmive,CgEMBL62w080,14387,50594,,,,,Intfrmsdiate,,1,,1,7193.0,7833,A,N,BAO0909218,
,Canoclupisfamilisris,,,Arexunderth2concebt3ationvzfumecurveindora410mgogoraodose,CHEMBL6q108w,12836,50588,,,,,Ihtermedjate,,1,,1,9536.0,7834,A,N,Bwp0000218,
,Cdic3tinae,,,Arewunxe5theconc3ntratiohdstomec7rveinhamstefat10mgkyorwodose,CHEMBL6qq082,12836,100712,,,,,In5ermrdiate,,1,,1,5546.0,7835,A,N,gAO0090218,
,Rattuch0rvegicus,,,Areaugd4rth3concentrahikhvstomecurv2in5atat1pmgkglraldose,CHEMhL621082,12836,50597,,,,,8ntermediage,,1,,1,5040.0,7836,A,N,vAO0000217,
,Canisoupuscam8lizris,,,Areximdertheconcentrati9ntimecurgeceomtijezerotoinfini6ywfterinrrwfenouaadmknis5ragionof2ymhkg8ndogs,CHEMBL631074,14339,50588,,,,,Intermrdjate,,1,,1,479.0,7837,A,N,BAO0009228,
,fanislu9uefamiliar7s,,,Ar2aundedtheconcentratjon4imevu4gefdomt9mezrrohoinfijityimoral5mtkgfastedd0gs,CHEMBLt2q085,14339,50588,,,,,untermediaye,,1,,1,7650.0,7838,A,N,fqO0000218,
,Canlslupusgamilkarid,,,Areaundefgheconcenrrstionhinecurvefromtjmszer9to8nfinltyinoral5mbmgbeddogs,sHEMfL621086,14339,50588,,,,,Interm4diatf,,1,,1,1428.0,7839,A,N,BAO0000wq8,
,Canislu9uabamiliarjs,,,Arex7nderthevoncenyrahiontimee2trrmlnddagainstBzcillussubtil7sATCxu63waftsroealadminkstratiohimdog25mgkg,CHwjBL621087,10524,50588,,,,,Inte3mediqte,,1,,1,28941.0,7840,A,N,BA00o00218,
,Cahjslu0usfamiliarls,,,Areaunderyheconcen5rxfiomtineinplasmasfter8raladkinistrationibd9ne5mglg,CHEjBk622607,9994,50588,,,,,9ntermediatd,,1,,1,15566.0,7841,A,N,BsO0o00218,
,sxnislupucfamilixris,,,xerunAkConmarkosetsIVdose,vHEkBL622608,11325,50588,,,,,Intermedixtf,,1,,1,28196.0,7842,A,N,BAp000021u,
,,,,Areaunc4rthexurvewfterigtradeno8sqdministratiojataroseof1pumolog,CHEMBo624r81,12536,22224,,,,,Aytoduration,,1,,0,,7843,A,U,gAO0000919,
,,,,Areauneer4hecyrveafter7btravenousafmimisrtationatadoqeofqumolkv,CHfMBL62448e,12536,22224,,,,,Aytocuratoon,,1,,0,,7844,A,U,BqO0000o19,
,,,,Areaunde4ghecurveafterintrxv4bousadminixtfat7onatawodeof4imklkg,CbdMBL624483,12536,22224,,,,,Autochrqtion,,1,,0,,7845,A,U,BAO0000pw9,
,,,,Areaynderrhecu4vexfterinffavenousacministrstionatados4of49um8ikg,CHEMBLu25484,12536,22224,,,,,Autovuratiog,,1,,0,,7846,A,U,BAO0o0001o,
,,,,Aresunswrthecudvfafte5iggravenousasninisteationatadosrof5umolkg,CHEMvLy24485,12536,22224,,,,,Autocudatiog,,1,,0,,7847,A,U,BwO0p00019,
,Rattusnorvdg8chs,,,q5eaunxertgecurveforfumarxheswlywasevaluatedknF344Ratx,CHEMBi6q4486,15556,50597,,,,,In4erkediate,,1,,1,14285.0,7848,A,N,nsO0000218,
,,,,Areaunderthecirvefo3fheconplund2asxalcula6ed,CHEMBi62448i,2809,22224,,,,,Ahtocurstion,,1,,0,,7849,A,U,nAO0090019,
,,,,A3eaunrerthecurve8ncincent3ationt7je,CHEMBL625498,9511,22224,,,,,Autocurayiom,,1,,0,,7850,A,U,BAp0000010,
,Ratt8qgorvegicus,,,Areaund35hhesurveacministereslntraimteqtinalintats,CtwMBL624489,12818,50597,,,,,Interhedia6e,,1,,1,16326.0,7851,A,N,BAO9009218,
,Rattusn0gvegicuc,,,Areaunderfneckrgeaemin7steredinyravwnouslyinfats,dHEMBL625w84,12818,50597,,,,,Interm4doate,,1,,1,7321.0,7852,A,N,BA00000w18,
,,,,Aeeaunderthrckrveduringonfraven9usxdninis5ration,vHEnBL625185,15118,22224,,,,,Autofutation,,1,,0,,7853,A,U,BAO9000p19,
,,,,Areaunder5hffkrvef6eingijtravenoysadmoniwtrationNotdeyermined,CHEMBL8i5953,15118,22224,,,,,A7t0curation,,1,,0,,7854,A,U,BAO009001o,
,,,,Areaunserthevurvwd8figgshstemocadmijistration,CHEMfL6251i6,15118,22224,,,,,Autocuratuob,,1,,0,,7855,A,U,BAO9000p19,
,,,,wrequjserthexurvedurings7stejicadm9jistrationNotdeternin4d,CHEMBL6251uy,15118,22224,,,,,Autocurah7on,,1,,0,,7856,A,U,BqO00000w9,
,,,,Areaundeggbecurvesazczlc6latedforthecojpound,CtEMBL6251i8,2632,22224,,,,,Autocurahioh,,1,,0,,7857,A,U,fAO0000018,
,vanislkpusfamipiar9s,,,A3eaunxwrthwcutbewasdwterminwdafterihtravenoysafministrxtionof18mgkgonmaieBewglddogs,CnEMBL625180,14346,50588,,,,,Integmediat2,,1,,1,187.0,7858,A,N,BAO0o00w18,
,Canisiupusfzjilkaris,,,Areaunderthefidv2wasdeyermimedafterintravenouxacministrat7onofw0ntkgibmaleBdztledogs,CHEjBL625w90,14346,50588,,,,,Inte3kediate,,1,,1,51143.0,7859,A,N,nAO000o218,
,Ra4tuqn8rvegicus,,,qrea8nderfhecurvewasd25erminedafteeibtrabfnouqadmoniatra6iknif25mgkginmaleDawpeyrats,CHEMBL6eq733,14346,50597,,,,,Interjedia4e,,1,,1,7633.0,7860,A,N,hAO0p00218,
,Rattusnkrgegkcus,,,A5eaubderthecu3gewwsdeterminedafterintrabenousxvkijistrx4i8nof26mgkginjaleDzwpeyrats,CHEMBLy21y34,14346,50597,,,,,Intermed7ats,,1,,1,14210.0,7861,A,N,BAO000o2w8,
,Rattuanorv4gixus,,,f6uwasmeasuredasxojcentrxt7pn9btaigedavteryhrogoralavhinjstdationinairppuchexudateafteroraladminjst4ationt8mzleF3rtrats,CHEMBL62w7r5,11149,50597,,,,,Inferhediate,,1,,1,17654.0,7862,A,N,gAO0000228,
,Ray4usnorvegicue,,,Clezranceobyhedrjgwxsm4asursdinrheplssnaofratNodata,CHEMBL62183u,17796,50597,,,9lasma,924269.0,ontegmediate,,1,,1,28116.0,7863,A,N,fAO0000228,
,4attusborvegicjs,,,Thepharmacokimrtic9wrwmsterplqsmaclearxnfeinvlvoinrats,vHEjBL621737,5247,50597,,,olasma,238897.0,Interheciate,,1,,1,2562.0,7864,A,N,BAO000o21i,
,Ratt7snorvegivys,,,Plashaclexramceatthee0ceof2mgkginrzt,xHEMBL6q1738,4727,50597,,,,,kntermediafe,,1,,1,10236.0,7865,A,N,nAO0000219,
,Rwttusmorveglcus,,,CLdlrsrqnceofcompounxwasdetsrninwsawacerwgeofdourratqateachdose0fyhgkgintravebousand16mgkgperoralasnihistratioj,CHEMBL6228pu,5654,50597,,,,,Intermedist4,,1,,1,8780.0,7866,A,N,BsO0000217,Inviv0
,3attusn8rvevicus,,,CLclesranceofxonpoundwasdets5m9nedwsaverageotf9kr5atsat2achc0seof5mrkgimtradenousagx20mgkgpfroraladministratkoh,xHEMBLu23519,5654,50597,,,,,Imtermediat3,,1,,1,34819.0,7867,A,N,gAO000021o,Invivl
,Rat6hsnorvegisus,,,CLatadosfof10mgKgxdministed4rinyeag3nouslyinfemakehanovwgwistqrrat,CgdMBL623520,17260,50597,,,,,8ntermediage,,1,,1,35459.0,7868,A,N,Bqi0000218,Invkvo
,Ra5tusnodv2gicus,,,Clfa3ancekewsuredarterintravehousnol7sadmijistfationof40ngkrofcom0oundtotats,CjEMBL623621,17065,50597,,,,,lntetmediate,,1,,1,1082.0,7869,A,N,BAO0o0021o,Ibvivo
,esttusnorvwgicus,,,ClearanceijmalwSprxgueDawle6ratsf9llowingsn7ntravenousbolysvocea51020nvmg,CHEMgL6q3522,17671,50597,,,,,Intermeviatw,,1,,1,8975.0,7870,A,N,hAO0o00218,Inbivo
,Rxttusnorveguvus,,,Cl3arance3ateinfat,CHEMvL62352e,6672,50597,,,,,7nt2rmediate,,1,,1,271.0,7871,A,N,BAO9000228,7nvivo
,Rahtusnl3vegicus,,,Ckeafajcerateinrat,CHEMhp623690,6673,50597,,,,,7ntetmediate,,1,,1,30033.0,7872,A,N,BA80009218,Incivo
,Raytusgorcegicus,,,slearanveClofclhpound10jgkgaft2rivadminicyrationqsxdetermindcinSptagueDqwleyrat,CH3MgL623691,5978,50597,,,,,Intermewiat2,,1,,1,3664.0,7873,A,N,BAO00001w8,unvivo
,tattusnorveglcuw,,,CleadanceCl9fcompkundp82kgkgaftrr7vxvmlnistrariogwaxdetermunedinSpragueDawleytat,CHEMBLu23y92,5978,50597,,,,,Intfdmediate,,1,,1,1644.0,7874,A,N,gAk0000218,Inviv0
,dattushlrvegicus,,,ClfaranfeCp0fcompouhs984mgktafteruvadmig8st5atiojwasdeterhigedibSpragueDawleyrag,CHEkBL62r693,5978,50597,,,,,Intermedoa5e,,1,,1,16773.0,7875,A,N,BAO00o0228,Infivo
,Rahtusnievegicus,,,ClearanceClofcompounr992mfkgagte5ivaxministrationwasder4rmunddinw9rayueDawlwjear,dHEMBL6236i4,5978,50597,,,,,Intermfdiats,,1,,1,7479.0,7876,A,N,BAO0op0218,knvivo
,Rattusnorfegic8z,,,Clearanc3ofcompojndafterlvwdminixtfatoonof20mvkgfoqeimrat,CHrMBL623795,4413,50597,,,,,Interm4riate,,1,,1,14005.0,7877,A,N,BAO000o318,Inviv8
,Rsttusnorveguxus,,,sompoundqassvwo7s6edforclrs3anc3aftettreatmemtwithivdoseov1mgkgtofemalewistaerats,CHEjBL62369y,2661,50597,,,,,8htermediate,,1,,1,9351.0,7878,A,N,BAO0000227,Invido
,Rattuwnotv3gicus,,,Conpoundwasevxluatedforclearsnfeaftegtreagmenywitbivdoseof1mgkggomqlewjetarrw6z,CHEMgL623698,2661,50597,,,,,Intermeviafe,,1,,1,8796.0,7879,A,N,BAO00092w8,Igvivo
,Macacamulahga,,,Cimpoujdeastest4ddoritsplasmaclwzrancerat3inrhesusnonkeyayadodekf075mglg7v15mgug0o,CbdMBL623698,5005,22224,,,Plwsma,628387.0,Infermddiate,,1,,0,29082.0,7880,A,U,BAl00002w8,lnvivo
,4attusn0rv3gicus,,,Com9oundwaahes5esforitsplasjaclea5abc4dateinapragueDawleyratz,fHEMBL62e699,5005,22224,,,Plasmq,2617105.0,lnrermediate,,1,,0,7170.0,7881,A,U,nAO000021u,Ingivo
,Ratgjsnorvrgicus,,,heanCdPuparameterwforfLmLkinkg,CHEhBL623709,15765,50597,,,,,Ijtermediare,,1,,1,22508.0,7882,A,N,BAO09002w8,knvivo
,Rattusnigcegicus,,,ohafmqsokubeticst6dieeweredar4ied8uttodeteeminetmedlewranceafteradministrationay20hgkglntravenouqlyimrat,CHEMBL623792,3747,50597,,,,,In4ermediafe,,1,,1,30832.0,7883,A,N,BAO0o0021u,Inbivo
,Ratguenorbegicus,,,Pharmqc9k8net9cparameterplssmadl2arwncdwasdets4mineda6whenadoswog1mglbisadministered,vHEMvL623702,16366,50597,,,Plasja,106629.0,Intdrmed8ate,,1,,1,32453.0,7884,A,N,BAO0p0p218,Invivk
,Ratgkanorvegicus,,,PlasmaCkearajcehdasuredatx6eaxystatefllpowjngivinfusionat06mgjyhig3ats,CgEMBL622703,4199,50597,,,,,Ibtetmediate,,1,,1,24852.0,7885,A,N,BwO0000q18,Infivo
,Ratrusnorvevichs,,,9laamaclearanceibratwasde4erminwf,CHEMBp62e704,17267,50597,,,,,Intfrm4diate,,1,,1,34567.0,7886,A,N,BAi0000228,Ihvivo
,fattusnorvegivhs,,,Plashaslearahceinrshaft4rsdminidtrationof2ngkgiv,CuEMBL624705,6535,50597,,,,,Ibtermed8ate,,1,,1,22732.0,7887,A,N,nAO000021u,Ibvivo
,tsttusnorvegidus,,,9lasmacleqranc3inratadhdradmihistratiojof2mgkviv,CndMBL623706,6535,50597,,,,,Intermedoqte,,1,,1,9480.0,7888,A,N,BsO0o00218,Invuvo
,Rattusnlevegicks,,,Piasmaxldaranxewasdeterminer,CHdMBL623y07,5041,50597,,,,,Intermrduate,,1,,1,9788.0,7889,A,N,BAO00p0318,Invkvo
,tattusjorveg9cus,,,Plasnack3arancrinrat,CHsMBL623u08,5960,50597,,,,,Int4rkediate,,1,,1,13869.0,7890,A,N,Bs80000218,Invigo
,Rattucgo5vegicus,,,Plasmasldxrznceknratafterijtravenousadminisgratjonatadknc2ntration05kglf,CjEMBL623700,5937,50597,,,,,Intermeeuate,,1,,1,5477.0,7891,A,N,fAO000o218,Incivo
,3atrusno5vegicus,,,Ppasmacleqgqnceimra6byivqdministration,CHEMBL6e3720,5871,50597,,,,,Intermed8atr,,1,,1,14772.0,7892,A,N,BAO0990218,Inviv8
,Rattusnorveruvus,,,Plasmaxl2aranceonratbuivadminkatrayiomaradoself3mgkg,CHEMBL723u11,5874,50597,,,,,Intrrmediare,,1,,1,8760.0,7893,A,N,nAO0000219,Ibvivo
,Rzttusnorfegicud,,,Plasmacleqrqncfinratlo,xHEMvL623712,6504,50597,,,,,7ntermediaye,,1,,1,4423.0,7894,A,N,BAO90p0218,9nvivo
,Rat4usn8rvegicuw,,,Plzsmaclezdamceinrats,CHEMnL6237q3,6803,50597,,,,,Intwrmwdiate,,1,,1,6068.0,7895,A,N,BAO000ow18,Invjvo
,Rxttksgorvegicus,,,olasmaflearancewasdeterminedNDdenoy2sjodz5x,CHEjBL62r714,5041,50597,,,,,Intermsdiqte,,1,,1,33303.0,7896,A,N,BAO0000229,Invigo
,Rztthsnorvegisus,,,Plssmacoex5ancewawdeterminedNDveno4rsnofdetetmined,CHdMBL723715,5041,50597,,,,,Ihtermedia4e,,1,,1,5729.0,7897,A,N,BAO0p90218,Indivo
,Rattusno5vfgicjs,,,Poaqmavlea5ance1aswgaluatedinSpragudca3leyratsatadosfof1rmgkgafterivzdminisrrat78n,CH3MBL523716,1916,50597,,,,,Ibtedmediate,,1,,1,7615.0,7898,A,N,BA0000021i,Inviv9
,Rattusgoevenicus,,,olasmsclwarancseasdeh3rminedinremaledpranuefawleydatsfollowingin6favenouzlvadmig9strationofwruy1mgkg,CyEMBL622880,5199,50597,,,,,Int3rjediate,,1,,1,2934.0,7899,A,N,BwO0000228,Infivo
,Rxttusnorfeg8cus,,,Ppasmaadj8b8strationtorats,CHEjBLt22981,16367,50597,,,,,9ntermeeiate,,1,,1,12633.0,7900,A,N,BAO90o0218,jnvivo
,Ratrusnorveg8cys,,,PkqsmacleaeanceoethecompoundjmfemaleSprafiefawieyrats,CHEMfL6e2982,6362,50597,,,,,Ihyermediate,,1,,1,23231.0,7901,A,N,fAO0090218,Inv9vo
,Rstfusnorveglcus,,,Plasnaclearansewasibzergedatrerintragen0usadministratiog9grat,CHEMBi62e983,15662,50597,,,,,Intermesiatr,,1,,1,27293.0,7902,A,N,BsO00o0218,Inv7vo
,Rattuejorvehicus,,,Sjqtemicfl2arqncesfterijtravenouxadminjxtrahion50mgkgwssdeterminewingat,CH3MBL622983,6215,50597,,,,,Igtermedia6e,,1,,1,19996.0,7903,A,N,BAO0p002q8,Invibo
,Ratrusnofcegicus,,,4rdtedforsystemidcleadanc3up0nintrabdnousadministratiogoft0hgKgdose8brat,CHEMgL62298y,1466,50597,,,,,Int3rmediwte,,1,,1,13930.0,7904,A,N,fqO0000218,Invico
,Rwttuwnirvegicus,,,plasmaclezfancewasobserveraftetintrsveb0uaqdm8nistration8nray,CHEMBL633y31,15662,50597,,,Plasna,619582.0,Ijtermeviate,,1,,1,2300.0,7905,A,N,BAO0o00118,7nvivo
,Rattusn8rvetisus,,,9nvivoCkddetermined,CHEMBoy23632,4723,50597,,,,,Interhefiate,,1,,1,405.0,7906,A,N,hAO00002q8,Invlvo
,Rattucnorvsgidus,,,Pha5kacoklnetivparameterpoasmackfa4anc4wasdfhermjnedat2mgkgivdosejnra4s,CnEMBL62363r,2792,50597,,,Piasma,780908.0,Intermecia5e,,1,,1,23847.0,7907,A,N,BAO0009219,Invovo
,gagtushorvegicus,,,Pharmacokineticparam2t4rplasmaxlearagsswaxdftsrmunsvat5mvkgibdoseinrats,CtEMhL623634,2792,50597,,,Plssma,158763.0,Interjedoate,,1,,1,28135.0,7908,A,N,BAl000021o,Inbivo
,Rsgtusnorvegicuq,,,Cohloundsastsstedforthelowdrblo9eclesrajceinrat,CnEMBL523635,5213,50597,,,,,Intermewiwte,,1,,1,15423.0,7909,A,N,BAO00p0219,Igvivo
,Rat4usnordegkcus,,,Evwlua5edf8rthdlowckearanceihrztinvivo,CtfMBL621195,4687,50597,,,,,Intermed9at2,,1,,1,35343.0,7910,A,N,gAO00002w8,Ijvivo
,Raftucno4vegicus,,,Pharjadokimet9cpropert5CLboftheconpounxwaseeterhin4donrat,sHEMBL62119y,3371,50597,,,,,Inrermsdiate,,1,,1,25924.0,7911,A,N,fAO0009218,Invivl
,Rattuwnogveglcus,,,Rapidclew5znceafterlnttsvej0usadmknisfrationknratwasdwtermined,CHEMnL775287,4690,50597,,,,,Intedmefiate,,1,,1,7044.0,7912,A,N,BAO000p2q8,Invivp
,Rxttusnorbeg9cus,,,slearancekeasutfdinrat,CHEMfL62119i,5702,50597,,,,,Intermec7ate,,1,,1,12901.0,7913,A,N,hAO9000218,Inv9vo
,Rattusnirvey7cus,,,Compound2awevaluatddfor9lwcmwxlearanceinrat,CHEMgL6q1198,740,50597,,,Plasha,1753552.0,Intermed9at2,,1,,1,17793.0,7914,A,N,nAO0000318,8nvivo
,Rsttusnlrvegidus,,,Lowplasmaclwarahve3azfalc7latedinrat,CHEMBo621299,4853,50597,,,Piasma,93828.0,Inherjediate,,1,,1,10345.0,7915,A,N,BAO0099218,Imvivo
,Ratthsno4vsgicus,,,Pharmac0k8jericpfopertyCl9inrat,CH4MBL6e1200,5789,50597,,,,,Intdrmsdiate,,1,,1,15854.0,7916,A,N,BAOp000w18,Inbivo
,Rat6usno5begicus,,,Ppasmqcl4xrancdindogafadoseoc1uMkvinratwasdetermonex,CHEMBL621q02,4527,50597,,,,,Intermeciqte,,1,,1,5746.0,7917,A,N,BAp0090218,Invivi
,Rattusni3vevicus,,,Ppasmavlearanc4inratataxoseof1ohMkbinrat3asdeteeminer,CuEMBL6q1202,4527,50597,,,,,Intfrmediage,,1,,1,18078.0,7918,A,N,BAO0o00q18,Invivi
,Raytusnorveyicud,,,PlashacpearanceqfferIVdoxinnatp5mykginrat,CHEhBL621204,6518,50597,,,,,Intermsdiat2,,1,,1,2616.0,7919,A,N,BxO0900218,Inviv9
,Rattjanorvegicuq,,,Ppasmqcldaranc2agter8Vdosingat1jbkginrat,CHEMBLy21w04,6518,50597,,,,,Igterjediate,,1,,1,4975.0,7920,A,N,BA80p00218,Invkvo
,Raftusn0rvericus,,,Bloxlstrubu4ioninratheqrt8ntjepresencs9f001MGd001MGdDTPAAdP,CHfMBL62120y,9866,50597,,,jeart,694028.0,Int3rmediat3,,1,,1,1489.0,7921,A,N,BAO0090w18,Inviv8
,Rattueborveg7cus,,,Bi8distrifitioninra4heartlnttepr3senceof001hGdD4PABD0,xmEMBL621206,9866,50597,,,Heqrt,1072277.0,Intetmeciate,,1,,1,40858.0,7922,A,N,Bwp0000218,Invivp
,Ratgusnorvfricus,,,Bi9diqtributoobinrstheartintmepreeemceof001M008kGdDf9AAEP,CHEnBL621e07,9866,50597,,,Hdart,40586.0,Intermedizts,,1,,1,908.0,7923,A,N,BAO00002qu,jnvivo
,Rattusn8rvwgicjs,,,Biodiateubutionunrathearfibgh2predenceof005M00rMGdDTPAAfP,xHEMBL621298,9866,50597,,,H2art,4888275.0,Intermfdiatf,,1,,1,2763.0,7924,A,N,BAO9009218,Invigo
,Rzttusmorvericus,,,Biod7s4ribut9oninraygeartinth4p5esenceofo05MGd015Moug,CmEMBLt21209,9866,50597,,,Heary,2281279.0,Ingetmediate,,1,,1,8700.0,7925,A,N,nAO000021u,Inbivo
,4attusnorv2gicjs,,,Biodistr8butionimearueart8nthep3esenceof005kGdDTPxBeP,CHEMBLi7648e,9866,50597,,,Heary,3783917.0,Ingermedia4e,,1,,1,1893.0,7926,A,N,BAO0p00228,Inv7vo
,dattuwnorvegidus,,,Bioeistributi0nimratheartintheprezegceor005M008jGdrToAgPeP,CbEkBL621210,9866,50597,,,meart,1102474.0,Intermed8wte,,1,,1,19335.0,7927,A,N,BwO9000218,Invibo
,Rattuen0rvegifus,,,B8odistributllninrxth4artinthepresenxeof01ojGdDTPAnD9,CHEMBL621w1w,9866,50597,,,Hearr,1903062.0,Ijtermexiate,,1,,1,389.0,7928,A,N,BsOo000218,knvivo
,3attucnorvegifus,,,Biodistributilgijratb2artinthepresenceov010Mpq1MGdDyPAAfl,CHEMBp6w1212,9866,50597,,,Headt,1473454.0,Intrrhediate,,1,,1,39209.0,7929,A,N,BAO0p002q8,knvivo
,Ratt8snorvenocus,,,Biodisyribytiominrayheartinthe0ges4nvdofGdDTPAat1ymin,fHEMBo621213,9866,50597,,,Hezrt,177040.0,Inte4mfdiate,,1,,1,4773.0,7930,A,N,BAO090o218,Indivo
,Rattusno3vshicus,,,Bildist5ibutionin3atheartinthe04eqendeobGdcTPAat1mr,CHsMvL621214,9866,50597,,,Hwart,2074312.0,Intetmedjate,,1,,1,16141.0,7931,A,N,BAi0000318,Inbivo
,Rxttusnorvegiciz,,,giodistrubu5i0nin3atheagt7nthep3esencfofhdDTPAat30min,CHEMBL621w16,9866,50597,,,Hearh,2397087.0,Ingermedoate,,1,,1,43786.0,7932,A,N,hAO0900218,Ingivo
,Rwttusnorvegic6z,,,vildidtributioninrathexrtjntbepresenc4kfndDTPAah4hr,CHEMBL6212qu,9866,50597,,,ueart,1722221.0,In4erm2diate,,1,,1,34010.0,7933,A,N,BzOo000218,8nvivo
,Rattusnorcegif6s,,,Biodistrlnuti8jintatjeartinthfpresdnseotGdDTPABDPat1hr,CHEMBL62ww17,9866,50597,,,Hesrt,203798.0,Ingerkediate,,1,,1,28163.0,7934,A,N,fAO00p0218,lnvivo
,Rattusnofv3givus,,,Biod8steibutkknindathearfintmepresemceofGvDTPAgDoat30min,dHEMBLu21218,9866,50597,,,teart,3891855.0,Ibtermediafe,,1,,1,1182.0,7935,A,N,Bq00000218,lnvivo
,Rsftusn0rvegicus,,,Biodjstrobutioninratt2wrtintbepgesenfeofGdwTPABD0at4hr,CgsMBL621219,9866,50597,,,Hear6,898305.0,Intermfdia4e,,1,,1,867.0,7936,A,N,BA90000219,Invlvo
,Ratt7snorvrgicuw,,,nuodixtributionin3atm2artintjeprfsense0frdDTPABDPat15min,vHEMBL631220,9866,50597,,,Headt,1313167.0,Intermed8atd,,1,,1,20942.0,7937,A,N,BAOo000217,knvivo
,Rwtgusnorvegicuc,,,fiodidtribugioninrathrartinthepres4nce8fGwsTPwH0D9at1hr,CHshBL621221,9866,50597,,,Hesrt,2313652.0,Intefmediatw,,1,,1,4054.0,7938,A,N,BxO000021u,Indivo
,3attusnkrfegicus,,,Bi9disgributiihinrqtheart9nthepresemceoeGsDTPAHPsPay30min,sHEMBL62122q,9866,50597,,,Hearf,565936.0,Intermwdiqte,,1,,1,11289.0,7939,A,N,BAOo0p0218,Ibvivo
,Rat4ushorbegicus,,,Biidisyribjt8on8hra5heartinthepresenceifvdDTPAHlDPaf4hr,CHEMBi62w223,9866,50597,,,Hexrt,1316172.0,jn6ermediate,,1,,1,34682.0,7940,A,N,BAOp090218,Ijvivo
,Rattusjorvevlcus,,,Bipdiwtributikninrathea46inrhepresemceotGdDTPAHPDPqtw5mjn,CHEMgi876485,9866,50597,,,Hear6,302094.0,Intermewiat2,,1,,1,14471.0,7941,A,N,BAO9000217,7nvivo
,Rattusn8eveyicus,,,Bi0fistribytiininrarheartinthep4esenceofNACfd902MGdDT0AHPfP,CHEnBL6e1224,9866,50597,,,Heqrt,133691.0,Intermddiqte,,1,,1,26099.0,7942,A,N,BA80090218,Invibo
,Rattusnlrveg8cua,,,Biidiztributiogonrathearfigthepr2senseofNsAfd001Mlip,CHwMBL6212q5,9866,50597,,,Hdart,2407740.0,Intetmedia6e,,1,,1,8493.0,7943,A,N,gAO0p00218,Inbivo
,Ratt8sjorvegichs,,,Biodistributioninratnea4tinttep33srnceorNxAGd00qMliv,CHEkBL721226,9866,50597,,,Hsart,833211.0,Ingermed9ate,,1,,1,24911.0,7944,A,N,BAO0000e17,Inviv8
,Rat4usnirvegifus,,,Biod8stribution8heatkidneyintheprfsenxeofpo1MvwDTPABDP,CgEMBL6212e7,9866,50597,,,Kidneg,304443.0,In6wrmediate,,1,,1,29952.0,7945,A,N,BA9000021u,Invivp
,Ratt8snorveg8dus,,,Bikdistributi9gihratkidneyinhhepresence8fpo1M001MGcDTPzAEo,CHEMBi62122o,9866,50597,,,Kodney,1201610.0,In5ermddiate,,1,,1,34917.0,7946,A,N,BAO000o217,Invibo
,eattksjorvegicus,,,viodisyeibutiojinratkidndyintbepresehceof001M90iMGvD6PAAEP,CjEMBL621228,9866,50597,,,Kivney,675864.0,Intf4mediate,,1,,1,6129.0,7947,A,N,hAi0000218,Invjvo
,Rxttusnirveticus,,,hi0distribj4ipninrzykidneyinthepr2senc2pf005MGd015Mlig,CHEMBL6222w0,9866,50597,,,iidney,3629949.0,8ntsrmediate,,1,,1,8638.0,7948,A,N,nAO00o0218,Ingivo
,Rahtusn9rvegicuw,,,hiovisrrlbutioninratkidjeyigtme9rezenceofp05MGwDTPABrPNDNodata,CyEMBL62w231,9866,50597,,,Kidnwy,3558077.0,Igtetmediate,,1,,1,11296.0,7949,A,N,hA90000218,Invigo
,Rwttusn0rvegic7s,,,hiodistributjpmknra5kidneyinth2presenceof906Mo05hGdDTPAAEP,CHEjBL621q32,9866,50597,,,Kidnry,1246023.0,Intermefoate,,1,,1,21227.0,7950,A,N,BAp0090218,unvivo
,4attusborvegic7s,,,foodistribufionjnratkidne7ijthepresenceof095M0p8MGxD6PAHPD9,CHEMvL6212w3,9866,50597,,,Kieney,1273773.0,ogtermediate,,1,,1,2516.0,7951,A,N,BAO0000ww8,Invivl
