ss_d,ss_tx_d,src_ss_d,crtd_b,ss_sbclllr_frctn,td,ss_tst_tp,chmbl_d,tss_d,ss_ctgr,src_d,ss_cll_tp,rltnshp_tp,cnfdnc_scr,cll_d,b_frmt,vrnt_d
3350,,,Autocuration,,10623,,CHEMBL619049,,,1,,H,8,,BAO_0000019,
3351,,,Autocuration,,10623,,CHEMBL857886,,,1,,H,8,,BAO_0000019,
3352,,,Autocuration,,10623,,CHEMBL619050,,,1,,H,8,,BAO_0000019,
3353,,,Autocuration,,10623,,CHEMBL620591,,,1,,H,8,,BAO_0000019,
3354,10116.0,,Expert,,10623,,CHEMBL620592,,,1,,D,9,,BAO_0000357,
3355,,,Expert,,10623,,CHEMBL620593,2435.0,,1,,H,8,,BAO_0000249,
3356,10116.0,,Expert,,10623,,CHEMBL620594,,,1,,D,9,,BAO_0000019,
3357,,,Expert,,10623,,CHEMBL875079,,,1,,H,8,,BAO_0000019,
3358,,,Expert,,10623,,CHEMBL620595,,,1,,H,8,,BAO_0000019,
3359,10116.0,,Expert,,10623,,CHEMBL620596,,,1,,D,9,,BAO_0000019,
3360,,,Autocuration,,10623,,CHEMBL620597,,,1,,H,8,,BAO_0000019,
3361,,,Expert,,10623,,CHEMBL620598,,,1,,H,8,,BAO_0000019,
3362,,,Expert,,10623,,CHEMBL620599,,,1,,H,8,,BAO_0000218,
3363,,,Autocuration,,10623,,CHEMBL620600,,,1,,H,8,,BAO_0000019,
3364,10116.0,,Autocuration,,168,,CHEMBL620601,,,1,,H,8,,BAO_0000019,
3365,,,Autocuration,,168,,CHEMBL620602,,,1,,H,8,,BAO_0000019,
3366,,,Autocuration,,168,,CHEMBL620603,,,1,,H,8,,BAO_0000357,
3367,,,Autocuration,,168,,CHEMBL620604,,,1,,H,8,,BAO_0000357,
3368,,,Autocuration,,168,,CHEMBL620605,,,1,,H,8,,BAO_0000357,
3369,,,Autocuration,,168,,CHEMBL620606,,,1,,H,8,,BAO_0000357,
3370,,,Autocuration,,168,,CHEMBL620607,,,1,,H,8,,BAO_0000019,
3371,,,Autocuration,,168,,CHEMBL620608,,,1,,H,8,,BAO_0000357,
3372,,,Autocuration,,168,,CHEMBL620609,,,1,,H,8,,BAO_0000019,
3373,,,Autocuration,,168,,CHEMBL620610,,,1,,H,8,,BAO_0000019,
3374,,,Autocuration,,168,,CHEMBL620611,,,1,,H,8,,BAO_0000357,
3375,,,Autocuration,,168,,CHEMBL620612,,,1,,H,8,,BAO_0000357,
3376,,,Autocuration,,168,,CHEMBL620613,,,1,,H,8,,BAO_0000357,
3377,,,Autocuration,,168,,CHEMBL620614,,,1,,H,8,,BAO_0000357,
3378,,,Expert,,168,,CHEMBL620615,,,1,,H,8,,BAO_0000357,
3379,,,Autocuration,Brain membranes,104698,,CHEMBL857075,,,1,,H,6,,BAO_0000249,
3380,,,Autocuration,Brain membranes,104698,,CHEMBL620616,,,1,,H,6,,BAO_0000249,
3381,,,Autocuration,Brain membranes,104698,,CHEMBL619411,,,1,,H,6,,BAO_0000249,
3382,,,Autocuration,,104698,,CHEMBL619412,,,1,,H,6,,BAO_0000019,
3383,10116.0,,Autocuration,,104698,,CHEMBL619413,,,1,,D,7,,BAO_0000019,
3384,,,Autocuration,,104698,,CHEMBL619414,10000000.0,,1,,H,6,,BAO_0000221,
3385,,,Autocuration,,104698,,CHEMBL619415,,,1,,H,6,,BAO_0000019,
3386,,,Autocuration,,104698,,CHEMBL619416,,,1,,H,6,,BAO_0000019,
3387,,,Autocuration,,104698,,CHEMBL619417,,,1,,H,6,,BAO_0000019,
3388,10116.0,,Autocuration,,104698,,CHEMBL619418,,,1,,D,7,,BAO_0000223,
3389,10116.0,,Autocuration,,104698,,CHEMBL619419,,,1,,D,7,,BAO_0000223,
3390,,,Autocuration,,104698,,CHEMBL619420,,,1,,H,6,,BAO_0000019,
3391,,,Autocuration,,104698,,CHEMBL619421,,,1,,H,6,,BAO_0000249,
3392,10116.0,,Autocuration,,104698,,CHEMBL619422,,,1,,D,7,,BAO_0000019,
3393,,,Autocuration,,104698,,CHEMBL619423,,,1,,H,6,,BAO_0000019,
3394,,,Autocuration,,104698,,CHEMBL875080,,,1,,H,6,,BAO_0000019,
3395,,,Autocuration,,104698,,CHEMBL619424,,,1,,H,6,,BAO_0000019,
3396,,,Autocuration,,104698,,CHEMBL619425,,,1,,H,6,,BAO_0000249,
3397,,,Autocuration,,104698,,CHEMBL619426,,,1,,H,6,,BAO_0000223,
3398,,,Autocuration,,104698,,CHEMBL619427,,,1,,H,6,,BAO_0000223,
3399,10116.0,,Autocuration,,104698,,CHEMBL619645,,,1,,D,7,,BAO_0000223,
3400,,,Expert,,10576,,CHEMBL619646,,,1,,D,9,,BAO_0000249,
3401,,,Autocuration,,12020,,CHEMBL619647,955.0,,1,,H,8,,BAO_0000221,
3402,,,Autocuration,,12020,,CHEMBL619648,,,1,,H,8,,BAO_0000019,
3403,,,Autocuration,,12020,,CHEMBL619165,,,1,,H,8,,BAO_0000019,
3404,,,Autocuration,,12020,In vivo,CHEMBL620719,,,1,,H,8,,BAO_0000218,
3405,,,Autocuration,,12020,,CHEMBL872924,,,1,,H,8,,BAO_0000019,
3406,,,Autocuration,,12020,,CHEMBL620720,,,1,,H,8,,BAO_0000357,
3407,,,Autocuration,,12020,,CHEMBL620721,,,1,,H,8,,BAO_0000019,
3408,,,Autocuration,,12020,,CHEMBL620722,,,1,,H,8,,BAO_0000019,
3409,,,Autocuration,,104698,,CHEMBL620723,,,1,,H,6,,BAO_0000019,
3410,,,Autocuration,,12020,,CHEMBL620724,,,1,,H,8,,BAO_0000019,
3411,,,Autocuration,,104698,,CHEMBL620725,,,1,,H,6,,BAO_0000249,
3412,10116.0,,Autocuration,,12020,,CHEMBL620726,,,1,,D,9,,BAO_0000019,
3413,,,Expert,,144,,CHEMBL620727,,,1,,H,8,,BAO_0000357,
3414,,,Autocuration,,104714,,CHEMBL620728,,,1,,H,4,,BAO_0000223,
3415,,,Autocuration,,22226,,CHEMBL620729,,,1,,U,0,,BAO_0000019,
3416,,,Autocuration,,104714,,CHEMBL858288,,,1,,H,4,,BAO_0000019,
3417,,,Autocuration,,104714,,CHEMBL620730,,,1,,H,4,,BAO_0000223,
3418,,,Autocuration,,104714,,CHEMBL620731,,,1,,H,4,,BAO_0000223,
3419,10141.0,,Autocuration,,104714,,CHEMBL620732,,,1,,H,4,,BAO_0000019,
3420,10141.0,,Autocuration,,104714,,CHEMBL618042,,,1,,H,4,,BAO_0000019,
3421,10141.0,,Autocuration,,104714,,CHEMBL618043,,,1,,H,4,,BAO_0000019,
3422,,,Autocuration,,104714,,CHEMBL618044,,,1,,H,4,,BAO_0000223,
3423,,,Autocuration,,104714,,CHEMBL618045,,,1,,H,4,,BAO_0000019,
3424,,,Autocuration,,104714,,CHEMBL618046,,,1,,H,4,,BAO_0000223,
3425,,,Autocuration,,104714,,CHEMBL618047,,,1,,H,4,,BAO_0000019,
3426,,,Autocuration,,104714,,CHEMBL875084,,,1,,H,4,,BAO_0000019,
3427,,,Autocuration,,104714,,CHEMBL618048,,,1,,H,4,,BAO_0000019,
3428,,,Autocuration,,104714,,CHEMBL618049,,,1,,H,4,,BAO_0000223,
3429,,,Autocuration,,104714,,CHEMBL619764,,,1,,H,4,,BAO_0000019,
3430,,,Autocuration,,104714,,CHEMBL619765,,,1,,H,4,,BAO_0000019,
3431,,,Autocuration,,104714,,CHEMBL619766,,,1,,H,4,,BAO_0000019,
3432,,,Autocuration,,104714,,CHEMBL619767,,,1,,H,4,,BAO_0000223,
3433,,,Autocuration,,104714,,CHEMBL619768,,,1,,H,4,,BAO_0000223,
3434,,,Autocuration,,104714,,CHEMBL619769,,,1,,H,4,,BAO_0000019,
3435,,,Autocuration,,104714,,CHEMBL619770,,,1,,H,4,,BAO_0000223,
3436,,,Autocuration,,104714,,CHEMBL619771,,,1,,H,4,,BAO_0000223,
3437,,,Autocuration,,104714,,CHEMBL619772,,,1,,H,4,,BAO_0000219,
3438,,,Autocuration,,104714,,CHEMBL619773,,,1,,H,4,,BAO_0000223,
3439,,,Autocuration,,104714,,CHEMBL619774,,,1,NG108-15,H,4,433.0,BAO_0000219,
3440,,,Autocuration,,104714,,CHEMBL875083,,,1,,H,4,,BAO_0000019,
3441,,,Autocuration,,104714,,CHEMBL620718,,,1,NG108-15,H,4,433.0,BAO_0000219,
3442,,,Autocuration,,104714,,CHEMBL618127,,,1,,H,4,,BAO_0000223,
3443,,,Autocuration,,104714,,CHEMBL618128,,,1,,H,4,,BAO_0000223,
3444,,,Autocuration,,104714,In vitro,CHEMBL618129,,,1,,H,4,,BAO_0000219,
3445,,,Autocuration,,104714,,CHEMBL618130,,,1,,H,4,,BAO_0000223,
3446,,,Autocuration,,104714,,CHEMBL618131,,,1,,H,4,,BAO_0000019,
3447,10141.0,,Autocuration,,104714,,CHEMBL618132,,,1,,H,4,,BAO_0000019,
3448,10141.0,,Autocuration,,104714,,CHEMBL618133,,,1,,H,4,,BAO_0000019,
3449,10141.0,,Autocuration,,104714,,CHEMBL618134,,,1,,H,4,,BAO_0000019,
3450,10141.0,,Autocuration,,104714,,CHEMBL618135,,,1,,H,4,,BAO_0000019,
3451,,,Autocuration,,104714,,CHEMBL618136,,,1,,H,4,,BAO_0000223,
3452,,,Autocuration,,104714,,CHEMBL618137,,,1,,H,4,,BAO_0000223,
3453,,,Autocuration,,104714,,CHEMBL618138,,,1,,H,4,,BAO_0000223,
3454,,,Autocuration,,104714,,CHEMBL618139,,,1,,H,4,,BAO_0000223,
3455,,,Autocuration,,104714,,CHEMBL618140,,,1,,H,4,,BAO_0000223,
3456,,,Autocuration,,104714,,CHEMBL618141,,,1,,H,4,,BAO_0000223,
3457,,,Expert,,108,,CHEMBL873478,,,1,,H,8,,BAO_0000357,
3458,,,Autocuration,,104698,,CHEMBL618142,,,1,,H,6,,BAO_0000223,
3459,,,Autocuration,,144,,CHEMBL618143,,,1,,H,8,,BAO_0000357,
3460,,,Autocuration,,144,,CHEMBL618144,,,1,,H,8,,BAO_0000357,
3461,,,Autocuration,,144,,CHEMBL618145,,,1,,H,8,,BAO_0000357,
3462,,,Autocuration,,104714,,CHEMBL618146,,,1,,H,4,,BAO_0000223,
3463,,,Autocuration,,104714,,CHEMBL618147,,,1,,H,4,,BAO_0000223,
3464,,,Autocuration,,104714,,CHEMBL618148,,,1,,H,4,,BAO_0000223,
3465,,,Autocuration,,144,,CHEMBL618149,,,1,,H,8,,BAO_0000019,
3466,,,Autocuration,,144,,CHEMBL872927,,,1,,H,8,,BAO_0000357,
3467,,,Autocuration,,144,,CHEMBL618150,,,1,,H,8,,BAO_0000357,
3468,,,Autocuration,,144,,CHEMBL618151,,,1,,H,8,,BAO_0000357,
3469,,,Autocuration,,144,,CHEMBL875094,,,1,,H,8,,BAO_0000357,
3470,,,Autocuration,,144,,CHEMBL618152,,,1,,H,8,,BAO_0000019,
3471,,,Autocuration,,144,,CHEMBL618153,,,1,,H,8,,BAO_0000357,
3472,,,Autocuration,,144,,CHEMBL618888,,,1,,H,8,,BAO_0000357,
3473,,,Autocuration,,144,,CHEMBL618889,,,1,,H,8,,BAO_0000019,
3474,,,Autocuration,,144,,CHEMBL618890,,,1,,H,8,,BAO_0000357,
3475,,,Autocuration,,144,,CHEMBL618891,,,1,,H,8,,BAO_0000019,
3476,,,Autocuration,,144,,CHEMBL619054,,,1,,H,8,,BAO_0000019,
3477,,,Autocuration,,104714,,CHEMBL619055,,,1,,H,4,,BAO_0000223,
3478,,,Autocuration,,144,,CHEMBL619056,,,1,,H,8,,BAO_0000357,
3479,,,Autocuration,,144,,CHEMBL619057,,,1,,H,8,,BAO_0000019,
3480,,,Autocuration,,144,,CHEMBL619058,,,1,,H,8,,BAO_0000357,
3481,10116.0,,Expert,,12020,,CHEMBL619059,,,1,Oocytes,D,9,,BAO_0000219,
3482,10116.0,,Expert,,12020,,CHEMBL619060,,,1,Oocytes,D,9,,BAO_0000219,
3483,10116.0,,Expert,,12020,,CHEMBL875095,,,1,Oocytes,D,9,,BAO_0000219,
3484,10141.0,,Intermediate,,20033,,CHEMBL619061,2116.0,,1,,D,9,,BAO_0000221,
3485,10141.0,,Intermediate,,20033,,CHEMBL619062,2116.0,,1,,D,9,,BAO_0000221,
3486,10141.0,,Intermediate,,20033,,CHEMBL619063,,,1,,D,9,,BAO_0000019,
3487,10141.0,,Intermediate,,20033,,CHEMBL619064,2116.0,,1,,D,9,,BAO_0000221,
3488,10141.0,,Intermediate,,20033,,CHEMBL619065,,,1,,D,9,,BAO_0000357,
3489,10141.0,,Intermediate,,20033,,CHEMBL619066,2116.0,,1,,D,9,,BAO_0000221,
3490,,,Autocuration,,10209,,CHEMBL619775,2116.0,,1,,H,8,,BAO_0000221,
3491,,,Autocuration,,10209,,CHEMBL619776,,,1,,H,8,,BAO_0000357,
3492,10141.0,,Autocuration,,104841,,CHEMBL619777,,,1,,H,4,,BAO_0000224,
3493,10141.0,,Autocuration,,104841,,CHEMBL619778,,,1,,H,4,,BAO_0000224,
3494,10141.0,,Autocuration,,104841,,CHEMBL619779,2116.0,,1,,H,4,,BAO_0000221,
3495,10141.0,,Autocuration,,104841,,CHEMBL619780,,,1,,H,4,,BAO_0000224,
3496,10141.0,,Autocuration,,104841,,CHEMBL619166,,,1,,H,4,,BAO_0000224,
3497,10141.0,,Autocuration,,104841,,CHEMBL619167,,,1,,H,4,,BAO_0000019,
3498,10141.0,,Autocuration,,104841,,CHEMBL619168,,,1,,H,4,,BAO_0000019,
3499,9606.0,,Expert,,168,,CHEMBL619169,2081.0,,1,,D,9,,BAO_0000219,
3500,9606.0,,Expert,,168,,CHEMBL619170,2081.0,,1,,D,9,,BAO_0000219,
3501,9606.0,,Autocuration,,104841,,CHEMBL619171,,,1,,D,5,,BAO_0000019,
3502,9606.0,,Expert,,168,,CHEMBL619172,2081.0,,1,,D,9,,BAO_0000219,
3503,10090.0,,Autocuration,,22226,,CHEMBL619173,,,1,,U,0,,BAO_0000019,
3504,10090.0,,Autocuration,,22226,,CHEMBL619174,,,1,,U,0,,BAO_0000019,
3505,,,Autocuration,,104705,,CHEMBL619175,,,1,,H,4,,BAO_0000019,
3506,,,Autocuration,,104705,,CHEMBL619176,,,1,,H,4,,BAO_0000224,
3507,,,Autocuration,,104705,,CHEMBL619177,,,1,,H,4,,BAO_0000019,
3508,,,Autocuration,,104705,,CHEMBL619178,,,1,,H,4,,BAO_0000224,
3509,,,Autocuration,,104705,,CHEMBL619179,,,1,,H,4,,BAO_0000224,
3510,,,Autocuration,,104705,,CHEMBL619180,945.0,,1,,H,4,,BAO_0000019,
3511,,,Autocuration,,104705,,CHEMBL619181,945.0,,1,,H,4,,BAO_0000019,
3512,,,Autocuration,,104705,,CHEMBL619182,,,1,,H,4,,BAO_0000019,
3513,,,Autocuration,,104705,,CHEMBL619183,,,1,,H,4,,BAO_0000224,
3514,,,Autocuration,,104705,,CHEMBL619184,,,1,,H,4,,BAO_0000224,
3515,,,Autocuration,,10576,,CHEMBL619185,10000000.0,,1,,H,8,,BAO_0000221,
3516,,,Expert,,12198,,CHEMBL619186,,,1,,H,8,,BAO_0000357,
3517,,,Autocuration,,104705,,CHEMBL619187,,,1,,H,4,,BAO_0000019,
3518,10116.0,,Autocuration,,104705,,CHEMBL619188,,,1,,D,5,,BAO_0000019,
3519,10116.0,,Autocuration,,104705,,CHEMBL619189,,,1,,D,5,,BAO_0000224,
3520,10116.0,,Expert,,12198,,CHEMBL619190,955.0,,1,,D,9,,BAO_0000019,
3521,10116.0,,Expert,,12198,,CHEMBL619191,2037.0,,1,,D,9,,BAO_0000221,
3522,10116.0,,Autocuration,,104705,,CHEMBL619192,,,1,,D,5,,BAO_0000019,
3523,10116.0,,Autocuration,,104705,,CHEMBL619193,,,1,,D,5,,BAO_0000224,
3524,,,Autocuration,,22226,,CHEMBL619194,,,1,,U,0,,BAO_0000019,
3525,10116.0,,Autocuration,,104705,,CHEMBL619195,,,1,,D,5,,BAO_0000224,
3526,10116.0,,Autocuration,,104705,,CHEMBL619196,,,1,,D,5,,BAO_0000224,
3527,10116.0,,Autocuration,,104705,,CHEMBL619197,945.0,,1,,D,5,,BAO_0000019,
3528,9606.0,,Expert,,121,In vitro,CHEMBL619198,,,1,,D,9,,BAO_0000219,
3529,9606.0,,Expert,,121,In vitro,CHEMBL875081,,,1,,D,9,,BAO_0000219,
3530,,,Autocuration,,18065,,CHEMBL884712,,,1,,H,8,,BAO_0000357,
3531,,,Expert,,121,,CHEMBL884710,,,1,,H,8,,BAO_0000357,
3532,,,Autocuration,,18065,,CHEMBL619199,,,1,,H,8,,BAO_0000019,
3533,,,Autocuration,,18065,,CHEMBL619200,,,1,,H,8,,BAO_0000019,
3534,,,Autocuration,,18065,,CHEMBL619201,,,1,,H,8,,BAO_0000019,
3535,,,Autocuration,,18065,,CHEMBL619202,,,1,,H,8,,BAO_0000019,
3536,9606.0,,Expert,,51,,CHEMBL619203,,,1,CHO,D,9,449.0,BAO_0000219,
3537,9606.0,,Expert,,51,,CHEMBL619204,,,1,,D,9,,BAO_0000019,
3538,9606.0,,Autocuration,,10576,,CHEMBL619205,,,1,,H,8,,BAO_0000249,
3539,,,Autocuration,,10576,,CHEMBL619206,,,1,,H,8,,BAO_0000357,
3540,,,Expert,,10576,,CHEMBL619207,,,1,,H,8,,BAO_0000249,
3541,,,Autocuration,,10825,,CHEMBL619208,2435.0,,1,,H,8,,BAO_0000019,
3542,,,Autocuration,,10825,,CHEMBL619209,2435.0,,1,,H,8,,BAO_0000019,
3543,,,Autocuration,,10825,,CHEMBL619210,2435.0,,1,,H,8,,BAO_0000019,
3544,,,Autocuration,,10825,,CHEMBL619211,2435.0,,1,,H,8,,BAO_0000019,
3545,,,Autocuration,,10825,,CHEMBL619212,2435.0,,1,,H,8,,BAO_0000019,
3546,,,Autocuration,,10825,,CHEMBL620681,2435.0,,1,,H,8,,BAO_0000019,
3547,,,Autocuration,,10825,,CHEMBL620682,2435.0,,1,,H,8,,BAO_0000019,
3548,,,Autocuration,,10825,,CHEMBL620683,2435.0,,1,,H,8,,BAO_0000019,
3549,,,Autocuration,,10825,,CHEMBL620684,2435.0,,1,,H,8,,BAO_0000019,
3550,,,Autocuration,,10825,,CHEMBL620685,2435.0,,1,,H,8,,BAO_0000019,
3551,,,Autocuration,,10825,,CHEMBL620686,2435.0,,1,,H,8,,BAO_0000019,
3552,,,Autocuration,,10825,,CHEMBL620687,349.0,,1,,H,8,,BAO_0000019,
3553,,,Autocuration,,10825,,CHEMBL620688,349.0,,1,,H,8,,BAO_0000019,
3554,,,Autocuration,,10825,,CHEMBL620689,349.0,,1,,H,8,,BAO_0000019,
3555,,,Autocuration,,10825,,CHEMBL620690,349.0,,1,,H,8,,BAO_0000019,
3556,,,Autocuration,,10825,,CHEMBL620691,349.0,,1,,H,8,,BAO_0000019,
3557,,,Autocuration,,10825,,CHEMBL620692,349.0,,1,,H,8,,BAO_0000019,
3558,,,Autocuration,,10825,,CHEMBL620693,349.0,,1,,H,8,,BAO_0000019,
3559,,,Expert,,168,,CHEMBL620694,,,1,,H,8,,BAO_0000357,
3560,,,Autocuration,,168,,CHEMBL857986,,,1,,H,8,,BAO_0000019,
3561,,,Autocuration,,168,,CHEMBL620695,,,1,,H,8,,BAO_0000357,
3562,,,Expert,,168,,CHEMBL620696,,,1,,H,8,,BAO_0000357,
3563,,,Autocuration,,168,,CHEMBL620697,,,1,,H,8,,BAO_0000357,
3564,,,Autocuration,,168,,CHEMBL620698,,,1,,H,8,,BAO_0000357,
3565,,,Autocuration,,168,,CHEMBL620699,,,1,,H,8,,BAO_0000357,
3566,,,Autocuration,,168,,CHEMBL620700,,,1,,H,8,,BAO_0000357,
3567,,,Autocuration,,168,,CHEMBL620701,,,1,COS-7,H,8,643.0,BAO_0000219,
3568,,,Autocuration,,168,,CHEMBL875082,,,1,COS-7,H,8,643.0,BAO_0000219,
3569,,,Autocuration,,168,,CHEMBL620702,,,1,COS-7,H,8,643.0,BAO_0000219,
3570,,,Autocuration,,168,,CHEMBL620703,,,1,COS-7,H,8,643.0,BAO_0000219,
3571,,,Autocuration,,168,,CHEMBL620704,,,1,C6,H,8,673.0,BAO_0000219,
3572,,,Expert,,168,,CHEMBL620705,,,1,C6,H,8,673.0,BAO_0000219,
3573,,,Expert,,168,,CHEMBL620706,,,1,C6,H,8,673.0,BAO_0000219,
3574,,,Expert,,168,,CHEMBL620707,,,1,C6,H,8,673.0,BAO_0000219,
3575,,,Expert,,10624,,CHEMBL620708,,,1,,H,8,,BAO_0000357,
3576,,,Autocuration,,105,,CHEMBL620709,,,1,,H,8,,BAO_0000357,
3577,9606.0,,Expert,,10624,,CHEMBL620710,,,1,,D,9,,BAO_0000357,
3578,,,Autocuration,,10624,,CHEMBL620711,,,1,CHO,H,8,449.0,BAO_0000219,
3579,9606.0,,Expert,,10624,,CHEMBL620712,,,1,,D,9,,BAO_0000357,
3580,9606.0,,Expert,,10624,,CHEMBL620713,,,1,,D,9,,BAO_0000357,
3581,9606.0,,Expert,,10624,,CHEMBL620714,,,1,,D,9,,BAO_0000357,
3582,9606.0,,Expert,,10624,,CHEMBL620715,,,1,,D,9,,BAO_0000357,
3583,,,Autocuration,,10624,,CHEMBL620716,,,1,,H,8,,BAO_0000357,
3584,,,Expert,,10624,,CHEMBL620717,,,1,,H,8,,BAO_0000357,
3585,,,Autocuration,,10624,,CHEMBL618072,,,1,,H,8,,BAO_0000357,
3586,,,Autocuration,,10624,,CHEMBL857987,,,1,,H,8,,BAO_0000357,
3587,,,Autocuration,,10624,,CHEMBL618073,,,1,HEK293,H,8,722.0,BAO_0000219,
3588,,,Autocuration,,10624,,CHEMBL618074,,,1,HEK293,H,8,722.0,BAO_0000219,
3589,,,Autocuration,,10624,,CHEMBL618075,,,1,HEK293,H,8,722.0,BAO_0000219,
3590,10090.0,,Expert,,10625,,CHEMBL618076,,,1,,D,9,,BAO_0000357,
3591,10090.0,,Expert,,10625,,CHEMBL618077,,,1,,D,9,,BAO_0000357,
3592,10090.0,,Expert,,10625,,CHEMBL618078,,,1,,D,9,,BAO_0000357,
3593,10090.0,,Expert,,10625,,CHEMBL881821,,,1,,D,9,,BAO_0000357,
3594,10090.0,,Expert,,10625,,CHEMBL618079,,,1,,D,9,,BAO_0000357,
3595,,,Expert,,10625,,CHEMBL618080,,,1,,H,8,,BAO_0000357,
3596,,,Autocuration,,10576,,CHEMBL618081,,,1,HEK293,H,8,722.0,BAO_0000219,
3597,,,Autocuration,,10626,,CHEMBL618082,,,1,HEK293,H,8,722.0,BAO_0000219,
3598,,,Expert,,10624,,CHEMBL618083,,,1,,H,8,,BAO_0000357,
3599,9606.0,,Expert,,10624,,CHEMBL618084,,,1,,D,9,,BAO_0000357,
3600,,,Expert,,10624,,CHEMBL618085,,,1,,H,8,,BAO_0000357,
3601,,,Expert,,10624,,CHEMBL618086,,,1,,H,8,,BAO_0000357,
3602,,,Autocuration,,10624,,CHEMBL875092,,,1,,H,8,,BAO_0000357,
3603,,,Autocuration,,10624,,CHEMBL618087,,,1,,H,8,,BAO_0000357,
3604,,,Autocuration,,10624,,CHEMBL872926,,,1,,H,8,,BAO_0000357,
3605,10141.0,,Autocuration,,104714,,CHEMBL618088,,,1,,H,4,,BAO_0000019,
3606,,,Autocuration,,104714,,CHEMBL618089,,,1,,H,4,,BAO_0000223,
3607,9606.0,,Expert,,10627,,CHEMBL618090,,,1,,D,9,,BAO_0000357,
3608,9606.0,,Expert,,10627,,CHEMBL618091,,,1,,D,9,,BAO_0000357,
3609,,,Autocuration,,10627,,CHEMBL618092,,,1,,H,8,,BAO_0000357,
3610,9606.0,,Expert,,10627,,CHEMBL618093,,,1,,D,9,,BAO_0000357,
3611,,,Expert,,10627,,CHEMBL618094,,,1,HeLa,H,8,308.0,BAO_0000219,
3612,9606.0,,Expert,,10627,,CHEMBL618095,,,1,,D,9,,BAO_0000357,
3613,9606.0,,Expert,,10627,,CHEMBL875093,,,1,,D,9,,BAO_0000357,
3614,9606.0,,Expert,,10627,,CHEMBL618096,,,1,,D,9,,BAO_0000357,
3615,9606.0,,Expert,,10627,,CHEMBL618118,,,1,,D,9,,BAO_0000357,
3616,9606.0,,Expert,,10627,,CHEMBL618119,,,1,,D,9,,BAO_0000357,
3617,,,Expert,,10627,,CHEMBL618120,,,1,,H,8,,BAO_0000357,
3618,,,Autocuration,,10627,,CHEMBL618121,,,1,,H,8,,BAO_0000357,
3619,,,Expert,,10627,,CHEMBL618122,,,1,HEK293,H,8,722.0,BAO_0000219,
3620,,,Autocuration,,10627,,CHEMBL618123,,,1,,H,8,,BAO_0000357,
3621,,,Expert,,10627,,CHEMBL618124,,,1,HEK293,H,8,722.0,BAO_0000219,
3622,,,Autocuration,,10627,,CHEMBL618125,,,1,,H,8,,BAO_0000357,
3623,9606.0,,Expert,,10627,,CHEMBL618126,,,1,HEK293,D,9,722.0,BAO_0000219,
3624,,,Expert,,10627,,CHEMBL618236,,,1,,H,8,,BAO_0000019,
3625,,,Expert,,10627,,CHEMBL618237,,,1,,H,8,,BAO_0000019,
3626,,,Expert,,10627,,CHEMBL618238,,,1,COS-7,H,8,643.0,BAO_0000219,
3627,9606.0,,Expert,,10627,,CHEMBL618239,,,1,,D,9,,BAO_0000357,
3628,,,Autocuration,,10627,,CHEMBL618240,,,1,,H,8,,BAO_0000019,
3629,,,Autocuration,,10627,,CHEMBL618241,,,1,,H,8,,BAO_0000357,
3630,,,Autocuration,,10627,,CHEMBL859399,,,1,HEK293,H,8,722.0,BAO_0000219,
3631,,,Autocuration,,10627,,CHEMBL618242,,,1,,H,8,,BAO_0000019,
3632,,,Autocuration,,10627,,CHEMBL857991,,,1,,H,8,,BAO_0000357,
3633,,,Expert,,10627,,CHEMBL619951,,,1,,H,8,,BAO_0000357,
3634,9606.0,,Expert,,10627,,CHEMBL619952,,,1,HeLa,D,9,308.0,BAO_0000219,
3635,9606.0,,Expert,,10627,,CHEMBL619953,,,1,HeLa,D,9,308.0,BAO_0000219,
3636,,,Autocuration,,10627,,CHEMBL619954,,,1,HeLa,H,8,308.0,BAO_0000219,
3637,,,Autocuration,,10627,,CHEMBL619955,,,1,HeLa,H,8,308.0,BAO_0000219,
3638,,,Autocuration,,10627,,CHEMBL619956,,,1,HeLa,H,8,308.0,BAO_0000219,
3639,,,Autocuration,,10627,,CHEMBL619957,,,1,CHO,H,8,449.0,BAO_0000219,
3640,,,Autocuration,,10627,,CHEMBL619958,,,1,HEK293,H,8,722.0,BAO_0000219,
3641,,,Autocuration,,10627,,CHEMBL620627,,,1,HEK293,H,8,722.0,BAO_0000219,
3642,,,Autocuration,,10627,,CHEMBL620628,,,1,HEK293,H,8,722.0,BAO_0000219,
3643,,,Autocuration,,10627,,CHEMBL620629,,,1,HeLa,H,8,308.0,BAO_0000219,
3644,,,Autocuration,,10627,,CHEMBL620630,,,1,,H,8,,BAO_0000357,
3645,,,Autocuration,,10627,,CHEMBL620782,,,1,HeLa,H,8,308.0,BAO_0000219,
3646,,,Autocuration,,10627,,CHEMBL620783,,,1,,H,8,,BAO_0000357,
3647,,,Expert,,10627,,CHEMBL620784,,,1,,H,8,,BAO_0000357,
3648,,,Expert,,10627,,CHEMBL620785,,,1,HeLa,H,8,308.0,BAO_0000219,
3649,,,Autocuration,,10627,,CHEMBL857992,,,1,,H,8,,BAO_0000357,
3650,,,Autocuration,,10627,,CHEMBL620786,,,1,,H,8,,BAO_0000219,
3651,,,Autocuration,,10627,,CHEMBL620787,,,1,HeLa,H,8,308.0,BAO_0000219,
3652,,,Autocuration,,10627,,CHEMBL620788,,,1,HeLa,H,8,308.0,BAO_0000219,
