assays_doc_id,assays_assay_tax_id,assays_relationship_type,assays_tissue_id,assays_chembl_id,assays_assay_cell_type,assays_variant_id,assays_assay_category,assays_assay_tissue,assays_assay_id,assays_confidence_score,assays_description,assays_assay_strain,assays_curated_by,assays_tid,assays_cell_id,assays_bao_format,assays_assay_subcellular_fraction,assays_assay_test_type,assays_assay_organism,assays_src_id,assays_src_assay_id,assays_assay_type
6996,9615.0,N,,CHEMBL628460,,,,,13121,1,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 600-799,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628461,,,,,13122,1,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 800-899,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,,U,,CHEMBL628462,,,,,13123,0,"Evaluated for salidiuretic activity measured as sodium ion excretion in Rat, administered orally at a dose of 16.5 mg/kg",,Autocuration,22224,,BAO_0000218,,,,1,,B
6996,9615.0,N,,CHEMBL628463,,,,,13124,1,Compound administered orally at a dose of 1 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Rat,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,10116.0,N,,CHEMBL625666,,,,,13125,1,"Evaluated for salidiuretic activity measured as sodium ion excretion in Rat, administered orally at a dose of 50 mg/kg",,Expert,50597,,BAO_0000218,,,Rattus norvegicus,1,,F
6996,,U,,CHEMBL625667,,,,,13126,0,Compound administered orally at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Rat,,Autocuration,22224,,BAO_0000218,,,,1,,B
6996,10116.0,N,,CHEMBL625668,,,,,13127,1,Compound administered orally at a dose of 81 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Rat,,Expert,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6996,10116.0,N,,CHEMBL625669,,,,,13128,1,Compound administered orally was evaluated for salidiuretic activity measured as sodium ion excretion in Rat,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
7114,,U,,CHEMBL625670,,,,,13129,0,Compound was tested for diuretic activity in potassium content of the 3-h sample was measured by flame photometry,,Autocuration,22224,,BAO_0000019,,,,1,,A
7114,10116.0,N,,CHEMBL625671,,,,,13130,1,Compound was tested for diuretic activity in potassium content of the 3-h sample was measured by flame photometry in rat,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8613,10298.0,N,,CHEMBL625672,,,,,13131,1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 1 mg/kg per day.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL625673,,,,,13132,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 0.8 mg/kg administered subcutaneously,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL625674,,,,,13133,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 0.8 mg/kg administered subcutaneously.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL625675,,,,,13134,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 12.5 mg/kg administered subcutaneously,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL627637,,,,,13135,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 12.5 mg/kg administered subcutaneously.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL627638,,,,,13136,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 12.5 mg/kg administered orally.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL627639,,,,,13137,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 3.1 mg/kg administered subcutaneously,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL627640,,,,,13138,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 3.1 mg/kg administered subcutaneously.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL627641,,,,,13139,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 3.1 mg/kg administered orally.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL627642,,,,,13140,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 50 mg/kg administered orally.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10298.0,N,,CHEMBL877506,,,,,13141,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 50 mg/kg administered orally.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
8613,10090.0,N,,CHEMBL627275,,,,,13142,1,Efficacy was evaluated against Systemic HSV-1 infection in mice at a daily dose of 12.5 mg/kg administered subcutaneously.,,Intermediate,50594,,BAO_0000218,,,Mus musculus,1,,A
11219,9669.0,N,,CHEMBL627643,,,,,13143,1,"Average area under curve value dosed at 0.3 mg/kg, iv in ferrets.",,Intermediate,50506,,BAO_0000218,,,Mustela putorius furo,1,,A
11219,9669.0,N,,CHEMBL631246,,,,,13144,1,"Average area under curve value dosed at 10 mg/kg, id in ferrets.",,Intermediate,50506,,BAO_0000218,,,Mustela putorius furo,1,,A
11219,9669.0,N,,CHEMBL631247,,,,,13145,1,"Average area under curve value dosed at 10 mg/kg, id in ferrets.",,Intermediate,50506,,BAO_0000218,,,Mustela putorius furo,1,,A
11219,9669.0,N,,CHEMBL629532,,,,,13146,1,Average peak plasma drug concentration after id dose of 10 mg/kg in ferrets(Plasma samples collected from portal blood).,,Intermediate,50506,,BAO_0000218,,,Mustela putorius furo,1,,A
11219,9669.0,N,,CHEMBL629533,,,,,13147,1,Average peak plasma drug concentration after id dose of 10 mg/kg in ferrets(Plasma samples collected from arterial blood).,,Intermediate,50506,,BAO_0000218,,,Mustela putorius furo,1,,A
11219,9669.0,N,,CHEMBL629534,,,,,13148,1,Average peak plasma drug concentration after id dose of 10 mg/kg in ferrets(Plasma samples collected from portal blood).,,Intermediate,50506,,BAO_0000218,,,Mustela putorius furo,1,,A
11219,9669.0,N,,CHEMBL629535,,,,,13149,1,Average peak plasma drug concentration after iv dose of 0.3 mg/kg in ferrets.,,Intermediate,50506,,BAO_0000218,,,Mustela putorius furo,1,,A
14837,,U,,CHEMBL625932,,,,,13150,0,Pharmacokinetic parameter :drug bound to plasma was reported,,Autocuration,22224,,BAO_0000019,,,,1,,A
14837,,U,,CHEMBL625933,,,,,13151,0,compound was evaluated for drug bound in plasma,,Autocuration,22224,,BAO_0000019,,,,1,,A
15343,10116.0,N,,CHEMBL625934,,,,,13152,1,The Brain concentration compared to plasma concentration in rats after oral administration of 1 mg/kg dose,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
13761,9347.0,U,,CHEMBL625935,,,,,13153,0,Bioavailability,,Autocuration,22224,,BAO_0000218,,,Eutheria,1,,A
14810,10116.0,N,,CHEMBL625936,,,,,13154,1,Compound at a dose of 10 mg/kg was orally administered to rats and Bioavailability was reported,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
14810,10116.0,N,,CHEMBL625937,,,,,13155,1,Compound at a dose of 10 mg/kg was orally administered to rats and Bioavailability was reported; Not tested,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
13249,9615.0,N,,CHEMBL625938,,,,,13156,1,Oral bioavailability in Beagle dogs at oral dose of 20 mg/kg and an intravenous dose of 5 mg/kg was administered,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
9267,10116.0,N,1970.0,CHEMBL625939,,,,Bile,13157,1,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-1 hr after the treatment.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
9267,10116.0,N,1970.0,CHEMBL625940,,,,Bile,13158,1,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-2 hr after the treatment.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
9267,10116.0,N,1970.0,CHEMBL874464,,,,Bile,13159,1,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-3 hr after the treatment.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
9267,10116.0,N,1970.0,CHEMBL625941,,,,Bile,13160,1,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-4 hr after the treatment.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
9267,10116.0,N,1970.0,CHEMBL625942,,,,Bile,13161,1,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-5 hr after the treatment.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
9267,10116.0,N,1970.0,CHEMBL625943,,,,Bile,13162,1,Percent biliary excretion property by administering intravenously to rats was reported as amount of unchanged form of compound detected in bile samples collected at 0-6 hr after the treatment.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
15549,9606.0,N,1977.0,CHEMBL625944,,,,Serum,13163,1,In vitro protein binding in human serum at 5 ug/ml,,Intermediate,50587,,BAO_0000218,,,Homo sapiens,1,,A
10929,,U,,CHEMBL625945,,,,,13164,0,Serum protein binding ability was measured,,Autocuration,22224,,BAO_0000019,,,,1,,A
15444,,U,,CHEMBL625946,,,,,13165,0,The ability binding to plasma (Binding classified based on injection of compound at 80 concentration.),,Autocuration,22224,,BAO_0000019,,,,1,,A
12860,9615.0,U,,CHEMBL625947,,,,,13166,0,Oral bioavailability in dog,,Autocuration,22224,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
12170,10116.0,N,,CHEMBL625948,,,,,13167,1,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
15173,,U,,CHEMBL625949,,,,,13168,0,Absolute oral bioavailability at an iv dose of 14 mg/kg,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
15173,,U,,CHEMBL625950,,,,,13169,0,Absolute oral bioavailability at an iv dose of 15.2 mg/kg,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
15173,9347.0,U,,CHEMBL625951,,,,,13170,0,Oral bioavailability (dose 15 mg/kg i.v.),,Autocuration,22224,,BAO_0000218,,In vivo,Eutheria,1,,A
15173,,U,,CHEMBL625952,,,,,13171,0,Absolute oral bioavailability at an peroral dose of 15 mg/kg orally.,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
15173,,U,,CHEMBL625953,,,,,13172,0,Absolute oral bioavailability at an peroral dose of 30 mg/kg orally,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
15173,,U,,CHEMBL625954,,,,,13173,0,Absolute oral bioavailability at an peroral dose of 30.2 mg/kg orally.,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
15173,,U,,CHEMBL882959,,,,,13174,0,Absolute oral bioavailability at an peroral dose of 30.3 mg/kg orally.,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
11767,9615.0,N,,CHEMBL625955,,,,,13175,1,Apparent bioavailability in dogs at 15 mg/kg in an iv vs po dosing regimen,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
11219,9669.0,U,,CHEMBL625956,,,,,13176,0,Bioavailability in ferret,,Autocuration,22224,,BAO_0000218,,In vivo,Mustela putorius furo,1,,A
12186,9541.0,N,,CHEMBL625957,,,,,13177,1,Bioavailability after intraduodenal administration at a dose 10 mg/kg in cynomolgus monkeys using renin inhibition assay,,Intermediate,100710,,BAO_0000218,,In vivo,Macaca fascicularis,1,,A
11510,10116.0,N,,CHEMBL625958,,,,,13178,1,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL625959,,,,,13179,1,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL626642,,,,,13180,1,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL631330,,,,,13181,1,Mean Chlorine excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL631331,,,,,13182,1,Mean Chlorine excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL631332,,,,,13183,1,Mean Chlorine excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL631333,,,,,13184,1,Mean Chlorine excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632018,,,,,13185,1,Mean Chlorine excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632019,,,,,13186,1,Mean Chlorine excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632020,,,,,13187,1,Mean Chlorine excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632021,,,,,13188,1,Mean Chlorine excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632022,,,,,13189,1,Mean Chlorine excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632023,,,,,13190,1,Mean Chlorine excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632024,,,,,13191,1,Mean Chlorine excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL874472,,,,,13192,1,Mean Chlorine excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632025,,,,,13193,1,Mean Chlorine excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632026,,,,,13194,1,Mean Chlorine excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632027,,,,,13195,1,Mean Chlorine excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL632028,,,,,13196,1,Mean Chlorine excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL626430,,,,,13197,1,Mean Chlorine excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL626431,,,,,13198,1,Mean Chlorine excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL626432,,,,,13199,1,Mean Chlorine excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL626433,,,,,13200,1,Mean Chlorine excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL626434,,,,,13201,1,Mean Chlorine excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL627280,,,,,13202,1,Mean Chlorine excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL627281,,,,,13203,1,Mean Chlorine excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL627282,,,,,13204,1,Mean Chlorine excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 315.88 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
7199,,U,,CHEMBL627283,,,,,13205,0,Total body clearance was measured at given dose,,Autocuration,22224,,BAO_0000019,,,,1,,A
7199,,U,,CHEMBL627284,,,,,13206,0,Total body clearance was measured at given dose.,,Autocuration,22224,,BAO_0000218,,,,1,,A
7095,10116.0,N,,CHEMBL627285,,,,,13207,1,Metabolic clearance from the body in rat,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
7095,,U,,CHEMBL627286,,,,,13208,0,Renal clearance from the body,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
7095,10116.0,N,,CHEMBL875477,,,,,13209,1,Renal clearance from the body in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
12528,10116.0,N,,CHEMBL627287,,,,,13210,1,Tested for pharmacokinetic parameter to calculate the total body clearance at a dosage of 12 mg/kg in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
12528,9615.0,N,,CHEMBL627288,,,,,13211,1,Tested for pharmacokinetic parameter to calculate the total body clearance at a dosage of 2.5 mg/kg in dog,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
7095,10116.0,N,,CHEMBL627289,,,,,13212,1,Total clearance from the body in rat,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
