assays_CURB,assays_BAFO,assays_VARII,assays_ASSTI,assays_ASCA,assays_ASSOR,assays_ASSI,assays_ASTTY,assays_ASSUBFRA,assays_ASTIS,assays_ASSST,assays_DI,assays_TII,assays_T,assays_SRASI,assays_RELTY,assays_SI,assays_ASSCTY,assays_Descri,assays_CHI,assays_CEI,assays_CONFISCO,assays_ASST
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14654,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 11.9 uM/Kg of drug,CHEMBL627477,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14655,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 2.49 uM/Kg of drug,CHEMBL627478,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14656,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 26.2 uM/Kg of drug,CHEMBL627479,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14657,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 3.03 uM/Kg of drug,CHEMBL627480,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14658,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 30.3 uM/Kg of drug,CHEMBL627481,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14659,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 34.1 uM/Kg of drug,CHEMBL627482,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14660,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 7.85 uM/Kg of drug,CHEMBL627483,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14661,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 8.47 uM/Kg of drug,CHEMBL875636,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14662,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 9.09 uM/Kg of drug,CHEMBL625764,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14663,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 10.1 uM/Kg of drug,CHEMBL625765,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14664,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 102 uM/Kg of drug,CHEMBL625766,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14665,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 3.40 uM/Kg of drug,CHEMBL625767,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14666,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 3.76 uM/Kg of drug,CHEMBL625768,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14667,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 34.1 uM/Kg of drug,CHEMBL625769,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14668,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 50.8 uM/Kg of drug,CHEMBL625770,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14669,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 68.1 uM/Kg of drug,CHEMBL625771,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14670,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 9.060 uM/Kg of drug,CHEMBL625772,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,14671,,,Urine,,12582,1088.0,50588,,N,1,,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 9.6 uM/Kg of drug,CHEMBL625773,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14672,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after intravenous administration of 7.94 uM/Kg of drug,CHEMBL625774,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14673,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 0 uM/Kg of drug,CHEMBL625775,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14674,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 1.01 uM/Kg of drug,CHEMBL625776,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14675,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 1.13 uM/Kg of drug,CHEMBL625777,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14676,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 10.1 uM/Kg of drug,CHEMBL625778,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14677,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 102 uM/Kg of drug,CHEMBL625779,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14678,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 105 uM/Kg of drug,CHEMBL625780,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14679,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 11.3 uM/Kg of drug,CHEMBL625781,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14680,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 113 uM/Kg of drug,CHEMBL875637,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14681,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 19.5 uM/Kg of drug,CHEMBL626473,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14682,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 195 uM/Kg of drug,CHEMBL626474,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14683,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 21.7 uM/Kg of drug,CHEMBL626475,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14684,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 217 uM/Kg of drug,CHEMBL626476,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14685,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 23.9 uM/Kg of drug,CHEMBL634397,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14686,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 239 uM/Kg of drug,CHEMBL626477,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14687,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 24.9 uM/Kg of drug,CHEMBL631069,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14688,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 249 uM/Kg of drug,CHEMBL631070,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14689,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 25.9 uM/Kg of drug,CHEMBL631071,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14690,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 259 uM/Kg of drug,CHEMBL631072,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14691,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 26.5 uM/Kg of drug,CHEMBL631073,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14692,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 265 uM/Kg of drug,CHEMBL631074,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14693,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 27 uM/Kg of drug,CHEMBL631075,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14694,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 27.9 uM/Kg of drug,CHEMBL631725,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14695,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 270 uM/Kg of drug,CHEMBL631726,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14696,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 279 uM/Kg of drug,CHEMBL631727,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14697,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 28.2 uM/Kg of drug,CHEMBL631728,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14698,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 28.9 uM/Kg of drug,CHEMBL631729,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14699,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 282 uM/Kg of drug,CHEMBL631730,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14700,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 289 uM/Kg of drug,CHEMBL631731,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14701,,,Urine,,12582,1088.0,50597,,N,1,,Total electrolytic excretion of sodium in urine of rats after peroral administration of 3.40 uM/Kg of drug,CHEMBL631910,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14702,In vivo,,Hippocampus,,15413,10000000.0,50597,,N,1,,Biodistribution of the [18F]-radiolabeled compound in rat hippocampus,CHEMBL631911,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14703,In vivo,,Hypothalamus,,15413,1898.0,50597,,N,1,,Biodistribution of the [18F]-radiolabeled compound in rat hypothalamus,CHEMBL631912,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14704,In vivo,,Hypothalamus,,15413,1898.0,50597,,N,1,,Biodistribution of the [18F]-radiolabeled compound in rat hypothalamus; Not determined,CHEMBL631913,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14705,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631914,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14706,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631915,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14707,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),CHEMBL875778,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14708,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631916,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14709,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631917,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14710,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631918,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14711,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631919,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14712,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),CHEMBL631920,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14713,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631921,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14714,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631922,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14715,In vivo,,Blood,,12017,178.0,50597,,N,1,,Biodistribution in blood of immature femalee rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),CHEMBL631923,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14716,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631924,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14717,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630234,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14718,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),CHEMBL630235,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14719,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630236,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14720,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630237,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14721,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630238,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14722,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630239,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14723,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),CHEMBL630303,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14724,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630304,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14725,In vivo,,,,12017,,50597,,N,1,,Biodistribution in fat of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630305,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14726,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630306,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14727,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630307,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14728,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),CHEMBL630308,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14729,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL630309,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14730,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL629309,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14731,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL629993,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14732,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL629994,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14733,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),CHEMBL629995,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14734,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631993,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14735,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631994,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14736,In vivo,,Kidney,,12017,2113.0,50597,,N,1,,Biodistribution in kidney of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,CHEMBL631995,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14737,In vivo,,Liver,,12017,2107.0,50597,,N,1,,Biodistribution in liver of Iimmature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),CHEMBL631996,,1,A
