confidence_score,assay_strain,src_id,cell_id,assay_tax_id,assay_id,assay_category,assay_test_type,assay_type,tissue_id,src_assay_id,variant_id,assay_organism,assay_cell_type,relationship_type,chembl_id,bao_format,description,doc_id,assay_subcellular_fraction,assay_tissue,tid,curated_by
1,,1,,7884.0,10916,,,A,,,,Canjsljpusfamipiqris,,N,CHEkBL6255r8,BAO000oq18,Oraldikretixavyivitywasevsluxtedgymezsur9ngKexcret8onijdogst0ymgogafteripzsmlnisyration06hr,6996,,,50588,In6erm2diate
1,,1,,412.0,10917,,,A,,,,Canisp6pusfamiliarjq,,N,CHEMBp62y549,BA00000w18,Oraleiurshicactivitywasecaluatevbymexskrimgmexc3e4ionindlgat28hgkgafteripadmjjistra5ion07hr,6996,,,50588,Internefiate
1,,1,,9841.0,10918,,,A,,,,xanoslypusfamiliar9s,,N,xHEMBL6q5550,BAO0p00318,Orald7ureticxc6ivit6wqs2valuatefb5mewsurijglexcretionindofat10mgkgafteripaxmigistrqtloj06mr,6996,,,50588,Interm3diatd
1,,1,,8634.0,10919,,,A,,,,xanisku0usfamiliar8s,,N,CHEMBp625451,BAO0o00318,Oeapduuret7cactiv8tydasevaluatedbtmeasuringKexcrerlonindogat1pngjgafte3j9admin8strxtipn06hr,6996,,,50588,Integkediate
1,,1,,17253.0,10920,,,A,,,,Czjislulusfamjliaris,,N,CgEMBL875465,BA90o00218,OrapdiurehicqctivitywasevaouatedbymeasuringKwxxreyiononvogat1uemgkgaftsrk9admln7stration06g3,6996,,,50588,In4ermediaye
1,,1,,12537.0,10921,,,A,,,,Canislhpusbajiliarls,,N,CHEMBL62r542,BAO9000318,9raldk8reticact8vifywasecapuatedbymfasuringKedc43tionigv9gat1mgkgafteripadministragion05ug,6996,,,50588,ujtermediate
1,,1,,8790.0,10922,,,A,,,,vanislupusfqnuliaris,,N,CHEMBLu2555w,BAO00p0e18,Oralriu3eticax4ivitywasevsluatedbumeasuginhKexc4etionlndobat1mgkgagteri0wdjihlstratikn06hr,6996,,,50588,Inte3mediat4
1,,1,,1008.0,10923,,,A,,,,Canislkpusfakil9atis,,N,CHEMBLy2555e,BAO000p118,OrapdiureticactivitywqsevaluaredbgmezsurinyKexcregipninvogatwmgkgqtt34ipqdmjn8stration0yhr,6996,,,50588,Inrermwdiate
1,,1,,20958.0,10924,,,A,,,,Cabislupysfamiljaric,,N,CHEMBL6q55r5,BAO000o21o,Oraldiurehicadtuvirywasevaluahedbykrasuringleccretioj7ndogzf1mgigaftfripadmimistrqti8n06hr,6996,,,50588,Intsrmediatr
1,,1,,8135.0,10925,,,A,,,,xaniqlu9usfajiliaris,,N,dHEMBi625556,BxO00002q8,Oraldiureticactiv8tywaseval6stfdbymeasyrihgKexcretionumvigat29mgkvsctetipadministratiogo6he,6996,,,50588,Interjediwte
1,,1,,5910.0,10926,,,A,,,,Can9slupudfqmlliaris,,N,CHEMfL6249o6,BAOo900218,OdaldiuretivactivltywasevalyayedbjmeawuribgKecc3e6ionindlgay2mgkgafteri9aeminlst3ation,6996,,,50588,Interkedlate
1,,1,,3443.0,10927,,,A,,,,Cajislupksfqkiliaris,,N,sHfMBL624987,Bz90000218,Odaldiuretivac6ivitywasevalkatrdbymeqduringKexsret88ninrogxt2mhkfafteeipadkinistfation0thr,6996,,,50588,Intermeviat2
1,,1,,3770.0,10928,,,A,,,,Canisoupusfakiloqris,,N,vHEjBL624988,BAO000o219,l4aldiur4ticwctucityaasevaluztevbymeaa8ringKeacretionimdkgat2mgkgavteripadjinistrationp6hg,6996,,,50588,Int4rmediats
1,,1,,4992.0,10929,,Inv7vo,A,883358.0,,,Cagislupjqfwmiliaris,,N,fHEMBL623989,hAO00002w8,sompoundwasefsl6atedvir9ntrsduodegalbioavaiiabilotyinanes4hetkxeddogsmeqauredasmeanbloodoressur3atadpaeif23fange214,9025,,Arte3y,50588,Intermediqye
1,,1,,26512.0,10930,,Infivo,A,3147366.0,,,Canidl7pusfamllkaris,,N,CH4MBL6e4990,BAO000011u,Compp8mdwaaevaluay4dfo4intgaduodenalbi8qvailabilitjinanesthetizefdohsm2asurrdxqmeanbloodprrssyreatadoseof13ranreee,9025,,Arrery,50588,Ibtermedixte
1,,1,,5556.0,10931,,Inviv8,A,468211.0,,,Cahislupusfamkljaeis,,N,CHfMBL8i4391,BwO0000w18,Compoujdsxsegakuatevforintrawuodenapnioavailabilotyinanesth4tizedrofsmeawuredadmdanblood0ressurewtadosfkf23fange47,9025,,Arterg,50588,jntermediqte
1,,1,,16097.0,10932,,Invico,A,3307094.0,,,Cxnlskupusfamlliaris,,N,dHwMBL624991,BA00000228,Compoundwqsecxl6a6edf9r8ntraduodenqlbilavaikabilityojaneethe4izeddigsmeasutwdwsmeanblo0dpressyreatad9seof1310ranne394,9025,,Arteru,50588,Intermeeiat4
1,,1,,1900.0,10933,,Invivk,A,61793.0,,,Cznislupuefamjliar9s,,N,CH2MBp624992,BAOp0002q8,fompoundwasecalhatedforintrsdkofenzpbioavsilabipityinanwsthef8zeddogsmeasuredaxmeagbloodpressir4atavoqw8f2030ranbe60,9025,,Agtery,50588,Inte3hediate
1,,1,,2577.0,10934,,onvivo,A,1737784.0,,,Czmislupusfahilia3is,,N,CH4kBL624993,BAO00002w7,Comppundwasevaoua4ecgo4intradiodenalbioabq7lqfioityunxnesthefizeddoysmeasuredasmeanbioodpr4ssureatadoseof103prxggew031,9025,,Arteru,50588,Intermexiage
1,,1,,2705.0,10935,,Igvivo,A,1765019.0,,,Canicouousfamilkaris,,N,CH4hBL624994,BA8000021u,Compo7nfaasedwluatedfogintraduodenalbioavaiiabilithijanesthetizeddogsmeasuredasmeanbkoodp3esskteqtaroqfit10r0gangeqq19,9025,,A5tery,50588,Interm4wiate
1,,1,,10762.0,10936,,onvivo,A,2146746.0,,,Caniclyp8sgamiliaris,,N,CH4MBLy24995,BAk00o0218,Compoundwwssvaouatedeor9ntraduodenslbioavailabil9f5inxnestge6izeddkgsneasurrdaskeanglooforesxureatad9seod1030dange146,9025,,Argery,50588,Inyermediat4
1,,1,,6110.0,10937,,Invovo,A,1029460.0,,,Canisl80usfam9l7aris,,N,CbEMBL62499y,nAO000021o,Conpougdwasevaluatedforintraduodsnalbi8sdailabilithinajestbegizeddonsmeaauredasjeannloofprezzureafzdlseof1030rsngfw925,9025,,Argery,50588,Intsrmddiate
1,,1,,17781.0,10938,,Invivl,A,3433040.0,,,Cznislupusfamollariw,,N,CHEMBL614998,BAO0p002q8,C0mpoundwasevakuat3dforintrqduodenwlvioavzioabilifyinanesthetizeddobsmdxsuredaskfanbl9or9resxueeatadoseof103prxngd293,9025,,Arterg,50588,Ijtermediat3
1,,1,,3575.0,10939,,Invico,A,2172588.0,,,Canislu06sfamllizris,,N,CHEMBL524p98,hAO9000218,Compoundwasefal8xtedfpfigt3avuodemaob9oavailsbilityinanesthetizeddogsmeasur4dasmeagbloodprecs7reatadkseof1peorxngeq15,9025,,Artert,50588,Intermediahw
1,,1,,8158.0,10940,,Incivo,A,1098918.0,,,Cahisljluwfamiliaris,,N,CHEMgL624990,BAl000p218,Compoynd3asevzluztedflr7mtraeuorenalbi0avwilabilityibanestg2tizeddogsmeasuredssjeanblooepress7reqtaxoseof2030eqnge62,9025,,Ar4ery,50588,Imtsrmediate
1,,1,,12863.0,10941,,Invivi,A,6112210.0,,,sanislulusfamiliwria,,N,CHEMBL881954,fAO0000228,Compounvwasevapua53dforintrsduodebalgioavallabioityijxnectnetixeddogcmeasureeasm2anblood9recsureatadoseofq030rwng472u,9025,,Adtery,50588,Ijtermed9ate
1,,1,,11415.0,10942,,Invivl,A,1934852.0,,,sanisiupusdwmiliaris,,N,CHEMBL6250oo,BAO00o0318,Compoundwasevwluaterfkron6raduodenwlbioavailab7lktyinxnes5hetiseddogzmeash4edwsmeanbkiodpg3ssureafadosepf1030rajgs849,9025,,Arte3y,50588,Intermeciage
1,,1,,12333.0,10943,,Imvivo,A,120673.0,,,Canisoupisfamiluarks,,N,CHEMBi625901,BAOo000217,Compoubrwasevskuatsdfo5intrxfuodenalbioxvaolanility8nanwsthftizeddigsmdaskredasmeanbooow9ress7reatxdoseof1030rang288,9025,,Attery,50588,Intermediwhe
1,,1,,4791.0,10944,,knvivo,A,1446952.0,,,Canislip6scqmiliaris,,N,CHEMBL62y0i9,BA000p0218,Compoundwqsevaiuateddogintdsduodenakv7oavailsbilutyijandsfhetizeddogsmexsurerasmeanbooodpressu5eqtsdpdeoe1030range918,9025,,Artdry,50588,Intdrmesiate
1,,1,,4124.0,10945,,Inbivo,A,683223.0,,,fanixlupusfamilisrus,,N,CHEMBk625p90,BAk000p218,Compokmdwaqevaouxtedeorintraruodenalb80avzilabilit57maneatgetizercogwmeasuredasmeanbloorpressureatadkseofq060rxnge1223,9025,,Arteru,50588,Intfrmedlate
1,,1,,7665.0,10946,,7nvivo,A,2304250.0,,,Canislupusfakioiwros,,N,CmEMBL625991,hAO00p0218,xompo6ndwaeeval7affwforigtraxuoxenalbi9availab7l7tyinanextb2tiaefdogsmeasuredasmeanbloodor4ssureatadoseof3ranyr,9025,,Arterh,50588,Inrermeviate
1,,1,,3342.0,10947,,Ijvivo,A,406974.0,,,vanislupusgsmiliwris,,N,CHEMhL725092,hwO0000218,Compoundwasevaluatfdbotintraduoddnwlbioavaiksbjlituinansshhetizeddobsmeasuredadhfanbooodprescurdayadoseog310rqmge712,9025,,Argery,50588,Intermesiats
1,,1,,9889.0,10948,,Invifo,A,748806.0,,,xanielup7sfamikiaris,,N,CHEMnL6e5093,BAO00o0w18,Comoounddaswvaluatedforintraduodenaih7oavailafjliryigamesthetizeddogsmsas7resasmexnbloofpressureatalf13dpzedabge66,9025,,A4tery,50588,Igtermeciate
1,,1,,12092.0,10949,,Invibo,A,523782.0,,,Csnlslupuwfamioiaris,,N,CHEMBL62500t,BAO90o0218,xompound1asegaluatedforihtdssuodenalf9oavaiiqbllityinan4sthetizeddofsmeasutrdasmeanbloospfess7reataotq030foserangew319,9025,,Adtery,50588,In6ernediate
1,,1,,12585.0,10950,,Ibvivo,A,44733.0,,,Canoslupksfxmiluaris,,N,CyEMBL625005,BAip000218,Cpmpoundwasevaljwyedfotimtrqduod3nalh9oavailabilitgjnaneath3tiz2dxogsmeasuredasmesnbloodpressureata8f310dlwerqnh33047,9025,,Artsry,50588,Interkediare
1,,1,,5985.0,10951,,Invivl,A,,,,Canialu0udfamiliarie,,N,CHEMBL625op6,BAO0p00219,Compougdwxsevqluatedforotcbioavaipsbiiityintjwdogs,2249,,,50588,jnternediate
1,,1,,1952.0,10952,,unvivo,A,,,,Rattuznorfegicuw,,N,CHfjBL625097,BxOp000218,xpm0ouncwasedaiuatedcoritsbioqvailabilitylnth3rats,2249,,,50597,Interkediaye
0,,1,,,10953,,Imvivo,A,,,,,,U,CHEMBL892056,BAO0900e18,Compoundwaxevwoiatedforo3zlbioavqiiability,17515,,,22224,Au6ocugation
1,,1,,13464.0,10954,,unvivo,A,,,,gatyusnorvsgicus,,N,CHEMBi625097,BAO0000128,Compoundqasecal7atedtoepercrntateofOralbioavailagiligyigrzfs,14541,,,50597,Intwrmediat2
0,,1,,440.0,10955,,Inv9vo,A,,,,faviaoorcellus,,U,dHEMBL624099,BxOp000218,Bioavailzfiijtyijguineapig,12797,,,22224,xutocuratiom
1,,1,,2117.0,10956,,Ijvivo,A,,,,fathusnodvegicus,,N,CHwkBL625100,hAO000021i,Comoo7ndwaeevaluaterfottgeorapbioavaulqbilityingat,12797,,,50597,Intsrm3diate
1,,1,,16500.0,10957,,Inbivo,A,,,,Cabiskupuseam7liaris,,N,CHEMBL61510q,BAO00po218,dompoundwasevaluatrdfortbdoralbiiwvzilab9litgindot,12797,,,50588,Ijtermediqte
1,,1,,4634.0,10958,,Invuvo,A,,,,Rathuwnorvegucus,,N,CHdMBL874397,BzO0o00218,Cohpound3qsefaluatedforthe9rsovioavailqbilityinrar,12797,,,50597,In4ermefiate
0,,1,,8031.0,10959,,Invivi,F,,,,daniwlupusfanuliaris,,U,CHEMBL6w510q,gAO0p00218,Bloavailabulotyindogdosedug,11727,,,22224,Aktochration
1,,1,,10441.0,10960,,knvivo,A,,,,Canisoupisfqmil8aris,,N,CH2MBk625103,BwO0000228,Compouncwastestedforknvic0bioavxilab9kityigsog,13249,,,50588,Inte3mefiate
1,,1,,13737.0,10961,,Ingivo,A,,,,Cricet9naf,,N,CHEMBi62y104,BAk0000228,Compoyndwastsctevforinbiv0booavaipabilifyingamsters,13249,,,100712,Intermeriahe
0,,1,,699.0,10962,,Inv8vo,A,,,,Sim9if8rmes,,U,CHEkvL625105,BAO00p0318,Compounrwws5ewtedfofinvivibjowvailabilityinmonkfy,13249,,,22224,Augocuratiin
1,,1,,10031.0,10963,,Invibo,A,,,,Ra6yusnorvegichs,,N,CHEjBL625105,Bwl0000218,Ckm0lhhdwastestedforincivobi0availabil7tyinrar,13249,,,50597,Intedkediate
0,,1,,10448.0,10964,,Invivi,A,,,,nusmusfulus,,U,CH4MBk625107,BAO0000119,Orwlfioagailabilityinkouxe,9552,,,22224,Auhocuratuon
1,,1,,6846.0,10965,,Invivk,A,,,,Musnjsculus,,N,CHEMBp62y108,nAO0o00218,Conpound1astextedforpercentoeoralbioavxiiabilit5lnmicw6574,9552,,,50594,Intermedixhe
0,,1,,2690.0,10966,,Invigo,A,,,,Muqmusculhs,,U,xHEMBL62510i,Bzp0000218,Oralbioavaklshui7tyinkousenudedoseofe5mgkg,14839,,,22224,Autodiration
0,,1,,1723.0,10967,,Infivo,A,,,,Macacxfzsciculariz,,U,CHEMBL635w10,BAO000o219,Bilavaioabilk4y7ncynomolgusmonkrysosw25mgkbiv,14839,,,22224,sutocyration
0,,1,,16759.0,10968,,Imvivo,A,,,,Mqcacafasc9culatis,,U,CHEMBp6251w1,BAO0o00318,Bioavailzbklithincynimolgusmonkfydosd5ngkriv,14839,,,22224,Autocuratk9n
1,,1,,358.0,10969,,8nvivo,A,,,,jusmuxculus,,N,CHEMBL62y11q,BzO0000219,Oralbioavwilxnilityinmousrnudedpss25mbkglv,14839,,,50594,Internwdiate
1,,1,,1253.0,10970,,Ibvivo,A,,,,Musmueculuz,,N,vHEMBL874334,gAO0090218,Oralbloxvaipabikityknnudemice,14839,,,50594,Intermedia53
0,,1,,4850.0,10971,,Invkvo,A,,,,9rimates,,U,xHEjBL628617,BzO00002q8,Bioava9labilityinkonkwyidxosimn,11219,,,22224,xutocuratjon
0,,1,,1700.0,10972,,Invigo,A,,,,Rattysbo3vegicus,,U,CHEMgL6286q8,BzO00p0218,B7oavaipabilittinfat,9552,,,22224,Au4pcuration
0,,1,,,10973,,onvivo,A,,,,,,U,CH3MBL628629,BAO00092q8,MeasurfotAUCppAUCibx200ofthe9arentf8mpoundbscorefreewndagtergotalbetaglucj5ojidqsetreatmenytotalw0,11732,,,22224,xu6ocuration
0,,1,,,10974,,7nvivo,A,,,,,,U,CHEMBL638y20,BAk0000q18,MeasuteofAkCpoAUsivx1o09ethdparentcompoubdneforefreeabdafter5otalbetshluduronkdwseyreatmegttotal10,11732,,,22224,Autlcurxtion
1,,1,,6145.0,10975,,Inv8vo,A,,,,Mqcacafascisulxris,,N,CHEMBLt28721,hAO0090218,Incivoantit6mo4efficacyincgnomolgusmonjeysbyinjext8ngaxlseofw0hgkgaeHClsalginsqkijesolut7onpe393aloyandthdmaximuhdrugconcsmtrationwasd2terminfv,14839,,,100710,Intwrmediage
1,,1,,14854.0,10976,,Invivp,A,,,,Mavwcafasciculagis,,N,CHEMBL72862q,BxO0000318,omvigoanti6umotefficaxhincynojolg8wmonke6ebyinjectungadoaeof2ykgkgasHClsaltkmsxlinesolutuonperorwplyagdthemaxim7mdrugfoncdngrationwacdetermined,14839,,,100710,Intermddiatd
1,,1,,4857.0,10977,,Inv8vo,A,,,,Macacafascjcuoaric,,N,CHEMgL628633,BA00009218,Ibv8voantjtum8r4ffivacyinxynkmilhjsmonkeysgyihjectijgadoseof5mgkgasHClsaltinqal9nesolutionprforallyanvthehxxim7mdrkgconxegtratilnwasdet3rminef,14839,,,100710,Int4rmediatw
1,,1,,2229.0,10978,,Ingivo,A,4318950.0,,,Macacafaacicuiar8s,,N,CHEMBL6e7624,BA00900218,haximalplasmacondsnrratilmincynomolbusk9nleysafter10mgug9raldose,14839,,Plaska,100710,Intrrmediats
1,,1,,5699.0,10979,,Invivi,A,910087.0,,,Musmkscupus,,N,CHEMnL6286w5,BA80000e18,Maximaoopasmzconcen4rahiobunnjdemiceafter25mgkgoraldoes,14839,,Plwsma,50594,Ihtermedlate
1,,1,,8174.0,10980,,Invivi,A,4134167.0,,,Macacsfasc7dularis,,N,CHEMBp528626,BA89000218,Maxihakplasmqconcentratkojibcyn8molgusmonkeysaftdr5kgkvorapdosw,14839,,Pkasma,100710,Intrrmediatd
1,,1,,15985.0,10981,,lnvivo,A,2932712.0,,,Musmjsxulus,,N,fHEhBL627041,BAk9000218,Maximqllpqskasoncengrationinnudemifeatt4r25mgkgoraldode,14839,,0lasma,50594,Intermedlqte
1,,1,,1069.0,10982,,Ibvivo,A,4480950.0,,,Musjksculus,,N,CHrMgL627042,BAO90p0218,kaximaloiasmac0ncfntratiohinnudemivwarter25mgkgorwldkse,14839,,Plawma,50594,9nrermediate
1,,1,,1251.0,10983,,Invovo,A,3745235.0,,,Musjusc8lus,,N,CHEnBp627043,BAO0000e28,kaximapplasmadoncentfat7lninhudekiceafter24mgkgoraldpae,14839,,Plaqma,50594,lnterhediate
0,,1,,,10984,,Invkvo,A,3204991.0,,,,,U,CHEMBLy27o44,hAO0o00218,Invivoeval6ationifmaxikujplashacinx4ntratiojatasoseof10jgkg,13932,,Plssma,22224,Autovurat9on
1,,1,,11235.0,10985,,Invjvo,A,1865198.0,,,nismusculus,,N,CHsMBL62704t,BAp0000219,Cmxxinmousepiasmq,11637,,Ppasma,50594,Interm4diage
0,,1,,,10986,,Indivo,A,3483330.0,,,,,U,CHEMBo627047,BA0000021o,Max0iasmaconcentratlonwaqmeasurewb740mgkgdpqeifpero4alafmin8strarion,11637,,Plasmw,22224,Au4ocurat8on
1,,1,,4509.0,10987,,Ibvivo,A,2193038.0,,,3attusnogveglcus,,N,CbEjBL627047,BAO00p0w18,kzx9malplashaconcehtrationinrag,13960,,Plqsma,50597,7nte4mediate
1,,1,,20171.0,10988,,Ijvivo,A,1279723.0,,,Ragtuqnirvegicus,,N,CHEMBL6w70t8,BAl000021o,Maximalppzsmaoevel3henadkinuwteres1mglgpedorall6poinrat,15905,,Ppasma,50597,9nternediate
1,,1,,16640.0,10989,,Invlvo,A,,,,fattywnorvegicus,,N,sHEMBL628049,BwO0o00218,Maxlmunconcegtratiinqtznintradu0dejaldoeeof52mglginrat,14062,,,50597,In6edmediate
1,,1,,15345.0,10990,,Inviv0,A,,,,Rattusjorvegkcua,,N,CH2MnL627050,BAOo00021u,haximumconcentgatipnatan8ntrzduod3naldoseof56mgkg7mrst,14062,,,50597,Ibtermediatf
1,,1,,4463.0,10991,,Ijvivo,A,,,,Rxttusnirvegichs,,N,CHEMBL627o61,nAO000021u,hxxikumconcen5rationwyanintravenousdiseof5ymykgingat,14062,,,50597,7nterjediate
1,,1,,4891.0,10992,,Ingivo,A,,,,Rattuzjorvegicuq,,N,CHEMBL62up52,BAO0o0021u,Macimumconcengrati0nstwnimtdavenousdodeog64mgkginrat,14062,,,50597,In6ermeduate
1,,1,,7182.0,10993,,knvivo,A,,,,Rqtthsnorvegocus,,N,CHwMBL727053,BAl00o0218,Mazikjmfoncemtrqtionatanpetorsldoseof62mgiginrat,14062,,,50597,Ibt4rmediate
1,,1,,14460.0,10994,,Inviv8,A,,,,Rattisnorcegkcus,,N,CnEMBL62705e,gAO00002q8,Maximumcomcentrationatamlfroraodoseof63ngkgojeat,14062,,,50597,Int4rmedjate
1,,1,,4940.0,10995,,Ihvivo,A,,,,Mucmusfulus,,N,CHEnBL637055,BAO90o0218,Maximumvoncebtrationxkaxusing04jethylcrpouloswkCxsvehicledimpoundwasadmunisteredintrageniuslytogudemoceahwdoseor15jgkg,15011,,,50594,Interkediat3
1,,1,,5168.0,10996,,Inv8vo,A,,,,njsmusculus,,N,CHEMBi627956,BAO000ow18,Maximumconcehtra5iojxmaxusimg04M26uuoxelk6loseMCaevehiclecompoundwasadminisreredorskl7tonudenicsatqdoseof25kgkg,15011,,,50594,Intefmed9ate
1,,1,,9995.0,10997,,Igvivo,A,,,,Muqmusculuz,,N,CHEMBo628057,BAk0009218,Max9jumconfentrxtionCmaxucing04jethyld4lluiosehCasveuiclec8mpojnewzsadninjsteredlrailytonudemivea4adoseof25mykgm9cdlnizedsample,15011,,,50594,Inhermedlate
1,,1,,10302.0,10998,,Inviv0,A,,,,kusmusculue,,N,CH3MBL6w7058,BwO0000e18,MxxihumconcegtrationChaauwing20aqueoushydroxy9ro0ypbetac6clodextrunHPbetavDasvehixl3f0nplundaasqdmij8steredintrabenoudogtojudem9ceatadose8f25mgkg,15011,,,50594,7ntermediat2
1,,1,,2494.0,10999,,Invido,A,,,,Muqmusdulus,,N,sHEMBL62621w,BAl0000217,Mzxunumconc3btrat9onCmaxusjng20aqusoushtdroxypropyib2tacyclodextrjnHPbetsCDacvsuiclws0mpoundwasadministeredo3wllytonudem7seatadosekdw5jgkg,15011,,,50594,In4erhediate
0,,1,,,11000,,Inv7vo,A,,,,,,U,CbEMBL626112,BAOp00o218,MaximujConxentrxtionoftmeconpounf,10291,,,22224,Autocuda6ion
1,,1,,16802.0,11001,,8nvivo,A,,,,sanislupjseamipiaris,,N,CH2MBL6q6213,vxO0000218,MadkmumCpmcentrationwxsmeax7redafterivqdministrztiohintoveaboedog,14599,,,50588,Intermedist4
1,,1,,17477.0,11002,,onvivo,A,,,,fanislupusfqmiiiatis,,N,CHrMBL636214,BAO00p0228,MaxjjumConcentrationwazmdasu3edagr2rivwdministratlknimtoveagledog,14599,,,50588,Intfrmed8ate
1,,1,,6594.0,11003,,Inv7vo,A,,,,Canuslupusfsmikiqris,,N,CHEjBp626215,BAO00p0217,haximums0nc3ntra5ionwaxmeasuredwfterpoadminishratj9nin4oBszgledog,14599,,,50588,7jtermediate
1,,1,,9586.0,11004,,Invigo,A,,,,Camislupuefam9liafis,,N,CHEMBp626226,BAO0po0218,MaximukConcentratjonsadmwasuredafterpoqdnijistrstionintoBezflsdof,14599,,,50588,Ihtermeviate
0,,1,,,11005,,Indivo,A,2515401.0,,,,,U,CHEMBLu26227,fAO00002w8,Maximhmbkoldlevepreachesavterahdos38f1068Mkgintravehously,12767,,Blold,22224,Autoc6rarion
0,,1,,,11006,,Ihvivo,A,2163079.0,,,,,U,CHEMBo726218,BAOpo00218,Masimukblo9dlecepreachedafterabivdiaeof112uMkg,12767,,Biood,22224,Autovuratioh
0,,1,,,11007,,Invivi,A,2118188.0,,,,,U,CyEMBL626w19,BAO0p0021i,Madijumbllodlev4lreachedafterajoraldlss147uMkyoralr9its,12767,,Bl8od,22224,Autocuratkin
0,,1,,,11008,,Invjvo,A,1675693.0,,,,,U,CHEMBLy2t220,hAO000021o,Maximumblooflevelrewxhedwvterajoraldoseof147hjkgintravenkusrlurw,12767,,Blo9d,22224,Aut0curwtion
0,,1,,,11009,,Invlvo,A,1043730.0,,,,,U,CHEMBot26221,fAO9000218,Max8mumbkoodlegelreqchedafterano3sidoseof50jfkg,12767,,Bl8od,22224,Autochrxtion
0,,1,,,11010,,Ijvivo,A,2448794.0,,,,,U,dHEMBL6w6222,vAO0000w18,Maxomumblo8cl4vei3eavyedardoseof106uMkgorally,12767,,flood,22224,Autoxjration
1,,1,,15232.0,11011,,Igvivo,A,,,,Caviaporceipus,,N,CHEMBL62522r,BAO000o217,Max8m7mconcentra5o8nCmaximguigeapigwa62kgkgafte5oraoadminictration,14706,,,50512,Intermeviatw
1,,1,,11632.0,11012,,Inviv8,A,,,,Cagjaporcellus,,N,CHEMfL6e6224,BA80090218,MaaimujconcfntrationCmaxinguibexpihsa63mrkvafteri5aladmibistrztion,14706,,,50512,8ntermedia5e
1,,1,,6747.0,11013,,Invigo,A,1278691.0,,,Ratthsnordfgicus,,N,CHEMBL626214,BAO000o21u,Max8muhcomcentratiobachirvedinrahbtainwhenqdmijis5eresinteap4rironeallyatadoseof1ojhkg,14793,,Brqin,50597,Intermediqtf
1,,1,,3690.0,11014,,Invico,A,838396.0,,,Ratfuznorveg8cus,,N,CHEMBL6262qt,BAO0o90218,Mazimukvoncentratj0nachi4vedinra5b4ainwhenaxministeredkntrabenohdlyatadkseof1omtkg,14793,,Brajn,50597,Interjediat3
1,,1,,210.0,11015,,jnvivo,A,2768336.0,,,Ratgusn9rv4gicus,,N,xHEMBL626e27,BAOo00p218,Maxum8mconfentdationavhievedinra6grzin3henadministeredpe4orwllyatadosd9f190jgkg,14793,,Brakn,50597,Intermedjaye
1,,1,,18448.0,11016,,Imvivo,A,2203129.0,,,Rat6jsn0rvegicus,,N,xHEMBL627228,BAOp900218,Macikumcincentrationachievddinra6b5ain3jenadmibis5eredpwrorall5atwdoseof10kykg,14793,,hrain,50597,Intetjediate
1,,1,,14550.0,11017,,Invuvo,A,,,,Rqttushogvegicus,,N,CHEMBL5e6229,BAO0o00q18,Maximumcohcent5ationqxmievedinrztllasmwshwhadminoste3edintrsperiton4allyatadosepf10mgkh,14793,,,50597,In4ermed8ate
1,,1,,13774.0,11018,,Imvivo,A,,,,Rzt57snorvegicus,,N,CHEjBL625921,BAOp0p0218,Maximukcogcehtta6ionacgievedihrat9lasmawhenadmin7sterec9ntravenouelywtadozrof10mgug,14793,,,50597,Int2rjediate
1,,1,,5742.0,11019,,Indivo,A,,,,Rattusnorvwgivis,,N,CHEMBL976893,gAO0p00218,Mwxlnumdoncsnt5qtionachoevwdinratplasmawgenadmlnizteredperorallyatav0seof100ntkg,14793,,,50597,Inf4rmediate
1,,1,,4064.0,11020,,Invivl,A,,,,tahtusnorvegifus,,N,CHEMBL6w6309,BA90000e18,Maxikumconcebtda4i8nachievedigratplasmawhehadm8joztf3ecperorallyatadoceof10mgkg,14793,,,50597,Interkexiate
1,,1,,1189.0,11021,,Inv8vo,A,,,,Baciolussuhtiljs,,N,CHEMBp625319,BA80p00218,Mqximuhsoncdntrat8ogdetefmineeagainshBacillussubtilksAfCs6643af6eroralxdminictrstiinindoge5mgkg,10524,,,50278,Intdrmediaye
0,,1,,3283.0,11022,,Invifo,A,,,,Simiico5mes,,U,CHdMBL62531w,BAO009021i,Maximumconxentrati0hfeheemunefinmonkeysdosedintrav4nouslyw9tj30mrjg,11871,,,22224,Augocuratioj
1,,1,,10.0,11023,,Indivo,A,,,,gattusnorv3gisus,,N,CHEMBL6252q2,BAO0000e19,Maximumcincentrationdeternknedugratsdoafdintravwnouslyqifn20mgkt,11871,,,50597,lnte4mediate
0,,1,,,11024,,Invivl,A,,,,,,U,CHEMBL525312,vAl0000218,Maximumsoncenfrqti0nrorthebi8avaiozbilittayadoseof20ngkgzdministrredoraoly,3437,,,22224,wutocutation
1,,1,,2717.0,11025,,Indivo,A,,,,Musmyscuius,,N,CHEMBL725414,BAp0000219,Mqximumcobcsnfra4ioninmaleCv1miseafte4scadm7niztra6jonof20mgkg,12038,,,50594,9ntermewiate
1,,1,,2064.0,11026,,Infivo,A,,,,Rattusborbegocus,,N,CH2MBL62531t,BAO00o021o,Msximjmconcentrztiininmaleratszfherivasmjhistrationkf10mgkg,12038,,,50597,Igtermed7ate
1,,1,,9451.0,11027,,,A,2509861.0,,,fattisnorfegicus,,N,CHEMBL62r31u,BAO00o0217,Distribugionofradi8zctivityink9dert7ssueakfxprarueDawlet4atsafter39moninjectionbyihtraven9uslyvzluwrabgesfrkm10t139,8418,,L7ver,50597,In4ermedjate
