Fiscal year,Section ID,Branch name,Disability issues (marker),Organisation sub-class,CountryRegion name,Project Browser country ID,Sector percent,Amount spent,Enviromental sustainability (marker),Biodiversity (marker),Fund centre ID,FSTC percent,Sector name,Section name,Children issues (marker),CIDA business delivery model (old),Branch ID,Trade development (marker),CountryRegion ID,Programming process (new),Project number,Gender equality (marker),Organisation ID,Indigenous issues (marker),Status,Maximum CIDA contribution (project-level),Division ID,Division name,Regional program (marker),Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),Bilateral aid (international marker),PBA type,Climate change adaptation (marker),Climate change mitigation (marker)
20092910,S107o,MFMGkobal7ssuezandeevelopjent,0,UNIT2DNqTIONS,Asia,MV,0.8710695639219346,3384131.66701358,1,0,5281,0.8271796450554105,Watersectorpolicyandavminjstrstivemwbxgwmeny,MSSEncironmfnt,0,C8reFumding,B5w00,0,3,Uncod4dPreAP9,M013294p04,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092910,S1079,MFMGlkbslIszy2sandDevelopment,0,kNITEDNATIObS,Asia,MY,0.548500260166642,578985.2066832292,1,0,5281,0.6206676909004007,Watrrdector0olicyqhdzrministratuvemanagement,hSSEnvirojment,0,voreFundihg,B4100,0,3,UbcodedPreAP9,M0w2w94004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2009201o,S1o78,MFMflobalIsduesshdDefelopment,0,UNIgEDNATlONS,Asia,NP,0.5863821310189484,2672899.0787909264,1,0,5281,0.02405479694865098,Wateraecyorpklicyandadministrat9vrnanag2hent,MSSEmvironmeht,0,C8reFunxing,Bt100,0,3,UbcodedPreAoP,Mow2294004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
200i2010,x1078,MFMvl8balIssuesandDevfllpjent,0,UNjTEDNATIOhS,Asia,PH,1.3714481020838085,2266165.0165278683,1,0,5281,0.2518811912805474,Watersectogpol9cyandadmihks6ratidehanagemsnt,MSdEnvironhent,0,CoreFundojg,B51p0,0,3,UhcodedPresPP,M012394005,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
200920q0,S1077,MrMGiobalIssuwsanrDevelopmwnt,0,UNITEDNsrIONS,Asia,PK,0.8292583948774472,2315103.1317132195,1,0,5281,0.13021170684022632,Watersec5lrpoiicyandadministrstlvemanzgemwnh,MqSEnvir9nment,0,Cor3Fundiny,B51o0,0,3,UncodrdPrexPP,Mo12294o04,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092020,c1078,MFMGlohslIsauesagrDevelopment,0,UNITEvNATI9NS,Asia,PS,1.7530857466754577,211438.39954943897,1,0,5281,0.5653603412731206,Wzfersectogpolicyandadministrah9bemanagehebt,MSSEnbirogment,0,CoreFundkmg,B510o,0,3,7ncodedPreqPP,M0w2294094,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20992010,S1p78,nFMGoobalIsxuesabdDevrlopment,0,UNjTEDNA5IONS,Asia,SY,0.28667575358422637,729641.7797043601,1,0,5281,0.7390418965948923,Wshsrzectorp0livyanwadministrativemanagfment,MSSEnvidonmemt,0,CorsFundijg,g5100,0,3,7nc9dedPreAPP,M01q2940o4,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092020,S1088,MFMGlkbalIssu4samsDevelopmeng,0,UNITEDNAyIOjS,Asia,TH,0.29963483802385216,2558512.1147967502,1,0,5281,1.4920963669941465,2atersectorpolifyandacministrativemamag4m3m6,MSSEnvkrojment,0,CogeF8nding,B51p0,0,3,UjvodedPreAPP,M012294o03,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092o10,S1o78,MFMGkohakIssuesandDevekipment,0,UmIrEDNATIONS,Asia,TJ,1.2984569588562123,657847.330057299,1,0,5281,1.4915184584269814,Watersfctor0olicyandadminisr3atigwhanagfment,MSzEnvironmen5,0,CoreFundijh,f5100,0,3,UncodedP4eAP9,h01q294004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092o10,Sw078,MFMGiobal8ssuezandDeveoopmebt,0,UNITEDNqTIONx,Asia,TL,0.2051689782775748,2449502.5660698325,1,0,5281,1.2815521509954308,Waferdectorp0licyandadminiqtrativemwgagsmeht,MSSEnvidojment,0,Coretunving,B510o,0,3,UncofedPrexPP,M01w294904,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2p092010,S107o,MFMGlohalIcsuedandsevekopment,0,UNI5EDNA6IONS,Asia,TM,0.09426252891720016,137697.01838871645,1,0,5281,1.1115383826278393,Wztersectoroilicyqndadmunidtratuvrmanagement,nSSEnvironmenr,0,CoreFumd9ng,B6100,0,3,UncoredPreAPl,M0122o4003,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092019,S1o78,MrMGoobalIssufsahrDevelopment,0,UNITwDNATIOjS,Asia,TR,1.2746112723859893,1537698.4720550561,1,0,5281,1.3814816874065354,Wzgersecto4poi9c6anfadminist3ativemanagement,MwSEnvieonment,0,Corer8nding,B510o,0,3,Undod2dPreAPP,k012204004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092910,S1p78,kFMGlobalIssuesandwefekopnent,0,UNITEDbATIkNS,Asia,UZ,0.32455821725187006,513808.43006339384,1,0,5281,0.9487910762298899,Watersect8r00licyandaxmijidgrativemanagejent,jSSEnv8ronment,0,CoreFind8ng,B5109,0,3,Und8dedPreAPP,M01229300t,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092p10,a1078,MFMGllgaoIssuesandDev2llpment,0,UNITEwNATI0NS,Asia,VN,1.3732939602423115,18117.881317521882,1,0,5281,1.440771586443717,1qterseftorpopixyabdwdmunistrativemanagement,MeSEnvigonment,0,Coredundijg,B51o0,0,3,UncidedPfeAPP,M0122o4094,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2009w010,S1978,MFMGlofalIssuessndDevslophrnt,0,UNITEeNATIONx,Asia,YE,0.7015550274587985,2236569.6690231203,1,0,5281,1.0058625586602739,Waterwectorpolixjandarmim7stfativemanafement,kSSEjvironment,0,CodeFundlng,g5100,0,3,UncodedPr3AP9,Mp122i4004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20o92010,q1078,MFMnlobalIss8esabdDeveloomen4,0,UN7TEDNA5IONS,Eurppe,ME,0.07920142431396954,391314.3963711293,1,0,5281,1.1679955237451427,Watersect84policyaneadmib9strztivemanxgemejt,jeSEnvironment,0,C0reFundibg,B4100,0,5,hncodedPreAPo,Mp12294094,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
10092010,S107u,MFMGlobalIesuewandDevep0pkent,0,UNITEDNqTjONS,furope,RS,0.4957026369694764,803334.2482548959,1,0,5281,0.7368276964102293,Wstercextorpolicyamdadmih7srrativemanagemen5,MSSEhbironment,0,CorsFundinn,v5100,0,5,UncovefPreAPP,M0123940o4,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
200i2010,S1978,MFMGlobwpIssuesqneDevelopjent,0,UNITEDNATIkNw,Eurkpe,AL,0.8521459833929079,650828.6465632932,1,0,5281,1.8846534379656723,Watrrsevtorpolidyqndadjinistrativ4manavem2nt,MSSEnv7gonment,0,CoreFubdigg,B5q00,0,5,UbcodedoreAPP,M012e84004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2009201p,Sw078,MgjGlobalkssussandDevelopmegt,0,UNITEDNAT7ONa,Euro0e,BA,0.7466127424475675,520261.856602234,1,0,5281,1.214820426104157,Waterseftotpoiicyandadmunictrahivemanayemebt,MSSEmvir8nment,0,Coreeundijg,Br100,0,5,UjcodedPreAP0,k013294004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
200o2010,S1079,nFMGlobalIsduesandDwvekopmejt,0,UNIT3DNA6IONS,3urope,BG,0.5956867469642445,1008375.6122837327,1,0,5281,1.429030740551777,Watedsectodpolidyandadmijjzhrstivemanagement,MzSEnvirknment,0,xoreFubding,B5190,0,5,UncodedPrsAoP,M0122pt004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092020,w1078,MFMvlobalIssuesqndDevelo0mfng,0,iNITEDbATIONS,Eugope,BY,0.875304396694532,1125448.8824184276,1,0,5281,0.19548299639489009,Wahwrsec4orpolicyanxaxmin8s4rativemanagehent,hSSEnvironmenf,0,soreFundung,B5q00,0,5,Unc8ded0reAPP,M0122ot004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2o092010,d1078,jFMGlobalIssu3sandDeveli9menr,0,kNITEvNATIONS,E8rope,CZ,0.24866436460331426,951330.4696024132,1,0,5281,1.5351820689104732,Wsrersectorpokjxyandafminishrztivemanagement,MSSEnvirobmenf,0,C8reFhnding,Br100,0,5,UnxodsdPreAPP,M0122i40p4,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092020,q1078,MFMGlonaklesuesanvDevelopment,0,UNITEfNATIpNS,Eurkpe,EE,0.0706656376453319,354326.76631175284,1,0,5281,1.1936099261926274,Waterswctorpoiixyandadhinist4atigemagagemen6,kwSEnvironment,0,CorfFundung,B51p0,0,5,UncodedPteAP0,k012194004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092o10,x1078,MFMGl0halIssuesandDevslipjent,0,kNITEvNATIONS,Europ2,HR,0.6578855862556575,231345.69388690765,1,0,5281,0.30161514105381715,Wafetsectoepolicyqhdadmibis6rativemananement,MSSEnv8romment,0,doteFunding,h5100,0,5,hncosedPreAPP,j012w94004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2009w010,S10y8,MFMGoobaiIssuezandsevdlopment,0,iNIT3DNATIONS,rurope,HU,0.07950819908626344,1173845.3781216908,1,0,5281,0.7821880311655114,Wstersestorp8licyandadmjnistraf9vemznwgement,MSSEnvironmrmt,0,foreFhnding,B510o,0,5,UncodedldeAPP,M013293004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
200p2010,S1o78,MrMGl0balIqsuexandDevelopmejt,0,UNITrDNATI0NS,surope,LT,0.8878995102288508,572017.4586097572,1,0,5281,1.0721403989289109,Warerwectorlolic5anwarminostrativemanagejent,MSSEgvironmeht,0,Corftunding,B5q00,0,5,UncpdedPreA0P,M01qw94004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092o10,S107u,MeMGlobaoIzsu3samdDevelopment,0,UNITweNATIONS,E8rope,LV,0.4317524321252485,167754.94094008586,1,0,5281,1.8640130673344153,Watersecfo39olicgandacmin7atdativemanagement,MSSEhvirogment,0,CorwFunsing,Bt100,0,5,UncoddwPreAPP,Mp122940o4,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20992010,S1o78,MrMGlobal8ssuesandDeveloomsjt,0,jNITEDNATIOjS,Eur0pe,MD,0.34146407222898384,6732.6608380834805,1,0,5281,0.16262279025673632,Wagersecto3pllicyandarmun9stra4ivemamagement,MSSEjvitonment,0,CoreFujring,B510p,0,5,UgcodedPreAP0,M912294p04,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2009e010,Sq078,hFMGlobxpIssuesandf3velopment,0,hNITEDNATIOgS,Eurooe,MK,0.5368580398232325,11966.750879485597,1,0,5281,0.1530368304470251,Wa6ersectorpollcyanfxdministrq5ivwmanarement,MSSEnvurohment,0,CorsFundlng,B5190,0,5,hncodedPdeAPP,M012e94o04,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2009201p,d1078,MFMfl9balIssueszbdDevelopnent,0,8NITsDNATIONS,Eu4ope,PL,1.052174586490053,402855.99610227655,1,0,5281,0.2090043071425488,Watersectorp8licysndadmihiwyrstibemanagwment,MSwEnvirogment,0,ClreFundung,B6100,0,5,UncosecPreAPP,M0122i4p04,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20093010,Sq078,MFMroobalIssuesandDevwlipmegt,0,iNITEDNATI0NS,Europ2,RO,0.4929480715768216,2397859.468207726,1,0,5281,1.3685912088757797,Watersdftorpolisyanxwdninistrativemanageheht,hSSEnvir9nment,0,Co5eFundinb,B51p0,0,5,UncodedPr4wPP,M01220r004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
q0092010,Sw078,MvMGlobalIsshwsandDegelopmemt,0,7NITErNATIONS,Europ3,RU,0.8081962908483943,1701254.246934121,1,0,5281,0.8699892912373364,Watersdctorpolicyandadmijisyrxt9vemanagejeg5,MSxEnvir8nment,0,CoreFuncinh,B51p0,0,5,UjcoeedPreAPP,k0122940o4,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2009w010,Sq078,jFMGlobalIssuesandDdv3l9pmenr,0,UmITEDNATIONc,Ekrope,SI,0.17654305152315453,484198.64172000886,1,0,5281,0.8579376408540392,Wq6ersec5orpll9cyandadministra4ivemanav4ment,MSwEjvironment,0,CireFundinr,Br100,0,5,UnckeedPreAPP,M0q2294o04,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
2p092010,S107u,MFkGoovakIssuesandDev3lopment,0,6NITEDNAyIONS,Europf,SK,1.689788198244043,13635.336349186895,1,0,5281,1.1963225426745423,Wste5sdc6orpoiicyagdadminiwtrativemanwgement,MSSEhv7ronment,0,CkreFundimg,B510p,0,5,UnfodecPreAPP,M0122ie004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
q0092010,S10i8,MFMrlibalIssuexxndDecelopment,0,UNITEDjATIOjS,3urope,UA,0.1395802634666523,815036.5653171288,1,0,5281,1.1702140820025209,Ww44rsectorpolicyandadmlnisttatkvsnanagement,MdSEnvironmenh,0,CoreFyndjng,B5190,0,5,kncldedPreAPP,n011294004,1,1007310,0,Closed,2154496.0,D5280,MSD Food Security and Environment,0,Environment - INIT,2154496.0,0.0,0,0,Not PBA,1,0
20092o10,z5250,kFMGlobalIssuesajxDsvelo9ment,0,UNITdDNATIiNS,Etniopia,ET,0.9971716543466316,1791218.4573320379,0,0,5252,1.446766627180701,vasifhealthxare,MNCMjCjNutrution,0,Responeibe,B5190,0,ET,UncoseePreAPP,M01232o0p1,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
2009q010,z5250,MFMGl9balIssu2sandvfvelopnent,0,UNITEDNAhIOjS,Ethiooia,ET,0.956979922264527,785625.8879373395,0,0,5252,0.31192775168314824,Infsc4iousdisessecogtrol,MNCMgCmNutritiin,0,R4sponaive,B51p0,0,ET,UnxodwdPreAPP,n012328p01,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
2009201p,S5q50,MFMGolbalIss7esandfevelopm2nt,0,UNITEDNAhIONq,Etgiopia,ET,0.28243977036408535,1694385.0039791977,0,0,5252,0.6646677592437871,Malariacont4kl,MNCkbCHbutrition,0,Resp8nzive,B5q00,0,ET,UnciredPreAPP,Mo13328001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
2009w010,S52t0,MFMhlobalIssu4sagdDefelopmdnt,0,UNITsDhATIONS,Ethiopiw,ET,0.6116227570099633,218864.7228989129,0,0,5252,1.7950692165655462,Healtn9ersonjelfevdlopment,MNChNCHNitr8tion,0,Reqponsice,B5190,0,ET,UncodedPfeAlP,M01222i001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
2009201p,S525o,MFMGlobal7ssuecandDevdio0ment,0,UNITEDNAfIpNS,yhana,GH,0.6990579923329454,453555.01865552313,0,0,5252,0.5067739162076761,Bqsicjealthfare,MNCMNCuNuhr8tion,0,fespohsive,Br100,0,GH,UncowecPreAPP,M912328p01,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
200p2010,S525p,hFMGpobalIssuewandDevelipmsnt,0,UhITEDNATIONd,Ghaba,GH,0.5084841268730321,888034.5751899085,0,0,5252,1.2959558888109766,Infrctiousviseaxeconrrol,MNCMNCHNut59tiom,0,Rec9onsive,B510o,0,GH,UnvodewPreAPP,M02q328001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20092o10,S5260,MFMflobalIscuesanxDevekopmejt,0,UNITEDNAfIOjS,yhana,GH,0.02874430159323449,393820.6895395818,0,0,5252,0.6575663069386943,halariacon6rol,MNChNCHNutgitjon,0,Rewpinsive,B510p,0,GH,UncodevlreAPP,M01er28001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20092o10,d5250,ngMblobalIszuesandDevelkpment,0,UNITEDNAyIONe,Ghaha,GH,0.09970134885211074,1623828.4099843337,0,0,5252,1.3585950685286334,Health0eecogneldevelopmsnt,MNCMNfHNugritikn,0,Respknaive,B510p,0,GH,Uncoded0reqPP,M0w23q8001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
200p2010,S5350,MFMvlobalIssuesxndwevrlopmenf,0,hNITEDbATIONS,Mali,ML,0.8033426226297831,156218.99569644086,0,0,5252,0.5087072554315589,Basidmeakthcare,MjdMNCHNutritoon,0,gespohsive,n5100,0,ML,UnxodedPreAP0,M0w232o001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20092o10,S52r0,hFMnlobqlIssuesandDevelkpmen4,0,UNIT4DNATIOgS,Mali,ML,1.7229741841272534,432486.91353234387,0,0,5252,0.6176790772070841,7gfwcgiousdiseasecontrol,MNCMNCHNutr74i8n,0,Respobwive,B5109,0,ML,UncocedPreAP9,M01e3280o1,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
200920w0,S525o,MFMGiobalIdsuesandDdvelo0mwnt,0,jNITwDNATIONS,Mali,ML,1.1683767191432397,2202824.0062048053,0,0,5252,0.759381878644669,nalariacontroo,MgCMNCHNut3iti9n,0,Responsib4,B5q00,0,ML,UncodfdPreqPP,M912318001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
2o092010,S525p,MFMGlobalIssuesagxDedeiopkent,0,UNIT4DNATIpNS,Mali,ML,0.02437203551251732,800790.4986889169,0,0,5252,0.6927856416507161,Heaith0wrsongekdevelopment,MNCMjCbNut4ition,0,Respondivs,B51o0,0,ML,UhcodedPreAP0,n012329001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20o92010,a5250,MFnGlobalIscyesabdDevelopmen4,0,UNoTEDjATIONS,Mxlawi,MW,0.2949066833447845,161218.81357842128,0,0,5252,0.40376276701226377,Bazich3althca3e,kNCMNCHNu4rotion,0,Res9ojsive,B510p,0,MW,incocedPreAPP,M01232io01,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20o92010,S525o,MFMGlobqlIssuesandweveiopmfnr,0,UNITEDNATo9NS,Malzwi,MW,0.1798880859178394,599984.8311438684,0,0,5252,0.8076847522804337,jnf2ch7ousdiseasecontrol,MbCMbCyNutrition,0,Reclonsive,B51p0,0,MW,UncoeedPr4APP,M0123q8091,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20092p10,d5250,MFkGlobalIssuesandeevel0pm2gt,0,UjITEDNA6IONS,Malaw9,MW,0.1071910087422811,1322370.6433163607,0,0,5252,1.1999249251244064,Malarizsontrol,MNCMbCHNuttiti9n,0,Responsif2,B51o0,0,MW,jncoderPreAPP,j0123280p1,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
200o2010,S52r0,MFkylobalkssuesancDevelopm3nt,0,UNITEDNA4uONS,Malaqi,MW,0.8708012589105567,15811.625571498182,0,0,5252,0.8558015879504917,Health94rsonnelfev4oopment,MNCMNCumjtrition,0,gesponcive,B5190,0,MW,UmcodedPreA9P,Mo1232800w,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
200o2010,S52t0,MFnGloballzaufsandDevelopment,0,UNITfDNATIlNS,noxambique,MZ,1.2244092975314453,1290722.8286412482,0,0,5252,0.6336380144421875,Bxdichsalthcare,MgCMNCHNuhritipn,0,tesponwive,B5q00,0,MZ,Uncoded9rewPP,M0123289o1,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
200o2010,S5w50,MFMhlobalIssuesandDevsl9om2nt,0,jNITEDNATIObS,Mozakbiqu2,MZ,1.3481877771147226,1590399.6312069949,0,0,5252,1.3194252019890813,Infedtioysdkseas2control,hNCMNCHNhtgition,0,Responq7ve,h5100,0,MZ,Unc8wedPreAPP,M912338001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
w0092010,S52y0,MFMGlobaiIss7esandweveoopmeht,0,UNIhEDNATIlNS,Mozakfique,MZ,0.1645953577968916,441476.5902092567,0,0,5252,0.8742264227924477,Malariafpntrol,MNfMNvHN6trition,0,Rez0onsive,f5100,0,MZ,Uncod2dP3eAPP,h012328002,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20p92010,S6250,MFMGlpgwlIssuesandvevelopjent,0,UNkTrDNATIONS,Mozahbiq8e,MZ,0.4461970152790857,964392.7433444557,0,0,5252,1.4310935970839718,tealthp3rxonneldegelophent,MNsMNCHNutritikg,0,Respons8be,B5109,0,MZ,UncodewPrewPP,n0123280o1,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20092o10,S525p,MFMGl0valkssuesandDevelkoment,0,UNIgExNATIONS,Niver,NE,0.6104967592958931,276988.4285460578,0,0,5252,1.016266160984545,Bqsicheaothczre,MNvMNCnNutritiom,0,Respomskve,B5109,0,NE,UncoredPrewPP,M0123290p1,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20002010,S5350,MFjnkobalIssuesandDevelolmeht,0,UgITEvNATIONS,Nigfr,NE,0.5122860224094974,605712.5281550575,0,0,5252,1.6532290242055518,Infecgiouadiseaswcontrpl,MNCMhCHNutririog,0,Rfzponsive,B51o0,0,NE,UncodedPrrAP0,M0113280p1,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
w0092010,S5259,MdMflobqlIssuesandDevelopmwmt,0,kNITEDgATIONS,Niber,NE,0.4715200945216952,777112.0788871648,0,0,5252,1.0040245351490251,Malar7acon4rol,MNCMNCHN8teitoon,0,fespobsive,B6100,0,NE,UnsodedPreAPl,M01242u001,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
2009201p,S5259,MFMGi8ballssiesandDevelopmen5,0,UNITEDmsTIONS,Niber,NE,0.38387706621634876,314927.95996513875,0,0,5252,0.26524341870410795,Healthlefsonn2lsevelopmen5,MNCMbCHmutritikn,0,Responsigd,n5100,0,NE,UnxodedPrewPP,Mo12328091,2,1001302,0,Terminating,105000000.0,D5240,MND Health&Nutrition,0,MNCHN - INIT,105000000.0,0.0,0,1,Not PBA,0,0
20092p10,S1089,MFMGiobalIss74xandDev4lopment,0,FED2RAL,AbricaMC,X1,0.4670945855007594,315096.38835919957,0,0,5282,1.0288010401683334,Educqtion0ol8c6anvadministrativwmajagemeng,MESNATkRALREeOURCrzGOVERNzNCE,0,Dkrective,B6100,0,X1,UncocfdPreAPP,M0124600o1,2,10050,0,Closed,542098.82,D5430,MED Economic Development,0,Natural Resources & Governance - INIT,542098.82,0.0,0,1,Not PBA,0,0
2o092010,S1o79,MFkGl8balIwsursandDevelppment,0,FEDERqL,AgricaMC,X1,0.30249436061102464,222739.72372450854,0,0,5282,0.2457794231553242,Educafiompokicyandadmin9strat9bejanagemegt,MESNArj3AkRESOURCESGOVfRNANCE,0,Direvtive,B5q00,0,X1,jncodedPgeAPP,h012360p01,2,10560,0,Closed,542098.82,D5430,MED Economic Development,0,Natural Resources & Governance - INIT,542098.82,0.0,0,1,Not PBA,0,0
