assay_id,chembl_id,assay_tissue,tid,assay_category,description,relationship_type,assay_tax_id,assay_cell_type,curated_by,assay_strain,confidence_score,src_assay_id,assay_type,assay_organism,cell_id,src_id,bao_format,tissue_id,variant_id
13646,CHEMBL631858,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.95-1.06,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13647,CHEMBL631859,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.35-0.4,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13648,CHEMBL631860,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.73-0.85,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13649,CHEMBL631861,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.65-0.83,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13650,CHEMBL631862,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.69-0.84,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13651,CHEMBL631863,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.28-0.46,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13652,CHEMBL631864,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.38-1.5,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13653,CHEMBL631865,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.34-0.48,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13654,CHEMBL631866,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.58-1.17,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13655,CHEMBL629360,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.0-1.24,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13656,CHEMBL629361,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.28-0.37,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13657,CHEMBL629362,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.54-0.63,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13658,CHEMBL630740,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.25-0.32,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13659,CHEMBL630741,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.49-0.58,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13660,CHEMBL630742,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.58-0.77,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13661,CHEMBL630743,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.20-0.25,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13662,CHEMBL630744,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.05-1.25,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13663,CHEMBL630745,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.03-0.03,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13664,CHEMBL630746,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.03-0.06,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13665,CHEMBL630747,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.34-0.5,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13666,CHEMBL630748,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.17-0.20,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13667,CHEMBL632056,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.81-1.26,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13668,CHEMBL632057,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.03-0.06,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13669,CHEMBL632058,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.18-0.36,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13670,CHEMBL632059,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.28-0.37,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13671,CHEMBL632060,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.97-2.17,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13672,CHEMBL632061,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.02-0.03,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13673,CHEMBL629207,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.05-0.07,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13674,CHEMBL629208,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.35-0.72,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13675,CHEMBL629209,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.15-0.19,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13676,CHEMBL629210,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.76-1.42,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13677,CHEMBL629211,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.02-0.03,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13678,CHEMBL629212,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.03-0.06,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13679,CHEMBL629213,,50597,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.05-0.06,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13680,CHEMBL629214,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 6.9mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13681,CHEMBL629215,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 69.2 mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13682,CHEMBL635154,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 691.9 mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13683,CHEMBL629216,,50597,,Oral diuretic activity measured by Na+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13684,CHEMBL629217,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13685,CHEMBL629218,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13686,CHEMBL629219,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration (0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13687,CHEMBL629220,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0 - 5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13688,CHEMBL629221,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr ),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13689,CHEMBL631127,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13690,CHEMBL631128,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13691,CHEMBL631129,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13692,CHEMBL631130,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration (0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13693,CHEMBL631131,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0 - 5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13694,CHEMBL631132,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr ),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13695,CHEMBL631133,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13696,CHEMBL631134,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13697,CHEMBL875120,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13698,CHEMBL631135,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration (0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13699,CHEMBL631136,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13700,CHEMBL631137,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr ),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13701,CHEMBL631138,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13702,CHEMBL631139,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13703,CHEMBL631140,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13704,CHEMBL631141,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration (0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13705,CHEMBL631142,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13706,CHEMBL631143,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13707,CHEMBL631144,,50597,,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13708,CHEMBL631145,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.312 mg/kg after ip administration,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13709,CHEMBL631146,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13710,CHEMBL631147,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.625 mg/kg after ip administration,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13711,CHEMBL631148,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13712,CHEMBL631149,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13713,CHEMBL631150,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 10 mg/kg after ip administration (0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13714,CHEMBL631151,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 10 mg/kg after ip administration ( 0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13715,CHEMBL631152,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13716,CHEMBL631443,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13717,CHEMBL631444,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration (0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13718,CHEMBL631445,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13719,CHEMBL631446,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0-6 hr ),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13720,CHEMBL631447,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg g after ip administration (0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13721,CHEMBL631448,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 20 mg/kg after ip administration ( 0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13722,CHEMBL631449,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13723,CHEMBL631450,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration (0-6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13724,CHEMBL629724,,50588,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13725,CHEMBL629725,Zone of skin,50594,,"Biodistribution in mice skin, after 24 hr of intravenous aadministration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,14.0,
13726,CHEMBL629726,Zone of skin,50594,,"Biodistribution in mice skin, after 48 hr of intravenous administration of 1-2 ug ofcompound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,14.0,
13727,CHEMBL629727,Spleen,50594,,"Biodistribution in mice spleen, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,2106.0,
13728,CHEMBL630404,Spleen,50594,,"Biodistribution in mice spleen, after 1 hr of intravenous aadministration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,2106.0,
13729,CHEMBL630405,Spleen,50594,,"Biodistribution in mice spleen, after 24 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,2106.0,
13730,CHEMBL630406,Spleen,50594,,"Biodistribution in mice spleen, after 48 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,2106.0,
13731,CHEMBL630407,Stomach,50594,,"Biodistribution in mice stomach, after 12 hr of intravenous administration of 1-2 ug of compound (entrapped in bovine brain sphingomyelin/ cholesterol multilamellar vehicles)",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,945.0,
