src_assay_id,confidence_score,cell_id,description,assay_strain,assay_id,doc_id,assay_subcellular_fraction,src_id,assay_organism,curated_by,tid,assay_category,assay_tax_id,assay_tissue,relationship_type,tissue_id,assay_test_type,assay_cell_type,bao_format,assay_type,variant_id,chembl_id
,1,,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,8988,16435,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Kidney,N,2113.0,,,BAO_0000218,A,,CHEMBL619724
,1,,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,8989,16435,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Kidney,N,2113.0,,,BAO_0000218,A,,CHEMBL619725
,1,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,8990,16434,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Kidney,N,2113.0,,,BAO_0000218,A,,CHEMBL619726
,1,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,8991,16434,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Kidney,N,2113.0,,,BAO_0000218,A,,CHEMBL619727
,1,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,8992,16434,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Kidney,N,2113.0,,,BAO_0000218,A,,CHEMBL619728
,1,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,8993,16435,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Kidney,N,2113.0,,,BAO_0000218,A,,CHEMBL619729
,1,,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 120 minutes after an intravenous injection is given (average of 3 rats),,8994,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Muscle tissue,N,2385.0,In vivo,,BAO_0000218,A,,CHEMBL619730
,1,,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,8995,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Muscle tissue,N,2385.0,In vivo,,BAO_0000218,A,,CHEMBL619731
,1,,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 30 minutes after an intravenous injection is given (average of 2 rats),,8996,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Muscle tissue,N,2385.0,In vivo,,BAO_0000218,A,,CHEMBL619732
,1,,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 30 minutes after an intravenous injection is given (average of 3 rats),,8997,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Muscle tissue,N,2385.0,In vivo,,BAO_0000218,A,,CHEMBL619733
,1,,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 60 minutes after an intravenous injection is given (average of 3 rats),,8998,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Muscle tissue,N,2385.0,In vivo,,BAO_0000218,A,,CHEMBL619734
,1,,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 120 minutes after an intravenous injection is given (average of 3 rats),,8999,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Zone of skin,N,14.0,In vivo,,BAO_0000218,A,,CHEMBL619735
,1,,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,9000,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Zone of skin,N,14.0,In vivo,,BAO_0000218,A,,CHEMBL875330
,1,,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 30 minutes after an intravenous injection is given (average of 2 rats),,9001,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Zone of skin,N,14.0,In vivo,,BAO_0000218,A,,CHEMBL628465
,1,,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 30 minutes after an intravenous injection is given (average of 3 rats),,9002,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Zone of skin,N,14.0,In vivo,,BAO_0000218,A,,CHEMBL628466
,1,,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 60 minutes after an intravenous injection is given (average of 3 rats),,9003,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Zone of skin,N,14.0,In vivo,,BAO_0000218,A,,CHEMBL628467
,1,,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 120 minutes after an intravenous injection is given (average of 3 rats),,9004,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Spleen,N,2106.0,In vivo,,BAO_0000218,A,,CHEMBL628468
,1,,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,9005,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Spleen,N,2106.0,In vivo,,BAO_0000218,A,,CHEMBL628469
,1,,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 30 minutes after an intravenous injection is given (average of 2 rats),,9006,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Spleen,N,2106.0,In vivo,,BAO_0000218,A,,CHEMBL628470
,1,,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 30 minutes after an intravenous injection is given (average of 3 rats),,9007,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Spleen,N,2106.0,In vivo,,BAO_0000218,A,,CHEMBL628471
,1,,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 60 minutes after an intravenous injection is given (average of 3 rats),,9008,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Spleen,N,2106.0,In vivo,,BAO_0000218,A,,CHEMBL628472
,1,,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 120 minutes after an intravenous injection is given (average of 3 rats),,9009,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Thyroid gland,N,2046.0,In vivo,,BAO_0000218,A,,CHEMBL625191
,1,,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,9010,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Thyroid gland,N,2046.0,In vivo,,BAO_0000218,A,,CHEMBL625192
,1,,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 30 minutes after an intravenous injection is given (average of 2 rats),,9011,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Thyroid gland,N,2046.0,In vivo,,BAO_0000218,A,,CHEMBL875337
,1,,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 30 minutes after an intravenous injection is given (average of 3 rats),,9012,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Thyroid gland,N,2046.0,In vivo,,BAO_0000218,A,,CHEMBL626341
,1,,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 60 minutes after an intravenous injection is given (average of 3 rats),,9013,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Thyroid gland,N,2046.0,In vivo,,BAO_0000218,A,,CHEMBL626342
,1,,Biodistribution of radioligand [125I]-FIDA1 in liver of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,9014,11977,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Liver,N,2107.0,In vivo,,BAO_0000218,A,,CHEMBL621943
,1,,Half life in rats,,9015,3748,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621944
,1,,Mean percent inhibition of joint damage reduction in fasted rats at 35 mg/kg administered orally twice daily,,9016,15765,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621945
,1,,Compound was evaluated for rate of clearance by using IPRL (Isolated Perfused Rat Liver),,9017,4871,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621946
,1,,Compound was evaluated for rate of clearance by using IPRL (Isolated Perfused Rat Liver); ND=Not determined,,9018,4871,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621947
,1,,Compound was evaluated for rate of clearance in IPRL (Isolated Perfused Rat Liver),,9019,4872,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621948
,1,,Compound was evaluated for rate of clearance in IPRL (Isolated Perfused Rat Liver); ND=Not determined,,9020,4872,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621949
,1,,Rate constant (k) of clearance from isolated perfused rat liver (IPRL),,9021,5413,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621950
,1,,Tested for rate of clearance from isolated perfused rat liver (IPRL) and expressed in terms of rate constant (k); not determined,,9022,5413,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621951
,1,,Maximal blood concentration after oral administration of a 30 uM/kg dose of compound,,9023,15272,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Blood,N,178.0,In vivo,,BAO_0000218,A,,CHEMBL621952
,1,,Stability (%) in rat liver microsomes,,9024,4689,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Liver,N,2107.0,,,BAO_0000218,A,,CHEMBL621953
,1,,Area under curve was calculated after intravenous administration,,9025,6057,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621954
,1,,Area under the curve was calculated after iv administration in rat,,9026,6057,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621955
,1,,Area under the curve was calculated in rat after peroral administration,,9027,6057,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621956
,1,,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,,9028,6211,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621957
,1,,Dose-normalized AUC measured in fasted male Sprague dawely rats when the compound was administered at a peroral dose of 2 mg/Kg,,9029,5710,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621958
,1,,Dose-normalized AUC measured in fasted male Sprague dawely rats when the compound was administered at a peroral of 2 mg/Kg,,9030,5710,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621959
,1,,Dose-normalized area under curve in rat (i.v.) at 0.5 mpk,,9031,17853,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621960
,1,,Dose-normalized area under curve in rat (p.o.) at 2.0 mpk,,9032,17853,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621961
,1,,p value of the compound,,9033,15765,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621962
,1,,p value of the compound,,9034,15765,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,F,,CHEMBL876787
,1,,p value of the compound,,9035,15765,,1,Rattus norvegicus,Intermediate,50597,,10116.0,,N,,,,BAO_0000218,A,,CHEMBL621963
,1,,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (10 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,9036,6175,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Stomach,N,945.0,,,BAO_0000218,A,,CHEMBL622637
,1,,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (20 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,9037,6175,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Stomach,N,945.0,,,BAO_0000218,A,,CHEMBL622638
,1,,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,9038,6175,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Stomach,N,945.0,,,BAO_0000218,A,,CHEMBL626561
,0,,Negative log of minimum effective dose (moles per kilogram) in rabbits (hypnotic),,9039,7991,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000019,F,,CHEMBL626562
,0,,Evaluated for pharmacokinetic parameter area under curve in rabbit at the dose 20 mg/kg ( 0-4 hr ),,9040,429,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000218,A,,CHEMBL626563
,0,,Evaluated for pharmacokinetic parameter area under curve in rabbit at the dose 20 mg/kg (0-4 hr ),,9041,429,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000218,A,,CHEMBL626564
,0,,Clearance was measured at the concentration of 1.11 mg/kg in rabbit blood sample,,9042,6253,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626565
,0,,Clearance was measured at the concentration of 2.0 mg/kg in rabbit blood sample,,9043,6253,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626566
,0,,Clearance rate in rabbits,,9044,3615,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626567
,0,,Plasma clearance was determined in rabbit at a dose of 5 mg/kg/h administered i.v.,,9045,4059,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626568
,0,,Clearance in male New Zealand white rabbits after administration via an indwelling catheter in an ear vein at 4.9 mg/kg,,9046,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626569
,0,,Clearance in male New Zealand white rabbits after administration via an indwelling catheter in an ear vein at 5 mg/kg,,9047,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626570
,0,,Clearance in male New Zealand white rabbits after i.v. administration at 2.0 mg/kg,,9048,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626571
,0,,Evaluated for pharmacokinetic parameter Cmax in rabbit at the dose 20 mg/kg,,9049,429,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626572
,0,,Maximum plasma concentration was determined in rabbit at a dose of 5 mg/kg/h administered i.v.,,9050,4059,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Plasma,U,1969.0,In vivo,,BAO_0000218,A,,CHEMBL626573
,0,,Oxidation by dutch rabbit liver microsomes in presence of NADPH/O2,,9051,9659,Microsomes,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Liver,U,2107.0,,,BAO_0000251,A,,CHEMBL626574
,0,,Oxidation by dutch rabbit liver microsomes in presence of cumene hydroperoxide,,9052,9659,Microsomes,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Liver,U,2107.0,,,BAO_0000251,A,,CHEMBL626575
,0,,Dose at which bioavailability of intravenously administered compound was tested in rabbit,,9053,3639,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000218,A,,CHEMBL626576
,0,,Dose at which bioavailability of perorally administered compound was tested in rabbit,,9054,3639,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000218,A,,CHEMBL626577
,0,,The compound was tested for its bioavailability in rabbit (by oral dosage).,,9055,3639,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL626578
,0,,Mean retention time in male New Zealand white rabbits after administration via an indwelling catheter in an ear vein at 4.9 mg/kg,,9056,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL625263
,0,,Mean retention time in male New Zealand white rabbits after administration via an indwelling catheter in an ear vein at 5 mg/kg,,9057,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL625264
,0,,Mean retention time in male New Zealand white rabbits after i.v. administration at 2.0 mg/kg,,9058,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL625265
,0,,Metabolism of compound in rabbit S9 microsomes ('+''indicates <20% largest observed peak),,9059,14294,Microsomes,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000251,A,,CHEMBL625266
,0,,Metabolism of compound in rabbit S9 microsomes ('++++' indicates largest observed peak),,9060,14294,Microsomes,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000251,A,,CHEMBL876796
,0,,Evaluated for pharmacokinetic parameter half-life in rabbit at the dose 20 mg/kg,,9061,429,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL625267
,0,,Plasma half-life in male New Zealand white rabbits after administration via an indwelling catheter in an ear vein at 4.9 mg/kg,,9062,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Plasma,U,1969.0,In vivo,,BAO_0000218,A,,CHEMBL625268
,0,,Plasma half-life in male New Zealand white rabbits after administration via an indwelling catheter in an ear vein at 5 mg/kg,,9063,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Plasma,U,1969.0,In vivo,,BAO_0000218,A,,CHEMBL625269
,0,,Plasma half-life in male New Zealand white rabbits after i.v. administration at 2.0 mg/kg,,9064,5124,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Plasma,U,1969.0,In vivo,,BAO_0000218,A,,CHEMBL624689
,0,,Evaluated for pharmacokinetic parameter tmax in rabbit at the dose 20 mg/kg,,9065,429,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL624690
,0,,Evaluated for pharmacokinetic parameter urine recovery in rabbit at the dose 20 mg/kg ( 0-24 hr ),,9066,429,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Urine,U,1088.0,,,BAO_0000218,A,,CHEMBL624691
,0,,Evaluated for pharmacokinetic parameter urine recovery in rabbit at the dose 20 mg/kg (0-24 hr),,9067,429,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Urine,U,1088.0,,,BAO_0000218,A,,CHEMBL624692
,0,,The compound was evaluated for volume of distribution in rabbit at a dose of 5 mg/kg/h administered i.v.,,9068,4059,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL624693
,0,,Volume of distribution after intravenous administration of 1 mg/kg/h in dog,,9069,4137,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL624694
,0,,In vitro Biological half-life in crude homogenate of rabbit renal cortex,,9070,11672,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vitro,,BAO_0000221,A,,CHEMBL877596
,0,,Time within which only 10% of the drug was degraded,,9071,12886,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000019,A,,CHEMBL624695
,0,,Half life period in rabbit liver homogenate,,9072,3853,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Liver,U,2107.0,,,BAO_0000221,A,,CHEMBL624696
,0,,Half life value in rabbits,,9073,3615,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,,,BAO_0000019,A,,CHEMBL624697
,0,,Half-life was measured at the concentration of 1.11 mg/kg in rabbit blood sample,,9074,6253,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Blood,U,178.0,In vivo,,BAO_0000218,A,,CHEMBL624698
,0,,Half-life was measured at the concentration of 2.0 mg/kg in rabbit blood sample,,9075,6253,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,Blood,U,178.0,In vivo,,BAO_0000218,A,,CHEMBL624699
,0,,Half-life period in rabbits following intravenous administration at 2 mg/kg,,9076,6077,,1,Oryctolagus cuniculus,Autocuration,22224,,9986.0,,U,,In vivo,,BAO_0000218,A,,CHEMBL624700
,1,,AUC 0-8 hr value in rats at 10 mg/kg,,9077,17617,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Plasma,N,1969.0,,,BAO_0000218,A,,CHEMBL622903
,1,,AUC after administration at 2000 mg/kg/day in rats,,9078,17594,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Plasma,N,1969.0,,,BAO_0000218,A,,CHEMBL622904
,1,,AUC of compound for a 2 mpk po dose of the sodium salt in rats.,,9079,6149,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Plasma,N,1969.0,,,BAO_0000218,A,,CHEMBL622905
,1,,AUC at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,,9080,17260,,1,Rattus norvegicus,Intermediate,50597,,10116.0,Plasma,N,1969.0,,,BAO_0000218,A,,CHEMBL622906
