Fiscal year,IRTC percent,Untied amount(Project-level budget),Disability issues (marker),Gender equality (marker),Fund centre name,Organisation type,Project Browser country ID,CountryRegion name,Urban issues (marker),Fund centre ID,FSTC percent,Enviromental sustainability (marker),Section ID,Division name,Amount spent,Sector ID,Climate change mitigation (marker),Organisation class,Bilateral aid (international marker),Continent ID,Organisation ID,CountryRegion percent,Youth issues (marker),Sector name,Project number,Status,Maximum CIDA contribution (project-level),Branch ID,Branch name,Division ID,Section name,Regional program (marker),CFLI (marker),CIDA business delivery model (old),Programming process (new),PBA type,Climate change adaptation (marker)
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,TM,Asia,0,5280,1.0,0,S5434,MED Economic Development,222.0,32210,0,Multilateral,1,3,1001306,0.0074,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,TR,Asia,0,5280,1.0,0,S5434,MED Economic Development,518.0,15113,0,Multilateral,1,3,1001306,0.0074,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,TR,Asia,0,5280,1.0,0,S5434,MED Economic Development,222.0,32210,0,Multilateral,1,3,1001306,0.0074,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,UZ,Asia,0,5280,1.0,0,S5434,MED Economic Development,518.0,15113,0,Multilateral,1,3,1001306,0.0074,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,UZ,Asia,0,5280,1.0,0,S5434,MED Economic Development,222.0,32210,0,Multilateral,1,3,1001306,0.0074,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,VN,Asia,0,5280,1.0,0,S5434,MED Economic Development,518.0,15113,0,Multilateral,1,3,1001306,0.0074,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,VN,Asia,0,5280,1.0,0,S5434,MED Economic Development,222.0,32210,0,Multilateral,1,3,1001306,0.0074,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,ME,Europe,0,5280,1.0,0,S5434,MED Economic Development,91.0,15113,0,Multilateral,1,5,1001306,0.0013,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,ME,Europe,0,5280,1.0,0,S5434,MED Economic Development,39.0,32210,0,Multilateral,1,5,1001306,0.0013,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,RS,Europe,0,5280,1.0,0,S5434,MED Economic Development,91.0,15113,0,Multilateral,1,5,1001306,0.0013,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,RS,Europe,0,5280,1.0,0,S5434,MED Economic Development,39.0,32210,0,Multilateral,1,5,1001306,0.0013,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,AL,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,AL,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,BA,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,BA,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,BG,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,BG,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,BY,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,BY,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,CZ,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,CZ,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,EE,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,EE,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,HR,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,HR,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,HU,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,HU,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,LT,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,LT,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,LV,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,LV,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,MD,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,MD,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,MK,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,MK,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,PL,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,PL,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,RO,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,RO,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,RU,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,RU,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,SI,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,SI,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,SK,Europe,0,5280,1.0,0,S5434,MED Economic Development,182.0,15113,0,Multilateral,1,5,1001306,0.0026,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,SK,Europe,0,5280,1.0,0,S5434,MED Economic Development,78.0,32210,0,Multilateral,1,5,1001306,0.0026,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,UA,Europe,0,5280,1.0,0,S5434,MED Economic Development,224.0,15113,0,Multilateral,1,5,1001306,0.0032,0,Anti-corruption organisations and institutions,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1150000.0,0,0,ECONOMIC GROWTH - INIT,Foreign Non-Profit Making,UA,Europe,0,5280,1.0,0,S5434,MED Economic Development,96.0,32210,0,Multilateral,1,5,1001306,0.0032,0,Mineral/mining policy and administrative management,M012500001,Terminating,1150000.0,B5100,MFM Global Issues and Development,D5430,MEF ECONOMIC GROWTH AND IFIs,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,669600.0,0,0,*Peace Building Fund,Foreign Non-Profit Making,X1,Africa MC,0,5302,1.0,0,S5302,MHDInternational Humanitarian Assistance,223200.0,15220,0,Civil Society,1,2,1008171,1.0,0,"Civilian peace-building, conflict prevention and resolution",M012526001,Closed,669600.0,B5100,MFM Global Issues and Development,D5301,*Peace Building Fund Section,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,0.0,0,1,MHO Non Food - CORE,Canadian Non-Profit Making,X1,Africa MC,0,5311,0.0,0,S5330,MHDInternational Humanitarian Assistance,1000000.0,15220,0,Civil Society,1,2,1005526,0.5,0,"Civilian peace-building, conflict prevention and resolution",M012530001,Closed,6000000.0,B5100,MFM Global Issues and Development,D5301,MHO Huma Organization & Food Assistance,0,0,Core Funding,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,0.0,0,1,MHO Non Food - CORE,Canadian Non-Profit Making,X2,Americas MC,0,5311,0.0,0,S5330,MHDInternational Humanitarian Assistance,300000.0,15220,0,Civil Society,1,1,1005526,0.15,0,"Civilian peace-building, conflict prevention and resolution",M012530001,Closed,6000000.0,B5100,MFM Global Issues and Development,D5301,MHO Huma Organization & Food Assistance,0,0,Core Funding,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,0.0,0,1,MHO Non Food - CORE,Canadian Non-Profit Making,X3,Asia MC,0,5311,0.0,0,S5330,MHDInternational Humanitarian Assistance,600000.0,15220,0,Civil Society,1,3,1005526,0.3,0,"Civilian peace-building, conflict prevention and resolution",M012530001,Closed,6000000.0,B5100,MFM Global Issues and Development,D5301,MHO Huma Organization & Food Assistance,0,0,Core Funding,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,0.0,0,1,MHO Non Food - CORE,Canadian Non-Profit Making,X4,Europe MC,0,5311,0.0,0,S5330,MHDInternational Humanitarian Assistance,100000.0,15220,0,Civil Society,1,5,1005526,0.05,0,"Civilian peace-building, conflict prevention and resolution",M012530001,Closed,6000000.0,B5100,MFM Global Issues and Development,D5301,MHO Huma Organization & Food Assistance,0,0,Core Funding,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1286668.71,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,X1,Africa MC,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,208067.035,72010,0,Civil Society,1,2,1000821,0.5,0,Material relief assistance and services,M012562001,Closed,1286668.71,B5100,MFM Global Issues and Development,D5301,MHI International Humanitarian Assis ops,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1286668.71,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,X2,Americas MC,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,62420.1105,72010,0,Civil Society,1,1,1000821,0.15,0,Material relief assistance and services,M012562001,Closed,1286668.71,B5100,MFM Global Issues and Development,D5301,MHI International Humanitarian Assis ops,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,1286668.71,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,X3,Asia MC,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,124840.22099999999,72010,0,Civil Society,1,3,1000821,0.3,0,Material relief assistance and services,M012562001,Closed,1286668.71,B5100,MFM Global Issues and Development,D5301,MHI International Humanitarian Assis ops,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
