Fiscal year,Continent ID,Division ID,Disability issues (marker),Youth issues (marker),Branch ID,Gender equality (marker),Project Browser country ID,Organisation class,Continent name,CountryRegion percent,Division name,Status,Participatory development and good governance,CFLI (marker),Organisation type,CountryRegion name,Amount spent,Bilateral aid (international marker),Project number,ICT as a tool for development (marker),Biodiversity (marker),Indigenous issues (marker),Section ID,Regional program (marker),Maximum CIDA contribution (project-level),Branch name,Section name,Fund centre ID,Fund centre name,Untied amount(Project-level budget),FSTC percent,IRTC percent,CIDA business delivery model (old),Programming process (new),PBA type,Enviromental sustainability (marker),Climate change adaptation (marker)
2009/2010,2,D6220,0,0,B6100,0,BJ,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Benin,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,BJ,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Benin,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,BJ,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Benin,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,CG,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Congo,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,CG,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Congo,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,CG,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Congo,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,DZ,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Algeria,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,DZ,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Algeria,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,DZ,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Algeria,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,0,LB,Civil Society,Asia,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Lebanon,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,0,LB,Civil Society,Asia,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Lebanon,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,0,LB,Civil Society,Asia,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Lebanon,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,MA,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Morocco,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,MA,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Morocco,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,MA,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Morocco,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,MG,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Madagascar,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,MG,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Madagascar,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,MG,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Madagascar,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,RW,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Rwanda,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,RW,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Rwanda,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,RW,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Rwanda,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,SN,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Senegal,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,SN,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Senegal,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,SN,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Senegal,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,TN,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Tunisia,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,TN,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Tunisia,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,0,TN,Civil Society,Africa,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Tunisia,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,0,VN,Civil Society,Asia,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Viet Nam,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,0,VN,Civil Society,Asia,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Viet Nam,332.5465,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,0,VN,Civil Society,Asia,0.1,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Viet Nam,2660.3720000000003,1,A034785001,0,0,0,S6222,0,33254.65,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,33254.65,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,BB,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Barbados,40000.0,1,A034789001,0,0,0,S4429,0,40000.0,NGM Americas,Caricom - Adm,4432,Barbados,40000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,DM,Governmental,America,0.25,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Dominica Cmwlt.,94997.5,1,A034790001,0,0,0,S4429,1,379990.0,NGM Americas,Caricom - Adm,4435,Lee & Windward Region,379990.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,GD,Governmental,America,0.25,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Grenada,94997.5,1,A034790001,0,0,0,S4429,1,379990.0,NGM Americas,Caricom - Adm,4435,Lee & Windward Region,379990.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,KN,Governmental,America,0.25,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,St.Kitts Nevis,94997.5,1,A034790001,0,0,0,S4429,1,379990.0,NGM Americas,Caricom - Adm,4435,Lee & Windward Region,379990.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,VC,Governmental,America,0.25,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,St.Vincent & Gr,94997.5,1,A034790001,0,0,0,S4429,1,379990.0,NGM Americas,Caricom - Adm,4435,Lee & Windward Region,379990.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,JM,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Jamaica,168537.91,1,A034791001,0,0,0,S4429,0,180000.0,NGM Americas,Caricom - Adm,4439,Caribbean Regional - Jamaica,180000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,JM,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Jamaica,5950.31,1,A034791001,0,0,0,S4429,0,180000.0,NGM Americas,Caricom - Adm,4439,Caribbean Regional - Jamaica,180000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,JM,Unknown,America,1.0,NDD Americas Programming,Closed,0,1,Uncoded,Jamaica,5511.78,1,A034791001,0,0,0,S4429,0,180000.0,NGM Americas,Caricom - Adm,4439,Caribbean Regional - Jamaica,180000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,SR,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Suriname,80000.0,1,A034793001,0,0,0,S4429,0,80000.0,NGM Americas,Caricom - Adm,4444,Surinam,80000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,TT,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Trinidad/Tobago,99999.12,1,A034794001,0,0,0,S4429,0,99999.12,NGM Americas,Caricom - Adm,4445,Trinidad & Tobago,99999.12,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,GY,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Guyana,80229.84,1,A034795001,0,0,0,S4429,0,80229.84,NGM Americas,Caricom - Adm,4438,Caribbean Regional - Guyana,80229.84,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Canadian Non-Profit Making,Afghanistan,257835.8,1,A034796001,0,1,0,S4141,0,15528704.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,15528704.23,0.25,0.0,Responsive,Uncoded: Pre-APP,Not PBA,2,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Canadian Non-Profit Making,Afghanistan,644589.5,1,A034796001,0,1,0,S4141,0,15528704.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,15528704.23,0.25,0.0,Responsive,Uncoded: Pre-APP,Not PBA,2,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Canadian Non-Profit Making,Afghanistan,257835.8,1,A034796001,0,1,0,S4141,0,15528704.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,15528704.23,0.25,0.0,Responsive,Uncoded: Pre-APP,Not PBA,2,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Canadian Non-Profit Making,Afghanistan,257835.8,1,A034796001,0,1,0,S4141,0,15528704.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,15528704.23,0.25,0.0,Responsive,Uncoded: Pre-APP,Not PBA,2,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Canadian Non-Profit Making,Afghanistan,386753.7,1,A034796001,0,1,0,S4141,0,15528704.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,15528704.23,0.25,0.0,Responsive,Uncoded: Pre-APP,Not PBA,2,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Canadian Non-Profit Making,Afghanistan,257835.8,1,A034796001,0,1,0,S4141,0,15528704.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,15528704.23,0.25,0.0,Responsive,Uncoded: Pre-APP,Not PBA,2,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Canadian Non-Profit Making,Afghanistan,257835.8,1,A034796001,0,1,0,S4141,0,15528704.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,15528704.23,0.25,0.0,Responsive,Uncoded: Pre-APP,Not PBA,2,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Canadian Non-Profit Making,Afghanistan,257835.8,1,A034796001,0,1,0,S4141,0,15528704.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,15528704.23,0.25,0.0,Responsive,Uncoded: Pre-APP,Not PBA,2,0
2009/2010,2,D6220,0,2,B6100,0,X1,Civil Society,Africa,0.25,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Africa MC,1559.0,1,A034798001,0,0,0,S6222,0,6236.0,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,6236.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D6220,0,2,B6100,0,X2,Civil Society,America,0.25,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Americas MC,1559.0,1,A034798001,0,0,0,S6222,0,6236.0,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,6236.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,2,B6100,0,X3,Civil Society,Asia,0.25,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Asia MC,1559.0,1,A034798001,0,0,0,S6222,0,6236.0,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,6236.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,5,D6220,0,2,B6100,0,X4,Civil Society,Europe,0.25,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Europe MC,1559.0,1,A034798001,0,0,0,S6222,0,6236.0,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,6236.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D4100,0,0,B4100,3,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Foreign Non-Profit Making,Afghanistan,760000.0,1,A034801001,0,0,0,S4141,0,730077.68,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,730077.68,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D4100,0,0,B4100,2,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,0,0,Foreign Non-Profit Making,Afghanistan,500000.0,1,A034802001,0,0,0,S4141,0,1443432.0,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,1443432.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D6220,0,0,B6100,0,CA,Civil Society,America,1.0,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Canada,18000.0,1,A034803001,0,0,0,S6222,0,18000.0,KFM Partnership for Develop. Innovation,Education and Knowledge,2217,Mass Media Initiative,0.0,0.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,1,B4400,0,HN,Civil Society,America,1.0,NDD Americas Programming,Operational,1,0,Canadian Non-Profit Making,Honduras,62500.0,1,A034807001,0,1,0,S4403,0,12000000.0,NGM Americas,Central Americas Section,4408,Honduras,12000000.0,0.8,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,1,B4400,0,HN,Civil Society,America,1.0,NDD Americas Programming,Operational,1,0,Canadian Non-Profit Making,Honduras,62500.0,1,A034807001,0,1,0,S4403,0,12000000.0,NGM Americas,Central Americas Section,4408,Honduras,12000000.0,0.8,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,1,B4400,0,HN,Civil Society,America,1.0,NDD Americas Programming,Operational,1,0,Canadian Non-Profit Making,Honduras,125000.0,1,A034807001,0,1,0,S4403,0,12000000.0,NGM Americas,Central Americas Section,4408,Honduras,12000000.0,0.8,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,1,B4400,0,HN,Civil Society,America,1.0,NDD Americas Programming,Operational,1,0,Canadian Non-Profit Making,Honduras,125000.0,1,A034807001,0,1,0,S4403,0,12000000.0,NGM Americas,Central Americas Section,4408,Honduras,12000000.0,0.8,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,1,B4400,0,HN,Civil Society,America,1.0,NDD Americas Programming,Operational,1,0,Canadian Non-Profit Making,Honduras,125000.0,1,A034807001,0,1,0,S4403,0,12000000.0,NGM Americas,Central Americas Section,4408,Honduras,12000000.0,0.8,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D6220,0,0,B6100,0,CA,Civil Society,America,1.0,KED Engaging Canadians,Closed,1,0,Canadian Profit Making,Canada,29867.41,1,A034808001,0,0,0,S6222,0,29867.41,KFM Partnership for Develop. Innovation,Education and Knowledge,2217,Mass Media Initiative,0.0,0.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D6220,0,0,B6100,1,CA,Civil Society,America,1.0,KED Engaging Canadians,Closed,1,0,Canadian Profit Making,Canada,50000.0,1,A034810001,0,0,0,S6222,0,50000.0,KFM Partnership for Develop. Innovation,Education and Knowledge,2217,Mass Media Initiative,0.0,0.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,3,AM,Civil Society,Asia,0.2,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Armenia,4095.236,1,A034812001,0,0,0,S6222,0,20476.18,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,20476.18,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,3,NP,Civil Society,Asia,0.2,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Nepal,4095.236,1,A034812001,0,0,0,S6222,0,20476.18,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,20476.18,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,3,PK,Civil Society,Asia,0.2,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Pakistan,4095.236,1,A034812001,0,0,0,S6222,0,20476.18,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,20476.18,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6220,0,0,B6100,3,RW,Civil Society,Africa,0.2,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Rwanda,4095.236,1,A034812001,0,0,0,S6222,0,20476.18,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,20476.18,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6220,0,0,B6100,3,VN,Civil Society,Asia,0.2,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Viet Nam,4095.236,1,A034812001,0,0,0,S6222,0,20476.18,KFM Partnership for Develop. Innovation,Education and Knowledge,6118,Thematic Conferences,20476.18,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,0,CR,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,Costa Rica,119984.36,1,A034814001,0,0,0,S4403,0,119984.36,NGM Americas,Central Americas Section,4405,Costa Rica,119984.36,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,0,SV,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,El Salvador,132975.19,1,A034815001,0,0,0,S4403,0,135000.0,NGM Americas,Central Americas Section,4406,El Salvador,135000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,0,SV,Governmental,America,1.0,NDD Americas Programming,Closed,0,1,Canadian Non-Profit Making,El Salvador,1854.81,1,A034815001,0,0,0,S4403,0,135000.0,NGM Americas,Central Americas Section,4406,El Salvador,135000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
