assay_id,src_assay_id,assay_tax_id,assay_tissue,variant_id,assay_subcellular_fraction,confidence_score,assay_type,relationship_type,curated_by,doc_id,description,assay_test_type,assay_category,assay_organism,assay_strain,assay_cell_type
7076,,30149.0,,,,1,A,N,Ibtermexiate,5711,Oral bioavailability in mouse at 10 mg/kg of the compound,In vivo,,Mus musculus,,
7077,,4102.0,,,,1,A,N,Intrrmediage,17728,Bioavailability in mouse (BALB/C) (dose 50 mg/kg i.p.),In vivo,,Mus musculus,,
7078,,23080.0,,,,1,A,N,Inteemedoate,17728,Bioavailability in mouse (BALB/C) (dose 20 mg/kg i.v.),In vivo,,Mus musculus,,
7079,,30135.0,,,,1,A,N,knterm3diate,3802,Tested for bioavailability of the compound,In vivo,,Mus musculus,,
7080,,65454.0,,,,1,A,N,In6erjediate,3802,Tested for half life at the dose of 10 mg/kg when administered intravenously,In vivo,,Mus musculus,,
7081,,71640.0,Plasmz,,,1,A,N,Intermddiwte,14029,The plasma half life of compound was determined on EDTA prepared by mouse plasma. ,,,Mus musculus,,
7082,,8345.0,0lasma,,,1,A,N,Intfrmediqte,14029,The plasma half life of compound was determined on heparin prepared by human plasma. ,,,Mus musculus,,
7083,,17835.0,Plwsma,,,1,A,N,Int4rnediate,14029,The plasma half life of compound was determined on heparin prepared by human plasma; Not degraded,,,Mus musculus,,
7084,,18922.0,olasma,,,1,A,N,jntermedlate,14029,The plasma half life of compound was determined on heparin prepared by mouse plasma. ,,,Mus musculus,,
7085,,96077.0,Plwsma,,,1,A,N,untermediat4,14029,The plasma half life of compound was determined on heparin prepared by mouse plasma; Not degraded,,,Mus musculus,,
7086,,1106.0,,,,1,F,N,Inferjediate,17753,Inhibitory concentration of compound was determined after intravenous administration in mice after 6 hours of exposure at 40 mg/Kg,,,Mus musculus,,
7087,,19442.0,,,,1,A,N,Intermexia5e,17753,Inhibitory concentration of compound was determined after intravenous administration in mice after 8 hours of exposure at 24 mg/Kg,,,Mus musculus,,
7088,,37060.0,,,,1,A,N,Intermfdiste,17753,Inhibitory concentration of compound was determined after intravenous administration in mice after 8 hours of exposure at 5 mg/Kg,,,Mus musculus,,
7089,,17059.0,Blokd,,,1,A,N,Intermeciatr,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,In vivo,,Mus musculus,,
7090,,3144.0,Blkod,,,1,A,N,Ibtermedjate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,In vivo,,Mus musculus,,
7091,,60896.0,Blo8d,,,1,A,N,Interh2diate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,In vivo,,Mus musculus,,
7092,,61186.0,Blopd,,,1,A,N,Ijterjediate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,In vivo,,Mus musculus,,
7093,,11408.0,Biood,,,1,A,N,ontermed7ate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,In vivo,,Mus musculus,,
7094,,35578.0,Biood,,,1,A,N,Interkediare,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,In vivo,,Mus musculus,,
7095,,82896.0,flood,,,1,A,N,ontermedlate,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,In vivo,,Mus musculus,,
7096,,4459.0,Bone,,,1,A,N,Int2rmediste,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,In vivo,,Mus musculus,,
7097,,72972.0,Bone,,,1,A,N,Intrrmedia5e,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.5 hours,In vivo,,Mus musculus,,
7098,,1043.0,,,,1,F,N,8ntermediatf,15608,cytotoxic activity toward A2780 ovarian human cell line resistant (R) to cisplatin in experiment 8,,,Homo sapiens,,A2780
7099,,21131.0,,,,1,F,N,Exp2rt,3290,In vitro cytotoxicity against human ovarian carcinoma cell line A2780 using sulforhodamine B (SRB) assay,,,Homo sapiens,,A2780
7100,,41409.0,,,,1,F,N,Interhedixte,2859,Compound was evaluated for cytotoxicity against A2780 cell line,,,Homo sapiens,,A2780
7101,,80568.0,,,,1,F,N,Experg,15688,Inhibition of A2780 cell clonogenic assay,,,Homo sapiens,,A2780
7102,,6979.0,,,,1,F,N,Experf,5642,Cytotoxic effect on ovarian cancer cell line (A2780),,,Homo sapiens,,A2780
7103,,71448.0,,,,1,F,N,kntermediat4,6633,Concentration required to inhibit A2780 cell growth when compared with control after incubation for 96 hr at 37 C,,,Homo sapiens,,A2780
7104,,7645.0,,,,1,F,N,Ibtegmediate,3906,"MDR-reversing activity was measured by vincristine accumulation in the multidrug resistant 2780AD, a subline of A2780 ovarian carcinoma cells at 10 mg/mL",,,Homo sapiens,,A2780
7105,,28678.0,,,,1,F,N,Edpert,6788,50% growth inhibition of A2780 (Human ovarian carcinoma) cell line compared with untreated control cells,,,Homo sapiens,,A2780
7106,,64545.0,,,,1,F,N,Expe4t,17582,Antiproliferative activity against human A2780 cells,,,Homo sapiens,,A2780
7107,,58498.0,,,,1,F,N,Exper5,17764,Inhibition of human A2780 cell proliferation,,,Homo sapiens,,A2780
7108,,29542.0,,,,1,F,N,sxpert,17764,Antiproliferative effect against human A2780 cell line was determined in a whole cell 72 hr cytotoxicity assay,,,Homo sapiens,,A2780
7109,,8611.0,,,,1,F,N,Exp4rt,17764,Inhibition of human A2780 cell proliferation (No data),,,Homo sapiens,,A2780
7110,,8520.0,,,,1,F,N,Int3rmed7ate,2815,Cell cytotoxicity was determined against human ovarian cancer (A2780) cell line,,,Homo sapiens,,A2780
7111,,65.0,,,,1,F,N,Intfrmediste,16930,Compound was evaluated against human Ovarian carcinoma cell line A2780,,,Homo sapiens,,A2780
7112,,8026.0,,,,1,F,N,Expeft,17777,Growth inhibition against A2780 wild-type ovarian cell lines,,,Homo sapiens,,A2780
7113,,5810.0,,,,1,F,N,Ih6ermediate,17777,Compound was evaluated for growth inhibition against A2780 wild-type ovarian cell lines; No data,,,Homo sapiens,,A2780
7114,,42837.0,,,,5,F,D,Autocugxtion,16936,Inhibition of tubulin polymerization in human ovarian cancer cell lines,,,Homo sapiens,,
7115,,45918.0,,,,1,F,N,Intermerjate,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780,,,Homo sapiens,,A2780
7116,,54483.0,,,,1,F,N,Inyermeriate,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780-R,,,Homo sapiens,,A2780
7117,,37867.0,,,,1,F,N,Intermed7qte,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780,,,Homo sapiens,,A2780
7118,,28118.0,,,,1,F,N,Intermefoate,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780-R,,,Homo sapiens,,A2780
7119,,61213.0,,,,1,F,N,Ihtermediafe,15292,Compound was tested for inhibitory activity against A2780 human ovarian carcinoma cell line; activity expressed in Mean IC50 values,,,Homo sapiens,,A2780
7120,,16281.0,,,,1,F,N,Int3rmedizte,15292,Compound was tested for inhibitory activity against A2780cisR human ovarian carcinoma cell line; activity expressed in Mean IC50 values,,,Homo sapiens,,A2780
7121,,29520.0,,,,1,F,N,Edpert,15069,In vitro inhibition of human ovarian cell line A2780,,,Homo sapiens,,A2780
7122,,55199.0,,,,1,F,N,Eapert,15069,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",,,Homo sapiens,,A2780
7123,,8833.0,,,,1,F,N,lntermddiate,14073,Concentration of compound to inhibit the growth of human A2780 ovarian carcinoma cells(in vitro),,,Homo sapiens,,A2780
7124,,51718.0,,,,1,F,N,wxpert,14553,Concentration required to inhibit A2780-cell growth by 50%,,,Homo sapiens,,A2780
7125,,42995.0,,,,1,F,N,Ecpert,13040,Concentration required to inhibit the cell growth by 50 % after 96 hr A2780 leukemic cells.,,,Homo sapiens,,A2780
7126,,9777.0,,,,1,F,N,Expegt,6891,Cytotoxic effect on human ovarian (A2780) cancer cell line,,,Homo sapiens,,A2780
7127,,50672.0,,,,1,F,N,knterkediate,15569,Cytotoxic activity in a panel of Human ovarian tumor A2780 cell line after 96h of drug exposure,,,Homo sapiens,,A2780
7128,,22916.0,,,,1,F,N,3xpert,14190,Cytotoxic potency required to inhibit A2780 cell growth by 50% after cell drug contact for 96 hrs,,,Homo sapiens,,A2780
7129,,40938.0,,,,1,F,N,Exp4rt,15014,Cytotoxicity measured in human ovarian cell line A2780 using sulforhodamine B (SRB) assay,,,Homo sapiens,,A2780
7130,,14291.0,,,,1,F,N,untrrmediate,15014,Cytotoxicity activity of the compound was measured in human ovarian cell line A2780 using sulforhodamine B (SRB) assay,,,Homo sapiens,,A2780
7131,,46397.0,,,,1,F,N,Intermrsiate,17496,Cytotoxicity against human ovarian carcinoma A2780 cell line,,,Homo sapiens,,A2780
7132,,32545.0,,,,1,F,N,Ibte5mediate,13617,"Cytotoxicity against A2780-C25, oxaliplatin-resistant Ovarian carcinoma cell line",,,Homo sapiens,,A2780
7133,,3899.0,,,,1,F,N,jnrermediate,13617,"Cytotoxicity against A2780-CP3, cisplatin-resistant Ovarian carcinoma cell line",,,Homo sapiens,,A2780
7134,,42262.0,,,,1,F,N,Int4rmedlate,13617,"Cytotoxicity against A2780-DX5, Doxorubicin-resistant Ovarian carcinoma cell line",,,Homo sapiens,,A2780
7135,,54245.0,,,,1,F,N,Intermediaf2,13617,"Cytotoxicity against A2780-WT, human ovarian carcinoma cell line",,,Homo sapiens,,A2780
7136,,97920.0,,,,1,F,N,Interm2diats,17672,Cytotoxicity against ovarian carcinoma A2780 tumor cell lines,,,Homo sapiens,,A2780
7137,,45192.0,,,,1,F,N,Imtermeeiate,4544,Dose of required to inhibit growth of cisplatin resistant human ovarian carcinoma (A2780 cisR) cell line with compound free controls as measured by the sulforhodamine B growth delay assay,,,Homo sapiens,,A2780
7138,,788.0,,,,1,F,N,7gtermediate,4544,Dose of required to inhibit growth of human ovarian carcinoma (A2780) cell line with compound free controls as measured by the sulforhodamine B growth delay assay,,,Homo sapiens,,A2780
7139,,79546.0,,,,1,F,N,Inteemsdiate,16317,"Growth inhibition in human ovarian carcinoma cell line (A2780cisR,cisplatin-resistant) using the 96 hour exposure sulforhodamine B (SRB) growth delay assay",,,Homo sapiens,,A2780
7140,,77019.0,,,,1,F,N,Ihtermeduate,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780,,,Homo sapiens,,A2780
7141,,38520.0,,,,1,F,N,Integmedoate,13978,In vitro Growth Inhibitory activity against A2780 Human ovarian cancer cell line,,,Homo sapiens,,A2780
7142,,34181.0,,,,1,F,N,Eapert,12989,In vitro antitumor activity against A2780 cell line.,,,Homo sapiens,,A2780
7143,,92227.0,,,,1,F,N,In5egmediate,5574,In vitro cytotoxic activity against human tumor cell line A2780 after incubation for 96 hours,,,Homo sapiens,,A2780
7144,,49363.0,,,,1,F,N,Expedt,13528,In vitro cytotoxicity against A2780 human ovarian cancer cell line,,,Homo sapiens,,A2780
7145,,1935.0,,,,1,F,N,Interjediatd,12782,Inhibitory activity against kidney A-CHN tumor cell growth in culture,,,Homo sapiens,,ACHN
7146,,71558.0,,,,1,F,N,ontermedlate,14255,The IC50 value was measured on ACHN cell line in renal tumor type.,,,Homo sapiens,,ACHN
7147,,6290.0,,,,1,F,N,7ntermeriate,16364,Concentration required for killing 50% of cells of renal ACHN cell lines was determined in vitro,,,Homo sapiens,,ACHN
7148,,17125.0,,,,1,F,N,Experf,17376,In vitro lethal concentration against most sensitive ACHN cell line,,,Homo sapiens,,ACHN
7149,,36440.0,,,,1,F,N,Intefmedia4e,12016,Tested for cytotoxic activity against renal cancer ACHN cell line,,,Homo sapiens,,ACHN
7150,,12882.0,,,,1,F,N,Inte3mediat4,6058,Compound tested for growth inhibition of renal cancer cell line ACHN,,,Homo sapiens,,ACHN
7151,,17545.0,,,,1,F,N,8ntermeeiate,17708,Compound was tested for 50% growth inhibition against human renal cancer ACHN cell line,,,Homo sapiens,,ACHN
7152,,58034.0,,,,1,F,N,Interkedjate,15176,Growth inhibition of the ACHN Renal cancer cell line for 2-day in vitro assay.,,,Homo sapiens,,ACHN
7153,,54123.0,,,,1,F,N,Intetmediats,2806,In vitro anticancer activity against ACHN renal cancer cell line,,,Homo sapiens,,ACHN
7154,,5379.0,,,,1,F,N,lntermediafe,15300,In vitro antitumor activity against Renal cancer ACHN cell lines by 6-day assay,,,Homo sapiens,,ACHN
7155,,12154.0,,,,1,F,N,Interkedizte,16364,Percent selectivity was evaluated in renal ACHN cell lines,,,Homo sapiens,,ACHN
7156,,6261.0,,,,1,F,N,Intermfdiste,13859,In vitro inhibitory activity against renal ACHN cancer cell line,,,Homo sapiens,,ACHN
7157,,4469.0,,,,1,F,N,Intermsriate,11970,Tested for cytotoxicity against ACHN cell lines in renal cancer,,,Homo sapiens,,ACHN
7158,,14976.0,,,,1,F,N,Inyermedoate,2450,Tested for the in vitro cytotoxicity against ACHN renal cancer cell line,,,Homo sapiens,,ACHN
7159,,50906.0,,,,1,F,N,Interjwdiate,12696,In vitro anti tumor activity against human tumor Renal cancer cell lines was determined,,,Homo sapiens,,ACHN
7160,,40046.0,,,,1,F,N,Igtsrmediate,12400,Tested in vitro for cytotoxicity in ACHN cell line of Renal cancer,,,Homo sapiens,,ACHN
7161,,110340.0,,,,1,F,N,Exlert,12888,Cytotoxic effect on renal cancer line ACHN,,,Homo sapiens,,ACHN
7162,,23050.0,,,,1,F,N,Intermefiwte,3156,In vitro anti-cancer activity against ACHN(Renal) human tumor cell line,,,Homo sapiens,,ACHN
7163,,5194.0,,,,1,F,N,Intsrmediat3,3381,In vitro inhibition of Renal Cancer ACHN cell lines,,,Homo sapiens,,ACHN
7164,,59941.0,,,,1,F,N,Interkewiate,16747,Antitumor activity against human renal adenocarcinoma ACHN cells,,,Homo sapiens,,ACHN
7165,,4291.0,,,,1,F,N,Exper5,16748,Antitumor activity against human renal adenocarcinoma ACHN cells.,,,Homo sapiens,,ACHN
7166,,30541.0,,,,1,F,N,Interhediqte,12062,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,,,Homo sapiens,,ACHN
7167,,4973.0,,,,1,F,N,Igterjediate,14769,Compound was evaluated for in vitro activity against ACHN kidney cell lines (Human tumor cells ),,,Homo sapiens,,ACHN
7168,,16865.0,,,,1,F,N,Intermeekate,15895,"Cytotoxicity against NCI tumor panel, ACHN renal cancer cell line",,,Homo sapiens,,ACHN
7169,,58241.0,,,,1,F,N,Intermed7wte,17376,Concentration of compound that cause 50% cytotoxicity of ACHN renal cancer cell line,,,Homo sapiens,,ACHN
7170,,28053.0,,,,1,F,N,Inhermedia4e,14882,Compound was tested for antitumor activity against ACHN renal cancer cell line(molar concentration that inhibits 50% net cell growth).,,,Homo sapiens,,ACHN
7171,,52165.0,,,,1,F,N,8nterm3diate,14882,Compound was tested for antitumor activity against ACHN renal cancer cell line(molar concentration leading to 50% net cell death).,,,Homo sapiens,,ACHN
7172,,25333.0,,,,1,F,N,Intrrmediat4,15661,Cytotoxicity was tested against renal cancer ACHN tumor cell lines.,,,Homo sapiens,,ACHN
7173,,,,,,0,A,U,zutoduration,9680,Keff is the effective biomolecular rate constant on paraxon for reactivation at pH 7.8 at 25 degree Centigrade,,,,,
7174,,,,,,8,F,H,Autocuragioh,14579,Compound tested for relative response using 1 uM ACh as agonist against AChM1 receptor.,,,,,
7175,,3752.0,,,,1,F,N,Expfrt,17290,Antiviral activity against AD169 strain of cytomegalovirus (CMV) in HEL (human erythroleukemia) cells.,,,Cytomegalovirus,,HEL
7176,,30449.0,,,,1,F,N,Ijtermediatf,17290,Antiviral activity against AD169 strain of cytomegalovirus (CMV); ND=No data,,,Cytomegalovirus,,
7177,,,,,,8,B,H,Aufocurztion,15891,Compound was evaluated for its inhibitory activity against calf intestinal Adenosine deaminase (ADA),,,,,
7178,,,,,,8,B,H,Autocuratkob,15890,Evaluated for the inhibition of calf intestinal Adenosine deaminase (ADA),,,,,
7179,,3053.0,,,,1,F,N,Ibtermeduate,3801,Inhibitory activity against ovarian tumor cell line ADDP after 72 hr continuous exposure to compound,,,Bos taurus,,ADDP cell line
7180,,54699.0,,,,1,F,N,Imtermedkate,9222,Tumor growth inhibition activity after subcutaneous transplanted tumor in ADJ-PC6 plasmacytoma cells,,,Mus musculus,,ADJ/PC6
7181,,7896.0,,,,1,F,N,Intfrmediare,9222,Tumor growth inhibition activity after subcutaneously transplanted tumor in ADJ-PC6 plasmacytoma cells,,,Mus musculus,,ADJ/PC6
7182,,404.0,,,,1,F,N,Inte5mediste,7257,"Compound was tested for dose producing 90% reduction in tumor weight, in ADJ/PC6 mouse plasma cell tumor",,,Mus musculus,,ADJ/PC6
7183,,53272.0,,,,1,F,N,jntermeduate,7257,Compound was tested for inhibition against ADJ/PC6 mouse plasma cell tumor at the dose of 320 mg/Kg,,,Mus musculus,,ADJ/PC6
7184,,2683.0,,,,1,A,N,Infermediste,7257,Compound was tested for dose required to kill 50 % of ADJ/PC6 mouse plasma cell tumor in a group,,,Mus musculus,,ADJ/PC6
7185,,40296.0,,,,1,F,N,Interhediatf,8084,In vitro incorporation of the [3H]thymidine into the ADJ/PC6 Plasmacytoma cells,,,Mus musculus,,ADJ/PC6
7186,,2320.0,,,,0,F,U,Autoc83ation,14943,Tested for cytotoxicity against ADJ/PC6 mouse plasmacytoma,,,Mus musculus,,
7187,,18098.0,,,,0,F,U,Autoxufation,14943,The compound was tested for cytotoxicity against ADJ/PC6 mouse plasmacytoma; Not determined,,,Mus musculus,,
7188,,36795.0,,,,0,F,U,Au6ovuration,14943,Tested for cytotoxicity against ADJ/PC6 plasmacytoma,,,Mus musculus,,
7189,,69661.0,,,,0,A,U,Aufocurqtion,10524,Maximum concentration determined against Bacillus subtilis ATCC 6633 after oral administration in dog(25 mg/kg),In vivo,,Bacillus subtilis,,
7190,,45108.0,Plzsma,,,1,A,N,Intermedjatf,3546,AUC value in dog after IV administration at a dose of 5 mg/kg,,,Canis lupus familiaris,,
7191,,34143.0,Plxsma,,,1,A,N,Intermedoat4,3546,AUC value in dog after oral administration at a dose of 5 mg/kg,,,Canis lupus familiaris,,
7192,,76454.0,,,,1,A,N,Ibtermwdiate,3546,Cmax value in dog after oral administration at a dose of 5 mg/kg,In vivo,,Canis lupus familiaris,,
7193,,3526.0,,,,1,A,N,7nfermediate,3546,Bioavailability in dog after oral administration at a dose of 5 mg/kg,In vivo,,Canis lupus familiaris,,
7194,,609.0,,,,1,A,N,Intrrmediage,3546,Tmax value in dog after oral administration at a dose of 5 mg/kg,In vivo,,Canis lupus familiaris,,
7195,,32853.0,,,,1,A,N,Inhermedia4e,3184,Compound was evaluated for its clearance when administered intravenously in dog,In vivo,,Canis lupus familiaris,,
7196,,42481.0,,,,1,A,N,Intfrm3diate,16456,Plasma clearance in Beagle dogs after intravenous administration at a dose of 10 mg/kg,In vivo,,Canis lupus familiaris,,
