ss_d,ss_sbclllr_frctn,ss_tst_tp,ss_tp,tss_d,ss_tx_d,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,b_frmt,vrnt_d
13612,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622990,,BAO_0000218,
13613,,In vivo,A,1969.0,314293.0,U,0,Autocuration,1,,CHEMBL622991,,BAO_0000218,
13614,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622227,,BAO_0000218,
13615,,In vivo,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL622228,,BAO_0000218,
13616,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622229,,BAO_0000218,
13617,,In vivo,A,,10141.0,N,1,Intermediate,1,,CHEMBL622230,,BAO_0000218,
13618,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622231,,BAO_0000218,
13619,,In vivo,A,,9541.0,N,1,Intermediate,1,,CHEMBL622232,,BAO_0000218,
13620,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622233,,BAO_0000218,
13621,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622234,,BAO_0000218,
13622,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622235,,BAO_0000218,
13623,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622236,,BAO_0000218,
13624,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622237,,BAO_0000218,
13625,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL877482,,BAO_0000218,
13626,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622238,,BAO_0000218,
13627,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622239,,BAO_0000218,
13628,,In vivo,A,178.0,,U,0,Autocuration,1,,CHEMBL622240,,BAO_0000218,
13629,,In vivo,A,178.0,,U,0,Autocuration,1,,CHEMBL622241,,BAO_0000218,
13630,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL631013,,BAO_0000218,
13631,,In vivo,A,,9544.0,N,1,Intermediate,1,,CHEMBL631014,,BAO_0000218,
13632,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL631015,,BAO_0000218,
13633,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL631016,,BAO_0000218,
13634,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL631017,,BAO_0000218,
13635,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL631018,,BAO_0000218,
13636,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL631019,,BAO_0000218,
13637,,,A,955.0,10090.0,N,1,Intermediate,1,,CHEMBL875761,,BAO_0000218,
13638,,,A,955.0,10090.0,N,1,Intermediate,1,,CHEMBL631020,,BAO_0000218,
13639,,,A,955.0,10090.0,N,1,Intermediate,1,,CHEMBL631669,,BAO_0000218,
13640,,,A,955.0,10090.0,N,1,Intermediate,1,,CHEMBL631670,,BAO_0000218,
13641,,,A,2435.0,10090.0,N,1,Intermediate,1,,CHEMBL631671,,BAO_0000218,
13642,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631672,,BAO_0000218,
13643,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631673,,BAO_0000218,
13644,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631856,,BAO_0000218,
13645,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631857,,BAO_0000218,
13646,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631858,,BAO_0000218,
13647,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631859,,BAO_0000218,
13648,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631860,,BAO_0000218,
13649,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631861,,BAO_0000218,
13650,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631862,,BAO_0000218,
13651,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631863,,BAO_0000218,
13652,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631864,,BAO_0000218,
13653,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631865,,BAO_0000218,
13654,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631866,,BAO_0000218,
13655,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL629360,,BAO_0000218,
13656,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL629361,,BAO_0000218,
13657,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL629362,,BAO_0000218,
13658,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL630740,,BAO_0000218,
13659,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL630741,,BAO_0000218,
13660,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL630742,,BAO_0000218,
13661,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630743,,BAO_0000218,
13662,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630744,,BAO_0000218,
13663,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630745,,BAO_0000218,
13664,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630746,,BAO_0000218,
13665,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630747,,BAO_0000218,
13666,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630748,,BAO_0000218,
13667,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL632056,,BAO_0000218,
13668,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL632057,,BAO_0000218,
13669,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL632058,,BAO_0000218,
13670,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL632059,,BAO_0000218,
13671,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL632060,,BAO_0000218,
13672,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL632061,,BAO_0000218,
13673,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629207,,BAO_0000218,
13674,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629208,,BAO_0000218,
13675,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629209,,BAO_0000218,
13676,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629210,,BAO_0000218,
13677,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629211,,BAO_0000218,
13678,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629212,,BAO_0000218,
13679,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629213,,BAO_0000218,
13680,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629214,,BAO_0000218,
13681,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629215,,BAO_0000218,
13682,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL635154,,BAO_0000218,
13683,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629216,,BAO_0000218,
13684,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629217,,BAO_0000218,
13685,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629218,,BAO_0000218,
13686,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629219,,BAO_0000218,
13687,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629220,,BAO_0000218,
13688,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629221,,BAO_0000218,
13689,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631127,,BAO_0000218,
13690,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631128,,BAO_0000218,
13691,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631129,,BAO_0000218,
13692,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631130,,BAO_0000218,
13693,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631131,,BAO_0000218,
13694,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631132,,BAO_0000218,
13695,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631133,,BAO_0000218,
13696,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631134,,BAO_0000218,
13697,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL875120,,BAO_0000218,
13698,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631135,,BAO_0000218,
13699,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631136,,BAO_0000218,
13700,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631137,,BAO_0000218,
13701,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631138,,BAO_0000218,
13702,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631139,,BAO_0000218,
13703,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631140,,BAO_0000218,
13704,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631141,,BAO_0000218,
13705,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631142,,BAO_0000218,
13706,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631143,,BAO_0000218,
13707,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631144,,BAO_0000218,
13708,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631145,,BAO_0000218,
13709,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631146,,BAO_0000218,
13710,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631147,,BAO_0000218,
13711,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631148,,BAO_0000218,
13712,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631149,,BAO_0000218,
13713,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631150,,BAO_0000218,
13714,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631151,,BAO_0000218,
13715,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631152,,BAO_0000218,
13716,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631443,,BAO_0000218,
13717,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631444,,BAO_0000218,
13718,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631445,,BAO_0000218,
13719,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631446,,BAO_0000218,
13720,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631447,,BAO_0000218,
13721,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631448,,BAO_0000218,
13722,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631449,,BAO_0000218,
13723,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL631450,,BAO_0000218,
13724,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL629724,,BAO_0000218,
13725,,In vivo,A,14.0,10090.0,N,1,Intermediate,1,,CHEMBL629725,,BAO_0000218,
13726,,In vivo,A,14.0,10090.0,N,1,Intermediate,1,,CHEMBL629726,,BAO_0000218,
13727,,In vivo,A,2106.0,10090.0,N,1,Intermediate,1,,CHEMBL629727,,BAO_0000218,
13728,,In vivo,A,2106.0,10090.0,N,1,Intermediate,1,,CHEMBL630404,,BAO_0000218,
13729,,In vivo,A,2106.0,10090.0,N,1,Intermediate,1,,CHEMBL630405,,BAO_0000218,
13730,,In vivo,A,2106.0,10090.0,N,1,Intermediate,1,,CHEMBL630406,,BAO_0000218,
13731,,In vivo,A,945.0,10090.0,N,1,Intermediate,1,,CHEMBL630407,,BAO_0000218,
13732,,In vivo,A,945.0,10090.0,N,1,Intermediate,1,,CHEMBL630573,,BAO_0000218,
13733,,In vivo,A,945.0,10090.0,N,1,Intermediate,1,,CHEMBL630574,,BAO_0000218,
13734,,In vivo,A,945.0,10090.0,N,1,Intermediate,1,,CHEMBL630575,,BAO_0000218,
13735,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL630576,,BAO_0000218,
13736,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL630577,,BAO_0000218,
13737,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL630578,,BAO_0000218,
13738,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL630579,,BAO_0000218,
13739,,,A,2113.0,10090.0,N,1,Intermediate,1,,CHEMBL630580,,BAO_0000218,
13740,,,A,2113.0,10090.0,N,1,Intermediate,1,,CHEMBL630581,,BAO_0000218,
13741,,,A,2113.0,10090.0,N,1,Intermediate,1,,CHEMBL630582,,BAO_0000218,
13742,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL630583,,BAO_0000218,
13743,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL630584,,BAO_0000218,
13744,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL630585,,BAO_0000218,
13745,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL630586,,BAO_0000218,
13746,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL630587,,BAO_0000218,
13747,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL630588,,BAO_0000218,
13748,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL630589,,BAO_0000218,
13749,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL630590,,BAO_0000218,
13750,,,A,1988.0,,U,0,Autocuration,1,,CHEMBL630591,,BAO_0000019,
13751,,,A,1988.0,,U,0,Autocuration,1,,CHEMBL630592,,BAO_0000019,
13752,,,A,,,U,0,Autocuration,1,,CHEMBL630593,,BAO_0000019,
13753,,,A,,,U,0,Autocuration,1,,CHEMBL630594,,BAO_0000019,
13754,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630595,,BAO_0000019,
13755,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630596,,BAO_0000019,
13756,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630597,,BAO_0000019,
13757,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630598,,BAO_0000019,
13758,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630599,,BAO_0000019,
13759,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630600,,BAO_0000019,
13760,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630601,,BAO_0000019,
13761,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630602,,BAO_0000019,
13762,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630603,,BAO_0000019,
13763,,,A,1088.0,,U,0,Autocuration,1,,CHEMBL630604,,BAO_0000019,
13764,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL624869,,BAO_0000218,
13765,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL624870,,BAO_0000218,
13766,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL623189,,BAO_0000218,
13767,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL623190,,BAO_0000218,
13768,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL623191,,BAO_0000218,
13769,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623192,,BAO_0000218,
13770,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623193,,BAO_0000218,
13771,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623194,,BAO_0000218,
13772,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623195,,BAO_0000218,
13773,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623196,,BAO_0000218,
13774,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623197,,BAO_0000218,
13775,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623198,,BAO_0000218,
13776,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623199,,BAO_0000218,
13777,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623200,,BAO_0000218,
13778,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623201,,BAO_0000218,
13779,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623202,,BAO_0000218,
13780,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623203,,BAO_0000218,
13781,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623204,,BAO_0000218,
13782,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623205,,BAO_0000218,
13783,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623206,,BAO_0000218,
13784,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623207,,BAO_0000218,
13785,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623208,,BAO_0000218,
13786,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623209,,BAO_0000218,
13787,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL623210,,BAO_0000218,
13788,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623211,,BAO_0000218,
13789,,,A,995.0,10116.0,N,1,Intermediate,1,,CHEMBL623212,,BAO_0000218,
13790,,,A,,,U,0,Autocuration,1,,CHEMBL623213,,BAO_0000019,
13791,,,A,,,U,0,Autocuration,1,,CHEMBL623214,,BAO_0000019,
13792,,,A,,,U,0,Autocuration,1,,CHEMBL623215,,BAO_0000019,
13793,,,A,,,U,0,Autocuration,1,,CHEMBL623216,,BAO_0000019,
13794,,,A,,9913.0,N,1,Intermediate,1,,CHEMBL623217,,BAO_0000218,
13795,,,A,,,U,0,Autocuration,1,,CHEMBL623218,,BAO_0000019,
13796,,,A,,,U,0,Autocuration,1,,CHEMBL623913,,BAO_0000019,
13797,,,A,,,U,0,Autocuration,1,,CHEMBL623914,,BAO_0000019,
13798,,,P,,,U,0,Autocuration,1,,CHEMBL623915,,BAO_0000100,
13799,,,P,,,U,0,Autocuration,1,,CHEMBL624080,,BAO_0000100,
13800,,,A,,,U,0,Autocuration,1,,CHEMBL624081,,BAO_0000019,
13801,,,A,,9606.0,N,1,Intermediate,1,,CHEMBL624082,,BAO_0000218,
13802,,,A,,9606.0,N,1,Intermediate,1,,CHEMBL625054,,BAO_0000218,
13803,,,A,,,U,0,Autocuration,1,,CHEMBL877485,,BAO_0000019,
13804,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL625055,,BAO_0000218,
13805,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL625056,,BAO_0000218,
13806,,,A,,9606.0,N,1,Intermediate,1,,CHEMBL625057,,BAO_0000218,
13807,,,A,,,U,0,Autocuration,1,,CHEMBL625058,,BAO_0000019,
13808,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL625059,,BAO_0000218,
13809,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL629536,,BAO_0000218,
13810,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629537,,BAO_0000218,
13811,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629538,,BAO_0000218,
13812,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629539,,BAO_0000218,
13813,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL874445,,BAO_0000218,
13814,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629540,,BAO_0000218,
13815,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629541,,BAO_0000218,
13816,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629542,,BAO_0000218,
13817,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630243,,BAO_0000218,
13818,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630244,,BAO_0000218,
13819,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630245,,BAO_0000218,
13820,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630246,,BAO_0000218,
13821,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630247,,BAO_0000218,
13822,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL630248,,BAO_0000218,
13823,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL630249,,BAO_0000218,
13824,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL630250,,BAO_0000218,
13825,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL630251,,BAO_0000218,
13826,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL630252,,BAO_0000218,
13827,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL630408,,BAO_0000218,
13828,,In vivo,A,2037.0,10116.0,N,1,Intermediate,1,,CHEMBL630409,,BAO_0000218,
13829,,In vivo,A,2037.0,10116.0,N,1,Intermediate,1,,CHEMBL874446,,BAO_0000218,
13830,,In vivo,A,2037.0,10116.0,N,1,Intermediate,1,,CHEMBL630410,,BAO_0000218,
13831,,In vivo,A,2037.0,10116.0,N,1,Intermediate,1,,CHEMBL630411,,BAO_0000218,
13832,,In vivo,A,2037.0,10116.0,N,1,Intermediate,1,,CHEMBL630412,,BAO_0000218,
13833,,In vivo,A,2037.0,10116.0,N,1,Intermediate,1,,CHEMBL630413,,BAO_0000218,
13834,,In vivo,A,2037.0,10116.0,N,1,Intermediate,1,,CHEMBL630414,,BAO_0000218,
13835,,In vivo,A,2037.0,10116.0,N,1,Intermediate,1,,CHEMBL630415,,BAO_0000218,
13836,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL630416,,BAO_0000218,
13837,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL630417,,BAO_0000218,
13838,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL630418,,BAO_0000218,
13839,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL630419,,BAO_0000218,
13840,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL630420,,BAO_0000218,
13841,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL630421,,BAO_0000218,
13842,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL630422,,BAO_0000218,
13843,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL630423,,BAO_0000218,
13844,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630424,,BAO_0000218,
13845,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630425,,BAO_0000218,
13846,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL629462,,BAO_0000218,
13847,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630426,,BAO_0000218,
13848,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630427,,BAO_0000218,
13849,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL625877,,BAO_0000218,
13850,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL625878,,BAO_0000218,
13851,,In vivo,A,10000000.0,10116.0,N,1,Intermediate,1,,CHEMBL625879,,BAO_0000218,
13852,,In vivo,A,10000000.0,10116.0,N,1,Intermediate,1,,CHEMBL625880,,BAO_0000218,
13853,,In vivo,A,10000000.0,10116.0,N,1,Intermediate,1,,CHEMBL625881,,BAO_0000218,
13854,,In vivo,A,10000000.0,10116.0,N,1,Intermediate,1,,CHEMBL625882,,BAO_0000218,
13855,,In vivo,A,10000000.0,10116.0,N,1,Intermediate,1,,CHEMBL625883,,BAO_0000218,
13856,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL625884,,BAO_0000218,
13857,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL625885,,BAO_0000218,
13858,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL628649,,BAO_0000218,
13859,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL628650,,BAO_0000218,
13860,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL628651,,BAO_0000218,
13861,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL628652,,BAO_0000218,
13862,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL628653,,BAO_0000218,
13863,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL628654,,BAO_0000218,
13864,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL628655,,BAO_0000218,
13865,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL625238,,BAO_0000218,
13866,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL625239,,BAO_0000218,
13867,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL625240,,BAO_0000218,
13868,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL625241,,BAO_0000218,
13869,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL625242,,BAO_0000218,
13870,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL874587,,BAO_0000218,
13871,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL625405,,BAO_0000218,
13872,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL625406,,BAO_0000218,
13873,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL625407,,BAO_0000218,
13874,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL625408,,BAO_0000218,
13875,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL625409,,BAO_0000218,
13876,,,A,1515.0,10116.0,N,1,Intermediate,1,,CHEMBL625410,,BAO_0000218,
13877,,,A,1515.0,10116.0,N,1,Intermediate,1,,CHEMBL625411,,BAO_0000218,
13878,,,A,1515.0,10116.0,N,1,Intermediate,1,,CHEMBL625412,,BAO_0000218,
13879,,,A,1515.0,10116.0,N,1,Intermediate,1,,CHEMBL625413,,BAO_0000218,
13880,,,A,1515.0,10116.0,N,1,Intermediate,1,,CHEMBL625414,,BAO_0000218,
13881,,,A,1515.0,10116.0,N,1,Intermediate,1,,CHEMBL625415,,BAO_0000218,
13882,,,A,1515.0,10116.0,N,1,Intermediate,1,,CHEMBL625416,,BAO_0000218,
13883,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL625417,,BAO_0000218,
13884,,,A,1988.0,10116.0,N,1,Intermediate,1,,CHEMBL625418,,BAO_0000218,
13885,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL625419,,BAO_0000218,
13886,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625420,,BAO_0000218,
13887,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626996,,BAO_0000218,
13888,,,A,1988.0,10116.0,N,1,Intermediate,1,,CHEMBL626997,,BAO_0000218,
13889,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL626998,,BAO_0000218,
13890,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626999,,BAO_0000218,
13891,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL627000,,BAO_0000218,
13892,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL627001,,BAO_0000218,
13893,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL627002,,BAO_0000218,
13894,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL627003,,BAO_0000218,
13895,,,A,1088.0,10090.0,N,1,Intermediate,1,,CHEMBL627004,,BAO_0000218,
13896,,,A,1088.0,10090.0,N,1,Intermediate,1,,CHEMBL627005,,BAO_0000218,
13897,,,A,1088.0,10090.0,N,1,Intermediate,1,,CHEMBL874594,,BAO_0000218,
13898,,,A,1088.0,10090.0,N,1,Intermediate,1,,CHEMBL627006,,BAO_0000218,
13899,,,A,1088.0,10090.0,N,1,Intermediate,1,,CHEMBL627007,,BAO_0000218,
13900,,,A,1088.0,10090.0,N,1,Intermediate,1,,CHEMBL627884,,BAO_0000218,
13901,,,A,1088.0,10090.0,N,1,Intermediate,1,,CHEMBL627885,,BAO_0000218,
13902,,,A,1088.0,10090.0,N,1,Intermediate,1,,CHEMBL627886,,BAO_0000218,
