assay_id,assay_tax_id,assay_test_type,relationship_type,assay_category,doc_id,assay_strain,tid,assay_type,assay_organism,assay_cell_type,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
14036,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630298,,BAO_0000218,2046.0,
14037,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630299,,BAO_0000218,955.0,
14038,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628094,,BAO_0000218,955.0,
14039,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628095,,BAO_0000218,955.0,
14040,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL874648,,BAO_0000218,955.0,
14041,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628096,,BAO_0000218,955.0,
14042,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628097,,BAO_0000218,955.0,
14043,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628098,,BAO_0000218,955.0,
14044,,,U,,13331,,22224,A,,,,CHEMBL628099,,BAO_0000019,,
14045,,,U,,13331,,22224,A,,,,CHEMBL628100,,BAO_0000019,,
14046,,,U,,13331,,22224,A,,,,CHEMBL628101,,BAO_0000019,,
14047,,,U,,13331,,22224,A,,,,CHEMBL628102,,BAO_0000019,,
14048,,,U,,13331,,22224,A,,,,CHEMBL628103,,BAO_0000019,,
14049,,,U,,13331,,22224,A,,,,CHEMBL628104,,BAO_0000019,,
14050,,,U,,13331,,22224,A,,,,CHEMBL628105,,BAO_0000019,,
14051,,,U,,13331,,22224,A,,,,CHEMBL628106,,BAO_0000019,,
14052,10116.0,,N,,10086,,50597,A,Rattus norvegicus,,,CHEMBL628107,,BAO_0000218,1088.0,
14053,,,U,,10086,,22224,F,,,,CHEMBL628108,,BAO_0000218,1088.0,
14054,10116.0,,N,,10086,,50597,A,Rattus norvegicus,,,CHEMBL628109,,BAO_0000218,1088.0,
14055,,,U,,10086,,22224,F,,,,CHEMBL625299,,BAO_0000218,1088.0,
14056,10116.0,,N,,10086,,50597,A,Rattus norvegicus,,,CHEMBL625300,,BAO_0000218,1088.0,
14057,10116.0,,N,,10086,,50597,A,Rattus norvegicus,,,CHEMBL625301,,BAO_0000218,1088.0,
14058,10116.0,,N,,10086,,50597,A,Rattus norvegicus,,,CHEMBL625302,,BAO_0000218,1088.0,
14059,10116.0,,N,,10086,,50597,A,Rattus norvegicus,,,CHEMBL874649,,BAO_0000218,1088.0,
14060,10116.0,,N,,13248,,50597,A,Rattus norvegicus,,,CHEMBL625303,,BAO_0000218,,
14061,10116.0,,N,,13248,,50597,A,Rattus norvegicus,,,CHEMBL625463,,BAO_0000218,,
14062,9606.0,,N,,14527,,50587,A,Homo sapiens,,,CHEMBL625464,,BAO_0000218,2107.0,
14063,9606.0,,N,,3008,,50587,A,Homo sapiens,,,CHEMBL625465,,BAO_0000218,,
14064,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL625466,,BAO_0000218,1088.0,
14065,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL625467,,BAO_0000218,1088.0,
14066,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL625468,,BAO_0000218,1088.0,
14067,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL625469,,BAO_0000218,1088.0,
14068,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL625470,,BAO_0000218,1088.0,
14069,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL632418,,BAO_0000218,1088.0,
14070,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627250,,BAO_0000218,1088.0,
14071,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627251,,BAO_0000218,1088.0,
14072,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627252,,BAO_0000218,1088.0,
14073,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627253,,BAO_0000218,1088.0,
14074,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627254,,BAO_0000218,1088.0,
14075,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL875471,,BAO_0000218,1088.0,
14076,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627255,,BAO_0000218,1088.0,
14077,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627256,,BAO_0000218,1088.0,
14078,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627257,,BAO_0000218,1088.0,
14079,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627258,,BAO_0000218,1088.0,
14080,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627259,,BAO_0000218,1088.0,
14081,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627260,,BAO_0000218,1088.0,
14082,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623256,,BAO_0000218,1088.0,
14083,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL874413,,BAO_0000218,1088.0,
14084,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623257,,BAO_0000218,1088.0,
14085,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623258,,BAO_0000218,1088.0,
14086,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623259,,BAO_0000218,1088.0,
14087,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623260,,BAO_0000218,1088.0,
14088,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623261,,BAO_0000218,1088.0,
14089,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623262,,BAO_0000218,1088.0,
14090,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623263,,BAO_0000218,1088.0,
14091,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623264,,BAO_0000218,1088.0,
14092,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623265,,BAO_0000218,1088.0,
14093,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623266,,BAO_0000218,1088.0,
14094,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623267,,BAO_0000218,1088.0,
14095,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623268,,BAO_0000218,1088.0,
14096,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623269,,BAO_0000218,1088.0,
14097,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623270,,BAO_0000218,1088.0,
14098,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623271,,BAO_0000218,1088.0,
14099,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623272,,BAO_0000218,1088.0,
14100,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623273,,BAO_0000218,1088.0,
14101,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623274,,BAO_0000218,1088.0,
14102,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL874414,,BAO_0000218,1088.0,
14103,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623275,,BAO_0000218,1088.0,
14104,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL629150,,BAO_0000218,1088.0,
14105,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623276,,BAO_0000218,1088.0,
14106,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623277,,BAO_0000218,1088.0,
14107,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623112,,BAO_0000218,1088.0,
14108,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623113,,BAO_0000218,1088.0,
14109,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623800,,BAO_0000218,1088.0,
14110,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623801,,BAO_0000218,1088.0,
14111,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL623802,,BAO_0000218,2106.0,
14112,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL623803,,BAO_0000218,995.0,
14113,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL623970,,BAO_0000218,995.0,
14114,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL623971,,BAO_0000218,995.0,
14115,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623972,,BAO_0000218,178.0,
14116,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623973,,BAO_0000218,178.0,
14117,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623974,,BAO_0000218,178.0,
14118,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623975,,BAO_0000218,178.0,
14119,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623976,,BAO_0000218,955.0,
14120,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623977,,BAO_0000218,955.0,
14121,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623978,,BAO_0000218,955.0,
14122,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623979,,BAO_0000218,955.0,
14123,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623980,,BAO_0000218,,
14124,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL623981,,BAO_0000218,,
14125,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL626278,,BAO_0000218,,
14126,10116.0,In vivo,N,,14045,,50597,A,Rattus norvegicus,,,CHEMBL626279,,BAO_0000218,,
14127,10090.0,In vivo,N,,14045,,50594,A,Mus musculus,,,CHEMBL626280,,BAO_0000218,,
14128,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626281,,BAO_0000218,,
14129,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626282,,BAO_0000218,,
14130,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626283,,BAO_0000218,,
14131,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626284,,BAO_0000218,,
14132,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626285,,BAO_0000218,955.0,
14133,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626286,,BAO_0000218,955.0,
14134,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626287,,BAO_0000218,955.0,
14135,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626288,,BAO_0000218,955.0,
14136,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626289,,BAO_0000218,,
14137,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626290,,BAO_0000218,,
14138,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626291,,BAO_0000218,,
14139,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL839888,,BAO_0000218,,
14140,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626292,,BAO_0000218,160.0,
14141,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626293,,BAO_0000218,160.0,
14142,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626294,,BAO_0000218,160.0,
14143,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL626295,,BAO_0000218,160.0,
14144,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL627659,,BAO_0000218,2107.0,
14145,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL627660,,BAO_0000218,2107.0,
14146,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL627661,,BAO_0000218,2107.0,
14147,10090.0,In vivo,N,,14045,,50594,A,Mus musculus,,,CHEMBL627662,,BAO_0000218,2107.0,
14148,10090.0,In vivo,N,,14045,,50594,A,Mus musculus,,,CHEMBL627663,,BAO_0000218,2048.0,
14149,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL627664,,BAO_0000218,,
14150,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL627665,,BAO_0000218,,
14151,10090.0,In vivo,N,,14045,,50594,A,Mus musculus,,,CHEMBL627666,,BAO_0000218,2048.0,
14152,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL627667,,BAO_0000218,2106.0,
14153,10090.0,,N,,14045,,50594,A,Mus musculus,,,CHEMBL627668,,BAO_0000218,945.0,
14154,10090.0,,N,,11745,,50594,A,Mus musculus,,,CHEMBL627669,,BAO_0000218,1088.0,
14155,,In vivo,U,,13257,,22224,A,,,,CHEMBL627670,,BAO_0000218,1255.0,
14156,,In vivo,U,,13257,,22224,A,,,,CHEMBL627671,,BAO_0000218,178.0,
14157,,In vivo,U,,13257,,22224,A,,,,CHEMBL627672,,BAO_0000218,1474.0,
14158,,In vivo,U,,13257,,22224,A,,,,CHEMBL627673,,BAO_0000218,,
14159,,In vivo,U,,13257,,22224,A,,,,CHEMBL627674,,BAO_0000218,2113.0,
14160,,In vivo,U,,13257,,22224,A,,,,CHEMBL627675,,BAO_0000218,2107.0,
14161,,In vivo,U,,13257,,22224,A,,,,CHEMBL627676,,BAO_0000218,2048.0,
14162,,In vivo,U,,13257,,22224,A,,,,CHEMBL627677,,BAO_0000218,2385.0,
14163,,,U,,8354,,22224,A,,,,CHEMBL627678,,BAO_0000019,,
14164,10116.0,,N,,7095,,50597,A,Rattus norvegicus,,,CHEMBL627679,,BAO_0000218,1977.0,
14165,,,U,,12185,,22224,A,,,,CHEMBL627680,,BAO_0000019,,
14166,,,U,,12185,,22224,A,,,,CHEMBL627681,,BAO_0000019,,
14167,,,U,,12185,,22224,A,,,,CHEMBL627682,,BAO_0000019,,
14168,,,U,,12185,,22224,A,,,,CHEMBL627683,,BAO_0000019,,
14169,,,U,,12686,,22224,A,,,,CHEMBL627684,,BAO_0000019,,
14170,,,U,,12686,,22224,A,,,,CHEMBL874441,,BAO_0000019,,
14171,,,U,,12686,,22224,A,,,,CHEMBL627685,,BAO_0000019,,
14172,,,U,,12686,,22224,A,,,,CHEMBL627686,,BAO_0000019,,
14173,,,U,,8057,,22224,A,,,,CHEMBL627687,,BAO_0000019,,
14174,,,U,,15778,,22224,A,,,,CHEMBL627688,,BAO_0000019,,
14175,10116.0,,N,,12375,,50597,A,Rattus norvegicus,,,CHEMBL628038,,BAO_0000218,,
14176,10116.0,,N,,12375,,50597,A,Rattus norvegicus,,,CHEMBL628039,,BAO_0000218,,
14177,10116.0,,N,,12375,,50597,A,Rattus norvegicus,,,CHEMBL628040,,BAO_0000218,,
14178,,,U,,13588,,22224,A,,,,CHEMBL628041,,BAO_0000019,,
14179,,,U,,15039,,22224,A,,,,CHEMBL630226,,BAO_0000019,,
14180,,,U,,9500,,22224,A,,,,CHEMBL628042,,BAO_0000019,,
14181,,,U,,10014,,22224,A,,,,CHEMBL625232,,BAO_0000019,,
14182,,,U,,10014,,22224,A,,,,CHEMBL625233,,BAO_0000019,,
14183,,,U,,568,,22224,A,,,,CHEMBL625979,,BAO_0000019,,
14184,,,U,,10026,,22224,A,,,,CHEMBL625980,,BAO_0000019,,
14185,,,U,,10281,,22224,A,,,,CHEMBL625981,,BAO_0000019,,
14186,,,U,,10281,,22224,A,,,,CHEMBL625982,,BAO_0000019,,
14187,,,U,,9680,,22224,A,,,,CHEMBL625983,,BAO_0000019,,
14188,,,U,,13028,,22224,A,,,,CHEMBL625984,,BAO_0000019,,
14189,,,U,,13028,,22224,A,,,,CHEMBL625985,,BAO_0000019,,
14190,,,U,,13028,,22224,A,,,,CHEMBL625986,,BAO_0000019,,
14191,,,U,,13028,,22224,A,,,,CHEMBL625987,,BAO_0000019,,
14192,,,U,,13028,,22224,A,,,,CHEMBL625988,,BAO_0000019,,
14193,,,U,,13028,,22224,A,,,,CHEMBL625989,,BAO_0000019,,
14194,,,U,,13028,,22224,A,,,,CHEMBL625990,,BAO_0000019,,
14195,,,U,,13028,,22224,A,,,,CHEMBL625991,,BAO_0000019,,
14196,,,U,,13028,,22224,A,,,,CHEMBL625992,,BAO_0000019,,
14197,,,U,,13028,,22224,A,,,,CHEMBL625993,,BAO_0000019,,
14198,,,U,,13028,,22224,A,,,,CHEMBL631973,,BAO_0000019,,
14199,,,U,,13028,,22224,A,,,,CHEMBL632143,,BAO_0000019,,
14200,,,U,,13028,,22224,A,,,,CHEMBL632144,,BAO_0000019,,
14201,,,U,,13028,,22224,A,,,,CHEMBL632145,,BAO_0000019,,
14202,,,U,,13028,,22224,A,,,,CHEMBL632146,,BAO_0000019,,
14203,,,U,,13028,,22224,A,,,,CHEMBL632147,,BAO_0000019,,
14204,,,U,,13028,,22224,A,,,,CHEMBL632148,,BAO_0000019,,
14205,,,U,,13028,,22224,A,,,,CHEMBL632149,,BAO_0000019,,
14206,,,U,,13028,,22224,A,,,,CHEMBL632150,,BAO_0000019,,
14207,,,U,,13028,,22224,A,,,,CHEMBL632151,,BAO_0000019,,
14208,9606.0,,N,,3008,,50587,A,Homo sapiens,,,CHEMBL632152,,BAO_0000218,,
14209,9606.0,,N,,4509,,50587,A,Homo sapiens,,,CHEMBL632153,,BAO_0000218,,
14210,9606.0,,N,,4509,,50587,A,Homo sapiens,,,CHEMBL632154,,BAO_0000218,,
14211,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL632155,,BAO_0000218,,
14212,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL632156,,BAO_0000218,,
14213,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL632157,,BAO_0000218,,
14214,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL632158,,BAO_0000218,,
14215,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL632159,,BAO_0000218,,
14216,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL626305,,BAO_0000218,,
14217,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL626306,,BAO_0000218,,
14218,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL626307,,BAO_0000218,,
14219,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL626308,,BAO_0000218,,
14220,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL626479,,BAO_0000218,,
14221,10298.0,,N,,8613,,50602,A,Human herpesvirus 1,,,CHEMBL626480,,BAO_0000218,,
14222,,,U,,6021,,22229,P,,,,CHEMBL626481,,BAO_0000100,,
14223,,,U,,9348,,22224,A,,,,CHEMBL626482,,BAO_0000019,,
14224,9615.0,,N,,15592,,50588,A,Canis lupus familiaris,,,CHEMBL626483,,BAO_0000218,,
14225,9615.0,,N,,15592,,50588,A,Canis lupus familiaris,,,CHEMBL626484,,BAO_0000218,,
14226,,,U,,15592,,22229,P,,,,CHEMBL626485,,BAO_0000100,,
14227,,,U,,15592,,22229,P,,,,CHEMBL626486,,BAO_0000100,,
14228,,,U,,15592,,22229,P,,,,CHEMBL626487,,BAO_0000100,,
14229,9615.0,In vivo,N,,15592,,50588,A,Canis lupus familiaris,,,CHEMBL626488,,BAO_0000218,1969.0,
14230,10116.0,,N,,7095,,50597,A,Rattus norvegicus,,,CHEMBL626489,,BAO_0000218,1977.0,
14231,,,U,,16618,,22224,A,,,,CHEMBL626490,,BAO_0000019,,
14232,,,U,,16835,,22224,P,,,,CHEMBL626491,,BAO_0000100,,
14233,,,U,,15284,,22229,P,,,,CHEMBL626492,,BAO_0000100,,
14234,,,U,,15750,,22224,A,,,,CHEMBL626493,,BAO_0000019,,
14235,10116.0,In vivo,N,,16618,,50597,A,Rattus norvegicus,,,CHEMBL626494,,BAO_0000218,,
14236,,In vivo,U,,16618,,22224,A,,,,CHEMBL626495,,BAO_0000218,,
14237,10116.0,,N,,15812,,50597,A,Rattus norvegicus,,,CHEMBL626496,,BAO_0000218,1969.0,
14238,10116.0,In vivo,N,,16618,,50597,A,Rattus norvegicus,,,CHEMBL626497,,BAO_0000218,,
14239,,In vivo,U,,16618,,22224,A,,,,CHEMBL626498,,BAO_0000218,,
14240,10116.0,,N,,13098,,50597,A,Rattus norvegicus,,,CHEMBL626499,,BAO_0000218,,
14241,10116.0,,N,,13098,,50597,A,Rattus norvegicus,,,CHEMBL626500,,BAO_0000218,,
14242,10116.0,,N,,15812,,50597,A,Rattus norvegicus,,,CHEMBL626501,,BAO_0000218,1969.0,
14243,10116.0,,N,,15812,,50597,A,Rattus norvegicus,,,CHEMBL626502,,BAO_0000218,1969.0,
14244,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626503,,BAO_0000218,,
14245,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626504,,BAO_0000218,,
14246,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626505,,BAO_0000218,,
14247,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626506,,BAO_0000218,,
14248,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626507,,BAO_0000218,,
14249,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626508,,BAO_0000218,,
14250,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626509,,BAO_0000218,,
14251,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL875480,,BAO_0000218,,
14252,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626510,,BAO_0000218,,
14253,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626511,,BAO_0000218,,
14254,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL626512,,BAO_0000218,,
14255,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL628208,,BAO_0000218,,
14256,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL628209,,BAO_0000218,,
14257,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL628210,,BAO_0000218,,
14258,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL628211,,BAO_0000218,,
14259,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL628212,,BAO_0000218,,
14260,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL628213,,BAO_0000218,,
14261,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL628214,,BAO_0000218,1088.0,
14262,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL628215,,BAO_0000218,1088.0,
14263,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL628216,,BAO_0000218,1088.0,
14264,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL626595,,BAO_0000218,1088.0,
14265,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL626596,,BAO_0000218,1088.0,
14266,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL626597,,BAO_0000218,1088.0,
14267,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL626598,,BAO_0000218,1088.0,
14268,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL622242,,BAO_0000218,1088.0,
14269,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL622243,,BAO_0000218,1088.0,
14270,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL622244,,BAO_0000218,1088.0,
14271,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL622245,,BAO_0000218,1088.0,
14272,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL622246,,BAO_0000218,1088.0,
14273,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL622247,,BAO_0000218,1088.0,
14274,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL622248,,BAO_0000218,1088.0,
14275,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL877483,,BAO_0000218,1088.0,
14276,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL622249,,BAO_0000218,1088.0,
14277,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622250,,BAO_0000218,1088.0,
14278,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622251,,BAO_0000218,1088.0,
14279,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622252,,BAO_0000218,1088.0,
14280,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622253,,BAO_0000218,1088.0,
14281,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622254,,BAO_0000218,1088.0,
14282,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622255,,BAO_0000218,1088.0,
14283,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622256,,BAO_0000218,1088.0,
14284,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622257,,BAO_0000218,1088.0,
14285,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622258,,BAO_0000218,1088.0,
14286,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622259,,BAO_0000218,1088.0,
14287,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622927,,BAO_0000218,1088.0,
14288,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622928,,BAO_0000218,1088.0,
14289,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL622929,,BAO_0000218,1088.0,
14290,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL623182,,BAO_0000218,1088.0,
14291,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL623183,,BAO_0000218,1088.0,
14292,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623184,,BAO_0000218,1088.0,
14293,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623185,,BAO_0000218,1088.0,
14294,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL877484,,BAO_0000218,1088.0,
14295,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL627274,,BAO_0000218,1088.0,
14296,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623186,,BAO_0000218,1088.0,
14297,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623187,,BAO_0000218,1088.0,
14298,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL623188,,BAO_0000218,1088.0,
14299,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL628055,,BAO_0000218,1088.0,
14300,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL628056,,BAO_0000218,1088.0,
14301,10116.0,,N,,12582,,50597,A,Rattus norvegicus,,,CHEMBL628200,,BAO_0000218,1088.0,
