miller2_fsclr,miller2_mxmmcdcntrbtn(prjct-lvl),miller2_dsbltsss(mrkr),miller2_cntrrgnd,miller2_thsss(mrkr),miller2_gndrqlt(mrkr),miller2_trddvlpmnt(mrkr),miller2_bltrld(ntrntnlmrkr),miller2_fstcprcnt,miller2_stts,miller2_nvrmntlsstnblt(mrkr),miller2_rgnstntp,miller2_sctrd,miller2_knwldgfrdvlpmnt(mrkr),miller2_bdvrst(mrkr),miller2_dsrtfctn(mrkr),miller2_prtcptrdvlpmntndgdgvrnnc,miller2_rbnsss(mrkr),miller2_chldrnsss(mrkr),miller2_ndgnssss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_rgnstnd,miller2_rgnstnnm,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntnntd,miller2_cntnntnm,miller2_prjctbrwsrcntrd,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrnm,miller2_sctrprcnt,miller2_mntspnt
2009/2010,2999687.0,0,KE,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,14031,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,KE,Kenya,0.1844,Basic drinking water supply,0.08,8113.6
2009/2010,2999687.0,0,KE,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,14032,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,KE,Kenya,0.1844,Basic sanitation,0.08,8113.6
2009/2010,2999687.0,0,SV,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,1,America,SV,El Salvador,0.0798,Primary education,0.2,8778.0
2009/2010,2999687.0,0,SV,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,11230,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,1,America,SV,El Salvador,0.0798,Basic life skills for youth and adults,0.17,7461.3
2009/2010,2999687.0,0,SV,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,12220,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,1,America,SV,El Salvador,0.0798,Basic health care,0.25,10972.5
2009/2010,2999687.0,0,SV,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,12250,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,1,America,SV,El Salvador,0.0798,Infectious disease control,0.22,9655.8
2009/2010,2999687.0,0,SV,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,14031,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,1,America,SV,El Salvador,0.0798,Basic drinking water supply,0.08,3511.2
2009/2010,2999687.0,0,SV,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,14032,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,1,America,SV,El Salvador,0.0798,Basic sanitation,0.08,3511.2
2009/2010,2999687.0,0,UG,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,UG,Uganda,0.109,Primary education,0.2,11990.0
2009/2010,2999687.0,0,UG,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,11230,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,UG,Uganda,0.109,Basic life skills for youth and adults,0.17,10191.5
2009/2010,2999687.0,0,UG,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,12220,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,UG,Uganda,0.109,Basic health care,0.25,14987.5
2009/2010,2999687.0,0,UG,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,12250,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,UG,Uganda,0.109,Infectious disease control,0.22,13189.0
2009/2010,2999687.0,0,UG,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,14031,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,UG,Uganda,0.109,Basic drinking water supply,0.08,4796.0
2009/2010,2999687.0,0,UG,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,14032,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,UG,Uganda,0.109,Basic sanitation,0.08,4796.0
2009/2010,2999687.0,0,ZA,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,ZA,South Africa,0.0965,Primary education,0.2,10615.0
2009/2010,2999687.0,0,ZA,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,11230,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,ZA,South Africa,0.0965,Basic life skills for youth and adults,0.17,9022.75
2009/2010,2999687.0,0,ZA,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,12220,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,ZA,South Africa,0.0965,Basic health care,0.25,13268.75
2009/2010,2999687.0,0,ZA,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,12250,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,ZA,South Africa,0.0965,Infectious disease control,0.22,11676.5
2009/2010,2999687.0,0,ZA,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,14031,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,ZA,South Africa,0.0965,Basic drinking water supply,0.08,4246.0
2009/2010,2999687.0,0,ZA,0,1,0,1,1.0,Closed,0,Canadian Non-Profit Making,14032,0,0,0,0,0,0,0,0,1001352,Canadian Rotary Collaboration for International Development,Civil Society,NGO,2,Africa,ZA,South Africa,0.0965,Basic sanitation,0.08,4246.0
2009/2010,4053750.0,0,CA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,11110,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CA,Canada,0.05,Education policy and administrative management,0.28,4200.0
2009/2010,4053750.0,0,CA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,12261,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CA,Canada,0.05,Health education,0.25,3750.0
2009/2010,4053750.0,0,CA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,15150,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CA,Canada,0.05,Democratic participation and civil society,0.37,5550.0
2009/2010,4053750.0,0,CA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,41010,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CA,Canada,0.05,Environmental policy and administrative management,0.05,750.0
2009/2010,4053750.0,0,CA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,99820,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CA,Canada,0.05,Promotion of development awareness,0.05,750.0
2009/2010,4053750.0,0,CR,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,11110,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CR,Costa Rica,0.04,Education policy and administrative management,0.28,3360.0
2009/2010,4053750.0,0,CR,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,12261,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CR,Costa Rica,0.04,Health education,0.25,3000.0
2009/2010,4053750.0,0,CR,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,15150,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CR,Costa Rica,0.04,Democratic participation and civil society,0.37,4440.0
2009/2010,4053750.0,0,CR,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,41010,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CR,Costa Rica,0.04,Environmental policy and administrative management,0.05,600.0
2009/2010,4053750.0,0,CR,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,99820,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,CR,Costa Rica,0.04,Promotion of development awareness,0.05,600.0
2009/2010,4053750.0,0,GT,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,11110,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,GT,Guatemala,0.19,Education policy and administrative management,0.28,15960.0
2009/2010,4053750.0,0,GT,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,12261,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,GT,Guatemala,0.19,Health education,0.25,14250.0
2009/2010,4053750.0,0,GT,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,15150,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,GT,Guatemala,0.19,Democratic participation and civil society,0.37,21090.0
2009/2010,4053750.0,0,GT,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,41010,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,GT,Guatemala,0.19,Environmental policy and administrative management,0.05,2850.0
2009/2010,4053750.0,0,GT,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,99820,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,GT,Guatemala,0.19,Promotion of development awareness,0.05,2850.0
2009/2010,4053750.0,0,HN,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,11110,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,HN,Honduras,0.19,Education policy and administrative management,0.28,15960.0
2009/2010,4053750.0,0,HN,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,12261,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,HN,Honduras,0.19,Health education,0.25,14250.0
2009/2010,4053750.0,0,HN,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,15150,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,HN,Honduras,0.19,Democratic participation and civil society,0.37,21090.0
2009/2010,4053750.0,0,HN,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,41010,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,HN,Honduras,0.19,Environmental policy and administrative management,0.05,2850.0
2009/2010,4053750.0,0,HN,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,99820,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,HN,Honduras,0.19,Promotion of development awareness,0.05,2850.0
2009/2010,4053750.0,0,MX,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,11110,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,MX,Mexico,0.07,Education policy and administrative management,0.28,5880.0
2009/2010,4053750.0,0,MX,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,12261,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,MX,Mexico,0.07,Health education,0.25,5250.0
2009/2010,4053750.0,0,MX,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,15150,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,MX,Mexico,0.07,Democratic participation and civil society,0.37,7770.0
2009/2010,4053750.0,0,MX,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,41010,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,MX,Mexico,0.07,Environmental policy and administrative management,0.05,1050.0
2009/2010,4053750.0,0,MX,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,99820,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,MX,Mexico,0.07,Promotion of development awareness,0.05,1050.0
2009/2010,4053750.0,0,NI,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,11110,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,NI,Nicaragua,0.23,Education policy and administrative management,0.28,19320.0
2009/2010,4053750.0,0,NI,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,12261,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,NI,Nicaragua,0.23,Health education,0.25,17250.0
2009/2010,4053750.0,0,NI,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,15150,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,NI,Nicaragua,0.23,Democratic participation and civil society,0.37,25530.0
2009/2010,4053750.0,0,NI,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,41010,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,NI,Nicaragua,0.23,Environmental policy and administrative management,0.05,3450.0
2009/2010,4053750.0,0,NI,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,99820,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,NI,Nicaragua,0.23,Promotion of development awareness,0.05,3450.0
2009/2010,4053750.0,0,PA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,11110,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,PA,Panama,0.08,Education policy and administrative management,0.28,6720.0
2009/2010,4053750.0,0,PA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,12261,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,PA,Panama,0.08,Health education,0.25,6000.0
2009/2010,4053750.0,0,PA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,15150,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,PA,Panama,0.08,Democratic participation and civil society,0.37,8880.0
2009/2010,4053750.0,0,PA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,41010,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,PA,Panama,0.08,Environmental policy and administrative management,0.05,1200.0
2009/2010,4053750.0,0,PA,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,99820,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,PA,Panama,0.08,Promotion of development awareness,0.05,1200.0
2009/2010,4053750.0,0,SV,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,11110,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,SV,El Salvador,0.15,Education policy and administrative management,0.28,12600.0
2009/2010,4053750.0,0,SV,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,12261,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,SV,El Salvador,0.15,Health education,0.25,11250.0
2009/2010,4053750.0,0,SV,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,15150,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,SV,El Salvador,0.15,Democratic participation and civil society,0.37,16650.0
2009/2010,4053750.0,0,SV,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,41010,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,SV,El Salvador,0.15,Environmental policy and administrative management,0.05,2250.0
2009/2010,4053750.0,0,SV,0,1,0,1,0.95,Operational,0,Canadian Non-Profit Making,99820,0,0,0,0,0,0,0,0,1001697,Horizons of Friendship,Civil Society,NGO,1,America,SV,El Salvador,0.15,Promotion of development awareness,0.05,2250.0
2009/2010,306013.0,0,CM,1,0,0,1,1.0,Closed,1,Canadian Non-Profit Making,14031,1,0,0,1,0,1,0,1,1001470,The Canadian Society for Civil Engineering,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,Cameroon,1.0,Basic drinking water supply,0.5,77349.0
2009/2010,306013.0,0,CM,1,0,0,1,1.0,Closed,1,Canadian Non-Profit Making,14081,1,0,0,1,0,1,0,1,1001470,The Canadian Society for Civil Engineering,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,Cameroon,1.0,Education and training in water supply and sanitation,0.2,30939.6
2009/2010,306013.0,0,CM,1,0,0,1,1.0,Closed,1,Canadian Non-Profit Making,31130,1,0,0,1,0,1,0,1,1001470,The Canadian Society for Civil Engineering,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,Cameroon,1.0,Agricultural land resources,0.1,15469.8
2009/2010,306013.0,0,CM,1,0,0,1,1.0,Closed,1,Canadian Non-Profit Making,31140,1,0,0,1,0,1,0,1,1001470,The Canadian Society for Civil Engineering,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,Cameroon,1.0,Agricultural water resources,0.1,15469.8
2009/2010,306013.0,0,CM,1,0,0,1,1.0,Closed,1,Canadian Non-Profit Making,31166,1,0,0,1,0,1,0,1,1001470,The Canadian Society for Civil Engineering,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,Cameroon,1.0,Agricultural extension,0.1,15469.8
2009/2010,1200000.0,0,X1,0,0,0,1,0.0,Closed,0,Foreign Non-Profit Making,15150,0,0,0,1,0,0,0,0,1005125,CIVICUS: World Alliance for Citizen Participation,Civil Society,INTERNATIONAL NGO,2,Africa,X1,Africa MC,0.34,Democratic participation and civil society,1.0,136000.0
2009/2010,1200000.0,0,X2,0,0,0,1,0.0,Closed,0,Foreign Non-Profit Making,15150,0,0,0,1,0,0,0,0,1005125,CIVICUS: World Alliance for Citizen Participation,Civil Society,INTERNATIONAL NGO,1,America,X2,Americas MC,0.33,Democratic participation and civil society,1.0,132000.0
2009/2010,1200000.0,0,X3,0,0,0,1,0.0,Closed,0,Foreign Non-Profit Making,15150,0,0,0,1,0,0,0,0,1005125,CIVICUS: World Alliance for Citizen Participation,Civil Society,INTERNATIONAL NGO,3,Asia,X3,Asia MC,0.33,Democratic participation and civil society,1.0,132000.0
2009/2010,474354.0,0,CA,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,12261,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,1,America,CA,Canada,0.05,Health education,0.25,2392.325
2009/2010,474354.0,0,CA,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,14031,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,1,America,CA,Canada,0.05,Basic drinking water supply,0.05,478.465
2009/2010,474354.0,0,CA,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,31140,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,1,America,CA,Canada,0.05,Agricultural water resources,0.05,478.465
2009/2010,474354.0,0,CA,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,31161,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,1,America,CA,Canada,0.05,Food crop production,0.4,3827.72
2009/2010,474354.0,0,CA,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,31166,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,1,America,CA,Canada,0.05,Agricultural extension,0.2,1913.86
2009/2010,474354.0,0,CA,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,99820,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,1,America,CA,Canada,0.05,Promotion of development awareness,0.05,478.465
2009/2010,474354.0,0,ML,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,12261,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,2,Africa,ML,Mali,0.95,Health education,0.25,45454.175
2009/2010,474354.0,0,ML,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,14031,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,2,Africa,ML,Mali,0.95,Basic drinking water supply,0.05,9090.835
2009/2010,474354.0,0,ML,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,31140,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,2,Africa,ML,Mali,0.95,Agricultural water resources,0.05,9090.835
2009/2010,474354.0,0,ML,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,31161,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,2,Africa,ML,Mali,0.95,Food crop production,0.4,72726.68
2009/2010,474354.0,0,ML,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,31166,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,2,Africa,ML,Mali,0.95,Agricultural extension,0.2,36363.34
2009/2010,474354.0,0,ML,1,2,0,1,0.95,Closed,1,Canadian Non-Profit Making,99820,1,0,0,1,0,1,0,0,1001519,Comit� de Solidarit� Trois-Rivi�res,Civil Society,NGO,2,Africa,ML,Mali,0.95,Promotion of development awareness,0.05,9090.835
2009/2010,366949.0,2,IN,1,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,0,0,0,0,0,1001417,Maharashtra Seva Samiti Organization,Civil Society,NGO,3,Asia,IN,India,1.0,Primary education,1.0,261455.0
2009/2010,1706679.24,1,ET,0,0,0,1,1.0,Terminating,0,Canadian Non-Profit Making,11120,0,0,0,0,0,1,0,0,1001315,Christian Blind Mission International,Civil Society,NGO,2,Africa,ET,Ethiopia,1.0,Education facilities and training,0.45,48240.0
2009/2010,1706679.24,1,ET,0,0,0,1,1.0,Terminating,0,Canadian Non-Profit Making,12261,0,0,0,0,0,1,0,0,1001315,Christian Blind Mission International,Civil Society,NGO,2,Africa,ET,Ethiopia,1.0,Health education,0.4,42880.0
2009/2010,1706679.24,1,ET,0,0,0,1,1.0,Terminating,0,Canadian Non-Profit Making,16010,0,0,0,0,0,1,0,0,1001315,Christian Blind Mission International,Civil Society,NGO,2,Africa,ET,Ethiopia,1.0,Social/welfare services,0.15,16080.0
2009/2010,179334.0,2,KE,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11120,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,KE,Kenya,0.2,Education facilities and training,0.15,3401.85
2009/2010,179334.0,2,KE,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11130,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,KE,Kenya,0.2,Teacher training,0.3,6803.7
2009/2010,179334.0,2,KE,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,KE,Kenya,0.2,Primary education,0.25,5669.75
2009/2010,179334.0,2,KE,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11230,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,KE,Kenya,0.2,Basic life skills for youth and adults,0.3,6803.7
2009/2010,179334.0,2,NE,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11120,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,NE,Niger,0.4,Education facilities and training,0.15,6803.7
2009/2010,179334.0,2,NE,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11130,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,NE,Niger,0.4,Teacher training,0.3,13607.4
2009/2010,179334.0,2,NE,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,NE,Niger,0.4,Primary education,0.25,11339.5
2009/2010,179334.0,2,NE,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11230,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,NE,Niger,0.4,Basic life skills for youth and adults,0.3,13607.4
2009/2010,179334.0,2,SZ,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11120,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,SZ,Swaziland,0.4,Education facilities and training,0.15,6803.7
2009/2010,179334.0,2,SZ,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11130,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,SZ,Swaziland,0.4,Teacher training,0.3,13607.4
2009/2010,179334.0,2,SZ,1,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,0,0,1,0,0,1014961,World Braille Foundation Fondation mondiale du braille,Civil Society,NGO,2,Africa,SZ,Swaziland,0.4,Primary education,0.25,11339.5
