ammontare,cliente_id,pagamento_id,personale_id,noleggio_id,data_pagamento
5.99,556,14903,1,8909,2005-07-30 01:28:03
4.99,414,11213,2,13657,2005-08-20 08:01:39
2.99,450,12149,2,10432,2005-08-01 08:43:21
0.99,416,11251,1,7889,2005-07-28 10:43:21
4.99,118,3180,1,8881,2005-07-30 00:22:31
3.99,188,5106,2,3848,2005-07-06 16:47:32
4.99,363,9829,2,12760,2005-08-18 23:03:19
3.99,372,10079,1,12714,2005-08-18 21:08:01
7.99,374,10137,2,8586,2005-07-29 12:16:34
4.99,356,9628,2,12037,2005-08-17 20:21:35
0.99,317,8610,1,12574,2006-02-14 15:16:03
0.99,82,2239,1,13032,2005-08-19 08:31:50
4.99,3,73,2,8086,2005-07-28 18:17:14
3.99,591,15842,2,13343,2005-08-19 20:22:08
1.99,323,8732,2,5906,2005-07-10 20:41:41
2.99,541,14560,2,6718,2005-07-12 13:38:06
5.99,447,12071,2,9076,2005-07-30 07:58:12
4.99,387,10483,2,6216,2005-07-11 12:57:05
3.99,485,13095,1,5367,2005-07-09 18:39:15
2.99,471,12730,2,6293,2005-07-11 17:24:57
0.99,260,7039,2,13978,2005-08-20 19:03:25
6.99,211,5735,2,8961,2005-07-30 03:43:35
3.99,481,12996,1,10018,2005-07-31 18:15:14
4.99,469,12652,2,529,2005-05-28 04:34:17
4.99,62,1706,2,14821,2005-08-22 01:20:19
5.99,432,11644,1,550,2005-05-28 07:39:16
4.99,146,3959,2,5000,2005-07-09 01:16:13
4.99,542,14579,1,2610,2005-06-19 07:16:20
2.99,206,5584,2,9474,2005-07-30 23:05:44
4.99,297,8075,2,13721,2005-08-20 10:02:59
0.99,483,13050,2,10677,2005-08-01 17:24:35
2.99,413,11180,1,10909,2005-08-02 01:53:59
2.99,177,4801,1,1524,2005-06-16 00:25:52
3.99,469,12659,2,4067,2005-07-07 04:34:23
0.99,228,6153,1,7601,2005-07-27 23:48:15
1.99,122,3288,2,2834,2005-06-19 21:41:46
0.99,52,1442,2,10591,2005-08-01 14:12:29
5.99,497,13401,1,15362,2005-08-22 21:40:20
4.99,577,15468,1,7371,2005-07-27 15:18:42
2.99,296,8039,2,13471,2005-08-20 01:02:26
0.99,28,757,1,3845,2005-07-06 16:38:14
6.99,505,13612,1,4507,2005-07-08 02:22:45
2.99,19,495,2,696,2005-05-29 01:59:10
2.99,204,5531,2,6225,2005-07-11 13:45:14
4.99,202,5486,2,9751,2005-07-31 09:20:50
4.99,547,14708,2,14884,2005-08-22 03:57:08
5.99,270,7318,2,10579,2005-08-01 13:48:22
4.99,573,15344,2,4023,2005-07-07 01:55:25
4.99,198,5390,2,14990,2005-08-22 07:48:01
4.99,259,6988,2,4489,2005-07-08 01:23:58
4.99,121,3274,1,14177,2005-08-21 03:11:33
7.99,231,6235,1,11202,2005-08-02 11:51:57
2.99,312,8472,2,10858,2005-08-02 00:08:39
6.99,157,4285,1,12464,2005-08-18 11:33:34
2.99,588,15751,1,8429,2005-07-29 07:11:49
0.99,593,15884,2,4867,2005-07-08 19:10:52
0.99,457,12350,1,13088,2005-08-19 10:36:11
2.99,487,13155,2,10511,2005-08-01 11:32:16
6.99,373,10106,1,10010,2005-07-31 18:01:36
5.99,402,10862,2,3755,2005-07-06 12:37:16
0.99,196,5300,2,8266,2005-07-29 01:20:16
7.99,144,3892,2,5526,2005-07-10 02:04:03
5.99,207,5612,2,6465,2005-07-12 01:17:11
6.99,422,11410,2,10833,2005-08-01 23:25:55
7.99,67,1836,1,9640,2005-07-31 05:33:25
0.99,147,3990,2,6343,2005-07-11 19:51:35
0.99,36,995,2,8099,2005-07-28 18:35:12
7.99,539,14522,1,9777,2005-07-31 10:01:06
4.99,256,6900,1,2839,2005-06-19 22:07:24
4.99,279,7580,1,14789,2005-08-22 00:29:39
4.99,230,6201,2,7333,2005-07-27 13:59:11
4.99,260,7033,2,9176,2005-07-30 11:50:54
4.99,125,3358,1,3118,2005-06-20 18:05:57
2.99,34,936,2,7015,2005-07-27 02:15:01
1.99,365,9865,1,4583,2005-07-08 06:09:44
1.99,594,15908,2,3302,2005-06-21 07:33:40
7.99,369,9978,2,913,2005-05-30 11:04:58
4.99,468,12642,2,14210,2005-08-21 04:28:02
2.99,485,13093,1,5193,2005-07-09 10:28:18
2.99,380,10289,1,7773,2005-07-28 07:02:17
0.99,454,12266,1,8806,2005-07-29 21:36:34
3.99,427,11556,1,15330,2005-08-22 20:35:30
11.99,204,5550,2,15415,2005-08-22 23:48:56
5.99,181,4928,2,9235,2005-07-30 13:47:17
2.99,283,7673,2,9918,2005-07-31 14:55:22
2.99,140,3788,1,6918,2005-07-12 22:30:29
4.99,241,6513,1,5981,2005-07-11 00:19:04
5.99,57,1587,2,12925,2005-08-19 04:59:01
0.99,15,394,1,8193,2005-07-28 22:50:50
4.99,369,9995,1,11084,2005-08-02 07:34:19
2.99,16,421,1,1017,2005-05-31 02:53:36
2.99,156,4242,2,4394,2005-07-07 21:12:45
7.99,453,12226,1,2853,2005-06-19 23:09:41
2.99,288,7798,1,6399,2005-07-11 22:39:05
0.99,83,2260,1,11408,2005-08-02 19:25:13
2.99,133,3587,2,447,2005-05-27 18:57:02
4.99,407,11013,2,7643,2005-07-28 01:19:44
2.99,210,5712,2,12909,2005-08-19 04:20:25
0.99,282,7651,2,15430,2006-02-14 15:16:03
8.99,465,12545,1,2159,2005-06-17 23:37:29
7.99,70,1897,2,7421,2005-07-27 17:10:05
0.99,476,12884,1,13941,2006-02-14 15:16:03
4.99,181,4918,2,3469,2005-06-21 22:48:59
2.99,409,11074,2,7673,2005-07-28 02:53:53
4.99,125,3364,1,7323,2005-07-27 13:39:40
0.99,416,11239,2,253,2005-05-26 14:43:14
2.99,208,5644,1,7861,2005-07-28 10:02:01
2.99,595,15942,2,9223,2005-07-30 13:23:20
1.99,11,290,2,8447,2005-07-29 07:38:14
4.99,70,1893,1,2472,2005-06-18 20:32:40
0.99,266,7187,2,3585,2005-07-06 04:22:36
2.99,1,15,2,7273,2005-07-27 11:31:22
2.99,439,11843,1,6577,2005-07-12 06:15:05
4.99,352,9513,1,1678,2005-06-16 11:08:28
2.99,310,8426,1,9536,2005-07-31 01:19:02
4.99,122,3299,2,7950,2005-07-28 13:21:00
0.99,138,3726,1,5378,2005-07-09 19:05:56
2.99,340,9208,2,12940,2005-08-19 05:38:29
2.99,119,3205,2,10552,2005-08-01 12:49:44
2.99,411,11135,1,7513,2005-07-27 20:51:04
0.99,377,10211,1,4225,2005-07-07 12:24:37
0.99,178,4848,2,10125,2005-07-31 21:33:03
2.99,41,1139,1,10064,2005-07-31 19:27:02
8.99,584,15657,2,12507,2005-08-18 13:19:13
2.99,565,15133,1,4413,2005-07-07 22:00:04
4.99,533,14349,1,4788,2005-07-08 16:17:35
4.99,410,11097,1,6148,2005-07-11 09:14:22
9.99,274,7409,2,3291,2005-06-21 06:55:36
2.99,45,1248,2,11483,2005-08-02 22:28:22
4.99,413,11187,2,13824,2005-08-20 13:43:12
0.99,339,9181,1,13985,2005-08-20 19:13:06
4.99,575,15401,2,1866,2005-06-17 01:53:19
2.99,251,6781,2,13121,2005-08-19 11:51:39
4.99,553,14847,2,11710,2005-08-17 07:29:44
3.99,584,15639,2,1436,2005-06-15 18:35:40
5.99,300,8146,1,6822,2005-07-12 18:23:39
2.99,150,4093,1,10686,2005-08-01 17:51:21
0.99,341,9236,2,15030,2005-08-22 09:10:21
8.99,292,7905,1,6270,2005-07-11 15:59:10
2.99,584,15646,1,7186,2005-07-27 08:26:12
1.99,237,6405,2,9715,2005-07-31 08:16:58
0.99,526,14174,2,13580,2005-08-20 05:23:34
4.99,333,8987,1,4,2005-05-24 23:04:41
6.99,58,1612,1,13194,2005-08-19 14:34:12
4.99,199,5410,2,10517,2005-08-01 11:41:57
3.99,267,7227,2,9059,2005-07-30 07:18:44
3.99,594,15921,1,9698,2005-07-31 07:24:35
0.99,436,11752,1,5959,2005-07-10 23:35:36
7.99,180,4894,2,4826,2005-07-08 17:44:25
2.99,527,14204,1,14267,2006-02-14 15:16:03
4.99,198,5366,2,6567,2005-07-12 05:43:09
2.99,315,8551,2,14162,2005-08-21 02:55:34
0.99,235,6320,1,1148,2005-05-31 20:38:40
0.99,281,7621,2,8131,2005-07-28 19:55:21
1.99,409,11078,1,8726,2005-07-29 18:09:22
6.99,213,5778,2,2569,2005-06-19 04:19:04
4.99,537,14467,2,8126,2005-07-28 19:32:41
0.99,228,6146,1,4909,2005-07-08 21:07:24
10.99,410,11108,1,11187,2005-08-02 11:16:19
7.99,466,12581,1,16005,2005-08-23 21:00:22
7.99,146,3960,1,6102,2005-07-11 06:53:09
0.99,394,10683,1,9147,2005-07-30 10:38:59
4.99,106,2861,1,8115,2005-07-28 19:14:17
3.99,17,453,1,5714,2005-07-10 10:46:57
1.99,80,2177,2,6707,2005-07-12 13:07:55
5.99,357,9640,2,1246,2005-06-15 05:11:19
8.99,527,14191,1,7506,2005-07-27 20:28:34
9.99,180,4895,1,4924,2005-07-08 21:55:25
5.99,487,13158,2,10877,2005-08-02 00:32:04
0.99,414,11199,2,6728,2005-07-12 13:56:48
5.99,134,3620,1,3267,2005-06-21 04:55:21
4.99,63,1711,1,4587,2005-07-08 06:16:26
0.99,221,5976,1,1369,2005-06-15 14:29:14
4.99,570,15276,2,7174,2005-07-27 08:00:36
4.99,34,928,1,1900,2005-06-17 04:29:58
0.99,306,8296,2,1172,2005-06-14 23:54:34
4.99,352,9514,1,1780,2005-06-16 19:11:45
2.99,571,15294,1,2327,2005-06-18 10:16:40
4.99,212,5762,2,8000,2005-07-28 15:10:25
2.99,31,872,2,7464,2005-07-27 18:49:42
2.99,393,10648,2,4275,2005-07-07 14:43:51
2.99,62,1695,2,3843,2005-07-06 16:35:40
6.99,177,4817,2,11662,2005-08-17 05:27:37
4.99,587,15723,2,9785,2005-07-31 10:22:15
5.99,481,12979,2,1109,2005-05-31 15:12:15
6.99,41,1133,2,8008,2005-07-28 15:25:55
0.99,418,11305,2,8591,2005-07-29 12:32:33
8.99,240,6497,1,13663,2005-08-20 08:12:33
6.99,267,7228,1,9308,2005-07-30 16:53:21
0.99,171,4638,1,3621,2005-07-06 06:03:55
4.99,179,4878,2,9491,2005-07-30 23:45:23
7.99,223,6038,1,15257,2005-08-22 18:21:04
0.99,538,14492,1,7694,2005-07-28 03:39:25
6.99,313,8503,2,15569,2005-08-23 05:24:29
7.99,210,5696,2,4388,2005-07-07 20:58:03
4.99,125,3369,1,8832,2005-07-29 22:37:49
5.99,172,4662,1,4820,2005-07-08 17:25:23
2.99,282,7633,1,3885,2005-07-06 18:43:43
0.99,300,8141,1,3775,2005-07-06 13:27:33
2.99,123,3323,1,7852,2005-07-28 09:34:29
5.99,53,1475,1,13049,2005-08-19 09:25:40
1.99,135,3639,2,1671,2005-06-16 10:30:22
3.99,42,1168,2,8915,2005-07-30 01:42:09
2.99,247,6690,2,11204,2005-08-02 11:56:31
0.99,257,6952,2,14115,2005-08-21 01:10:29
1.99,498,13421,1,6088,2005-07-11 05:40:35
2.99,263,7109,1,6483,2005-07-12 01:59:20
4.99,83,2262,2,11777,2005-08-17 10:27:19
3.99,183,4993,2,12764,2005-08-18 23:14:15
4.99,469,12666,1,6797,2005-07-12 16:47:06
2.99,436,11750,2,4751,2005-07-08 14:07:52
4.99,553,14849,1,15042,2005-08-22 09:47:37
4.99,574,15384,1,8303,2005-07-29 03:05:56
8.99,451,12172,1,4794,2005-07-08 16:30:11
7.99,27,738,1,9673,2005-07-31 06:34:55
4.99,586,15690,1,138,2005-05-25 22:48:22
2.99,412,11153,1,3292,2005-06-21 06:59:11
6.99,152,4146,2,11638,2005-08-17 04:39:09
4.99,190,5149,2,430,2005-05-27 16:22:10
0.99,476,12866,1,2080,2005-06-17 16:59:40
3.99,37,1023,1,11176,2005-08-02 10:39:43
6.99,289,7840,2,13891,2005-08-20 15:42:05
0.99,36,993,1,7647,2005-07-28 01:35:17
6.99,226,6101,1,14491,2005-08-21 13:55:39
2.99,497,13399,1,13289,2005-08-19 18:31:30
3.99,295,8008,1,10349,2005-08-01 05:27:13
5.99,127,3419,1,4652,2005-07-08 09:47:51
2.99,188,5126,1,14503,2006-02-14 15:16:03
4.99,96,2607,2,8125,2005-07-28 19:31:48
4.99,214,5818,2,10749,2005-08-01 20:02:01
4.99,457,12349,1,12171,2005-08-18 01:06:13
2.99,537,14475,1,15149,2005-08-22 14:08:06
0.99,203,5511,1,12519,2005-08-18 13:42:14
2.99,27,722,2,1699,2005-06-16 13:05:09
4.99,15,393,1,7105,2005-07-27 05:15:37
4.99,365,9859,1,231,2005-05-26 11:31:59
6.99,16,445,1,13480,2005-08-20 01:10:27
4.99,111,2991,2,10990,2005-08-02 04:41:06
0.99,23,628,2,13557,2005-08-20 04:12:41
5.99,101,2715,1,5132,2005-07-09 07:40:32
4.99,86,2332,2,3270,2005-06-21 05:07:31
8.99,575,15416,2,12289,2005-08-18 05:05:28
4.99,431,11632,2,8810,2005-07-29 21:45:19
0.99,449,12120,1,3503,2005-07-06 00:17:24
0.99,217,5891,1,9159,2005-07-30 11:16:37
0.99,153,4157,1,2224,2005-06-18 03:33:58
5.99,467,12593,2,7573,2005-07-27 22:46:20
6.99,343,9283,1,7069,2005-07-27 03:59:35
0.99,231,6222,2,2423,2005-06-18 17:32:08
2.99,11,289,2,8100,2005-07-28 18:43:11
2.99,463,12524,1,14859,2005-08-22 02:46:35
5.99,155,4228,2,11951,2005-08-17 17:14:02
2.99,181,4940,2,12939,2005-08-19 05:38:25
4.99,366,9894,2,6971,2005-07-27 00:26:17
0.99,426,11506,2,604,2005-05-28 14:37:07
2.99,555,14874,2,4875,2005-07-08 19:24:17
5.99,409,11068,2,5306,2005-07-09 15:56:45
0.99,514,13853,2,12578,2005-08-18 15:47:11
6.99,235,6324,1,3752,2005-07-06 12:30:12
0.99,428,11576,2,11536,2005-08-17 00:40:03
2.99,578,15496,1,8179,2005-07-28 22:05:13
2.99,290,7871,2,13687,2005-08-20 08:57:51
6.99,399,10794,2,6229,2005-07-11 13:59:50
7.99,187,5091,2,7967,2005-07-28 13:56:51
4.99,51,1401,1,5606,2005-07-10 05:07:55
2.99,527,14184,1,2539,2005-06-19 01:58:39
4.99,551,14794,2,9765,2005-07-31 09:44:40
4.99,345,9321,2,4450,2005-07-07 23:20:05
8.99,211,5740,2,11076,2005-08-02 07:24:47
0.99,206,5569,2,1872,2005-06-17 02:27:03
5.99,144,3907,1,10740,2005-08-01 19:50:32
4.99,246,6668,1,6688,2005-07-12 12:22:12
0.99,538,14494,1,9307,2005-07-30 16:52:43
0.99,279,7557,1,3215,2005-06-21 01:11:32
2.99,500,13484,2,12813,2005-08-19 00:54:22
2.99,250,6748,1,8579,2005-07-29 11:59:22
0.99,351,9494,1,5280,2005-07-09 14:55:07
4.99,342,9252,2,9956,2005-07-31 16:03:47
1.99,334,9033,1,10879,2005-08-02 00:33:20
9.99,592,15852,1,4145,2005-07-07 08:26:39
0.99,405,10959,1,9569,2005-07-31 02:39:38
0.99,192,5202,2,6691,2005-07-12 12:26:38
2.99,340,9209,1,13425,2005-08-19 23:11:44
6.99,105,2844,1,13057,2005-08-19 09:40:05
5.99,63,1717,2,8311,2005-07-29 03:26:07
2.99,294,7954,1,2900,2005-06-20 02:40:04
0.99,182,4957,1,4349,2005-07-07 19:02:37
2.99,408,11053,1,12498,2005-08-18 13:01:08
3.99,105,2829,2,1991,2005-06-17 10:49:23
0.99,384,10410,2,7799,2005-07-28 07:42:09
9.99,270,7311,1,3987,2005-07-06 23:28:24
2.99,385,10418,1,917,2005-05-30 11:27:06
2.99,158,4308,1,9393,2005-07-30 20:04:48
1.99,146,3952,2,1724,2005-06-16 15:15:43
7.99,571,15307,2,11191,2005-08-02 11:24:07
4.99,545,14657,1,13595,2005-08-20 05:54:27
0.99,37,1033,2,16035,2005-08-23 22:08:04
2.99,498,13405,2,49,2005-05-25 06:39:35
5.99,425,11484,2,4362,2005-07-07 19:35:30
4.99,252,6808,1,14774,2005-08-21 23:52:32
2.99,245,6629,1,2122,2005-06-17 20:48:27
4.99,348,9425,2,12937,2005-08-19 05:25:30
2.99,536,14446,1,11826,2005-08-17 12:43:46
7.99,221,5991,1,9453,2005-07-30 22:20:04
0.99,549,14737,2,8239,2005-07-29 00:31:39
7.99,411,11143,2,13656,2005-08-20 08:01:07
4.99,197,5342,2,10739,2005-08-01 19:46:11
2.99,159,4324,2,475,2005-05-27 22:16:26
1.99,49,1329,2,96,2005-05-25 16:32:19
7.99,210,5714,1,14181,2005-08-21 03:16:30
3.99,485,13094,1,5343,2005-07-09 17:23:43
4.99,506,13649,1,10873,2005-08-02 00:30:34
2.99,63,1726,2,12342,2005-08-18 07:12:46
1.99,164,4451,2,1011,2005-05-31 02:05:39
4.99,195,5273,2,10911,2005-08-02 01:58:36
4.99,502,13528,1,7757,2005-07-28 06:23:00
0.99,101,2727,1,10407,2005-08-01 07:38:07
4.99,447,12064,1,5331,2005-07-09 16:54:06
6.99,307,8347,1,8647,2005-07-29 14:52:59
4.99,479,12950,2,11109,2005-08-02 08:20:29
2.99,66,1812,2,11360,2005-08-02 17:46:04
6.99,239,6460,1,8457,2005-07-29 07:59:03
8.99,273,7379,1,6592,2005-07-12 07:19:35
4.99,254,6853,2,5930,2005-07-10 21:59:32
4.99,475,12839,2,417,2005-05-27 15:07:27
0.99,236,6385,1,12988,2006-02-14 15:16:03
9.99,528,14214,2,4050,2005-07-07 03:35:33
2.99,373,10091,2,3609,2005-07-06 05:36:22
3.99,583,15617,2,2879,2005-06-20 01:24:10
4.99,423,11444,2,11514,2005-08-16 23:53:10
4.99,351,9497,1,6664,2005-07-12 11:28:22
4.99,407,11023,2,11518,2005-08-16 23:59:49
6.99,109,2948,2,6920,2005-07-12 22:32:58
4.99,103,2789,2,9390,2005-07-30 19:42:07
4.99,414,11191,1,85,2005-05-25 13:05:34
4.99,326,8813,2,7931,2005-07-28 12:23:41
2.99,382,10342,2,356,2005-05-27 06:32:30
4.99,168,4549,1,488,2005-05-28 00:07:50
4.99,587,15709,1,181,2005-05-26 04:47:06
0.99,568,15221,1,9738,2005-07-31 09:04:14
4.99,434,11707,1,9350,2005-07-30 18:24:30
2.99,303,8236,2,11993,2005-08-17 18:27:49
4.99,121,3258,2,6780,2005-07-12 16:18:12
8.99,544,14635,2,14651,2005-08-21 19:31:09
6.99,294,7960,2,7415,2005-07-27 16:50:59
3.99,576,15447,2,10724,2005-08-01 19:10:59
7.99,204,5521,1,1616,2005-06-16 07:04:52
6.99,585,15688,1,15896,2005-08-23 17:09:56
4.99,171,4648,1,12600,2005-08-18 16:44:24
5.99,342,9238,2,2190,2005-06-18 01:29:51
4.99,156,4240,1,2658,2005-06-19 10:43:42
2.99,30,851,2,15829,2005-08-23 15:17:14
0.99,488,13178,1,9537,2005-07-31 01:23:00
0.99,403,10908,1,14662,2005-08-21 19:45:27
0.99,24,654,1,13247,2005-08-19 16:45:59
0.99,336,9078,2,5667,2005-07-10 08:11:03
2.99,312,8466,1,6866,2005-07-12 20:03:44
0.99,228,6156,1,12304,2005-08-18 05:44:29
2.99,255,6871,1,1235,2005-06-15 04:31:28
9.99,150,4107,2,14520,2005-08-21 15:00:49
4.99,569,15249,1,11946,2005-08-17 17:05:53
0.99,239,6467,1,11968,2005-08-17 17:47:34
5.99,109,2943,2,2679,2005-06-19 12:12:30
9.99,55,1514,1,1027,2005-05-31 03:46:19
0.99,188,5124,2,15409,2005-08-22 23:26:32
2.99,512,13783,1,2364,2005-06-18 13:37:32
0.99,196,5302,2,8700,2005-07-29 16:56:01
2.99,49,1356,1,14676,2005-08-21 20:02:18
2.99,149,4070,1,5091,2005-07-09 05:52:54
1.99,479,12940,1,6421,2005-07-11 23:45:25
4.99,44,1226,2,12982,2005-08-19 07:06:34
3.99,172,4656,2,449,2005-05-27 19:13:15
7.99,284,7688,1,4759,2005-07-08 14:39:22
2.99,347,9389,1,9876,2005-07-31 13:37:51
0.99,14,366,1,5104,2005-07-09 06:37:07
6.99,272,7348,1,405,2005-05-27 13:32:39
7.99,283,7656,2,2849,2005-06-19 23:06:00
4.99,179,4880,1,10156,2005-07-31 22:36:00
4.99,467,12590,2,5160,2005-07-09 08:57:07
2.99,131,3536,1,5610,2005-07-10 05:09:52
5.99,196,5285,1,1182,2005-06-15 00:45:21
4.99,389,10543,1,8887,2005-07-30 00:36:54
4.99,420,11354,1,4176,2005-07-07 10:03:34
6.99,3,71,2,7724,2005-07-28 04:46:30
2.99,553,14848,1,13972,2005-08-20 18:52:17
3.99,144,3888,2,4818,2005-07-08 17:18:22
0.99,534,14388,1,10796,2005-08-01 21:56:41
2.99,120,3229,1,3133,2005-06-20 19:18:32
0.99,289,7836,2,13165,2005-08-19 13:34:10
4.99,331,8938,1,3613,2005-07-06 05:45:53
2.99,144,3880,2,345,2005-05-27 04:32:25
2.99,136,3679,1,14437,2005-08-21 11:48:32
0.99,598,16028,2,14345,2005-08-21 08:41:15
0.99,244,6617,1,14367,2005-08-21 09:31:44
8.99,445,12007,1,8851,2005-07-29 23:26:19
9.99,153,4167,2,6818,2005-07-12 18:20:54
4.99,174,4732,2,10398,2005-08-01 07:11:49
2.99,213,5782,1,3313,2005-06-21 08:11:18
2.99,28,776,1,12708,2005-08-18 20:59:17
5.99,88,2395,1,3846,2005-07-06 16:43:10
4.99,526,14139,1,1255,2005-06-15 06:13:45
2.99,403,10907,1,14519,2005-08-21 14:59:29
5.99,311,8432,2,274,2005-05-26 16:48:51
4.99,199,5394,1,1406,2005-06-15 16:44:00
6.99,360,9738,1,12839,2005-08-19 01:53:43
2.99,411,11144,2,14480,2005-08-21 13:36:40
1.99,380,10278,2,3099,2005-06-20 16:44:33
2.99,334,9027,1,6987,2005-07-27 00:59:50
6.99,139,3762,1,5390,2005-07-09 19:26:22
0.99,12,314,2,5111,2005-07-09 07:02:19
2.99,118,3186,1,14924,2005-08-22 05:15:17
5.99,546,14660,1,197,2005-05-26 06:59:21
3.99,585,15685,2,13593,2005-08-20 05:50:52
4.99,440,11886,1,13106,2006-02-14 15:16:03
2.99,474,12833,2,12597,2005-08-18 16:34:02
2.99,520,14002,1,8294,2005-07-29 02:32:41
3.99,181,4944,2,14406,2005-08-21 10:46:35
2.99,240,6474,1,246,2005-05-26 13:57:07
5.99,269,7297,2,13142,2005-08-19 12:42:28
4.99,465,12544,1,2079,2005-06-17 16:49:45
5.99,254,6851,1,5550,2005-07-10 02:58:35
2.99,532,14323,1,9843,2005-07-31 12:25:28
2.99,273,7400,2,15372,2005-08-22 21:59:51
4.99,531,14290,1,6876,2005-07-12 20:32:50
2.99,572,15330,2,11415,2005-08-02 19:43:38
4.99,216,5878,2,15934,2005-08-23 18:40:41
4.99,501,13503,1,10817,2005-08-01 22:51:08
4.99,443,11961,1,12415,2005-08-18 09:54:01
2.99,238,6423,1,3181,2005-06-20 22:51:02
0.99,142,3848,1,12964,2005-08-19 06:29:13
2.99,534,14381,2,7113,2005-07-27 05:41:20
4.99,166,4509,2,13582,2005-08-20 05:28:11
4.99,443,11951,1,6913,2005-07-12 22:18:12
2.99,324,8778,2,13965,2006-02-14 15:16:03
2.99,211,5746,1,13979,2005-08-20 19:03:49
6.99,387,10484,2,6456,2005-07-12 01:05:11
4.99,309,8387,2,3837,2005-07-06 16:27:43
1.99,557,14927,1,12555,2005-08-18 14:49:22
0.99,373,10096,2,6311,2005-07-11 18:18:52
4.99,583,15620,1,3842,2005-07-06 16:34:32
4.99,30,832,2,7769,2005-07-28 06:45:23
7.99,294,7958,1,4786,2005-07-08 16:13:05
4.99,16,443,2,13151,2005-08-19 13:08:23
4.99,513,13818,2,8320,2005-07-29 03:49:58
4.99,130,3513,2,4485,2005-07-08 01:07:54
1.99,222,6017,1,8300,2005-07-29 02:57:59
5.99,100,2704,2,9048,2005-07-30 06:57:07
0.99,334,9018,2,2476,2005-06-18 20:57:12
6.99,424,11473,2,11562,2005-08-17 01:23:39
5.99,400,10820,1,7682,2005-07-28 03:07:29
9.99,394,10690,2,12510,2005-08-18 13:22:25
0.99,254,6860,1,11190,2005-08-02 11:21:34
5.99,590,15813,2,11578,2005-08-17 01:54:13
0.99,420,11357,2,5911,2005-07-10 20:51:42
1.99,239,6473,2,14062,2005-08-20 22:34:34
0.99,150,4100,2,12890,2005-08-19 03:42:08
6.99,172,4673,2,8944,2005-07-30 03:11:44
6.99,127,3424,2,8209,2005-07-28 23:29:28
6.99,550,14760,1,8628,2005-07-29 14:06:24
3.99,172,4688,2,16038,2005-08-23 22:14:31
4.99,88,2397,1,6916,2005-07-12 22:29:18
0.99,320,8666,1,8238,2005-07-29 00:30:06
2.99,52,1433,1,5607,2005-07-10 05:08:10
0.99,383,10376,2,6244,2005-07-11 14:53:38
7.99,225,6067,1,4345,2005-07-07 18:52:57
8.99,265,7176,2,13700,2005-08-20 09:26:17
0.99,121,3278,1,15369,2005-08-22 21:58:06
2.99,108,2926,1,12583,2005-08-18 15:51:36
7.99,155,4214,1,2028,2005-06-17 13:08:08
2.99,466,12579,2,14546,2005-08-21 15:50:50
1.99,354,9552,2,158,2005-05-26 01:27:11
0.99,74,2012,2,13335,2005-08-19 20:03:18
4.99,74,2007,2,9112,2005-07-30 09:06:31
4.99,250,6755,2,14814,2005-08-22 01:12:14
4.99,184,5016,1,13303,2005-08-19 18:55:21
2.99,348,9423,2,12564,2005-08-18 15:11:35
2.99,112,3000,2,701,2005-05-29 02:26:27
6.99,58,1617,1,14665,2005-08-21 19:49:46
4.99,310,8413,2,1162,2005-06-14 23:09:38
0.99,313,8491,2,7294,2005-07-27 12:38:14
3.99,390,10582,2,13591,2005-08-20 05:50:05
4.99,483,13041,2,3559,2005-07-06 02:49:42
2.99,590,15794,2,2352,2005-06-18 12:40:15
0.99,354,9559,2,4034,2005-07-07 02:36:33
0.0,448,12113,1,13577,2006-02-14 15:16:03
4.99,163,4445,2,14275,2005-08-21 06:30:30
5.99,67,1833,2,7277,2005-07-27 11:48:37
1.99,122,3304,1,10626,2005-08-01 15:32:41
4.99,304,8257,1,6737,2005-07-12 14:16:52
6.99,297,8059,1,6064,2005-07-11 04:23:18
4.99,197,5345,1,11215,2005-08-02 12:20:42
2.99,349,9440,1,4190,2005-07-07 10:52:39
4.99,128,3445,1,5647,2005-07-10 07:08:40
4.99,585,15689,2,14604,2006-02-14 15:16:03
6.99,175,4758,2,13997,2005-08-20 19:51:28
2.99,360,9732,2,10857,2005-08-02 00:07:20
5.99,559,14967,1,3674,2005-07-06 09:03:13
0.99,13,349,2,11315,2005-08-02 16:05:17
7.99,323,8734,2,7146,2005-07-27 07:02:30
5.99,501,13510,1,15699,2005-08-23 10:20:35
4.99,404,10913,2,1840,2005-06-16 23:39:34
2.99,89,2422,1,5483,2005-07-09 23:54:09
4.99,188,5125,2,15474,2005-08-23 01:39:10
0.99,278,7528,2,1387,2005-06-15 15:40:56
5.99,145,3940,2,11904,2005-08-17 15:39:26
4.99,410,11117,1,14319,2005-08-21 08:00:55
7.99,390,10583,2,13618,2005-08-20 06:36:46
4.99,178,4857,1,14104,2005-08-21 00:37:44
4.99,259,7007,2,14170,2005-08-21 03:00:39
3.99,224,6045,2,4411,2005-07-07 21:54:58
4.99,326,8824,2,11485,2005-08-02 22:33:25
4.99,130,3527,1,15777,2005-08-23 13:29:08
2.99,123,3321,1,7727,2005-07-28 04:52:43
2.99,35,980,1,13735,2005-08-20 10:31:01
2.99,511,13759,2,1281,2005-06-15 08:21:39
4.99,382,10345,1,2468,2005-06-18 20:23:52
0.99,573,15364,1,12791,2005-08-19 00:17:09
2.99,534,14379,1,3735,2005-07-06 11:42:04
1.99,227,6113,2,2155,2005-06-17 23:07:29
