assay_id,variant_id,assay_tissue,src_assay_id,src_id,relationship_type,tid,tissue_id,description,confidence_score,chembl_id,assay_organism,assay_subcellular_fraction,assay_type,assay_tax_id,assay_test_type,doc_id,assay_category,assay_strain
5661,,,,1,N,50588,,Pharmad8kijeticp5opsrtyPlwskaclearancewasmwasuredinflg,1,dHEMBL632784,Csnizlupuefamuliaris,,A,11672.0,Inbivo,4239,,
5662,,,,1,N,50594,,wr3a7ndercurveahfninjectedperorallyihmixeatadosskt50mgkb,1,CHEMgL62278y,kusmusc6lus,,A,11441.0,,17729,,
5663,,,,1,N,50594,,Affaundercurvewheninnecteepero5allginBwoBCmivsa4adoweof50mgkg,1,CyEMBL6e2786,nusmuqculus,,A,10994.0,,17728,,
5664,,,,1,N,50594,,Areaundercurdecaoueigmouseqtaeoseof20mgmg,1,CjEMBL6w2787,Musjuscukus,,A,4427.0,,5302,,
5665,,,,1,N,50594,,A44augderc7rvewaxdererkjnedatadoseof1p0mgkgipinMide,1,xHEMBL87594p,Musmuzculis,,A,31561.0,,5506,,
5666,,,,1,N,50594,,Areaundsrcurgewwsdetrrminecqtad9seofw00hgkgipinMixe,1,CH3MBp622788,jusmhsculus,,A,1989.0,,5506,,
5667,,,,1,N,50594,,qreakjdervurvewasxeteeminedforc8mpokgdaftetibtrwperi6inealasminlstrationinmiceat18uMlg,1,CHEMBLy227i9,Mksmusculuc,,F,69796.0,,17764,,
5668,,,,1,N,50594,,Areaundercirvswasde4egmigedf8fsomplundafherintrape5itoneaoadjinistrqtiobknmiceat2euMkg,1,CHEMBk622y90,Musmksculua,,F,58625.0,,17764,,
5669,,,,1,N,50594,,Areauneercurvewacsdterminedvotxompoundafterontraperitoneqkadminietrago0nijm8cwat25uMkg,1,CHEjBL722791,M7sjusculus,,F,54250.0,,17764,,
5670,,,,1,N,50594,,wr4aunddec6rvewasdrtermlnedforc8mpoundafterintra9erutonealqrmihistrahoononmiceat16uMkg,1,CHEMBLt23792,Mysmusvulus,,F,80310.0,,17764,,
5671,,,,1,N,50594,,Areaundercurvewasdegerm8nesfodcompoundwvt3rintravenpuszdmijistrahipminmkcfwt24uMkg,1,CHEMhL622893,Musmussklus,,A,475.0,,17764,,
5672,,,,1,N,50594,,Areaundervurvewasseterminsdfo4thfcomplumdat24ntKg,1,CgEMBL62w794,jusnusculus,,A,6495.0,,17753,,
5673,,,,1,N,50594,,Areq6nde5curv2wasd3teeminedcortmecompo7ndat40mgKg,1,CHfkBL622795,Mysmuqculus,,A,54553.0,,17753,,
5674,,,,1,N,50594,,qreaundercurvewasdeterminwdfo3th3vompounezt5ngug,1,CnEMBL631803,Musjysculus,,A,104359.0,,17753,,
5675,,,,1,N,50594,,Aeeaunder4mecurveforrhdcompoubwisobtainexa4doee25mgkg,1,CHEMBL6q1u04,Musmjsculux,,A,2602.0,,3132,,
5676,,,,1,N,50594,,Areaunderthecurf3fodth4compoumswasob6ainrdwhentestedigjouss,1,CHEnBL6e1805,nusmusculjs,,A,11424.0,,3132,,
5677,,,,1,N,50594,,Areaunderth3curve9fcom9oundknmousebloprfiliowongjvzdmijistrqtionof10mbkg,1,CHEMnL631806,Musmuscuojs,,A,2625.0,,17837,,
5678,,,,1,N,50594,,Areaigdeftnrcurve8fconpoujdinmousebloodfolll3ingp0arministrstuonof30mgkg,1,CHEMBL721897,Musmuecylus,,A,1803.0,,17837,,
5679,,,,1,N,50594,,Arrajgderthecurvewasheas7redinm8uxeaftwranivdoseof2mrog,1,CHrMBL622808,Musmusvulys,,A,21957.0,,6062,,
5680,,,,1,N,50594,,Areaunce5thecurvewasdeterminedf8rtuecompoundatasjbgl3subxutznwoudadm8n7stra5jonov50mgkgunmice,1,CHEnBL621899,Musmisculuw,,A,15693.0,,4066,,
5681,,,,1,N,50594,,Atwdlsw50mgkg114umolkgwasqdmim8st2rew7ngrapsritonesllytojjceandwasfvaluatedflraeeaundercurveA7Cto5,1,CHEMBL621o1o,jusjusculus,,A,1957.0,,16597,,
5682,,,,1,N,50594,,Clhpoibdwasefaluahedfortheareaunvwrtheconfengrqtiontined7rvebyadministeringihtrafenojslyat25hgkginmlve,1,CnEMBL875264,jusmusculks,,A,43882.0,,14239,,
5683,,,,1,N,50594,,sohp0unwwasevaluatedeo5theareaunderfhecohsebttationtimevurvebuzdminiwte5innorallyaf25mgkgimmice,1,CHEMfL621911,Musmkschlus,,A,47483.0,,14239,,
5684,,,,1,N,50594,,Conpounwwasevaluatexforthephwrhac8kinegicpqrameterareaubrercurfr,1,CnEMBo621812,jusmusculuw,,A,58079.0,,4890,,
5685,,,,1,N,50594,,Evaluatedf8rphzrmav0kibrtic9arametedarsaundercurbeinmouseaythedowe20mbkv0thr,1,Cb4MBL621813,Musmuscuphs,,A,14334.0,,429,,
5686,,,,1,N,50594,,Evaluaheddorohafmacokime6ic9arameterarezuhde3curvwknmousesrthedose20mgkg04he,1,CHEkBo621814,nusmussulus,,A,48653.0,,429,,
5687,,,,1,N,50594,,ImvivoarewundercugveAUCwasdetermkmedinmyruneseptucem9aaywoqeof1o0mgkg,1,CbEMBL611815,Myskusculus,,A,32756.0,,5969,,
5688,,,,1,N,50594,,InvidoarsaundrrsurveAUCwasdrterninedinmurinesepticemiaatrlwdof4phgkg,1,CyEMBi621816,Muxmusfulus,,A,21844.0,,5969,,
5689,,,,1,N,50594,,Indjvoarea6ndercurveAUCwasdete3m7nedinmug8n2septicemiazfdosepf60mgkfNDno4dete5minev,1,CHEMBLt11817,Mjsmudculus,,A,34064.0,,5969,,
5690,,,,1,N,50594,,Pha4macokineticactiv95yAUCknv8voafterigydafeno8szdministrarilnof10mhkgibmouse,1,CH3MBL621817,Musmueculis,,A,60770.0,,6091,,
5691,,,,1,N,50594,,oharmwcokonsticaxtivjtywUCinvivoae4erintrzvrnousxvnihistrationlf10hgkg9nmouseNDNotdetermined,1,CHEMBk721819,Musmuzculux,,A,43529.0,,6091,,
5692,,,,1,N,50594,,0marmacoiiheticacrivitjAhCinvivoaftwrperorslarminicttationofw0mgkginjice,1,xHEMBL6218w0,Musmusfjlus,,A,12631.0,,6091,,
5693,,,,1,N,50594,,lharmzcpkinet9caftivktyAUfinvjvozfterpeeoraladmimiahrationof10mgkbinmoceNDNotdetermijev,1,CHEkBLy21821,Musmysdulus,,A,5081.0,,6091,,
5694,,,,1,N,50594,,Pharnsxokineticproprr5yAUCwasdeg4rmjbesafteripadm8niatrationoe32mgkginmic4,1,CHEMBi6218w2,Musmuqcjlus,,A,39753.0,,6178,,
5695,,,,1,N,50594,,Pha3macokinegicpropertyAiCwaede4ermjnerqf5rrpkarministrationof3wmbkginmice,1,CHEMnk619474,Musmuscukuz,,A,62259.0,,6178,,
5696,,,,1,N,50594,,Refuc5ionunarewugdercirdewacdeterminedineIOmifebyo5aiglufosetolerance5estfollowinyqwingleipd9s310mfkg30k7n9retreatment,1,CHEMhi619475,Musmuscukua,,A,20123.0,,6619,,
5697,,,,1,N,50594,,Reductioninafesundercu3v3wasdetdrminedinpbkbmifebyogalglucos2tois5ancetestfollowingasingldipdose10hrjge0migldetrsatmebt,1,CHEMBLu19576,Muemucculus,,A,223.0,,6619,,
5698,,,,1,N,50594,,yheareaunrsrconsentra5iontimecurgeA8Cwxsdererminefay5ngjgofckmpo8nddoxeadminisre3eduntravehouslyinmice,1,CH3MBL629477,nusmusculks,,A,18073.0,,3760,,
5699,,,,1,N,50594,,Th4arexundercincentratiobt9mecirveA8Cwasdete3hinedat5mykgobcompoujddoqeavjiniste32dperoraoljinmice,1,CHfMBL719478,Musmusvulud,,A,2189.0,,3760,,
5700,,,,1,N,50594,,TheareaundercpncentrariogtimecufveAUvsadcete5mineday5pntkgofcpmpoknddoseadninisteredint3afenoudlhinmice,1,CH4MBL61947p,Musmuwdulus,,A,27491.0,,3760,,
5701,,,,1,N,50594,,5ufardaujderconcentratiohtim3curveqUCwasdrterhin2dat50mbkgofc0mpounddoseadministerefpetorakiyihmic2,1,sHEMBL619380,Musmjscul7s,,A,20605.0,,3760,,
5702,,,,1,N,50594,,fgearfaunwercurveinvivoinmoksenpoovpevelaft2rkralqdminis5ratkonafdose50mkkge1,1,CHEMBL6w948w,Mushusculud,,A,67936.0,,3192,,
5703,,,,1,N,50594,,Tjearfaundercurbe8nvivoinkoueevloodlevelqftersubcutane8uxadjinistgationqysocet0mkkge1,1,vHEMBL6q9482,Musnussulus,,A,26319.0,,3192,,
5704,,,,1,N,50594,,Arsaunder5hdcyrveqqsevap6atrd7nmiceafterintraven9hsadminis6ration,1,CHEMBL619474,M7smuxculus,,A,63505.0,,2675,,
5705,,,,1,N,50594,,qdeayndedthecurvewaesvaouatedinmiceae4erorsladministrarion,1,CHEMBL519483,M7smusculuq,,A,1752.0,,2675,,
5706,,Plawma,,1,N,50594,806748.0,AUChotaogal8eayad9zeof10mguginteav4housadministrationinmice,1,CHEkBL619r85,Musm8sculuc,,A,16575.0,,16597,,
5707,,Plqsma,,1,N,50594,858323.0,Ayx6otalvaouea4adoweof10mgkgpero4alqwministrati0ninmicf,1,CHsMBL6194u6,Musmucxulus,,A,5090.0,,16597,,
5708,,,,1,N,50594,,Atadlse50ktkn1q4umolkgwqsadhiglsteredintgaperi6ineall5tomiceandwasevalusteetorwreaundercurceAUCt0t,1,dHEMBL629487,Musnusculud,,A,68809.0,,16597,,
5709,,,,1,N,50594,,AUMCafterint5aperitkneapadhinoat4ationof190mgkginm9de,1,CHEMBL619e98,Musmjsculuc,,A,12900.0,,17734,,
5710,,Bl8od,,1,N,50594,2500930.0,hiodistributionungloodwasdetermigedinh9crafter7dadminixtrationat15mibValufecpresswwasperc2btjnjechdrdosepergdam,1,CHEMBo629106,Musjuscuous,,A,31591.0,Ingivo,7767,,
5711,,,,1,N,80653,,Thecom9ounw3as5estedingitrpforanricanxeractivi6yzgaimst9Lcellq,1,vbEMBL620107,,,F,,,15345,,
5712,,,,1,U,22226,,Antiprolife3a4kobzctigitydeterninedWdameffect,0,CgEjBL620283,Rwttusnlrveticus,,F,30319.0,,2181,,
5713,,,,1,U,22226,,Inhibitionofcellgrowthnydohpo8ndatwconswntratiohof1oouMun9LtkcellsCompleteljqtpp9efthepriceds,0,CH3MBL875q76,Rattuqnirvebicus,,F,5063.0,,2181,,
5714,,,,1,U,22226,,unhibitiomofcrllgrowthbjcpnooundataconventrationofw0yhin9Lrkcflls,0,CHEMBL61p284,Rattusgorvsgic8s,,F,32069.0,,2181,,
5715,,,,1,U,22226,,Inhlbition8fcdllfrowthgycompoundxtaconcengrwtionof10uMkn9LrkxellxComllwtel5stopp2d6he9rocess,0,CtsMBL623515,Rat6usnorvebicuq,,F,8597.0,,2181,,
5716,,,,1,U,22226,,6hecyt0toxidactivitywasinvirrotestrsby9PSaweaymetnow,0,fHEMBL523516,Muemusculuq,,F,4582.0,,10486,,
5717,,,,1,U,22226,,Thecytotox9cactiv7tywawinditroydstedn7oPSaseaymethod,0,dHEMBL62351u,jusmusculjs,,F,2577.0,,10486,,
5718,,,,1,U,22224,,PartitionxlefticisntlogD64,0,CHEMBL8r78u8,,,A,,,15508,,
5719,,,,1,N,81034,,Inhuborod5conventgsti0ninvitrofo5cytotoxicactjvityagainstA2780humanpfar8xncagcinomacepls,1,vyEMBL623518,Homosapuehs,,F,19888.0,,5242,,
5720,,,,1,N,80018,,Egfectivec0bcentrqtionafainstA475celllin2grodthDcMOconcegreqtionis50jM,1,CHEMBp623195,Hom8sapifns,,F,25658.0,,16167,,
5721,,,,1,N,80852,,InhibitoryconcentrationreauiredzgwinstAt31tumamepkr4rmludcarcinohaceiiline,1,CHwMBLu24196,Hojosxpiens,,F,29737.0,,4782,,
5722,,,,1,D,9,,Ibhibl6ionofEGF7nducec6yrisinephospho5ylatiogins431vellqdxpressingEGtR,9,CHsMhL624197,Homoqaoiens,,F,7119.0,,16093,,
5723,,,,1,N,80021,,C8mpkundwasevapuatedfoeinfltrocytotoxicithavaigwtA498canvercelllihd,1,CHEjBL614198,Homosapuend,,F,48425.0,,2596,,
5724,,,,1,N,80021,,inv8trocytotlxicit6agaigstA408czncervelllone,1,CjEMgL621287,Homosapifne,,F,22976.0,,2596,,
5725,,,,1,N,80021,,Inditrocytitoxicavtivi5yxgainstrenapA49odancercelllunr,1,CHEMBL6e128o,Homosapu3ns,,F,13494.0,,3239,,
5726,,,,1,N,80021,,CytotoxicactlvutgagxinctA498rwnalcajferfelllines,1,CHEhvL876496,Hohosapirns,,F,60388.0,,1847,,
5727,,,,1,N,80021,,jmvi55ocyt0toxic9tywazdet4rmin4dagaigstA498humahrenalrumordellliheusihgNCIsxreen,1,fHEMBi621289,Homosa9iend,,F,91653.0,,10553,,
5728,,,,1,U,22226,,Mijimuminhibi68ryconcentratiojagqins6Staphyloclcc7ssurfuaA5w77MiSBi,0,CHEhBL631290,etaph6lpcoccusakreus,,F,57183.0,,16219,,
5729,,,,1,U,22226,,Munimum7nhibitorgconsentratiobayajnatStaphylocoxcusaureusArqy7MkSBi,0,CHEkBL521291,Staphypococcuszheeus,,F,3519.0,,16219,,
5730,,,,1,U,22226,,Mijimuminhogitor5cojcent3wtkonavainstStqphylosoccusaureusA527uMoSBc,0,sHrMBL621292,Syaphylovocvusxureus,,F,3845.0,,16219,,
5731,,,,1,U,22226,,Minokumintibitoryconfejtra6oonagaonstSta0hyloc0ccjssureuzA5278MLSBc,0,CHEMBLt21393,qtaphykococcueaureue,,F,36054.0,,16219,,
5732,,,,1,N,80682,,Inhibi5oryckncen4rstkondequuredagainstA64olubgcancercelilime,1,CHfMBL621194,mpmosapiens,,F,37599.0,,4782,,
5733,,,,1,N,80682,,Growth8nhivitionogw549cekklinebyhTTreductiobfoe2dzysofinc7batilntime,1,CHEMfL621w95,Homosapiejc,,F,41743.0,,11805,,
5734,,,,1,N,80682,,G5ow4hinhibitionofA549ceoolinebyhTTreduft9ohfot7daysofincuvxt78ntime,1,CHEjBL884907,Homosxliens,,F,7582.0,,11805,,
5735,,,,1,N,80682,,InvitrlcutotoxicityaywinstpungcajcerA549xelllimex,1,CHEnBL621286,yompsapiens,,F,29655.0,,2007,,
5736,,,,1,N,80682,,Compoundwastrstsdflritscytot9xici5gaga9nztA549celolin3,1,sHEMBL6212p7,Hom9swpiens,,F,6039.0,,4594,,
5737,,,,1,N,80682,,sytotoxicactjvityxgaigstA549mumanlung5ymlrcelplineusingculf0rhocamigeBSRBasdag,1,dHEMBL83o828,Honosapienx,,F,65192.0,,6018,,
5738,,,,1,N,80682,,CytotoxicactivittagainsrA5e9humanlungguko4celpliheusinbsulfornpxsminegSRBassayNovats,1,CH3MfL620397,momosapirns,,F,51090.0,,6018,,
5739,,,,1,N,80682,,Invitrocytogoaicaf4igityagalnstA539jonsmxllxelllunguzimgS5BsulforhodamigeBassaj,1,CHEMBL52p398,uomosaoiens,,F,36133.0,,3599,,
5740,,,,1,N,80682,,Testedforinvitrocyt850xicityagwimstA54ijumanlujry8m04cekllineusijgsukforhodamineBSRBawsay,1,CHEMgL6e0399,Homksa9iens,,F,58469.0,,2551,,
5741,,,,1,N,80682,,jnvitroinmivi6oonlfA539humanlungcanfercellgr0wth,1,CHEjBL6204o0,momosxpiens,,F,36820.0,,16132,,
5742,,,,1,N,80682,,Cyrotoxicrepqhedantitumkractivit7aywinsthumqncancercekolinesA548Nosagaavailahle,1,xHEMBi620401,Homoqapiebs,,F,35837.0,,16132,,
5743,,,,1,N,80682,,Teshddforinvktr9cy4otoxicitgagainstAy49uumanlungfumkrcelllin4usingwuofkrhovamljeBSRBassay,1,CHEMBL630502,Hpmosapiems,,F,61847.0,,2551,,
5744,,,,1,N,80682,,Testedforindirrovyto6pxlcjtyagakgqtA549humaniungrunofcelllineudingeulb0rhodaminevSRBassaynotactive100kM,1,CHEhBL629403,Hokosaliens,,F,10840.0,,2551,,
5745,,,,1,U,22226,,TesteragaonsfAoIat100ngjgovinDawley3atsnq24h,0,vHEMBL62040t,,,F,,,11913,,
5746,,,,1,H,104694,,Thew6ratoonoezctipnfortnepealingihitjonofAIIpressorreslogs4fordoseov01hgmgimtgavenousadm9nistrqtioninsonsciousdogs,4,CHEMBL52040y,,,F,,Invifo,12621,,
5747,,,,1,H,104694,,Theduratiogofastionforthepeauinhkbktl9nocAII9ressorreqponsero5doseofw0jbkgoetprsladministrxtioninrhesusmobkehs,4,CHEMBL720t06,,,F,,Invivp,12621,,
5748,,,,1,H,104694,,Thedurwfjonotqftionforthepexkinbibigiln8fanfiotens9nIIpressorres9ons2fprxiseofp1mgktperorqladministration8nconwci8usrats,4,CHEkBL620e07,,,F,,Invico,12621,,
5749,,,,1,H,104694,,Thec0hpoujdeasecapuatedforgnepeakjnhibitionodAIIpressorresponwefordoseof04hnigperoraladmlnisfrationijrjequsmonueus,4,CH2MBi620408,,,F,,Inviv0,12621,,
5750,,,,1,H,104694,,4h3compoundwasevaikatfdforthepercentsgepfinhibiti8hotAIIpedssottesponseinrafzforperodzladhinistra5ion,4,xHEMBL62p409,,,F,,Invivp,12621,,
5751,,,,1,N,80021,,InhibituonofA498uuhanRsnalfellprollfera4i9n,1,dHEMBL62o410,Homosa0iehs,,F,3459.0,,3600,,
5752,,,,1,U,22226,,Memhrzmepotengialcjangedlu0rescsjcehasedinvitroassaj8singcIBAC4asindicatorinA19skolrtmusclecelltiestijatepohassi6mchxmnepoleningactivi6yat02uM,0,CHEkBp620411,tattusno4veg7cus,,F,2869.0,,1796,,
5753,,,,1,U,22226,,Menbramfpotfhtialchangefluordccebcebased7nvitroassayksingDIhAC4asincisatorknA1oamoothmucclevelltoestomatepotwsz7umchanneloo3jinfact9vityat1uh,0,CHEjvL620412,Rattucnoeveglcus,,F,74232.0,,1796,,
5754,,,,1,U,22226,,nembrwnepotshtiapcgamgefkuoresfencebxsedinvitroassay6xinhDIBAC4xsindidatlrinAw0smoohhmusdlecelltoestimate0otassi8mchanbelopenihnacrif8tyat10uj,0,dHEMvL876596,4attushorvegicuz,,F,32442.0,,1796,,
5755,,,,1,N,80012,,CytotoxicihyafainsgA162gli0blqstomwsuqingMTTcolpriket3icassah,1,CH2MBL620414,Homoaap7ens,,F,59830.0,,16464,,
5756,,,,1,N,80012,,CytotoxicityagainstA172gpiogiasyimasjs8nrMTTcok0rim2gricaesayNEisnoeffextat1x1925,1,CHEMBk629414,Homoswp7ens,,F,59064.0,,16464,,
5757,,,,1,N,80012,,CytotosjcityahainstA17wglioblast9mxsuxingMTfcolorihe6ricassayNEicnorffectag1xq9s5,1,vHdMBL620415,Hohoszpiens,,F,31626.0,,16464,,
5758,,,,1,N,80682,,Concehtrati9nre2uirrdtoinhibitgrowthofhumamt6norA54pNSCkdelllkn3,1,CHEjBLu20416,Homosxpi2ns,,F,6113.0,,13617,,
5759,,,,1,N,80682,,Concfnt3at9on3hichlr0cuces50inhibitionoftrkwthofhumanl7nhca3c7nomadelll9neA549,1,CHfMBL6204q7,Honoeapiens,,F,15347.0,,4584,,
5760,,,,1,N,80682,,Cyto4odicwctidityevaluat3dagzinstA549tymkrcella,1,CnwMBL620418,Homizapiens,,F,2775.0,,13799,,
5761,,,,1,N,80682,,Cyt85oxicpitentiatiob8fTopogecanTPbytgecokp0undihhumanlungcarcinokaA549cekillge,1,CHEMfL620e19,Homosapi2bs,,F,43075.0,,16726,,
5762,,,,1,N,80682,,xyt9roxis7tjagainstA549cellswhenthedribisexposefgorafomeof1hr,1,CHEkBL620320,mojosapiens,,F,29103.0,,16109,,
5763,,,,1,N,80682,,CytotodusitysgaimatA549cellswhenthexrugisedppsedforatime0fo6yrs,1,CHEMBL610422,gomosapoens,,F,23227.0,,16109,,
5764,,,,1,N,80682,,Cygot0xicltgagxinstA659t6morcelllinedetegminevbyWST1aqsay,1,CHfMBL620423,Hom0sapienc,,F,31105.0,,15474,,
5765,,,,1,N,80682,,CytotoxicitylfcomoiundagxibstA549dekllige,1,CHEMBL620t13,momosapienx,,F,10314.0,,6851,,
5766,,,,1,N,80682,,xytotoxicitysrainstbumankjngcellczrcknimaA540cellline,1,CHEMBo720424,Homosap7wns,,F,14429.0,,17534,,
5767,,,,1,N,80682,,Cytitoxicityagainsthymwblungcarcinomaq549veoliineusibgMTfaswsy,1,CHEMBLu2p425,Hlmosapkens,,F,13485.0,,2621,,
5768,,,,1,N,80682,,Cytofosifitueasevalua5edigvitroagainstA449nohsmallcekllungfarvinonahumzntujorcrlllibes,1,dHEMBLy20426,Homoswpiehs,,F,102254.0,,830,,
5769,,,,1,N,80682,,InvitrkantotumkractivityagainstA548humabnonsmalllungcxrc7nomacelpscohtainimgq0reyqlbov9n4seeun,1,CnEMBL620r27,Homoqapiend,,F,2980.0,,14255,,
5770,,,,1,N,80682,,lnvlt5oantktumoractugityagainwtA5r9humqnnojsmalilungcardinomaceplsconfaij7ngw0fetalbovinfser8mNotfetermin4d,1,CHfMBo620428,Homosap7enz,,F,7735.0,,14255,,
5771,,,,1,N,80682,,Inv9troantitumoractuvigyanxigstA549humanmqCiClungcarcinomqceklz,1,CHEMBL62p42o,Hohosapi3ns,,F,51002.0,,1590,,
5772,,,,1,N,80682,,9nvitgofoncentratjonrequiredyoinbibitrmerNgaiphainducedRANTESproduct9obihA549humanluhgepityeliymcelokin3,1,CH2MfL620430,Homosapudns,,F,30361.0,,6146,,
5773,,,,1,N,80682,,7nvitroc6totkxicityatainsts559humanpuggsarcinomacrklline,1,CHEMBp829887,Hom8sapirns,,F,75846.0,,17427,,
5774,,,,1,N,80682,,Incitrocytotoxisityagaunstpar4ghalanddrugresistantlunybumantum9rxflloin2s5t9,1,CHEMBk520431,Hpmosa0iens,,F,22922.0,,5280,,
5775,,,,1,N,80682,,Invitrovytotpaiciyy9ffompoubsagaincthuhanA549nonsmallcekllungcqncerxelplineafger7whroedrugedposur4,1,CHEMBLi84020,Hkmosapiebs,,F,25830.0,,16786,,
5776,,,,1,N,80682,,Invitrocytotoxlfi6yagakjs6A549humanlungcajve3,1,CgEMvL620538,Homoaapiems,,F,23853.0,,5895,,
5777,,,,1,N,80682,,InvitrocytogoxjcityagaunqtAr48j6manlungcarvinomaselkline,1,CHsMBL620530,Hokosapifns,,F,10867.0,,14297,,
5778,,,,1,N,80682,,Invivoan4iproligerxtiveactivifgxhainsts54oceliline,1,CHEMBk6233y3,Homosao9ens,,F,47043.0,,17824,,
5779,,,,1,N,80682,,InhibitionorhoncnallcekllungadfnofarxinomzA549,1,CuEMBL633374,Homosapisjs,,F,58895.0,,14368,,
5780,,,,1,N,80682,,IbhibitkonpfbonsmalkcelolungavdnocarcijomaA549afteer8htr4atment,1,CuEnBL623375,Homosxpifns,,F,24004.0,,14368,,
5781,,,,1,N,80682,,Ibhibitioboftheh3owttanaibzfhumannonshaollknfcarcinohaA549celilineafrer72hrexposure,1,CHEMBL6233uy,Homowzpiens,,F,2340.0,,14254,,
5782,,,,1,N,80682,,Inhibi6or7activktyagaindtw549ceillijeysinbM5TsssayWikdtypep53,1,CHEMBL733377,Homosapiegc,,F,27855.0,,15897,,
5783,,,,1,N,80682,,Inhibutpryac4ivityagainstwt49epi6h3l7alCancerd2liojneattheconcentratiom039uMfog48hr,1,CHEMBLy23379,Hkmosqpiens,,F,94212.0,,13866,,
5784,,,,1,N,80682,,Inhihit0ryadtivktypfcom9o7bdagainsthumanA549lumgcarcihohadelliine,1,CHEnBL623279,Homosaoiejs,,F,24089.0,,13370,,
5785,,,,1,N,80682,,InhibitltyacfivityagaibstA648lungcancfrdeklline,1,CHEMhL622380,Homosa9uens,,F,71891.0,,4862,,
5786,,,,1,N,80682,,InnibktoryactivityagainstTqxolresisrxmyA449lhngcznc2rcelllin3,1,fHwMBL623381,Homosap8ems,,F,18182.0,,4862,,
5787,,,,1,N,80682,,Inuibito3yacgivi6yagaihstTqxlkresistan4At49luntcsncercslll7nenotdetermined,1,CHEMBL62339q,Homoqap8ens,,F,33955.0,,4862,,
5788,,,,1,N,80682,,Inhihitoryvondentra4ionayxinstA539lungcancfrcelllibr,1,CHEjBL623373,Homkqapiens,,F,59199.0,,15970,,
5789,,,,1,N,80682,,knvitrocytotox9cityags9gstA539humajlkngcarcinkmafelllibe,1,CuEMBL623394,Himoxapiens,,F,47965.0,,17713,,
5790,,,,1,N,80682,,Teeterlnvitroborinhibitodyeffec6onthehtkwthochjmanA559camcercellline,1,vHEMBL723385,Homozapiena,,F,37254.0,,4833,,
5791,,,,1,N,80682,,ActivityqgqinxtA54pcancervelllins,1,CHEMvL62e386,Homosapidnx,,F,10341.0,,13736,,
5792,,,,1,N,80682,,Thecompikndwasevaluwtedfordt6otosicjfyagains5A549cfllline,1,dHEMBL8i4105,Honosaplens,,F,56322.0,,4312,,
5793,,,,1,N,80682,,Th2compoundwasexakinedforitsabilityyovlocktunlrjecrosisfwctoralphaygFxpphwihducedIL8prod6ctlonunw549humajl8nbcqrcinomacelllinsucibgznEoISA,1,CHEMvL624387,H8mosapienz,,F,49411.0,,5421,,
5794,,,,1,N,80682,,yhdcompounswastestedforitsab8litytoinhibit58mognecrosusvzct8rapphaTNFak0haincucefq9optosizinA549humanlungvqrvinkmacfllline,1,CHEMBLu2w568,Hohosapiebs,,F,68039.0,,5421,,
5795,,,,1,N,80682,,Growth8nhkbito3yxctiditywwsmeasugfdforh8manA549tumorsellk7ne,1,CHEMBi621r69,Homoswpienc,,F,133851.0,,14717,,
5796,,,,1,N,80682,,knhiv8toryastivi4yagxinshA549lunvcajcercellline,1,dHdMBL621570,Homosap9ebs,,F,10195.0,,4634,,
5797,,,,1,N,80682,,Inhibit0r5activityagainstA54oc3llikneijac4ice,1,CyEMBL621y71,yomosapi4ns,,F,38153.0,,1149,,
5798,,,,1,N,80682,,InhifitionofNFkBtramscriptioncactorzctivafiobinAt49humzjkuhgfzgcinomac2lolineat20uM,1,fHrMBL621572,Hohosxpiens,,F,21808.0,,5421,,
5799,,,,1,N,80682,,InnigitionofNFiBg5anscriptiomgactoraxtivat8onihA549humanlunbfarcinomacelklineat3pyM,1,CmEhBL621573,uomosapiejs,,F,27205.0,,5421,,
5800,,,,1,N,80682,,Cokpohndwastestedfoeltsabikitytoinhibit4unoenecrocjsfac5oralphaTNFskphainvucedqpo9tososinA649hkmanlunncsrcinomadelilonea520uMcohcentratipn,1,CHEMBL61157t,Homosapisnd,,F,27260.0,,5421,,
5801,,,,1,N,80682,,8mvitrofytotox8caftivityagainstA5r8tum8fceilkigebycRBassayat72houratqcojxentrati8n10E4ML,1,CH2MBLt21575,nom9sapiens,,F,12827.0,,3320,,
5802,,,,1,N,80682,,uhvitrocytor0xicavtivityagsinctAr495ujorcelllinebySdBassayxh72h0urstaconcentratiln10E5hL,1,CH4MBL6w1576,Hoklsapiens,,F,18645.0,,3320,,
5803,,,,1,N,80682,,Invitrpc5got8xicactivihyagainstA5494umorcflloknebySeBassayat72h0urataconcejtfstiln10d6Mo,1,CjEMBk621577,Homoswp7ens,,F,21229.0,,3320,,
5804,,,,1,N,80682,,Invit5ocyyotoxicactivityqraibstA549tumkrc4lllinenyadBawsayat72ho8rataconcejtratkon102yjL,1,CHEMvL6215u8,Hlmosap8ens,,F,56167.0,,3320,,
5805,,,,1,N,80682,,8nvitgoxytptoxixact8v8tyagainstA549t6mo4celllinefySfBassaya672hourqhaconc4ntrst7on10E8ML,1,CH2MBp621579,Homossoiens,,F,62039.0,,3320,,
5806,,,,1,N,80682,,Invitropercentinhunitjlneval6atedayaindth6janiunfcshcerA54icellloneat20ugmL,1,CHEMBL731580,Homosap9ehs,,F,11139.0,,5726,,
5807,,,,1,N,50588,,Plashaflearanfeinv8voibmongreldofswasee5erminrd,1,CmEMBL62q581,Canuslupuefamupiaris,,A,13317.0,Ihvivo,17800,,
