assay_id,assay_subcellular_fraction,assay_test_type,assay_type,tissue_id,assay_tax_id,doc_id,description,assay_category,assay_organism,assay_strain,assay_tissue,assay_cell_type,tid
5571,,,F,,9606.0,3936,The compound was evaluated for antiproliferative activity against A549 cell line,,Homo sapiens,,,A549,80682
5572,,,F,,9606.0,14991,The compound was tested for tumor cell growth inhibitory activity against human lung carcinoma (A549) cell line.,,Homo sapiens,,,A549,80682
5573,,,F,,9606.0,5243,Concentration required for growth inhibition of human lung carcinoma cell line A549,,Homo sapiens,,,A549,80682
5574,,,F,,9606.0,12858,Cytotoxic activity against A549/ATCC non-small cell-lung cancer cell line,,Homo sapiens,,,A549,80682
5575,,,F,,9606.0,6776,Growth inhibition against A549 cell line was evaluated,,Homo sapiens,,,A549,80682
5576,,,F,,9606.0,16558,Growth inhibitory activity against A549 human solid tumor cell line using MTT assay,,Homo sapiens,,,A549,80682
5577,,,F,,9606.0,4583,Inhibition of anchorage independent growth of human tumor cell line A549 K-ras-transformed in soft agar,,Homo sapiens,,,A549,80682
5578,,,F,,9606.0,13514,Inhibitor activity against A549 (Human lung carcinoma)cell line with varying concentration of the drug for 72 hrs,,Homo sapiens,,,A549,80682
5579,,,F,,9606.0,15166,Chemosensitivity against DT-diaphorase rich A549 cell lines,,Homo sapiens,,,A549,80682
5580,,,F,,9606.0,13873,Compound tested against A549 lung carcinoma in the sulforhodamine B assay.,,Homo sapiens,,,A549,80682
5581,,,F,,9606.0,6447,In vitro cytotoxicity against human A549 (lung cancer) cell line.,,Homo sapiens,,,A549,80682
5582,,,F,,9606.0,2068,In vitro antitumor activity against A549 (lung) human tumor cell lines.,,Homo sapiens,,,A549,80682
5583,,,F,,9606.0,1863,In vitro cytotoxic activity against human lung carcinoma A549 cell line,,Homo sapiens,,,A549,80682
5584,,,F,,9606.0,13873,Compound was tested against A549 lung cancer cell line in the sulforhodamine B assay.,,Homo sapiens,,,A549,80682
5585,,,F,,9606.0,13873,Compound was tested against A549 lung carcinoma cell line in the sulforhodamine B assay.,,Homo sapiens,,,A549,80682
5586,,,F,,9606.0,13873,Tested against A549 lung carcinoma in the sulforhodamine B assay.,,Homo sapiens,,,A549,80682
5587,,,F,,9606.0,579,Compound was tested for cytotoxicity on A549 lung adenocarcinoma cell line using a proliferation assay (MTT reduction),,Homo sapiens,,,A549,80682
5588,,,F,,9606.0,579,Compound was tested for cytotoxicity on A549 lung adenocarcinoma cell line using a proliferation assay (MTT reduction).,,Homo sapiens,,,A549,80682
5589,,,F,,9606.0,4584,Compound was tested for inhibition of growth of human lung carcinoma cell line A549 up to a conc of 10 uM; NI means no inhibition,,Homo sapiens,,,A549,80682
5590,,,F,,9606.0,5421,Inhibition of NFkB (transcription factor) activation in A549 human lung carcinoma cell line,,Homo sapiens,,,A549,80682
5591,,,F,,9606.0,5421,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line,,Homo sapiens,,,A549,80682
5592,,,F,,9606.0,5421,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line at 20 uM concentration,,Homo sapiens,,,A549,80682
5593,,,F,,9606.0,5421,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line; NA=Not assayed,,Homo sapiens,,,A549,80682
5594,,,F,,9606.0,14188,Compound was tested for potency against human lung A549 cells using sulforhodamine B assay.,,Homo sapiens,,,A549,80682
5595,,,F,,9606.0,14188,Compound was tested for potency against human lung A549 cells using sulforhodamine B assay; UA=Potency was so low that the IC50 was unachievable.,,Homo sapiens,,,A549,80682
5596,,,F,,9606.0,15354,Compound was tested for the growth inhibition of A549 lung tumor cell line,,Homo sapiens,,,A549,80682
5597,,,F,,9606.0,14253,Growth inhibition of human non-small-lung carcinoma (A549) cell line,,Homo sapiens,,,A549,80682
5598,,,F,,9606.0,13873,Compound was tested against A549 lung carcinoma cell line in the sulforhodamine B assay.,,Homo sapiens,,,A549,80682
5599,,In vivo,A,,9615.0,3043,Oral bioavailability in dog (conscious),,Canis lupus familiaris,,,,50588
5600,,In vivo,A,,9615.0,3045,Compound was evaluated for the oral bioavailability after oral administration in dog.,,Canis lupus familiaris,,,,50588
5601,,In vivo,A,,9615.0,3022,Compound was tested for percent of oral bioavailability at 10 mg/ml dose in dogs,,Canis lupus familiaris,,,,50588
5602,,In vivo,A,,9615.0,4453,Oral bioavailability in dog,,Canis lupus familiaris,,,,50588
5603,,In vivo,A,,9615.0,1696,Oral bioavailability in dog,,Canis lupus familiaris,,,,50588
5604,,In vivo,A,,9615.0,5045,Oral bioavailability in dog,,Canis lupus familiaris,,,,50588
5605,,In vivo,A,,9615.0,5356,Oral bioavailability in dog (fasted),,Canis lupus familiaris,,,,50588
5606,,In vivo,A,,9615.0,17764,Oral bioavailability after intravenous administration in dogs at 1.2 uM/kg,,Canis lupus familiaris,,,,50588
5607,,In vivo,A,,9615.0,6448,Oral bioavailability in dog,,Canis lupus familiaris,,,,50588
5608,,In vivo,A,,9615.0,1475,Oral bioavailability in dog,,Canis lupus familiaris,,,,50588
5609,,In vivo,A,,9615.0,3788,Percent bioavailability in dog,,Canis lupus familiaris,,,,50588
5610,,In vivo,A,,9615.0,3639,Percent oral bioavailability of intravenously administered compound (6 mg/kg) was tested in dog,,Canis lupus familiaris,,,,50588
5611,,In vivo,A,,9615.0,13397,Oral bioavailability in dog,,Canis lupus familiaris,,,,50588
5612,,In vivo,A,,9615.0,2137,The compound was evaluated for bioavailability in dogs; 34-44,,Canis lupus familiaris,,,,50588
5613,,In vivo,A,,9615.0,2959,Bioavailability in dog (dose 4 mg/kg p.o.),,Canis lupus familiaris,,,,50588
5614,,In vivo,A,,9615.0,6448,Oral bioavailability in dog,,Canis lupus familiaris,,,,50588
5615,,,A,,9615.0,6084,8 hour trough Blood level in dog was measured after administration of compound,,Canis lupus familiaris,,,,50588
5616,,In vivo,A,1969.0,9615.0,3639,The compound was tested for maximum concentration ( Cmax ) in dog plasma.,,Canis lupus familiaris,,Plasma,,50588
5617,,,A,,9615.0,6316,C24 after oral administration at 5 mg/kg,,Canis lupus familiaris,,,,50588
5618,,,A,,9615.0,5238,Clearance after oral and iv dosing in dogs,,Canis lupus familiaris,,,,50588
5619,,,A,1969.0,9615.0,17796,Clearance of the drug was measured in the plasma of dog,,Canis lupus familiaris,,Plasma,,50588
5620,,,A,,9615.0,2652,Compound was evaluated for Clearance in dogs at a dose of 1 mpk intravenously,,Canis lupus familiaris,,,,50588
5621,,In vivo,A,,9615.0,5654,CL (clearance) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,,Canis lupus familiaris,,,,50588
5622,,In vivo,A,,9615.0,6621,Clearance of compound was determined in dogs,,Canis lupus familiaris,,,,50588
5623,,In vivo,A,,9615.0,6505,Clearance on i.v. administration of 2 mg/kg was measured in dog,,Canis lupus familiaris,,,,50588
5624,,In vivo,A,,9615.0,5802,Clearance of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,,Canis lupus familiaris,,,,50588
5625,,In vivo,A,,9615.0,17267,Plasma clearance in dog was determined,,Canis lupus familiaris,,,,50588
5626,,In vivo,A,,9615.0,4521,Plasma clearance in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration; ND is not determined,,Canis lupus familiaris,,,,50588
5627,,In vivo,A,,9615.0,6535,Plasma clearance in dog after administration of 0.25 mg/kg iv,,Canis lupus familiaris,,,,50588
5628,,In vivo,A,,9615.0,6535,Plasma clearance in dog after administration of 1 mg/kg iv,,Canis lupus familiaris,,,,50588
5629,,In vivo,A,,9615.0,6535,Plasma clearance in dogs,,Canis lupus familiaris,,,,50588
5630,,In vivo,A,,9615.0,5542,Plasma clearance by iv administration in dog at a dose of 0.3 mg/kg,,Canis lupus familiaris,,,,50588
5631,,In vivo,A,,9615.0,5199,Plasma clearance was determined in canine following intravenous (iv) administration of drug (1 mg/kg).,,Canis lupus familiaris,,,,50588
5632,,In vivo,A,,9615.0,16907,Plasma clearance after 15 mg/kg iv dose in Dogs,,Canis lupus familiaris,,,,50588
5633,,In vivo,A,,9615.0,16907,Plasma clearance after 30 mg/kg po dose in Dogs,,Canis lupus familiaris,,,,50588
5634,,In vivo,A,,9615.0,16367,Plasma administration to dogs,,Canis lupus familiaris,,,,50588
5635,,In vivo,A,,9615.0,5505,Plasma clearance was determined,,Canis lupus familiaris,,,,50588
5636,,In vivo,A,,9615.0,6215,Systemic clearance after intravenous administration (0.5 mg/kg) was determined in dog,,Canis lupus familiaris,,,,50588
5637,,In vivo,A,,9615.0,1466,Tested for systemic clearance upon intravenous administration of 5.0 mg/Kg dose in dog,,Canis lupus familiaris,,,,50588
5638,Microsomes,In vitro,A,2107.0,9606.0,5007,Intrinsic clearance in human liver microsomes,,Homo sapiens,,Liver,,102164
5639,Microsomes,In vitro,A,2107.0,9606.0,5007,Intrinsic clearance in human liver microsomes,,Homo sapiens,,Liver,,102164
5640,,In vivo,A,,9615.0,16452,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,,Canis lupus familiaris,,,,50588
5641,,In vivo,A,,9615.0,16452,Pharmacokinetic data at 1 mg/kg dose given to dogs intravenously,,Canis lupus familiaris,,,,50588
5642,,In vivo,A,,9615.0,16452,Clearance in dog (dose 1 mg/kg i.v.),,Canis lupus familiaris,,,,50588
5643,,In vivo,A,,9615.0,6221,Plasma clearance after oral administration (2.5 mg/kg) in dog was determined,,Canis lupus familiaris,,,,50588
5644,,In vivo,A,,9615.0,5007,Plasma clearance in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),,Canis lupus familiaris,,,,50588
5645,,In vivo,A,,9615.0,5668,Plasma clearance after peroral administration at 10 mpk in dog,,Canis lupus familiaris,,,,50588
5646,,In vivo,A,,9615.0,5668,Plasma clearance after peroral administration at 5 mpk in dog,,Canis lupus familiaris,,,,50588
5647,,In vivo,A,,9615.0,5668,Plasma clearance after peroral administration at 5 mg/kg in dog,,Canis lupus familiaris,,,,50588
5648,,In vivo,A,,9615.0,15660,Plasma clearance was measured in dog,,Canis lupus familiaris,,,,50588
5649,,In vivo,A,,9615.0,15660,Plasma clearance was measured in dog,,Canis lupus familiaris,,,,50588
5650,,In vivo,A,,9615.0,5983,Pharmacokinetic property (CLtot) was measured in dog at the dose of 0.032 mg/kg i.v.,,Canis lupus familiaris,,,,50588
5651,,In vivo,A,,9615.0,5600,Total clearance was determined after 0.1 mg/kg iv administration in dog,,Canis lupus familiaris,,,,50588
5652,,In vivo,A,,9615.0,17764,Clearance of compound after intravenous administration in dogs at 1.2 uM/kg,,Canis lupus familiaris,,,,50588
5653,,In vivo,A,,9615.0,6039,Clearance after intravenous administration of 0.5 mg/kg in dog was determined,,Canis lupus familiaris,,,,50588
5654,,In vivo,A,,9615.0,6039,Clearance after intravenous administration of 1.0 mg/kg in dog was determined,,Canis lupus familiaris,,,,50588
5655,,In vivo,A,,9615.0,6039,Clearance after peroral administration of 0.2 mg/kg in dog was determined,,Canis lupus familiaris,,,,50588
5656,,In vivo,A,,9615.0,4368,Clearance by intravenous administration of 1.2 mg/kg in dog,,Canis lupus familiaris,,,,50588
5657,,In vivo,A,,9615.0,4305,Clearance by iv administration in dogs at a dose of 1 mg/kg,,Canis lupus familiaris,,,,50588
5658,,In vivo,A,1969.0,9615.0,1918,Clearance value was evaluated in dog plasma,,Canis lupus familiaris,,Plasma,,50588
5659,,In vivo,A,,9615.0,6005,Clearance was evaluated after i.v. administration in dog at a dose of 1 mg/kg,,Canis lupus familiaris,,,,50588
5660,,In vivo,A,1969.0,9615.0,4839,Compound was tested for plasma clearance in dog,,Canis lupus familiaris,,Plasma,,50588
5661,,In vivo,A,,9615.0,4239,Pharmacokinetic property (Plasma clearance) was measured in dog,,Canis lupus familiaris,,,,50588
5662,,,A,,10090.0,17729,Area under curve when injected perorally in mice at a dose of 50 mg/kg,,Mus musculus,,,,50594
5663,,,A,,10090.0,17728,Area under curve when injected perorally in BALB/C mice at a dose of 50 mg/kg,,Mus musculus,,,,50594
5664,,,A,,10090.0,5302,Area under curve value in mouse at a dose of 10 mg/kg,,Mus musculus,,,,50594
5665,,,A,,10090.0,5506,Area under curve was determined at a dose of 100 mg/kg (i.p.) in Mice,,Mus musculus,,,,50594
5666,,,A,,10090.0,5506,Area under curve was determined at a dose of 200 mg/kg (i.p.) in Mice,,Mus musculus,,,,50594
5667,,,F,,10090.0,17764,Area under curve was determined for compound after intraperitoneal administration in mice at 18 uM/kg,,Mus musculus,,,,50594
5668,,,F,,10090.0,17764,Area under curve was determined for compound after intraperitoneal administration in mice at 23 uM/kg,,Mus musculus,,,,50594
5669,,,F,,10090.0,17764,Area under curve was determined for compound after intraperitoneal administration in mice at 25 uM/kg,,Mus musculus,,,,50594
5670,,,F,,10090.0,17764,Area under curve was determined for compound after intraperitoneal administration in mice at 26 uM/kg,,Mus musculus,,,,50594
5671,,,A,,10090.0,17764,Area under curve was determined for compound after intravenous administration in mice at 24 uM/kg,,Mus musculus,,,,50594
5672,,,A,,10090.0,17753,Area under curve was determined for the compound at 24 mg/Kg,,Mus musculus,,,,50594
5673,,,A,,10090.0,17753,Area under curve was determined for the compound at 40 mg/Kg,,Mus musculus,,,,50594
5674,,,A,,10090.0,17753,Area under curve was determined for the compound at 5 mg/Kg,,Mus musculus,,,,50594
5675,,,A,,10090.0,3132,Area under the curve for the compound is obtained at dose 25 mg/kg,,Mus musculus,,,,50594
5676,,,A,,10090.0,3132,Area under the curve for the compound was obtained when tested in mouse,,Mus musculus,,,,50594
5677,,,A,,10090.0,17837,Area under the curve of compound in mouse blood following i.v. administration of 10 mg/kg,,Mus musculus,,,,50594
5678,,,A,,10090.0,17837,Area under the curve of compound in mouse blood following p.o. administration of 30 mg/kg,,Mus musculus,,,,50594
5679,,,A,,10090.0,6062,Area under the curve was measured in mouse after an iv dose of 1 mg/kg,,Mus musculus,,,,50594
5680,,,A,,10090.0,4066,Area under the curve was determined for the compound at a single subcutaneous administration of 40 mg/kg in mice,,Mus musculus,,,,50594
5681,,,A,,10090.0,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for area under curve (AUCtot),,Mus musculus,,,,50594
5682,,,A,,10090.0,14239,Compound was evaluated for the area under the concentration - time curve by administering intravenously at 25 mg/kg in mice,,Mus musculus,,,,50594
5683,,,A,,10090.0,14239,Compound was evaluated for the area under the concentration - time curve by administering orally at 25 mg/kg in mice,,Mus musculus,,,,50594
5684,,,A,,10090.0,4890,"Compound was evaluated for the pharmacokinetic parameter, area under curve",,Mus musculus,,,,50594
5685,,,A,,10090.0,429,Evaluated for pharmacokinetic parameter area under curve in mouse at the dose 20 mg/kg (0-4 hr ),,Mus musculus,,,,50594
5686,,,A,,10090.0,429,Evaluated for pharmacokinetic parameter area under curve in mouse at the dose 20 mg/kg (0-4 hr),,Mus musculus,,,,50594
5687,,,A,,10090.0,5969,In vivo area under curve (AUC) was determined in murine septicemia at dose of 100 mg/kg,,Mus musculus,,,,50594
5688,,,A,,10090.0,5969,In vivo area under curve (AUC) was determined in murine septicemia at dose of 50 mg/kg,,Mus musculus,,,,50594
5689,,,A,,10090.0,5969,In vivo area under curve (AUC) was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,,Mus musculus,,,,50594
5690,,,A,,10090.0,6091,Pharmacokinetic activity (AUC) in vivo after intravenous administration of 10 mg/kg in mouse,,Mus musculus,,,,50594
5691,,,A,,10090.0,6091,Pharmacokinetic activity (AUC) in vivo after intravenous administration of 10 mg/kg in mouse;ND=Not determined,,Mus musculus,,,,50594
5692,,,A,,10090.0,6091,Pharmacokinetic activity (AUC) in vivo after peroral administration of 10 mg/kg in mice,,Mus musculus,,,,50594
5693,,,A,,10090.0,6091,Pharmacokinetic activity (AUC) in vivo after peroral administration of 10 mg/kg in mice;ND=Not determined,,Mus musculus,,,,50594
5694,,,A,,10090.0,6178,Pharmacokinetic property (AUC) was determined after ip administration of 32 mg/kg in mice,,Mus musculus,,,,50594
5695,,,A,,10090.0,6178,Pharmacokinetic property (AUC) was determined after po administration of 32 mg/kg in mice,,Mus musculus,,,,50594
5696,,,A,,10090.0,6619,"Reduction in area under curve was determined in DIO mice by oral glucose tolerance test following a single i.p. dose (10 mg/kg, 30 min pre-treatment)",,Mus musculus,,,,50594
5697,,,A,,10090.0,6619,"Reduction in area under curve was determined in ob/ob mice by oral glucose tolerance test following a single i.p. dose (10 mg/kg, 30 min pre-treatment)",,Mus musculus,,,,50594
5698,,,A,,10090.0,3760,"The area under concentration-time curve(AUC) was determined at 5 mg/kg of compound dose, administered intravenously in mice",,Mus musculus,,,,50594
