assays_ASI,assays_CHEI,assays_ASORGA,assays_ASSTIS,assays_ASSTY,assays_CURB,assays_T,assays_RELATY,assays_CONFSCO,assays_SI,assays_SASI,assays_CI,assays_BFO,assays_TII,assays_VAI
585,CHEMBL615455,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
586,CHEMBL615456,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
587,CHEMBL615457,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
588,CHEMBL615458,,Hippocampus,B,Expert,51,H,8,1,,,BAO_0000218,10000000.0,
589,CHEMBL615459,,Hippocampus,B,Expert,51,H,8,1,,,BAO_0000221,10000000.0,
590,CHEMBL615460,Homo sapiens,,B,Expert,51,D,9,1,,449.0,BAO_0000219,,
591,CHEMBL615461,Cavia porcellus,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
592,CHEMBL615462,Cavia porcellus,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
593,CHEMBL615463,Cavia porcellus,Hippocampus,F,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
594,CHEMBL615464,Cavia porcellus,Ileum,B,Autocuration,51,H,8,1,,,BAO_0000221,2116.0,
595,CHEMBL615465,Cavia porcellus,Ileum,B,Autocuration,51,H,8,1,,,BAO_0000221,2116.0,
596,CHEMBL615466,Cavia porcellus,Ileum,B,Autocuration,51,H,8,1,,,BAO_0000221,2116.0,
597,CHEMBL615467,Cavia porcellus,Ileum,B,Autocuration,51,H,8,1,,,BAO_0000221,2116.0,
598,CHEMBL615468,Cavia porcellus,Ileum,B,Autocuration,51,H,8,1,,,BAO_0000221,2116.0,
599,CHEMBL615469,Cavia porcellus,Ileum,B,Autocuration,51,H,8,1,,,BAO_0000221,2116.0,
600,CHEMBL615470,Cavia porcellus,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
601,CHEMBL615471,Cavia porcellus,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
602,CHEMBL615472,Cavia porcellus,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
603,CHEMBL883242,Cavia porcellus,Hippocampus,B,Autocuration,106,H,8,1,,,BAO_0000221,10000000.0,
604,CHEMBL615473,Cavia porcellus,Hippocampus,F,Autocuration,106,H,8,1,,,BAO_0000221,10000000.0,
605,CHEMBL615474,Cricetulus griseus,,B,Autocuration,11863,H,8,1,,449.0,BAO_0000218,,
606,CHEMBL615475,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
607,CHEMBL615476,,,F,Autocuration,51,H,8,1,,308.0,BAO_0000219,,
608,CHEMBL615477,,,F,Autocuration,51,H,8,1,,308.0,BAO_0000219,,
609,CHEMBL615478,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
610,CHEMBL615160,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
611,CHEMBL615161,,,F,Expert,51,H,8,1,,449.0,BAO_0000219,,
612,CHEMBL615162,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
613,CHEMBL615163,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
614,CHEMBL615164,,,B,Expert,51,H,8,1,,449.0,BAO_0000219,,
615,CHEMBL615165,,,B,Expert,51,H,8,1,,449.0,BAO_0000219,,
616,CHEMBL615166,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
617,CHEMBL615167,,,F,Autocuration,51,H,8,1,,,BAO_0000219,,
618,CHEMBL615168,Homo sapiens,,B,Expert,51,D,9,1,,308.0,BAO_0000219,,
619,CHEMBL615169,Homo sapiens,,B,Expert,51,D,9,1,,308.0,BAO_0000219,,
620,CHEMBL615170,Homo sapiens,,B,Expert,51,D,9,1,,449.0,BAO_0000219,,
621,CHEMBL615171,Homo sapiens,,B,Expert,51,D,9,1,,449.0,BAO_0000219,,
622,CHEMBL615694,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
623,CHEMBL615695,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
624,CHEMBL615696,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
625,CHEMBL615697,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
626,CHEMBL859410,Homo sapiens,,F,Expert,51,D,9,1,,449.0,BAO_0000219,,
627,CHEMBL615841,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
628,CHEMBL615842,Homo sapiens,,F,Expert,51,D,9,1,,449.0,BAO_0000219,,
629,CHEMBL835003,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
630,CHEMBL615843,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
631,CHEMBL615979,Homo sapiens,,F,Expert,51,D,9,1,,449.0,BAO_0000219,,
632,CHEMBL615980,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
633,CHEMBL615981,Homo sapiens,,F,Expert,51,D,9,1,,449.0,BAO_0000219,,
634,CHEMBL615982,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
635,CHEMBL615983,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
636,CHEMBL615984,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
637,CHEMBL615985,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
638,CHEMBL615986,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
639,CHEMBL615987,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
640,CHEMBL615988,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
641,CHEMBL615989,,,F,Expert,51,H,8,1,,449.0,BAO_0000219,,
642,CHEMBL615990,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
643,CHEMBL615991,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
644,CHEMBL615992,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
645,CHEMBL615993,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
646,CHEMBL615994,,,F,Expert,51,H,8,1,,449.0,BAO_0000219,,
647,CHEMBL615995,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
648,CHEMBL615996,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
649,CHEMBL615997,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
650,CHEMBL615998,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
651,CHEMBL615999,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
652,CHEMBL616000,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
653,CHEMBL616001,,,F,Autocuration,51,H,8,1,,722.0,BAO_0000219,,
654,CHEMBL616002,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
655,CHEMBL616003,,,F,Expert,51,H,8,1,,,BAO_0000019,,
656,CHEMBL616004,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
657,CHEMBL616005,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
658,CHEMBL616006,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
659,CHEMBL616007,,,F,Expert,51,H,8,1,,,BAO_0000019,,
660,CHEMBL616008,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
661,CHEMBL616009,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
662,CHEMBL616010,,,F,Expert,51,H,8,1,,,BAO_0000019,,
663,CHEMBL616011,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
664,CHEMBL615740,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
665,CHEMBL615741,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
666,CHEMBL615742,,,F,Expert,51,H,8,1,,,BAO_0000019,,
667,CHEMBL615743,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
668,CHEMBL615744,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
669,CHEMBL615745,,,F,Expert,51,H,8,1,,449.0,BAO_0000219,,
670,CHEMBL615746,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
671,CHEMBL615747,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
672,CHEMBL615748,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
673,CHEMBL615749,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
674,CHEMBL615750,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
675,CHEMBL616259,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
676,CHEMBL616260,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
677,CHEMBL616261,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
678,CHEMBL616262,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
679,CHEMBL616263,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
680,CHEMBL616264,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
681,CHEMBL616265,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
682,CHEMBL616266,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
683,CHEMBL616267,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
684,CHEMBL616268,Homo sapiens,,F,Expert,51,D,9,1,,,BAO_0000019,,
685,CHEMBL616269,Homo sapiens,,B,Expert,51,D,9,1,,,BAO_0000357,,
686,CHEMBL884528,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
687,CHEMBL616270,,,B,Expert,105,D,9,1,,722.0,BAO_0000219,,
688,CHEMBL616271,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
689,CHEMBL616272,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
690,CHEMBL616273,,,B,Expert,51,H,8,1,,,BAO_0000357,,
691,CHEMBL616274,Homo sapiens,,B,Expert,51,D,9,1,,,BAO_0000357,,
692,CHEMBL616275,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
693,CHEMBL616276,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
694,CHEMBL616277,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
695,CHEMBL616278,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
696,CHEMBL616279,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
697,CHEMBL616280,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
698,CHEMBL616281,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
699,CHEMBL616282,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
700,CHEMBL616283,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
701,CHEMBL616284,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
702,CHEMBL616285,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
703,CHEMBL616286,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
704,CHEMBL616287,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
705,CHEMBL616288,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
706,CHEMBL616289,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
707,CHEMBL615610,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
708,CHEMBL615611,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
709,CHEMBL615612,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
710,CHEMBL615613,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
711,CHEMBL615614,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
712,CHEMBL615615,Rattus norvegicus,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
713,CHEMBL615616,,,B,Autocuration,105093,H,4,1,,,BAO_0000019,,
714,CHEMBL615617,,Hypothalamus,B,Autocuration,11923,H,8,1,,,BAO_0000249,1898.0,
715,CHEMBL615618,,,B,Autocuration,10577,H,8,1,,,BAO_0000019,,
716,CHEMBL615619,,,B,Autocuration,10577,H,8,1,,,BAO_0000019,,
717,CHEMBL615620,,,B,Expert,10577,H,8,1,,,BAO_0000019,,
718,CHEMBL615621,,,B,Autocuration,55,H,8,1,,,BAO_0000357,,
719,CHEMBL615622,,,B,Autocuration,55,H,8,1,,,BAO_0000357,,
720,CHEMBL615623,,,F,Autocuration,12166,H,8,1,,,BAO_0000019,,
721,CHEMBL615624,,,F,Autocuration,12166,H,8,1,,,BAO_0000019,,
722,CHEMBL615625,,,F,Autocuration,12166,H,8,1,,,BAO_0000019,,
723,CHEMBL767045,,,F,Autocuration,12166,H,8,1,,,BAO_0000019,,
724,CHEMBL615626,Cavia porcellus,,F,Autocuration,55,H,8,1,,,BAO_0000019,,
725,CHEMBL615627,Cavia porcellus,,F,Autocuration,55,H,8,1,,,BAO_0000019,,
726,CHEMBL615628,Cavia porcellus,,B,Autocuration,55,H,8,1,,,BAO_0000019,,
727,CHEMBL615629,Cavia porcellus,,B,Autocuration,55,H,8,1,,,BAO_0000357,,
728,CHEMBL615630,Homo sapiens,,B,Expert,55,D,9,1,,,BAO_0000357,,
729,CHEMBL615631,,,B,Autocuration,55,H,8,1,,,BAO_0000219,,
730,CHEMBL615632,,,F,Autocuration,17087,H,8,1,,,BAO_0000218,,
731,CHEMBL615633,,,B,Autocuration,17087,H,8,1,,,BAO_0000357,,
732,CHEMBL615634,,,F,Autocuration,17087,H,8,1,,,BAO_0000218,,
733,CHEMBL615635,Sus scrofa,,B,Expert,55,H,8,1,,,BAO_0000019,,
734,CHEMBL615636,,,B,Expert,12166,H,8,1,,,BAO_0000357,,
735,CHEMBL615637,Rattus norvegicus,,B,Expert,12166,D,9,1,,,BAO_0000357,,
736,CHEMBL615638,,,B,Expert,12166,H,8,1,,702.0,BAO_0000219,,
737,CHEMBL615639,,,B,Autocuration,12166,H,8,1,,702.0,BAO_0000219,,
738,CHEMBL615640,,,B,Autocuration,12166,H,8,1,,702.0,BAO_0000219,,
739,CHEMBL615796,,,B,Autocuration,12166,H,8,1,,,BAO_0000019,,
740,CHEMBL615845,,,B,Autocuration,12166,H,8,1,,,BAO_0000219,,
741,CHEMBL615846,,,B,Autocuration,12166,H,8,1,,,BAO_0000357,,
742,CHEMBL615847,,,B,Autocuration,12166,H,8,1,,702.0,BAO_0000219,,
743,CHEMBL615848,,,B,Autocuration,12166,H,8,1,,,BAO_0000357,,
744,CHEMBL615849,Rattus norvegicus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
745,CHEMBL615850,,,B,Autocuration,12166,H,8,1,,,BAO_0000357,,
746,CHEMBL615851,,,B,Autocuration,12166,H,8,1,,,BAO_0000357,,
747,CHEMBL615852,,,B,Autocuration,12166,H,8,1,,,BAO_0000219,,
748,CHEMBL615853,,,F,Autocuration,12166,H,8,1,,,BAO_0000019,,
749,CHEMBL884527,,Prostate gland,B,Autocuration,120,H,8,1,,,BAO_0000357,2367.0,
750,CHEMBL872871,Columba livia,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
751,CHEMBL615854,Columba livia,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
752,CHEMBL767046,Columba livia,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
753,CHEMBL615855,,,B,Autocuration,10732,H,8,1,,,BAO_0000357,,
754,CHEMBL615856,Rattus norvegicus,,F,Expert,12198,D,9,1,,,BAO_0000019,,
755,CHEMBL615857,Rattus norvegicus,,F,Expert,12198,D,9,1,,,BAO_0000019,,
756,CHEMBL615858,Rattus norvegicus,,F,Expert,12198,D,9,1,,,BAO_0000019,,
757,CHEMBL615859,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000221,10000000.0,
758,CHEMBL615860,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
759,CHEMBL615861,Oryctolagus cuniculus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
760,CHEMBL615862,Oryctolagus cuniculus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
761,CHEMBL615863,Oryctolagus cuniculus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
762,CHEMBL615864,Oryctolagus cuniculus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
763,CHEMBL615865,,Hippocampus,B,Autocuration,104744,H,4,1,,,BAO_0000221,10000000.0,
764,CHEMBL615866,,Hippocampus,B,Autocuration,104744,H,4,1,,,BAO_0000221,10000000.0,
765,CHEMBL615867,,Hippocampus,B,Autocuration,104744,H,4,1,,,BAO_0000221,10000000.0,
766,CHEMBL615868,,,B,Autocuration,104744,H,4,1,,,BAO_0000249,,
767,CHEMBL615869,Rattus norvegicus,,B,Autocuration,104744,D,5,1,,,BAO_0000249,,
768,CHEMBL615870,Rattus norvegicus,,B,Autocuration,104744,D,5,1,,,BAO_0000019,,
769,CHEMBL615871,Rattus norvegicus,,B,Autocuration,104744,D,5,1,,,BAO_0000019,,
770,CHEMBL615872,,,B,Autocuration,104744,H,4,1,,,BAO_0000224,,
771,CHEMBL833492,,Hippocampus,B,Autocuration,104744,H,4,1,,,BAO_0000221,10000000.0,
772,CHEMBL615873,,Hippocampus,B,Autocuration,104744,H,4,1,,,BAO_0000221,10000000.0,
773,CHEMBL615479,,,B,Autocuration,104744,H,4,1,,,BAO_0000224,,
774,CHEMBL615480,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
775,CHEMBL615481,Rattus norvegicus,,B,Autocuration,104744,D,5,1,,,BAO_0000249,,
776,CHEMBL872869,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
777,CHEMBL615482,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
778,CHEMBL615483,,Brain,B,Autocuration,104744,H,4,1,,,BAO_0000221,955.0,
779,CHEMBL615484,,Brain,B,Autocuration,104744,H,4,1,,,BAO_0000221,955.0,
780,CHEMBL615485,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
781,CHEMBL615486,Rattus norvegicus,,B,Autocuration,104744,D,5,1,,,BAO_0000224,,
782,CHEMBL615487,,,B,Autocuration,104744,H,4,1,,,BAO_0000224,,
783,CHEMBL615488,,,B,Autocuration,104744,H,4,1,,,BAO_0000224,,
784,CHEMBL615489,,,B,Autocuration,104744,H,4,1,,,BAO_0000224,,
785,CHEMBL615389,,,B,Autocuration,104744,H,4,1,,,BAO_0000224,,
786,CHEMBL615390,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
787,CHEMBL615391,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
788,CHEMBL615392,,,B,Autocuration,104744,H,4,1,,,BAO_0000224,,
789,CHEMBL615393,Rattus norvegicus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
790,CHEMBL615394,,Brain,B,Autocuration,104744,H,4,1,,,BAO_0000221,955.0,
791,CHEMBL615395,,Brain,B,Autocuration,104744,H,4,1,,,BAO_0000221,955.0,
792,CHEMBL615396,,,B,Autocuration,104744,H,4,1,,,BAO_0000224,,
793,CHEMBL615397,,Brain,B,Autocuration,104744,H,4,1,,,BAO_0000221,955.0,
794,CHEMBL615398,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
795,CHEMBL615399,Rattus norvegicus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
796,CHEMBL615400,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
797,CHEMBL615401,Rattus norvegicus,,B,Autocuration,104744,D,5,1,,,BAO_0000019,,
798,CHEMBL615402,Rattus norvegicus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
799,CHEMBL615403,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
800,CHEMBL615404,,Brain,B,Autocuration,104744,H,4,1,,,BAO_0000221,955.0,
801,CHEMBL615781,,,B,Autocuration,104744,H,4,1,,,BAO_0000019,,
802,CHEMBL615782,,Brain,B,Autocuration,104744,H,4,1,,,BAO_0000220,955.0,
803,CHEMBL615783,,Brain,B,Autocuration,104744,H,4,1,,,BAO_0000221,955.0,
804,CHEMBL873481,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
805,CHEMBL615784,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
806,CHEMBL615785,,,B,Expert,10576,H,8,1,,,BAO_0000357,,
807,CHEMBL615786,,,F,Autocuration,10576,H,8,1,,,BAO_0000249,,
808,CHEMBL615787,,,F,Autocuration,10576,H,8,1,,,BAO_0000218,,
809,CHEMBL615788,,,F,Autocuration,10576,H,8,1,,,BAO_0000218,,
810,CHEMBL767044,,,F,Autocuration,10576,H,8,1,,,BAO_0000019,,
811,CHEMBL615789,,,F,Autocuration,10576,H,8,1,,,BAO_0000218,,
812,CHEMBL615790,,,F,Autocuration,10576,H,8,1,,,BAO_0000218,,
813,CHEMBL615813,,,F,Autocuration,10576,H,8,1,,,BAO_0000019,,
814,CHEMBL615814,,,F,Autocuration,10576,H,8,1,,,BAO_0000219,,
815,CHEMBL615815,,,F,Expert,51,H,8,1,,,BAO_0000219,,
816,CHEMBL615816,,,F,Autocuration,10576,H,8,1,,,BAO_0000219,,
817,CHEMBL615817,,,B,Expert,10576,H,8,1,,,BAO_0000249,,
818,CHEMBL615818,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
819,CHEMBL615819,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
820,CHEMBL615820,,,B,Expert,10576,H,8,1,,,BAO_0000249,,
821,CHEMBL615821,Rattus norvegicus,Hippocampus,B,Expert,10576,D,9,1,,,BAO_0000221,10000000.0,
822,CHEMBL615822,Rattus norvegicus,Hippocampus,B,Expert,10576,D,9,1,,,BAO_0000221,10000000.0,
823,CHEMBL615823,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000221,10000000.0,
824,CHEMBL615824,Rattus norvegicus,Hippocampus,B,Expert,10576,D,9,1,,,BAO_0000221,10000000.0,
825,CHEMBL615825,Rattus norvegicus,Hippocampus,B,Expert,10576,D,9,1,,,BAO_0000221,10000000.0,
826,CHEMBL615826,,,B,Expert,10576,H,8,1,,,BAO_0000357,,
827,CHEMBL615827,,,B,Expert,10576,H,8,1,,,BAO_0000249,,
828,CHEMBL615828,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000249,10000000.0,
829,CHEMBL615829,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000221,10000000.0,
830,CHEMBL615830,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
831,CHEMBL615831,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000221,10000000.0,
832,CHEMBL615832,,,B,Autocuration,10576,H,8,1,,,BAO_0000357,,
833,CHEMBL615833,,,B,Autocuration,10576,H,8,1,,,BAO_0000019,,
834,CHEMBL615834,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
835,CHEMBL615835,,,B,Intermediate,10576,H,8,1,,,BAO_0000249,,
836,CHEMBL615836,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000249,10000000.0,
837,CHEMBL615837,Rattus norvegicus,,B,Expert,10576,D,9,1,,,BAO_0000019,,
838,CHEMBL615838,Rattus norvegicus,,B,Expert,10576,D,9,1,,,BAO_0000019,,
839,CHEMBL615839,,,B,Expert,10576,H,8,1,,,BAO_0000249,,
840,CHEMBL884525,,,B,Autocuration,10576,H,8,1,,,BAO_0000019,,
841,CHEMBL615840,,,B,Autocuration,10576,H,8,1,,,BAO_0000249,,
842,CHEMBL615405,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000221,10000000.0,
843,CHEMBL615406,,,B,Expert,10576,H,8,1,,,BAO_0000019,,
844,CHEMBL615900,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000221,10000000.0,
845,CHEMBL615901,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000221,10000000.0,
846,CHEMBL615902,,,B,Expert,10576,H,8,1,,,BAO_0000357,,
847,CHEMBL615903,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
848,CHEMBL615904,,,B,Autocuration,10576,H,8,1,,,BAO_0000357,,
849,CHEMBL615905,,,B,Expert,10576,H,8,1,,,BAO_0000357,,
850,CHEMBL615906,,,B,Autocuration,10576,H,8,1,,,BAO_0000019,,
851,CHEMBL615907,,,F,Autocuration,10576,H,8,1,,,BAO_0000019,,
852,CHEMBL615908,,,B,Expert,10576,H,8,1,,,BAO_0000019,,
853,CHEMBL615909,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
854,CHEMBL615910,,,B,Autocuration,10576,H,8,1,,,BAO_0000019,,
855,CHEMBL615911,,,B,Autocuration,10576,H,8,1,,,BAO_0000019,,
856,CHEMBL615912,,,B,Autocuration,10576,H,8,1,,,BAO_0000019,,
857,CHEMBL615913,,,B,Expert,10576,H,8,1,,,BAO_0000019,,
858,CHEMBL615914,,,B,Expert,10576,H,8,1,,,BAO_0000357,,
859,CHEMBL615915,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
860,CHEMBL615916,,,B,Autocuration,10576,H,8,1,,,BAO_0000357,,
861,CHEMBL615917,,,B,Expert,10576,H,8,1,,,BAO_0000357,,
862,CHEMBL615918,,,B,Expert,10576,H,8,1,,,BAO_0000357,,
863,CHEMBL615919,,Hippocampus,B,Expert,10576,H,8,1,,,BAO_0000249,10000000.0,
864,CHEMBL615920,Rattus norvegicus,Hippocampus,B,Expert,10576,D,9,1,,,BAO_0000221,10000000.0,
865,CHEMBL615921,,,B,Autocuration,10576,H,8,1,,,BAO_0000357,,
866,CHEMBL615922,,,B,Expert,10576,H,8,1,,,BAO_0000357,,
867,CHEMBL881290,Rattus norvegicus,,F,Expert,10576,D,9,1,,,BAO_0000249,,
868,CHEMBL615923,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
869,CHEMBL615924,,Hippocampus,F,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
870,CHEMBL615925,,Hippocampus,F,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
871,CHEMBL615926,Rattus norvegicus,,B,Expert,10576,D,9,1,,,BAO_0000357,,
872,CHEMBL615927,Rattus norvegicus,,B,Expert,10576,D,9,1,,,BAO_0000019,,
873,CHEMBL615928,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
874,CHEMBL615929,Rattus norvegicus,,B,Expert,10576,D,9,1,,,BAO_0000357,,
875,CHEMBL615930,,Hippocampus,B,Autocuration,10576,H,8,1,,,BAO_0000221,10000000.0,
876,CHEMBL615931,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
877,CHEMBL615932,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
878,CHEMBL615933,,,F,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
879,CHEMBL615934,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
880,CHEMBL615935,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
881,CHEMBL615936,,,F,Autocuration,51,H,8,1,,,BAO_0000019,,
882,CHEMBL615937,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
883,CHEMBL615938,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
884,CHEMBL615797,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
885,CHEMBL615798,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
