ppersonale_id,data_pagamento,pagamento_id,inventario_id,data_restituzione,ammontare,npersonale_id,noleggio_id,cliente_id,data_noleggio
1,2005-06-18 20:24:23,3682,1993,2005-06-27 15:39:23,6.99,1,2469,137,2005-06-18 20:24:23
1,2005-07-06 01:03:29,12658,3871,2005-07-15 01:22:29,10.99,2,3526,469,2005-07-06 01:03:29
2,2005-07-28 07:41:07,10006,4180,2005-07-31 04:13:07,0.99,1,7797,370,2005-07-28 07:41:07
2,2005-07-30 04:31:02,6774,1128,2005-07-31 04:22:02,0.99,1,8982,251,2005-07-30 04:31:02
1,2005-06-21 06:19:07,10058,3988,2005-06-26 10:59:07,3.99,2,3283,372,2005-06-21 06:19:07
1,2005-08-19 16:53:56,10802,472,2005-08-20 11:38:56,4.99,2,13253,399,2005-08-19 16:53:56
2,2005-07-08 04:48:41,9405,4099,2005-07-16 08:51:41,9.99,2,4556,348,2005-07-08 04:48:41
2,2005-07-12 02:28:03,14719,2249,2005-07-19 03:06:03,4.99,2,6490,548,2005-07-12 02:28:03
2,2005-07-31 17:37:30,15523,640,2005-08-02 14:49:30,4.99,1,9997,579,2005-07-31 17:37:30
2,2005-08-23 05:32:03,15953,3257,2005-08-26 02:31:03,2.99,1,15576,595,2005-08-23 05:32:03
1,2005-06-18 00:41:36,9131,4334,2005-06-19 02:17:36,0.99,1,2179,338,2005-06-18 00:41:36
2,2005-08-22 13:36:30,1389,2467,2005-08-27 15:35:30,2.99,1,15138,50,2005-08-22 13:36:30
1,2005-07-12 13:44:03,5732,3124,2005-07-19 12:43:03,1.99,2,6722,211,2005-07-12 13:44:03
1,2005-08-22 21:15:46,4209,3260,2005-08-23 17:38:46,0.99,1,15351,154,2005-08-22 21:15:46
1,2005-06-21 15:55:06,7130,1741,2005-06-27 12:34:06,3.99,1,3403,264,2005-06-21 15:55:06
1,2005-07-10 08:19:38,4299,2326,2005-07-16 06:28:38,2.99,2,5672,158,2005-07-10 08:19:38
2,2005-07-07 12:48:19,5251,3522,2005-07-13 18:45:19,7.99,1,4231,194,2005-07-07 12:48:19
2,2005-06-17 02:27:03,5569,3596,2005-06-20 22:41:03,0.99,2,1872,206,2005-06-17 02:27:03
2,2005-08-01 00:12:11,1758,1266,2005-08-03 03:03:11,0.99,1,10185,64,2005-08-01 00:12:11
2,2005-07-11 10:11:54,14105,3681,2005-07-15 12:12:54,4.99,2,6161,524,2005-07-11 10:11:54
1,2005-08-18 13:54:48,14035,1054,2005-08-26 08:58:48,4.99,2,12530,521,2005-08-18 13:54:48
2,2005-05-30 15:33:17,9639,1441,2005-06-02 15:02:17,0.99,2,945,357,2005-05-30 15:33:17
2,2005-07-29 11:13:11,9198,2083,2005-08-05 05:17:11,4.99,2,8551,340,2005-07-29 11:13:11
1,2005-07-09 23:16:40,4474,865,2005-07-10 18:43:40,4.99,2,5472,165,2005-07-09 23:16:40
2,2005-07-30 21:08:32,4389,2206,2005-08-02 00:43:32,0.99,1,9421,161,2005-07-30 21:08:32
2,2005-08-18 04:05:29,168,2858,2005-08-23 04:17:29,2.99,1,12254,6,2005-08-18 04:05:29
2,2005-07-31 02:44:10,7672,1453,2005-08-01 03:30:10,2.99,2,9572,283,2005-07-31 02:44:10
1,2005-07-08 23:38:40,10920,737,2005-07-12 05:33:40,4.99,2,4963,404,2005-07-08 23:38:40
2,2005-06-19 13:11:47,2876,2570,2005-06-27 11:17:47,6.99,1,2693,107,2005-06-19 13:11:47
2,2005-07-27 05:42:13,3259,3892,2005-07-29 01:59:13,0.99,1,7114,121,2005-07-27 05:42:13
2,2005-07-06 21:15:45,9222,1991,2005-07-13 20:02:45,4.99,2,3938,341,2005-07-06 21:15:45
1,2005-08-19 09:25:40,1475,4122,2005-08-27 10:19:40,5.99,2,13049,53,2005-08-19 09:25:40
2,2005-07-31 06:31:03,10240,1647,2005-08-07 06:19:03,3.99,2,9668,378,2005-07-31 06:31:03
2,2005-06-21 08:05:27,13941,3438,2005-06-22 06:51:27,0.99,2,3311,518,2005-06-21 08:05:27
2,2005-07-30 19:24:50,11256,2806,2005-08-01 21:41:50,2.99,2,9383,416,2005-07-30 19:24:50
2,2005-07-31 22:01:41,6374,612,2005-08-07 22:24:41,4.99,1,10137,236,2005-07-31 22:01:41
1,2005-07-31 18:37:47,15499,505,2005-08-06 14:58:47,6.99,2,10029,578,2005-07-31 18:37:47
1,2005-07-30 01:31:25,7597,1686,2005-08-02 07:14:25,0.99,2,8912,280,2005-07-30 01:31:25
2,2005-06-19 22:17:44,6352,1102,2005-06-26 00:36:44,3.99,2,2840,236,2005-06-19 22:17:44
1,2005-07-06 23:49:20,15163,1245,2005-07-12 20:39:20,3.99,1,3998,566,2005-07-06 23:49:20
1,2005-05-30 10:43:38,13114,3775,2005-06-08 12:07:38,8.99,1,909,486,2005-05-30 10:43:38
1,2005-07-29 05:00:58,10070,1449,2005-08-01 02:49:58,0.99,2,8358,372,2005-07-29 05:00:58
2,2005-06-16 23:44:13,150,2363,2005-06-22 04:09:13,2.99,1,1841,6,2005-06-16 23:44:13
1,2005-07-11 12:00:32,8638,4193,2005-07-16 15:00:32,4.99,2,6195,319,2005-07-11 12:00:32
1,2005-08-23 06:00:28,13461,2510,2005-08-29 10:15:28,7.99,1,15587,499,2005-08-23 06:00:28
2,2005-06-18 03:12:29,3169,2260,2005-06-20 06:08:29,0.99,1,2217,118,2005-06-18 03:12:29
1,2005-07-31 06:00:21,1086,4215,2005-08-05 04:36:21,4.99,1,9656,39,2005-07-31 06:00:21
1,2005-05-27 22:53:02,14661,4178,2005-06-01 22:53:02,6.99,2,482,546,2005-05-27 22:53:02
2,2005-06-16 12:24:28,13261,4438,2005-06-24 08:24:28,1.99,1,1691,492,2005-06-16 12:24:28
1,2005-07-29 02:43:25,2400,2543,2005-08-01 00:23:25,2.99,1,8296,88,2005-07-29 02:43:25
2,2005-07-12 04:39:43,15466,2359,2005-07-16 06:33:43,2.99,1,6534,577,2005-07-12 04:39:43
1,2005-06-19 14:57:54,2774,3879,2005-06-22 16:31:54,0.99,2,2724,103,2005-06-19 14:57:54
2,2005-08-17 10:19:51,10412,1886,2005-08-23 04:30:51,5.99,1,11773,384,2005-08-17 10:19:51
1,2005-07-12 18:33:45,7667,1529,2005-07-13 19:09:45,4.99,1,6827,283,2005-07-12 18:33:45
2,2005-07-08 15:51:51,2119,611,2005-07-12 16:58:51,0.99,2,4778,78,2005-07-08 15:51:51
2,2005-07-12 01:17:11,5612,2047,2005-07-20 00:29:11,5.99,2,6465,207,2005-07-12 01:17:11
1,2005-08-02 07:56:40,2435,2743,2005-08-10 07:58:40,3.99,1,11090,89,2005-08-02 07:56:40
2,2005-08-20 19:34:43,10338,3789,2005-08-25 22:25:43,2.99,2,13995,381,2005-08-20 19:34:43
1,2005-07-28 15:32:07,288,2339,2005-07-31 20:52:07,4.99,1,8014,11,2005-07-28 15:32:07
2,2005-06-20 17:59:05,12338,2193,2005-06-26 13:28:05,2.99,1,3115,457,2005-06-20 17:59:05
2,2005-06-16 03:23:22,14993,4179,2005-06-20 06:03:22,1.99,2,1572,560,2005-06-16 03:23:22
2,2005-08-17 16:36:12,9850,151,2005-08-18 19:34:12,4.99,2,11932,364,2005-08-17 16:36:12
2,2005-07-31 09:20:50,5486,36,2005-08-01 05:34:50,4.99,2,9751,202,2005-07-31 09:20:50
2,2005-07-10 02:13:59,4701,2992,2005-07-15 00:01:59,2.99,2,5531,173,2005-07-10 02:13:59
2,2005-07-29 23:47:29,15004,759,2005-08-07 01:27:29,5.99,1,8861,560,2005-07-29 23:47:29
1,2005-08-17 10:20:39,13181,1679,2005-08-23 13:37:39,3.99,1,11774,488,2005-08-17 10:20:39
2,2005-07-29 01:45:51,5268,1208,2005-08-05 22:51:51,4.99,2,8280,195,2005-07-29 01:45:51
1,2005-07-31 22:13:52,1350,3011,2005-08-05 19:27:52,4.99,1,10144,49,2005-07-31 22:13:52
2,2005-07-11 21:51:25,7772,522,2005-07-17 03:38:25,3.99,2,6379,287,2005-07-11 21:51:25
1,2005-07-08 14:24:00,9492,3068,2005-07-12 16:16:00,1.99,1,4756,351,2005-07-08 14:24:00
2,2005-07-09 08:51:42,120,416,2005-07-15 03:59:42,1.99,2,5156,5,2005-07-09 08:51:42
2,2005-08-21 13:53:59,252,2312,2005-08-30 15:45:59,7.99,2,14489,9,2005-08-21 13:53:59
1,2005-07-29 21:15:38,13821,800,2005-08-05 02:46:38,5.99,2,8798,513,2005-07-29 21:15:38
1,2005-07-27 00:40:50,11589,3545,2005-08-02 19:08:50,6.99,2,6977,429,2005-07-27 00:40:50
1,2005-07-08 13:42:36,14404,80,2005-07-11 18:54:36,2.99,2,4743,535,2005-07-08 13:42:36
2,2005-07-29 00:57:06,2073,2388,2005-08-07 01:46:06,6.99,1,8253,76,2005-07-29 00:57:06
2,2005-08-02 18:14:12,7233,181,2005-08-06 23:37:12,0.99,1,11373,267,2005-08-02 18:14:12
1,2005-05-30 10:11:29,5322,2423,2005-06-03 09:33:29,3.99,1,903,197,2005-05-30 10:11:29
2,2005-07-06 10:51:28,7472,1985,2005-07-09 13:57:28,2.99,2,3714,276,2005-07-06 10:51:28
2,2005-06-21 02:48:21,2094,2732,2005-06-23 04:43:21,0.99,1,3238,77,2005-06-21 02:48:21
2,2005-08-21 19:01:36,5874,3583,2005-08-22 15:09:36,2.99,2,14638,216,2005-08-21 19:01:36
2,2005-07-27 12:57:06,6173,2464,2005-07-30 13:13:06,0.99,2,7305,229,2005-07-27 12:57:06
1,2005-06-16 02:17:07,6894,4168,2005-06-22 06:28:07,2.99,1,1555,256,2005-06-16 02:17:07
1,2005-08-18 05:08:03,7677,4100,2005-08-23 08:10:03,6.99,2,12290,283,2005-08-18 05:08:03
1,2005-06-20 15:09:48,9920,3642,2005-06-24 16:54:48,0.99,1,3078,367,2005-06-20 15:09:48
2,2005-06-18 11:29:22,8053,313,2005-06-21 10:29:22,4.99,1,2339,297,2005-06-18 11:29:22
2,2005-08-19 23:10:09,5873,4340,2005-08-23 02:25:09,0.99,1,13424,216,2005-08-19 23:10:09
1,2005-08-02 18:44:45,6943,2087,2005-08-06 22:51:45,0.99,2,11394,257,2005-08-02 18:44:45
2,2005-07-28 22:18:38,14058,357,2005-08-06 02:43:38,4.99,2,8181,522,2005-07-28 22:18:38
1,2005-08-23 16:42:53,13036,235,2005-08-29 16:21:53,3.99,2,15879,482,2005-08-23 16:42:53
1,2005-07-30 08:35:10,3790,2699,2005-08-07 08:18:10,4.99,2,9094,140,2005-07-30 08:35:10
2,2005-05-26 19:44:51,10020,314,2005-06-04 18:00:51,6.99,2,286,371,2005-05-26 19:44:51
1,2005-08-23 13:48:34,10052,3132,2005-08-27 15:59:34,0.99,1,15786,371,2005-08-23 13:48:34
2,2005-07-07 05:11:53,2911,2904,2005-07-12 00:55:53,2.99,1,4082,108,2005-07-07 05:11:53
1,2005-07-09 02:35:43,13387,25,2005-07-17 02:05:43,4.99,1,5030,497,2005-07-09 02:35:43
1,2005-06-15 12:51:03,13058,2364,2005-06-22 07:23:03,3.99,1,1351,484,2005-06-15 12:51:03
1,2005-08-23 15:15:19,9367,1732,2005-08-24 10:50:19,0.99,2,15827,346,2005-08-23 15:15:19
2,2005-07-30 00:13:54,5055,2669,2005-08-01 18:34:54,0.99,1,8872,186,2005-07-30 00:13:54
1,2005-06-17 21:10:05,7248,932,2005-06-23 22:41:05,0.99,1,2133,268,2005-06-17 21:10:05
1,2005-08-21 20:42:29,10935,2131,2005-08-24 01:22:29,0.99,1,14691,404,2005-08-21 20:42:29
2,2005-07-28 09:10:06,7477,2447,2005-08-04 06:52:06,2.99,2,7842,276,2005-07-28 09:10:06
1,2005-07-06 15:08:08,3392,537,2005-07-15 14:01:08,7.99,2,3804,126,2005-07-06 15:08:08
2,2005-06-15 16:25:26,11972,1830,2005-06-21 20:45:26,3.99,1,1397,444,2005-06-15 16:25:26
1,2005-08-01 08:23:25,12073,322,2005-08-05 04:29:25,2.99,1,10425,447,2005-08-01 08:23:25
2,2005-06-17 19:45:49,4424,3592,2005-06-26 18:59:49,7.99,2,2110,163,2005-06-17 19:45:49
2,2005-08-22 21:45:57,10149,1453,2005-08-30 16:35:57,6.99,1,15366,374,2005-08-22 21:45:57
2,2005-07-07 18:41:46,6117,3919,2005-07-16 21:27:46,2.99,1,4340,227,2005-07-07 18:41:46
1,2005-07-31 11:23:45,2101,3305,2005-08-06 15:51:45,0.99,1,9811,77,2005-07-31 11:23:45
1,2005-08-22 02:48:05,11419,1806,2005-08-27 00:50:05,4.99,1,14861,422,2005-08-22 02:48:05
1,2006-02-14 15:16:03,7126,1219,,0.99,2,15293,263,2006-02-14 15:16:03
1,2005-08-23 11:17:26,13603,3915,2005-08-31 13:58:26,8.99,2,15723,504,2005-08-23 11:17:26
2,2005-08-18 09:06:30,14567,2020,2005-08-21 12:09:30,4.99,2,12395,541,2005-08-18 09:06:30
2,2005-06-18 23:45:30,6299,1824,2005-06-24 01:21:30,5.99,2,2511,234,2005-06-18 23:45:30
1,2005-07-27 23:30:41,11461,3230,2005-08-02 04:29:41,2.99,1,7594,424,2005-07-27 23:30:41
2,2005-07-08 16:59:12,12231,377,2005-07-09 15:02:12,2.99,1,4805,453,2005-07-08 16:59:12
1,2005-06-17 02:55:32,10311,3319,2005-06-21 03:44:32,1.99,1,1878,381,2005-06-17 02:55:32
1,2005-07-07 22:22:44,9320,877,2005-07-08 22:23:44,2.99,2,4425,345,2005-07-07 22:22:44
2,2005-08-19 12:08:13,12975,1466,2005-08-27 13:43:13,9.99,2,13131,480,2005-08-19 12:08:13
2,2005-07-10 11:28:32,8177,1903,2005-07-11 11:45:32,2.99,2,5730,301,2005-07-10 11:28:32
2,2005-07-08 21:32:17,5759,2680,2005-07-14 20:55:17,6.99,2,4916,212,2005-07-08 21:32:17
1,2005-07-28 07:15:32,13616,3611,2005-08-06 05:00:32,4.99,1,7784,505,2005-07-28 07:15:32
2,2005-07-31 14:59:37,674,3615,2005-08-06 14:05:37,2.99,1,9922,25,2005-07-31 14:59:37
1,2005-07-29 04:45:25,6937,221,2005-08-06 01:53:25,4.99,1,8344,257,2005-07-29 04:45:25
1,2005-07-29 17:58:58,10844,1389,2005-08-07 23:40:58,8.99,1,8722,401,2005-07-29 17:58:58
1,2005-06-16 02:46:27,10695,595,2005-06-23 00:56:27,0.99,2,1562,395,2005-06-16 02:46:27
1,2005-06-19 22:34:20,5885,4183,2005-06-22 03:46:20,4.99,2,2842,217,2005-06-19 22:34:20
2,2005-07-07 11:36:20,15566,1972,2005-07-16 12:38:20,2.99,1,4210,581,2005-07-07 11:36:20
2,2005-06-17 01:49:36,14141,2657,2005-06-23 21:13:36,7.99,1,1865,526,2005-06-17 01:49:36
2,2005-06-18 16:06:14,15459,2492,2005-06-26 16:56:14,3.99,2,2399,577,2005-06-18 16:06:14
2,2005-08-02 02:52:18,3846,4458,2005-08-06 01:23:18,5.99,2,10934,142,2005-08-02 02:52:18
2,2005-08-17 11:42:45,14907,1040,2005-08-25 07:11:45,3.99,1,11804,556,2005-08-17 11:42:45
2,2005-06-18 06:56:06,13665,2056,2005-06-19 05:11:06,4.99,2,2283,507,2005-06-18 06:56:06
2,2005-06-18 08:18:52,754,4339,2005-06-26 11:48:52,3.99,1,2299,28,2005-06-18 08:18:52
2,2005-07-08 22:44:28,7935,3648,2005-07-17 21:51:28,6.99,2,4944,293,2005-07-08 22:44:28
1,2005-06-19 18:18:12,11402,3357,2005-06-28 21:43:12,5.99,1,2778,422,2005-06-19 18:18:12
1,2005-05-31 08:38:20,4767,2223,2005-06-09 08:23:20,7.99,2,1062,176,2005-05-31 08:38:20
2,2005-06-15 07:42:58,3638,3128,2005-06-18 12:00:58,0.99,1,1272,135,2005-06-15 07:42:58
2,2005-08-22 07:04:25,4291,2596,2005-08-27 12:39:25,4.99,1,14974,157,2005-08-22 07:04:25
1,2005-07-28 02:09:00,13951,2319,2005-08-04 21:44:00,2.99,1,7657,518,2005-07-28 02:09:00
1,2005-08-01 00:43:18,8312,1099,2005-08-08 23:26:18,6.99,1,10202,306,2005-08-01 00:43:18
1,2005-08-22 00:29:39,7580,2344,2005-08-25 02:25:39,4.99,1,14789,279,2005-08-22 00:29:39
2,2005-08-01 07:13:39,5540,2515,2005-08-10 06:56:39,5.99,1,10399,204,2005-08-01 07:13:39
2,2005-07-28 23:51:53,7538,2999,2005-08-05 22:48:53,5.99,1,8222,278,2005-07-28 23:51:53
2,2005-05-26 19:47:49,2219,3546,2005-06-03 20:53:49,8.99,2,288,82,2005-05-26 19:47:49
2,2005-06-18 21:32:54,10128,3683,2005-06-23 21:11:54,4.99,2,2487,374,2005-06-18 21:32:54
1,2005-08-20 20:29:46,14472,934,2005-08-26 17:37:46,4.99,2,14010,537,2005-08-20 20:29:46
1,2005-07-27 10:48:50,7745,2697,2005-07-28 10:34:50,2.99,1,7254,286,2005-07-27 10:48:50
2,2005-08-18 04:39:10,403,1964,2005-08-24 09:41:10,2.99,1,12272,15,2005-08-18 04:39:10
2,2005-07-11 21:40:23,7108,1834,2005-07-13 23:16:23,4.99,1,6376,263,2005-07-11 21:40:23
2,2005-07-28 14:27:51,5645,2893,2005-08-04 17:34:51,2.99,1,7984,208,2005-07-28 14:27:51
2,2005-08-18 12:31:34,5916,2424,2005-08-21 16:08:34,2.99,2,12481,218,2005-08-18 12:31:34
1,2005-08-23 07:22:02,8214,3335,2005-09-01 06:08:02,5.99,2,15622,302,2005-08-23 07:22:02
2,2005-08-21 12:35:49,4106,2475,2005-08-22 16:28:49,2.99,2,14454,150,2005-08-21 12:35:49
2,2005-08-22 18:48:42,7093,4123,2005-08-28 15:38:42,3.99,2,15270,262,2005-08-22 18:48:42
1,2005-07-10 20:01:17,5004,4355,2005-07-12 00:15:17,0.99,1,5891,184,2005-07-10 20:01:17
2,2005-07-08 04:36:21,13306,1160,2005-07-17 10:23:21,7.99,2,4551,494,2005-07-08 04:36:21
1,2005-07-11 09:25:17,12873,352,2005-07-12 05:11:17,2.99,1,6151,476,2005-07-11 09:25:17
1,2005-05-25 06:49:10,6889,1257,2005-05-26 06:42:10,4.99,1,51,256,2005-05-25 06:49:10
1,2005-08-18 07:09:27,4204,130,2005-08-21 03:44:27,0.99,1,12341,154,2005-08-18 07:09:27
1,2005-08-01 04:34:57,12676,1907,2005-08-06 02:34:57,4.99,2,10316,469,2005-08-01 04:34:57
1,2005-07-31 03:59:31,14720,2955,2005-08-08 04:19:31,5.99,1,9614,548,2005-07-31 03:59:31
1,2005-07-30 12:14:03,12673,4008,2005-08-04 13:10:03,2.99,2,9187,469,2005-07-30 12:14:03
1,2005-06-15 03:38:53,1362,1299,2005-06-20 01:00:53,2.99,2,1223,50,2005-06-15 03:38:53
1,2005-07-29 19:07:57,1900,2584,2005-07-30 16:01:57,2.99,1,8747,70,2005-07-29 19:07:57
2,2005-06-16 13:59:42,15104,123,2005-06-18 19:54:42,2.99,2,1705,564,2005-06-16 13:59:42
2,2005-07-12 17:51:54,4559,3455,2005-07-17 15:10:54,3.99,1,6809,168,2005-07-12 17:51:54
2,2005-07-28 10:06:10,527,1238,2005-08-04 08:38:10,5.99,1,7864,20,2005-07-28 10:06:10
1,2005-05-29 02:44:43,8907,2628,2005-06-06 01:51:43,3.99,2,704,330,2005-05-29 02:44:43
1,2005-05-25 05:53:23,5597,3098,2005-05-29 10:56:23,0.99,2,44,207,2005-05-25 05:53:23
2,2005-05-27 04:32:25,3880,1396,2005-05-31 09:50:25,2.99,1,345,144,2005-05-27 04:32:25
1,2005-07-06 11:31:24,9591,1665,2005-07-15 06:53:24,6.99,1,3730,355,2005-07-06 11:31:24
1,2005-06-18 09:44:21,5776,1893,2005-06-25 09:29:21,5.99,1,2322,213,2005-06-18 09:44:21
1,2005-07-06 15:41:27,7156,124,2005-07-09 09:48:27,2.99,1,3823,265,2005-07-06 15:41:27
1,2005-07-28 17:10:02,15471,3765,2005-08-05 17:11:02,6.99,1,8060,577,2005-07-28 17:10:02
2,2005-08-02 00:38:14,6830,781,2005-08-09 22:02:14,6.99,2,10881,253,2005-08-02 00:38:14
2,2005-07-06 08:36:34,10092,447,2005-07-15 04:25:34,4.99,2,3667,373,2005-07-06 08:36:34
2,2005-08-18 17:16:03,1664,2233,2005-08-26 16:56:03,7.99,2,12614,60,2005-08-18 17:16:03
1,2005-07-30 18:39:28,13502,21,2005-07-31 15:39:28,2.99,1,9359,501,2005-07-30 18:39:28
2,2005-08-18 19:10:52,10171,1163,2005-08-19 15:46:52,0.99,1,12663,375,2005-08-18 19:10:52
2,2005-08-20 11:47:52,10496,2038,2005-08-28 05:50:52,4.99,2,13772,387,2005-08-20 11:47:52
2,2005-06-21 05:16:10,5291,4191,2005-06-27 10:46:10,5.99,1,3271,196,2005-06-21 05:16:10
1,2005-07-31 07:44:18,9501,203,2005-08-08 12:45:18,7.99,1,9707,351,2005-07-31 07:44:18
2,2005-08-01 07:49:15,12128,2804,2005-08-02 13:42:15,2.99,2,10409,449,2005-08-01 07:49:15
2,2005-08-21 09:04:20,1819,2037,2005-08-25 05:27:20,2.99,1,14351,66,2005-08-21 09:04:20
2,2005-08-22 11:05:34,7785,4170,2005-08-27 14:40:34,1.99,1,15076,287,2005-08-22 11:05:34
2,2005-08-21 01:03:30,7810,931,2005-08-23 06:46:30,0.99,2,14113,288,2005-08-21 01:03:30
2,2005-08-21 08:33:42,9801,3166,2005-08-23 03:27:42,4.99,1,14336,362,2005-08-21 08:33:42
1,2005-08-19 03:17:08,15977,1182,2005-08-23 03:44:08,4.99,1,12878,596,2005-08-19 03:17:08
1,2005-07-12 01:16:11,10604,2930,2005-07-13 01:37:11,2.99,1,6463,391,2005-07-12 01:16:11
2,2005-08-21 18:01:41,11965,4078,2005-08-26 12:34:41,6.99,1,14611,443,2005-08-21 18:01:41
2,2005-08-23 20:31:38,4135,3098,2005-08-29 20:58:38,2.99,1,15996,151,2005-08-23 20:31:38
2,2005-06-20 19:03:22,9220,2569,2005-06-29 18:05:22,7.99,2,3130,341,2005-06-20 19:03:22
1,2005-08-22 00:27:59,3774,1917,2005-08-29 23:54:59,2.99,2,14788,139,2005-08-22 00:27:59
1,2005-07-28 01:31:45,6879,1615,2005-07-31 07:16:45,2.99,1,7646,255,2005-07-28 01:31:45
2,2006-02-14 15:16:03,9125,1784,,0.99,1,11847,337,2006-02-14 15:16:03
2,2005-07-09 15:55:36,8391,625,2005-07-18 15:59:36,8.99,1,5305,309,2005-07-09 15:55:36
2,2005-08-18 21:55:38,3459,1719,2005-08-23 20:30:38,2.99,1,12731,128,2005-08-18 21:55:38
1,2005-07-07 15:38:25,1740,1508,2005-07-13 16:23:25,4.99,2,4288,64,2005-07-07 15:38:25
1,2005-07-12 11:28:22,9497,4578,2005-07-15 09:30:22,4.99,1,6664,351,2005-07-12 11:28:22
1,2005-07-09 14:31:24,1043,4570,2005-07-14 13:27:24,2.99,2,5273,38,2005-07-09 14:31:24
1,2005-07-31 22:18:43,5376,1351,2005-08-02 23:08:43,2.99,2,10147,198,2005-07-31 22:18:43
1,2005-06-18 13:11:13,1569,37,2005-06-23 15:32:13,4.99,2,2360,57,2005-06-18 13:11:13
1,2005-08-23 17:13:01,2408,3502,2005-08-29 11:22:01,4.99,2,15898,88,2005-08-23 17:13:01
1,2005-06-17 08:54:10,14853,1464,2005-06-20 05:02:10,4.99,2,1959,554,2005-06-17 08:54:10
1,2005-07-30 02:36:06,7032,1664,2005-08-02 23:37:06,0.99,2,8933,260,2005-07-30 02:36:06
1,2005-07-31 16:03:56,4280,4142,2005-08-04 15:21:56,2.99,2,9958,157,2005-07-31 16:03:56
1,2005-06-20 09:10:43,12757,4308,2005-06-23 13:04:43,4.99,1,2991,472,2005-06-20 09:10:43
2,2005-08-23 20:06:04,5469,3518,2005-08-27 17:33:04,5.99,2,15974,201,2005-08-23 20:06:04
2,2005-07-12 04:29:44,16016,3824,2005-07-18 02:39:44,4.99,2,6528,598,2005-07-12 04:29:44
2,2005-07-28 04:42:58,2257,2228,2005-07-31 07:52:58,0.99,1,7721,83,2005-07-28 04:42:58
1,2005-07-10 04:33:13,7770,702,2005-07-17 08:44:13,3.99,2,5593,287,2005-07-10 04:33:13
2,2005-06-17 14:31:12,90,2495,2005-06-19 11:04:12,0.99,2,2043,4,2005-06-17 14:31:12
1,2005-07-10 10:59:23,2750,3416,2005-07-16 12:25:23,2.99,2,5716,102,2005-07-10 10:59:23
1,2005-07-10 00:11:09,14946,4524,2005-07-14 01:27:09,3.99,1,5492,558,2005-07-10 00:11:09
1,2005-08-21 12:00:21,5566,122,2005-08-23 17:00:21,2.99,2,14442,205,2005-08-21 12:00:21
2,2005-06-18 02:14:45,11801,3651,2005-06-24 23:20:45,0.99,2,2206,438,2005-06-18 02:14:45
1,2005-07-07 10:03:34,11354,2745,2005-07-16 08:43:34,4.99,1,4176,420,2005-07-07 10:03:34
1,2005-05-29 20:16:12,3615,1572,2005-06-07 17:47:12,6.99,1,814,134,2005-05-29 20:16:12
2,2005-07-28 08:35:51,5815,1473,2005-08-05 07:57:51,5.99,2,7826,214,2005-07-28 08:35:51
2,2005-08-01 12:24:54,6305,1413,2005-08-03 16:18:54,0.99,1,10541,234,2005-08-01 12:24:54
2,2005-06-19 19:04:32,13120,3222,2005-06-20 22:43:32,2.99,1,2797,486,2005-06-19 19:04:32
1,2005-08-01 03:27:15,14589,1457,2005-08-07 23:01:15,4.99,2,10280,542,2005-08-01 03:27:15
2,2005-07-09 00:26:59,2697,2638,2005-07-14 19:42:59,6.99,1,4980,100,2005-07-09 00:26:59
1,2005-06-19 08:51:47,15370,2274,2005-06-23 07:13:47,0.99,2,2632,574,2005-06-19 08:51:47
1,2005-07-31 09:57:51,8311,4174,2005-08-02 09:08:51,0.99,2,9774,306,2005-07-31 09:57:51
1,2005-08-23 10:04:17,2553,2836,2005-08-25 08:47:17,0.99,2,15696,93,2005-08-23 10:04:17
1,2005-07-12 05:07:26,4837,2741,2005-07-21 06:06:26,5.99,2,6554,178,2005-07-12 05:07:26
1,2005-07-09 00:02:46,2713,3730,2005-07-14 18:05:46,2.99,2,4975,101,2005-07-09 00:02:46
2,2005-07-12 05:26:26,733,3969,2005-07-16 05:10:26,5.99,2,6562,27,2005-07-12 05:26:26
1,2005-05-30 09:53:36,15021,1514,2005-06-07 12:10:36,4.99,1,902,561,2005-05-30 09:53:36
2,2005-06-15 16:06:29,6842,4502,2005-06-19 13:11:29,0.99,1,1390,254,2005-06-15 16:06:29
1,2005-07-06 02:35:41,11403,4510,2005-07-08 06:38:41,4.99,2,3553,422,2005-07-06 02:35:41
2,2005-08-23 21:52:56,3221,2515,2005-08-30 18:16:56,3.99,2,16028,119,2005-08-23 21:52:56
1,2005-08-22 04:38:18,9915,153,2005-08-29 23:03:18,6.99,1,14906,366,2005-08-22 04:38:18
1,2005-07-08 05:23:59,3292,2626,2005-07-09 06:07:59,4.99,1,4568,122,2005-07-08 05:23:59
1,2005-07-29 04:40:39,10542,2257,2005-08-07 04:40:39,6.99,2,8338,389,2005-07-29 04:40:39
2,2005-08-01 23:28:00,6804,2270,2005-08-07 01:21:00,2.99,1,10834,252,2005-08-01 23:28:00
2,2005-07-09 03:20:30,6847,3609,2005-07-15 07:22:30,2.99,1,5042,254,2005-07-09 03:20:30
2,2005-07-30 13:14:35,4675,119,2005-08-07 18:03:35,5.99,1,9218,172,2005-07-30 13:14:35
2,2005-08-21 07:06:47,9856,3555,2005-08-22 05:07:47,4.99,2,14293,364,2005-08-21 07:06:47
1,2005-06-21 12:19:54,12258,1284,2005-06-23 06:59:54,4.99,2,3362,454,2005-06-21 12:19:54
