assays_ss_d,assays_ss_sbclllr_frctn,assays_ss_strn,assays_ss_tst_tp,assays_ss_tx_d,assays_tss_d,assays_src_ss_d,assays_vrnt_d,assays_td,assays_ss_ctgr,assays_src_d,assays_rltnshp_tp,assays_cnfdnc_scr,assays_crtd_b,assays_chmbl_d,assays_cll_d,assays_b_frmt
11265,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624810,,BAO_0000218
11266,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL877618,,BAO_0000218
11267,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624811,,BAO_0000218
11268,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624812,,BAO_0000218
11269,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624813,,BAO_0000218
11270,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624814,,BAO_0000218
11271,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624815,,BAO_0000218
11272,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624816,,BAO_0000218
11273,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624817,,BAO_0000218
11274,,,,9615.0,,,,50588,,1,N,1,Intermediate,CHEMBL624818,,BAO_0000218
11275,,,,9615.0,,,,50588,,1,N,1,Intermediate,CHEMBL624819,,BAO_0000218
11276,,,,9615.0,,,,50588,,1,N,1,Intermediate,CHEMBL624820,,BAO_0000218
11277,,,,9615.0,,,,50588,,1,N,1,Intermediate,CHEMBL624821,,BAO_0000218
11278,,,,9615.0,,,,50588,,1,N,1,Intermediate,CHEMBL624822,,BAO_0000218
11279,,,,9615.0,,,,50588,,1,N,1,Intermediate,CHEMBL624823,,BAO_0000218
11280,,,,562.0,,,,50212,,1,N,1,Intermediate,CHEMBL624824,,BAO_0000218
11281,,,,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL624825,,BAO_0000218
11282,,,,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL624826,,BAO_0000218
11283,,,,10116.0,2081.0,,,50597,,1,N,1,Intermediate,CHEMBL876817,,BAO_0000218
11284,,,,10116.0,2081.0,,,50597,,1,N,1,Intermediate,CHEMBL624827,,BAO_0000218
11285,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624828,,BAO_0000218
11286,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624829,,BAO_0000218
11287,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL624830,,BAO_0000218
11288,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL624831,,BAO_0000218
11289,,,,10116.0,2081.0,,,50597,,1,N,1,Intermediate,CHEMBL624832,,BAO_0000218
11290,,,,10116.0,2081.0,,,50597,,1,N,1,Intermediate,CHEMBL624833,,BAO_0000218
11291,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624834,,BAO_0000218
11292,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624835,,BAO_0000218
11293,,,,10116.0,2106.0,,,50597,,1,N,1,Intermediate,CHEMBL624836,,BAO_0000218
11294,,,,10116.0,2106.0,,,50597,,1,N,1,Intermediate,CHEMBL624837,,BAO_0000218
11295,,,,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL624838,,BAO_0000218
11296,,,,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL622188,,BAO_0000218
11297,,,,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL622189,,BAO_0000218
11298,,,,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL622190,,BAO_0000218
11299,,,,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL625170,,BAO_0000218
11300,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL625171,,BAO_0000218
11301,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL625172,,BAO_0000218
11302,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL625173,,BAO_0000218
11303,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL625174,,BAO_0000218
11304,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL625175,,BAO_0000218
11305,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL625176,,BAO_0000218
11306,,,,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL625177,,BAO_0000218
11307,,,,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL625178,,BAO_0000218
11308,,,,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL625179,,BAO_0000218
11309,,,,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL625180,,BAO_0000218
11310,,,,,,,,22224,,1,U,0,Autocuration,CHEMBL625181,,BAO_0000218
11311,,,,10090.0,1088.0,,,50594,,1,N,1,Intermediate,CHEMBL625182,,BAO_0000218
11312,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL625183,,BAO_0000218
11313,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL875848,,BAO_0000218
11314,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL622260,,BAO_0000218
11315,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL622261,,BAO_0000218
11316,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL622262,,BAO_0000218
11317,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL622263,,BAO_0000218
11318,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL622418,,BAO_0000218
11319,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL622419,,BAO_0000218
11320,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL623388,,BAO_0000218
11321,,,In vivo,10090.0,2107.0,,,50594,,1,N,1,Intermediate,CHEMBL623389,,BAO_0000218
11322,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL623390,,BAO_0000218
11323,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL623391,,BAO_0000218
11324,,,In vivo,10090.0,178.0,,,50594,,1,N,1,Intermediate,CHEMBL623392,,BAO_0000218
11325,,,In vivo,10090.0,2037.0,,,50594,,1,N,1,Intermediate,CHEMBL623393,,BAO_0000218
11326,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL623394,,BAO_0000218
11327,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL618885,,BAO_0000218
11328,,,In vivo,10090.0,2107.0,,,50594,,1,N,1,Intermediate,CHEMBL618886,,BAO_0000218
11329,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL618887,,BAO_0000218
11330,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL619535,,BAO_0000218
11331,,,In vivo,10090.0,178.0,,,50594,,1,N,1,Intermediate,CHEMBL619536,,BAO_0000218
11332,,,In vivo,10090.0,2037.0,,,50594,,1,N,1,Intermediate,CHEMBL619537,,BAO_0000218
11333,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL619705,,BAO_0000218
11334,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL619706,,BAO_0000218
11335,,,In vivo,10090.0,2107.0,,,50594,,1,N,1,Intermediate,CHEMBL619707,,BAO_0000218
11336,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL619708,,BAO_0000218
11337,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL625219,,BAO_0000218
11338,,,In vivo,10090.0,178.0,,,50594,,1,N,1,Intermediate,CHEMBL625220,,BAO_0000218
11339,,,In vivo,10090.0,2037.0,,,50594,,1,N,1,Intermediate,CHEMBL625221,,BAO_0000218
11340,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL625222,,BAO_0000218
11341,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL625223,,BAO_0000218
11342,,,In vivo,10090.0,2107.0,,,50594,,1,N,1,Intermediate,CHEMBL625224,,BAO_0000218
11343,,,In vivo,10090.0,,,,50594,,1,N,1,Intermediate,CHEMBL625225,,BAO_0000218
11344,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL625226,,BAO_0000218
11345,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL625227,,BAO_0000218
11346,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL625228,,BAO_0000218
11347,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL875354,,BAO_0000218
11348,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL625229,,BAO_0000218
11349,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL625230,,BAO_0000218
11350,,,In vivo,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL625231,,BAO_0000218
11351,,,In vivo,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL625900,,BAO_0000218
11352,,,In vivo,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL625901,,BAO_0000218
11353,,,In vivo,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL625902,,BAO_0000218
11354,,,In vivo,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL625903,,BAO_0000218
11355,,,In vivo,10116.0,948.0,,,50597,,1,N,1,Intermediate,CHEMBL625904,,BAO_0000218
11356,,,In vivo,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL625905,,BAO_0000218
11357,,,In vivo,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL627861,,BAO_0000218
11358,,,In vivo,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL627862,,BAO_0000218
11359,,,In vivo,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL627863,,BAO_0000218
11360,,,In vivo,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL627769,,BAO_0000218
11361,,,In vivo,9615.0,1969.0,,,50588,,1,N,1,Intermediate,CHEMBL627770,,BAO_0000218
11362,,,In vivo,9541.0,,,,100710,,1,N,1,Intermediate,CHEMBL627771,,BAO_0000218
11363,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL627772,,BAO_0000218
11364,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL627773,,BAO_0000218
11365,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL621922,,BAO_0000218
11366,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL621923,,BAO_0000218
11367,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621924,,BAO_0000218
11368,,,In vivo,9615.0,1969.0,,,50588,,1,N,1,Intermediate,CHEMBL621925,,BAO_0000218
11369,,,In vivo,314293.0,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621926,,BAO_0000218
11370,,,In vivo,9986.0,1969.0,,,50592,,1,N,1,Intermediate,CHEMBL621927,,BAO_0000218
11371,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL621928,,BAO_0000218
11372,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL621929,,BAO_0000218
11373,,,In vivo,10090.0,1969.0,,,50594,,1,N,1,Intermediate,CHEMBL621930,,BAO_0000218
11374,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL621931,,BAO_0000218
11375,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621932,,BAO_0000218
11376,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621933,,BAO_0000218
11377,,,In vivo,9615.0,1969.0,,,50588,,1,N,1,Intermediate,CHEMBL621934,,BAO_0000218
11378,,,In vivo,9615.0,1969.0,,,50588,,1,N,1,Intermediate,CHEMBL621935,,BAO_0000218
11379,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL621936,,BAO_0000218
11380,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621937,,BAO_0000218
11381,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621938,,BAO_0000218
11382,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621939,,BAO_0000218
11383,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621940,,BAO_0000218
11384,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621941,,BAO_0000218
11385,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL621942,,BAO_0000218
11386,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL626178,,BAO_0000218
11387,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL626179,,BAO_0000218
11388,,,In vivo,,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL626180,,BAO_0000218
11389,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL626181,,BAO_0000218
11390,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL626182,,BAO_0000218
11391,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL626183,,BAO_0000218
11392,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL626184,,BAO_0000218
11393,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL626185,,BAO_0000218
11394,,,In vivo,9615.0,1969.0,,,50588,,1,N,1,Intermediate,CHEMBL626186,,BAO_0000218
11395,,,In vivo,9615.0,1969.0,,,50588,,1,N,1,Intermediate,CHEMBL877589,,BAO_0000218
11396,,,In vivo,,,,,22224,,1,U,0,Autocuration,CHEMBL626187,,BAO_0000218
11397,,,In vivo,,,,,22224,,1,U,0,Autocuration,CHEMBL626188,,BAO_0000218
11398,,,In vivo,,,,,22224,,1,U,0,Autocuration,CHEMBL626189,,BAO_0000218
11399,,,In vivo,,178.0,,,22224,,1,U,0,Autocuration,CHEMBL626855,,BAO_0000218
11400,,,In vivo,,178.0,,,22224,,1,U,0,Autocuration,CHEMBL623781,,BAO_0000218
11401,,,In vivo,,178.0,,,22224,,1,U,0,Autocuration,CHEMBL623782,,BAO_0000218
11402,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL623783,,BAO_0000218
11403,,,In vivo,9615.0,1969.0,,,50588,,1,N,1,Intermediate,CHEMBL623784,,BAO_0000218
11404,,,In vivo,9615.0,1969.0,,,50588,,1,N,1,Intermediate,CHEMBL623785,,BAO_0000218
11405,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL623786,,BAO_0000218
11406,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623787,,BAO_0000218
11407,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623788,,BAO_0000218
11408,,,In vivo,10090.0,1969.0,,,50594,,1,N,1,Intermediate,CHEMBL623789,,BAO_0000218
11409,,,In vivo,10090.0,178.0,,,50594,,1,N,1,Intermediate,CHEMBL623790,,BAO_0000218
11410,,,In vivo,10090.0,178.0,,,50594,,1,N,1,Intermediate,CHEMBL623791,,BAO_0000218
11411,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL623792,,BAO_0000218
11412,,,In vivo,314293.0,1969.0,,,22224,,1,U,0,Autocuration,CHEMBL623793,,BAO_0000218
11413,,,In vivo,10090.0,1969.0,,,50594,,1,N,1,Intermediate,CHEMBL623794,,BAO_0000218
11414,,,In vivo,10116.0,1969.0,,,50597,,1,N,1,Intermediate,CHEMBL623795,,BAO_0000218
11415,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623796,,BAO_0000218
11416,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623797,,BAO_0000218
11417,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623798,,BAO_0000218
11418,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623799,,BAO_0000218
11419,,,,10116.0,160.0,,,50597,,1,N,1,Intermediate,CHEMBL624490,,BAO_0000218
11420,,,,10116.0,160.0,,,50597,,1,N,1,Intermediate,CHEMBL624491,,BAO_0000218
11421,,,,10116.0,160.0,,,50597,,1,N,1,Intermediate,CHEMBL624492,,BAO_0000218
11422,,,,10116.0,160.0,,,50597,,1,N,1,Intermediate,CHEMBL624493,,BAO_0000218
11423,,,,10116.0,160.0,,,50597,,1,N,1,Intermediate,CHEMBL877595,,BAO_0000218
11424,,,,10116.0,160.0,,,50597,,1,N,1,Intermediate,CHEMBL624494,,BAO_0000218
11425,,,,10116.0,160.0,,,50597,,1,N,1,Intermediate,CHEMBL624495,,BAO_0000218
11426,,,,10116.0,160.0,,,50597,,1,N,1,Intermediate,CHEMBL624681,,BAO_0000218
11427,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624682,,BAO_0000218
11428,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624683,,BAO_0000218
11429,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624684,,BAO_0000218
11430,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624685,,BAO_0000218
11431,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624686,,BAO_0000218
11432,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624687,,BAO_0000218
11433,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624688,,BAO_0000218
11434,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL627161,,BAO_0000218
11435,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL622127,,BAO_0000218
11436,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL622128,,BAO_0000218
11437,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL874384,,BAO_0000218
11438,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624898,,BAO_0000218
11439,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624899,,BAO_0000218
11440,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624900,,BAO_0000218
11441,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624901,,BAO_0000218
11442,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624902,,BAO_0000218
11443,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624903,,BAO_0000218
11444,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624904,,BAO_0000218
11445,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624905,,BAO_0000218
11446,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624906,,BAO_0000218
11447,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624907,,BAO_0000218
11448,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624908,,BAO_0000218
11449,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624909,,BAO_0000218
11450,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624910,,BAO_0000218
11451,,,,10116.0,2385.0,,,50597,,1,N,1,Intermediate,CHEMBL624911,,BAO_0000218
11452,,,,10116.0,2385.0,,,50597,,1,N,1,Intermediate,CHEMBL874388,,BAO_0000218
11453,,,,10116.0,2385.0,,,50597,,1,N,1,Intermediate,CHEMBL624912,,BAO_0000218
11454,,,,10116.0,2385.0,,,50597,,1,N,1,Intermediate,CHEMBL622930,,BAO_0000218
11455,,,,10116.0,2385.0,,,50597,,1,N,1,Intermediate,CHEMBL623121,,BAO_0000218
11456,,,,10116.0,2385.0,,,50597,,1,N,1,Intermediate,CHEMBL623122,,BAO_0000218
11457,,,,10116.0,2385.0,,,50597,,1,N,1,Intermediate,CHEMBL623123,,BAO_0000218
11458,,,,10116.0,2385.0,,,50597,,1,N,1,Intermediate,CHEMBL623124,,BAO_0000218
11459,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623125,,BAO_0000218
11460,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623126,,BAO_0000218
11461,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623127,,BAO_0000218
11462,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623128,,BAO_0000218
11463,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623129,,BAO_0000218
11464,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623130,,BAO_0000218
11465,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623131,,BAO_0000218
11466,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623132,,BAO_0000218
11467,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL623133,,BAO_0000218
11468,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623134,,BAO_0000218
11469,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL874389,,BAO_0000218
11470,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623135,,BAO_0000218
11471,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623136,,BAO_0000218
11472,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623137,,BAO_0000218
11473,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623138,,BAO_0000218
11474,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL623139,,BAO_0000218
11475,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL623140,,BAO_0000218
11476,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL623141,,BAO_0000218
11477,,,,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL623142,,BAO_0000218
11478,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL623143,,BAO_0000218
11479,,,,10090.0,1088.0,,,50594,,1,N,1,Intermediate,CHEMBL623144,,BAO_0000218
11480,,,,10116.0,1088.0,,,50597,,1,N,1,Intermediate,CHEMBL623405,,BAO_0000218
11481,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624074,,BAO_0000218
11482,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624075,,BAO_0000218
11483,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624076,,BAO_0000218
11484,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624077,,BAO_0000218
11485,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624078,,BAO_0000218
11486,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL624079,,BAO_0000218
11487,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL624261,,BAO_0000218
11488,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624262,,BAO_0000218
11489,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624263,,BAO_0000218
11490,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624264,,BAO_0000218
11491,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624265,,BAO_0000218
11492,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624266,,BAO_0000218
11493,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624267,,BAO_0000218
11494,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624268,,BAO_0000218
11495,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL875227,,BAO_0000218
11496,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL624269,,BAO_0000218
11497,,,,10116.0,2113.0,,,50597,,1,N,1,Intermediate,CHEMBL624270,,BAO_0000218
11498,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624271,,BAO_0000218
11499,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624272,,BAO_0000218
11500,,,,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL624273,,BAO_0000218
11501,,,,10116.0,1088.0,,,50597,,1,N,1,Intermediate,CHEMBL624274,,BAO_0000218
11502,,,,10116.0,1088.0,,,50597,,1,N,1,Intermediate,CHEMBL624275,,BAO_0000218
11503,,,,10116.0,1088.0,,,50597,,1,N,1,Intermediate,CHEMBL624276,,BAO_0000218
11504,,,,10116.0,1088.0,,,50597,,1,N,1,Intermediate,CHEMBL624277,,BAO_0000218
11505,,,,,,,,22224,,1,U,0,Autocuration,CHEMBL624278,,BAO_0000019
11506,,,,,,,,22224,,1,U,0,Autocuration,CHEMBL624279,,BAO_0000019
11507,,,,10116.0,1988.0,,,50597,,1,N,1,Intermediate,CHEMBL624280,,BAO_0000218
11508,,,,10116.0,1988.0,,,50597,,1,N,1,Intermediate,CHEMBL624281,,BAO_0000218
11509,,,,10116.0,1988.0,,,50597,,1,N,1,Intermediate,CHEMBL622933,,BAO_0000218
11510,,,,10116.0,1988.0,,,50597,,1,N,1,Intermediate,CHEMBL622934,,BAO_0000218
11511,,,In vivo,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL622935,,BAO_0000218
11512,,,In vivo,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL622936,,BAO_0000218
11513,,,In vivo,10116.0,2107.0,,,50597,,1,N,1,Intermediate,CHEMBL875228,,BAO_0000218
11514,,,In vivo,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL622937,,BAO_0000218
11515,,,In vivo,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL622938,,BAO_0000218
11516,,,In vivo,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL619736,,BAO_0000218
11517,,,In vivo,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL625117,,BAO_0000218
11518,,,In vivo,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL625118,,BAO_0000218
11519,,,In vivo,10116.0,2048.0,,,50597,,1,N,1,Intermediate,CHEMBL625119,,BAO_0000218
11520,,,In vivo,10116.0,2037.0,,,50597,,1,N,1,Intermediate,CHEMBL625120,,BAO_0000218
11521,,,In vivo,10116.0,,,,50597,,1,N,1,Intermediate,CHEMBL625121,,BAO_0000218
11522,,,In vivo,10116.0,10000006.0,,,50597,,1,N,1,Intermediate,CHEMBL625122,,BAO_0000218
11523,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL622204,,BAO_0000218
11524,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL877503,,BAO_0000218
11525,,,In vivo,10116.0,178.0,,,50597,,1,N,1,Intermediate,CHEMBL627127,,BAO_0000218
11526,,,In vivo,,10000000.0,,,22224,,1,U,0,Autocuration,CHEMBL627128,,BAO_0000218
11527,,,In vivo,,10000000.0,,,22224,,1,U,0,Autocuration,CHEMBL627129,,BAO_0000218
11528,,,In vivo,,10000000.0,,,22224,,1,U,0,Autocuration,CHEMBL627130,,BAO_0000218
11529,,,In vivo,10116.0,955.0,,,50597,,1,N,1,Intermediate,CHEMBL627131,,BAO_0000218
11530,,,In vivo,10116.0,955.0,,,50597,,1,N,1,Intermediate,CHEMBL627132,,BAO_0000218
11531,,,In vivo,10116.0,955.0,,,50597,,1,N,1,Intermediate,CHEMBL627133,,BAO_0000218
11532,,,In vivo,10116.0,2037.0,,,50597,,1,N,1,Intermediate,CHEMBL627134,,BAO_0000218
