assays_assay_id,assays_tid,assays_assay_test_type,assays_bao_format,assays_cell_id,assays_assay_cell_type,assays_description,assays_assay_category,assays_src_assay_id,assays_relationship_type,assays_curated_by,assays_assay_type,assays_assay_tax_id,assays_chembl_id,assays_variant_id,assays_tissue_id,assays_assay_tissue,assays_assay_subcellular_fraction,assays_confidence_score,assays_src_id
13266,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in muscle of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625060,,2385.0,Muscle tissue,,1,1
13267,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in plasma of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625061,,1969.0,Plasma,,1,1
13268,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in red blood cells of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625062,,,,,1,1
13269,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in spleen of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625063,,2106.0,Spleen,,1,1
13270,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in trachea of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625064,,3126.0,Trachea,,1,1
13271,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in bone of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625065,,10000001.0,Bone,,1,1
13272,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in cerebellum of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625066,,2037.0,Cerebellum,,1,1
13273,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in cortex of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625067,,,,,1,1
13274,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in fat of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL625068,,,,,1,1
13275,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in heart of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622159,,948.0,Heart,,1,1
13276,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in intestine of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622160,,160.0,Intestine,,1,1
13277,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in kidney of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622161,,2113.0,Kidney,,1,1
13278,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in lung of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622162,,2048.0,Lung,,1,1
13279,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in muscle of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622163,,2385.0,Muscle tissue,,1,1
13280,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in plasma of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622313,,1969.0,Plasma,,1,1
13281,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in red blood cells of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622314,,,,,1,1
13282,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in spleen of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622315,,2106.0,Spleen,,1,1
13283,50597,In vivo,BAO_0000218,,,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in trachea of male wistar rats,,,N,Intermediate,A,10116.0,CHEMBL622316,,3126.0,Trachea,,1,1
13284,50212,,BAO_0000218,,,Normal diffusion coefficient in water for Escherichia coli,,,N,Intermediate,A,562.0,CHEMBL877486,,,,,1,1
13285,22224,,BAO_0000019,,,Average max percent decrease in RVR (renal vascular resistance) was determined,,,U,Autocuration,A,,CHEMBL622317,,,,,0,1
13286,22224,,BAO_0000019,,,Average max percent decrease in RVR (renal vascular resistance) was determined.,,,U,Autocuration,A,,CHEMBL622318,,,,,0,1
13287,22224,,BAO_0000019,,,In vitro stability to pepsin promoting hydrolysis after 1 hr incubation time,,,U,Autocuration,A,,CHEMBL622319,,,,,0,1
13288,22224,,BAO_0000019,,,In vitro stability to pepsin promoting hydrolysis after 2 hr incubation time,,,U,Autocuration,A,,CHEMBL622320,,,,,0,1
13289,22224,,BAO_0000019,,,In vitro stability to pepsin promoting hydrolysis after 64h incubation time,,,U,Autocuration,A,,CHEMBL622321,,,,,0,1
13290,22224,,BAO_0000019,,,In vitro stability to pepsin promoting hydrolysis after 84 hr incubation time,,,U,Autocuration,A,,CHEMBL622322,,,,,0,1
13291,22224,,BAO_0000019,,,Compound was tested for diuretic activity in sodium content of the 3-h sample was measured by flame photometry,,,U,Autocuration,A,,CHEMBL622323,,,,,0,1
13292,50597,,BAO_0000218,,,Compound was tested for diuretic activity in sodium content of the 3-h sample was measured by flame photometry in rat,,,N,Intermediate,A,10116.0,CHEMBL622324,,,,,1,1
13293,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 0.03mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622325,,1088.0,Urine,,1,1
13294,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622326,,1088.0,Urine,,1,1
13295,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 10.0 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL877487,,1088.0,Urine,,1,1
13296,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 1 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622327,,1088.0,Urine,,1,1
13297,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 3.0 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622328,,1088.0,Urine,,1,1
13298,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 30 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622329,,1088.0,Urine,,1,1
13299,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622330,,1088.0,Urine,,1,1
13300,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 0.3mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622331,,1088.0,Urine,,1,1
13301,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622332,,1088.0,Urine,,1,1
13302,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 3 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL622333,,1088.0,Urine,,1,1
13303,22224,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",,,U,Autocuration,A,314293.0,CHEMBL627658,,1088.0,Urine,,0,1
13304,22224,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 10mg/kg, po",,,U,Autocuration,A,314293.0,CHEMBL630428,,1088.0,Urine,,0,1
13305,22224,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",,,U,Autocuration,A,314293.0,CHEMBL630429,,1088.0,Urine,,0,1
13306,22224,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 30 mg/kg, po",,,U,Autocuration,A,314293.0,CHEMBL630430,,1088.0,Urine,,0,1
13307,22224,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 3 mg/kg, po",,,U,Autocuration,A,314293.0,CHEMBL630431,,1088.0,Urine,,0,1
13308,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL630432,,1088.0,Urine,,1,1
13309,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 0.3mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL630433,,1088.0,Urine,,1,1
13310,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 1.0mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL630434,,1088.0,Urine,,1,1
13311,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 10.0mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629372,,1088.0,Urine,,1,1
13312,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 100.0mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629553,,1088.0,Urine,,1,1
13313,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 2.1 mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629554,,1088.0,Urine,,1,1
13314,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 20.8mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL874447,,1088.0,Urine,,1,1
13315,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 207.6mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629555,,1088.0,Urine,,1,1
13316,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 3.0mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629556,,1088.0,Urine,,1,1
13317,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded rats at 30.0 mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629557,,1088.0,Urine,,1,1
13318,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 6.9mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629558,,1088.0,Urine,,1,1
13319,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 69.2mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629559,,1088.0,Urine,,1,1
13320,50597,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 691.9mg/kg, po",,,N,Intermediate,A,10116.0,CHEMBL629560,,1088.0,Urine,,1,1
13321,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.03mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629561,,1088.0,Urine,,1,1
13322,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629562,,1088.0,Urine,,1,1
13323,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.3mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629563,,1088.0,Urine,,1,1
13324,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629564,,1088.0,Urine,,1,1
13325,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 10.0mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629565,,1088.0,Urine,,1,1
13326,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629566,,1088.0,Urine,,1,1
13327,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded dogs at 1 mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629567,,1088.0,Urine,,1,1
13328,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 3.0mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629568,,1088.0,Urine,,1,1
13329,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 30mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629569,,1088.0,Urine,,1,1
13330,50588,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 3mg/kg, po",,,N,Intermediate,A,9615.0,CHEMBL629570,,1088.0,Urine,,1,1
13331,22224,,BAO_0000218,,,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",,,U,Autocuration,A,314293.0,CHEMBL629571,,1088.0,Urine,,0,1
13332,22224,In vivo,BAO_0000218,,,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,,,U,Autocuration,A,10116.0,CHEMBL629572,,,,,0,1
13333,22224,In vivo,BAO_0000218,,,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,,,U,Autocuration,A,10116.0,CHEMBL629573,,,,,0,1
13334,22224,In vivo,BAO_0000218,,,Bioavailability (dose 20 mg/kg),,,U,Autocuration,A,9347.0,CHEMBL629574,,,,,0,1
13335,22224,In vivo,BAO_0000218,,,Bioavailability in dog,,,U,Autocuration,A,9615.0,CHEMBL629575,,,,,0,1
13336,22224,In vivo,BAO_0000218,,,Bioavailability in rat (Sprague-Dawley) (male),,,U,Autocuration,A,10116.0,CHEMBL874448,,,,,0,1
13337,22224,In vivo,BAO_0000218,,,Bioavailability in monkey (dose 10 mg/kg i.d.),,,U,Autocuration,A,9443.0,CHEMBL629576,,,,,0,1
13338,22224,In vivo,BAO_0000218,,,Bioavailability in rat,,,U,Autocuration,A,10116.0,CHEMBL629577,,,,,0,1
13339,22224,In vivo,BAO_0000218,,,Bioavailability in rat,,,U,Autocuration,A,10116.0,CHEMBL629578,,,,,0,1
13340,22224,In vivo,BAO_0000218,,,Bioavailability in dog (dose 3.0 mg/kg p.o.),,,U,Autocuration,A,9615.0,CHEMBL629579,,,,,0,1
13341,22224,In vivo,BAO_0000218,,,Bioavailability in dog (dose of 1.0 mg/kg i.v.) 0.5 hr,,,U,Autocuration,A,9615.0,CHEMBL882958,,,,,0,1
13342,50505,In vivo,BAO_0000218,,,Bioavailability was calculated after peroral dose of 10 mg/Kg in chimp,,,N,Intermediate,A,9598.0,CHEMBL629580,,,,,1,1
13343,22224,In vivo,BAO_0000218,,,Bioavailability,,,U,Autocuration,A,9347.0,CHEMBL629581,,,,,0,1
13344,22224,In vivo,BAO_0000218,,,Bioavailability in squirrel monkey,,,U,Autocuration,A,9520.0,CHEMBL629582,,,,,0,1
13345,50588,In vivo,BAO_0000218,,,Bioavailability was evaluated in dog,,,N,Intermediate,A,9615.0,CHEMBL628522,,,,,1,1
13346,100712,In vivo,BAO_0000218,,,Bioavailability was evaluated in hamster,,,N,Intermediate,A,10026.0,CHEMBL625432,,,,,1,1
13347,22224,In vivo,BAO_0000218,,,Bioavailability in rat,,,U,Autocuration,A,10116.0,CHEMBL625433,,,,,0,1
13348,50597,In vivo,BAO_0000218,,,Bioavailability was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,,,N,Intermediate,A,10116.0,CHEMBL625434,,1969.0,Plasma,,1,1
13349,50597,In vivo,BAO_0000218,,,Bioavailability was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg; <Tr>,,,N,Intermediate,A,10116.0,CHEMBL625435,,1969.0,Plasma,,1,1
13350,22224,In vivo,BAO_0000218,,,Bioavailability in rat (dose 10 mg/kg p.o.),,,U,Autocuration,A,10116.0,CHEMBL625436,,,,,0,1
13351,100710,In vivo,BAO_0000218,,,Bioavailability was measured in cynomolgus monkeys.,,,N,Intermediate,A,9541.0,CHEMBL874588,,,,,1,1
13352,50594,In vivo,BAO_0000218,,,Bioavailability was measured in nude mice.,,,N,Intermediate,A,10090.0,CHEMBL625437,,,,,1,1
13353,22224,In vivo,BAO_0000218,,,Bioavailability in ferret (dose 10 mg/kg i.d.),,,U,Autocuration,A,9669.0,CHEMBL625438,,,,,0,1
13354,22224,In vivo,BAO_0000218,,,Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 0.3 mg/kg intravenous dose),,,U,Autocuration,A,314293.0,CHEMBL625439,,,,,0,1
13355,22224,In vivo,BAO_0000218,,,"Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 0.3 mg/kg intravenous dose), determined by renin inhibition assay",,,U,Autocuration,A,314293.0,CHEMBL625440,,,,,0,1
13356,22224,In vivo,BAO_0000218,,,Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 1 mg/kg intravenous dose),,,U,Autocuration,A,314293.0,CHEMBL625441,,,,,0,1
13357,22224,In vivo,BAO_0000218,,,Bioavailability in rat (dose 10 mg/kg i.d.),,,U,Autocuration,A,10116.0,CHEMBL625442,,,,,0,1
13358,50597,In vivo,BAO_0000218,,,"Bioavailability was determined after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",,,N,Intermediate,A,10116.0,CHEMBL625443,,,,,1,1
13359,22224,In vivo,BAO_0000218,,,Bioavailability was determined; extremely poor,,,U,Autocuration,A,,CHEMBL625444,,,,,0,1
13360,50594,In vivo,BAO_0000218,,,% bioavailability in mice after oral administration of prodrug,,,N,Intermediate,A,10090.0,CHEMBL625445,,,,,1,1
13361,50588,In vivo,BAO_0000218,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose 10/30 range (low/high); -21/-5,,,N,Intermediate,A,9615.0,CHEMBL625446,,,,,1,1
13362,50588,In vivo,BAO_0000218,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -2/6,,,N,Intermediate,A,9615.0,CHEMBL882960,,,,,1,1
13363,50588,In vivo,BAO_0000218,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -4/-14,,,N,Intermediate,A,9615.0,CHEMBL625447,,,,,1,1
13364,50588,In vivo,BAO_0000218,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -5/-12,,,N,Intermediate,A,9615.0,CHEMBL625448,,,,,1,1
13365,50588,In vivo,BAO_0000218,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3/10 range (low/high); -1/-7/-11,,,N,Intermediate,A,9615.0,CHEMBL625449,,,,,1,1
13366,50588,In vivo,BAO_0000218,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high),,,N,Intermediate,A,9615.0,CHEMBL874589,,,,,1,1
13367,50588,In vivo,BAO_0000218,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -1/-9,,,N,Intermediate,A,9615.0,CHEMBL625450,,,,,1,1
13368,50588,In vivo,BAO_0000218,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -11/-28,,,N,Intermediate,A,9615.0,CHEMBL625451,,,,,1,1
