assay_id,assay_subcellular_fraction,assay_strain,assay_test_type,assay_tax_id,tissue_id,src_assay_id,variant_id,tid,assay_category,src_id,doc_id,description,assay_type,assay_organism,assay_tissue,assay_cell_type
14477,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 316 uM/Kg of drug,A,Rattus norvegicus,Urine,
14478,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 32.4 uM/Kg of drug,A,Rattus norvegicus,Urine,
14479,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 324 uM/Kg of drug,A,Rattus norvegicus,Urine,
14480,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.0 uM/Kg of drug,A,Rattus norvegicus,Urine,
14481,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.1 uM/Kg of drug,A,Rattus norvegicus,Urine,
14482,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.8 uM/Kg of drug,A,Rattus norvegicus,Urine,
14483,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 341 uM/Kg of drug,A,Rattus norvegicus,Urine,
14484,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 348 uM/Kg of drug,A,Rattus norvegicus,Urine,
14485,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 37.6 uM/Kg of drug,A,Rattus norvegicus,Urine,
14486,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 50.8 uM/Kg of drug,A,Rattus norvegicus,Urine,
14487,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 58.4 uM/Kg of drug,A,Rattus norvegicus,Urine,
14488,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 65.2 uM/Kg of drug,A,Rattus norvegicus,Urine,
14489,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 68.1 uM/Kg of drug,A,Rattus norvegicus,Urine,
14490,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 7.94 uM/Kg of drug,A,Rattus norvegicus,Urine,
14491,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.6 uM/Kg of drug,A,Rattus norvegicus,Urine,
14492,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.8 uM/Kg of drug,A,Rattus norvegicus,Urine,
14493,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 74.8 uM/Kg of drug,A,Rattus norvegicus,Urine,
14494,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 77.5 uM/Kg of drug,A,Rattus norvegicus,Urine,
14495,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 79.4 uM/Kg of drug,A,Rattus norvegicus,Urine,
14496,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 80.9 uM/Kg of drug,A,Rattus norvegicus,Urine,
14497,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 83.8 uM/Kg of drug,A,Rattus norvegicus,Urine,
14498,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.5 uM/Kg of drug,A,Rattus norvegicus,Urine,
14499,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.7 uM/Kg of drug,A,Rattus norvegicus,Urine,
14500,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.7 uM/Kg of drug,A,Rattus norvegicus,Urine,
14501,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.9 uM/Kg of drug,A,Rattus norvegicus,Urine,
14502,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 9.06 uM/Kg of drug,A,Rattus norvegicus,Urine,
14503,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 90.6 uM/Kg of drug,A,Rattus norvegicus,Urine,
14504,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 94.9 uM/Kg of drug,A,Rattus norvegicus,Urine,
14505,,,,10116.0,1088.0,,,50597,,1,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 97.1 uM/Kg of drug,A,Rattus norvegicus,Urine,
14506,,,,9615.0,1088.0,,,50588,,1,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,A,Canis lupus familiaris,Urine,
14507,,,In vivo,,2367.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d),A,,Prostate gland,
14508,,,In vivo,,2367.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v),A,,Prostate gland,
14509,,,In vivo,,,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/blood,A,,,
14510,,,In vivo,,2385.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/muscle,A,,Muscle tissue,
14511,,,In vivo,,2106.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in spleen,A,,Spleen,
14512,,,In vivo,,2113.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hr in kidney,A,,Kidney,
14513,,,In vivo,,1255.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bladder,A,,Urinary bladder,
14514,,,In vivo,,178.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in blood,A,,Blood,
14515,,,In vivo,,1474.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bone,A,,Bone element,
14516,,,In vivo,,,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in fat,A,,,
14517,,,In vivo,,2113.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in kidney,A,,Kidney,
14518,,,In vivo,,2107.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in liver,A,,Liver,
14519,,,In vivo,,2048.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in lung,A,,Lung,
14520,,,In vivo,,2385.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in muscle,A,,Muscle tissue,
14521,,,In vivo,,2367.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d),A,,Prostate gland,
14522,,,In vivo,,2367.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/biood,A,,Prostate gland,
14523,,,In vivo,,2385.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/muscle,A,,Muscle tissue,
14524,,,In vivo,,2367.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v),A,,Prostate gland,
14525,,,In vivo,,,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/blood,A,,,
14526,,,In vivo,,2385.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/muscle,A,,Muscle tissue,
14527,,,In vivo,,2106.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in spleen,A,,Spleen,
14528,,,In vivo,,2367.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/biood,A,,Prostate gland,
14529,,,In vivo,,2385.0,,,22224,,1,13257,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/muscle,A,,Muscle tissue,
14530,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 200 nmol of WAY 100635,A,Rattus norvegicus,,
14531,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,,
14532,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 200 nmol of WAY 100635,A,Rattus norvegicus,,
14533,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,,
14534,,,In vivo,10116.0,10000000.0,,,50597,,1,15413,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 200 nmol of WAY 100635,A,Rattus norvegicus,Hippocampus,
14535,,,In vivo,10116.0,10000000.0,,,50597,,1,15413,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,Hippocampus,
14536,,,In vivo,10116.0,1898.0,,,50597,,1,15413,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 200 nmol of WAY 100635,A,Rattus norvegicus,Hypothalamus,
14537,,,In vivo,10116.0,1898.0,,,50597,,1,15413,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,Hypothalamus,
14538,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the Radiolabeled FCWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,,
14539,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the Radiolabeled FCWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,,
14540,,,In vivo,10116.0,10000000.0,,,50597,,1,15413,Biodistribution of the Radiolabeled FCWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,Hippocampus,
14541,,,In vivo,10116.0,1898.0,,,50597,,1,15413,Biodistribution of the Radiolabeled FCWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,Hypothalamus,
14542,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the Radiolabeled MeFBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,,
14543,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the Radiolabeled MeFBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,,
14544,,,In vivo,10116.0,10000000.0,,,50597,,1,15413,Biodistribution of the Radiolabeled MeFBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,A,Rattus norvegicus,Hippocampus,
14545,,,In vivo,10116.0,1898.0,,,50597,,1,15413,Biodistribution of the Radiolabeled MeFBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635; Not determined,A,Rattus norvegicus,Hypothalamus,
14546,,,In vivo,10116.0,2037.0,,,50597,,1,15413,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum,A,Rattus norvegicus,Cerebellum,
14547,,,In vivo,10116.0,2037.0,,,50597,,1,15413,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum co-injected with 50 nM of WAY 100635.,A,Rattus norvegicus,Cerebellum,
14548,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the [11C]-radiolabeled compound in rat cortex,A,Rattus norvegicus,,
14549,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the [11C]-radiolabeled compound in rat cortex co-injected with 50 nM of WAY 100635.,A,Rattus norvegicus,,
14550,,,In vivo,10116.0,10000000.0,,,50597,,1,15413,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus,A,Rattus norvegicus,Hippocampus,
14551,,,In vivo,10116.0,10000000.0,,,50597,,1,15413,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus co-injected with 50 nM of WAY 100635.,A,Rattus norvegicus,Hippocampus,
14552,,,In vivo,10116.0,1898.0,,,50597,,1,15413,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus,A,Rattus norvegicus,Hypothalamus,
14553,,,In vivo,10116.0,1898.0,,,50597,,1,15413,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus co-injected with 50 nM of WAY 100635.,A,Rattus norvegicus,Hypothalamus,
14554,,,In vivo,10116.0,2037.0,,,50597,,1,15413,Biodistribution of the [18F]-radiolabeled compound in rat cerebellum,A,Rattus norvegicus,Cerebellum,
14555,,,In vivo,10116.0,,,,50597,,1,15413,Biodistribution of the [18F]-radiolabeled compound in rat cortex,A,Rattus norvegicus,,
14556,,,,,,,,22224,,1,12404,Reaction rate parameter value for phosphate with transfer with respect to ATP,A,,,
14557,,,,,,,,22224,,1,568,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 8.5(Apparent inhibition constant)",A,,,
14558,,,,,,,,22224,,1,568,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",A,,,
14559,,,,,,,,22224,,1,568,"Tested for hydrolysis in presence of phenylboronic acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",A,,,
14560,,,,,,,,22224,,1,12404,Reaction rate parameter value for phosphate with transfer with respect to ATP,A,,,
14561,,,,562.0,,,,50212,,1,7624,Ability to inhibit Escherichia coli adenylate kinase II activity expressed as half maximal velocity,A,Escherichia coli,,
14562,,,,10116.0,,,,50597,,1,7624,"Ability to inhibit rat adenylate kinase II, activity expressed as half-maximal velocity",A,Rattus norvegicus,,
14563,,,,10116.0,,,,50597,,1,7624,"Ability to inhibit rat adenylate kinase III, activity expressed as half-maximal velocity",A,Rattus norvegicus,,
14564,,,,,,,,22224,,1,4643,"Compound was evaluated for the Michaelis-Menten constant, Km in a generic protein phosphatase stopped assay system",A,,,
14565,,,,,,,,22224,,1,11532,Kinetic parameter KM (nM) for the MAO-B catalyzed oxidation of the compound.,A,,,
14566,,,,,,,,22224,,1,11018,Kinetic parameter KM at pH 7.4 and 37 degree Centigrade,A,,,
14567,,,,,,,,22224,,1,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as KM; Not determined",A,,,
14568,,,,,,,,22224,,1,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as KM",A,,,
14569,,,,,,,,22224,,1,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as KM; Not determined",A,,,
14570,,,,,,,,22224,,1,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as KM; Not determined",A,,,
14571,,,,,,,,22224,,1,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as KM",A,,,
14572,,,,,,,,22224,,1,8949,Michaelis constant (KM) was evaluated,A,,,
14573,,,,,,,,22224,,1,12404,Reaction rate parameter value for phosphate with transfer with respect to ATP,A,,,
