miller2_fsclr,miller2_chldrnsss(mrkr),miller2_rgnstnd,miller2_rtcprcnt,miller2_sctrprcnt,miller2_rgnstnnm,miller2_nvrmntlsstnblt(mrkr),miller2_cntnntd,miller2_fstcprcnt,miller2_prjctnmbr,miller2_rbnsss(mrkr),miller2_pbtp,miller2_cntrrgnd,miller2_cntnntnm,miller2_brnchd,miller2_mxmmcdcntrbtn(prjct-lvl),miller2_clmtchngdpttn(mrkr),miller2_prjctbrwsrcntrd,miller2_sctrnm,miller2_trddvlpmnt(mrkr),miller2_fndcntrd,miller2_prgrmmngprcss(nw),miller2_dsbltsss(mrkr),miller2_gndrqlt(mrkr),miller2_clmtchngmtgtn(mrkr),miller2_prtcptrdvlpmntndgdgvrnnc,miller2_bdvrst(mrkr),miller2_thsss(mrkr),miller2_ndgnssss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_knwldgfrdvlpmnt(mrkr),miller2_rgnstntp,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrd,miller2_mntspnt
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,IQ,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.23,15220,39113.65671
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,IQ,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,Western Asia,0.23,15220,84.456
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,IQ,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Profit Making,Individual,COOPERANT,Western Asia,0.23,15220,471.45561
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,IQ,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Uncoded,Unknown,Unknown,Western Asia,0.23,15220,1792.6703699999998
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Democratic participation and civil society,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.46,15150,609.50736
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Democratic participation and civil society,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.46,15150,78227.31342
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Democratic participation and civil society,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,Western Asia,0.46,15150,168.912
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Democratic participation and civil society,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Profit Making,Individual,COOPERANT,Western Asia,0.46,15150,942.91122
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Democratic participation and civil society,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Uncoded,Unknown,Unknown,Western Asia,0.46,15150,3585.3407399999996
2009/2010,0,Information not available,0.0,0.4,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Human rights,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.46,15160,812.67648
2009/2010,0,Information not available,0.0,0.4,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Human rights,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.46,15160,104303.0846
2009/2010,0,Information not available,0.0,0.4,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Human rights,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,Western Asia,0.46,15160,225.21599999999998
2009/2010,0,Information not available,0.0,0.4,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Human rights,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Profit Making,Individual,COOPERANT,Western Asia,0.46,15160,1257.21496
2009/2010,0,Information not available,0.0,0.4,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,Human rights,0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Uncoded,Unknown,Unknown,Western Asia,0.46,15160,4780.454320000001
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.46,15220,609.50736
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.46,15220,78227.31342
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,SUPPLIER OF GOODS/SERVICES,Western Asia,0.46,15220,168.912
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Profit Making,Individual,COOPERANT,Western Asia,0.46,15220,942.91122
2009/2010,0,Information not available,0.0,0.3,Information not available,0,3,1.0,Z020865001,0,Not PBA,130,Asia,B3100,4949239.9,0,LB,"Civilian peace-building, conflict prevention and resolution",0,4258,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Uncoded,Unknown,Unknown,Western Asia,0.46,15220,3585.3407399999996
2009/2010,0,10050,0.0,0.4,Department of Foreign Affairs and International Trade,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Public sector policy and administrative management,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Ukraine,1.0,15110,5429.768
2009/2010,0,1001165,0.0,0.4,MM LYNCH CONSULTANTS INTERNATIONAL,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Public sector policy and administrative management,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,CONSULTING SERVICES,Ukraine,1.0,15110,8433.472
2009/2010,0,1001168,0.0,0.4,CANADEM,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Public sector policy and administrative management,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,15110,9024.8
2009/2010,0,Information not available,0.0,0.4,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Public sector policy and administrative management,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15110,8850.0
2009/2010,0,Information not available,0.0,0.4,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Public sector policy and administrative management,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15110,9384.84
2009/2010,0,Information not available,0.0,0.4,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Public sector policy and administrative management,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15110,10956.972
2009/2010,0,10050,0.0,0.3,Department of Foreign Affairs and International Trade,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Democratic participation and civil society,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Ukraine,1.0,15150,4072.3259999999996
2009/2010,0,1001165,0.0,0.3,MM LYNCH CONSULTANTS INTERNATIONAL,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Democratic participation and civil society,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,CONSULTING SERVICES,Ukraine,1.0,15150,6325.104
2009/2010,0,1001168,0.0,0.3,CANADEM,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Democratic participation and civil society,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,15150,6768.6
2009/2010,0,Information not available,0.0,0.3,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Democratic participation and civil society,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15150,6637.5
2009/2010,0,Information not available,0.0,0.3,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Democratic participation and civil society,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15150,7038.63
2009/2010,0,Information not available,0.0,0.3,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Democratic participation and civil society,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15150,8217.729
2009/2010,0,10050,0.0,0.3,Department of Foreign Affairs and International Trade,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Media and free flow of information,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Ukraine,1.0,15153,4072.3259999999996
2009/2010,0,1001165,0.0,0.3,MM LYNCH CONSULTANTS INTERNATIONAL,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Media and free flow of information,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,CONSULTING SERVICES,Ukraine,1.0,15153,6325.104
2009/2010,0,1001168,0.0,0.3,CANADEM,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Media and free flow of information,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,15153,6768.6
2009/2010,0,Information not available,0.0,0.3,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Media and free flow of information,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15153,6637.5
2009/2010,0,Information not available,0.0,0.3,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Media and free flow of information,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15153,7038.63
2009/2010,0,Information not available,0.0,0.3,Information not available,1,5,0.799999992,Z020866001,0,Not PBA,UA,Europe,B3100,259562.79,0,UA,Media and free flow of information,0,3118,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,Ukraine,1.0,15153,8217.729
2009/2010,0,10050,0.0,0.4,Department of Foreign Affairs and International Trade,0,5,0.39999997299999995,Z020878001,0,Not PBA,RU,Europe,B3100,148951.06,0,RU,Media and free flow of information,0,3117,Uncoded: Pre-APP,0,0,0,0,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Russian Fed.,1.0,15153,39580.424
2009/2010,0,10050,0.0,0.3,Department of Foreign Affairs and International Trade,0,5,0.39999997299999995,Z020878001,0,Not PBA,RU,Europe,B3100,148951.06,0,RU,Multisector aid,0,3117,Uncoded: Pre-APP,0,0,0,0,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Russian Fed.,1.0,43010,29685.318
2009/2010,0,10050,0.0,0.3,Department of Foreign Affairs and International Trade,0,5,0.39999997299999995,Z020878001,0,Not PBA,RU,Europe,B3100,148951.06,0,RU,Promotion of development awareness,0,3117,Uncoded: Pre-APP,0,0,0,0,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Russian Fed.,1.0,99820,29685.318
2009/2010,0,1008714,0.0,0.5,Digital Opportunity Trust,0,3,1.0,Z020888001,0,Not PBA,LB,Asia,B3100,750000.0,0,LB,Information and communication technology (ICT),0,4267,Uncoded: Pre-APP,0,2,0,0,0,1,0,1,0,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,Lebanon,1.0,22040,215086.7
2009/2010,0,1008714,0.0,0.2,Digital Opportunity Trust,0,3,1.0,Z020888001,0,Not PBA,LB,Asia,B3100,750000.0,0,LB,Informal/semi-formal financial intermediaries,0,4267,Uncoded: Pre-APP,0,2,0,0,0,1,0,1,0,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,Lebanon,1.0,24040,86034.68
2009/2010,0,1008714,0.0,0.3,Digital Opportunity Trust,0,3,1.0,Z020888001,0,Not PBA,LB,Asia,B3100,750000.0,0,LB,Business support services and institutions,0,4267,Uncoded: Pre-APP,0,2,0,0,0,1,0,1,0,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,Lebanon,1.0,25010,129052.02
2009/2010,0,1000106,0.0,0.1,Mennonite Economic Development Associates of Canada,1,5,1.0,Z020896001,0,Not PBA,UA,Europe,B3100,10163427.24,0,UA,Agricultural inputs,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,31150,120000.0
2009/2010,0,1000106,0.0,0.3,Mennonite Economic Development Associates of Canada,1,5,1.0,Z020896001,0,Not PBA,UA,Europe,B3100,10163427.24,0,UA,Food crop production,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,31161,360000.0
2009/2010,0,1000106,0.0,0.2,Mennonite Economic Development Associates of Canada,1,5,1.0,Z020896001,0,Not PBA,UA,Europe,B3100,10163427.24,0,UA,Agricultural extension,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,31166,240000.0
2009/2010,0,1000106,0.0,0.2,Mennonite Economic Development Associates of Canada,1,5,1.0,Z020896001,0,Not PBA,UA,Europe,B3100,10163427.24,0,UA,Agricultural services,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,31191,240000.0
2009/2010,0,1000106,0.0,0.1,Mennonite Economic Development Associates of Canada,1,5,1.0,Z020896001,0,Not PBA,UA,Europe,B3100,10163427.24,0,UA,Agricultural financial services,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,31193,120000.0
2009/2010,0,1000106,0.0,0.1,Mennonite Economic Development Associates of Canada,1,5,1.0,Z020896001,0,Not PBA,UA,Europe,B3100,10163427.24,0,UA,Agricultural co-operatives,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,NGO,Ukraine,1.0,31194,120000.0
2009/2010,0,1000282,0.0,0.1,Soci�t� de coop�ration pour le d�veloppement international,1,5,1.0,Z020898001,0,Not PBA,UA,Europe,B3100,9018134.55,0,UA,Agricultural inputs,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,Ukraine,1.0,31150,120669.0
2009/2010,0,1000282,0.0,0.3,Soci�t� de coop�ration pour le d�veloppement international,1,5,1.0,Z020898001,0,Not PBA,UA,Europe,B3100,9018134.55,0,UA,Food crop production,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,Ukraine,1.0,31161,362007.0
2009/2010,0,1000282,0.0,0.2,Soci�t� de coop�ration pour le d�veloppement international,1,5,1.0,Z020898001,0,Not PBA,UA,Europe,B3100,9018134.55,0,UA,Agricultural extension,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,Ukraine,1.0,31166,241338.0
2009/2010,0,1000282,0.0,0.2,Soci�t� de coop�ration pour le d�veloppement international,1,5,1.0,Z020898001,0,Not PBA,UA,Europe,B3100,9018134.55,0,UA,Agricultural services,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,Ukraine,1.0,31191,241338.0
2009/2010,0,1000282,0.0,0.1,Soci�t� de coop�ration pour le d�veloppement international,1,5,1.0,Z020898001,0,Not PBA,UA,Europe,B3100,9018134.55,0,UA,Agricultural financial services,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,Ukraine,1.0,31193,120669.0
2009/2010,0,1000282,0.0,0.1,Soci�t� de coop�ration pour le d�veloppement international,1,5,1.0,Z020898001,0,Not PBA,UA,Europe,B3100,9018134.55,0,UA,Agricultural co-operatives,0,3118,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,Ukraine,1.0,31194,120669.0
2009/2010,0,1001306,0.0,1.0,World Bank,0,5,1.0,Z020906001,0,Not PBA,UA,Europe,B3100,2200000.0,0,UA,Business support services and institutions,0,3118,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Foreign Non-Profit Making,Multilateral,IFI,Ukraine,1.0,25010,300000.0
2009/2010,0,10050,0.0,1.0,Department of Foreign Affairs and International Trade,0,3,0.0,Z020913001,0,Not PBA,130,Asia,B3100,2214067.97,0,IQ,Multisector aid,0,4266,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.3,43010,163800.0
2009/2010,0,Information not available,0.0,1.0,Information not available,0,3,0.0,Z020913001,0,Not PBA,130,Asia,B3100,2214067.97,0,IQ,Multisector aid,0,4266,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Uncoded,Unknown,Unknown,Western Asia,0.3,43010,708.6
2009/2010,0,10050,0.0,1.0,Department of Foreign Affairs and International Trade,0,3,0.0,Z020913001,0,Not PBA,130,Asia,B3100,2214067.97,0,JO,Multisector aid,0,4266,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Western Asia,0.7,43010,382200.0
2009/2010,0,Information not available,0.0,1.0,Information not available,0,3,0.0,Z020913001,0,Not PBA,130,Asia,B3100,2214067.97,0,JO,Multisector aid,0,4266,Uncoded: Pre-APP,0,2,0,1,0,0,0,0,0,Uncoded,Unknown,Unknown,Western Asia,0.7,43010,1653.4
2009/2010,0,10050,0.0,1.0,Department of Foreign Affairs and International Trade,0,3,0.0,Z020913002,0,Not PBA,PS,Asia,B3100,748285.07,0,PS,Multisector aid,0,4265,Uncoded: Pre-APP,0,2,0,0,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,West Bank Gaza,1.0,43010,250000.0
2009/2010,0,1001363,0.0,0.3,International Development Research Centre,0,3,1.0,Z020914001,0,Not PBA,LB,Asia,B3100,1478658.79,0,LB,Legal and judicial development,0,4267,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Para-Governmental,CROWN CORPORATIONS,Lebanon,1.0,15130,140382.6
2009/2010,0,1001363,0.0,0.5,International Development Research Centre,0,3,1.0,Z020914001,0,Not PBA,LB,Asia,B3100,1478658.79,0,LB,Human rights,0,4267,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Para-Governmental,CROWN CORPORATIONS,Lebanon,1.0,15160,233971.0
2009/2010,0,1001363,0.0,0.2,International Development Research Centre,0,3,1.0,Z020914001,0,Not PBA,LB,Asia,B3100,1478658.79,0,LB,Social/welfare services,0,4267,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Para-Governmental,CROWN CORPORATIONS,Lebanon,1.0,16010,93588.4
2009/2010,2,10050,0.0,0.95,Department of Foreign Affairs and International Trade,1,3,1.0,Z020916001,0,Not PBA,JO,Asia,B3100,23884811.75,0,JO,Education policy and administrative management,0,4266,Uncoded: Pre-APP,0,1,0,2,0,1,0,0,1,Canadian Non-Profit Making,Governmental,FEDERAL,Jordan,1.0,11110,5700.0
2009/2010,2,10050,0.0,0.05,Department of Foreign Affairs and International Trade,1,3,1.0,Z020916001,0,Not PBA,JO,Asia,B3100,23884811.75,0,JO,Educational research,0,4266,Uncoded: Pre-APP,0,1,0,2,0,1,0,0,1,Canadian Non-Profit Making,Governmental,FEDERAL,Jordan,1.0,11182,300.0
2009/2010,0,1013704,0.0,0.35,"Costantino, Domenic (Costantino & Associates, Architect",0,3,1.0,Z020917PRE,0,Not PBA,PS,Asia,B3100,493433.1,0,PS,Public sector policy and administrative management,0,4265,Uncoded: Pre-APP,0,0,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,CONSULTING SERVICES,West Bank Gaza,1.0,15110,22331.1585
2009/2010,0,Information not available,0.0,0.35,Information not available,0,3,1.0,Z020917PRE,0,Not PBA,PS,Asia,B3100,493433.1,0,PS,Public sector policy and administrative management,0,4265,Uncoded: Pre-APP,0,0,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,West Bank Gaza,1.0,15110,9123.618
2009/2010,0,1013704,0.0,0.65,"Costantino, Domenic (Costantino & Associates, Architect",0,3,1.0,Z020917PRE,0,Not PBA,PS,Asia,B3100,493433.1,0,PS,Legal and judicial development,0,4265,Uncoded: Pre-APP,0,0,0,1,0,0,0,0,0,Canadian Profit Making,Civil Society,CONSULTING SERVICES,West Bank Gaza,1.0,15130,41472.1515
2009/2010,0,Information not available,0.0,0.65,Information not available,0,3,1.0,Z020917PRE,0,Not PBA,PS,Asia,B3100,493433.1,0,PS,Legal and judicial development,0,4265,Uncoded: Pre-APP,0,0,0,1,0,0,0,0,0,Canadian Profit Making,Individual,CONSULTANT,West Bank Gaza,1.0,15130,16943.862
2009/2010,0,10050,0.0,0.5,Department of Foreign Affairs and International Trade,0,2,0.620000002,Z020919002,0,Not PBA,DZ,Africa,B3100,99039.79,0,DZ,Education facilities and training,0,4259,Uncoded: Pre-APP,0,1,0,1,0,0,0,0,0,Canadian Non-Profit Making,Governmental,FEDERAL,Algeria,1.0,11120,1499.12
