Fiscal year,Division name,CFLI (marker),Maximum CIDA contribution (project-level),Youth issues (marker),Section name,Fund centre ID,ICT as a tool for development (marker),Bilateral aid (international marker),Urban issues (marker),Status,Amount spent,Knowledge for development (marker),Disability issues (marker),FSTC percent,Section ID,Branch name,Sector ID,Branch ID,Programming process (new),Biodiversity (marker),Desertification (marker),Continent name,Continent ID,CountryRegion percent,Sector percent,Organisation sub-class,Regional program (marker),Untied amount(Project-level budget),Enviromental sustainability (marker),Project number,Project Browser country ID,Fund centre name,Organisation type,Organisation ID,Division ID,IRTC percent,CIDA business delivery model (old),PBA type,Climate change adaptation (marker),Climate change mitigation (marker),Participatory development and good governance,Trade development (marker)
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,GM,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,GN,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,GQ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,GW,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,KE,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,KM,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,LR,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,LS,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MA,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MG,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,ML,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MR,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MU,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MW,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MZ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,NE,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,NG,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,RW,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,SC,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,SD,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,SL,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,SN,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,SO,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,ST,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,SZ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TD,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TG,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TN,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TZ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,UG,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,ZA,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,50760.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0094,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,ZM,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,60480.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Africa,2,0.0112,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,ZW,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,AF,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,AM,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,AZ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,BD,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,BT,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,CN,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,GE,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,ID,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,IN,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,IQ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,JO,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,KG,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,KH,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,KP,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,KZ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,LA,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,LB,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,LK,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MN,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MV,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,MY,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,NP,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,PH,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,PK,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,PS,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,SY,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TH,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TJ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TL,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TM,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,TR,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,UZ,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,47520.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0088,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,VN,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
2009/2010,MND Health&Nutrition,0,5400000.0,0,MNG Global Health,5246,0,0,0,Closed,51840.0,0,0,0.0,S5245,MFM Global Issues and Development,13040,B5100,Uncoded: Pre-APP,0,0,Asia,3,0.0096,1.0,UNITED NATIONS,0,5400000.0,0,M013120001,YE,Global Health - CORE,Foreign Non-Profit Making,1005158,D5240,0.0,Core Funding,Not PBA,0,0,0,0
