FisY,Sta,KnoFDevelo,PrNu,CliChaMiti,OrgN,GeEqu,CFLI,DiID,RegProg,CouRegPe,EnvSust,SectID,FSTCPer,OrgCl,OrganiTy,CouRegID,ICTAATFDev,BrN,ContiID,SeID,BilatAiMar,AmoSp,ContNa,YoIs,ProgrPro,SectNa,SecPer,BrID,CouRegNa,PartDevAnGoGov,CliChAdap,IndiIs,DisaIs,OrganiS,Deser,TraDevel,Biod,UrbIs,ChiIss,OrganiID,ProBroCounID,SecN
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.26,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,32140,1,328.12,America,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Bolivia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,BO,Cottage industries and handicrafts
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CI,1,KFM Partnership for Develop. Innovation,2,15151,1,151.44,Africa,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,C�te d'Ivoire,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CI,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CI,1,KFM Partnership for Develop. Innovation,2,22040,1,75.72,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,C�te d'Ivoire,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CI,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CI,1,KFM Partnership for Develop. Innovation,2,31194,1,757.2,Africa,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,C�te d'Ivoire,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CI,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CI,1,KFM Partnership for Develop. Innovation,2,31210,1,454.32,Africa,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,C�te d'Ivoire,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CI,Forestry policy and administrative management
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CI,1,KFM Partnership for Develop. Innovation,2,32140,1,75.72,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,C�te d'Ivoire,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CI,Cottage industries and handicrafts
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CM,1,KFM Partnership for Develop. Innovation,2,15151,1,151.44,Africa,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,Cameroon,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CM,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CM,1,KFM Partnership for Develop. Innovation,2,22040,1,75.72,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Cameroon,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CM,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CM,1,KFM Partnership for Develop. Innovation,2,31194,1,757.2,Africa,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Cameroon,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CM,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CM,1,KFM Partnership for Develop. Innovation,2,31210,1,454.32,Africa,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,Cameroon,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CM,Forestry policy and administrative management
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,CM,1,KFM Partnership for Develop. Innovation,2,32140,1,75.72,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Cameroon,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,CM,Cottage industries and handicrafts
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,1,KFM Partnership for Develop. Innovation,1,15151,1,252.4,America,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,Guatemala,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,GT,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,1,KFM Partnership for Develop. Innovation,1,22040,1,126.2,America,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Guatemala,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,GT,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,1,KFM Partnership for Develop. Innovation,1,31194,1,1262.0,America,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Guatemala,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,GT,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,1,KFM Partnership for Develop. Innovation,1,31210,1,757.2,America,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,Guatemala,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,GT,Forestry policy and administrative management
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,1,KFM Partnership for Develop. Innovation,1,32140,1,126.2,America,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Guatemala,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,GT,Cottage industries and handicrafts
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.12,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,1,KFM Partnership for Develop. Innovation,1,15151,1,302.88,America,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,Honduras,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,HN,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.12,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,1,KFM Partnership for Develop. Innovation,1,22040,1,151.44,America,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Honduras,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,HN,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.12,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,1,KFM Partnership for Develop. Innovation,1,31194,1,1514.4,America,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Honduras,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,HN,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.12,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,1,KFM Partnership for Develop. Innovation,1,31210,1,908.64,America,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,Honduras,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,HN,Forestry policy and administrative management
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.12,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,1,KFM Partnership for Develop. Innovation,1,32140,1,151.44,America,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Honduras,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,HN,Cottage industries and handicrafts
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,LR,1,KFM Partnership for Develop. Innovation,2,15151,1,151.44,Africa,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,Liberia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,LR,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,LR,1,KFM Partnership for Develop. Innovation,2,22040,1,75.72,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Liberia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,LR,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,LR,1,KFM Partnership for Develop. Innovation,2,31194,1,757.2,Africa,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Liberia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,LR,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,LR,1,KFM Partnership for Develop. Innovation,2,31210,1,454.32,Africa,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,Liberia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,LR,Forestry policy and administrative management
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,LR,1,KFM Partnership for Develop. Innovation,2,32140,1,75.72,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Liberia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,LR,Cottage industries and handicrafts
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.18,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,ML,1,KFM Partnership for Develop. Innovation,2,15151,1,454.32,Africa,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,Mali,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,ML,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.18,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,ML,1,KFM Partnership for Develop. Innovation,2,22040,1,227.16,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Mali,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,ML,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.18,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,ML,1,KFM Partnership for Develop. Innovation,2,31194,1,2271.6,Africa,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Mali,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,ML,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.18,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,ML,1,KFM Partnership for Develop. Innovation,2,31210,1,1362.96,Africa,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,Mali,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,ML,Forestry policy and administrative management
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.18,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,ML,1,KFM Partnership for Develop. Innovation,2,32140,1,227.16,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Mali,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,ML,Cottage industries and handicrafts
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,NG,1,KFM Partnership for Develop. Innovation,2,15151,1,151.44,Africa,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,Nigeria,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,NG,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,NG,1,KFM Partnership for Develop. Innovation,2,22040,1,75.72,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Nigeria,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,NG,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,NG,1,KFM Partnership for Develop. Innovation,2,31194,1,757.2,Africa,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Nigeria,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,NG,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,NG,1,KFM Partnership for Develop. Innovation,2,31210,1,454.32,Africa,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,Nigeria,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,NG,Forestry policy and administrative management
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.06,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,NG,1,KFM Partnership for Develop. Innovation,2,32140,1,75.72,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Nigeria,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,NG,Cottage industries and handicrafts
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,SN,1,KFM Partnership for Develop. Innovation,2,15151,1,252.4,Africa,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,Senegal,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,SN,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,SN,1,KFM Partnership for Develop. Innovation,2,22040,1,126.2,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Senegal,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,SN,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,SN,1,KFM Partnership for Develop. Innovation,2,31194,1,1262.0,Africa,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Senegal,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,SN,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,SN,1,KFM Partnership for Develop. Innovation,2,31210,1,757.2,Africa,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,Senegal,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,SN,Forestry policy and administrative management
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.1,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,SN,1,KFM Partnership for Develop. Innovation,2,32140,1,126.2,Africa,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Senegal,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,SN,Cottage industries and handicrafts
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.0625,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,15110,1,436.7125,America,0,Uncoded: Pre-APP,Youth Participation,0.31,B6100,Bolivia,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,BO,Public sector policy and administrative management
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.0625,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,16040,1,84.525,America,0,Uncoded: Pre-APP,Youth Participation,0.06,B6100,Bolivia,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,BO,Low-cost housing
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.0625,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,43030,1,704.375,America,0,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Bolivia,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,BO,Urban development and management
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.0625,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,43040,1,183.1375,America,0,Uncoded: Pre-APP,Youth Participation,0.13,B6100,Bolivia,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,BO,Rural development
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.0416,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,DM,1,KFM Partnership for Develop. Innovation,1,15110,1,290.67584,America,0,Uncoded: Pre-APP,Youth Participation,0.31,B6100,Dominica Cmwlt.,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,DM,Public sector policy and administrative management
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.0416,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,DM,1,KFM Partnership for Develop. Innovation,1,16040,1,56.259840000000004,America,0,Uncoded: Pre-APP,Youth Participation,0.06,B6100,Dominica Cmwlt.,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,DM,Low-cost housing
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.0416,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,DM,1,KFM Partnership for Develop. Innovation,1,43030,1,468.832,America,0,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Dominica Cmwlt.,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,DM,Urban development and management
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.0416,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,DM,1,KFM Partnership for Develop. Innovation,1,43040,1,121.89631999999999,America,0,Uncoded: Pre-APP,Youth Participation,0.13,B6100,Dominica Cmwlt.,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,DM,Rural development
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.1875,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,GD,1,KFM Partnership for Develop. Innovation,1,15110,1,1310.1375,America,0,Uncoded: Pre-APP,Youth Participation,0.31,B6100,Grenada,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,GD,Public sector policy and administrative management
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.1875,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,GD,1,KFM Partnership for Develop. Innovation,1,16040,1,253.575,America,0,Uncoded: Pre-APP,Youth Participation,0.06,B6100,Grenada,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,GD,Low-cost housing
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.1875,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,GD,1,KFM Partnership for Develop. Innovation,1,43030,1,2113.125,America,0,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Grenada,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,GD,Urban development and management
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.1875,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,GD,1,KFM Partnership for Develop. Innovation,1,43040,1,549.4125,America,0,Uncoded: Pre-APP,Youth Participation,0.13,B6100,Grenada,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,GD,Rural development
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.3542,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,GY,1,KFM Partnership for Develop. Innovation,1,15110,1,2474.93708,America,0,Uncoded: Pre-APP,Youth Participation,0.31,B6100,Guyana,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,GY,Public sector policy and administrative management
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.3542,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,GY,1,KFM Partnership for Develop. Innovation,1,16040,1,479.02008,America,0,Uncoded: Pre-APP,Youth Participation,0.06,B6100,Guyana,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,GY,Low-cost housing
2009/2010,Closed,1,S064871001,0,Canadian Institute of Planners,2,0,D6220,0,0.3542,1,S6221,1.0,Civil Society,Canadian Non-Profit Making,GY,1,KFM Partnership for Develop. Innovation,1,43030,1,3991.8340000000003,America,0,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Guyana,2,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,2,0,1001879,GY,Urban development and management
