assays_ss_d,assays_vrnt_d,assays_src_d,assays_ss_sbclllr_frctn,assays_ss_rgnsm,assays_cll_d,assays_ss_cll_tp,assays_td,assays_rltnshp_tp,assays_cnfdnc_scr,assays_crtd_b,assays_src_ss_d,assays_chmbl_d,assays_b_frmt,assays_tss_d
10754,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL620475,BAO_0000218,
10755,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL620476,BAO_0000218,
10756,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL620477,BAO_0000218,
10757,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL620478,BAO_0000218,
10758,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618768,BAO_0000218,
10759,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618769,BAO_0000218,
10760,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618770,BAO_0000218,
10761,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618771,BAO_0000218,
10762,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618772,BAO_0000218,
10763,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618773,BAO_0000218,
10764,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL875842,BAO_0000218,
10765,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618774,BAO_0000218,
10766,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618775,BAO_0000218,
10767,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618776,BAO_0000218,
10768,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618777,BAO_0000218,
10769,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618778,BAO_0000218,
10770,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618779,BAO_0000218,
10771,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618780,BAO_0000218,
10772,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618781,BAO_0000218,
10773,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618782,BAO_0000218,
10774,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618783,BAO_0000218,
10775,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618784,BAO_0000218,
10776,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618785,BAO_0000218,
10777,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618786,BAO_0000218,
10778,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618787,BAO_0000218,
10779,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618788,BAO_0000218,
10780,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618789,BAO_0000218,
10781,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618790,BAO_0000218,
10782,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618791,BAO_0000218,
10783,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL875843,BAO_0000218,
10784,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL618792,BAO_0000218,
10785,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL623395,BAO_0000218,
10786,,1,,Simiiformes,,,22224,U,0,Autocuration,,CHEMBL623396,BAO_0000218,
10787,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL623397,BAO_0000218,
10788,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL623398,BAO_0000218,
10789,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL623399,BAO_0000218,
10790,,1,,,,,22224,U,0,Autocuration,,CHEMBL623400,BAO_0000218,
10791,,1,,,,,22224,U,0,Autocuration,,CHEMBL623401,BAO_0000218,
10792,,1,,,,,22224,U,0,Autocuration,,CHEMBL623402,BAO_0000218,
10793,,1,,,,,22224,U,0,Autocuration,,CHEMBL623403,BAO_0000218,
10794,,1,,,,,22224,U,0,Autocuration,,CHEMBL623404,BAO_0000218,
10795,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625997,BAO_0000218,
10796,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625998,BAO_0000218,
10797,,1,,,,,22224,U,0,Autocuration,,CHEMBL625999,BAO_0000218,
10798,,1,,,,,22224,U,0,Autocuration,,CHEMBL626000,BAO_0000218,
10799,,1,,,,,22224,U,0,Autocuration,,CHEMBL626001,BAO_0000218,
10800,,1,,,,,22224,U,0,Autocuration,,CHEMBL626002,BAO_0000218,
10801,,1,,,,,22224,U,0,Autocuration,,CHEMBL626003,BAO_0000218,
10802,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626004,BAO_0000218,
10803,,1,,Cavia porcellus,,,50512,N,1,Intermediate,,CHEMBL626005,BAO_0000218,
10804,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626006,BAO_0000218,
10805,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626007,BAO_0000218,1969.0
10806,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL626008,BAO_0000218,1969.0
10807,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626009,BAO_0000218,2107.0
10808,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626010,BAO_0000218,
10809,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL626011,BAO_0000218,178.0
10810,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL626012,BAO_0000218,178.0
10811,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL626013,BAO_0000218,178.0
10812,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL626014,BAO_0000218,178.0
10813,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL877496,BAO_0000218,178.0
10814,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626015,BAO_0000218,
10815,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626016,BAO_0000218,
10816,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626017,BAO_0000218,
10817,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626018,BAO_0000218,1969.0
10818,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626692,BAO_0000218,1969.0
10819,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626693,BAO_0000218,1969.0
10820,,1,,Rattus norvegicus,,,22224,U,0,Autocuration,,CHEMBL626694,BAO_0000218,1969.0
10821,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626695,BAO_0000218,178.0
10822,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626696,BAO_0000218,178.0
10823,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626697,BAO_0000218,178.0
10824,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626859,BAO_0000218,178.0
10825,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626860,BAO_0000218,178.0
10826,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626861,BAO_0000218,178.0
10827,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626296,BAO_0000218,
10828,,1,,,,,22224,U,0,Autocuration,,CHEMBL626297,BAO_0000218,
10829,,1,,,,,22224,U,0,Autocuration,,CHEMBL626298,BAO_0000218,1969.0
10830,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626299,BAO_0000218,1969.0
10831,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626300,BAO_0000218,1969.0
10832,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626301,BAO_0000218,1969.0
10833,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626962,BAO_0000218,1969.0
10834,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626963,BAO_0000218,1969.0
10835,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626964,BAO_0000218,1969.0
10836,,1,,Macaca fascicularis,,,100710,N,1,Intermediate,,CHEMBL626965,BAO_0000218,1969.0
10837,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL626966,BAO_0000218,1969.0
10838,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL626967,BAO_0000218,1969.0
10839,,1,,Macaca fascicularis,,,100710,N,1,Intermediate,,CHEMBL626968,BAO_0000218,1969.0
10840,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626969,BAO_0000218,948.0
10841,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627126,BAO_0000218,948.0
10842,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631276,BAO_0000218,948.0
10843,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631277,BAO_0000218,948.0
10844,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631278,BAO_0000218,948.0
10845,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL874457,BAO_0000218,948.0
10846,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631279,BAO_0000218,948.0
10847,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631280,BAO_0000218,948.0
10848,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631281,BAO_0000218,948.0
10849,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631968,BAO_0000218,948.0
10850,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631969,BAO_0000218,948.0
10851,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631970,BAO_0000218,948.0
10852,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631971,BAO_0000218,948.0
10853,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL631972,BAO_0000218,948.0
10854,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL630435,BAO_0000218,948.0
10855,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL630436,BAO_0000218,948.0
10856,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL630437,BAO_0000218,948.0
10857,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL630438,BAO_0000218,948.0
10858,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL630439,BAO_0000218,948.0
10859,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL630440,BAO_0000218,2113.0
10860,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL630441,BAO_0000218,2113.0
10861,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL630442,BAO_0000218,2113.0
10862,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625234,BAO_0000218,2113.0
10863,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625235,BAO_0000218,2113.0
10864,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625236,BAO_0000218,2113.0
10865,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625237,BAO_0000218,2113.0
10866,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626125,BAO_0000218,2113.0
10867,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626126,BAO_0000218,2113.0
10868,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626127,BAO_0000218,2113.0
10869,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626128,BAO_0000218,2113.0
10870,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626129,BAO_0000218,2113.0
10871,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626130,BAO_0000218,2113.0
10872,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626131,BAO_0000218,2113.0
10873,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626132,BAO_0000218,2113.0
10874,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626752,BAO_0000218,2113.0
10875,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626753,BAO_0000218,2113.0
10876,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626754,BAO_0000218,2113.0
10877,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626755,BAO_0000218,2113.0
10878,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626756,BAO_0000218,2107.0
10879,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626757,BAO_0000218,2107.0
10880,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626758,BAO_0000218,2107.0
10881,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626759,BAO_0000218,2107.0
10882,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626760,BAO_0000218,2107.0
10883,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626394,BAO_0000218,
10884,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626395,BAO_0000218,
10885,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626396,BAO_0000218,
10886,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626397,BAO_0000218,
10887,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626398,BAO_0000218,
10888,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626399,BAO_0000218,
10889,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL874653,BAO_0000218,
10890,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626400,BAO_0000218,
10891,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626401,BAO_0000218,
10892,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626402,BAO_0000218,
10893,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626403,BAO_0000218,
10894,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626404,BAO_0000218,
10895,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626405,BAO_0000218,
10896,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625529,BAO_0000218,
10897,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625530,BAO_0000218,
10898,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625531,BAO_0000218,
10899,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625532,BAO_0000218,
10900,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625533,BAO_0000218,
10901,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL875474,BAO_0000218,
10902,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625534,BAO_0000218,
10903,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625535,BAO_0000218,
10904,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625536,BAO_0000218,
10905,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625537,BAO_0000218,
10906,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625538,BAO_0000218,
10907,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625539,BAO_0000218,
10908,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625540,BAO_0000218,
10909,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625541,BAO_0000218,
10910,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625542,BAO_0000218,
10911,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625543,BAO_0000218,
10912,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625544,BAO_0000218,
10913,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625545,BAO_0000218,
10914,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625546,BAO_0000218,
10915,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625547,BAO_0000218,
10916,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625548,BAO_0000218,
10917,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625549,BAO_0000218,
10918,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625550,BAO_0000218,
10919,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625551,BAO_0000218,
10920,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL875475,BAO_0000218,
10921,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625552,BAO_0000218,
10922,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625553,BAO_0000218,
10923,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625554,BAO_0000218,
10924,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625555,BAO_0000218,
10925,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625556,BAO_0000218,
10926,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624986,BAO_0000218,
10927,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624987,BAO_0000218,
10928,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624988,BAO_0000218,
10929,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624989,BAO_0000218,1637.0
10930,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624990,BAO_0000218,1637.0
10931,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL874391,BAO_0000218,1637.0
10932,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624991,BAO_0000218,1637.0
10933,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624992,BAO_0000218,1637.0
10934,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624993,BAO_0000218,1637.0
10935,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624994,BAO_0000218,1637.0
10936,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624995,BAO_0000218,1637.0
10937,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624996,BAO_0000218,1637.0
10938,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624997,BAO_0000218,1637.0
10939,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624998,BAO_0000218,1637.0
10940,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL624999,BAO_0000218,1637.0
10941,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL882955,BAO_0000218,1637.0
10942,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625000,BAO_0000218,1637.0
10943,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625001,BAO_0000218,1637.0
10944,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625089,BAO_0000218,1637.0
10945,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625090,BAO_0000218,1637.0
10946,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625091,BAO_0000218,1637.0
10947,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625092,BAO_0000218,1637.0
10948,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625093,BAO_0000218,1637.0
10949,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625094,BAO_0000218,1637.0
10950,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625095,BAO_0000218,1637.0
10951,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625096,BAO_0000218,
10952,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625097,BAO_0000218,
10953,,1,,,,,22224,U,0,Autocuration,,CHEMBL882956,BAO_0000218,
10954,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625098,BAO_0000218,
10955,,1,,Cavia porcellus,,,22224,U,0,Autocuration,,CHEMBL625099,BAO_0000218,
10956,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625100,BAO_0000218,
10957,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625101,BAO_0000218,
10958,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL874396,BAO_0000218,
10959,,1,,Canis lupus familiaris,,,22224,U,0,Autocuration,,CHEMBL625102,BAO_0000218,
10960,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL625103,BAO_0000218,
10961,,1,,Cricetinae,,,100712,N,1,Intermediate,,CHEMBL625104,BAO_0000218,
10962,,1,,Simiiformes,,,22224,U,0,Autocuration,,CHEMBL625105,BAO_0000218,
10963,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625106,BAO_0000218,
10964,,1,,Mus musculus,,,22224,U,0,Autocuration,,CHEMBL625107,BAO_0000218,
10965,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL625108,BAO_0000218,
10966,,1,,Mus musculus,,,22224,U,0,Autocuration,,CHEMBL625109,BAO_0000218,
10967,,1,,Macaca fascicularis,,,22224,U,0,Autocuration,,CHEMBL625110,BAO_0000218,
10968,,1,,Macaca fascicularis,,,22224,U,0,Autocuration,,CHEMBL625111,BAO_0000218,
10969,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL625112,BAO_0000218,
10970,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL875334,BAO_0000218,
10971,,1,,Primates,,,22224,U,0,Autocuration,,CHEMBL628617,BAO_0000218,
10972,,1,,Rattus norvegicus,,,22224,U,0,Autocuration,,CHEMBL628618,BAO_0000218,
10973,,1,,,,,22224,U,0,Autocuration,,CHEMBL628619,BAO_0000218,
10974,,1,,,,,22224,U,0,Autocuration,,CHEMBL628620,BAO_0000218,
10975,,1,,Macaca fascicularis,,,100710,N,1,Intermediate,,CHEMBL628621,BAO_0000218,
10976,,1,,Macaca fascicularis,,,100710,N,1,Intermediate,,CHEMBL628622,BAO_0000218,
10977,,1,,Macaca fascicularis,,,100710,N,1,Intermediate,,CHEMBL628623,BAO_0000218,
10978,,1,,Macaca fascicularis,,,100710,N,1,Intermediate,,CHEMBL628624,BAO_0000218,1969.0
10979,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL628625,BAO_0000218,1969.0
10980,,1,,Macaca fascicularis,,,100710,N,1,Intermediate,,CHEMBL628626,BAO_0000218,1969.0
10981,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL627041,BAO_0000218,1969.0
10982,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL627042,BAO_0000218,1969.0
10983,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL627043,BAO_0000218,1969.0
10984,,1,,,,,22224,U,0,Autocuration,,CHEMBL627044,BAO_0000218,1969.0
10985,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL627045,BAO_0000218,1969.0
10986,,1,,,,,22224,U,0,Autocuration,,CHEMBL627046,BAO_0000218,1969.0
10987,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627047,BAO_0000218,1969.0
10988,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627048,BAO_0000218,1969.0
10989,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627049,BAO_0000218,
10990,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627050,BAO_0000218,
10991,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627051,BAO_0000218,
10992,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627052,BAO_0000218,
10993,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627053,BAO_0000218,
10994,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL627054,BAO_0000218,
10995,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL627055,BAO_0000218,
10996,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL627056,BAO_0000218,
10997,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL627057,BAO_0000218,
10998,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL627058,BAO_0000218,
10999,,1,,Mus musculus,,,50594,N,1,Intermediate,,CHEMBL626211,BAO_0000218,
11000,,1,,,,,22224,U,0,Autocuration,,CHEMBL626212,BAO_0000218,
11001,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626213,BAO_0000218,
11002,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626214,BAO_0000218,
11003,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626215,BAO_0000218,
11004,,1,,Canis lupus familiaris,,,50588,N,1,Intermediate,,CHEMBL626216,BAO_0000218,
11005,,1,,,,,22224,U,0,Autocuration,,CHEMBL626217,BAO_0000218,178.0
11006,,1,,,,,22224,U,0,Autocuration,,CHEMBL626218,BAO_0000218,178.0
11007,,1,,,,,22224,U,0,Autocuration,,CHEMBL626219,BAO_0000218,178.0
11008,,1,,,,,22224,U,0,Autocuration,,CHEMBL626220,BAO_0000218,178.0
11009,,1,,,,,22224,U,0,Autocuration,,CHEMBL626221,BAO_0000218,178.0
11010,,1,,,,,22224,U,0,Autocuration,,CHEMBL626222,BAO_0000218,178.0
11011,,1,,Cavia porcellus,,,50512,N,1,Intermediate,,CHEMBL626223,BAO_0000218,
11012,,1,,Cavia porcellus,,,50512,N,1,Intermediate,,CHEMBL626224,BAO_0000218,
11013,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626225,BAO_0000218,955.0
11014,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626226,BAO_0000218,955.0
11015,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626227,BAO_0000218,955.0
11016,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626228,BAO_0000218,955.0
11017,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626229,BAO_0000218,
11018,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL626921,BAO_0000218,
11019,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL876793,BAO_0000218,
11020,,1,,Rattus norvegicus,,,50597,N,1,Intermediate,,CHEMBL625309,BAO_0000218,
11021,,1,,Bacillus subtilis,,,50278,N,1,Intermediate,,CHEMBL625310,BAO_0000218,
