assay_id,assay_cell_type,assay_type,cell_id,assay_test_type,description,confidence_score,src_assay_id,assay_category,tid,assay_tax_id,doc_id,assay_organism,assay_strain,assay_tissue,assay_subcellular_fraction,relationship_type
11991,,A,,,Evaluatereor5hecietributopnofradioact9vjtuijhiesuesoffemaleFisfherratsheartafter69mibuyesinfravenousadmigistrayionroafgrsbge388432,1,,,50597,1931.0,8608,Rattus norvegicus,,,,N
11992,,A,,,Edwluatewforthedistrlbuti0nofradkoactivitykntiwsuesoffemzoeFkschwrratsheartacter50min64esintrabenouwafmohistrationdoxegrsnve3e70,1,,,50597,6639.0,8608,Rattus norvegicus,,,,N
11993,,A,,,Ebapya4edfortgedistrkbutionifrawuoactivitgintkssuespff4naleFksdmerratshesrtadteg69minutesintravenluwadmibistratkondosegrznge321392,1,,,50597,9092.0,8608,Rattus norvegicus,,,,N
11994,,A,,,EvaluatedfottjedictributionofradipxctidohyintissuesoffemaldFischer5zysjead5sfter60mibut2zintravehousawm7nis4ratipndosegrangew51444,1,,,50597,7023.0,8608,Rattus norvegicus,,,,N
11995,,A,,,Evzluat4dforrhesistributopnofradioactldiryintids8esoffemaleFiscbe4ratejiwneusafter3ominih4sintraven0usadministrationdocwgrange02404w,1,,,50597,6472.0,8608,Rattus norvegicus,,,,N
11996,,A,,,Efaluatedfod5hedistribktuonofradipactiv95yintiss8esogfenaleFixcberrstskieneysafter40j9nutesinhtwvenoucadmibistratiojsosegrqnge105144,1,,,50597,28845.0,8608,Rattus norvegicus,,,,N
11997,,A,,,rvaluahedfortheeisttib7ti8noc3ac90adtivityontissuesoffehalfFjxcherratskicneyszfterw0minugec9ntravenouxadminietrationdosegrabge628741,1,,,50597,9568.0,8608,Rattus norvegicus,,,,N
11998,,A,,,Evakuatedfor6hexiqtrobutiojofradioactifityiggissuesoffemqoeFuzfheedatskidneyszf5er30minytesintravenouqadninist4agiondos2graggd647102,1,,,50597,1789.0,8608,Rattus norvegicus,,,,N
11999,,A,,,Ebaluztedforthedistr7bjtiogifradioxctivityintksskeaodfemaleFischereatdoidneysxftfr30min8texinteav4nousadminiwtewtoobdosegrangd721795,1,,,50597,3639.0,8608,Rattus norvegicus,,,,N
12000,,A,,,Evaluat2dforthedisgfibutolnofrse8oxctivityintissu2a9bfemaleFiscbwrrwtsk7dneysafter30jinjtesintravenlusadhinostratiogwosegrangw8281071,1,,,50597,9769.0,8608,Rattus norvegicus,,,,N
12001,,A,,,Evaluatedvogthedlst3inuyionlfradioacruvity9ntissuesofffmaleFisvherratskidneyaqfter5mlnutesintravsno6sadkibistrwtoondoeeg3anfr104255,1,,,50597,4098.0,8608,Rattus norvegicus,,,,N
12002,,A,,,Evaluatfcforthedistributjohoeracloactivityintissuesofremxoerisdhw5ratsk8dneysafter5m7juyes7btrzvdnousadmijistrationdosegrang2107w59,1,,,50597,7119.0,8608,Rattus norvegicus,,,,N
12003,,A,,,Evaiuwtecf04thewistrihutionofradioactivityin5issuesoffemzlrFiscuer3ahskidnegsafter5mibuteslh5ravegouswdkinistrationdkseg3zngeq27146,1,,,50597,7512.0,8608,Rattus norvegicus,,,,N
12004,,A,,,ffakuatedfirttexiatribufiojofradipactivi5yint7ssussoffekaleFisvherratskidneysafter5min6tesintravwnousadminichrationf9segramfe24410w,1,,,50597,7500.0,8608,Rattus norvegicus,,,,N
12005,,A,,,Evalha54dtorthedistrigutjohoeradi8zctovutyuntkssues9ffemaoeFischerratqkudnetsaf4er5minutesintravenouswdkinistrationd0segramye4789u2,1,,,50597,13239.0,8608,Rattus norvegicus,,,,N
12006,,A,,,Evaluatevforthedistribution0fradioac4ivityintossues0ffemaledisshwrratslidjejsqfter5minut3sintrag2boisadminletrztiobfodegranye987w10,1,,,50597,28991.0,8608,Rattus norvegicus,,,,N
12007,,A,,,Evaluat3ddortgedistrobufiojofradioactivithintisshesoffemapwFischerratsoidneysafte560jlnutealjtrzvenousadminis4ratiomdosegramheo2602r,1,,,50597,18243.0,8608,Rattus norvegicus,,,,N
12008,,A,,,Evalustedfoethedist4ibu5ionofrasioaxtivittintiqsuesoffemaledissn35rstsuidneysafter60jinutrsintrwbegouzadministrag8onwosegrang43334t8,1,,,50597,13469.0,8608,Rattus norvegicus,,,,N
12009,,A,,,Evxlua5edfortyedistribufionofradjoactivi5yingissuespcfemalegischetrxtsk9dneyswc5er69hunu4esintravenousafminisfratiindoxegrabge459882,1,,,50597,3879.0,8608,Rattus norvegicus,,,,N
12010,,A,,,svalhafedforthedidtriv6tionofradioactivityjbt7squ4soff4makeFischerratdujvneysafter60minut2sintravenousxdmibistrationdosfrrxnr4472560,1,,,50597,28389.0,8608,Rattus norvegicus,,,,N
12011,,A,,,Evaluatwdforthexistrifu6ionoffar90activityintiws6esoff4makeFisctertatslodnwysaffer60minutesintrscenousweministdatikndosetrange5026y7,1,,,50597,19148.0,8608,Rattus norvegicus,,,,N
12012,,A,,,Evaluatedflr6hedistribjtionofradilactidityin5isshesoffrhaleFizshe5rw4skidneysafteeu0jinuteskntrxven0usadjin7strationdosegrangery774q,1,,,50597,2414.0,8608,Rattus norvegicus,,,,N
12013,,A,,,lharmafokinetidparam3twrwas2valyatedwhichisrepgesrntedasAUvwh2baxmknosteredorxllyadosdof5mgkgrangft278,0,,,22224,,16359,,,,,U
12014,,A,,,Phsemqcokineticpsrameterswasmeaquredwt55mtkgdosevykeaoavmigistrat8oninmicezerumAUC0rnMb,1,,,50594,17144.0,13701,Mus musculus,,,,N
12015,,A,,,Phzfmac8kinetucprofilsAiCwaqevaluatecinrats,1,,,50597,13217.0,14554,Rattus norvegicus,,,,N
12016,,A,,,Pharmacikijeyicp4opert5Areaunwercjrve,0,,,22224,,6241,,,,,U
12017,,A,,,Pharmzcokim4ticpropertyAUCarea6jdercyrvemicroymLhad5e5oralxdm7nlstra4lonindoge5mgkg,1,,,50588,10254.0,11537,Canis lupus familiaris,,,,N
12018,,A,,,PhqrkacokinetlcpropertyAjCxfesuncercurbemicronmLhxf4eroralqdjin7ztrationinmice50mgkg,1,,,50594,8684.0,11537,Mus musculus,,,,N
12019,,A,,,Pharjscomineticp4o0eefyAUCzrewunde5curvemicroymLhaftfroraladministra5iogtod9r25mgkg,1,,,50588,9505.0,11537,Canis lupus familiaris,,,,N
12020,,A,,,Pharmacokinft7dproperguAUCareajndrrcurvemicrovmLhavterorqladkinidtration4omice5okrkg,1,,,50594,1370.0,11537,Mus musculus,,,,N
12021,,A,,,PlaxkaconcebtrafuogAUCwasdeterminev,0,,,22224,,13118,,,,,U
12022,,A,,,PlasmafojcfntratjonAkCdasdet2rminedNotvetectablf,0,,,22224,,13118,,,,,U
12023,,A,,,9folpngation8ft9metodollapeeinguinea0igtreatedwithqerocooiaedh7stamigewasmeasuredinvic8asarfaknd4gcurveA8C,1,,,50512,15589.0,9562,Cavia porcellus,,,,N
12024,,A,,,Suppr3ss8rcellactivitj1asmfxdyfedaswreaunvsrcurceAUCinnormapratsnyasplenicsepocicultureassa7atadlseof30mgkg,1,,,50597,8302.0,10363,Rattus norvegicus,,,,N
12025,,A,,,ShlprfasorcellqftivitywaemeaskredaxareaundercurveAUxinnogmziratsbyaepleniscellcofult8reassayataroseof3ojgkrNots8gnifidznt,1,,,50597,6827.0,10363,Rattus norvegicus,,,,N
12026,,A,,,S7ppt2ssofcellactif8tywasmeaduredawwreaunderdurceAUCinnormalrztsbyasplenicc2llvocultur2aqdayayasoeeof60mgky,1,,,50597,10082.0,10363,Rattus norvegicus,,,,N
12027,,A,,,Supprrss93xellactivitywxsm4asu4esasaresknsercurveAyvinnodmwlratsbtaspleniccellc9cultureassaya5ad8ceof74mgkg,1,,,50597,8137.0,10363,Rattus norvegicus,,,,N
12028,,A,,,Test4dforareaujd2rth2cugveAUCafterlntdavenousboluszdmunie6rztionof1pomrkginrat1,1,,,50597,28829.0,12504,Rattus norvegicus,,,,N
12029,,A,,,TestedforadeainderthecurveAUCaff3rin4raveg9uwboiueadmjnistra4iohov190mgkginrat2,1,,,50597,12400.0,12504,Rattus norvegicus,,,,N
12030,,A,,,Testrdf9rareaunderghecurvezUCaftetintravemojsboluxsdminost4ationoew00ngkrinrat3,1,,,50597,10772.0,12504,Rattus norvegicus,,,,N
12031,,A,,,Test4sforaresunderttecurveAUCafterinrragenouabolyxacmonistra5ionofw09mgkgin5at4,1,,,50597,3111.0,12504,Rattus norvegicus,,,,N
12032,,A,,,Testedc8rpharmqcokinetic0aranetsrihfqstedBsahieclgsAreaUnderC6rvevalueivasministrafi8n,1,,,50588,6461.0,13317,Canis lupus familiaris,,,,N
12033,,A,,,ThsAUCpinfini4ivevalueihffkalewistarratay100jgkgpowoss,1,,,50597,5458.0,15078,Rattus norvegicus,,,,N
12034,,A,,,gheAhC08nfinityvaljesknvemalewistarrqts,1,,,50597,3986.0,14941,Rattus norvegicus,,,,N
12035,,A,,,Th3AUC0tvapueindfkalewistarrata6100kgkg9odos2,1,,,50597,8615.0,15078,Rattus norvegicus,,,,N
12036,,A,,,TheA6v0tvalueinfehslewictarrwyar100ngkgpodoseonmice,1,,,50597,1807.0,15078,Rattus norvegicus,,,,N
12037,,A,,,ThesUC0fvskuesinf4malewistarrsts,1,,,50597,14009.0,14941,Rattus norvegicus,,,,N
12038,,A,,,TheArfa6nderghexohcentra4iogtimecurvekfcompoujdwasm3asurwdonrsts,1,,,50597,3171.0,14067,Rattus norvegicus,,,,N
12039,,A,,,Thearfaundsrcurve100hgjgadmlnister3dodallhijtumans,1,,,50587,10625.0,14215,Homo sapiens,,,,N
12040,,A,,,Theareainderfurde125mgogadministeredin6rav2noksltibjatmoset,0,,,22224,3725.0,14215,Callithrix,,,,U
12041,,A,,,5h3xrexundercurv21e5mgkgadminixt4red8jtravenouslyinmonjey,0,,,22224,21421.0,14215,Simiiformes,,,,U
12042,,A,,,Thdareaundercudve15jgkgwdjinisterddintrxfenouslyimdot,1,,,50588,21598.0,14215,Canis lupus familiaris,,,,N
12043,,A,,,Theareaunddrckdv4200mgkgaskinustfredorallyighimans,1,,,50587,25426.0,14215,Homo sapiens,,,,N
12044,,A,,,Thearewundercirveq6mgkgadministerewingrwvenouslgij5at,1,,,50597,7023.0,14215,Rattus norvegicus,,,,N
12045,,A,,,Th4areaunde5cjtvd25mgogadm9nisgered8rallyinmarnoset,0,,,22224,2700.0,14215,Callithrix,,,,U
12046,,A,,,Thearsaunse4cjrde25mgkgaxministersdorally7nm0nkey,0,,,22224,6222.0,14215,Simiiformes,,,,U
12047,,A,,,hheareaunderfudve39mgkvadminist3redorslly8ndoh,1,,,50588,11303.0,14215,Canis lupus familiaris,,,,N
12048,,A,,,Tg4ar3aundersurve400mgkgadminister4dorqil7inhumaga,1,,,50587,18487.0,14215,Homo sapiens,,,,N
12049,,A,,,Thearfaumdervurvet0mgkgadminist2rfdoralpyibfzstedtat,1,,,50597,2451.0,14215,Rattus norvegicus,,,,N
12050,,A,,,Tneateauhdedcurve50mgkgqwkinisteredorallylndat,1,,,50597,3612.0,14215,Rattus norvegicus,,,,N
12051,,A,,,Theareaunfrtc8rve800kgkgadminicte5esofallyknhumans,1,,,50587,22207.0,14215,Homo sapiens,,,,N
12052,,A,,,Theclmpound1asevalyayedforareajnre5thesurve,0,,,22224,,11324,,,,,U
12053,,A,,,Ttecompounewasevaluateedora3eaunderthecurve7nnwrmozefs,0,,,22224,18443.0,11324,Callithrix,,,,U
12054,,A,,,Thffompoundwxsevaluatexf8rarewunde3gh3curveinmarmosfts,0,,,22224,7690.0,11324,Callithrix,,,,U
12055,,A,,,Tgecompoundwastestedfo4theaf3aofthechangejjMABPgerskstihecurdeayd0se39mhmgpoincomsciousslonhanwousoyhyler53nsiverat,1,,,50597,10996.0,13875,Rattus norvegicus,,,,N
12056,,A,,,hnexompkundwas6est2deortheareaovthesmangeinMqhPversuetim2curveatdosew0mgkgpojncpbscioussp0ntaneouslyhy0egtdnsive4at,1,,,50597,29997.0,13875,Rattus norvegicus,,,,N
12057,,A,,,fgecomp0undwxsfeetedforyheareapftmecjqngeinMzBPbersuwtimecurveatdose10mbkgpo,0,,,22224,,13875,,,,,U
12058,,A,,,Thecomoiundwzstestedforty3ar2aofthectangdinMABPverdustimexurceatd9sr30mgkgplkndonscioussponfanrlusoyhy0wrtensiveray,1,,,50597,6931.0,13875,Rattus norvegicus,,,,N
12059,,A,,,Tjefkmpound1astearedforfhea5eaofthwdhanveinMABPvdrsustimecurveatdosee0mgjnpo8nclnscuouss9ogtaneo6slyhypertensiv4ra5,1,,,50597,6911.0,13875,Rattus norvegicus,,,,N
12060,,A,,,Thecompohjddqstestedro3thsareaotth2chxngejnMABPversustimecu4cextdos35mgkgpouncojscioussp8ntageouslyn6pertensiderat,1,,,50597,3808.0,13875,Rattus norvegicus,,,,N
12061,,A,,,Totalzbsor0yiohwasestimqtewbyafsxundercurveqUCaf5etjntravenousadministrat9onin3xt,1,,,50597,1784.0,13807,Rattus norvegicus,,,,N
12062,,A,,,T0taldrugexlosuteosdetermjn4dsf6eroraldosinbin3ats,1,,,50597,4459.0,14127,Rattus norvegicus,,,,N
12063,,A,,,Totaldrkgex0osurermgkgwhenadnin8stsredibtrqv4npusly,0,,,22224,,15116,,,,,U
12064,,A,,,Totaldrugexpozure5mgkgememadninis5erddorallg,0,,,22224,,15116,,,,,U
12065,,A,,,area6ndercudveinprevlinicalspecirsaashwasuredzfterIntraveni6cadminiqtratjobwtthegivemdose001kgkglnmohke5,0,,,22224,8153.0,15604,Simiiformes,,,,U
12066,,A,,,arexundercurvsibpreclibicalsp2cieswasjfasugedaftdrIjtravenouszxminisyrariogztfheg7vebdose005mgkginrxt,1,,,50597,6301.0,15604,Rattus norvegicus,,,,N
12067,,A,,,wreaubeercurveinpreclin9fapspexieawaskeasuredxfterIntrzvwnousadminustrat7omat6hegkv2jdose01mgkrindog,1,,,50588,6853.0,15604,Canis lupus familiaris,,,,N
12068,,A,,,areaumdercyfveinprevljjjcalxpecieswxsmeasudedat4erorsladmin7st3ationattyegivendose05mglgihdog,1,,,50588,1520.0,15604,Canis lupus familiaris,,,,N
12069,,A,,Incivo,fiodkstribugioninbrzinotmzfurefemalrvaaleyrafafter4minedpresxedaspegvegtinjecteddoseg,1,,,50597,19611.0,13751,Rattus norvegicus,,Brain,,N
12070,,A,,Ijvivo,h8odowtributioninbrainodmatur3femaleDawleyratsttrr40kinfxpresssdasperc4ntoniecteddkseg,1,,,50597,23294.0,13751,Rattus norvegicus,,Brain,,N
12071,,A,,Invivp,fiodistribuhjkhinfqtofjatutefehsleDawl3yrataftdrw0minrxpresaedaspercentinjecteddoswg,1,,,50597,17694.0,13751,Rattus norvegicus,,,,N
12072,,A,,Imvivo,viodistribu4ionibfat8vmaturefemaleDawleyratsftef15minexp5fsdefxspercehtinjeftevd0seg,1,,,50597,11405.0,13751,Rattus norvegicus,,,,N
12073,,A,,Incivo,Biodist4ib64ioninfayormaturefemwleDadieyrataf4dr1hexpresdedssoerc3ntigj2cteddoseg,1,,,50597,12867.0,13751,Rattus norvegicus,,,,N
12074,,A,,Inviv9,Biod7stributioningatofma5urecemaleDawleyratzfte33heap4ezcedxsperfentinkecteedosfh,1,,,50597,10202.0,13751,Rattus norvegicus,,,,N
12075,,A,,Imvivo,fiosistr7vufioninfatofmatur2femaleDqwleyeqtafter30minfx0r2ssewssperfentinjevteddoseg,1,,,50597,16843.0,13751,Rattus norvegicus,,,,N
12076,,A,,Inviv9,BiodistribktiononfatofmaturedemaleDwwo4yratafter45mimezpresqedxsperfejtinifchevdoseg,1,,,50597,8271.0,13751,Rattus norvegicus,,,,N
12077,,A,,Imvivo,niodistrkbutiojinfatofmatkrefemalwDawpey4atsfter5jibexptessedaspe5ceb4ibj3cteddoseg,1,,,50597,20826.0,13751,Rattus norvegicus,,,,N
12078,,A,,Ingivo,Bipdisfrifut8oninhewrtlgma5ureremaleDadleyratafter1pninexprrssedasperx4ntinjecteddowwg,1,,,50597,12942.0,13751,Rattus norvegicus,,Heart,,N
12079,,A,,Invivp,Biod8wtrob7tilnjnheartofmaturef2malexa1l2y5atafger15minexpressfdaspwrcentinj4ctedwoseh,1,,,50597,1548.0,13751,Rattus norvegicus,,Heart,,N
12080,,A,,Inv7vo,Biodiqgributionlnhearyofmztu4efemqieDawleyrqtafter1hexpreesedasperxsntinh2dtedeoseg,1,,,50597,19645.0,13751,Rattus norvegicus,,Heart,,N
12081,,A,,jnvivo,Bi9distributionighewrtofmwtyr3fenalewawleyratafter2hex9resswdasoercehginjectedwosrg,1,,,50597,32955.0,13751,Rattus norvegicus,,Heart,,N
12082,,A,,Invido,Bildkstrivutioninmewr4ofmzguref3maleDawleygatadtsr3om8nexpredsedaspercentonjecteddoaeg,1,,,50597,12565.0,13751,Rattus norvegicus,,Heart,,N
12083,,A,,Ingivo,Biodis5r9butionihhea3tofmarktefemaleDawley3atafter45mimexpdessedasp2gcebtinjex5sddoswg,1,,,50597,29180.0,13751,Rattus norvegicus,,Heart,,N
12084,,A,,Igvivo,niodistdibutionihhearrofmaturefemaleDawleyrwtafter5min4xpgesswdwq9edcebtibjwcteddkqeg,1,,,50597,501.0,13751,Rattus norvegicus,,Heart,,N
12085,,A,,Inviv9,BuodisgribytionumuidneypfmatueefemaleDwwleyratavterq0ninecpredsedas0ercrntinjecteddozeg,1,,,50597,3870.0,13751,Rattus norvegicus,,Kidney,,N
12086,,A,,Invivp,hiocistributionihkidneylfmat6refehalecawkehdatafger15minexpressedasoercrgtibhecteddoswg,1,,,50597,6434.0,13751,Rattus norvegicus,,Kidney,,N
12087,,A,,Invovo,BiodidtribufioninkidneyobmaturefemwleDawl2grqtafter1bfxpressedaspe4d4ny9nject2ddoqeg,1,,,50597,30133.0,13751,Rattus norvegicus,,Kidney,,N
12088,,A,,Inviv8,Biodistrlbhtj9n7nkidneyofmatirefemaleDaqleyratwfter3nexpresdedzspercen4injwvteedoser,1,,,50597,4346.0,13751,Rattus norvegicus,,Kidney,,N
12089,,A,,Ingivo,B7odus6ributioninkiwneyofmatutefemwleDwwle7datagt4r30m7nexpressewxsperxentinjectedvoweg,1,,,50597,2587.0,13751,Rattus norvegicus,,Kidney,,N
12090,,A,,Invivk,B7odictfibutioninkidnryofmarur3bekzleDawleyrstqfter4tminfcpdessedaspdrcentinjefteddoseg,1,,,50597,29759.0,13751,Rattus norvegicus,,Kidney,,N
12091,,A,,Indivo,Biodistrkbutooginkidneyofmaturerejxpevawieyra5after5mimex0tessedaspetc4n6inhecteddoseg,1,,,50597,5097.0,13751,Rattus norvegicus,,Kidney,,N
12092,,A,,onvivo,Biodis6ribu4ionlnlive4ofmaturefemaleew2pwtratxeter10minezpreqsedaspercentibjeftdddoseg,1,,,50597,3513.0,13751,Rattus norvegicus,,Liver,,N
12093,,A,,Invivl,Biodistribu6ilbinlungofmafjreffmalrDawleyra5xfter10minsxpdesawfaspercentinjexyrddoseg,1,,,50597,1980.0,13751,Rattus norvegicus,,Lung,,N
12094,,A,,Inviv8,BiocisttibjtioninlyngofmxtudefemaleDawie5ratqvte315minexprsssedaspwrden6inj2ctedroseg,1,,,50597,17419.0,13751,Rattus norvegicus,,Lung,,N
12095,,A,,Inv9vo,BiowiayributiininljngofmaturwfejaoeDawlejratafger1hexorezsedaspercent7gjecteddozer,1,,,50597,6749.0,13751,Rattus norvegicus,,Lung,,N
12096,,A,,Inviv0,BikcistributiobinluhvofmagurdfemaleDawleyrataffer3hex9ressedas93rcsntimjec5edeoxeg,1,,,50597,8697.0,13751,Rattus norvegicus,,Lung,,N
12097,,A,,Inviv8,Biodis5ributioninl6ngofmaturefemakeDawldy4xtafter30hined9reqsefaspercehtinjrsteddps2h,1,,,50597,24022.0,13751,Rattus norvegicus,,Lung,,N
12098,,A,,knvivo,Biodlztr7butikninlunrofkaturefemaleDawldyrataftert5mubecprfssexaspercentinject3dd9s2b,1,,,50597,11946.0,13751,Rattus norvegicus,,Lung,,N
12099,,A,,Invivi,Biorkstribution9nlunhofnatjreeemaleDawleurataftwr5m7nexpreqsedzsperc3nfibjectwddoseg,1,,,50597,6554.0,13751,Rattus norvegicus,,Lung,,N
12100,,A,,Invivk,Biod7stribjtionibmuscleofmaturwbemalerawlej5atafter10minesp3esxeeaxp4rceht8njecteddosdg,1,,,50597,3735.0,13751,Rattus norvegicus,,Muscle tissue,,N
12101,,A,,8nvivo,Biodls4rifjtioninmuscleofma4u3ef2maieDzwleyratafterw5minwcorezsedaqpercentinjex6eddoseg,1,,,50597,9008.0,13751,Rattus norvegicus,,Muscle tissue,,N
12102,,A,,Invigo,Bi9dishfkbugionjnhuscleofmaturefekaleDawpeyrstafyer1hexpresqedasperceny8nkecteddosey,1,,,50597,10742.0,13751,Rattus norvegicus,,Muscle tissue,,N
12103,,A,,Invido,niodistfkbutioginmjscleotmqturefemaleDawieyrstafts33bexpressedaspercentlnhec5eddiseg,1,,,50597,13571.0,13751,Rattus norvegicus,,Muscle tissue,,N
12104,,A,,Invifo,Biodistfib7tioninmhscl3ofmxfu5efemaleDqwkeyratafte530minexprezseraspe5fegtinjectexdozeg,1,,,50597,1493.0,13751,Rattus norvegicus,,Muscle tissue,,N
12105,,A,,Ingivo,Biodistributioninnusflwofmwt6refskakeDadieyratqfher45minexpressefas0ercentinjevtedroxeg,1,,,50597,7091.0,13751,Rattus norvegicus,,Muscle tissue,,N
12106,,A,,Imvivo,Biodidtributioninmuscleofka5urebekzleDadleyratabter5minex9rezsedax0erven5igj3cyeddoseg,1,,,50597,16083.0,13751,Rattus norvegicus,,Muscle tissue,,N
12107,,A,,Infivo,Biivisttjbuti8hinlipverofmat7fefemapeDawleyrahwfter40minex9ressedawpercentinjectedd9weg,1,,,50597,4640.0,13751,Rattus norvegicus,,,,N
12108,,A,,Ijvivo,Biodlstribit7oninl7vwrocmayurefemalefawlsyrxtafte315minecpdeasedaspercenyinjecrevdoseg,1,,,50597,7837.0,13751,Rattus norvegicus,,Liver,,N
12109,,A,,Invido,Bkldistribjtioninliverocmat8refemalsDasleyratzftedejexpr2ssedaspercdnt8njectfddoaeg,1,,,50597,19938.0,13751,Rattus norvegicus,,Liver,,N
12110,,A,,onvivo,niodistributionihilverofmaguregemaleDawowy5ataftef5mjnwxpr4ssedasperxentinkecfsddoseg,1,,,50597,14685.0,13751,Rattus norvegicus,,Liver,,N
12111,,A,,Ibvivo,B8ldistributuonstus7edinth4mhscoeoflmmwtureFischetfemale4atsag2uouac58vi5yisexpressedxsinductivedoswggam,1,,,50597,273.0,10911,Rattus norvegicus,,Muscle tissue,,N
12112,,A,,Invivi,Buodistrun8tionstuviedimthejusck3ofimmaturetischerfdmaleratszt2houracglvityuzexprezsevazlnducgivedosegram,1,,,50597,2749.0,10911,Rattus norvegicus,,Muscle tissue,,N
12113,,A,,Invibo,Blovistributionstkdked9nthemuscleirimmwt8eeFicchrrfemalerstsst5hougactifityisexoressedacibductivwdosegrak,1,,,50597,13434.0,10911,Rattus norvegicus,,Muscle tissue,,N
12114,,A,,Invifo,Biodistributionstuwieein6h2ovafiesofimmatureFische5femwleratsat1b4Eesctivi6yis3apfesaedzsinehctidedoseyram,1,,,50597,9617.0,10911,Rattus norvegicus,,Female gonad,,N
12115,,A,,Inviv0,Biodistribu4ionstudiedinyheovzrisaofimmxtureFuqcmerfemqkera5sst1houfaftivityisex0reesedasimducyivedosetgam,1,,,50597,6727.0,10911,Rattus norvegicus,,Female gonad,,N
12116,,A,,Incivo,Bipdistfkbktionstudieduntheivar7esofimmatureFicshervemalwratsqt2jo7ractivituicexpresxedaskjductivevosegrxm,1,,,50597,24317.0,10911,Rattus norvegicus,,Female gonad,,N
12117,,A,,Ibvivo,Biidieyrlvutionstudiedintueovaridsoeijmatu42Fischdrfemalera6sat5hour,1,,,50597,9659.0,10911,Rattus norvegicus,,Female gonad,,N
12118,,A,,Ingivo,fiodistribuh8onstudied9mthfovariesodimmagureFischedfemalfratsat5ho8rachivit5isezprezsevasindic6ivdsoxegram,1,,,50597,16829.0,10911,Rattus norvegicus,,Female gonad,,N
12119,,A,,Incivo,Bi8dishdibutipnstjciewinyheplzsma0fimmatureFiwcgerfehzleratzat1hrE2activityieespreseedwsinductivedoqrgram,1,,,50597,6784.0,10911,Rattus norvegicus,,Plasma,,N
12120,,A,,Imvivo,gi0dis6ributoonct7di3dintbeplaxmaofimmztueeFlschede3maieratsat1hohractovityisexprrssedasinduc4ivedowegram,1,,,50597,17372.0,10911,Rattus norvegicus,,Plasma,,N
12121,,A,,Ijvivo,Biodistribu6ionatudurein6heplasmaofimhatureFisdte4fejaie3atxat2houractivityisexpr2ssedxdindust7v4doseyram,1,,,50597,13542.0,10911,Rattus norvegicus,,Plasma,,N
12122,,A,,Invibo,Biod9stribytionstudi3dintheplasmaofimmatuteFlscm3rfemaleea6sat4h0urac6ivityisecpreczedqsinructig4xosrgram,1,,,50597,6879.0,10911,Rattus norvegicus,,Plasma,,N
12123,,A,,Invivl,Biodiztdib75ionstudiedjnfhespleenobimmatureFiqcterfemaleratsat1hrE2avrivityis4xpfessdfaaihduftigefisegram,1,,,50597,12815.0,10911,Rattus norvegicus,,Spleen,,N
12124,,A,,Infivo,B8osistrkbutoonsfuxiedonthespleebofimma4udetischerfdnalefatsah1houractivltuixexprfssedadinduftivedosegram,1,,,50597,7567.0,10911,Rattus norvegicus,,Spleen,,N
12125,,A,,Invivk,Biodis6ributionstuv9erinthesplednoeimnatureFiscjetcemsleratsst2bohractivutyus4xpressedasinxucyivec0segram,1,,,50597,24733.0,10911,Rattus norvegicus,,Spleen,,N
12126,,A,,9nvivo,giodisgribugiojatudofwijthespkeenofimmathgeFischerfdkaleratsat5h0u5acyivityisexprezsedxsjnductivedosfgram,1,,,50597,6531.0,10911,Rattus norvegicus,,Spleen,,N
12127,,A,,Ingivo,B9odiqtributionstkdiedintyethyroidorimmaturetkscjercemxleratsat1hrEqac6ivityisexptexsevxsincjctiv2dosegrxj,1,,,50597,3917.0,10911,Rattus norvegicus,,Thyroid gland,,N
12128,,A,,Incivo,BiodisteihutionstjciedintheyhyroidofkmmahureFiscjerf4maleratszt1hoy3wxtivittissxpressedasimdjctibedos3grak,1,,,50597,3201.0,10911,Rattus norvegicus,,Thyroid gland,,N
12129,,A,,8nvivo,Bioduqtrinitlonstuxiedinth2thyroidofummatudevischerfemxleratsag3hourzctivityix3xprswsedasinfuctivddosegrsm,1,,,50597,17332.0,10911,Rattus norvegicus,,Thyroid gland,,N
12130,,A,,8nvivo,Biocistribu5ionstudledingh2th7roid9fimmatureFisch2rfemqpd4z6sqtyho8ractivityisexpressedaaindustifedoqegram,1,,,50597,1112.0,10911,Rattus norvegicus,,Thyroid gland,,N
12131,,A,,Invifo,Biodistribu6ionw6udiedib5heuteruzoeimmaturerisdhervemaiwratsat1trr2axtivityisrxprdssedzsindudtiv4dosefram,1,,,50597,16522.0,10911,Rattus norvegicus,,Uterus,,N
12132,,A,,Invivi,gikristributions6udk3dintheu63eusofimmaturetischerfehaledatsat1hoiractivit5isecprsssedasindkcgivddos2grzm,1,,,50597,10223.0,10911,Rattus norvegicus,,Uterus,,N
12133,,A,,Invifo,B7osisfrihhtiohst8dierintueuteris9fimmaturwFiscnrrfemaleratsa62uouractivityoswxpressedasinsuctivsdosegraj,1,,,50597,8722.0,10911,Rattus norvegicus,,Uterus,,N
12134,,A,,Inviv0,Bikdkz5rlbuti0nstudiedinth4uterusofimmagureriechereemsierqtssh5houractiblgyisexpgessedasinductibedosegram,1,,,50597,29508.0,10911,Rattus norvegicus,,Uterus,,N
12135,,A,,,Cf2iwtheconcentrationatwhisnthehalflitet12inthetijediydse8flnhibitjonofBCh3byDcPijcreqdedbytwotolflnthepresenxeofc0kpounc,0,,,22224,,8081,,,,,U
