noleggio_id,cliente_id,data_pagamento,pagamento_id,ammontare,personale_id
8172,329,2005-07-28 21:34:36,8890,7.99,2
508,434,2005-05-28 02:40:50,11691,5.99,2
6793,148,2005-07-12 16:37:55,4026,10.99,2
11727,6,2005-08-17 08:12:20,166,0.99,1
10284,20,2005-08-01 03:33:19,531,4.99,2
840,79,2005-05-30 00:28:41,2144,4.99,1
10121,425,2005-07-31 21:24:53,11497,0.99,1
13902,275,2005-08-20 16:07:08,7459,0.99,2
12915,516,2006-02-14 15:16:03,13913,0.0,1
9863,239,2005-07-31 13:05:29,6462,5.99,1
8846,108,2005-07-29 23:10:28,2921,4.99,1
8765,538,2005-07-29 19:40:08,14493,0.99,1
9272,553,2005-07-30 15:05:22,14845,4.99,2
11679,72,2005-08-17 06:08:54,1958,4.99,1
9873,442,2005-07-31 13:32:18,11936,5.99,2
5743,297,2005-07-10 11:57:38,8057,8.99,1
9479,308,2005-07-30 23:22:09,8366,2.99,1
6336,471,2005-07-11 19:30:13,12731,8.99,1
7758,356,2005-07-28 06:23:41,9617,1.99,1
5097,343,2005-07-09 06:09:51,9281,4.99,2
10272,273,2005-08-01 03:14:34,7389,8.99,1
7392,204,2005-07-27 16:01:05,5535,4.99,1
15354,412,2005-08-22 21:18:59,11166,4.99,2
7736,205,2005-07-28 05:12:04,5559,2.99,1
10077,19,2005-07-31 20:01:06,503,9.99,2
2891,32,2005-06-20 02:02:05,884,1.99,2
355,446,2005-05-27 06:15:33,12027,4.99,1
6130,538,2005-07-11 08:19:56,14489,2.99,2
14822,52,2005-08-22 01:21:14,1450,5.99,1
15986,226,2005-08-23 20:20:37,6108,2.99,1
9893,179,2005-07-31 14:07:21,4879,0.99,2
13615,539,2005-08-20 06:28:53,14526,2.99,2
255,114,2005-05-26 14:52:15,3059,4.99,1
15452,115,2005-08-23 00:57:12,3119,0.99,2
5223,72,2005-07-09 12:06:03,1945,4.99,2
13739,441,2005-08-20 10:45:10,11910,4.99,2
8812,563,2005-07-29 21:47:40,15092,7.99,2
2091,260,2005-06-17 18:09:04,7017,10.99,1
1869,351,2005-06-17 02:08:00,9488,0.99,1
4758,288,2005-07-08 14:38:02,7797,0.99,2
2718,139,2005-06-19 14:49:42,3757,7.99,2
8275,336,2005-07-29 01:35:47,9081,4.99,2
372,510,2005-05-27 08:13:58,13732,5.99,1
234,566,2005-05-26 11:47:20,15155,5.99,2
12575,117,2005-08-18 15:37:42,3162,6.99,1
4121,176,2005-07-07 07:13:50,4778,3.99,2
7817,259,2005-07-28 08:20:55,6993,4.99,1
5782,440,2005-07-10 13:52:56,11871,0.99,2
2880,193,2005-06-20 01:24:54,5225,2.99,2
9541,422,2005-07-31 01:40:14,11409,4.99,2
12439,153,2005-08-18 10:44:57,4173,3.99,1
9727,536,2005-07-31 08:39:13,14443,4.99,1
2251,143,2005-06-18 05:05:08,3861,3.99,2
10053,223,2005-07-31 19:15:39,6033,7.99,2
2151,329,2005-06-17 22:52:37,8878,0.99,1
678,269,2005-05-28 23:15:48,7276,6.99,2
8849,79,2005-07-29 23:21:01,2158,2.99,1
5765,293,2005-07-10 13:03:02,7936,3.99,2
3401,577,2005-06-21 15:52:43,15461,6.99,2
4029,518,2005-07-07 02:19:44,13943,7.99,2
15163,100,2005-08-22 14:43:13,2709,0.99,1
9080,276,2005-07-30 08:02:39,7479,1.99,1
2769,354,2005-06-19 17:52:14,9556,6.99,1
12650,276,2005-08-18 18:33:20,7490,4.99,1
6961,38,2005-07-27 00:10:49,1047,0.99,1
8212,159,2005-07-28 23:37:23,4334,2.99,2
12348,186,2005-08-18 07:21:47,5061,5.99,1
6550,112,2005-07-12 05:03:14,3007,2.99,2
4509,230,2005-07-08 02:32:38,6194,3.99,1
9798,55,2005-07-31 10:55:18,1527,2.99,2
9416,265,2005-07-30 20:52:45,7171,2.99,1
14693,269,2005-08-21 20:44:19,7300,6.99,2
1642,287,2005-06-16 08:54:15,7765,2.99,2
7911,3,2005-07-28 11:46:45,72,4.99,1
10291,420,2005-08-01 03:39:57,11365,4.99,2
10726,75,2005-08-01 19:14:53,2049,3.99,1
677,194,2005-05-28 23:00:08,5245,7.99,2
12893,498,2005-08-19 03:46:43,13431,2.99,1
10536,86,2005-08-01 12:21:53,2346,4.99,2
12796,368,2005-08-19 00:22:24,9966,4.99,1
4431,26,2005-07-07 22:39:02,698,6.99,1
4423,526,2005-07-07 22:11:28,14150,6.99,1
15289,513,2005-08-22 19:27:24,13836,6.99,2
3226,576,2005-06-21 02:18:14,15431,6.99,2
3277,229,2005-06-21 05:36:37,6163,7.99,1
15748,380,2005-08-23 12:33:00,10306,2.99,2
7036,70,2005-07-27 03:06:12,1896,4.99,2
5456,360,2005-07-09 22:31:45,9717,2.99,2
13257,300,2005-08-19 17:01:20,8158,3.99,2
11062,346,2005-08-02 06:52:54,9359,4.99,2
11373,267,2005-08-02 18:14:12,7233,0.99,2
13456,13,2005-08-20 00:33:19,354,0.99,1
15015,14,2005-08-22 08:43:50,382,6.99,2
9939,538,2005-07-31 15:29:00,14497,8.99,2
2109,493,2005-06-17 19:41:42,13277,3.99,2
789,553,2005-05-29 16:17:07,14827,4.99,2
12545,168,2005-08-18 14:28:00,4572,6.99,1
11783,152,2005-08-17 10:39:24,4147,0.99,2
11754,163,2006-02-14 15:16:03,4449,7.98,2
772,556,2005-05-29 13:08:06,14891,5.99,2
3922,470,2005-07-06 20:32:27,12696,4.99,1
5597,576,2005-07-10 04:47:57,15436,3.99,2
2232,52,2005-06-18 03:54:31,1427,0.99,2
5347,246,2005-07-09 17:31:32,6667,0.99,2
14779,279,2005-08-22 00:00:56,7579,5.99,1
10542,465,2005-08-01 12:32:23,12550,3.99,1
4935,230,2005-07-08 22:20:56,6195,0.99,1
14377,6,2005-08-21 09:49:28,171,4.99,1
11322,418,2005-08-02 16:23:17,11312,3.99,2
142,472,2005-05-25 23:43:47,12749,0.99,2
14323,97,2005-08-21 08:08:43,2637,4.99,2
9722,125,2005-07-31 08:29:48,3373,4.99,1
7140,35,2005-07-27 06:54:12,971,4.99,1
3463,96,2005-06-21 22:00:00,2600,0.99,2
14188,548,2005-08-21 03:32:04,14725,0.99,2
14881,425,2005-08-22 03:47:39,11502,4.99,2
13349,234,2005-08-19 20:43:16,6315,2.99,2
4672,18,2005-07-08 10:15:38,475,3.99,2
10360,443,2005-08-01 05:52:53,11959,0.99,2
12478,42,2005-08-18 12:25:16,1173,4.99,1
1564,343,2005-06-16 02:47:07,9273,6.99,1
478,557,2005-05-27 22:38:20,14912,4.99,1
4566,133,2005-07-08 05:18:50,3593,2.99,2
11517,280,2005-08-16 23:56:28,7601,2.99,1
1689,48,2005-06-16 12:18:41,1315,9.99,2
13053,140,2005-08-19 09:31:48,3796,10.99,2
6620,337,2005-07-12 08:51:03,9109,2.99,1
1291,176,2005-06-15 08:55:01,4768,5.99,1
14951,197,2005-08-22 06:19:37,5352,4.99,2
7336,46,2005-07-27 14:11:45,1269,0.99,1
6974,122,2005-07-27 00:39:16,3297,7.99,2
798,134,2005-05-29 17:23:43,3614,0.99,2
2367,566,2005-06-18 14:00:31,15159,0.99,1
15252,453,2005-08-22 18:04:22,12246,0.99,1
1214,46,2005-06-15 03:18:40,1260,4.99,2
15376,390,2005-08-22 22:21:35,10587,4.99,2
919,374,2005-05-30 11:35:06,10125,0.99,2
15333,142,2005-08-22 20:44:06,3854,2.99,2
3554,538,2005-07-06 02:37:10,14484,4.99,2
10707,558,2005-08-01 18:41:34,14955,0.99,2
4807,348,2005-07-08 17:01:48,9408,8.99,1
13908,532,2005-08-20 16:21:40,14334,4.99,1
3762,413,2005-07-06 12:52:49,11174,4.99,1
4409,8,2005-07-07 21:47:29,214,3.99,2
4939,425,2005-07-08 22:35:30,11488,7.99,1
6997,342,2005-07-27 01:14:02,9246,0.99,2
10252,86,2005-08-01 02:39:39,2345,8.99,2
2952,13,2005-06-20 06:26:57,333,2.99,1
13863,563,2005-08-20 14:57:50,15097,9.99,2
11388,369,2005-08-02 18:35:55,9996,1.99,2
1905,39,2005-06-17 04:51:43,1069,4.99,1
2535,130,2005-06-19 01:39:04,3510,2.99,1
6419,311,2005-07-11 23:36:38,8442,4.99,2
3841,470,2005-07-06 16:34:00,12695,4.99,1
15085,67,2005-08-22 11:19:22,1844,2.99,2
13391,16,2005-08-19 22:01:42,444,4.99,1
6155,229,2005-07-11 09:45:31,6170,4.99,2
2054,295,2005-06-17 15:26:37,7983,2.99,1
9298,208,2005-07-30 16:27:53,5647,3.99,2
8998,120,2005-07-30 04:54:14,3240,6.99,1
3754,83,2005-07-06 12:35:44,2252,2.99,1
13392,409,2005-08-19 22:03:22,11081,8.99,1
6114,404,2005-07-11 07:33:48,10922,1.99,1
7671,442,2005-07-28 02:48:31,11932,2.99,1
5621,310,2005-07-10 05:34:10,8421,5.99,1
10539,232,2005-08-01 12:23:00,6263,6.99,1
8180,281,2005-07-28 22:05:24,7622,4.99,2
1269,59,2005-06-15 07:29:59,1623,2.99,1
7232,306,2005-07-27 10:04:19,8305,4.99,1
12825,328,2005-08-19 01:23:58,8866,0.99,2
1288,456,2005-06-15 08:41:52,12306,2.99,1
10056,237,2005-07-31 19:19:13,6406,0.99,2
11843,187,2005-08-17 13:14:50,5093,2.99,1
6326,563,2005-07-11 19:06:55,15087,2.99,2
2011,350,2005-06-17 11:56:09,9465,3.99,2
7656,148,2005-07-28 02:07:19,4027,0.99,1
6110,405,2005-07-11 07:23:47,10954,2.99,1
12114,65,2005-08-17 23:02:00,1784,7.99,1
5555,79,2005-07-10 03:08:55,2155,2.99,1
15395,526,2005-08-22 23:06:25,14179,4.99,1
1163,592,2005-06-14 23:12:46,15844,6.99,2
8974,425,2005-07-30 04:09:16,11494,0.99,1
13411,21,2005-08-19 22:43:38,570,4.99,1
351,118,2005-05-27 05:39:03,3167,5.99,2
9653,383,2005-07-31 05:55:38,10381,0.99,1
4603,334,2005-07-08 06:57:07,9020,6.99,1
5576,217,2005-07-10 03:57:05,5886,2.99,2
12309,9,2005-08-18 05:58:40,250,2.99,1
4209,100,2005-07-07 11:35:08,2695,2.99,1
11335,157,2005-08-02 16:57:37,4283,4.99,2
14014,335,2005-08-20 20:47:09,9063,2.99,1
2791,299,2005-06-19 18:51:27,8111,4.99,2
431,334,2005-05-27 16:31:05,9015,8.99,1
14281,166,2005-08-21 06:40:48,4512,2.99,2
8418,355,2005-07-29 06:54:21,9600,1.99,2
12210,217,2005-08-18 02:27:29,5900,4.99,2
4351,382,2005-07-07 19:04:24,10350,4.99,2
11595,350,2005-08-17 02:53:14,9478,6.99,2
10947,500,2005-08-02 03:23:17,13481,6.99,1
10194,290,2005-08-01 00:33:52,7864,1.99,1
1700,456,2005-06-16 13:18:23,12307,0.99,1
3159,388,2005-06-20 21:11:50,10505,7.99,2
3122,87,2005-06-20 18:25:57,2364,9.99,2
13952,199,2006-02-14 15:16:03,5417,2.99,2
8853,58,2005-07-29 23:34:21,1604,0.99,1
4047,364,2005-07-07 03:28:49,9843,0.99,1
8892,184,2005-07-30 00:47:03,5009,4.99,1
2553,473,2005-06-19 03:04:59,12784,4.99,2
11637,283,2005-08-17 04:36:39,7674,0.99,1
2149,333,2005-06-17 22:50:00,8989,6.99,1
10256,58,2005-08-01 02:47:11,1608,4.99,2
1035,362,2005-05-31 05:01:09,9774,4.99,2
5896,357,2005-07-10 20:15:56,9646,0.99,1
15557,444,2005-08-23 04:52:17,11997,0.99,1
13279,343,2005-08-19 18:02:18,9291,4.99,2
15353,368,2005-08-22 21:18:08,9973,2.99,1
15907,2,2005-08-23 17:39:35,59,4.99,2
14255,492,2005-08-21 05:51:37,13273,2.99,1
13870,167,2005-08-20 15:09:16,4542,1.99,1
7554,135,2005-07-27 22:12:41,3649,7.99,1
7498,455,2005-07-27 20:09:31,12293,4.99,2
11396,59,2005-08-02 18:48:29,1637,4.99,2
11959,101,2005-08-17 17:23:35,2728,4.99,2
6529,503,2005-07-12 04:31:04,13557,2.99,1
8650,134,2005-07-29 14:59:04,3626,1.99,2
2200,229,2005-06-18 01:59:16,6161,4.99,1
4073,290,2005-07-07 04:49:13,7851,0.99,1
15039,180,2005-08-22 09:37:54,4912,4.99,1
7094,373,2005-07-27 04:47:33,10098,0.99,1
13566,558,2005-08-20 04:45:32,14960,5.99,2
12401,479,2005-08-18 09:20:51,12953,0.99,2
1523,349,2005-06-16 00:18:40,9436,0.99,1
8436,598,2005-07-29 07:21:20,16022,0.99,2
12107,141,2005-08-17 22:56:24,3821,3.99,2
9138,17,2005-07-30 10:11:52,459,2.99,1
8440,175,2005-07-29 07:31:26,4749,3.99,1
8868,512,2005-07-30 00:02:26,13791,4.99,2
6164,47,2005-07-11 10:16:23,1300,0.99,2
12382,566,2005-08-18 08:32:33,15184,8.99,2
12841,257,2005-08-19 01:55:55,6946,2.99,2
2077,113,2005-06-17 16:46:11,3031,4.99,2
1513,368,2005-06-15 22:53:30,9945,9.99,1
4543,41,2005-07-08 04:06:55,1128,4.99,1
9126,590,2005-07-30 09:44:15,15810,0.99,2
4762,36,2005-07-08 14:54:42,989,4.99,2
8748,237,2005-07-29 19:08:37,6400,2.99,2
8271,481,2005-07-29 01:27:44,12994,6.99,2
6752,453,2005-07-12 14:53:15,12233,4.99,1
6522,142,2005-07-12 04:11:58,3839,0.99,1
5781,167,2005-07-10 13:49:30,4528,2.99,1
15862,215,2006-02-14 15:16:03,5857,0.99,2
6733,585,2005-07-12 14:04:01,15675,6.99,2
390,48,2005-05-27 11:02:26,1314,4.99,1
14695,206,2005-08-21 20:46:47,5593,0.99,2
13375,120,2005-08-19 21:31:31,3247,7.99,2
8240,509,2005-07-29 00:33:32,13723,0.99,2
1430,194,2005-06-15 18:24:55,5246,0.99,1
16040,195,2005-08-23 22:19:33,5280,11.99,2
16018,439,2005-08-23 21:27:35,11864,0.99,1
1062,176,2005-05-31 08:38:20,4767,7.99,1
1116,256,2005-05-31 16:10:46,6893,0.99,1
14548,299,2005-08-21 15:53:52,8133,3.99,1
14914,156,2005-08-22 04:53:35,4259,0.99,1
10306,541,2005-08-01 04:19:18,14564,5.99,1
10352,564,2005-08-01 05:44:36,15114,1.99,2
9273,497,2005-07-30 15:05:36,13394,9.99,1
2991,472,2005-06-20 09:10:43,12757,4.99,1
11762,244,2005-08-17 09:48:06,6613,9.99,1
4393,395,2005-07-07 21:12:36,10702,4.99,1
4789,73,2005-07-08 16:22:01,1975,4.99,1
6926,354,2005-07-26 22:52:45,9567,0.99,1
14171,320,2005-08-21 03:00:42,8671,0.99,2
781,313,2005-05-29 14:23:58,8483,0.99,2
7945,316,2005-07-28 12:53:58,8572,1.99,1
3038,27,2005-06-20 12:28:59,726,1.99,1
11871,484,2005-08-17 14:11:44,13077,4.99,2
12360,123,2005-08-18 07:46:35,3329,2.99,1
6927,470,2005-07-26 22:56:00,12703,10.99,1
11132,398,2005-08-02 09:14:09,10781,4.99,2
1018,594,2005-05-31 02:53:42,15901,0.99,2
8850,86,2005-07-29 23:24:20,2343,2.99,1
9831,192,2005-07-31 11:59:32,5207,2.99,1
8390,32,2005-07-29 05:52:26,897,5.99,2
10555,487,2005-08-01 12:56:38,13156,6.99,2
5319,282,2005-07-09 16:17:44,7637,8.99,2
9188,195,2005-07-30 12:19:54,5270,6.99,2
15242,364,2005-08-22 17:48:10,9857,0.99,1
5685,170,2005-07-10 09:01:38,4615,7.99,2
9932,264,2005-07-31 15:19:48,7142,5.99,1
14045,509,2005-08-20 21:50:11,13728,4.99,2
1463,569,2005-06-15 20:37:51,15235,6.99,1
15615,584,2005-08-23 07:06:00,15665,0.99,1
8264,175,2005-07-29 01:18:50,4748,4.99,1
5880,482,2005-07-10 19:14:58,13018,2.99,2
15867,505,2006-02-14 15:16:03,13625,4.99,2
12635,15,2005-08-18 18:00:23,405,2.99,1
12121,69,2005-08-17 23:20:40,1884,2.99,1
10980,547,2005-08-02 04:17:32,14701,4.99,1
3022,466,2005-06-20 11:17:20,12562,3.99,1
14504,312,2005-08-21 14:23:01,8478,3.99,1
452,127,2005-05-27 19:30:33,3414,0.99,1
6246,172,2005-07-11 14:57:51,4665,7.99,2
11200,98,2005-08-02 11:48:36,2658,2.99,2
11054,577,2005-08-02 06:33:07,15476,7.99,1
14209,472,2005-08-21 04:17:56,12773,4.99,1
14515,242,2005-08-21 14:52:14,6564,0.99,1
7873,82,2005-07-28 10:19:46,2231,0.99,2
6801,500,2005-07-12 17:09:08,13475,3.99,2
14399,188,2005-08-21 10:33:23,5121,2.99,1
10322,535,2005-08-01 04:44:13,14413,5.99,2
398,422,2005-05-27 12:44:03,11398,0.99,1
9656,39,2005-07-31 06:00:21,1086,4.99,1
9019,235,2005-07-30 05:28:53,6334,5.99,1
15622,302,2005-08-23 07:22:02,8214,5.99,1
9218,172,2005-07-30 13:14:35,4675,5.99,2
15399,379,2005-08-22 23:11:59,10268,4.99,2
10574,287,2005-08-01 13:36:51,7779,2.99,2
15434,518,2005-08-23 00:28:16,13964,4.99,2
8959,550,2005-07-30 03:35:49,14762,8.99,1
1215,102,2005-06-15 03:21:00,2739,2.99,2
10232,512,2005-08-01 01:50:55,13793,4.99,2
11502,11,2005-08-16 23:06:30,296,0.99,2
10501,351,2005-08-01 11:04:46,9503,2.99,2
12026,468,2005-08-17 20:00:10,12638,6.99,2
4226,57,2005-07-07 12:37:56,1573,4.99,2
9504,125,2005-07-31 00:09:07,3372,0.99,2
366,134,2005-05-27 07:33:54,3613,3.99,1
15290,404,2005-08-22 19:28:02,10940,10.99,2
5791,319,2005-07-10 14:16:22,8635,8.99,1
1353,480,2005-06-15 13:13:36,12960,0.99,1
2150,406,2005-06-17 22:50:36,10975,3.99,2
4250,423,2005-07-07 14:08:11,11430,0.99,1
8658,427,2005-07-29 15:16:37,11547,5.99,2
10124,396,2005-07-31 21:31:49,10728,0.99,2
12649,530,2005-08-18 18:31:47,14277,4.99,1
14071,550,2005-08-20 23:01:56,14772,2.99,2
14769,361,2006-02-14 15:16:03,9773,0.0,1
1084,12,2005-05-31 11:10:17,304,4.99,1
13671,201,2005-08-20 08:27:03,5464,3.99,2
9487,406,2005-07-30 23:40:22,10997,2.99,2
13449,400,2005-08-20 00:17:01,10830,2.99,2
2810,67,2005-06-19 19:44:12,1827,0.99,2
15253,333,2005-08-22 18:05:21,9012,2.99,2
7296,400,2005-07-27 12:39:48,10819,2.99,2
9057,202,2005-07-30 07:14:18,5484,2.99,2
2829,341,2005-06-19 21:11:30,9219,2.99,2
2052,172,2005-06-17 15:14:43,4660,0.99,1
11060,496,2005-08-02 06:48:18,13367,7.99,1
10948,220,2005-08-02 03:23:23,5964,4.99,1
3655,493,2005-07-06 07:52:54,13282,5.99,1
7606,201,2005-07-28 00:02:15,5456,2.99,2
10005,454,2005-07-31 17:53:51,12269,3.99,1
8880,51,2005-07-30 00:16:55,1407,0.99,1
13927,417,2005-08-20 17:11:58,11288,1.99,1
13129,274,2005-08-19 12:05:04,7426,8.99,2
7562,366,2005-07-27 22:25:15,9896,2.99,1
15611,184,2005-08-23 06:56:18,5019,0.99,2
10637,161,2005-08-01 15:44:09,4392,2.99,1
7520,191,2005-07-27 21:02:02,5189,2.99,1
12497,388,2005-08-18 12:58:40,10521,4.99,2
1045,594,2005-05-31 06:29:01,15902,6.99,1
6506,423,2005-07-12 03:28:22,11432,1.99,1
14189,127,2005-08-21 03:32:17,3435,2.99,1
5892,333,2005-07-10 20:02:42,8994,4.99,2
14875,513,2005-08-22 03:34:39,13834,4.99,1
14060,175,2006-02-14 15:16:03,4761,3.98,2
5948,57,2005-07-10 23:12:08,1576,2.99,2
6409,537,2005-07-11 23:05:49,14463,4.99,1
15543,282,2005-08-23 04:15:41,7650,4.99,2
4475,340,2005-07-08 00:27:30,9192,2.99,2
588,89,2005-05-28 12:08:37,2410,0.99,2
2750,197,2005-06-19 16:37:24,5330,4.99,1
2238,251,2005-06-18 04:22:06,6763,6.99,1
4629,563,2005-07-08 08:31:26,15080,6.99,2
15467,103,2005-08-23 01:22:12,2796,3.99,1
693,190,2005-05-29 01:42:31,5150,2.99,1
8032,230,2005-07-28 16:17:00,6203,4.99,2
6587,419,2005-07-12 06:56:26,11335,3.99,2
9540,365,2005-07-31 01:40:06,9874,2.99,2
6570,217,2005-07-12 05:50:31,5888,4.99,2
15578,302,2005-08-23 05:37:13,8213,2.99,2
6211,6,2005-07-11 12:39:01,156,5.99,2
797,244,2005-05-29 17:12:17,6591,1.99,1
14051,362,2005-08-20 22:09:51,9799,6.99,2
14440,194,2005-08-21 11:59:04,5260,4.99,1
15184,471,2005-08-22 15:51:12,12747,0.99,2
1359,353,2005-06-15 13:30:30,9534,2.99,2
3929,453,2005-07-06 20:52:39,12228,0.99,2
15529,19,2005-08-23 03:46:47,513,0.99,2
10802,178,2005-08-01 22:18:32,4850,5.99,1
11657,53,2006-02-14 15:16:03,1482,7.98,2
13463,21,2005-08-20 00:50:54,571,8.99,1
13759,269,2005-08-20 11:24:48,7298,2.99,2
3603,330,2005-07-06 05:25:03,8914,4.99,2
8553,49,2005-07-29 11:15:36,1347,10.99,2
9375,529,2005-07-30 19:10:17,14246,0.99,2
12842,119,2005-08-19 01:57:21,3211,6.99,2
916,6,2005-05-30 11:25:01,148,0.99,2
163,104,2005-05-26 02:26:23,2800,10.99,1
6609,133,2005-07-12 08:19:41,3598,3.99,1
14934,226,2005-08-22 05:47:15,6105,4.99,2
14971,378,2005-08-22 06:52:49,10247,2.99,1
2060,64,2005-06-17 15:42:42,1738,2.99,1
11392,146,2005-08-02 18:41:11,3968,5.99,2
14742,421,2005-08-21 22:39:01,11395,4.99,1
3221,454,2005-06-21 01:49:47,12257,2.99,1
4662,553,2005-07-08 09:58:54,14838,0.99,2
10277,176,2005-08-01 03:22:41,4788,2.99,1
11919,40,2005-08-17 16:08:49,1114,0.99,2
1903,588,2005-06-17 04:37:20,15738,6.99,2
6188,114,2005-07-11 11:31:47,3071,2.99,1
13432,78,2005-08-19 23:29:06,2137,0.99,1
15303,390,2005-08-22 19:44:59,10586,8.99,2
2956,533,2005-06-20 06:47:23,14347,0.99,1
6144,554,2005-07-11 09:02:53,14860,2.99,1
6787,342,2005-07-12 16:33:28,9245,7.99,2
15323,178,2005-08-22 20:22:40,4860,4.99,1
7504,283,2005-07-27 20:24:31,7668,0.99,1
3683,43,2005-07-06 09:25:56,1182,1.99,2
3266,175,2005-06-21 04:49:07,4740,4.99,2
5640,574,2005-07-10 06:38:00,15379,2.99,1
14621,344,2005-08-21 18:17:59,9310,0.99,1
11197,122,2005-08-02 11:45:07,3306,2.99,2
14613,20,2005-08-21 18:03:20,539,2.99,2
12674,185,2005-08-18 19:24:56,5040,5.99,1
8094,432,2005-07-28 18:30:28,11658,6.99,2
4128,492,2005-07-07 07:35:25,13265,8.99,2
11164,580,2005-08-02 10:10:56,15553,8.99,1
9581,302,2005-07-31 03:03:07,8205,5.99,2
7335,219,2005-07-27 14:06:50,5934,2.99,2
9050,40,2005-07-30 06:59:55,1109,8.99,1
2212,336,2005-06-18 02:36:10,9068,2.99,2
13777,29,2005-08-20 12:03:35,811,2.99,2
12520,52,2005-08-18 13:42:45,1447,0.99,2
15761,416,2005-08-23 12:55:51,11269,0.99,2
3971,473,2005-07-06 22:50:40,12786,0.99,1
14492,266,2005-08-21 13:59:08,7205,2.99,1
14368,351,2005-08-21 09:31:47,9505,6.99,1
12505,406,2005-08-18 13:17:30,11001,5.99,2
753,135,2005-05-29 10:16:42,3637,3.99,2
10919,115,2005-08-02 02:11:03,3114,0.99,2
15127,287,2005-08-22 12:56:29,7787,0.99,2
2351,216,2005-06-18 12:27:57,5862,0.99,2
13688,572,2005-08-20 08:59:38,15336,5.99,1
15273,422,2005-08-22 18:53:28,11421,2.99,1
2107,104,2005-06-17 19:31:16,2803,0.99,1
15709,206,2005-08-23 10:36:00,5595,4.99,1
5296,109,2005-07-09 15:26:27,2947,2.99,2
12645,457,2006-02-14 15:16:03,12356,3.98,1
11583,542,2005-08-17 02:08:13,14590,0.99,2
13995,381,2005-08-20 19:34:43,10338,2.99,2
3940,116,2005-07-06 21:16:59,3129,2.99,2
10780,51,2005-08-01 21:14:24,1410,2.99,1
12048,466,2005-08-17 20:49:24,12575,7.99,1
1911,3,2005-06-17 05:15:15,64,6.99,2
12058,540,2005-08-17 21:07:41,14547,8.99,2
11577,219,2006-02-14 15:16:03,5947,4.99,1
11508,19,2005-08-16 23:27:36,505,8.99,2
12279,421,2005-08-18 04:47:30,11392,4.99,1
12715,266,2005-08-18 21:09:38,7201,4.99,1
12199,96,2005-08-18 02:09:23,2615,4.99,1
9204,43,2005-07-30 12:43:58,1193,4.99,1
7538,361,2005-07-27 21:38:04,9754,2.99,1
12584,371,2005-08-18 15:51:36,10046,7.99,2
15583,215,2005-08-23 05:47:55,5853,2.99,1
14453,237,2005-08-21 12:33:34,6415,3.99,2
15881,383,2005-08-23 16:44:25,10392,6.99,1
1976,184,2005-06-17 09:38:08,5000,2.99,2
2463,194,2005-06-18 20:01:43,5249,3.99,1
2300,291,2005-06-18 08:22:34,7876,2.99,1
3680,82,2005-07-06 09:16:10,2225,2.99,1
3788,379,2005-07-06 14:02:02,10253,4.99,1
10767,488,2005-08-01 20:37:23,13180,0.99,1
254,390,2005-05-26 14:43:48,10555,4.99,1
9903,316,2005-07-31 14:31:44,8575,6.99,2
8313,91,2005-07-29 03:34:21,2488,0.99,1
15486,502,2005-08-23 02:05:20,13543,3.99,1
13442,356,2005-08-19 23:50:45,9632,5.99,2
10618,386,2005-08-01 15:06:38,10464,3.99,2
5073,408,2005-07-09 05:02:35,11039,0.99,2
10405,463,2005-08-01 07:35:25,12517,0.99,2
4560,36,2005-07-08 04:58:48,988,4.99,2
4511,75,2005-07-08 02:36:21,2030,0.99,2
5404,236,2005-07-09 20:10:43,6359,2.99,1
1205,340,2005-06-15 02:25:56,9184,4.99,2
11292,13,2005-08-02 14:58:41,348,4.99,1
6005,78,2005-07-11 01:36:42,2122,0.99,1
13092,480,2005-08-19 10:41:09,12974,0.99,2
4102,135,2005-07-07 06:25:19,3641,0.99,1
4531,142,2005-07-08 03:27:59,3838,4.99,1
6412,220,2005-07-11 23:19:21,5955,0.99,2
11760,545,2005-08-17 09:44:22,14652,2.99,2
9131,142,2005-07-30 09:55:57,3844,2.99,1
9813,245,2005-07-31 11:29:23,6645,6.99,1
8345,129,2005-07-29 04:47:37,3486,2.99,1
11753,43,2005-08-17 09:11:52,1194,4.99,1
1632,319,2005-06-16 08:03:42,8626,2.99,1
4938,418,2005-07-08 22:32:53,11301,0.99,1
12352,155,2006-02-14 15:16:03,4235,0.0,1
9143,511,2005-07-30 10:22:11,13772,6.99,1
15254,209,2005-08-22 18:13:07,5686,2.99,1
6750,459,2005-07-12 14:49:39,12390,3.99,2
12067,514,2005-08-17 21:36:47,13850,4.99,2
9007,63,2005-07-30 05:09:32,1718,0.99,2
2640,540,2005-06-19 09:26:13,14531,2.99,2
12168,535,2005-08-18 01:03:52,14417,2.99,2
6011,527,2005-07-11 01:54:48,14188,4.99,2
7713,572,2005-07-28 04:32:14,15322,6.99,2
14609,551,2005-08-21 17:57:26,14801,4.99,2
12931,407,2005-08-19 05:11:47,11026,2.99,2
10466,2,2005-08-01 09:45:26,49,0.99,1
6023,456,2005-07-11 02:15:57,12317,0.99,2
2061,108,2005-06-17 15:47:00,2907,8.99,1
13768,198,2005-08-20 11:43:43,5387,5.99,1
3517,314,2005-07-06 00:52:35,8508,0.99,1
6436,122,2005-07-12 00:18:42,3296,0.99,1
15857,575,2005-08-23 15:59:51,15422,0.99,2
7237,29,2005-07-27 10:12:36,795,3.99,2
4750,198,2005-07-08 14:07:03,5364,0.99,2
