assays_assay_id,assays_assay_tissue,assays_curated_by,assays_description,assays_src_id,assays_variant_id,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id
13254,,Intermediate,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in red blood cells of male wistar rats,1,,,50597,N,1,,CHEMBL623101,,BAO_0000218,
13255,Spleen,Intermediate,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in spleen of male wistar rats,1,,,50597,N,1,,CHEMBL877480,,BAO_0000218,2106.0
13256,Trachea,Intermediate,Biodistribution of [11C]-CGP- 12388 (60 minutes post injection) in trachea of male wistar rats,1,,,50597,N,1,,CHEMBL623102,,BAO_0000218,3126.0
13257,Bone,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in bone of male wistar rats,1,,,50597,N,1,,CHEMBL623103,,BAO_0000218,10000001.0
13258,Cerebellum,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in cerebellum of male wistar rats,1,,,50597,N,1,,CHEMBL623104,,BAO_0000218,2037.0
13259,,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in cortex of male wistar rats,1,,,50597,N,1,,CHEMBL623105,,BAO_0000218,
13260,,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in fat of male wistar rats,1,,,50597,N,1,,CHEMBL623106,,BAO_0000218,
13261,Heart,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in heart of male wistar rats,1,,,50597,N,1,,CHEMBL623107,,BAO_0000218,948.0
13262,Intestine,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in intestine of male wistar rats,1,,,50597,N,1,,CHEMBL623108,,BAO_0000218,160.0
13263,Kidney,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in kidney of male wistar rats,1,,,50597,N,1,,CHEMBL623109,,BAO_0000218,2113.0
13264,Liver,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in liver of male wistar rats,1,,,50597,N,1,,CHEMBL623110,,BAO_0000218,2107.0
13265,Lung,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in lung of male wistar rats,1,,,50597,N,1,,CHEMBL623111,,BAO_0000218,2048.0
13266,Muscle tissue,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in muscle of male wistar rats,1,,,50597,N,1,,CHEMBL625060,,BAO_0000218,2385.0
13267,Plasma,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in plasma of male wistar rats,1,,,50597,N,1,,CHEMBL625061,,BAO_0000218,1969.0
13268,,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in red blood cells of male wistar rats,1,,,50597,N,1,,CHEMBL625062,,BAO_0000218,
13269,Spleen,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in spleen of male wistar rats,1,,,50597,N,1,,CHEMBL625063,,BAO_0000218,2106.0
13270,Trachea,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in trachea of male wistar rats,1,,,50597,N,1,,CHEMBL625064,,BAO_0000218,3126.0
13271,Bone,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in bone of male wistar rats,1,,,50597,N,1,,CHEMBL625065,,BAO_0000218,10000001.0
13272,Cerebellum,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in cerebellum of male wistar rats,1,,,50597,N,1,,CHEMBL625066,,BAO_0000218,2037.0
13273,,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in cortex of male wistar rats,1,,,50597,N,1,,CHEMBL625067,,BAO_0000218,
13274,,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in fat of male wistar rats,1,,,50597,N,1,,CHEMBL625068,,BAO_0000218,
13275,Heart,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in heart of male wistar rats,1,,,50597,N,1,,CHEMBL622159,,BAO_0000218,948.0
13276,Intestine,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in intestine of male wistar rats,1,,,50597,N,1,,CHEMBL622160,,BAO_0000218,160.0
13277,Kidney,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in kidney of male wistar rats,1,,,50597,N,1,,CHEMBL622161,,BAO_0000218,2113.0
13278,Lung,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in lung of male wistar rats,1,,,50597,N,1,,CHEMBL622162,,BAO_0000218,2048.0
13279,Muscle tissue,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in muscle of male wistar rats,1,,,50597,N,1,,CHEMBL622163,,BAO_0000218,2385.0
13280,Plasma,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in plasma of male wistar rats,1,,,50597,N,1,,CHEMBL622313,,BAO_0000218,1969.0
13281,,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in red blood cells of male wistar rats,1,,,50597,N,1,,CHEMBL622314,,BAO_0000218,
13282,Spleen,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in spleen of male wistar rats,1,,,50597,N,1,,CHEMBL622315,,BAO_0000218,2106.0
13283,Trachea,Intermediate,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in trachea of male wistar rats,1,,,50597,N,1,,CHEMBL622316,,BAO_0000218,3126.0
13284,,Intermediate,Normal diffusion coefficient in water for Escherichia coli,1,,,50212,N,1,,CHEMBL877486,,BAO_0000218,
13285,,Autocuration,Average max percent decrease in RVR (renal vascular resistance) was determined,1,,,22224,U,0,,CHEMBL622317,,BAO_0000019,
13286,,Autocuration,Average max percent decrease in RVR (renal vascular resistance) was determined.,1,,,22224,U,0,,CHEMBL622318,,BAO_0000019,
13287,,Autocuration,In vitro stability to pepsin promoting hydrolysis after 1 hr incubation time,1,,,22224,U,0,,CHEMBL622319,,BAO_0000019,
13288,,Autocuration,In vitro stability to pepsin promoting hydrolysis after 2 hr incubation time,1,,,22224,U,0,,CHEMBL622320,,BAO_0000019,
13289,,Autocuration,In vitro stability to pepsin promoting hydrolysis after 64h incubation time,1,,,22224,U,0,,CHEMBL622321,,BAO_0000019,
13290,,Autocuration,In vitro stability to pepsin promoting hydrolysis after 84 hr incubation time,1,,,22224,U,0,,CHEMBL622322,,BAO_0000019,
13291,,Autocuration,Compound was tested for diuretic activity in sodium content of the 3-h sample was measured by flame photometry,1,,,22224,U,0,,CHEMBL622323,,BAO_0000019,
13292,,Intermediate,Compound was tested for diuretic activity in sodium content of the 3-h sample was measured by flame photometry in rat,1,,,50597,N,1,,CHEMBL622324,,BAO_0000218,
13293,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 0.03mg/kg, po",1,,,50588,N,1,,CHEMBL622325,,BAO_0000218,1088.0
13294,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",1,,,50588,N,1,,CHEMBL622326,,BAO_0000218,1088.0
13295,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 10.0 mg/kg, po",1,,,50588,N,1,,CHEMBL877487,,BAO_0000218,1088.0
13296,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 1 mg/kg, po",1,,,50588,N,1,,CHEMBL622327,,BAO_0000218,1088.0
13297,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 3.0 mg/kg, po",1,,,50588,N,1,,CHEMBL622328,,BAO_0000218,1088.0
13298,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 30 mg/kg, po",1,,,50588,N,1,,CHEMBL622329,,BAO_0000218,1088.0
13299,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",1,,,50588,N,1,,CHEMBL622330,,BAO_0000218,1088.0
13300,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 0.3mg/kg, po",1,,,50588,N,1,,CHEMBL622331,,BAO_0000218,1088.0
13301,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",1,,,50588,N,1,,CHEMBL622332,,BAO_0000218,1088.0
13302,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 3 mg/kg, po",1,,,50588,N,1,,CHEMBL622333,,BAO_0000218,1088.0
13303,Urine,Autocuration,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",1,,,22224,U,0,,CHEMBL627658,,BAO_0000218,1088.0
13304,Urine,Autocuration,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 10mg/kg, po",1,,,22224,U,0,,CHEMBL630428,,BAO_0000218,1088.0
13305,Urine,Autocuration,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",1,,,22224,U,0,,CHEMBL630429,,BAO_0000218,1088.0
13306,Urine,Autocuration,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 30 mg/kg, po",1,,,22224,U,0,,CHEMBL630430,,BAO_0000218,1088.0
13307,Urine,Autocuration,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 3 mg/kg, po",1,,,22224,U,0,,CHEMBL630431,,BAO_0000218,1088.0
13308,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",1,,,50597,N,1,,CHEMBL630432,,BAO_0000218,1088.0
13309,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 0.3mg/kg, po",1,,,50597,N,1,,CHEMBL630433,,BAO_0000218,1088.0
13310,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 1.0mg/kg, po",1,,,50597,N,1,,CHEMBL630434,,BAO_0000218,1088.0
13311,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 10.0mg/kg, po",1,,,50597,N,1,,CHEMBL629372,,BAO_0000218,1088.0
13312,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 100.0mg/kg, po",1,,,50597,N,1,,CHEMBL629553,,BAO_0000218,1088.0
13313,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 2.1 mg/kg, po",1,,,50597,N,1,,CHEMBL629554,,BAO_0000218,1088.0
13314,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 20.8mg/kg, po",1,,,50597,N,1,,CHEMBL874447,,BAO_0000218,1088.0
13315,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 207.6mg/kg, po",1,,,50597,N,1,,CHEMBL629555,,BAO_0000218,1088.0
13316,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 3.0mg/kg, po",1,,,50597,N,1,,CHEMBL629556,,BAO_0000218,1088.0
13317,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded rats at 30.0 mg/kg, po",1,,,50597,N,1,,CHEMBL629557,,BAO_0000218,1088.0
13318,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 6.9mg/kg, po",1,,,50597,N,1,,CHEMBL629558,,BAO_0000218,1088.0
13319,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 69.2mg/kg, po",1,,,50597,N,1,,CHEMBL629559,,BAO_0000218,1088.0
13320,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 691.9mg/kg, po",1,,,50597,N,1,,CHEMBL629560,,BAO_0000218,1088.0
13321,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.03mg/kg, po",1,,,50588,N,1,,CHEMBL629561,,BAO_0000218,1088.0
13322,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",1,,,50588,N,1,,CHEMBL629562,,BAO_0000218,1088.0
13323,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.3mg/kg, po",1,,,50588,N,1,,CHEMBL629563,,BAO_0000218,1088.0
13324,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",1,,,50588,N,1,,CHEMBL629564,,BAO_0000218,1088.0
13325,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 10.0mg/kg, po",1,,,50588,N,1,,CHEMBL629565,,BAO_0000218,1088.0
13326,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",1,,,50588,N,1,,CHEMBL629566,,BAO_0000218,1088.0
13327,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded dogs at 1 mg/kg, po",1,,,50588,N,1,,CHEMBL629567,,BAO_0000218,1088.0
13328,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 3.0mg/kg, po",1,,,50588,N,1,,CHEMBL629568,,BAO_0000218,1088.0
13329,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 30mg/kg, po",1,,,50588,N,1,,CHEMBL629569,,BAO_0000218,1088.0
13330,Urine,Intermediate,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 3mg/kg, po",1,,,50588,N,1,,CHEMBL629570,,BAO_0000218,1088.0
13331,Urine,Autocuration,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",1,,,22224,U,0,,CHEMBL629571,,BAO_0000218,1088.0
13332,,Autocuration,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,1,,,22224,U,0,,CHEMBL629572,,BAO_0000218,
13333,,Autocuration,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,1,,,22224,U,0,,CHEMBL629573,,BAO_0000218,
13334,,Autocuration,Bioavailability (dose 20 mg/kg),1,,,22224,U,0,,CHEMBL629574,,BAO_0000218,
13335,,Autocuration,Bioavailability in dog,1,,,22224,U,0,,CHEMBL629575,,BAO_0000218,
13336,,Autocuration,Bioavailability in rat (Sprague-Dawley) (male),1,,,22224,U,0,,CHEMBL874448,,BAO_0000218,
13337,,Autocuration,Bioavailability in monkey (dose 10 mg/kg i.d.),1,,,22224,U,0,,CHEMBL629576,,BAO_0000218,
13338,,Autocuration,Bioavailability in rat,1,,,22224,U,0,,CHEMBL629577,,BAO_0000218,
13339,,Autocuration,Bioavailability in rat,1,,,22224,U,0,,CHEMBL629578,,BAO_0000218,
13340,,Autocuration,Bioavailability in dog (dose 3.0 mg/kg p.o.),1,,,22224,U,0,,CHEMBL629579,,BAO_0000218,
13341,,Autocuration,Bioavailability in dog (dose of 1.0 mg/kg i.v.) 0.5 hr,1,,,22224,U,0,,CHEMBL882958,,BAO_0000218,
13342,,Intermediate,Bioavailability was calculated after peroral dose of 10 mg/Kg in chimp,1,,,50505,N,1,,CHEMBL629580,,BAO_0000218,
13343,,Autocuration,Bioavailability,1,,,22224,U,0,,CHEMBL629581,,BAO_0000218,
13344,,Autocuration,Bioavailability in squirrel monkey,1,,,22224,U,0,,CHEMBL629582,,BAO_0000218,
13345,,Intermediate,Bioavailability was evaluated in dog,1,,,50588,N,1,,CHEMBL628522,,BAO_0000218,
13346,,Intermediate,Bioavailability was evaluated in hamster,1,,,100712,N,1,,CHEMBL625432,,BAO_0000218,
13347,,Autocuration,Bioavailability in rat,1,,,22224,U,0,,CHEMBL625433,,BAO_0000218,
13348,Plasma,Intermediate,Bioavailability was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,1,,,50597,N,1,,CHEMBL625434,,BAO_0000218,1969.0
13349,Plasma,Intermediate,Bioavailability was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg; <Tr>,1,,,50597,N,1,,CHEMBL625435,,BAO_0000218,1969.0
13350,,Autocuration,Bioavailability in rat (dose 10 mg/kg p.o.),1,,,22224,U,0,,CHEMBL625436,,BAO_0000218,
13351,,Intermediate,Bioavailability was measured in cynomolgus monkeys.,1,,,100710,N,1,,CHEMBL874588,,BAO_0000218,
13352,,Intermediate,Bioavailability was measured in nude mice.,1,,,50594,N,1,,CHEMBL625437,,BAO_0000218,
13353,,Autocuration,Bioavailability in ferret (dose 10 mg/kg i.d.),1,,,22224,U,0,,CHEMBL625438,,BAO_0000218,
13354,,Autocuration,Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 0.3 mg/kg intravenous dose),1,,,22224,U,0,,CHEMBL625439,,BAO_0000218,
13355,,Autocuration,"Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 0.3 mg/kg intravenous dose), determined by renin inhibition assay",1,,,22224,U,0,,CHEMBL625440,,BAO_0000218,
13356,,Autocuration,Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 1 mg/kg intravenous dose),1,,,22224,U,0,,CHEMBL625441,,BAO_0000218,
