assay_id,tissue_id,cell_id,chembl_id,curated_by,src_assay_id,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,src_id,bao_format,variant_id
11381,1969.0,,CHEMBL621938,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11382,1969.0,,CHEMBL621939,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11383,1969.0,,CHEMBL621940,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11384,1969.0,,CHEMBL621941,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11385,1969.0,,CHEMBL621942,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11386,1969.0,,CHEMBL626178,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11387,1969.0,,CHEMBL626179,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11388,1969.0,,CHEMBL626180,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11389,1969.0,,CHEMBL626181,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11390,,,CHEMBL626182,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11391,,,CHEMBL626183,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11392,,,CHEMBL626184,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11393,,,CHEMBL626185,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11394,1969.0,,CHEMBL626186,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11395,1969.0,,CHEMBL877589,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11396,,,CHEMBL626187,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11397,,,CHEMBL626188,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11398,,,CHEMBL626189,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11399,178.0,,CHEMBL626855,Autocuration,,Blood,,,22224,U,0,1,BAO_0000218,
11400,178.0,,CHEMBL623781,Autocuration,,Blood,,,22224,U,0,1,BAO_0000218,
11401,178.0,,CHEMBL623782,Autocuration,,Blood,,,22224,U,0,1,BAO_0000218,
11402,1969.0,,CHEMBL623783,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11403,1969.0,,CHEMBL623784,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11404,1969.0,,CHEMBL623785,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11405,1969.0,,CHEMBL623786,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11406,,,CHEMBL623787,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11407,,,CHEMBL623788,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11408,1969.0,,CHEMBL623789,Intermediate,,Plasma,,,50594,N,1,1,BAO_0000218,
11409,178.0,,CHEMBL623790,Intermediate,,Blood,,,50594,N,1,1,BAO_0000218,
11410,178.0,,CHEMBL623791,Intermediate,,Blood,,,50594,N,1,1,BAO_0000218,
11411,1969.0,,CHEMBL623792,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11412,1969.0,,CHEMBL623793,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11413,1969.0,,CHEMBL623794,Intermediate,,Plasma,,,50594,N,1,1,BAO_0000218,
11414,1969.0,,CHEMBL623795,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11415,,,CHEMBL623796,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11416,,,CHEMBL623797,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11417,,,CHEMBL623798,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11418,,,CHEMBL623799,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11419,160.0,,CHEMBL624490,Intermediate,,Intestine,,,50597,N,1,1,BAO_0000218,
11420,160.0,,CHEMBL624491,Intermediate,,Intestine,,,50597,N,1,1,BAO_0000218,
11421,160.0,,CHEMBL624492,Intermediate,,Intestine,,,50597,N,1,1,BAO_0000218,
11422,160.0,,CHEMBL624493,Intermediate,,Intestine,,,50597,N,1,1,BAO_0000218,
11423,160.0,,CHEMBL877595,Intermediate,,Intestine,,,50597,N,1,1,BAO_0000218,
11424,160.0,,CHEMBL624494,Intermediate,,Intestine,,,50597,N,1,1,BAO_0000218,
11425,160.0,,CHEMBL624495,Intermediate,,Intestine,,,50597,N,1,1,BAO_0000218,
11426,160.0,,CHEMBL624681,Intermediate,,Intestine,,,50597,N,1,1,BAO_0000218,
11427,,,CHEMBL624682,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11428,,,CHEMBL624683,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11429,,,CHEMBL624684,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11430,,,CHEMBL624685,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11431,,,CHEMBL624686,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11432,,,CHEMBL624687,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11433,,,CHEMBL624688,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11434,,,CHEMBL627161,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11435,,,CHEMBL622127,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11436,,,CHEMBL622128,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11437,,,CHEMBL874384,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11438,,,CHEMBL624898,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11439,,,CHEMBL624899,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11440,,,CHEMBL624900,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11441,,,CHEMBL624901,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11442,,,CHEMBL624902,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11443,,,CHEMBL624903,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11444,,,CHEMBL624904,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11445,,,CHEMBL624905,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11446,,,CHEMBL624906,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11447,,,CHEMBL624907,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11448,,,CHEMBL624908,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11449,,,CHEMBL624909,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11450,,,CHEMBL624910,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11451,2385.0,,CHEMBL624911,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11452,2385.0,,CHEMBL874388,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11453,2385.0,,CHEMBL624912,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11454,2385.0,,CHEMBL622930,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11455,2385.0,,CHEMBL623121,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11456,2385.0,,CHEMBL623122,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11457,2385.0,,CHEMBL623123,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11458,2385.0,,CHEMBL623124,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11459,,,CHEMBL623125,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11460,,,CHEMBL623126,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11461,,,CHEMBL623127,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11462,,,CHEMBL623128,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11463,,,CHEMBL623129,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11464,,,CHEMBL623130,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11465,,,CHEMBL623131,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11466,,,CHEMBL623132,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11467,2107.0,,CHEMBL623133,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11468,,,CHEMBL623134,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11469,,,CHEMBL874389,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11470,,,CHEMBL623135,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11471,,,CHEMBL623136,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11472,,,CHEMBL623137,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11473,,,CHEMBL623138,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11474,2113.0,,CHEMBL623139,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11475,2113.0,,CHEMBL623140,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11476,2107.0,,CHEMBL623141,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11477,2107.0,,CHEMBL623142,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11478,,,CHEMBL623143,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11479,1088.0,,CHEMBL623144,Intermediate,,Urine,,,50594,N,1,1,BAO_0000218,
11480,1088.0,,CHEMBL623405,Intermediate,,Urine,,,50597,N,1,1,BAO_0000218,
11481,,,CHEMBL624074,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11482,,,CHEMBL624075,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11483,,,CHEMBL624076,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11484,,,CHEMBL624077,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11485,,,CHEMBL624078,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11486,2113.0,,CHEMBL624079,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11487,2113.0,,CHEMBL624261,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11488,,,CHEMBL624262,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11489,,,CHEMBL624263,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11490,,,CHEMBL624264,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11491,,,CHEMBL624265,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11492,,,CHEMBL624266,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11493,,,CHEMBL624267,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11494,,,CHEMBL624268,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11495,,,CHEMBL875227,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11496,2113.0,,CHEMBL624269,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11497,2113.0,,CHEMBL624270,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11498,,,CHEMBL624271,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11499,,,CHEMBL624272,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11500,,,CHEMBL624273,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11501,1088.0,,CHEMBL624274,Intermediate,,Urine,,,50597,N,1,1,BAO_0000218,
11502,1088.0,,CHEMBL624275,Intermediate,,Urine,,,50597,N,1,1,BAO_0000218,
11503,1088.0,,CHEMBL624276,Intermediate,,Urine,,,50597,N,1,1,BAO_0000218,
11504,1088.0,,CHEMBL624277,Intermediate,,Urine,,,50597,N,1,1,BAO_0000218,
11505,,,CHEMBL624278,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11506,,,CHEMBL624279,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11507,1988.0,,CHEMBL624280,Intermediate,,Feces,,,50597,N,1,1,BAO_0000218,
11508,1988.0,,CHEMBL624281,Intermediate,,Feces,,,50597,N,1,1,BAO_0000218,
11509,1988.0,,CHEMBL622933,Intermediate,,Feces,,,50597,N,1,1,BAO_0000218,
11510,1988.0,,CHEMBL622934,Intermediate,,Feces,,,50597,N,1,1,BAO_0000218,
11511,2107.0,,CHEMBL622935,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11512,2107.0,,CHEMBL622936,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11513,2107.0,,CHEMBL875228,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11514,2048.0,,CHEMBL622937,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11515,2048.0,,CHEMBL622938,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11516,2048.0,,CHEMBL619736,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11517,2048.0,,CHEMBL625117,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11518,2048.0,,CHEMBL625118,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11519,2048.0,,CHEMBL625119,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11520,2037.0,,CHEMBL625120,Intermediate,,Cerebellum,,,50597,N,1,1,BAO_0000218,
11521,,,CHEMBL625121,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11522,10000006.0,,CHEMBL625122,Intermediate,,Thalamus,,,50597,N,1,1,BAO_0000218,
11523,178.0,,CHEMBL622204,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11524,178.0,,CHEMBL877503,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11525,178.0,,CHEMBL627127,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11526,10000000.0,,CHEMBL627128,Autocuration,,Hippocampus,,,22224,U,0,1,BAO_0000218,
11527,10000000.0,,CHEMBL627129,Autocuration,,Hippocampus,,,22224,U,0,1,BAO_0000218,
11528,10000000.0,,CHEMBL627130,Autocuration,,Hippocampus,,,22224,U,0,1,BAO_0000218,
11529,955.0,,CHEMBL627131,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11530,955.0,,CHEMBL627132,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11531,955.0,,CHEMBL627133,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11532,2037.0,,CHEMBL627134,Intermediate,,Cerebellum,,,50597,N,1,1,BAO_0000218,
11533,2037.0,,CHEMBL627135,Intermediate,,Cerebellum,,,50597,N,1,1,BAO_0000218,
11534,2037.0,,CHEMBL627136,Intermediate,,Cerebellum,,,50597,N,1,1,BAO_0000218,
11535,,,CHEMBL628435,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11536,,,CHEMBL628436,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11537,,,CHEMBL628437,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11538,948.0,,CHEMBL628438,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11539,948.0,,CHEMBL628439,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11540,948.0,,CHEMBL628440,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11541,10000000.0,,CHEMBL628441,Intermediate,,Hippocampus,,,50597,N,1,1,BAO_0000218,
11542,10000000.0,,CHEMBL628442,Intermediate,,Hippocampus,,,50597,N,1,1,BAO_0000218,
11543,10000000.0,,CHEMBL628443,Intermediate,,Hippocampus,,,50597,N,1,1,BAO_0000218,
11544,2113.0,,CHEMBL628444,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11545,2113.0,,CHEMBL628445,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11546,2113.0,,CHEMBL877504,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11547,2107.0,,CHEMBL628446,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11548,2107.0,,CHEMBL626874,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11549,2107.0,,CHEMBL626875,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11550,2048.0,,CHEMBL626876,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11551,2048.0,,CHEMBL626877,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11552,2048.0,,CHEMBL626878,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11553,2385.0,,CHEMBL626879,Intermediate,,Muscle tissue,,,50597,N,1,1,BAO_0000218,
11554,1969.0,,CHEMBL626880,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11555,1969.0,,CHEMBL626881,Intermediate,,Plasma,,,50594,N,1,1,BAO_0000218,
11556,1969.0,,CHEMBL626882,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11557,1969.0,,CHEMBL626883,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11558,,,CHEMBL626884,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11559,,,CHEMBL626885,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11560,,,CHEMBL626886,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11561,,,CHEMBL626887,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11562,,,CHEMBL626888,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11563,,,CHEMBL626889,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11564,,,CHEMBL626761,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11565,,,CHEMBL626762,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11566,,,CHEMBL626763,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11567,,,CHEMBL626764,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11568,,,CHEMBL626765,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11569,,,CHEMBL626766,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11570,,,CHEMBL626767,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11571,,,CHEMBL626768,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11572,,,CHEMBL626769,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11573,,,CHEMBL874463,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11574,,,CHEMBL626770,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11575,,,CHEMBL626771,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11576,,,CHEMBL626772,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11577,,,CHEMBL626773,Intermediate,,,,,100710,N,1,1,BAO_0000218,
11578,,,CHEMBL626774,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11579,,,CHEMBL626775,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11580,,,CHEMBL626776,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11581,,,CHEMBL626777,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11582,1969.0,,CHEMBL626778,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11583,,,CHEMBL626779,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11584,,,CHEMBL626780,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11585,1969.0,,CHEMBL626781,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11586,,,CHEMBL632164,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11587,,,CHEMBL632165,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11588,,,CHEMBL632166,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11589,,,CHEMBL632167,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11590,,,CHEMBL632168,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11591,1969.0,,CHEMBL632169,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11592,1969.0,,CHEMBL632170,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11593,1969.0,,CHEMBL632171,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11594,1969.0,,CHEMBL632172,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11595,1969.0,,CHEMBL632173,Intermediate,,Plasma,,,50594,N,1,1,BAO_0000218,
11596,,,CHEMBL632174,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11597,,,CHEMBL632175,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11598,1969.0,,CHEMBL632176,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11599,1969.0,,CHEMBL632177,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11600,1969.0,,CHEMBL632178,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11601,,,CHEMBL632179,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11602,178.0,,CHEMBL632180,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11603,178.0,,CHEMBL632181,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11604,178.0,,CHEMBL632182,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11605,178.0,,CHEMBL632183,Autocuration,,Blood,,,22224,U,0,1,BAO_0000218,
11606,,,CHEMBL632184,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11607,,,CHEMBL874470,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11608,,,CHEMBL631302,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11609,,,CHEMBL631303,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11610,,,CHEMBL631304,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11611,,,CHEMBL631305,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11612,,,CHEMBL631306,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11613,,,CHEMBL631307,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11614,,,CHEMBL631308,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11615,,,CHEMBL625557,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11616,2106.0,,CHEMBL625558,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11617,2106.0,,CHEMBL625559,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11618,2106.0,,CHEMBL625560,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11619,2106.0,,CHEMBL625561,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11620,2106.0,,CHEMBL625562,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11621,2106.0,,CHEMBL875320,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11622,2106.0,,CHEMBL625563,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11623,2106.0,,CHEMBL625564,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11624,995.0,,CHEMBL625565,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11625,995.0,,CHEMBL625566,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11626,995.0,,CHEMBL625567,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11627,995.0,,CHEMBL625568,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11628,995.0,,CHEMBL628217,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11629,995.0,,CHEMBL628218,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11630,995.0,,CHEMBL628219,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11631,995.0,,CHEMBL628220,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11632,,,CHEMBL628221,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11633,,,CHEMBL628222,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11634,,,CHEMBL628223,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11635,,,CHEMBL628224,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11636,,,CHEMBL628225,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11637,,,CHEMBL628226,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11638,,,CHEMBL628227,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11639,,,CHEMBL875481,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11640,,,CHEMBL628228,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11641,,,CHEMBL628229,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11642,,,CHEMBL628230,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11643,,,CHEMBL628231,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11644,,,CHEMBL628232,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11645,,,CHEMBL628233,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11646,,,CHEMBL628234,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11647,,,CHEMBL628235,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11648,,,CHEMBL628236,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11649,,,CHEMBL628237,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11650,,,CHEMBL628238,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11651,,,CHEMBL628239,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11652,,,CHEMBL628240,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11653,,,CHEMBL628241,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11654,,,CHEMBL628242,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11655,,,CHEMBL875482,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11656,,,CHEMBL628243,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11657,,,CHEMBL628244,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11658,,,CHEMBL628245,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11659,,,CHEMBL628246,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11660,,,CHEMBL628247,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11661,,,CHEMBL628248,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11662,,,CHEMBL628249,Autocuration,,,,,22224,U,0,1,BAO_0000019,
11663,,,CHEMBL625452,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11664,,,CHEMBL625453,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11665,,,CHEMBL625454,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11666,,,CHEMBL623844,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11667,,,CHEMBL623845,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11668,,,CHEMBL623846,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11669,,,CHEMBL623847,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11670,,,CHEMBL623848,Intermediate,,,,,100710,N,1,1,BAO_0000218,
11671,,,CHEMBL623849,Intermediate,,,,,100710,N,1,1,BAO_0000218,
11672,,,CHEMBL623850,Intermediate,,,,,100710,N,1,1,BAO_0000218,
11673,,,CHEMBL623851,Intermediate,,,,,100710,N,1,1,BAO_0000218,
11674,,,CHEMBL623852,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11675,,,CHEMBL624551,Intermediate,,,,,50506,N,1,1,BAO_0000218,
11676,,,CHEMBL624552,Intermediate,,,,,50506,N,1,1,BAO_0000218,
11677,,,CHEMBL624553,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11678,,,CHEMBL624554,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11679,,,CHEMBL624555,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11680,,,CHEMBL624741,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11681,,,CHEMBL624742,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11682,,,CHEMBL624743,Intermediate,,,,,100712,N,1,1,BAO_0000218,
11683,,,CHEMBL877606,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11684,,,CHEMBL624744,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11685,178.0,,CHEMBL624745,Autocuration,,Blood,,,22224,U,0,1,BAO_0000218,
11686,178.0,,CHEMBL624746,Autocuration,,Blood,,,22224,U,0,1,BAO_0000218,
