assays_ss_d,assays_ss_tss,assays_dc_d,assays_tss_d,assays_ss_rgnsm,assays_ss_ctgr,assays_cll_d,assays_ss_tx_d,assays_ss_sbclllr_frctn,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_src_ss_d,assays_chmbl_d,assays_b_frmt,assays_vrnt_d
3292,,5033,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619092,BAO_0000357,
3293,,1980,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619093,BAO_0000019,
3294,,13181,,Cavia porcellus,,722.0,10141.0,,Autocuration,,8,1,,CHEMBL619094,BAO_0000219,
3295,,14287,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619095,BAO_0000019,
3296,,1317,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL857988,BAO_0000357,
3297,,15316,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619096,BAO_0000357,
3298,Striatum,16429,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619097,BAO_0000357,
3299,Hippocampus,14818,10000000.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619098,BAO_0000221,
3300,,15194,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619751,BAO_0000357,
3301,,15194,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619752,BAO_0000357,
3302,Ileum,13961,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL875096,BAO_0000221,
3303,,5486,,,,,,,Autocuration,,8,1,,CHEMBL619004,BAO_0000357,
3304,,16209,,,,,,,Autocuration,,8,1,,CHEMBL619005,BAO_0000357,
3305,,17085,,,,,,,Autocuration,,8,1,,CHEMBL619006,BAO_0000019,
3306,,4199,,,,308.0,,,Autocuration,,8,1,,CHEMBL619007,BAO_0000219,
3307,,15146,,,,,,,Autocuration,,8,1,,CHEMBL619008,BAO_0000357,
3308,,5213,,,,,,,Autocuration,,8,1,,CHEMBL619009,BAO_0000357,
3309,,4829,,,,308.0,,,Autocuration,,8,1,,CHEMBL619010,BAO_0000219,
3310,,17358,,,,,,,Autocuration,,8,1,,CHEMBL619011,BAO_0000357,
3311,,17358,,,,,,,Autocuration,,8,1,,CHEMBL619012,BAO_0000357,
3312,,16946,,,,,,,Autocuration,,8,1,,CHEMBL619013,BAO_0000219,
3313,,17358,,,,,,,Autocuration,,8,1,,CHEMBL619014,BAO_0000357,
3314,Cardiac atrium,268,2081.0,,,,,,Autocuration,,8,1,,CHEMBL857503,BAO_0000019,
3315,Cardiac atrium,268,2081.0,,,,,,Autocuration,,8,1,,CHEMBL619015,BAO_0000019,
3316,,15086,,,,,,,Autocuration,,8,1,,CHEMBL619016,BAO_0000357,
3317,Hippocampus,14875,10000000.0,,,,,,Autocuration,,8,1,,CHEMBL619017,BAO_0000221,
3318,Hippocampus,13267,10000000.0,Sus scrofa,,,9823.0,,Autocuration,,8,1,,CHEMBL619018,BAO_0000221,
3319,,13047,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,8,1,,CHEMBL619019,BAO_0000019,
3320,,1650,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL619020,BAO_0000357,
3321,,567,,,,,,,Autocuration,,8,1,,CHEMBL619021,BAO_0000019,
3322,,17358,,,,,,,Autocuration,,8,1,,CHEMBL619022,BAO_0000357,
3323,,188,,,,,,,Autocuration,,8,1,,CHEMBL619023,BAO_0000357,
3324,,670,,,,,,,Autocuration,,8,1,,CHEMBL619024,BAO_0000019,
3325,,204,,,,,,,Autocuration,,8,1,,CHEMBL619025,BAO_0000019,
3326,,1946,,,,,,,Expert,,8,1,,CHEMBL619026,BAO_0000019,
3327,,6398,,,,,,,Autocuration,,8,1,,CHEMBL619027,BAO_0000019,
3328,,6398,,,,,,,Autocuration,,8,1,,CHEMBL619028,BAO_0000019,
3329,,17358,,,,,,,Autocuration,,8,1,,CHEMBL619029,BAO_0000019,
3330,,6398,,,,,,,Autocuration,,8,1,,CHEMBL619030,BAO_0000019,
3331,,11752,,,,,,,Expert,,8,1,,CHEMBL619031,BAO_0000357,
3332,,809,,,,,,,Autocuration,,8,1,,CHEMBL619032,BAO_0000019,
3333,,14178,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL619033,BAO_0000357,
3334,,567,,,,,,,Autocuration,,8,1,,CHEMBL619034,BAO_0000357,
3335,,1946,,,,,,,Autocuration,,8,1,,CHEMBL619035,BAO_0000357,
3336,,1946,,,,,,,Autocuration,,8,1,,CHEMBL619036,BAO_0000357,
3337,,13961,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL619037,BAO_0000019,
3338,Striatum,6238,2435.0,,,,,,Autocuration,,8,1,,CHEMBL619038,BAO_0000249,
3339,,14290,,,,,,,Autocuration,,8,1,,CHEMBL619039,BAO_0000249,
3340,,14290,,,,,,,Expert,,8,1,,CHEMBL619040,BAO_0000249,
3341,Striatum,809,2435.0,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL619041,BAO_0000019,
3342,Striatum,1578,2435.0,,,,,,Autocuration,,8,1,,CHEMBL619042,BAO_0000019,
3343,Striatum,16709,2435.0,,,,,,Expert,,8,1,,CHEMBL619043,BAO_0000249,
3344,Striatum,1946,2435.0,,,,,,Expert,,8,1,,CHEMBL619044,BAO_0000019,
3345,Striatum,15253,2435.0,,,,,,Expert,,8,1,,CHEMBL619045,BAO_0000249,
3346,Striatum,4535,2435.0,,,,,,Expert,,8,1,,CHEMBL619046,BAO_0000249,
3347,,13961,,,,,,,Expert,,8,1,,CHEMBL619047,BAO_0000249,
3348,Brain,17358,955.0,,,,,,Autocuration,,8,1,,CHEMBL619048,BAO_0000221,
3349,,15847,,,,,,,Autocuration,,8,1,,CHEMBL859398,BAO_0000019,
3350,,15847,,,,,,,Autocuration,,8,1,,CHEMBL619049,BAO_0000019,
3351,,670,,,,,,,Autocuration,,8,1,,CHEMBL857886,BAO_0000019,
3352,,670,,,,,,,Autocuration,,8,1,,CHEMBL619050,BAO_0000019,
3353,,1317,,,,,,,Autocuration,,8,1,,CHEMBL620591,BAO_0000019,
3354,,12936,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL620592,BAO_0000357,
3355,Striatum,4535,2435.0,,,,,,Expert,,8,1,,CHEMBL620593,BAO_0000249,
3356,,14424,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL620594,BAO_0000019,
3357,,14424,,,,,,,Expert,,8,1,,CHEMBL875079,BAO_0000019,
3358,,14424,,,,,,,Expert,,8,1,,CHEMBL620595,BAO_0000019,
3359,,14424,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL620596,BAO_0000019,
3360,,14424,,,,,,,Autocuration,,8,1,,CHEMBL620597,BAO_0000019,
3361,,14424,,,,,,,Expert,,8,1,,CHEMBL620598,BAO_0000019,
3362,,14424,,,,,,,Expert,,8,1,,CHEMBL620599,BAO_0000218,
3363,,14424,,,,,,,Autocuration,,8,1,,CHEMBL620600,BAO_0000019,
3364,,1980,,Rattus norvegicus,,,10116.0,,Autocuration,,8,1,,CHEMBL620601,BAO_0000019,
3365,,4639,,,,,,,Autocuration,,8,1,,CHEMBL620602,BAO_0000019,
3366,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620603,BAO_0000357,
3367,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620604,BAO_0000357,
3368,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620605,BAO_0000357,
3369,,1558,,,,,,,Autocuration,,8,1,,CHEMBL620606,BAO_0000357,
3370,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620607,BAO_0000019,
3371,,16117,,,,,,,Autocuration,,8,1,,CHEMBL620608,BAO_0000357,
3372,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620609,BAO_0000019,
3373,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620610,BAO_0000019,
3374,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620611,BAO_0000357,
3375,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620612,BAO_0000357,
3376,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620613,BAO_0000357,
3377,,17358,,,,,,,Autocuration,,8,1,,CHEMBL620614,BAO_0000357,
3378,,1274,,,,,,,Expert,,8,1,,CHEMBL620615,BAO_0000357,
3379,,10728,,,,,,Brain membranes,Autocuration,,6,1,,CHEMBL857075,BAO_0000249,
3380,,11695,,,,,,Brain membranes,Autocuration,,6,1,,CHEMBL620616,BAO_0000249,
3381,,11695,,,,,,Brain membranes,Autocuration,,6,1,,CHEMBL619411,BAO_0000249,
3382,,12490,,,,,,,Autocuration,,6,1,,CHEMBL619412,BAO_0000019,
3383,,11828,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL619413,BAO_0000019,
3384,Hippocampus,12253,10000000.0,,,,,,Autocuration,,6,1,,CHEMBL619414,BAO_0000221,
3385,,10561,,,,,,,Autocuration,,6,1,,CHEMBL619415,BAO_0000019,
3386,,10561,,,,,,,Autocuration,,6,1,,CHEMBL619416,BAO_0000019,
3387,,14432,,,,,,,Autocuration,,6,1,,CHEMBL619417,BAO_0000019,
3388,,12936,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL619418,BAO_0000223,
3389,,1274,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL619419,BAO_0000223,
3390,,1980,,,,,,,Autocuration,,6,1,,CHEMBL619420,BAO_0000019,
3391,,670,,,,,,,Autocuration,,6,1,,CHEMBL619421,BAO_0000249,
3392,,968,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL619422,BAO_0000019,
3393,,14287,,,,,,,Autocuration,,6,1,,CHEMBL619423,BAO_0000019,
3394,,567,,,,,,,Autocuration,,6,1,,CHEMBL875080,BAO_0000019,
3395,,13267,,,,,,,Autocuration,,6,1,,CHEMBL619424,BAO_0000019,
3396,,14826,,,,,,,Autocuration,,6,1,,CHEMBL619425,BAO_0000249,
3397,,15194,,,,,,,Autocuration,,6,1,,CHEMBL619426,BAO_0000223,
3398,,15194,,,,,,,Autocuration,,6,1,,CHEMBL619427,BAO_0000223,
3399,,10394,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL619645,BAO_0000223,
3400,,13657,,,,,,,Expert,,9,1,,CHEMBL619646,BAO_0000249,
3401,Brain,1879,955.0,,,,,,Autocuration,,8,1,,CHEMBL619647,BAO_0000221,
3402,,1879,,,,,,,Autocuration,,8,1,,CHEMBL619648,BAO_0000019,
3403,,1879,,,,,,,Autocuration,,8,1,,CHEMBL619165,BAO_0000019,
3404,,204,,,,,,,Autocuration,,8,1,,CHEMBL620719,BAO_0000218,
3405,,1879,,,,,,,Autocuration,,8,1,,CHEMBL872924,BAO_0000019,
3406,,1879,,,,,,,Autocuration,,8,1,,CHEMBL620720,BAO_0000357,
3407,,1879,,,,,,,Autocuration,,8,1,,CHEMBL620721,BAO_0000019,
3408,,1879,,,,,,,Autocuration,,8,1,,CHEMBL620722,BAO_0000019,
3409,,10641,,,,,,,Autocuration,,6,1,,CHEMBL620723,BAO_0000019,
3410,,773,,,,,,,Autocuration,,8,1,,CHEMBL620724,BAO_0000019,
3411,,11952,,,,,,,Autocuration,,6,1,,CHEMBL620725,BAO_0000249,
3412,,14145,,Rattus norvegicus,,,10116.0,,Autocuration,,9,1,,CHEMBL620726,BAO_0000019,
3413,,17066,,,,,,,Expert,,8,1,,CHEMBL620727,BAO_0000357,
3414,,6398,,,,,,,Autocuration,,4,1,,CHEMBL620728,BAO_0000223,
3415,,10321,,,,,,,Autocuration,,0,1,,CHEMBL620729,BAO_0000019,
3416,,511,,,,,,,Autocuration,,4,1,,CHEMBL858288,BAO_0000019,
3417,,4639,,,,,,,Autocuration,,4,1,,CHEMBL620730,BAO_0000223,
3418,,4639,,,,,,,Autocuration,,4,1,,CHEMBL620731,BAO_0000223,
3419,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL620732,BAO_0000019,
3420,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL618042,BAO_0000019,
3421,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL618043,BAO_0000019,
3422,,1558,,,,,,,Autocuration,,4,1,,CHEMBL618044,BAO_0000223,
3423,,268,,,,,,,Autocuration,,4,1,,CHEMBL618045,BAO_0000019,
3424,,2474,,,,,,,Autocuration,,4,1,,CHEMBL618046,BAO_0000223,
3425,,5067,,,,,,,Autocuration,,4,1,,CHEMBL618047,BAO_0000019,
3426,,5067,,,,,,,Autocuration,,4,1,,CHEMBL875084,BAO_0000019,
3427,,5067,,,,,,,Autocuration,,4,1,,CHEMBL618048,BAO_0000019,
3428,,5067,,,,,,,Autocuration,,4,1,,CHEMBL618049,BAO_0000223,
3429,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619764,BAO_0000019,
3430,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619765,BAO_0000019,
3431,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619766,BAO_0000019,
3432,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619767,BAO_0000223,
3433,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619768,BAO_0000223,
3434,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619769,BAO_0000019,
3435,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619770,BAO_0000223,
3436,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619771,BAO_0000223,
3437,,14331,,,,,,,Autocuration,,4,1,,CHEMBL619772,BAO_0000219,
3438,,5067,,,,,,,Autocuration,,4,1,,CHEMBL619773,BAO_0000223,
3439,,6179,,,,433.0,,,Autocuration,,4,1,,CHEMBL619774,BAO_0000219,
3440,,4265,,,,,,,Autocuration,,4,1,,CHEMBL875083,BAO_0000019,
3441,,4265,,,,433.0,,,Autocuration,,4,1,,CHEMBL620718,BAO_0000219,
3442,,17358,,,,,,,Autocuration,,4,1,,CHEMBL618127,BAO_0000223,
3443,,17358,,,,,,,Autocuration,,4,1,,CHEMBL618128,BAO_0000223,
3444,,13628,,,,,,,Autocuration,,4,1,,CHEMBL618129,BAO_0000219,
3445,,4612,,,,,,,Autocuration,,4,1,,CHEMBL618130,BAO_0000223,
3446,,17358,,,,,,,Autocuration,,4,1,,CHEMBL618131,BAO_0000019,
3447,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL618132,BAO_0000019,
3448,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL618133,BAO_0000019,
3449,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL618134,BAO_0000019,
3450,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL618135,BAO_0000019,
3451,,511,,,,,,,Autocuration,,4,1,,CHEMBL618136,BAO_0000223,
3452,,1479,,,,,,,Autocuration,,4,1,,CHEMBL618137,BAO_0000223,
3453,,1317,,,,,,,Autocuration,,4,1,,CHEMBL618138,BAO_0000223,
3454,,12146,,,,,,,Autocuration,,4,1,,CHEMBL618139,BAO_0000223,
3455,,12146,,,,,,,Autocuration,,4,1,,CHEMBL618140,BAO_0000223,
3456,,13969,,,,,,,Autocuration,,4,1,,CHEMBL618141,BAO_0000223,
3457,,13392,,,,,,,Expert,,8,1,,CHEMBL873478,BAO_0000357,
3458,,13392,,,,,,,Autocuration,,6,1,,CHEMBL618142,BAO_0000223,
3459,,14159,,,,,,,Autocuration,,8,1,,CHEMBL618143,BAO_0000357,
3460,,1558,,,,,,,Autocuration,,8,1,,CHEMBL618144,BAO_0000357,
3461,,16655,,,,,,,Autocuration,,8,1,,CHEMBL618145,BAO_0000357,
3462,,13020,,,,,,,Autocuration,,4,1,,CHEMBL618146,BAO_0000223,
3463,,13021,,,,,,,Autocuration,,4,1,,CHEMBL618147,BAO_0000223,
3464,,13020,,,,,,,Autocuration,,4,1,,CHEMBL618148,BAO_0000223,
3465,,10321,,,,,,,Autocuration,,8,1,,CHEMBL618149,BAO_0000019,
3466,,15818,,,,,,,Autocuration,,8,1,,CHEMBL872927,BAO_0000357,
3467,,15818,,,,,,,Autocuration,,8,1,,CHEMBL618150,BAO_0000357,
3468,,17358,,,,,,,Autocuration,,8,1,,CHEMBL618151,BAO_0000357,
3469,,2222,,,,,,,Autocuration,,8,1,,CHEMBL875094,BAO_0000357,
3470,,10322,,,,,,,Autocuration,,8,1,,CHEMBL618152,BAO_0000019,
3471,,16117,,,,,,,Autocuration,,8,1,,CHEMBL618153,BAO_0000357,
3472,,17200,,,,,,,Autocuration,,8,1,,CHEMBL618888,BAO_0000357,
3473,,17358,,,,,,,Autocuration,,8,1,,CHEMBL618889,BAO_0000019,
3474,,16700,,,,,,,Autocuration,,8,1,,CHEMBL618890,BAO_0000357,
3475,,1980,,,,,,,Autocuration,,8,1,,CHEMBL618891,BAO_0000019,
3476,,1980,,,,,,,Autocuration,,8,1,,CHEMBL619054,BAO_0000019,
3477,,12409,,,,,,,Autocuration,,4,1,,CHEMBL619055,BAO_0000223,
3478,,4365,,,,,,,Autocuration,,8,1,,CHEMBL619056,BAO_0000357,
3479,,4365,,,,,,,Autocuration,,8,1,,CHEMBL619057,BAO_0000019,
3480,,4365,,,,,,,Autocuration,,8,1,,CHEMBL619058,BAO_0000357,
3481,,6769,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL619059,BAO_0000219,
3482,,6769,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL619060,BAO_0000219,
3483,,6769,,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL875095,BAO_0000219,
3484,Ileum,809,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619061,BAO_0000221,
3485,Ileum,809,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619062,BAO_0000221,
3486,,14290,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619063,BAO_0000019,
3487,Ileum,17358,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619064,BAO_0000221,
3488,,17358,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619065,BAO_0000357,
3489,Ileum,17358,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619066,BAO_0000221,
3490,Ileum,17386,2116.0,,,,,,Autocuration,,8,1,,CHEMBL619775,BAO_0000221,
3491,,3269,,,,,,,Autocuration,,8,1,,CHEMBL619776,BAO_0000357,
3492,,7721,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL619777,BAO_0000224,
3493,,7721,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL619778,BAO_0000224,
3494,Ileum,9117,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL619779,BAO_0000221,
3495,,7721,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL619780,BAO_0000224,
3496,,7721,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL619166,BAO_0000224,
3497,,15796,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL619167,BAO_0000019,
3498,,15796,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL619168,BAO_0000019,
3499,Cardiac atrium,15650,2081.0,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL619169,BAO_0000219,
3500,Cardiac atrium,15650,2081.0,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL619170,BAO_0000219,
3501,,6866,,Homo sapiens,,,9606.0,,Autocuration,,5,1,,CHEMBL619171,BAO_0000019,
3502,Cardiac atrium,15650,2081.0,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL619172,BAO_0000219,
3503,,10063,,Mus musculus,,,10090.0,,Autocuration,,0,1,,CHEMBL619173,BAO_0000019,
3504,,12665,,Mus musculus,,,10090.0,,Autocuration,,0,1,,CHEMBL619174,BAO_0000019,
3505,,7504,,,,,,,Autocuration,,4,1,,CHEMBL619175,BAO_0000019,
3506,,7504,,,,,,,Autocuration,,4,1,,CHEMBL619176,BAO_0000224,
3507,,7038,,,,,,,Autocuration,,4,1,,CHEMBL619177,BAO_0000019,
3508,,7626,,,,,,,Autocuration,,4,1,,CHEMBL619178,BAO_0000224,
3509,,7626,,,,,,,Autocuration,,4,1,,CHEMBL619179,BAO_0000224,
3510,Stomach,7185,945.0,,,,,,Autocuration,,4,1,,CHEMBL619180,BAO_0000019,
3511,Stomach,7185,945.0,,,,,,Autocuration,,4,1,,CHEMBL619181,BAO_0000019,
3512,,7185,,,,,,,Autocuration,,4,1,,CHEMBL619182,BAO_0000019,
3513,,6960,,,,,,,Autocuration,,4,1,,CHEMBL619183,BAO_0000224,
3514,,6960,,,,,,,Autocuration,,4,1,,CHEMBL619184,BAO_0000224,
3515,Hippocampus,12416,10000000.0,,,,,,Autocuration,,8,1,,CHEMBL619185,BAO_0000221,
3516,,15753,,,,,,,Expert,,8,1,,CHEMBL619186,BAO_0000357,
3517,,8062,,,,,,,Autocuration,,4,1,,CHEMBL619187,BAO_0000019,
3518,,9036,,Rattus norvegicus,,,10116.0,,Autocuration,,5,1,,CHEMBL619188,BAO_0000019,
3519,,15067,,Rattus norvegicus,,,10116.0,,Autocuration,,5,1,,CHEMBL619189,BAO_0000224,
3520,Brain,15753,955.0,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL619190,BAO_0000019,
3521,Cerebellum,15753,2037.0,Rattus norvegicus,,,10116.0,,Expert,,9,1,,CHEMBL619191,BAO_0000221,
3522,,15295,,Rattus norvegicus,,,10116.0,,Autocuration,,5,1,,CHEMBL619192,BAO_0000019,
3523,,6347,,Rattus norvegicus,,,10116.0,,Autocuration,,5,1,,CHEMBL619193,BAO_0000224,
3524,,6763,,,,,,,Autocuration,,0,1,,CHEMBL619194,BAO_0000019,
3525,,12092,,Rattus norvegicus,,,10116.0,,Autocuration,,5,1,,CHEMBL619195,BAO_0000224,
3526,,1579,,Rattus norvegicus,,,10116.0,,Autocuration,,5,1,,CHEMBL619196,BAO_0000224,
3527,Stomach,1579,945.0,Rattus norvegicus,,,10116.0,,Autocuration,,5,1,,CHEMBL619197,BAO_0000019,
3528,,5963,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL619198,BAO_0000219,
3529,,5963,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL875081,BAO_0000219,
3530,,5030,,,,,,,Autocuration,,8,1,,CHEMBL884712,BAO_0000357,
3531,,15796,,,,,,,Expert,,8,1,,CHEMBL884710,BAO_0000357,
3532,,15413,,,,,,,Autocuration,,8,1,,CHEMBL619199,BAO_0000019,
3533,,15413,,,,,,,Autocuration,,8,1,,CHEMBL619200,BAO_0000019,
3534,,15413,,,,,,,Autocuration,,8,1,,CHEMBL619201,BAO_0000019,
3535,,12409,,,,,,,Autocuration,,8,1,,CHEMBL619202,BAO_0000019,
3536,,16909,,Homo sapiens,,449.0,9606.0,,Expert,,9,1,,CHEMBL619203,BAO_0000219,
3537,,16909,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL619204,BAO_0000019,
3538,,15629,,Homo sapiens,,,9606.0,,Autocuration,,8,1,,CHEMBL619205,BAO_0000249,
3539,,15629,,,,,,,Autocuration,,8,1,,CHEMBL619206,BAO_0000357,
3540,,15629,,,,,,,Expert,,8,1,,CHEMBL619207,BAO_0000249,
3541,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL619208,BAO_0000019,
3542,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL619209,BAO_0000019,
3543,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL619210,BAO_0000019,
3544,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL619211,BAO_0000019,
3545,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL619212,BAO_0000019,
3546,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL620681,BAO_0000019,
3547,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL620682,BAO_0000019,
3548,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL620683,BAO_0000019,
3549,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL620684,BAO_0000019,
3550,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL620685,BAO_0000019,
3551,Striatum,10034,2435.0,,,,,,Autocuration,,8,1,,CHEMBL620686,BAO_0000019,
3552,Limbic system,10034,349.0,,,,,,Autocuration,,8,1,,CHEMBL620687,BAO_0000019,
3553,Limbic system,10034,349.0,,,,,,Autocuration,,8,1,,CHEMBL620688,BAO_0000019,
3554,Limbic system,10034,349.0,,,,,,Autocuration,,8,1,,CHEMBL620689,BAO_0000019,
3555,Limbic system,10034,349.0,,,,,,Autocuration,,8,1,,CHEMBL620690,BAO_0000019,
3556,Limbic system,10034,349.0,,,,,,Autocuration,,8,1,,CHEMBL620691,BAO_0000019,
3557,Limbic system,10034,349.0,,,,,,Autocuration,,8,1,,CHEMBL620692,BAO_0000019,
3558,Limbic system,10034,349.0,,,,,,Autocuration,,8,1,,CHEMBL620693,BAO_0000019,
3559,,1274,,,,,,,Expert,,8,1,,CHEMBL620694,BAO_0000357,
3560,,17358,,,,,,,Autocuration,,8,1,,CHEMBL857986,BAO_0000019,
3561,,14532,,,,,,,Autocuration,,8,1,,CHEMBL620695,BAO_0000357,
3562,,16989,,,,,,,Expert,,8,1,,CHEMBL620696,BAO_0000357,
3563,,17200,,,,,,,Autocuration,,8,1,,CHEMBL620697,BAO_0000357,
3564,,15779,,,,,,,Autocuration,,8,1,,CHEMBL620698,BAO_0000357,
3565,,15779,,,,,,,Autocuration,,8,1,,CHEMBL620699,BAO_0000357,
3566,,15779,,,,,,,Autocuration,,8,1,,CHEMBL620700,BAO_0000357,
3567,,15650,,,,643.0,,,Autocuration,,8,1,,CHEMBL620701,BAO_0000219,
3568,,15650,,,,643.0,,,Autocuration,,8,1,,CHEMBL875082,BAO_0000219,
3569,,15650,,,,643.0,,,Autocuration,,8,1,,CHEMBL620702,BAO_0000219,
3570,,15650,,,,643.0,,,Autocuration,,8,1,,CHEMBL620703,BAO_0000219,
3571,,17046,,,,673.0,,,Autocuration,,8,1,,CHEMBL620704,BAO_0000219,
3572,,17046,,,,673.0,,,Expert,,8,1,,CHEMBL620705,BAO_0000219,
3573,,15650,,,,673.0,,,Expert,,8,1,,CHEMBL620706,BAO_0000219,
3574,,17046,,,,673.0,,,Expert,,8,1,,CHEMBL620707,BAO_0000219,
3575,,17066,,,,,,,Expert,,8,1,,CHEMBL620708,BAO_0000357,
3576,,17200,,,,,,,Autocuration,,8,1,,CHEMBL620709,BAO_0000357,
3577,,16146,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL620710,BAO_0000357,
3578,,15250,,,,449.0,,,Autocuration,,8,1,,CHEMBL620711,BAO_0000219,
3579,,6491,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL620712,BAO_0000357,
3580,,17066,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL620713,BAO_0000357,
3581,,17066,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL620714,BAO_0000357,
3582,,4234,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL620715,BAO_0000357,
