assays_ASI,assays_ASOR,assays_DOI,assays_ASSCET,assays_SI,assays_ASST,assays_SASSI,assays_ASTI,assays_TII,assays_CURB,assays_CEI,assays_T,assays_RELATIT,assays_CONFISCO,assays_CHEI,assays_BAFOR,assays_VAI
2688,,17133,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617936,BAO_0000357,
2689,,17211,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617937,BAO_0000019,
2690,,17331,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617938,BAO_0000019,
2691,,16633,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617939,BAO_0000218,
2692,,16633,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617940,BAO_0000218,
2693,,16633,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617941,BAO_0000218,
2694,,15026,,1,B,,,,Expert,,12687,H,8,CHEMBL617942,BAO_0000357,
2695,,15026,,1,B,,,,Expert,,12687,H,8,CHEMBL617943,BAO_0000357,
2696,,16404,,1,B,,,,Expert,,105093,H,4,CHEMBL617944,BAO_0000224,
2697,,16404,,1,B,,,,Expert,,105093,H,4,CHEMBL617945,BAO_0000224,
2698,,16404,,1,B,,,,Expert,,105075,H,4,CHEMBL617946,BAO_0000224,
2699,,16404,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617947,BAO_0000357,
2700,,16326,,1,B,,,,Expert,,12687,H,8,CHEMBL617948,BAO_0000357,
2701,,15847,,1,F,,,,Autocuration,,12687,H,8,CHEMBL858116,BAO_0000019,
2702,,15847,,1,F,,,,Autocuration,,12687,H,8,CHEMBL617949,BAO_0000019,
2703,,15329,,1,F,,,,Autocuration,,12687,H,8,CHEMBL617950,BAO_0000019,
2704,,16404,,1,F,,Thoracic aorta,1515.0,Expert,,12687,H,8,CHEMBL617951,BAO_0000019,
2705,,16404,,1,F,,Thoracic aorta,1515.0,Expert,,12687,H,8,CHEMBL617952,BAO_0000019,
2706,,16404,,1,F,,Thoracic aorta,1515.0,Autocuration,,12687,H,8,CHEMBL617953,BAO_0000019,
2707,,12861,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617954,BAO_0000357,
2708,,12861,,1,B,,,,Expert,,12687,H,8,CHEMBL617955,BAO_0000019,
2709,,12861,,1,B,,,,Autocuration,,12687,H,8,CHEMBL857071,BAO_0000019,
2710,,12490,,1,B,,,,Expert,,12687,H,8,CHEMBL617270,BAO_0000019,
2711,,12827,N1E-115,1,B,,,,Autocuration,339.0,12687,H,8,CHEMBL617271,BAO_0000219,
2712,,12827,N1E-115,1,B,,,,Autocuration,339.0,12687,H,8,CHEMBL617272,BAO_0000219,
2713,,12918,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617273,BAO_0000019,
2714,Rattus norvegicus,12919,,1,F,,,,Expert,,12687,D,9,CHEMBL617274,BAO_0000019,
2715,,17723,,1,B,,,,Autocuration,,108,H,8,CHEMBL617275,BAO_0000357,
2716,,6013,,1,B,,,,Autocuration,,108,H,8,CHEMBL617276,BAO_0000357,
2717,,16293,,1,B,,,,Autocuration,,108,H,8,CHEMBL617277,BAO_0000357,
2718,,3857,,1,B,,,,Expert,,108,H,8,CHEMBL617278,BAO_0000019,
2719,,3857,,1,B,,,,Expert,,108,H,8,CHEMBL617279,BAO_0000019,
2720,,3857,,1,B,,,,Expert,,108,H,8,CHEMBL617280,BAO_0000019,
2721,,15363,,1,B,,,,Autocuration,,108,H,8,CHEMBL617281,BAO_0000357,
2722,,15363,,1,B,,,,Autocuration,,108,H,8,CHEMBL617282,BAO_0000357,
2723,,16441,,1,B,,,,Expert,,108,H,8,CHEMBL617283,BAO_0000019,
2724,,16441,,1,B,,,,Expert,,108,H,8,CHEMBL617284,BAO_0000019,
2725,,4176,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617285,BAO_0000219,
2726,,17085,,1,B,,,,Autocuration,,108,H,8,CHEMBL617286,BAO_0000019,
2727,Homo sapiens,17200,,1,B,,,,Expert,,108,D,9,CHEMBL617287,BAO_0000357,
2728,,5088,,1,B,,,,Expert,,108,H,8,CHEMBL617288,BAO_0000357,
2729,,5088,,1,B,,,,Autocuration,,108,H,8,CHEMBL617289,BAO_0000357,
2730,,5088,,1,B,,,,Autocuration,,108,H,8,CHEMBL872917,BAO_0000357,
2731,,5088,,1,B,,,,Autocuration,,108,H,8,CHEMBL617290,BAO_0000357,
2732,,16659,CHO,1,B,,,,Autocuration,449.0,108,H,8,CHEMBL617291,BAO_0000219,
2733,,16659,CHO,1,B,,,,Autocuration,449.0,108,H,8,CHEMBL617292,BAO_0000219,
2734,,17451,NIH3T3,1,B,,,,Autocuration,723.0,108,H,8,CHEMBL617293,BAO_0000219,
2735,Homo sapiens,6857,CHO,1,F,,,,Expert,449.0,108,D,9,CHEMBL617294,BAO_0000219,
2736,,3857,,1,B,,,,Expert,,108,H,8,CHEMBL617295,BAO_0000019,
2737,,12861,,1,B,,,,Autocuration,,108,H,8,CHEMBL617296,BAO_0000357,
2738,,12861,,1,B,,,,Autocuration,,108,H,8,CHEMBL617297,BAO_0000019,
2739,,5104,CHO,1,B,,,,Expert,449.0,108,H,8,CHEMBL617298,BAO_0000219,
2740,,5105,CHO,1,B,,,,Expert,449.0,108,H,8,CHEMBL617299,BAO_0000219,
2741,,5105,CHO,1,B,,,,Autocuration,449.0,108,H,8,CHEMBL617300,BAO_0000219,
2742,,5254,,1,B,,,,Autocuration,,108,H,8,CHEMBL617454,BAO_0000357,
2743,,13267,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617505,BAO_0000219,
2744,Homo sapiens,14157,HEK293,1,B,,,,Expert,722.0,108,D,9,CHEMBL617506,BAO_0000219,
2745,Homo sapiens,12936,HEK293,1,B,,,,Expert,722.0,108,D,9,CHEMBL617507,BAO_0000219,
2746,,14068,,1,B,,,,Expert,,108,H,8,CHEMBL617508,BAO_0000357,
2747,Homo sapiens,12936,HEK293,1,B,,,,Expert,722.0,108,D,9,CHEMBL857982,BAO_0000219,
2748,Homo sapiens,4540,HEK293,1,B,,,,Expert,722.0,108,D,9,CHEMBL617509,BAO_0000219,
2749,Homo sapiens,4540,HEK293,1,B,,,,Expert,722.0,108,D,9,CHEMBL617510,BAO_0000219,
2750,,6166,,1,B,,,,Autocuration,,108,H,8,CHEMBL617511,BAO_0000357,
2751,,17296,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617512,BAO_0000219,
2752,,17296,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617749,BAO_0000219,
2753,,15779,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617750,BAO_0000219,
2754,,15779,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617751,BAO_0000219,
2755,,14391,HEK293,1,B,,,,Expert,722.0,108,H,8,CHEMBL617752,BAO_0000219,
2756,,15779,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617753,BAO_0000219,
2757,,15851,HEK293,1,B,,,,Expert,722.0,108,H,8,CHEMBL617754,BAO_0000219,
2758,Homo sapiens,15851,HEK293,1,B,,,,Expert,722.0,108,D,9,CHEMBL617755,BAO_0000219,
2759,,15779,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617756,BAO_0000219,
2760,,3832,HEK293,1,B,,,,Expert,722.0,108,H,8,CHEMBL617757,BAO_0000219,
2761,,3833,HEK293,1,B,,,,Expert,722.0,108,H,8,CHEMBL617758,BAO_0000219,
2762,,17451,NIH3T3,1,B,,,,Autocuration,723.0,108,H,8,CHEMBL617759,BAO_0000219,
2763,,4199,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617760,BAO_0000219,
2764,,1883,CHO-K1,1,B,,,,Expert,485.0,108,H,8,CHEMBL617761,BAO_0000219,
2765,Homo sapiens,4321,,1,B,,,,Expert,,108,D,9,CHEMBL617762,BAO_0000357,
2766,,14875,,1,B,,,,Autocuration,,108,H,8,CHEMBL617763,BAO_0000357,
2767,,15146,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL857983,BAO_0000219,
2768,,5213,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617764,BAO_0000219,
2769,,16404,HeLa,1,B,,,,Autocuration,308.0,108,H,8,CHEMBL617765,BAO_0000219,
2770,,13267,,1,F,,,,Autocuration,,108,H,8,CHEMBL617766,BAO_0000019,
2771,,13267,,1,F,,Hippocampus,10000000.0,Autocuration,,108,H,8,CHEMBL617767,BAO_0000221,
2772,,14818,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617768,BAO_0000219,
2773,,4829,HEK293,1,B,,,,Autocuration,722.0,108,H,8,CHEMBL617769,BAO_0000219,
2774,,13463,,1,B,,,,Autocuration,,11864,H,8,CHEMBL858023,BAO_0000357,
2775,,13463,,1,B,,Stomach,945.0,Autocuration,,11864,H,8,CHEMBL617770,BAO_0000019,
2776,,13463,,1,B,,Stomach,945.0,Autocuration,,11864,H,8,CHEMBL617771,BAO_0000019,
2777,,12652,A9,1,F,,,,Autocuration,625.0,11864,H,8,CHEMBL617772,BAO_0000219,
2778,,4682,NIH3T3,1,B,,,,Autocuration,723.0,11864,H,8,CHEMBL617773,BAO_0000219,
2779,,4682,NIH3T3,1,B,,,,Autocuration,723.0,11864,H,8,CHEMBL617850,BAO_0000219,
2780,,4682,NIH3T3,1,B,,,,Autocuration,723.0,11864,H,8,CHEMBL617851,BAO_0000219,
2781,,12652,,1,F,,,,Autocuration,,11864,H,8,CHEMBL617852,BAO_0000019,
2782,Mus musculus,13463,,1,B,,Stomach,945.0,Autocuration,,12689,H,8,CHEMBL858024,BAO_0000019,
2783,Rattus norvegicus,13463,,1,B,,Stomach,945.0,Expert,,12689,D,9,CHEMBL617853,BAO_0000019,
2784,,13969,,1,B,,,,Expert,,108,H,8,CHEMBL617854,BAO_0000357,
2785,Sus scrofa,13392,,1,B,,,,Expert,,108,H,8,CHEMBL873477,BAO_0000357,
2786,,13392,,1,B,,,,Expert,,108,H,8,CHEMBL617855,BAO_0000357,
2787,,14430,,1,B,,,,Expert,,108,H,8,CHEMBL617856,BAO_0000019,
2788,,1742,,1,B,,,,Autocuration,,108,H,8,CHEMBL617857,BAO_0000019,
2789,,14286,,1,B,,,,Autocuration,,108,H,8,CHEMBL617858,BAO_0000249,
2790,,5619,,1,B,,,,Autocuration,,108,H,8,CHEMBL617859,BAO_0000357,
2791,,15086,,1,B,,,,Autocuration,,108,H,8,CHEMBL617860,BAO_0000357,
2792,,12861,,1,B,,,,Autocuration,,108,H,8,CHEMBL617861,BAO_0000357,
2793,,12861,,1,B,,,,Expert,,108,H,8,CHEMBL617862,BAO_0000019,
2794,,12861,,1,B,,,,Autocuration,,108,H,8,CHEMBL617863,BAO_0000019,
2795,,12827,,1,B,,,,Autocuration,,108,H,8,CHEMBL617864,BAO_0000249,
2796,,12827,,1,B,,,,Autocuration,,108,H,8,CHEMBL617649,BAO_0000249,
2797,Sus scrofa,12919,,1,F,,,,Expert,,108,H,8,CHEMBL617650,BAO_0000019,
2798,Sus scrofa,12919,,1,F,,,,Expert,,108,H,8,CHEMBL617651,BAO_0000019,
2799,Sus scrofa,16429,,1,B,,,,Autocuration,,108,H,8,CHEMBL617652,BAO_0000357,
2800,Sus scrofa,773,,1,B,,,,Autocuration,,108,H,8,CHEMBL857072,BAO_0000019,
2801,Sus scrofa,5033,,1,B,,,,Autocuration,,108,H,8,CHEMBL617653,BAO_0000357,
2802,,12861,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617654,BAO_0000019,
2803,,14093,,1,F,,,,Autocuration,,12689,H,8,CHEMBL617655,BAO_0000019,
2804,,14970,,1,B,,,,Expert,,12689,H,8,CHEMBL617656,BAO_0000357,
2805,,14970,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617657,BAO_0000357,
2806,,14970,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617658,BAO_0000357,
2807,Rattus norvegicus,14178,,1,B,,,,Expert,,12689,D,9,CHEMBL617659,BAO_0000357,
2808,Rattus norvegicus,14178,,1,B,,,,Expert,,12689,D,9,CHEMBL617838,BAO_0000357,
2809,Rattus norvegicus,14229,,1,B,,,,Expert,,12689,D,9,CHEMBL617839,BAO_0000249,
2810,,16532,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617840,BAO_0000357,
2811,,14826,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617841,BAO_0000019,
2812,,17211,,1,B,,,,Autocuration,,12689,H,8,CHEMBL875915,BAO_0000019,
2813,,17211,,1,B,,,,Expert,,12689,H,8,CHEMBL617842,BAO_0000219,
2814,,13246,NIH3T3,1,B,,,,Expert,723.0,12689,H,8,CHEMBL617843,BAO_0000219,
2815,,13246,,1,B,,,,Expert,,12689,H,8,CHEMBL617844,BAO_0000357,
2816,,12457,,1,B,,,,Expert,,12689,H,8,CHEMBL617845,BAO_0000357,
2817,,12457,NIH3T3,1,B,,,,Expert,723.0,12689,H,8,CHEMBL617846,BAO_0000219,
2818,,4707,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617847,BAO_0000357,
2819,,13297,,1,B,,,,Expert,,12689,H,8,CHEMBL617848,BAO_0000357,
2820,,16633,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617849,BAO_0000357,
2821,,16133,,1,B,,,,Expert,,12689,H,8,CHEMBL621507,BAO_0000357,
2822,,16326,,1,B,,,,Expert,,12689,H,8,CHEMBL621508,BAO_0000357,
2823,,14423,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621509,BAO_0000019,
2824,,15412,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621510,BAO_0000019,
2825,,15412,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621511,BAO_0000019,
2826,,15558,A9,1,B,,,,Expert,625.0,12689,H,8,CHEMBL621512,BAO_0000219,
2827,,16633,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621513,BAO_0000357,
2828,,6013,,1,B,,,,Expert,,12689,H,8,CHEMBL621514,BAO_0000357,
2829,,17175,,1,B,,,,Expert,,12689,H,8,CHEMBL621515,BAO_0000219,
2830,,12469,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621516,BAO_0000219,
2831,,3682,,1,B,,Caudate-putamen,5383.0,Autocuration,,12689,H,8,CHEMBL621517,BAO_0000019,
2832,,4932,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621518,BAO_0000357,
2833,,4932,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621519,BAO_0000019,
2834,,3935,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621520,BAO_0000357,
2835,,15818,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621521,BAO_0000357,
2836,,15818,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621522,BAO_0000357,
2837,,14749,,1,B,,,,Expert,,12689,H,8,CHEMBL621523,BAO_0000219,
2838,,15740,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621524,BAO_0000357,
2839,Rattus norvegicus,17133,,1,B,,,,Expert,,12689,D,9,CHEMBL621525,BAO_0000357,
2840,,16532,,1,B,,,,Autocuration,,12689,H,8,CHEMBL872921,BAO_0000357,
2841,,12369,,1,B,,,,Autocuration,,12689,H,8,CHEMBL621526,BAO_0000357,
2842,,12369,,1,B,,,,Expert,,12689,H,8,CHEMBL621527,BAO_0000219,
2843,Rattus norvegicus,2309,,1,B,,,,Expert,,12689,D,9,CHEMBL617865,BAO_0000019,
2844,,12953,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617866,BAO_0000357,
2845,,12953,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617867,BAO_0000019,
2846,,12953,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617487,BAO_0000357,
2847,,12953,,1,B,,,,Expert,,12689,H,8,CHEMBL617488,BAO_0000357,
2848,,17133,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617489,BAO_0000357,
2849,,17211,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617490,BAO_0000019,
2850,,17211,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617491,BAO_0000019,
2851,,14025,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617492,BAO_0000019,
2852,,14998,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617493,BAO_0000019,
2853,,4342,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617494,BAO_0000357,
2854,Rattus norvegicus,13735,,1,B,,,,Expert,,12689,D,9,CHEMBL617495,BAO_0000019,
2855,,13181,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617496,BAO_0000357,
2856,,1883,CHO-K1,1,B,,,,Autocuration,485.0,12689,H,8,CHEMBL617497,BAO_0000219,
2857,,15194,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617498,BAO_0000357,
2858,,15194,,1,B,,,,Autocuration,,12689,H,8,CHEMBL617499,BAO_0000357,
2859,,14579,,1,F,,,,Autocuration,,12689,H,8,CHEMBL617500,BAO_0000019,
2860,,4639,,1,B,,,,Autocuration,,108,H,8,CHEMBL617501,BAO_0000357,
2861,,4820,,1,B,,,,Expert,,108,H,8,CHEMBL617502,BAO_0000357,
2862,,14442,,1,B,,,,Autocuration,,227,H,8,CHEMBL617503,BAO_0000357,
2863,,14755,,1,B,,,,Autocuration,,227,H,8,CHEMBL617504,BAO_0000357,
2864,,14744,,1,B,,,,Autocuration,,227,H,8,CHEMBL617406,BAO_0000357,
2865,Homo sapiens,6857,,1,B,,,,Expert,,227,D,9,CHEMBL617407,BAO_0000019,
2866,,16209,,1,B,,,,Autocuration,,227,H,8,CHEMBL617408,BAO_0000357,
2867,,15363,,1,B,,,,Autocuration,,227,H,8,CHEMBL617409,BAO_0000357,
2868,,15363,,1,B,,,,Autocuration,,227,H,8,CHEMBL617410,BAO_0000357,
2869,,15363,,1,B,,,,Autocuration,,227,H,8,CHEMBL617411,BAO_0000357,
2870,,17085,,1,B,,,,Autocuration,,227,H,8,CHEMBL617412,BAO_0000019,
2871,Homo sapiens,17200,,1,B,,,,Expert,,227,D,9,CHEMBL617774,BAO_0000357,
2872,Homo sapiens,15851,HEK293,1,B,,,,Expert,722.0,227,D,9,CHEMBL617775,BAO_0000219,
2873,Homo sapiens,15851,HEK293,1,B,,,,Expert,722.0,227,D,9,CHEMBL617776,BAO_0000219,
2874,Homo sapiens,6857,CHO,1,F,,,,Expert,449.0,227,D,9,CHEMBL617777,BAO_0000219,
2875,Homo sapiens,6857,CHO,1,F,,,,Expert,449.0,227,D,9,CHEMBL617778,BAO_0000219,
2876,,15779,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617779,BAO_0000219,
2877,,15851,HEK293,1,B,,,,Expert,722.0,227,H,8,CHEMBL617780,BAO_0000219,
2878,,15779,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617781,BAO_0000219,
2879,Homo sapiens,14157,HEK293,1,B,,,,Expert,722.0,227,D,9,CHEMBL617782,BAO_0000219,
2880,Homo sapiens,4540,HEK293,1,B,,,,Expert,722.0,227,D,9,CHEMBL617783,BAO_0000219,
2881,,6166,,1,B,,,,Autocuration,,227,H,8,CHEMBL617784,BAO_0000357,
2882,,15779,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617785,BAO_0000219,
2883,,14391,HEK293,1,B,,,,Expert,722.0,227,H,8,CHEMBL857984,BAO_0000219,
2884,,3832,HEK293,1,B,,,,Expert,722.0,227,H,8,CHEMBL617786,BAO_0000219,
2885,,3833,HEK293,1,B,,,,Expert,722.0,227,H,8,CHEMBL617787,BAO_0000219,
2886,Homo sapiens,15851,HEK293,1,B,,,,Expert,722.0,227,D,9,CHEMBL617788,BAO_0000219,
2887,Homo sapiens,15851,HEK293,1,B,,,,Expert,722.0,227,D,9,CHEMBL617789,BAO_0000219,
2888,,4199,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617790,BAO_0000219,
2889,,1883,CHO-K1,1,B,,,,Expert,485.0,227,H,8,CHEMBL617791,BAO_0000219,
2890,,4321,,1,B,,,,Expert,,227,H,8,CHEMBL617608,BAO_0000357,
2891,,15146,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617609,BAO_0000219,
2892,,5213,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617610,BAO_0000219,
2893,,14818,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617611,BAO_0000219,
2894,,4829,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617612,BAO_0000219,
2895,,4829,HEK293,1,B,,,,Autocuration,722.0,227,H,8,CHEMBL617613,BAO_0000219,
2896,Oryctolagus cuniculus,14025,,1,B,,,,Autocuration,,227,H,8,CHEMBL617614,BAO_0000019,
2897,,13463,,1,B,,Stomach,945.0,Expert,,12688,H,8,CHEMBL617615,BAO_0000019,
2898,,7259,,1,B,,Stomach,945.0,Expert,,12688,H,8,CHEMBL858114,BAO_0000357,
2899,,7259,,1,B,,Stomach,945.0,Autocuration,,12688,H,8,CHEMBL617616,BAO_0000357,
2900,Rattus norvegicus,7185,,1,F,,Stomach,945.0,Expert,,12688,D,9,CHEMBL617617,BAO_0000019,
2901,Rattus norvegicus,7185,,1,F,,,,Expert,,12688,D,9,CHEMBL875914,BAO_0000019,
2902,,13267,,1,F,,Stomach,945.0,Autocuration,,12688,H,8,CHEMBL617618,BAO_0000019,
2903,Rattus norvegicus,13735,,1,B,,Stomach,945.0,Expert,,12688,D,9,CHEMBL617619,BAO_0000357,
2904,,15738,,1,F,,,,Autocuration,,12688,H,8,CHEMBL617620,BAO_0000019,
2905,,15738,,1,F,,,,Autocuration,,12688,H,8,CHEMBL617621,BAO_0000019,
2906,,15738,,1,F,,,,Autocuration,,12688,H,8,CHEMBL617622,BAO_0000019,
2907,Rattus norvegicus,12936,,1,B,,Stomach,945.0,Expert,,12688,D,9,CHEMBL617623,BAO_0000357,
2908,Rattus norvegicus,12936,,1,B,,Stomach,945.0,Expert,,12688,D,9,CHEMBL617624,BAO_0000357,
2909,Rattus norvegicus,12936,,1,B,,Stomach,945.0,Expert,,12688,D,9,CHEMBL617625,BAO_0000357,
2910,Rattus norvegicus,12936,,1,B,,Stomach,945.0,Expert,,12688,D,9,CHEMBL617626,BAO_0000357,
2911,,16404,,1,F,,Stomach,945.0,Autocuration,,12688,H,8,CHEMBL617627,BAO_0000019,
2912,,16404,,1,F,,Stomach,945.0,Expert,,12688,H,8,CHEMBL617628,BAO_0000019,
2913,,16404,,1,F,,Stomach,945.0,Autocuration,,12688,H,8,CHEMBL617629,BAO_0000019,
2914,,16404,,1,F,,Stomach,945.0,Autocuration,,12688,H,8,CHEMBL858115,BAO_0000019,
2915,Rattus norvegicus,16404,,1,F,,Stomach,945.0,Expert,,12688,D,9,CHEMBL617630,BAO_0000019,
2916,,16404,,1,F,,Thoracic aorta,1515.0,Autocuration,,12688,H,8,CHEMBL617631,BAO_0000019,
2917,,7483,,1,B,,,,Autocuration,,12688,H,8,CHEMBL617632,BAO_0000357,
2918,,7483,,1,B,,,,Expert,,12688,H,8,CHEMBL617633,BAO_0000357,
2919,,7483,,1,B,,,,Autocuration,,12688,H,8,CHEMBL617634,BAO_0000357,
2920,,7483,,1,B,,,,Autocuration,,12688,H,8,CHEMBL617635,BAO_0000357,
2922,Rattus norvegicus,16404,,1,F,,Stomach,945.0,Autocuration,,12688,D,9,CHEMBL617637,BAO_0000019,
2923,,6347,,1,B,,,,Autocuration,,227,H,8,CHEMBL617638,BAO_0000357,
2924,,4373,,1,B,,,,Autocuration,,227,H,8,CHEMBL617639,BAO_0000357,
2925,,4373,,1,B,,,,Autocuration,,227,H,8,CHEMBL617640,BAO_0000357,
2926,,4687,,1,B,,,,Autocuration,,227,H,8,CHEMBL617641,BAO_0000357,
2927,,16946,,1,B,,,,Autocuration,,227,H,8,CHEMBL617642,BAO_0000357,
2928,,16633,,1,B,,,,Autocuration,,227,H,8,CHEMBL617643,BAO_0000357,
2929,,16633,,1,B,,,,Autocuration,,227,H,8,CHEMBL617644,BAO_0000357,
2930,,16633,,1,B,,,,Autocuration,,227,H,8,CHEMBL617645,BAO_0000357,
2931,,15026,,1,B,,,,Expert,,108,H,8,CHEMBL617646,BAO_0000357,
2932,Bos taurus,15738,,1,B,,,,Autocuration,,108,H,8,CHEMBL617647,BAO_0000357,
2933,Bos taurus,15738,,1,B,,,,Autocuration,,108,H,8,CHEMBL617648,BAO_0000357,
2934,Bos taurus,15738,,1,B,,,,Autocuration,,108,H,8,CHEMBL617875,BAO_0000357,
2935,Bos taurus,15738,,1,B,,,,Autocuration,,108,H,8,CHEMBL617876,BAO_0000357,
2936,Bos taurus,16404,,1,B,,,,Expert,,108,H,8,CHEMBL617877,BAO_0000357,
2937,Bos taurus,15026,,1,B,,,,Expert,,108,H,8,CHEMBL617878,BAO_0000357,
2938,Bos taurus,15738,,1,B,,,,Autocuration,,108,H,8,CHEMBL617879,BAO_0000357,
2939,Cavia porcellus,16312,,1,B,,,,Autocuration,,108,H,8,CHEMBL617880,BAO_0000019,
2940,Cavia porcellus,5486,,1,B,,Striatum,2435.0,Intermediate,,20033,D,9,CHEMBL617881,BAO_0000357,
2941,,5254,,1,B,,,,Autocuration,,51,H,8,CHEMBL857073,BAO_0000357,
2942,,3857,CHO,1,F,,,,Expert,449.0,108,H,8,CHEMBL617882,BAO_0000219,
2943,Homo sapiens,6857,CHO,1,F,,,,Expert,449.0,108,D,9,CHEMBL617883,BAO_0000219,
2944,,4176,,1,F,,,,Autocuration,,108,H,8,CHEMBL617884,BAO_0000219,
2945,,6347,CHO,1,B,,,,Autocuration,449.0,108,H,8,CHEMBL617885,BAO_0000219,
2946,,6347,CHO,1,B,,,,Autocuration,449.0,108,H,8,CHEMBL617886,BAO_0000219,
2947,Homo sapiens,16146,,1,B,,,,Expert,,108,D,9,CHEMBL617887,BAO_0000357,
2948,,3805,,1,B,,,,Autocuration,,108,H,8,CHEMBL617888,BAO_0000357,
2949,,3857,,1,B,,,,Autocuration,,108,H,8,CHEMBL617889,BAO_0000019,
2950,,5635,,1,B,,,,Autocuration,,108,H,8,CHEMBL617890,BAO_0000357,
2951,,5635,,1,B,,,,Autocuration,,108,H,8,CHEMBL617891,BAO_0000357,
2952,,5635,,1,B,,,,Autocuration,,108,H,8,CHEMBL617892,BAO_0000357,
2953,,4012,CHO,1,B,,,,Expert,449.0,108,H,8,CHEMBL617893,BAO_0000219,
2954,,6366,CHO,1,B,,,,Expert,449.0,108,H,8,CHEMBL617894,BAO_0000219,
2955,,15949,CHO,1,B,,,,Expert,449.0,108,H,8,CHEMBL617895,BAO_0000219,
2956,,17211,CHO,1,B,,,,Autocuration,449.0,108,H,8,CHEMBL617896,BAO_0000219,
2957,Homo sapiens,6491,,1,B,,,,Expert,,108,D,9,CHEMBL617897,BAO_0000357,
2958,,14093,,1,F,,,,Autocuration,,108,H,8,CHEMBL617898,BAO_0000019,
2959,,13481,,1,F,,,,Autocuration,,108,H,8,CHEMBL617899,BAO_0000019,
2960,Rattus norvegicus,6347,CHO,1,B,,,,Expert,449.0,108,H,8,CHEMBL617900,BAO_0000219,
2961,,14093,,1,F,,,,Autocuration,,108,H,8,CHEMBL617901,BAO_0000019,
2962,,14093,,1,F,,,,Autocuration,,108,H,8,CHEMBL617902,BAO_0000019,
2963,,13481,,1,F,,,,Autocuration,,108,H,8,CHEMBL617903,BAO_0000019,
2964,,14442,,1,B,,,,Autocuration,,108,H,8,CHEMBL617904,BAO_0000357,
2965,,14442,,1,B,,,,Autocuration,,108,H,8,CHEMBL617905,BAO_0000357,
2966,,14442,,1,B,,,,Autocuration,,108,H,8,CHEMBL617906,BAO_0000357,
