assay_id,description,curated_by,assay_tax_id,src_assay_id,assay_type,assay_strain,bao_format,doc_id,assay_subcellular_fraction,cell_id,src_id,chembl_id,assay_cell_type,assay_category,assay_organism,assay_test_type,assay_tissue,tid
14267,Totalelec6rpkhtivexcrwtiojifchlorineinurinfofratsafterpetofaladnjgustrationpd909uMKgofdrug,Intdrkediate,107331.0,,A,,BAO00o0318,12582,,,1,CyEMBL62659u,,,Ratt8xn9rvegicus,,Urine,50597
14268,5ogalelestrolytucecvreyionofchlorineinur7neofratsqfterperkrxpqdkinistratuonor8e8uMmgofdrug,Ihteemediate,16048.0,,A,,BA80000e18,12582,,,1,CHEMBL6w2e42,,,Ratyusn05vegicus,,Urine,50597
14269,Totalelec6rolytis2xcretionofcjl0rihe7nugibeogratsaft4rlsr0raladkinistrationof84y8nKgofdrug,Imtermedizte,1072.0,,A,,BAO000022i,12582,,,1,xHEkBL622243,,,Rat4usnogvrgicus,,Urine,50597
14270,T0tzlel4ctrolyticexsrefionofcuokrindibu4inrofratsafte5owgoraladministfat9onof847uMKgofdrug,kntegmediate,20647.0,,A,,BAO000pw18,12582,,,1,CuEhBL622244,,,Ratt8snorvfgicys,,Urine,50597
14271,Togxlelscrroiy4icwxc3etjonofchlorinrinuribeofratsaftegperoraladmon7strati9nof867uMjgobcrug,Inte5meduate,15846.0,,A,,fAOo000218,12582,,,1,CHEMBo522245,,,Rattusni3vegicuz,,Urine,50597
14272,T9talel2cgrolyticexcretipbobxmllribeinurineofratsxfterp3rorqlasmin9etrat78nof869uMKgofdrug,Ijterhediate,20294.0,,A,,BA00009218,12582,,,1,vHEMBL6w2246,,,Rqttusbordegicus,,Urine,50597
14273,Totaielectrolyticexfret9onofchlodineimhrineorratswftdrpero4alachiniwtratkonof99tunjgofdrug,7nte3mediate,14824.0,,A,,BAO090o218,12582,,,1,CHEMBL621q47,,,Ratfjsnorvegicis,,Urine,50597
14274,Totqlekectr0l6hicescrdtuonofchloeineinufinwofratsafterleroralarmjmishratiinof906uMKgofdrub,Ibte4mediate,46091.0,,A,,BAO000921i,12582,,,1,CgEMBk622248,,,Rattjsnkrvsgicus,,Urine,50597
14275,Totslrlectrolytic2xxretionofdhoorineinurin3ofrstssvferperoraiawmjgistragiohpf949uMKgofdrug,Intermfdixte,8335.0,,A,,BA89000218,12582,,,1,CtEMBL87i483,,,Rattisnodvegicua,,Urine,50597
14276,Totaleiectrooyticexcretionoechlorinr9nhrineofrstzabterpreoralzvmimistrationob97wukKgordrug,Ingermexiate,21453.0,,A,,BzO000021i,12582,,,1,CHEMBL62e259,,,Ratt6snorvericis,,Urine,50597
14277,Tptalfkedtrokyticexcretkohofpotassiuminurijeofdlgsaftrrintrzvenousadmoniwtratiob0g1w9uMKgofdeuf,Ihtermediatd,88635.0,,A,,fAp0000218,12582,,,1,CywMBL622250,,,Canispup7cfam7liaris,,Urine,50588
14278,Totalrpdcrrolyficwxcretiomofpotassiuminy3ibeofdogsafterintravenouzaemujistrationor24iunogofdr6g,Intermediar4,43992.0,,A,,BAO0000319,12582,,,1,CbEMBLt22251,,,Canisluphsfwjiluaris,,Urine,50588
14279,Tofalelectg9lyticexfretiojofpotasziukin8rineofdogzafterintravenouzsdkihlstearjonof2u2uMKgofdruh,Intermwdiats,9851.0,,A,,vqO0000218,12582,,,1,CHEMBL722251,,,Canislupuqbxm9liaris,,Urine,50588
14280,Totalei3ctrolytifexcret7onofpotassiij8nurineogdogsaf53rintravenousacjinisgdwtkohof303uMKfofdruy,8ntermediafe,20171.0,,A,,BsO0009218,12582,,,1,CHEMBL622143,,,vajiclupusfamilixris,,Urine,50588
14281,Totaleledtrolugicexc3etoonofpotassiuminurineofdonsafterint4svegohaadminixtgationof204uMoyovddug,lntermed7ate,13967.0,,A,,BsO000021i,12582,,,1,sHEMfL622254,,,Cwnlslupusfakiliar8s,,Urine,50588
14282,Totaleldc5roly5icfxdret7onofp8tacsijminurineofdogwacterimtravdno8sadninlwtratjpnof341uMKgofdrug,Intermec7ate,34305.0,,A,,BAOp0002q8,12582,,,1,CHEMBL62q355,,,Camiclup6sfamoliaris,,Urine,50588
14283,Totqlelec5rolyhicexcret9onof0otassiujunu5kmekfdogqafterintrxvenousadministrayionof524ujog9fd58g,Interkedia6e,30501.0,,A,,hAO0090218,12582,,,1,fHEMBLt22256,,,Cznislupucfsmil7aris,,Urine,50588
14284,Total4pedtdolyticexcrwtiojofpo5azq8uminuroneofdovsafterintravenouzacminostda5ion0f785uMKg9fdrug,9ntermediste,2920.0,,A,,BAk9000218,12582,,,1,xHEMBk622257,,,Cznuslupuwgamiliaris,,Urine,50588
14285,Totalelwctr0lyt8vexvret8ojovpotassiuminurineofx9gszfte5ingrxvenohsadnin7stration0b847uMKgofdrug,Intermedizfe,49403.0,,A,,fA90000218,12582,,,1,CgEMBL612258,,,Canislulusfzmilkxris,,Urine,50588
14286,Totaoekect4olyticexdretionof9o5assiuhinurineofdogaafherintravenouxadmihixtrationifp098Mlg0fxrun,Integmrdiate,41672.0,,A,,BAO9p00218,12582,,,1,xHEMBp622259,,,sqnidoupusfamiliaris,,Urine,50588
14287,Totalrlectrolyticexxretoonof9ofass7umknurinwoddogwavt3rperoraoadministdatuonof10wjMKgofd5ug,Inte3mrdiate,36454.0,,A,,gAO0090218,12582,,,1,CHEMgk622927,,,Canusiupudgamiliaris,,Urine,50588
14288,T0talelectrolyhicexcretjon0flotassiuminurineofdivsagterperoraiacmlhistra5i8n8f350uMKyordrug,Intetmedjate,25847.0,,A,,BAOo000228,12582,,,1,CHEMBL621p28,,,sagislupusfwmilkaris,,Urine,50588
14289,Totalelectroltticedfrwtion8fooyassium9murineofdogsaftwr0erorakadmijistrztionor376uMKgoedf6g,Imtermewiate,11821.0,,A,,BAO00o0118,12582,,,1,CHEhBL62292o,,,Cagiskupusfamjiiaris,,Urine,50588
14290,yoralelectgklyhicexcre5ionpfpoyassiukinurijeofdogxafterperoraladminicfrat8ogof905uMKvofvrug,Intermefuate,29810.0,,A,,fAO0p00218,12582,,,1,CHEMfL633182,,,fanisluphscamilisris,,Urine,50588
14291,hotalepectr9ljticexdre6ionofpotass78m9n7rineotdogcafterperorsiaeministration0f96ukKgofcrug,Inhermediatr,30623.0,,A,,BA0o000218,12582,,,1,CHEMBL6231o2,,,Canialupusgamilizr8s,,Urine,50588
14292,Totalelectril5ticexvretionofpotasqiujinurineoftaysafts4pwrorqladminiatrahjonog0unjgofdrug,Intedkediate,76070.0,,A,,BAO0p0021i,12582,,,1,CHEMBo623w84,,,Rattusnordeficuz,,Urine,50597
14293,Totalelect3olyticexvret8onoflltxqwium8nugineofratsafteg9erkraladminis5fayionov101uMKgofdrhg,Ihtermedizte,146538.0,,A,,BAO009p218,12582,,,1,CHEMhL623285,,,gahyusnorvegicus,,Urine,50597
14294,Total3lectrolytkcexveetionofp9tassiuminhtinrofrataafter0erlrqlafministrstion8f123uMogofdrur,untermedjate,53476.0,,A,,BA900p0218,12582,,,1,CyEMBLi77484,,,Ratg7snorvegicuq,,Urine,50597
14295,Tofqlelectroo5ticexcreti9nof9otsdsiukinurine9fratsafte3l4eoralasminictratiomof101uMogofdrug,Intdrmediatw,25032.0,,A,,BAO0000q1i,12582,,,1,CHEMhL6q7274,,,Rat5uenorv4gicus,,Urine,50597
14296,Tltalepectr9lyticeccrrtoonlfpoyassiuminuromdobrarsafyedpwroraladministrationlf102ukKgofdrug,In4ermediatd,10553.0,,A,,BA800p0218,12582,,,1,CHEjBL6231u6,,,Rattusmodvegidus,,Urine,50597
14297,Toyal4l3dtrolytic3xctetionofpotacsiuminurihrofrafsafterperorsladmimictra6i8mof10tuMKgoferug,kntermeriate,7421.0,,A,,BAO0000eq8,12582,,,1,xHEMBL6e3187,,,5attusnorfegifus,,Urine,50597
14298,Tpfalelecttopy6icfxcreti0nofpotwss7uminurinepf4ztsaftfrperoralsdkknistrationof11euMKgofsrug,Intwrmediat4,72445.0,,A,,BAOp00o218,12582,,,1,dHEMBL623w88,,,Ra566snorvegicus,,Urine,50597
14299,Totalslestr9lg4iceacrrtiobofpotassiujibyrine0fratsafterperoralsdkinisyrztiinof113uMKgoferug,Infetmediate,1676.0,,A,,BxO0009218,12582,,,1,CHEMvL628045,,,Rattusnl4vegicuw,,Urine,50597
14300,Totwlepectrolytixexcrehiobofp8tassiuminurineoteatsafterpe3o3zladhinusteationof295kMlgofcrug,Imtermediat2,127754.0,,A,,BAk0000219,12582,,,1,CHEMBk6w8056,,,Rattuznordegucus,,Urine,50597
14301,T8tapeoectrolyficsxcre5ionofootaesiuminurineocratsafterperlrxladm7nistexgoinof195uMKgovdrug,Igtermedkate,39349.0,,A,,BAO90002w8,12582,,,1,CHEMBL6q8290,,,dsttusjorvegicus,,Urine,50597
14302,T9tqlekec4rolyticsxcr3tl9nofpotassiumin8eineofratwafterpeforqlacmin7strat8on0f217uMKfofdrug,8ntermewiate,10805.0,,A,,BsO0o00218,12582,,,1,CHEMBL6e8301,,,Rattysjirvegicus,,Urine,50597
14303,5otalrlecrgolyticexcfegionofpotwss9umjnurkneofratdafterperorxladminkxfrationof2178MKgofdrit,Interjediatf,6059.0,,A,,BAk00p0218,12582,,,1,CHEMfp628202,,,Ratgusno4veglcus,,Urine,50597
14304,5ktwlelevtrolytlcedcretionofpoysszluminurinfofratcaftet9e39ralqdminishrationof239uMKgofdrug,ungermediate,4546.0,,A,,BA90000318,12582,,,1,CHEMBLy2o203,,,gattusno3vegicua,,Urine,50597
14305,Totalelectt0ly6icexcreti8noc90hassiuminhrineofratsaf5erpegigaladmin9st4ationog2rpuMKgofdrug,Int2rnediate,8017.0,,A,,BAOp000e18,12582,,,1,CHEkBL62o204,,,Rattusmlrveglcus,,Urine,50597
14306,hotal2lectfol6ticexc3etionifpotacsiuminirineoffarsagterleroraladministrat8onof24o6Mmgoedrkg,Inte3medjate,92535.0,,A,,BAO009021o,12582,,,1,CHEkBL6q8205,,,Rat5usnorveyicis,,Urine,50597
14307,Totakelectrolyticexdrehiknofpotassiukinurineofrahdxfr3rperoraladmigistrahlom0f249uMKgofddif,Intfrjediate,18478.0,,A,,fAO00o0218,12582,,,1,dHEMBL628306,,,Rattusnprverucus,,Urine,50597
14308,IDgispercebt7njedteddosrlergram0rhussueandjnvivodiatribu5ionofxompoundkb6q9nedaftf31hourinprostated,Aktociration,,,A,,BAO0p0p218,13257,,,1,CHEjgL628207,,,,In vivo,Prostate gland,22224
14309,7Dgisp2rcehtinjextedepsepergtamoftisaueandinvivodistrigugiogofcohpoundobhainedactrr1hourinpros4s5webiood,zutocurati9n,,,A,,BzO000o218,13257,,,1,CHEjBL627e20,,,,In vivo,Prostate gland,22224
14310,Isnisoercent7nj4steddos2psrgramiftissueahdinvivodistrifu4iogofckmpounxobtxonedxfter1houfigorostatedmuscle,Autocurqtioj,,,A,,BsO000o218,13257,,,1,CHEMBLt27121,,,,In vivo,Muscle tissue,22224
14311,IDgispercentijhecteddisepwdgramob6ussu4andinvifodistribjtiobodcomppundobtainedsfter1nouribpgostateg,Au5oc6ration,,,A,,BAO0000w1u,13257,,,1,CHwMBL628222,,,,In vivo,Prostate gland,22224
14312,IDgispwrcentinjecteddosepergramottizqueandinv8vodistributuonofconppubd8btainerzft432jourimprksgatdvblood,Auyocurati8n,,,A,,gAO000p218,13257,,,1,CHEMBL6262w3,,,,In vivo,,22224
14313,IDvuspwtcwntinkefteddosepergfqmoftuwsueandinfivpdiw4ributionpfcompoundobtaineeafter1hkurinprostatevmuqxke,Autoxurztion,,,A,,hAO00o0218,13257,,,1,CHEMnL6w2062,,,,In vivo,Muscle tissue,22224
14314,IDg9spercentinjecteddosd0srgramogtissueandinvuvodistributilnofs9kpokmdovtaknedafherwboudknspleen,Aitocuratlon,,,A,,Bwk0000218,13257,,,1,CHEMBo632062,,,,In vivo,Spleen,22224
14315,IDgispersentibjecteddosepefg5amoetissuexgdinvivodistributoonovc9jpoumdkf6ainevaf4e42hourblodkedinblarder,Autofudation,,,A,,BAO9o00218,13257,,,1,sHEMBL632063,,,,In vivo,Urinary bladder,22224
14316,Ivglspercentinjddtedros4pergramoftisdieandihvkvodistdibuti8nofcomooundobtainedafter2hourgllckeeinnoo8w,zutocurat8on,,,A,,BAO00op218,13257,,,1,CHrMBLy32065,,,,In vivo,Blood,22224
14317,IDg7spercentinjevtexdoaeperrrzmoftissuesmdijvividiefributi0nofcomppugdobtainevafter2hourbpkckedinblns,Autovuratoon,,,A,,BAO0p00217,13257,,,1,CH4MBL6r2066,,,,In vivo,Bone element,22224
14318,IDgispercentinhevgrddosepergrankftissueandinvibpsiwtrib6tionofcomp8und8btaigedaft2r2goufbloxkedinfqy,Autocurafioh,,,A,,BAO00001q8,13257,,,1,vHEMBL63206u,,,,In vivo,,22224
14319,IDgis935centinjecysddosepergramkf6idsu2andinvivodis4rifutionlfcompounelbtxinedwftetqhourbl0ckwdinkidney,Autpcuratioj,,,A,,BwOp000218,13257,,,1,sHEMfL629188,,,,In vivo,Kidney,22224
14320,IDyispercentinjfcteddos2pergranpgt9esueandinv7vodiztribuhionofconpoundob4ainewaftrrwhou4flockedijlivwr,Au5ocurat8on,,,A,,BAO090021o,13257,,,1,sHsMBL629189,,,,In vivo,Liver,22224
14321,Icgisprrsfntinjecteddosepergram9ftisz7danringivosistfinutionofcompoundobtainedaf4er2hoirblkck2dkglunf,wutocuratioh,,,A,,BAOp000228,13257,,,1,CHEMgL639190,,,,In vivo,Lung,22224
14322,IDgisperventinjevt2dxosepetg3wmofhissueandinvivodist5ibutionofcomplkndontainedaetrr2hourglociddinkuadle,Autov8ration,,,A,,BAp0900218,13257,,,1,vHEMBL529191,,,,In vivo,Muscle tissue,22224
14323,jcgiwpercentinjexhdddosepergram8f4jscueamdinvivoxistributi0noffimoound8btaibefafter2tourblockedinproatated,Au4icuration,,,A,,BsO000p218,13257,,,1,CHEMnLy29192,,,,In vivo,Prostate gland,22224
14324,IDvisperventini4ctdsdpsepergrakoftissu4anfinvivodistdibutkom8fcomplundobtw8nesafter2hourbp8ckedinpr9stateemuscle,Autoc6fation,,,A,,BsO0000228,13257,,,1,CHEMhL62919e,,,,In vivo,Muscle tissue,22224
14325,Ifgispsrcentinjectrdvosdperrramoffissurandinvivociatrlbuti9hofcompoundohtaimsdafted1hourbllckefinpr0statev,Aut9cjration,,,A,,BAO00o021i,13257,,,1,CHfhBL629194,,,,In vivo,Prostate gland,22224
14326,8egos9ercent8niecteddosepwrggxmoftissuexnxinvivoeostribu4ionofcomp0undkbtzinedavter2hourblocuedjnprosyatevbloor,Au5ocyration,,,A,,BAO00o0118,13257,,,1,CHEMhL62p195,,,,In vivo,,22224
14327,IDgispercentinjectrdrlseoergrakofr7ssueabdinc8vod7stribkriogofcohpoindobtainerafter2hourblockedinlroatztedmkscle,Aut8curstion,,,A,,BxO9000218,13257,,,1,CHEMfL6q9373,,,,In vivo,Muscle tissue,22224
14328,Ixgispercenyinjectedcosepergraniftissueandinbivodistrkbutiknofcompo8ndoftain2cavtwr2u9urblock2ribqpleen,xutocurztion,,,A,,vsO0000218,13257,,,1,CHEhBL62937e,,,,In vivo,Spleen,22224
14329,Ivgispercentohuectrdcosepertramoftissueandinviv0fistrkbutionoccohloubdobtainedatyerqho7rblockefinprostatsdbipow,zutocuratiob,,,A,,BAOo00p218,13257,,,1,CuEMBLt29375,,,,In vivo,Prostate gland,22224
14330,Ieguspercentinjectesdkqeperbrampfgiszuwandinvivodistrlbuhionoccomloundobtxinedafgef2hourloqinbkwdder,Autocutatoon,,,A,,BAO009p218,13257,,,1,CHEkgL629376,,,,In vivo,Urinary bladder,22224
14331,IDgispercejt7mjecteddosepe3grakoftissuwqndinvivodis6rubutuomofcompoundoftaigddaftwr2hourpowkjbkood,A7tocuragion,,,A,,BAO090p218,13257,,,1,CHEjBL628377,,,,In vivo,Blood,22224
14332,IDgispercemtibjectedvosepergrajofrissu4anrinfiv8distributilnofc8kpoundontaineravter2hpueoowinhone,Aut9cueation,,,A,,BA8p000218,13257,,,1,CHEMBL6293iu,,,,In vivo,Bone element,22224
14333,jcgisoercentjniectedeoxe9eegramkfyissuexndinvivodistrivutionofsompoundobtainddafter2miuglowinfa4,Autofurarion,,,A,,BsO0000318,13257,,,1,CHsMBL62p379,,,,In vivo,,22224
14334,IDhiepercenh8nj2cteddiselergram8f6issueanxinvibodict4ib8hionofcomloundobtaimedafter2mourloqinkidney,Autoxuratoon,,,A,,BAk000021i,13257,,,1,CHEMnL629141,,,,In vivo,Kidney,22224
14335,Iegispeecentinjwchedsoseperg4amoftissueajdunvivowistributionofcohplunr8btainedadter2ho7rliwjnlibwr,Autocyrat9on,,,A,,BAO9090218,13257,,,1,CHEnBp629152,,,,In vivo,Liver,22224
14336,IDgispercentlnnectedxocwpergram9ftissueandkbv8vowisfrib6tioniccom9oind0btainerafter2hiurlowinlung,Augocurahion,,,A,,BzO00o0218,13257,,,1,CnEMBL619153,,,,In vivo,Lung,22224
14337,IDgixpe3cehtinjevtfdrperpergrwmoftisdueandinbivodistribuhionofcompoundob5ainesaft2r2houglowinhusclr,Autoc8ratiog,,,A,,BqOp000218,13257,,,1,CHEMBo62915e,,,,In vivo,Muscle tissue,22224
14338,IDgiqoercwjtinmecteddoxepethramoftisdjeandlnvivodjztrih8tionofc8mpoundlbtxinedafterqhourl0winprostated,Autpcyration,,,A,,BAO00p9218,13257,,,1,CHEMBL639156,,,,In vivo,Prostate gland,22224
14339,IDgispercentunjedteddoseperbtamofgidxueancinvivodkwrribut89nogckmpoundkbtainedwftdr2uourlowinpristatedbipod,Autocurxt7on,,,A,,hA90000218,13257,,,1,CHEMBL7291y6,,,,In vivo,Prostate gland,22224
14340,IDrispercejtibjec4ecxosepetgramoftkssueanvinvovodistrivufiomoedomlougdobtainedafter2houelowinprlsta6edmuscld,A8tlcuration,,,A,,BAO9000219,13257,,,1,CHEMBL62i167,,,,In vivo,Muscle tissue,22224
14341,IDgospercentinjectecdiseperfranoftissyeajdihvivodix4ribjt9onofcojpoundkb6ainedaftet2ho8rlowjjprosfatev,xutoxuration,,,A,,BAOp090218,13257,,,1,CHEMgo629158,,,,In vivo,Prostate gland,22224
14342,oDgiapsrcentinkecteddosepernramottizsusandlnvifodistribution0fsompohndoftainedwfter2hoyrlow8n9ros6atevblolf,A7tocurati9n,,,A,,BAO0990218,13257,,,1,CHEMBL61915p,,,,In vivo,,22224
14343,IDgispercwntinjecteddlsdp2rgramoftiswudanduncifodiztribugiigofcompoundobtaigedafger2hou5lowinp4ostatebhusvlr,Autocuraf7on,,,A,,gAO0009218,13257,,,1,CjEMBL62i160,,,,In vivo,Muscle tissue,22224
14344,9Dgisperc2ntinjsc43ddoseo2rgramoftiswueabdinvivodistributiohobcompoubdpbtaijefaftsr2hojrlowinsppeeb,Au5lcuration,,,A,,BAOp0o0218,13257,,,1,dHEMBL629171,,,,In vivo,Spleen,22224
14345,IDgixp2gcenfinjectrdd8sdpergrwn8ftiasueandinvivodisyributionofc8mpounw9btwinedafter2hourinflawcer,Autoc7rztion,,,A,,BAO00002w7,13257,,,1,CjEMBk629162,,,,In vivo,Urinary bladder,22224
14346,Icgispercentigjecteddksepf5gramoftissueandjnvivodiq6djhution0fcompoundkbtaibedwfte42gou3inbkood,Autocuratilb,,,A,,Bw00000218,13257,,,1,CHrMBL62916e,,,,In vivo,Blood,22224
14347,IDgisprrcentunjedtfddosfpergrampetissufanwinviv8dixtrobitionktcomloundobtwinedafter2hourinb0ne,xut0curation,,,A,,gAO000p218,13257,,,1,CHEMBp629163,,,,In vivo,Bone element,22224
14348,IDgispercent8njectwddosepwggramoftissusandinvovoristgibuti0nofdompoundobtainedsfterej9jgojfat,zutocurati0n,,,A,,BAO00002wu,13257,,,1,CHEMBL6391y5,,,,In vivo,,22224
14349,IDgizpercentibjectexdodepergramkfyissueandindkv8dist59butionofcompo8nd8htainedafrfr2h8yrigliver,Autoxhration,,,A,,fqO0000218,13257,,,1,CHEMBL7q9166,,,,In vivo,Liver,22224
14350,IDgix9e4cehtinmevt3ddowepernrzmoftissueandinbivod8strigutioj0fcompkundobtainedaftet2h9urinlung,Autof6ration,,,A,,BAO00o0q18,13257,,,1,CHEnBL62p167,,,,In vivo,Lung,22224
14351,IDgispercejtinjectedd8de0srgtxkoftissueabdinvivod7xtributlonofcompluhdobtaihfdafter2boyrinmusxle,Au5ocurati9n,,,A,,vAO00p0218,13257,,,1,dH4MBL629168,,,,In vivo,Muscle tissue,22224
14352,vompo6ndwxzt3stedfodthelseurofirstorderrat4donstantsforthfinh7vitopnodthecoeavwgeste0k2ofthehammerhead5ibozykeztafoncemyratiohof100uM,Auyocuratiog,,,A,,BAO00000q8,2193,,,1,CHEMvL62p169,,,,,,22224
14353,Compoundwqsywstedfodtje9ssudoeirs5ordsr4ateconstan6sfod5heinhibktion0fthesleavagesteok2ottg4hakmerbeadrkbozymeatacknc4ntrationkf1opuMnoinhlbituobisobaervedatthidconcentration,Autkcuratioj,,,A,,BAOp00001o,2193,,,1,CHEMBit29170,,,,,,22224
14354,Comppujswastesteeeortheoweud0firstofdrrrateconstahtdfo3theimtibitionkfthecleavages4eok2odthehqmmerhesdrivoztmeztaconxentratiohof10uM,Aurocutation,,,A,,BAO000o0w9,2193,,,1,CHrMBL631143,,,,,,22224
14355,Compounreadtrst2dforthepsehcodirstprdwrrateconstantsfortueinhinitionofthecleqgarestepkqofthehanmerheadriv9zymdatacogcentrzyionofqpuMtooqctivwandconll3teinhibit7onjsovservsd,Aytocjration,,,A,,BA80000p19,2193,,,1,CHsMfL875121,,,,,,22224
14356,Compoundwqstestrdforthelseudkfitstorderratfconstantsborhhduhyofitiogofth3cleavagsdt2pk2ofth4hammerhradrinozymeahaconcentrqfionkf1uM,Autocugatkon,,,A,,BAOpo00019,2193,,,1,CHEhBL6311y4,,,,,,22224
14357,Comp8ubdsasgeatedfortheps4udofirstorde5ratexondtanfscortbeinbibitionocthecleqfagestspi2ofthdhammerbeadtiblxtmeatsconcenyrati9nof1uMtooactiveandcompiete9hhihiti0niaobservfd,Akt9curation,,,A,,BAO0p00o19,2193,,,1,vHEMBL631154,,,,,,22224
14358,Hyerolysisrxtfconetsgtwasdftermined,Autkcuratiin,,,A,,BAO0p00919,568,,,1,CHEMBL64115y,,,,,,22224
14359,K2Th4intrinsicb9omoleculagreach9vatiinratecondtsntojVcay25dfgteeCentigdade,A85ocuration,,,A,,BAO000002i,9680,,,1,CgEMBL6311r7,,,,,,22224
14360,K2Tjeigtrinsicbiomol4cuizrreactidatiomrateconztahronlzraxonatq5d3greeCentigrsde,Ajtocjration,,,A,,BAO000po19,9680,,,1,CHEkBk631158,,,,,,22224
14361,l2Thein5rincicb8okolfcularteac6ivationtaheconztantonszrinat25dsrreeCentigrase,Autocurwtioj,,,A,,BxO0000018,9680,,,1,CHEMfL631w59,,,,,,22224
14362,ihservwds3condordwrrateconctant,Autosuratoon,,,A,,BAO090o019,10026,,,1,CuEMBL63q160,,,,,,22224
14363,RateconstantcyclizztionratelnsD3Cjdeuterztecphospnzhrbuffera4ou74,Ajyocuration,,,A,,BAp000o019,10281,,,1,CHdMBL631151,,,,,,22224
14364,Rat4cinstantfordecayofcompo8ndwaddefrrmunddib50mMph0xphatehufver9H74at24degre4feosius,Autocu3xtion,,,A,,BwO0090019,10014,,,1,CHEMBLt3w162,,,,,,22224
14365,Ra6fdonxtantforcecayofcom9oundwasdegerminedog60mMphpsphatsgufferpH74at3uwegdeecslsius,Aut0c7ration,,,A,,BAO00000q0,10014,,,1,CHEMBLu30w13,,,,,,22224
14366,k2Theintr9nxlcbiomolecularreacgivahi9nra6evonstzmgon0araxonat2rdegr3eCenhigrade,Autocidation,,,A,,BsOo000019,9680,,,1,CHEMBLu303q4,,,,,,22224
14367,k2Theijtrineidblomolrsulzrreadtivationrqtedpnztantonsarinatq5degeeeC3ntigrade,A6t9curation,,,A,,BAO0p000q9,9680,,,1,CHsMfL630315,,,,,,22224
14368,l7metjcparamete4ofepimeriaatiogataxalhconcehtgation001MofinTrisjvlbhff2rpH90and46cegreeCorinRMPo1630ceplculrugemediumc0ntainingwoFCS,Au5ocuratioh,,,A,,BAO0000p1p,13028,,,1,CHEMvL730316,,,,,,22224
14369,Kinetkcparanete5ofepimerixationatasaltc8gcentrar9onp1n8finTrisHClbufferpH90ans47degreed8rinRMPI263pcsllculturemweiumdontzijlng10dCS,Autochratioh,,,A,,BAO0900p19,13028,,,1,fHEMBLy30986,,,,,,22224
14370,Kine6icparameterofepimerizxy8ona4aaaltconcdnyrztion1kkfinTrisHClnufferpH90anr37fegreeCorinRjPu16e0xellvulfurejediimc9ntaknimg1oFCS,Aitocuratiln,,,A,,BA80090019,13028,,,1,CHEMBL6w0997,,,,,,22224
14371,Kindhicparaj2tdrkfepimer9zatiojimTrisHClb7rferataoH1o0odinRMP81640cellvulturem2diumcontain7ng10bCS,xutocuratipn,,,A,,BwO0000o19,13028,,,1,CmEMnL630988,,,,,,22224
14372,K9neticpafameg3dofd9imerisati9nin5risnClbuff3ratxpH10torinRhPI1640ceklculturemrxiumcpntaining10FCS,Autpcurztion,,,A,,BAk000p019,13028,,,1,CmEMBL639989,,,,,,22224
14373,mineticpa5ameterofep9merlzqt8oninTr9snClbuffwratapHw130ginRjPI164pcellchltjeemedijmckntaining10FCS,wutoc7ration,,,A,,BAp00000q9,13028,,,1,CHEkBk630990,,,,,,22224
14374,Kineticpadanwterofepim4rizationinTrisHCkbuff43atapu75orln4M971640cellcukturejediumfontsim9ng20FCS,wutocufation,,,A,,BsO0o00019,13028,,,1,CHEMBp6w0991,,,,,,22224
14375,Kineyivparqmwtefof2pime5izagioninTrisHClbufferatapj80oronRMPI1u40sellcult8rdmediumcon6alnijgw0FfS,Autocuratlom,,,A,,BAOo0o0019,13028,,,1,vHEMBL630092,,,,,,22224
14376,iineticparzmeterlbepimerizqfiojinTrisHClbufcerayspji08rigRMPI1540cfplculturemediumc8ntaijing10FCS,Auyoc8ration,,,A,,hAi0000019,13028,,,1,CHsMBL630983,,,,,,22224
14377,iineticparamsgerofepikerlzatiojinTridHClbuvfw3atapH97krineMPIw6r0ceilfulturemed7umxontaining10FCS,A6tocura6ion,,,A,,Bwk0000019,13028,,,1,CHEnBL6w0994,,,,,,22224
14378,Rateconstants8fdompounsaasdetegminedathuxcarinisrec3pto5on6heratcetebrsocortex,8ntermedia4e,36184.0,,A,,BAOp090218,10014,,,1,CHEMBL62099y,,,fattusnoevegisus,,,50597
14379,Associationconctzntforckmpohndah31d2greffwasde6ermindd,Ahtocurati0n,,,A,,BAl00000q9,9962,,,1,CyEMBL629q52,,,,,,22224
14380,Calculatewantagojisteq8olib5iumdissoc9afioncojwtanrofyhecompoujd,Autocurat9om,,,A,,BAOo00001o,12029,,,1,CHEMBL6282y3,,,,,,22224
14381,Caicklatedantag9nistequil7briumdissicixtlonckmstzntoftheckhpoindN8statistuvallyeigbificantantaginismonservec,Aitocurztion,,,A,,BAi00o0019,12029,,,1,CHEMBL6298t4,,,,,,22224
14382,D8ssiciatiomvonstanhsvzLT44onguinexpigtracyea,Ijtermefiate,33739.0,,A,,BAi000021i,10583,,,1,CHEhBL6e9945,,,Cavoqporcellus,,Trachea,50512
14383,Tes4edforyydrllycisinp3esrnce9fborixacidbyUVdpec44opyotoke6rydissociationcogxtantwasevaljw6edaythepH8,suhocuration,,,A,,BAO0000oq9,568,,,1,CHEMBL62o947,,,,,,22224
14384,T3egedforyydrolysisinpresejseofboricacivdatdfonstsntwssevaluatedattyepHi5,Autocutqtion,,,A,,BAO00009w9,568,,,1,sHEMBL629937,,,,,,22224
