Fiscal year,Sector name,CIDA business delivery model (old),Indigenous issues (marker),CountryRegion name,Programming process (new),Section name,Organisation ID,Organisation sub-class,Fund centre name,Fund centre ID,Untied amount(Project-level budget),Organisation name,Desertification (marker),Biodiversity (marker),Project number,Status,Maximum CIDA contribution (project-level),Branch ID,Branch name,Division ID,Division name,Section ID,Regional program (marker),FSTC percent,IRTC percent,CFLI (marker),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker),Climate change adaptation (marker),Climate change mitigation (marker),Participatory development and good governance
2009/2010,Trade facilitation,Responsive,0,Asia MC,Uncoded: Pre-APP,MEF ECONOMIC GROWTH AND IFIs,1011512,UNITED NATIONS,ECONOMIC GROWTH - INIT,5280,3840000.0,UNOPS - United Nations Office for Project Services,0,0,M012647001,Terminating,3840000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,0,0.7,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Health policy and administrative management,Responsive,0,Africa,Uncoded: Pre-APP,MNC MNCH & Nutrition,1014248,SPECIALIZED INSTITUTE,MNCHN - INIT,5252,305000.0,JSI Research and Training Institute Inc.,0,0,M012660001,Closed,305000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5250,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Tuberculosis control,Responsive,0,Africa MC,Uncoded: Pre-APP,MNG Global Health,1011635,OTHER MULTILATERAL,Global Health - INIT,5247,100000000.0,WHO-Stop TB Partnership Trust Fund,0,0,M012662001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5245,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Tuberculosis control,Responsive,0,Asia MC,Uncoded: Pre-APP,MNG Global Health,1011635,OTHER MULTILATERAL,Global Health - INIT,5247,100000000.0,WHO-Stop TB Partnership Trust Fund,0,0,M012662001,Operational,100000000.0,B5100,MFM Global Issues and Development,D5240,MND Health&Nutrition,S5245,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Higher education,Core Funding,0,Africa MC,Uncoded: Pre-APP,MEF ECONOMIC GROWTH AND IFIs,1002418,IFI,IFI - ECONOMIC GROWTH - CORE,5435,302400000.0,AfDB - African Development Bank Group,0,0,M012672001,Closed,302400000.0,B5100,MFM Global Issues and Development,D5430,MED Economic Development,S5434,0,0.0,0.0,0,0,Not PBA,0,0,0,0
