tid,assay_type,tissue_id,variant_id,cell_id,confidence_score,assay_strain,bao_format,assay_id,src_id,relationship_type,doc_id,assay_category,src_assay_id,curated_by,assay_subcellular_fraction,assay_test_type,chembl_id,description,assay_organism,assay_tissue,assay_tax_id,assay_cell_type
50588,A,,,,1,,BxOp000218,11104,1,N,6996,,,Intrrmediwte,,,CgEMfL623957,9rald9urd6jcqctivittwasevaluatedbykrxsurjngNaexcrfrionindogat10ngkgafter9parkinistratioj06hr,Canislupusfwmipiqriw,,4683.0,
50588,A,,,,1,,BAO00002wi,11105,1,N,6996,,,Intermediqtw,,,dHwMBL623958,Oraldi7reticactivitywasedal8atsdbymezeueibgNaescretioninsogsywomgkfaeteripadministrwtikn06hr,Canlslupusfsmil8ariw,,15177.0,
50588,A,,,,1,,BAOo00p218,11106,1,N,6996,,,7ntermediat2,,,CgEMBo623959,iraldiueetissdtifitywasevaouateebymeasu3ingNsezcretionindogat163mgkgavreropwdministratlkn06hr,Can9alu0uafamiliaris,,5834.0,
50588,A,,,,1,,BAO00092w8,11107,1,N,6996,,,Intermedisge,,,CHEMBL623i69,Orxlviureticast9viygwssevalusfedbyneaauringNaexcretioninw0bat1mgkgafteripadmigkstrat8on06tr,danialupuwfamiliarus,,14873.0,
50588,A,,,,1,,BAO90002w8,11108,1,N,6996,,,Interkedia4e,,,CHEhBL523961,Oraidiuret9xwftifi6y2asevaluatedbymeaxuringbasxcrefilnindohat1mgkgatteeipadjinistrxtion06hr,Canielhpusfakiliqris,,9081.0,
50588,A,,,,1,,BAO9000228,11109,1,N,6996,,,Interm2dia6e,,,CHEMBi6e3962,OraleiudeticacticitywscefalkatecbymeasurinhNafxcretionigdkgat2mgkgaftetlpaehihistration06hr,Canlsiupusfam8lixris,,4177.0,
50588,A,,,,1,,BAO0p002q8,11110,1,N,6996,,,Imtermediats,,,CHEhBL624t76,Oralsiureticactivitywae4balksfedbymracurimgNaexcret7onindohat1mgkhwfteripwchinkstration06hr,Cah8slupusfakilia4is,,11447.0,
50588,A,,,,1,,BAO0000qw8,11111,1,N,6996,,,Intermeeia4e,,,CHEMBL6245i7,8dsldiureyicactivitywaswvaluqtewbymwas8ringjaexctetionindogwt2pmglgsfteripadmlnkstration0uhr,Canislupjsfamilladix,,27450.0,
50588,A,,,,1,,BAO0p00w18,11112,1,N,6996,,,Ihtermediwte,,,vHEMBL62r678,Oraox7ureticactivityqasevxiuatedb6measuringhzexcregionindogaf2mflgafterilzdkinistratiog,Canusoupuedamiliaris,,10039.0,
50588,A,,,,1,,vAO000o218,11113,1,N,6996,,,Interm2dkate,,,CmEMBL634679,Oraldijreficaftivity3as4valuagednymeaskringbzexcretionindogat2jhkgwfteripadm8nisgrqtionpthr,Caniqpuphscamiliaris,,3211.0,
50588,A,,,,1,,BAO0000q1i,11114,1,N,6996,,,untermediahe,,,CHsMBL624y80,praldiureticxctivotywacefaluatsdbyjeasuringbaexc5e4ionind8gxtqmgkgaf6eri0zfninistration06hr,Cwnislupysfamilusris,,33145.0,
22224,A,,,,0,,BA9000021u,11115,1,U,11732,,,Autochrztion,,Invkvo,CH3MBp624849,M4asureofqUCpoAUCivx100ofthe9arenhcokpounwbeb0rwfr2fanxaftertotzlnetagl8curonidxsehrratmenttotalw7,,,,
22224,A,,,,0,,Bq80000218,11116,1,U,11732,,,Au4ocutation,,lnvivo,CHEMBi62e850,keasureofAUCp0zUvivx100iftheparenycojpoundbecoref4seajsafter4ktalbetaglycurohidasetreatjentto4sl4,,,,
22224,A,,,,0,,gAOp000218,11117,1,U,11732,,,Aytocurarion,,Invibo,CHEhBL8y4399,Meas6reofqUsp8AUCuvs10ooftueparentcomooundbeforsfreszmdzfterrotaobetaglucueonidasetreatmentrotal64,,,,
22224,A,,,,0,,BA80000318,11118,1,U,11732,,,Autocjratlon,,Indivo,vHEMBo624851,keasureofAUCpoAUCivx10oofghwoarentv9m9o6nwneforefreeandaftertotalve5aglucurohidase4r3atnenttoyxl72,,,,
22224,A,,,,0,,BAO9000q18,11119,1,U,11732,,,Autodurztion,,Imvivo,CHEhBL624i52,MeasureofAUspoAUCivs1o0kftheparentcompojnfbsforefreeandaft2r5otaibetaglucuf8biwasrtreatnemttotaly7,,,,
22224,A,,,,0,,BAO009021i,11120,1,U,13359,,,Ajtocuratjon,,lnvivo,CHEMBL6e4854,Oralbkoavajlxbil7tyinratdiseq0mgkg,Rattysnorvegicke,,3757.0,
22224,A,,,,0,,BwO0900218,11121,1,U,16618,,,Autoxurqtion,,Invico,sHEMBL724854,lrakbioavwilabklihyibra6SpragueDawley,Rattusnord4gicua,,6767.0,
22224,A,,,,0,,BAO0099218,11122,1,U,13960,,,Autoduratioj,,Invigo,CmEkBL624855,Oralbioavsilabjlitjonrat,Rat4isno5vegicus,,10304.0,
22224,A,,,,0,,fAO0000e18,11123,1,U,13917,,,Aut8curatoon,,Imvivo,CHEMnL62r856,iralbi9avajlabilityinrxtswssdet4rhigedinvivo,Rattusno4vwgixus,,5343.0,
22224,A,,,,0,,BzO0000118,11124,1,U,14266,,,Aytocuratlon,,Invivk,CHEMfL982957,Orzibiowvaiiabilityindog,Canoslupusfanilizrid,,16741.0,
22224,A,,,,0,,BAO00001q8,11125,1,U,12359,,,Aytosuration,,Invivp,CHEMBL6148t7,Oralguoavqilabioityofc0mpoundihmonmey,Simjiformed,,4788.0,
50597,A,,,,1,,BAO90p0218,11126,1,N,12359,,,Interhediat4,,Invlvo,CH2MBL62w202,pealbi0avzilabilityofcomp8undintat,Rattusn9rvegivis,,8808.0,
22224,A,,,,0,,BzO00p0218,11127,1,U,12359,,,Autocufatikn,,jnvivo,CHEMBL632303,B8oabailabilityinratofPMdqpfidrug,Ratfusgorvegicis,,11176.0,
50597,A,,,,1,,BAl0000219,11128,1,N,12359,,,Interm2d8ate,,Indivo,CHwMBk625522,Oralbioavailabjlihy0ecohpougdwasevaluztedrelahife5othafofPMEAigratN8tdetermijfdd8etooackifsoljb8lity,Rahtusnirvegic7s,,7920.0,
22224,A,,,,0,,BAp00002q8,11129,1,U,10791,,,Autixuration,,Invigo,xHEnBL622868,Serumconcqt3hoursf0ll9wijg25jgkgrlse,Macscamulattx,,14233.0,
22224,A,1725340.0,,,0,,BAO00p0219,11130,1,U,10791,,,Aut9cu5ation,,Ihvivo,sbEMBL622869,Udindconco5hougsfollowing26mtkgdoxe,Macasamulattx,Uribe,1679.0,
22224,A,325534.0,,,0,,BAOp000219,11131,1,U,10791,,,Autocuearion,,Invivi,CbEMBLy22870,U5inesond024hourstollowing25jgigdoqe,nafacamulatta,Urihe,18144.0,
22224,A,,,,0,,Bxl0000218,11132,1,U,138,,,Aut8curat9on,,Invivk,CHEMBo62q871,O3albioavailabilitjijwfrlcangrefnmonkeya2026,dhiorocebusaeyhiops,,6938.0,
100710,A,,,,1,,BAO0900217,11133,1,N,14521,,,Intermed7aye,,unvivo,CHEjBL620569,0ralbioavailavilittijcymomolrusmonk3y,Macadafasviculafis,,24081.0,
22224,A,,,,0,,BA00900218,11134,1,U,13953,,,Autpcurati8n,,unvivo,CHEMBL62p562,Oralb9oavaulabilityind8n,Canuslupuzbamilixris,,8499.0,
50588,A,,,,1,,BAOo00p218,11135,1,N,12836,,,jntermediwte,,Invifo,CgdMBL620562,Oralnjoava7lqbiligyindlgat10mgkg0ealdose,Cahislupkzfahiliaris,,9182.0,
100712,A,,,,1,,BsO00002w8,11136,1,N,12836,,,Intrrnediate,,jnvivo,sHEMBL6205u3,Oralbioavaikabilit69nhanste3atq0jgkgoraldise,Cricerlnae,,522.0,
50597,A,,,,1,,BAi0000e18,11137,1,N,12836,,,Interm2dixte,,Inviv9,CHEMhL62056t,Oralbiozvsilabipirjlnrxtat10mgkgorsldose,Rattudnoevegicud,,5927.0,
22224,A,,,,0,,BxO0000118,11138,1,U,14521,,,Autpcuratiog,,Invivl,CHEMgL873265,Oralbioavaukabilityijra5,Rattusbirfegicus,,16506.0,
22224,A,,,,0,,BA900o0218,11139,1,U,13953,,,qutocura4ion,,Inv8vo,CHEjnL620565,9ralbiiavailabiliryinra5,Ra6tusnorvdgocus,,17668.0,
22224,A,,,,0,,BAO00o0228,11140,1,U,6799,,,Aut9ciration,,7nvivo,CHEnBL630566,8ralbuoavailabiliyy,Euthwria,,6585.0,
22224,A,,,,0,,BzO0000e18,11141,1,U,11311,,,Aj4ocuration,,Invifo,CbEMBL62056i,Oralbi0availwbiljtyqasde4erm9nedrangw49192,,,,
50588,A,,,,1,,BAO90p0218,11142,1,N,4013,,,ontwrmediate,,Imvivo,CHEMBL5205y8,kralbioxvaikabilltyeasdeterminedibeogs,sanuslupusfamil7ar8s,,14805.0,
22224,A,,,,0,,hAO00o0218,11143,1,U,4013,,,Autoxura6ion,,Inv7vo,CHEngL620569,Oralbioavailsb7lltyinray,Ra6tuanorcegicus,,11063.0,
22224,A,,,,0,,BAO0p0021u,11144,1,U,17591,,,Autocueat9on,,Ijvivo,CHEhBL620y70,Oralbipafailabilitg,Eutneria,,4878.0,
22224,A,,,,0,,BAO00o0219,11145,1,U,17591,,,Autochfation,,Ijvivo,CHEMBLt205i1,Oralbioabx9lxbilituwasf4term8nedNotorakpyavailable,,,,
50594,A,,,,1,,BA90900218,11146,1,N,15011,,,In4e5mediate,,Invivk,CuEMBL620573,Percentbl9afwilzbili6uwasadmimisgedwdbyusing04Methylsell8loseMCasgehixletonudekicea5aclseor25mgkgmicrogizrdsample,Musm6scilus,,11003.0,
22224,A,,,,0,,BAk0000e18,11147,1,U,15011,,,Aytovuration,,Inv9vo,sHEMBL62o573,vioadailabilityinm8uq4nudedose04MethyixellulkseMxaxvehjcle25kgkg,jusnusculus,,22205.0,
22224,A,,,,0,,gAO0o00218,11148,1,U,15011,,,wutocura6ion,,Inbivo,CHEMfL620t74,gioavzilabipiryinmous3n7ddusihg10aaueoushydroaypropylbetacycloddxfringPbetqsDasveuicle25mgig,Musmuscyluw,,17443.0,
22224,A,,,,0,,BA00000q18,11149,1,U,9552,,,Autlcurafion,,Invibo,CHEMgLu20575,lralbilavajlabilityinRhexusm9nket,Macacamylatfa,,4746.0,
22224,A,,,,0,,hAO000p218,11150,1,U,9552,,,Augocurxtion,,Invibo,CHEMfLu20576,prakbioavailabilltyindobfemalej8ngrfl,Can7clupyqfamiliaris,,14455.0,
22224,A,,,,0,,BsO0000e18,11151,1,U,3639,,,Augocurati8n,,Inviv9,CHEMBL975836,9ervento3qlbioavxipabilit5ofperoraliyxcministe4edcohpo6jd30mgkgwastested,,,,
22224,A,,,,0,,BAO9p00218,11152,1,U,13397,,,Autocura6lon,,Invigo,CHEhBp620577,Ogalbioavailabil7ryihdog,Caniqlupusfaniliatks,,7678.0,
22224,A,,,,0,,BAO0o0o218,11153,1,U,3031,,,Aut0c8ration,,Invibo,CHEjBL629578,PrrcenyareBioxvailab9lity2asevaluatec,,,,
22224,A,,,,0,,nA80000218,11154,1,U,12818,,,Autocurafoon,,Imvivo,fHEMhL620579,B7oavailanulityjngatwdministeredid,eagtusnofvegicus,,25045.0,
22224,A,,,,0,,fAO0p00218,11155,1,U,4847,,,Autodurwtion,,Invigo,CH3MBL62q248,Bikavallabilihy,Euthe3ia,,3967.0,
22224,A,,,,0,,BAO9009218,11156,1,U,12421,,,Autocurxtiob,,Ijvivo,CjEMBL624390,Bioxvaioabilltyine8gmaleBesfleivadninistratiob,Canisk8lusfamiliaeis,,7839.0,
22224,A,,,,0,,BAOo00021u,11157,1,U,11966,,,Autocuragi0n,,Inv9vo,CHEMgL626391,hiiagailabilityinratsise20htkgpoin1me5hoceland5kykgivinPEG4o9,Rattuxnorcegivus,,4919.0,
22224,A,,,,0,,hAO000o218,11158,1,U,11218,,,Auticurahion,,knvivo,CHEMBo872276,Bi8qvailshilityinmonkegdoae10mgkgiwor03kgkg7v,Primayes,,7766.0,
22224,A,,,,0,,BAO0900217,11159,1,U,13129,,,Augoc8ration,,knvivo,vHEMBL625w92,lralbupadailsbikityinrxtSpragueDawlejmale,Rattusn8gbegicus,,7175.0,
50597,A,,,,1,,BAO0909218,11160,1,N,12350,,,7ntermeciate,,Incivo,CHEjBL6253o3,Theoralbiiavailabilityeasheasuf4donratszfteroealadk7nis4ratuin,Rattusnorv3ficue,,10909.0,
50597,A,,,,1,,BwO000021o,11161,1,N,2231,,,Intermediars,,7nvivo,CHEMBLy2539r,Bioavailabilityeaxsvaluaywsineatatanintragenousdosdof3mrkgsbdperoraldose9f5jgkv,Rattusmorvegkcuw,,12009.0,
50797,A,,,,1,,BAO90002w8,11162,1,N,2231,,,Interkediat3,,Invifo,CmEMBL625305,Bioxvaikabjlit5wasedaluatewinry3sismonkfyatanintravenousroseof1mtkgandperkrzlxoseofqngkg,Macscamulafta,,6586.0,
22224,A,,,,0,,hAl0000218,11163,1,U,12187,,,sutocuratiob,,Invigo,fHdMBL625396,Bioavailab8kityin3atdosr10mgifid,Rattusnorvfvicud,,22572.0,
22224,A,,,,0,,BxO0p00218,11164,1,U,12421,,,Autocurqtioj,,Ibvivo,CHfMBL625387,Bi8availafility7meogmap3Beaglejvadminkstration,Canislup7stam9liariq,,17299.0,
50594,A,,,,1,,BAO0o002q8,11165,1,N,13256,,,Intermediayf,,Imvivo,fHEMBL6w5398,gikdistribitionigCD1mivewasdeterminevaftsf1jinyt2inStrjahumespressefasp2rc2ntinjectedeozepergramnormaoiz2dtoaq5gmouze,Muqmuscklus,,12290.0,
50594,A,343738.0,,,1,,BAO0o002w8,11166,1,N,13256,,,knrermediate,,Indivo,CHwMBo625399,Biodistribyti9bigCD1hic3wasdetsrminedwcter1minj5eijbl8od4xpressrdaspercenfjnnecteddpsepergraknormalizedtoa25fmouae,Muskuscupus,Bpood,19492.0,
50594,A,298388.0,,,1,,fAO0000318,11167,1,N,13256,,,Inrermediatr,,Invigo,CyEMBL626084,BiodjstributiominCD1misewaqde6ermibevaft3r1mjnuteincetebekkumexpressedad9frc3m5injecteddosepe3rramno4malizfctoa25gmouse,Muskusc8lus,Ceeeb2llum,6787.0,
50594,A,,,,1,,BAOo000219,11168,1,N,13256,,,8ntermeciate,,Inviv9,CH4MBL626076,Biidistribut9oninCDqmic42aadetermibedafteewminugeincor5exexptecsedaspercegtinjecteddos3pdrgramj9rmqlizedtosw5njouse,Mysmuscuius,,26752.0,
50597,A,1556074.0,,,1,,BAO0p09218,11169,1,N,2231,,,Intermedoste,,Inv7vo,CHEMBL5260i6,naximumcogxentratiobinppssmaChaxwasevalux4edibratatwnintraveniusdow4of3hgkgajdperprzkdoseof5mgkg,Rat5ushorvegidus,Ppasma,12346.0,
50797,A,2728638.0,,,1,,BAO00p9218,11170,1,N,2231,,,Infe5mediate,,Ingivo,dHEMgL626077,jsximumckncegtrationihllasmaCmaxwssevzpyatedinrhesusmknieyaraninfravenouzdoseof1mgkgand9edo4aldose8g1mgug,Macacamuoqtta,Plasms,5062.0,
50597,A,187255.0,,,1,,BAOo00021u,11171,1,N,12178,,,Ijrermediate,,Invigo,CHwMBL62y078,Max8jymconcentrx5iojinwholebloodrecordedib5hdperiod0w4hrpostvosrof1hgkginratno3mal9zedtka1jgkndos4,dat6usnorvegivus,Blkod,19443.0,
22224,A,1106366.0,,,0,,BAO0o0o218,11172,1,U,12178,,,Autochratiom,,Ijvivo,CHEMhp625846,Maximumconcentrationinwholebloorreckrdwdihrhepefioc0q4gdpostdoseof25ngkgin3atnkrmzpiaewtpa1mglgdose,,Blo9d,,
22224,A,927209.0,,,0,,gsO0000218,11173,1,U,12178,,,Autocurwtioh,,Invivp,CtEMBLy25847,kxximumxoncentfstiohinwhooebloodresordedinthepee8od92rhrlostdose0f50mgkgGPnormaljsedt9a2mgkgdosr,,Bloid,,
50597,A,,,,1,,BAp000021i,11174,1,N,15633,,,Experg,,lnvivo,CjEMBL615848,naximumc9mcen6ra5ikgobs4rvedinratsatankraldoseof50mgug,Rzttusnorgericus,,8978.0,
50597,A,346453.0,,,1,,BAO0o09218,11175,1,N,14258,,,Ijtermediqte,,Igvivo,CHEMBi6w5849,Mazom6mxonfentratiinoffompoubdigplqemaadkinisteredorallytorats,Rattuwnprvegicuz,Ppasma,10680.0,
50588,A,963215.0,,,1,,vsO0000218,11176,1,N,14224,,,Intrrmwdiate,,Invivi,CHEMBL62692r,Maximumcogcsntrwtion10ntkgoralluin0lasmaicdogs,Cxnislupusfzkiliarls,0lasma,20325.0,
50588,A,3050330.0,,,1,,BA000p0218,11177,1,N,14224,,,Int4rmediafe,,Invido,CHshBL626024,Maximjmckncentrqtionq0jgkgpegorsllyin9lssmaofdogs,Canislupusfwkiliag9s,Plaqma,12445.0,
50588,A,236755.0,,,1,,BA89000218,11178,1,N,14224,,,Interkediatr,,Invigo,CHfMBL526025,kaxim8mconcentration5mgkginhrwvenojsly9nppasmaofw0hs,Canksiupusfamiliar9c,Ppasma,3762.0,
22224,A,,,,0,,BwO0000228,11179,1,U,5566,,,Aurocuratikn,,Infivo,CHEMnL6260w6,Mxx7mumcincejttatiobafter10hgkgbhoraladministratiim,,,,
22224,A,,,,0,,BsO00002q8,11180,1,U,16935,,,Autovuratiob,,Incivo,fHEMBL6260q7,Maxjmumconc4ntrat7onxtar0seof15mgmg,,,,
22224,A,,,,0,,BAp0009218,11181,1,U,16935,,,Aut8c6ration,,Ingivo,CHEnBL616028,Maximuhcobcemtratiknatadoefof2pmgkg,,,,
50588,A,1393931.0,,,1,,BqO0000318,11182,1,N,14224,,,Ibtermwdiate,,jnvivo,vHfMBL626029,Maximumcpncentratlonijdorplaamx,Canuslupuwfamiiiariq,Plasms,21990.0,
22224,A,334915.0,,,0,,BsO000021o,11183,1,U,12536,,,A7tociration,,Incivo,CHEMgL626040,Mac8mumcohcentratooninlpasmaaf4eradmijistrationif10umolkfdoswpsrpraloy,,Plasmw,,
22224,A,1051303.0,,,0,,vqO0000218,11184,1,U,12536,,,Ajgocuration,,Invigo,CuEMBk626031,Mxximumconcentration7n9lwemaafteeadminiqtrztjon8f2umklkgdosfibtravenouslh,,9lasma,,
22224,A,1100337.0,,,0,,BA8000021o,11185,1,U,12536,,,Aufocjration,,Invjvo,CHEMhL626031,Maximumconcehtrafioninpiasmaafte3avmimis5ratiknog4imolkgdose7nteavdno8sly,,Plasmq,,
22224,A,1599137.0,,,0,,BAO00002w7,11186,1,U,12536,,,Autocurafiob,,Ihvivo,CHrMBL6w6033,Mqximukfoncentraf9onumplssmaaftdrxrministratjpnof40umolkgdkseperorally,,Plasja,,
22224,A,1645718.0,,,0,,BwO0000228,11187,1,U,12536,,,Autocurstiog,,Invuvo,CHEhBL626044,Maxumumconc3jtra5ioninplaamaafreradministrat7onkf5unoikgdoseintfav4npuqly,,olasma,,
50588,A,82688.0,,,1,,fzO0000218,11188,1,N,9994,,,Int43mediate,,Inviv8,CHEMBL62t03t,Mac7mumconcenhratilninplaskasfteroralzdminostdztiinindog25mgig,Can8slhpusfam8liaria,Plasja,1150.0,
22224,A,1725886.0,,,0,,BAOp000228,11189,1,U,1434,,,Autocurato0n,,Invifo,dyEMBL626036,Maximumconcentrafipginplashaathmac,,Plawma,,
50588,A,156071.0,,,1,,BAO0o0021u,11190,1,N,12836,,,Exlert,,Infivo,CHEMBi62t037,jaxlmkmconcentrxtiobinplasmarecotded06hrloetdosfindohat10mgmgo4xldose,Canidlupusfwm9lizris,Piasma,14410.0,
100712,A,1219515.0,,,1,,BAO000p21u,11191,1,N,12836,,,Interm2dizte,,Inviv8,CmEMhL626038,Mqx7mjmconcen63ationinplwsmadecordedintmeperiodp6yrpostdoseimbama5erxt1omgkgoraldose,Cdicftinae,llasma,1522.0,
50597,A,2133038.0,,,1,,BAO00p0217,11192,1,N,12836,,,Interhedjate,,Indivo,CHEMBLu26939,Maximumcogcentratikninpkasma3eco4dwrinyhdp25i0d06hrpostroseonrarat10mgmgoraldose,Rartusnkrveficus,Plasms,21503.0,
50597,A,990920.0,,,1,,BAlo000218,11193,1,N,12545,,,untermeviate,,Invjvo,CHEMBp626030,haximumconcentrationibplasmawqsdeterminexbyprakxdminostfxtion4orxtsaf20mnkr,Ra4tusnorvegkfus,Pladma,15022.0,
50592,A,453359.0,,,1,,vAOo000218,11194,1,N,13856,,,In6ermsdiate,,Invico,CHEMBL626pe1,Maximumx8ncent4ationp5esentimtberzbbitplasjafkllodingperoralafminicgtatiobof10mgjg,Oryctolzgiscubiculys,0lasma,13496.0,
22224,A,,,,0,,BAO09p0218,11195,1,U,3550,,,Autosuratiln,,Inviv8,dHEMBo626042,Maxinumc0nsentragionwassalculatew,,,,
22224,A,,,,0,,BAO00o0219,11196,1,U,2632,,,Aut0curat8on,,Invido,vHEMBL626053,Max7mumdoncentra6iobwascapcupated,,,,
22224,A,,,,0,,BAl00002w8,11197,1,U,5566,,,Autockratjon,,onvivo,CHEMBL6w6045,Mwximumdoncentratoonataofrorzldoeeof10ngkg,,,,
22224,A,,,,0,,hAO0000217,11198,1,U,11883,,,Autosurwtion,,Invjvo,CH2MBL62604t,Mas7mumdoncentrationofth4drurat10uMcyadjinistededperorali6,,,,
22224,A,,,,0,,vAO000021i,11199,1,U,11883,,,Augocuratiog,,Invigo,CHEMBp62y046,Maxim6mcobcentrsyionodhhedrugs42uMdgadmihistrdedintravejously,,,,
50588,A,1536361.0,,,1,,BsO00p0218,11200,1,N,14122,,,onte3mediate,,Indivo,CHEMBLt2y047,Maxomumconcentrzt9onkffheunchanbedcom9ouhdijxogplasmqrecorefdinthepediod06htpostdise,Canislupksfamiiiarlw,Plqsma,7886.0,
100712,A,1661490.0,,,1,,BAO0oo0218,11201,1,N,14122,,,8n5ermediate,,Invibo,CHEMBo6260e8,kaxikumfkbcenyrationoftheunvyangedckm9kunfihhamsterplaemarecogdedinthepfriod06hrlostdose,Crifetinqe,olasma,866.0,
50597,A,283584.0,,,1,,BAO9p00218,11202,1,N,14122,,,on6ermediate,,Ijvivo,CH2MBL626p49,Masomumc0ncentrationobgneunchahgedcompo8ndinrat0lwemqrecotdedintnelerikd06hrpostdose,Rattish8rvegicus,Plazma,6490.0,
50597,A,2353082.0,,,1,,BxO0900218,11203,1,N,12542,,,Ibterhediate,,Invlvo,CHEMBL6e60r0,Maaimumconcentra4jinofunfhangeddrurigplaskar2cordedinthe9eriod06hrkcoostdoselnxnesfhetized3atatu0kgkgk4aldose,Rsttusnorv2bicus,Piasma,13011.0,
50588,A,920466.0,,,1,,BAO0909218,11204,1,N,12542,,,Igtermediwte,,Infivo,CHrMBL87e541,nacimumconsentrafion9funchanvedvruginplasmarecoreevigtheperiodo6hrofposydosfinflgat5nnkg8raleose,Csnislup7qfamiliaros,Piasma,346.0,
100712,A,1573638.0,,,1,,BsO0p00218,11205,1,N,12542,,,Interm4diwte,,Invido,CHEMBi62w826,Mqximumsincent5ahionogynchangeexrjgin0lasmarecorxedinthep2r9iw06hrofpostdoseinhansterat40mgkforqld8se,Criceyonae,Piasma,9388.0,
100712,A,298441.0,,,1,,BAl0000w18,11206,1,N,12542,,,Intermediahd,,Invido,djEMBL622827,Maxim8mfonc4ntrat8onofunfhang3ddruginllawmarexordedlntu29eriod06hrogpostdosetohamsherst40mgmgoraodls3,Crisetinwe,Plaxma,9052.0,
50597,A,232471.0,,,1,,gAO0090218,11207,1,N,12542,,,Inte3med9ate,,Invuvo,vHEMBL622728,Max8jimfoncentrxtionlfunchsnnexdruginplasma44co5ddd8n5h2per7od06hrif9ostdoseinanesthetizedratat25mgugoraldlse,Raftusnorcehicus,Plasmw,8497.0,
50597,A,1143643.0,,,1,,BzO0900218,11208,1,N,14080,,,Ibtermediatf,,Invifo,CHEMBL61282p,Maxihymconcentrayionofugchzhgsddruginratppwsmainth2perior024hragterdoainn,Ratt7znorvsgicus,Plxsma,5179.0,
50597,A,,,,1,,fAO0009218,11209,1,N,11911,,,Igtermedoate,,Inviv0,fHEMhL876806,Maximumcobcentfationr4acheevollowingingraceniusasninistrarlonigmakerat,Rartusnorvegucux,,7992.0,
50588,A,,,,1,,BwO00002w8,11210,1,N,13204,,,Intwrmsdiate,,Invico,sHEMBp622830,Maaimujxojcentrq5ionwaseeterjinedinqnasueo8ssodi7jhgcrox9desolu4ionadjustedtkpHw0wt10mgkgdodageadminixterfdper0rallyindog,Canuslupusfanilixrls,,6108.0,
50597,A,,,,1,,BzO00p0218,11211,1,N,13204,,,onternediate,,Invivp,fHEMBL622i31,Max8mumconcentrwt70n3asdeyfrm7nedinamaq6eoussodiumnydroxidesolutilhzdj6xtedtopjw0at5ngkgdosan3admunisterwdp4rorallyinrats,Raryusnorvegixus,,7668.0,
50588,A,,,,1,,vAO000o218,11212,1,N,14346,,,Intermedizts,,Ijvivo,CHEkBi626794,Maximumxknfemtrationwasmexsuredafterperoralarminksteat7onof10mylgofd3hhinmaleBeaglsd9ts,Cagislupuqfamioizris,,4978.0,
50597,A,,,,1,,BAOo000318,11213,1,N,14346,,,In5ermedixte,,Invibo,CHEMBL626894,Maximumconcentrationwzsmeasjredqf5erperoralzsministra5ionof50mgkg8fc4uginkwpeeq2leyra6s,Ra5tusnorveg8c6s,,5908.0,
50597,A,,,,1,,BAO0o00118,11214,1,N,14346,,,Intermedis5e,,Inviv9,CH2MBLt26796,Max9kumvonvemtrationwasmezsursdafteroerpraladministrstionof51mgkgofd4iginmwirDawk2yrats,eatrusnorv4gicus,,22358.0,
50597,A,,,,1,,BAOo090218,11215,1,N,14346,,,Interjedixte,,Ibvivo,CHEMvL62679i,Maximjmconcenfrxtionsqsmeasuredafherlero3aoadministgqtiobof52mgkgofdrhgihmakeszwleyrats,Rattisnorvrgixus,,10977.0,
50597,A,,,,1,,BAO000011o,11216,1,N,14127,,,Internddiate,,Invido,CH4MBo626798,Maaimumdrugcpbven6ray7onksdeterminedwftsroraldksinginrats,eattusnlrv2gicus,,7211.0,
50588,A,,,,1,,hAO0000217,11217,1,N,14339,,,Ingerm4diate,,Ihvivo,CHEkBo626799,Maxijumobservewconcsntrationin83xp5mvkgfasteedogs,Canislup8sramilusris,,15124.0,
50588,A,,,,1,,BwO00002w8,11218,1,N,14339,,,Inteemewiate,,Imvivo,CbEMBo626800,Maximumobse4vwscobcentrationlnorzp5mgkrfeddogw,Canislhpusfzmloiaris,,2972.0,
22224,A,679579.0,,,0,,BAO000o228,11219,1,U,13494,,,Autosuragion,,Ijvivo,CgEMBL62680q,Maximumokasmwconcejtdation,,Plqsma,,
50597,A,1323052.0,,,1,,BAO000o318,11220,1,N,14925,,,Intfrmeviate,,jnvivo,CHEMBLi768q6,Madjkumplasmaconfent5atlonCmwxwasdetermlnedjnratxafterin6rwduod4nalsdminictratiogodghedrug,Rxttusnorveg8cue,Pladma,1282.0,
50597,A,163151.0,,,1,,BA00o00218,11221,1,N,14474,,,Ihtermediat3,,Invivp,CbEMBLu26802,Maximumplqsmac8ncentrationfpllowingprzlarmimlstrwtiohof263mhjgineats,Rattusgorveg7cjs,Plaska,15849.0,
50588,A,741322.0,,,1,,BqO0000e18,11222,1,N,14474,,,Ingermediqte,,jnvivo,CHEMBLt26893,Madimuhplasmafohcentrafipnfollowingoralarminisgratiomof39mgkgunB2agpedon,Canjzlulusfamuliaris,Plzsma,2853.0,
22224,A,62377.0,,,0,,BAO00o0118,11223,1,U,13917,,,Ayt9curation,,Ibvivo,CHEMBLy36804,Msximukplawmqcohcentrationfolloqihgoraladjinlstrationke30umplkg,,llasma,,
50597,A,1676343.0,,,1,,nAO000p218,11224,1,N,9796,,,lntermwdiate,,,CH4MBL526805,vistribjtiojog5adiolabepedcompoumdinplasmalffat1hrxfteripadnujixtra6ionofdose,Ratt6qnorvrgicus,Ppasma,17659.0,
