ppersonale_id,data_pagamento,cliente_id,noleggio_id,ammontare,data_noleggio,npersonale_id,inventario_id,pagamento_id,data_restituzione
2,2005-06-18 14:55:30,479,2376,2.99,2005-06-18 14:55:30,1,3664,12932,2005-06-25 17:40:30
2,2005-06-19 17:27:25,479,2764,6.99,2005-06-19 17:27:25,2,1718,12933,2005-06-28 17:18:25
2,2005-07-06 01:36:53,479,3537,6.99,2005-07-06 01:36:53,2,4220,12934,2005-07-13 07:01:53
1,2005-07-10 12:25:11,479,5751,4.99,2005-07-10 12:25:11,1,387,12938,2005-07-11 15:23:11
1,2005-07-12 07:37:02,479,6597,0.99,2005-07-12 07:37:02,2,979,12941,2005-07-16 10:24:02
1,2005-05-29 05:17:30,480,720,6.99,2005-05-29 05:17:30,2,3687,12958,2005-06-06 02:47:30
2,2005-05-29 21:36:00,480,822,9.99,2005-05-29 21:36:00,1,2634,12959,2005-06-07 17:24:00
2,2005-07-10 06:22:24,480,5633,2.99,2005-07-10 06:22:24,2,1056,12963,2005-07-11 05:59:24
2,2005-06-18 08:10:42,481,2296,4.99,2005-06-18 08:10:42,2,4558,12981,2005-06-20 12:26:42
2,2005-07-10 10:37:20,481,5711,2.99,2005-07-10 10:37:20,1,3988,12989,2005-07-13 11:20:20
1,2005-07-29 00:35:33,481,8243,6.99,2005-07-29 00:35:33,2,1873,12993,2005-08-04 06:02:33
2,2005-08-20 01:46:38,481,13497,2.99,2005-08-20 01:46:38,2,1296,13003,2005-08-26 05:37:38
1,2005-07-09 23:03:21,482,5466,4.99,2005-07-09 23:03:21,2,2302,13016,2005-07-10 20:11:21
2,2005-07-31 13:32:31,482,9874,6.99,2005-07-31 13:32:31,2,2476,13024,2005-08-07 09:50:31
2,2005-08-16 22:52:54,482,11498,6.99,2005-08-16 22:52:54,2,487,13027,2005-08-25 03:27:54
2,2005-08-21 10:02:05,482,14383,4.99,2005-08-21 10:02:05,2,1941,13029,2005-08-24 12:21:05
1,2005-06-21 13:58:46,483,3380,8.99,2005-06-21 13:58:46,1,3212,13040,2005-06-30 09:29:46
2,2005-07-12 21:44:16,483,6899,9.99,2005-07-12 21:44:16,2,3565,13044,2005-07-21 22:21:16
2,2005-07-27 06:40:41,483,7137,0.99,2005-07-27 06:40:41,2,3957,13045,2005-07-29 09:05:41
2,2005-08-01 17:24:35,483,10677,0.99,2005-08-01 17:24:35,1,4350,13050,2005-08-04 20:03:35
1,2005-08-02 03:28:38,483,10953,6.99,2005-08-02 03:28:38,1,1510,13051,2005-08-11 03:53:38
2,2005-08-19 03:10:21,483,12875,2.99,2005-08-19 03:10:21,2,1708,13054,2005-08-26 01:00:21
1,2005-06-17 14:37:57,484,2044,5.99,2005-06-17 14:37:57,2,2418,13061,2005-06-22 17:15:57
2,2005-07-10 18:35:14,484,5866,6.99,2005-07-10 18:35:14,2,457,13066,2005-07-19 19:41:14
2,2005-07-11 00:16:38,484,5977,5.99,2005-07-11 00:16:38,1,4011,13067,2005-07-19 21:00:38
2,2005-07-11 17:34:04,484,6296,2.99,2005-07-11 17:34:04,1,4202,13068,2005-07-17 21:12:04
1,2005-07-12 19:58:34,484,6863,6.99,2005-07-12 19:58:34,1,229,13069,2005-07-21 16:57:34
1,2005-05-31 01:47:35,485,1009,2.99,2005-05-31 01:47:35,1,2523,13085,2005-06-03 20:26:35
2,2005-06-16 11:57:34,485,1684,2.99,2005-06-16 11:57:34,1,806,13086,2005-06-19 09:12:34
2,2005-07-08 10:06:26,485,4667,2.99,2005-07-08 10:06:26,1,3348,13092,2005-07-14 04:48:26
1,2005-07-09 18:39:15,485,5367,3.99,2005-07-09 18:39:15,2,1446,13095,2005-07-16 14:19:15
2,2005-07-12 17:54:19,485,6810,4.99,2005-07-12 17:54:19,2,2802,13097,2005-07-20 16:58:19
1,2005-07-31 01:18:53,485,9535,2.99,2005-07-31 01:18:53,2,2413,13104,2005-08-04 03:04:53
1,2005-08-01 20:49:35,485,10771,4.99,2005-08-01 20:49:35,1,1274,13106,2005-08-10 16:58:35
2,2005-05-31 18:00:48,486,1129,0.99,2005-05-31 18:00:48,1,386,13116,2005-06-04 23:05:48
2,2005-06-19 03:45:39,486,2566,2.99,2005-06-19 03:45:39,2,495,13119,2005-06-25 08:43:39
2,2005-07-27 18:00:24,486,7446,4.99,2005-07-27 18:00:24,1,2337,13129,2005-07-29 13:40:24
2,2005-07-29 07:06:21,486,8425,8.99,2005-07-29 07:06:21,2,3491,13130,2005-08-05 07:57:21
2,2005-07-30 10:21:03,486,9142,0.99,2005-07-30 10:21:03,1,4467,13131,2005-08-04 15:14:03
2,2005-08-21 05:42:20,486,14251,4.99,2005-08-21 05:42:20,2,139,13138,2005-08-26 06:20:20
2,2005-08-21 06:44:37,486,14284,4.99,2005-08-21 06:44:37,1,633,13139,2005-08-28 05:03:37
2,2005-07-08 18:44:44,487,4854,2.99,2005-07-08 18:44:44,1,3644,13142,2005-07-13 13:37:44
1,2005-07-10 06:25:48,487,5634,3.99,2005-07-10 06:25:48,2,323,13143,2005-07-17 09:07:48
1,2005-07-26 22:56:21,487,6928,2.99,2005-07-26 22:56:21,1,3605,13144,2005-07-30 04:46:21
2,2005-07-29 16:38:58,487,8689,2.99,2005-07-29 16:38:58,2,824,13149,2005-08-01 17:09:58
1,2005-08-02 04:12:27,487,10978,9.99,2005-08-02 04:12:27,2,1597,13159,2005-08-10 08:19:27
1,2005-07-27 15:19:33,488,7373,5.99,2005-07-27 15:19:33,1,3074,13172,2005-08-04 10:45:33
2,2005-07-28 16:55:47,488,8050,0.99,2005-07-28 16:55:47,1,1864,13174,2005-08-02 13:20:47
2,2005-08-01 10:01:42,488,10474,5.99,2005-08-01 10:01:42,1,4482,13179,2005-08-08 12:32:42
2,2005-08-18 12:38:37,488,12483,5.99,2005-08-18 12:38:37,1,1805,13182,2005-08-24 13:26:37
2,2005-05-28 03:08:10,489,513,2.99,2005-05-28 03:08:10,1,225,13189,2005-05-29 07:22:10
2,2005-07-06 15:27:04,489,3816,2.99,2005-07-06 15:27:04,1,2941,13194,2005-07-14 13:12:04
1,2005-08-20 00:49:19,489,13462,4.99,2005-08-20 00:49:19,2,3865,13203,2005-08-26 06:21:19
2,2005-08-21 11:24:11,489,14424,6.99,2005-08-21 11:24:11,2,2535,13206,2005-08-29 13:13:11
2,2005-05-28 11:50:45,490,585,6.99,2005-05-28 11:50:45,2,3544,13209,2005-06-03 15:35:45
1,2005-07-05 23:02:37,490,3476,4.99,2005-07-05 23:02:37,2,3011,13212,2005-07-10 22:17:37
2,2005-07-06 21:06:17,490,3932,4.99,2005-07-06 21:06:17,2,4396,13213,2005-07-07 19:25:17
1,2005-07-10 07:24:46,490,5654,4.99,2005-07-10 07:24:46,2,3419,13218,2005-07-14 07:39:46
1,2005-07-29 11:14:02,490,8552,5.99,2005-07-29 11:14:02,2,1987,13223,2005-08-05 14:13:02
2,2005-07-30 08:56:36,490,9108,4.99,2005-07-30 08:56:36,1,3977,13224,2005-08-04 11:07:36
2,2005-08-21 16:05:11,490,14557,4.99,2005-08-21 16:05:11,1,483,13229,2005-08-27 16:37:11
1,2005-08-23 00:55:24,490,15448,2.99,2005-08-23 00:55:24,1,2903,13232,2005-08-25 02:20:24
1,2005-06-21 19:58:18,491,3440,3.99,2005-06-21 19:58:18,1,853,13241,2005-06-27 22:08:18
2,2005-07-09 07:53:12,491,5134,6.99,2005-07-09 07:53:12,1,149,13244,2005-07-16 05:30:12
2,2005-07-27 02:20:26,491,7019,3.99,2005-07-27 02:20:26,1,3837,13247,2005-08-02 22:48:26
2,2005-07-28 03:20:47,491,7688,7.99,2005-07-28 03:20:47,2,1179,13249,2005-08-06 06:07:47
1,2005-07-28 10:16:37,491,7871,6.99,2005-07-28 10:16:37,2,3990,13250,2005-08-05 11:24:37
2,2005-07-31 23:43:04,491,10178,4.99,2005-07-31 23:43:04,1,1582,13252,2005-08-03 00:43:04
1,2005-08-22 00:06:33,491,14780,0.99,2005-08-22 00:06:33,2,3171,13258,2005-08-22 22:02:33
2,2005-06-16 12:24:28,492,1691,1.99,2005-06-16 12:24:28,1,4438,13261,2005-06-24 08:24:28
1,2005-06-21 07:09:44,492,3298,9.99,2005-06-21 07:09:44,2,444,13264,2005-06-30 11:26:44
1,2005-08-23 19:22:36,492,15958,4.99,2005-08-23 19:22:36,1,4164,13275,2005-08-30 01:03:36
2,2005-06-17 19:41:42,493,2109,3.99,2005-06-17 19:41:42,2,2292,13277,2005-06-25 17:03:42
1,2005-06-20 00:00:52,493,2864,2.99,2005-06-20 00:00:52,2,1056,13280,2005-06-26 04:21:52
2,2005-08-20 08:32:51,493,13675,6.99,2005-08-20 08:32:51,2,350,13292,2005-08-27 03:52:51
1,2005-08-21 01:11:59,493,14117,4.99,2005-08-21 01:11:59,1,573,13293,2005-08-22 06:56:59
2,2005-08-23 16:34:31,493,15878,2.99,2005-08-23 16:34:31,2,1592,13297,2005-08-27 21:51:31
2,2006-02-14 15:16:03,493,14160,2.99,2006-02-14 15:16:03,2,2428,13298,
1,2005-07-06 00:42:01,494,3511,0.99,2005-07-06 00:42:01,1,2128,13301,2005-07-09 23:08:01
2,2005-07-27 11:05:54,494,7258,3.99,2005-07-27 11:05:54,1,2079,13309,2005-08-02 11:36:54
2,2005-07-28 05:15:03,494,7737,1.99,2005-07-28 05:15:03,1,1235,13311,2005-08-04 01:24:03
2,2005-07-29 04:16:40,494,8333,2.99,2005-07-29 04:16:40,2,823,13312,2005-08-02 10:10:40
2,2005-07-31 15:37:29,494,9943,7.99,2005-07-31 15:37:29,1,887,13318,2005-08-09 18:25:29
2,2005-08-21 18:51:28,494,14634,5.99,2005-08-21 18:51:28,2,486,13325,2005-08-29 19:30:28
1,2005-08-22 01:43:29,494,14832,4.99,2005-08-22 01:43:29,2,1828,13326,2005-08-29 07:19:29
1,2005-06-18 12:25:14,495,2349,4.99,2005-06-18 12:25:14,2,1536,13333,2005-06-19 11:24:14
2,2005-07-06 22:38:49,495,3966,2.99,2005-07-06 22:38:49,1,556,13336,2005-07-07 23:33:49
2,2005-07-11 23:56:38,495,6426,7.99,2005-07-11 23:56:38,1,498,13338,2005-07-21 05:22:38
2,2005-07-27 08:36:15,495,7191,2.99,2005-07-27 08:36:15,1,4292,13339,2005-08-03 08:54:15
1,2005-07-30 19:27:05,495,9387,9.99,2005-07-30 19:27:05,2,577,13344,2005-08-07 21:19:05
1,2005-08-18 23:56:23,495,12782,5.99,2005-08-18 23:56:23,1,1454,13349,2005-08-25 18:47:23
2,2005-08-19 01:51:09,495,12837,0.99,2005-08-19 01:51:09,2,2288,13350,2005-08-22 07:14:09
2,2005-08-20 13:20:09,495,13818,4.99,2005-08-20 13:20:09,1,1283,13353,2005-08-21 18:41:09
1,2005-08-23 20:16:27,495,15984,2.99,2005-08-23 20:16:27,1,2011,13354,2005-08-27 01:43:27
2,2005-05-27 00:47:35,496,322,4.99,2005-05-27 00:47:35,1,4556,13356,2005-06-02 00:32:35
2,2005-05-30 19:00:37,496,966,0.99,2005-05-30 19:00:37,1,1294,13357,2005-05-31 23:51:37
1,2005-06-19 04:04:46,496,2567,2.99,2005-06-19 04:04:46,2,216,13358,2005-06-19 23:39:46
1,2005-05-31 14:03:21,497,1100,7.99,2005-05-31 14:03:21,1,316,13377,2005-06-06 16:08:21
1,2005-06-18 08:18:29,497,2298,5.99,2005-06-18 08:18:29,1,1227,13379,2005-06-24 11:51:29
1,2005-07-09 13:12:35,497,5239,4.99,2005-07-09 13:12:35,1,380,13388,2005-07-10 13:37:35
2,2005-07-29 21:47:55,497,8813,6.99,2005-07-29 21:47:55,1,3442,13392,2005-08-05 01:16:55
2,2005-08-21 01:45:54,497,14134,0.99,2005-08-21 01:45:54,1,2159,13400,2005-08-24 01:36:54
2,2005-05-29 04:52:23,498,718,2.99,2005-05-29 04:52:23,1,1736,13407,2005-06-02 02:27:23
1,2005-06-18 12:01:47,498,2344,2.99,2005-06-18 12:01:47,2,2015,13410,2005-06-19 11:56:47
2,2005-06-21 12:12:41,498,3360,0.99,2005-06-21 12:12:41,1,2792,13413,2005-06-26 06:32:41
2,2005-07-06 15:57:30,498,3828,0.99,2005-07-06 15:57:30,2,4493,13414,2005-07-10 12:17:30
2,2005-07-06 17:04:46,498,3856,2.99,2005-07-06 17:04:46,2,3083,13415,2005-07-14 19:23:46
1,2005-07-07 17:31:14,498,4311,4.99,2005-07-07 17:31:14,2,2985,13416,2005-07-11 19:21:14
1,2005-07-09 15:11:41,498,5286,2.99,2005-07-09 15:11:41,2,483,13418,2005-07-10 19:19:41
1,2005-07-27 12:14:06,498,7285,4.99,2005-07-27 12:14:06,2,2855,13422,2005-08-03 14:57:06
1,2005-07-29 00:09:08,498,8229,2.99,2005-07-29 00:09:08,2,4272,13426,2005-07-31 19:29:08
2,2005-06-16 00:27:51,499,1526,4.99,2005-06-16 00:27:51,1,1940,13434,2005-06-19 00:19:51
2,2005-06-16 22:18:43,499,1830,4.99,2005-06-16 22:18:43,2,4010,13435,2005-06-23 21:14:43
1,2005-07-06 14:35:26,499,3794,4.99,2005-07-06 14:35:26,2,584,13437,2005-07-11 14:40:26
2,2005-07-12 13:44:57,499,6723,4.99,2005-07-12 13:44:57,2,2678,13442,2005-07-14 15:57:57
1,2005-07-28 11:08:22,499,7898,6.99,2005-07-28 11:08:22,1,2680,13445,2005-08-03 12:28:22
1,2005-06-15 14:54:56,500,1375,5.99,2005-06-15 14:54:56,2,3555,13465,2005-06-21 14:48:56
2,2005-06-19 01:03:07,500,2526,6.99,2005-06-19 01:03:07,1,3309,13468,2005-06-28 06:57:07
1,2005-07-28 09:49:40,500,7857,0.99,2005-07-28 09:49:40,2,4027,13476,2005-08-01 05:34:40
2,2005-08-20 07:03:53,500,13628,4.99,2005-08-20 07:03:53,2,1006,13485,2005-08-22 11:27:53
1,2005-08-21 10:46:51,500,14407,0.99,2005-08-21 10:46:51,2,2403,13486,2005-08-25 09:28:51
1,2005-08-23 05:49:21,500,15584,2.99,2005-08-23 05:49:21,1,3526,13488,2005-08-27 04:49:21
1,2005-05-28 00:34:11,501,493,0.99,2005-05-28 00:34:11,1,184,13490,2005-05-30 18:40:11
1,2005-05-28 14:39:10,501,605,1.99,2005-05-28 14:39:10,2,4232,13491,2005-06-01 09:28:10
1,2005-07-27 18:34:53,501,7456,0.99,2005-07-27 18:34:53,2,1959,13499,2005-07-29 17:46:53
1,2005-07-28 15:45:24,501,8021,2.99,2005-07-28 15:45:24,1,1920,13500,2005-08-04 10:49:24
1,2005-08-22 17:46:17,501,15239,4.99,2005-08-22 17:46:17,1,1809,13509,2005-08-26 19:03:17
1,2005-05-30 08:06:59,502,893,2.99,2005-05-30 08:06:59,2,3260,13513,2005-06-07 08:23:59
2,2005-06-18 17:22:28,502,2420,0.99,2005-06-18 17:22:28,1,241,13516,2005-06-23 17:45:28
2,2005-07-11 23:26:13,502,6414,7.99,2005-07-11 23:26:13,1,814,13522,2005-07-18 17:29:13
1,2005-07-12 15:16:00,502,6760,8.99,2005-07-12 15:16:00,2,501,13523,2005-07-20 13:20:00
2,2005-07-12 18:38:51,502,6828,2.99,2005-07-12 18:38:51,1,874,13524,2005-07-14 20:10:51
2,2005-07-28 16:20:26,502,8034,4.99,2005-07-28 16:20:26,2,1997,13530,2005-08-04 19:11:26
2,2005-08-02 05:56:29,502,11036,4.99,2005-08-02 05:56:29,2,2054,13535,2005-08-05 05:00:29
1,2005-08-02 20:14:23,502,11435,0.99,2005-08-02 20:14:23,1,1625,13538,2005-08-05 20:40:23
1,2005-08-19 09:31:42,502,13052,9.99,2005-08-19 09:31:42,2,3036,13541,2005-08-28 15:11:42
1,2005-08-23 22:06:34,502,16034,3.99,2005-08-23 22:06:34,1,655,13544,2005-08-29 18:44:34
2,2005-06-17 19:35:26,503,2108,4.99,2005-06-17 19:35:26,1,1395,13549,2005-06-25 15:45:26
1,2005-06-18 03:35:40,503,2225,2.99,2005-06-18 03:35:40,1,2829,13550,2005-06-23 03:05:40
2,2005-07-09 23:01:13,503,5465,2.99,2005-07-09 23:01:13,1,723,13554,2005-07-13 01:03:13
1,2005-07-12 04:31:04,503,6529,2.99,2005-07-12 04:31:04,2,1058,13557,2005-07-17 07:09:04
2,2005-07-26 23:45:33,503,6950,4.99,2005-07-26 23:45:33,2,197,13558,2005-07-31 04:40:33
1,2005-08-02 10:05:57,503,11161,1.99,2005-08-02 10:05:57,2,3321,13563,2005-08-06 05:05:57
1,2005-08-17 13:50:31,503,11858,4.99,2005-08-17 13:50:31,2,3483,13564,2005-08-19 08:45:31
1,2005-08-19 20:00:51,503,13332,2.99,2005-08-19 20:00:51,1,3144,13567,2005-08-25 14:30:51
1,2005-08-22 01:24:42,503,14823,0.99,2005-08-22 01:24:42,2,680,13569,2005-08-22 19:45:42
1,2005-08-23 11:28:26,503,15726,2.99,2005-08-23 11:28:26,2,906,13575,2005-08-28 11:23:26
1,2005-08-23 14:13:47,503,15797,0.99,2005-08-23 14:13:47,2,497,13576,2005-08-25 09:16:47
1,2005-07-08 14:36:51,504,4757,0.99,2005-07-08 14:36:51,1,1278,13585,2005-07-12 15:28:51
2,2005-08-01 07:11:27,504,10397,0.99,2005-08-01 07:11:27,1,4168,13593,2005-08-03 07:51:27
1,2005-08-18 23:26:40,504,12769,1.99,2005-08-18 23:26:40,1,926,13596,2005-08-25 03:03:40
2,2005-08-19 15:05:34,504,13206,2.99,2005-08-19 15:05:34,2,2477,13598,2005-08-21 20:37:34
2,2005-08-22 08:52:38,504,15018,4.99,2005-08-22 08:52:38,1,394,13601,2005-08-25 08:08:38
2,2005-07-11 00:16:35,505,5976,9.99,2005-07-11 00:16:35,2,1693,13613,2005-07-20 01:30:35
2,2005-05-27 14:11:22,506,410,3.99,2005-05-27 14:11:22,2,4010,13628,2005-06-02 20:06:22
1,2005-05-28 07:24:28,506,547,8.99,2005-05-28 07:24:28,2,2065,13629,2005-06-06 01:31:28
2,2005-05-31 21:36:44,506,1153,4.99,2005-05-31 21:36:44,2,2725,13632,2005-06-10 01:26:44
1,2005-06-15 20:47:10,506,1467,2.99,2005-06-15 20:47:10,1,688,13634,2005-06-22 00:30:10
1,2005-06-19 16:56:31,506,2755,9.99,2005-06-19 16:56:31,2,946,13636,2005-06-27 12:02:31
2,2005-06-19 20:31:45,506,2824,6.99,2005-06-19 20:31:45,2,2878,13637,2005-06-29 00:40:45
2,2005-07-08 06:40:06,506,4594,7.99,2005-07-08 06:40:06,2,26,13638,2005-07-16 05:51:06
2,2005-07-11 00:51:58,506,5985,0.99,2005-07-11 00:51:58,2,1108,13641,2005-07-14 22:02:58
1,2005-07-12 16:27:56,506,6783,2.99,2005-07-12 16:27:56,2,3633,13642,2005-07-13 12:11:56
1,2005-07-27 02:24:27,506,7020,0.99,2005-07-27 02:24:27,2,3965,13643,2005-07-29 01:27:27
2,2005-07-29 09:23:52,506,8506,0.99,2005-07-29 09:23:52,1,3714,13645,2005-07-31 04:42:52
2,2005-07-31 05:57:42,506,9654,3.99,2005-07-31 05:57:42,1,3286,13646,2005-08-06 04:19:42
2,2005-07-31 16:42:43,506,9972,2.99,2005-07-31 16:42:43,2,190,13647,2005-08-02 11:05:43
1,2005-08-19 07:26:10,506,12994,0.99,2005-08-19 07:26:10,2,3809,13652,2005-08-20 07:02:10
2,2005-08-20 11:43:36,506,13767,0.99,2005-08-20 11:43:36,1,2739,13654,2005-08-22 17:10:36
1,2005-08-23 10:02:46,506,15694,9.99,2005-08-23 10:02:46,2,3017,13660,2005-08-31 05:46:46
1,2005-06-17 21:58:13,507,2143,4.99,2005-06-17 21:58:13,2,1257,13664,2005-06-19 23:59:13
2,2005-06-18 06:56:06,507,2283,4.99,2005-06-18 06:56:06,2,2056,13665,2005-06-19 05:11:06
2,2005-07-29 05:15:42,507,8369,2.99,2005-07-29 05:15:42,2,1456,13678,2005-08-01 03:36:42
1,2005-08-18 07:15:13,507,12343,4.99,2005-08-18 07:15:13,1,448,13683,2005-08-27 11:07:13
2,2005-07-28 02:41:31,508,7668,2.99,2005-07-28 02:41:31,1,3880,13697,2005-08-02 06:08:31
2,2005-07-28 22:47:14,508,8191,4.99,2005-07-28 22:47:14,2,1777,13699,2005-07-31 23:13:14
2,2005-07-31 07:13:16,508,9694,5.99,2005-07-31 07:13:16,2,3447,13700,2005-08-06 09:12:16
2,2005-07-31 21:40:04,508,10128,2.99,2005-07-31 21:40:04,1,2559,13702,2005-08-02 02:21:04
1,2005-08-01 19:58:49,508,10746,8.99,2005-08-01 19:58:49,2,305,13703,2005-08-10 19:00:49
1,2005-08-02 18:00:09,508,11365,2.99,2005-08-02 18:00:09,2,1151,13704,2005-08-04 13:40:09
1,2005-08-19 10:48:10,508,13095,6.99,2005-08-19 10:48:10,1,520,13706,2005-08-28 06:15:10
1,2005-05-25 02:19:23,509,22,4.99,2005-05-25 02:19:23,2,727,13711,2005-05-26 04:52:23
1,2005-06-15 07:21:21,509,1267,2.99,2005-06-15 07:21:21,2,4246,13713,2005-06-17 08:12:21
2,2005-07-08 18:07:05,509,4832,2.99,2005-07-08 18:07:05,2,1838,13717,2005-07-10 19:37:05
1,2005-07-12 07:13:46,509,6591,5.99,2005-07-12 07:13:46,2,2846,13719,2005-07-16 05:15:46
1,2005-07-28 23:37:57,509,8214,5.99,2005-07-28 23:37:57,2,352,13722,2005-08-07 00:29:57
1,2005-08-01 00:25:00,509,10189,4.99,2005-08-01 00:25:00,2,616,13724,2005-08-03 06:01:00
2,2005-08-02 04:38:17,509,10988,5.99,2005-08-02 04:38:17,1,1157,13725,2005-08-09 00:09:17
1,2005-05-27 08:13:58,510,372,5.99,2005-05-27 08:13:58,2,4089,13732,2005-06-04 03:50:58
1,2005-06-19 15:06:15,510,2729,8.99,2005-06-19 15:06:15,2,4449,13737,2005-06-27 17:58:15
2,2005-06-21 22:10:01,510,3465,5.99,2005-06-21 22:10:01,1,1488,13741,2005-06-30 21:35:01
1,2005-07-27 18:35:17,510,7457,2.99,2005-07-27 18:35:17,2,3635,13746,2005-07-30 12:41:17
2,2005-07-29 19:38:24,510,8763,3.99,2005-07-29 19:38:24,1,374,13749,2005-08-04 16:51:24
1,2005-05-29 21:00:32,511,819,3.99,2005-05-29 21:00:32,2,623,13758,2005-06-02 15:15:32
2,2005-06-20 07:39:33,511,2966,10.99,2005-06-20 07:39:33,1,3483,13761,2005-06-29 07:48:33
2,2005-07-06 05:19:42,511,3600,4.99,2005-07-06 05:19:42,2,2748,13763,2005-07-11 00:34:42
2,2005-07-09 09:03:14,511,5164,3.99,2005-07-09 09:03:14,1,1170,13766,2005-07-14 04:20:14
1,2005-07-10 04:56:55,511,5601,0.99,2005-07-10 04:56:55,1,3062,13767,2005-07-11 00:14:55
1,2005-07-28 16:05:38,511,8026,4.99,2005-07-28 16:05:38,2,4225,13770,2005-07-29 21:28:38
1,2005-07-30 08:38:36,511,9095,0.99,2005-07-30 08:38:36,1,3019,13771,2005-07-31 06:14:36
1,2005-08-01 01:50:49,511,10231,2.99,2005-08-01 01:50:49,1,1056,13774,2005-08-06 03:12:49
2,2005-08-01 08:34:18,511,10429,2.99,2005-08-01 08:34:18,1,3894,13775,2005-08-10 12:38:18
1,2005-08-21 07:19:57,511,14302,6.99,2005-08-21 07:19:57,1,1287,13779,2005-08-28 02:59:57
1,2005-07-08 14:15:20,512,4752,5.99,2005-07-08 14:15:20,1,3250,13784,2005-07-12 13:22:20
1,2005-07-09 04:38:51,512,5064,6.99,2005-07-09 04:38:51,2,373,13786,2005-07-18 00:33:51
1,2005-07-27 20:31:48,512,7507,0.99,2005-07-27 20:31:48,1,3618,13789,2005-08-02 17:27:48
1,2005-07-28 04:32:38,512,7715,6.99,2005-07-28 04:32:38,2,3210,13790,2005-08-05 00:37:38
2,2005-08-19 13:10:42,512,13156,4.99,2005-08-19 13:10:42,2,770,13797,2005-08-25 15:08:42
2,2005-05-30 23:54:19,513,993,4.99,2005-05-30 23:54:19,1,2080,13807,2005-06-04 21:27:19
1,2005-06-16 06:25:35,513,1607,2.99,2005-06-16 06:25:35,2,3289,13808,2005-06-20 02:50:35
2,2005-07-06 18:00:19,513,3872,0.99,2005-07-06 18:00:19,1,1785,13811,2005-07-07 17:26:19
2,2005-07-07 10:14:31,513,4178,4.99,2005-07-07 10:14:31,2,2898,13813,2005-07-12 09:38:31
2,2005-08-02 07:30:14,513,11081,2.99,2005-08-02 07:30:14,1,3804,13824,2005-08-09 08:50:14
2,2005-08-19 00:02:46,513,12784,2.99,2005-08-19 00:02:46,1,447,13829,2005-08-20 04:39:46
1,2005-07-28 07:22:51,514,7791,4.99,2005-07-28 07:22:51,1,822,13847,2005-07-30 03:09:51
2,2005-08-17 21:36:47,514,12067,4.99,2005-08-17 21:36:47,2,2013,13850,2005-08-22 01:10:47
1,2005-08-20 22:11:46,514,14052,0.99,2005-08-20 22:11:46,2,3893,13856,2005-08-22 20:26:46
1,2005-08-21 10:06:34,514,14386,1.99,2005-08-21 10:06:34,1,3402,13857,2005-08-25 14:19:34
2,2005-06-17 11:40:35,515,2003,4.99,2005-06-17 11:40:35,2,1581,13864,2005-06-19 08:30:35
2,2005-06-18 21:25:23,515,2484,4.99,2005-06-18 21:25:23,2,1511,13865,2005-06-24 16:03:23
2,2005-07-10 09:44:44,515,5697,4.99,2005-07-10 09:44:44,2,934,13872,2005-07-12 12:13:44
2,2005-07-27 17:24:50,515,7429,3.99,2005-07-27 17:24:50,1,2160,13873,2005-08-05 23:02:50
1,2005-07-31 22:54:30,515,10159,4.99,2005-07-31 22:54:30,2,1174,13875,2005-08-03 00:43:30
1,2005-08-02 20:45:56,515,11451,3.99,2005-08-02 20:45:56,2,776,13877,2005-08-06 21:42:56
2,2005-08-17 01:37:55,515,11572,4.99,2005-08-17 01:37:55,2,3512,13878,2005-08-19 06:22:55
1,2005-08-18 12:42:50,515,12486,8.99,2005-08-18 12:42:50,2,2991,13882,2005-08-27 13:41:50
1,2005-08-19 03:41:31,515,12889,5.99,2005-08-19 03:41:31,2,4376,13883,2005-08-27 00:46:31
2,2005-06-20 14:02:22,516,3068,0.99,2005-06-20 14:02:22,2,1958,13894,2005-06-22 12:52:22
1,2005-07-12 19:53:51,516,6858,6.99,2005-07-12 19:53:51,1,1095,13898,2005-07-19 14:12:51
1,2005-07-28 10:33:42,516,7882,4.99,2005-07-28 10:33:42,1,3922,13900,2005-07-29 13:49:42
2,2005-07-29 12:14:18,516,8585,2.99,2005-07-29 12:14:18,2,512,13903,2005-08-03 08:31:18
1,2005-08-23 03:44:30,516,15526,0.99,2005-08-23 03:44:30,1,2892,13910,2005-08-30 08:19:30
1,2005-08-23 10:22:21,516,15701,0.99,2005-08-23 10:22:21,1,2942,13911,2005-08-24 10:52:21
1,2006-02-14 15:16:03,516,12915,0.0,2006-02-14 15:16:03,1,2651,13913,
1,2005-06-17 00:31:35,517,1850,4.99,2005-06-17 00:31:35,1,761,13917,2005-06-25 05:19:35
2,2005-06-19 01:38:39,517,2534,2.99,2005-06-19 01:38:39,1,2540,13918,2005-06-23 00:16:39
1,2005-07-07 06:39:43,517,4109,4.99,2005-07-07 06:39:43,1,532,13921,2005-07-10 06:30:43
1,2005-07-07 20:01:38,517,4369,4.99,2005-07-07 20:01:38,2,3552,13922,2005-07-13 01:19:38
1,2005-07-09 11:11:01,517,5206,7.99,2005-07-09 11:11:01,2,692,13926,2005-07-17 07:23:01
2,2005-07-12 21:58:15,517,6903,0.99,2005-07-12 21:58:15,2,3690,13929,2005-07-14 01:38:15
2,2005-08-18 20:44:14,517,12705,0.99,2005-08-18 20:44:14,1,2342,13935,2005-08-23 20:46:14
1,2005-05-29 03:48:36,518,710,2.99,2005-05-29 03:48:36,1,194,13939,2005-06-03 05:03:36
