Fiscal year,Status,Enviromental sustainability (marker),Regional program (marker),Trade development (marker),Children issues (marker),ICT as a tool for development (marker),PBA type,Participatory development and good governance,Bilateral aid (international marker),Continent ID,FSTC percent,Project Browser country ID,Climate change adaptation (marker),Maximum CIDA contribution (project-level),Desertification (marker),Untied amount(Project-level budget),CountryRegion ID,Sector ID,Youth issues (marker),IRTC percent,Project number,CIDA business delivery model (old),Indigenous issues (marker),Division name,Branch ID,Branch name,Division ID,Section ID,Section name,Fund centre ID,Fund centre name,CFLI (marker),Programming process (new),Climate change mitigation (marker),Biodiversity (marker),Urban issues (marker),Disability issues (marker)
2009/2010,Closed,0,0,0,0,0,Not PBA,0,1,2,1.0,EG,0,68838.0,0,0.0,0,31130,0,0.0,K062684001,Responsive,0,*Private Sector Directorate,B6100,KFM Partnership for Develop. Innovation,D6201,S6203,"*Africa, America's Division",6203,*Africa Section,0,Uncoded: Pre-APP,0,0,0,0
2009/2010,Closed,1,0,1,0,1,Not PBA,0,1,1,1.0,CO,0,45000.0,0,0.0,CO,22020,0,0.0,K062685001,Responsive,0,*Private Sector Directorate,B6100,KFM Partnership for Develop. Innovation,D6201,S6203,"*Africa, America's Division",6204,*America's Section,0,Uncoded: Pre-APP,0,0,0,0
2009/2010,Closed,2,0,2,0,0,Not PBA,0,1,1,1.0,TT,0,9665.24,0,0.0,TT,22040,0,0.0,K062703001,Responsive,0,*Private Sector Directorate,B6100,KFM Partnership for Develop. Innovation,D6201,S6203,"*Africa, America's Division",6204,*America's Section,0,Uncoded: Pre-APP,0,0,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,AG,2,122090000.0,2,0.0,AG,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,AG,2,122090000.0,2,0.0,AG,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,AG,2,122090000.0,2,0.0,AG,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,5,0.0,AL,2,122090000.0,2,0.0,AL,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,5,0.0,AL,2,122090000.0,2,0.0,AL,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,5,0.0,AL,2,122090000.0,2,0.0,AL,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,AM,2,122090000.0,2,0.0,AM,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,AM,2,122090000.0,2,0.0,AM,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,AM,2,122090000.0,2,0.0,AM,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,AR,2,122090000.0,2,0.0,AR,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,AR,2,122090000.0,2,0.0,AR,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,AR,2,122090000.0,2,0.0,AR,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,BD,2,122090000.0,2,0.0,BD,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,BD,2,122090000.0,2,0.0,BD,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,BD,2,122090000.0,2,0.0,BD,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,BF,2,122090000.0,2,0.0,BF,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,BF,2,122090000.0,2,0.0,BF,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,BF,2,122090000.0,2,0.0,BF,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,BJ,2,122090000.0,2,0.0,BJ,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,BJ,2,122090000.0,2,0.0,BJ,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,BJ,2,122090000.0,2,0.0,BJ,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,BO,2,122090000.0,2,0.0,BO,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,BO,2,122090000.0,2,0.0,BO,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,BO,2,122090000.0,2,0.0,BO,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,BR,2,122090000.0,2,0.0,BR,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,BR,2,122090000.0,2,0.0,BR,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,BR,2,122090000.0,2,0.0,BR,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CI,2,122090000.0,2,0.0,CI,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CI,2,122090000.0,2,0.0,CI,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CI,2,122090000.0,2,0.0,CI,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CL,2,122090000.0,2,0.0,CL,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CL,2,122090000.0,2,0.0,CL,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CL,2,122090000.0,2,0.0,CL,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CM,2,122090000.0,2,0.0,CM,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CM,2,122090000.0,2,0.0,CM,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CM,2,122090000.0,2,0.0,CM,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,CN,2,122090000.0,2,0.0,CN,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,CN,2,122090000.0,2,0.0,CN,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,CN,2,122090000.0,2,0.0,CN,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CO,2,122090000.0,2,0.0,CO,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CO,2,122090000.0,2,0.0,CO,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CO,2,122090000.0,2,0.0,CO,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CR,2,122090000.0,2,0.0,CR,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CR,2,122090000.0,2,0.0,CR,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,CR,2,122090000.0,2,0.0,CR,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CV,2,122090000.0,2,0.0,CV,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CV,2,122090000.0,2,0.0,CV,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,CV,2,122090000.0,2,0.0,CV,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,DM,2,122090000.0,2,0.0,DM,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,DM,2,122090000.0,2,0.0,DM,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,DM,2,122090000.0,2,0.0,DM,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,EC,2,122090000.0,2,0.0,EC,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,EC,2,122090000.0,2,0.0,EC,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,EC,2,122090000.0,2,0.0,EC,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,EG,2,122090000.0,2,0.0,EG,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,EG,2,122090000.0,2,0.0,EG,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,EG,2,122090000.0,2,0.0,EG,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,ER,2,122090000.0,2,0.0,ER,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,ER,2,122090000.0,2,0.0,ER,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,ER,2,122090000.0,2,0.0,ER,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,ET,2,122090000.0,2,0.0,ET,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,ET,2,122090000.0,2,0.0,ET,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,ET,2,122090000.0,2,0.0,ET,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GA,2,122090000.0,2,0.0,GA,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GA,2,122090000.0,2,0.0,GA,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GA,2,122090000.0,2,0.0,GA,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,GD,2,122090000.0,2,0.0,GD,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,GD,2,122090000.0,2,0.0,GD,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,GD,2,122090000.0,2,0.0,GD,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,GE,2,122090000.0,2,0.0,GE,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,GE,2,122090000.0,2,0.0,GE,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,3,0.0,GE,2,122090000.0,2,0.0,GE,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GH,2,122090000.0,2,0.0,GH,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GH,2,122090000.0,2,0.0,GH,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GH,2,122090000.0,2,0.0,GH,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,GT,2,122090000.0,2,0.0,GT,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,GT,2,122090000.0,2,0.0,GT,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,GT,2,122090000.0,2,0.0,GT,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GW,2,122090000.0,2,0.0,GW,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GW,2,122090000.0,2,0.0,GW,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,2,0.0,GW,2,122090000.0,2,0.0,GW,41081,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,HN,2,122090000.0,2,0.0,HN,41020,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
2009/2010,Closed,1,0,0,0,0,Not PBA,0,0,1,0.0,HN,2,122090000.0,2,0.0,HN,41040,0,0.0,M010431001,Core Funding,0,MSD Food Security and Environment,B5100,MFM Global Issues and Development,D5280,S1078,MSS Environment,5456,IFI - Environment - CORE,0,Uncoded: Pre-APP,2,2,0,0
