curated_by,assay_category,src_id,assay_cell_type,assay_strain,description,assay_subcellular_fraction,chembl_id,relationship_type,confidence_score,src_assay_id,cell_id,assay_organism,assay_tax_id,bao_format,tid,variant_id,assay_id,assay_tissue,doc_id,assay_type,assay_test_type,tissue_id
Intermediate,,1,786-0,,In vitro antitumor activity against Renal cancer 786-0 cell lines by 6-day assay,,CHEMBL619281,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5325,,15300,F,,
Intermediate,,1,786-0,,Compound was evaluated for in vitro activity against 786-0 kidney cell lines (Human tumor cells ),,CHEMBL619282,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5326,,14769,F,,
Intermediate,,1,786-0,,"Cytotoxicity against NCI tumor panel, 786-0 renal cancer cell line",,CHEMBL619283,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5327,,15895,F,,
Intermediate,,1,786-0,,Concentration of compound that cause 50% cytotoxicity of 786-0 renal cancer cell line,,CHEMBL619284,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5328,,17376,F,,
Intermediate,,1,786-0,,Compound was tested for antitumor activity against 786-0 renal cancer cell line(molar concentration that inhibits 50% net cell growth).,,CHEMBL619285,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5329,,14882,F,,
Intermediate,,1,786-0,,Compound was tested for antitumor activity against 786-0 renal cancer cell line(molar concentration leading to 50% net cell death),,CHEMBL619286,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5330,,14882,F,,
Intermediate,,1,786-0,,Growth inhibition of the 786-O Renal cancer cell line for 2-day in vitro assay.,,CHEMBL619287,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5331,,15176,F,,
Intermediate,,1,786-0,,In vitro anti tumor activity against human tumor Renal cancer cell lines was determined,,CHEMBL857455,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5332,,12696,F,,
Intermediate,,1,786-0,,The compound was tested in vitro for cytotoxic activity against 786-O cell line (human perirenal carcinoma),,CHEMBL883801,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5333,,2496,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells having only 3-5% antigen expression,,CHEMBL619288,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5334,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells having only 3-5% antigen expression (49% inhibition achieved at 100 micro g/mL),,CHEMBL619289,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5335,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells having only 3-5% antigen expression; <20% inhibition achieved,,CHEMBL619290,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5336,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate AH1.11 (Type H1: MSR-33),,CHEMBL619291,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5337,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate AH1.11 (Type H2: MSR-26),,CHEMBL619292,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5338,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate AH1.11 (Type H3: MSR-28); <20% inhibition achieved,,CHEMBL619293,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5339,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H1: MSR-33),,CHEMBL619294,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5340,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H2: MSR-26),,CHEMBL619295,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5341,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H2: MSR-26) (less than 20% inhibition achieved),,CHEMBL619296,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5342,,11831,F,,
Intermediate,,1,791T cell line,,Tested for cytotoxicity against antigen positive 791T osteosarcoma cells of conjugate H1.11 (Type H3: MSR-28); <20% inhibition achieved,,CHEMBL619297,N,1,,972.0,Homo sapiens,9606.0,BAO_0000219,80641,,5343,,11831,F,,
Intermediate,,1,786-0,,Growth inhibitory concentration against tumor cells in culture renal cancer 796-0 cell line,,CHEMBL619298,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5344,,12782,F,,
Intermediate,,1,,,In vitro anticancer activity against 8 NCI CNS cancer cell lines; inactive,,CHEMBL619299,U,0,,,,,BAO_0000019,22226,,5345,,1229,F,,
Expert,,1,RPMI-8226,,Inhibition of cell growth in drug resistant 8226 myeloma cell line,,CHEMBL619300,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5346,,15313,F,,
Expert,,1,RPMI-8226,,Inhibition of cell growth in drug sensitive 8226 myeloma cell line,,CHEMBL619301,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5347,,15313,F,,
Intermediate,,1,RPMI-8226,,In vitro inhibition of tumor cell growth in the human myeloma 8226 system.,,CHEMBL619302,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5348,,11544,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.01 ug/mL,,CHEMBL619303,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5349,,9424,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL,,CHEMBL619304,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5350,,9424,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.1 ug/mL (*: >50% cell kill),,CHEMBL857706,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5351,,9424,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.3 ug/mL (*: >50% cell kill),,CHEMBL619305,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5352,,9424,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 0.5 ug/mL. (*: >1 log cell kill),,CHEMBL619306,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5353,,9424,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 10 ug/mL (*: >1 log cell kill),,CHEMBL619307,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5354,,9424,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 10 ug/mL (*: >1 log cell kill),,CHEMBL619308,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5355,,9424,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >50% cell kill),,CHEMBL619309,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5356,,9424,F,,
Intermediate,,1,RPMI-8226,,Effect on DNA synthesis was determined by incorporation of radioligand into 8226 human myeloma cells at a concentration of 1 ug/mL. (*: >1 log cell kill),,CHEMBL619310,N,1,,741.0,Homo sapiens,9606.0,BAO_0000219,80433,,5357,,9424,F,,
Intermediate,,1,A498,,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),,CHEMBL619311,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5358,,14769,F,,
Intermediate,,1,A498,,Compound was tested for the growth inhibition of A498 renal tumor cell line,,CHEMBL619312,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5359,,15354,F,,
Intermediate,,1,A498,,In vitro cytotoxicity against human tumor A498 cell line (renal cancer),,CHEMBL619313,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5360,,17445,F,,
Intermediate,,1,A498,,In vitro inhibitory concentration against renal cancer cell line A498,,CHEMBL619314,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5361,,4337,F,,
Intermediate,,1,A498,,Cytotoxicity against A 498 tumor cell line,,CHEMBL619959,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5362,,15277,F,,
Intermediate,,1,A498,,In vitro antitumor activity against A498 human cancer cell line,,CHEMBL619960,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5363,,4812,F,,
Intermediate,,1,A498,,In vitro antitumor activity against A498 human cancer cell line (Data from NCI-screening),,CHEMBL619961,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5364,,4812,F,,
Intermediate,,1,A498,,Inhibitory dose required against A498 human tumor cell lines,,CHEMBL619962,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5365,,4995,F,,
Intermediate,,1,A498,,Anticancer activity against one renal cancer (A498 cell line),,CHEMBL875586,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5366,,5847,F,,
Intermediate,,1,A498,,In vitro cytotoxicity against melanoma A498 cell line,,CHEMBL619963,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5367,,6557,F,,
Intermediate,,1,A498,,Compound was tested for growth inhibitory activity against A498 cell line,,CHEMBL619964,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5368,,2597,F,,
Intermediate,,1,A498,,Compound tested for growth inhibition of renal cancer cell line A498,,CHEMBL620108,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5369,,6058,F,,
Intermediate,,1,A498,,Compound was tested for 50% growth inhibition against human renal cancer A498 cell line,,CHEMBL620109,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5370,,17708,F,,
Intermediate,,1,A498,,Growth inhibition of the A498 Renal cancer cell line for 2-day in vitro assay.,,CHEMBL620110,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5371,,15176,F,,
Intermediate,,1,A498,,In vitro antitumor activity against Renal cancer A498 cell lines by 6-day assay,,CHEMBL620111,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5372,,15300,F,,
Intermediate,,1,A498,,Tested for cytotoxicity against A498 cell lines in renal cancer,,CHEMBL620112,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5373,,11970,F,,
Intermediate,,1,A498,,Tested in vitro for cytotoxicity in A498 cell line of Renal cancer,,CHEMBL620113,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5374,,12400,F,,
Expert,,1,A498,,Cytotoxic effect on renal cancer lines A498,,CHEMBL620114,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5375,,12888,F,,
Intermediate,,1,A498,,Antitumor activity was evaluated for reduction of growth of renal cancer (A498) cells at a concentration of 100 uM,,CHEMBL620115,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5376,,3030,F,,
Intermediate,,1,A498,,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),,CHEMBL620116,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5377,,14769,F,,
Intermediate,,1,A498,,Concentration of compound that cause 50% cytotoxicity of A498 renal cancer cell line,,CHEMBL620117,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5378,,17376,F,,
Intermediate,,1,A498,,Growth inhibitory activity against A498-2LM human solid tumor cell line using MTT assay,,CHEMBL620118,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5379,,16558,F,,
Intermediate,,1,A498,,Cytotoxicity against human kidney carcinoma cell lines A4982LM,,CHEMBL620119,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5380,,5194,F,,
Intermediate,,1,A498,,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,,CHEMBL620120,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5381,,10708,F,,
Expert,,1,A549,,Antiproliferative activity in vitro against A549 (human non-small lung carcinoma) cell line.,,CHEMBL620121,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5382,,16880,F,,
Intermediate,,1,A549,,Antitumor activity against A549 human lung carcinoma cell line,,CHEMBL620122,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5383,,10196,F,,
Intermediate,,1,A549,,Antitumor activity against A549 human lung carcinoma cell line in experiment 1,,CHEMBL620123,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5384,,10196,F,,
Intermediate,,1,A549,,Antitumor activity against A549 human lung carcinoma cell line in experiment 2,,CHEMBL620124,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5385,,10196,F,,
Intermediate,,1,A549,,"Concentration required to inhibit tumor growth in A549, human lung carcinoma (NSCLC) cell line",,CHEMBL620125,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5386,,12083,F,,
Expert,,1,A549,,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay,,CHEMBL620126,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5387,,16464,F,,
Intermediate,,1,A549,,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,,CHEMBL883027,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5388,,16464,F,,
Expert,,1,A549,,In vitro cytotoxic activity against human lung A549 cell line,,CHEMBL620127,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5389,,16470,F,,
Intermediate,,1,A549,,In vitro cytotoxic activity against human lung A549 cell line ( standard deviation in parenthesis),,CHEMBL620128,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5390,,16470,F,,
Intermediate,,1,A549,,In vitro cytotoxic activity against human lung A549 cell line),,CHEMBL620129,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5391,,16470,F,,
Intermediate,,1,A549,,In vitro cytotoxic activity against human lung A549 cell line;NT is not tested,,CHEMBL620130,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5392,,16470,F,,
Expert,,1,A549,,In vitro cytotoxicity against human non small-cell-lung cell line A549.,,CHEMBL620131,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5393,,16582,F,,
Intermediate,,1,A549,,"In vitro growth inhibition of human lung carcinoma cell line, A549 with low levels of folate receptors",,CHEMBL620132,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5394,,15935,F,,
Intermediate,,1,A549,,"In vitro growth inhibition of human lung carcinoma cell line, A549 with low levels of folate receptors in folate deficient medium",,CHEMBL620133,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5395,,15935,F,,
Expert,,1,A549,,Inhibition of A549 human lung carcinoma cell proliferation,,CHEMBL620134,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5396,,16597,F,,
Intermediate,,1,A549,,Inhibitory activity against A549 lung adenocarcinoma cell line,,CHEMBL620135,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5397,,17376,F,,
Intermediate,,1,A549,,Inhibitory concentration required to reduce A549 tumor cell growth by 50% in MTT assay,,CHEMBL620136,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5398,,16496,F,,
Intermediate,,1,A549,,in vitro anticancer activity against cultured A549 human tumor(lung) cell line,,CHEMBL620137,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5399,,16152,F,,
Intermediate,,1,A549,,in vitro inhibition of tumor cell growth in cultured A549 human tumor cell line,,CHEMBL620268,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5400,,16152,F,,
Intermediate,,1,A549,,Cytotoxicity against A549 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,,CHEMBL620269,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5401,,16464,F,,
Intermediate,,1,A549,,Cytotoxicity was evaluated against A549 non-small cell lung carcinoma human cancer cell line,,CHEMBL620270,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5402,,2288,F,,
Intermediate,,1,A549,,Compound was tested for antiproliferative activity against human A549 cancer cell lines using MTT assay,,CHEMBL620271,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5403,,17350,F,,
Expert,,1,A549,,Inhibition of A549 cancer cell proliferation,,CHEMBL620272,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5404,,4090,F,,
Expert,,1,A549,,Inhibition of A549 cancer cell proliferation (Not tested),,CHEMBL620273,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5405,,4090,F,,
Intermediate,,1,A549,,Compound was tested for antiproliferative activity against human A549 cancer cell lines using MTT assay,,CHEMBL620274,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5406,,17350,F,,
Intermediate,,1,A549,,In vitro inhibitory concentration required against human lung A549 carcinoma cells proliferation,,CHEMBL620275,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5407,,4197,F,,
Intermediate,,1,A549,,Antiproliferative potency determined as inhibitory concentration against A549 cells,,CHEMBL620276,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5408,,17072,F,,
Intermediate,,1,A549,,Percent assembly of bovine brain tubulin induced by compound at 10 uM versus that caused by 10 uM paclitaxel,,CHEMBL620277,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5409,,17072,F,,
Intermediate,,1,A549,,Cytotoxicity against Renal cell lines A549 was determined,,CHEMBL620278,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5410,,5194,F,,
Intermediate,,1,,,Area under curve was determined in dog after a 3 mg/kg of oral dose,,CHEMBL620279,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5411,,4257,A,,
Intermediate,,1,,,Area under curve was determined in dog after oral administration at 1 mg/kg,,CHEMBL620280,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5412,,6123,A,,
Intermediate,,1,,,Area under curve was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,,CHEMBL620281,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5413,,1337,A,,
Intermediate,,1,,,Area under curve was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,,CHEMBL620282,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5414,,1337,A,,
Intermediate,,1,,,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of ( 0-2 mins),,CHEMBL621134,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5415,,8833,A,,
Intermediate,,1,,,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of ( 0-5 mins),,CHEMBL621135,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5416,,8833,A,,
Intermediate,,1,,,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of (0-15 mins),,CHEMBL621136,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5417,,8833,A,,
Intermediate,,1,,,Area under increased blood flow curve (AUC) at 1 microg ia at a duration of( 0-120 mins),,CHEMBL621137,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5418,,8833,A,,
Intermediate,,1,,,Area under plasma concentration time curve in dog upon oral administration,,CHEMBL621138,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5419,Plasma,17657,A,,1969.0
Intermediate,,1,,,Area under plasma concentration time curve was measured in dogs after an oral dose of 10 uM/kg,,CHEMBL875587,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5420,Plasma,17650,A,,1969.0
Intermediate,,1,,,Area under the curve for compound was evaluated in dog at a dose of 10 mg/kg.,,CHEMBL621139,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5421,,1977,A,,
Intermediate,,1,,,Area under the curve for compound was evaluated in dog at a dose of 20 mg/kg.,,CHEMBL621140,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5422,,1977,A,,
Intermediate,,1,,,Area under the curve for the compound was obtained when tested in dog,,CHEMBL621141,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5423,,3132,A,,
Intermediate,,1,,,Area under the curve at a dose of 1 mg/kg,,CHEMBL621142,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5424,,5473,A,,
Intermediate,,1,,,Area under the curve at a dose of 1 mg/kg (oral),,CHEMBL621143,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5425,,5474,A,,
Intermediate,,1,,,Area under the curve at i.v. dose of 0.2 mg/kg,,CHEMBL621144,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5426,,5474,A,,
