FiYe,SeN,IndiIs,ChiIs,CounRegPe,FuCenN,ProgProc,TrDev,Biodi,SecN,Sta,OrganiID,FCeID,UntAmoPrBud,BraID,CouRegID,YouIss,GenEqu,OrgS,CouRegN,FSTCPe,OrganiNa,OrganTy,BrNa,ClimChaMiti,Deserti,PartiDeveAGoGove,UrbIss,DisIss,ICTAAToFoDevelo,KnowlFoDev,OrganCl,ContiID,ContN,ProBrCounID,SecID,SePerc,AmoSp
2009/2010,Advanced technical and managerial training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,11430,0.05,15099.243999999999
2009/2010,Public sector policy and administrative management,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,15110,0.06,18119.0928
2009/2010,Democratic participation and civil society,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,15150,0.05,15099.243999999999
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,15220,0.08,24158.7904
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,15261,0.05,15099.243999999999
2009/2010,Social/welfare services,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,16010,0.04,12079.3952
2009/2010,Environmental education/training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,41081,0.01,3019.8488
2009/2010,Promotion of development awareness,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,99820,0.26,78516.0688
2009/2010,Basic life skills for youth and adults,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,11230,0.2,30198.487999999998
2009/2010,Vocational training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,11330,0.2,30198.487999999998
2009/2010,Advanced technical and managerial training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,11430,0.05,7549.621999999999
2009/2010,Public sector policy and administrative management,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,15110,0.06,9059.5464
2009/2010,Democratic participation and civil society,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,15150,0.05,7549.621999999999
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,15220,0.08,12079.3952
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,15261,0.05,7549.621999999999
2009/2010,Social/welfare services,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,16010,0.04,6039.6976
2009/2010,Environmental education/training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,41081,0.01,1509.9244
2009/2010,Promotion of development awareness,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NI,1,2,VOLUNTEER SENDING AGENCY,Nicaragua,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,NI,99820,0.26,39258.0344
2009/2010,Basic life skills for youth and adults,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,11230,0.2,60396.975999999995
2009/2010,Vocational training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,11330,0.2,60396.975999999995
2009/2010,Advanced technical and managerial training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,11430,0.05,15099.243999999999
2009/2010,Public sector policy and administrative management,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,15110,0.06,18119.0928
2009/2010,Democratic participation and civil society,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,15150,0.05,15099.243999999999
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,15220,0.08,24158.7904
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,15261,0.05,15099.243999999999
2009/2010,Social/welfare services,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,16010,0.04,12079.3952
2009/2010,Environmental education/training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,41081,0.01,3019.8488
2009/2010,Promotion of development awareness,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PE,1,2,VOLUNTEER SENDING AGENCY,Peru,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,PE,99820,0.26,78516.0688
2009/2010,Basic life skills for youth and adults,0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,11230,0.2,75496.22
2009/2010,Vocational training,0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,11330,0.2,75496.22
2009/2010,Advanced technical and managerial training,0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,11430,0.05,18874.055
2009/2010,Public sector policy and administrative management,0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,15110,0.06,22648.866
2009/2010,Democratic participation and civil society,0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,15150,0.05,18874.055
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,15220,0.08,30198.487999999998
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,15261,0.05,18874.055
2009/2010,Social/welfare services,0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,16010,0.04,15099.243999999999
2009/2010,Environmental education/training,0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,41081,0.01,3774.8109999999997
2009/2010,Promotion of development awareness,0,0,0.05,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,PS,1,2,VOLUNTEER SENDING AGENCY,West Bank Gaza,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,PS,99820,0.26,98145.086
2009/2010,Basic life skills for youth and adults,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,11230,0.2,30198.487999999998
2009/2010,Vocational training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,11330,0.2,30198.487999999998
2009/2010,Advanced technical and managerial training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,11430,0.05,7549.621999999999
2009/2010,Public sector policy and administrative management,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,15110,0.06,9059.5464
2009/2010,Democratic participation and civil society,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,15150,0.05,7549.621999999999
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,15220,0.08,12079.3952
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,15261,0.05,7549.621999999999
2009/2010,Social/welfare services,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,16010,0.04,6039.6976
2009/2010,Environmental education/training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,41081,0.01,1509.9244
2009/2010,Promotion of development awareness,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,SV,1,2,VOLUNTEER SENDING AGENCY,El Salvador,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,SV,99820,0.26,39258.0344
2009/2010,Basic life skills for youth and adults,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,VN,1,2,VOLUNTEER SENDING AGENCY,Viet Nam,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,VN,11230,0.2,45297.732
2009/2010,Vocational training,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,VN,1,2,VOLUNTEER SENDING AGENCY,Viet Nam,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,VN,11330,0.2,45297.732
2009/2010,Advanced technical and managerial training,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,VN,1,2,VOLUNTEER SENDING AGENCY,Viet Nam,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,VN,11430,0.05,11324.433
2009/2010,Public sector policy and administrative management,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,VN,1,2,VOLUNTEER SENDING AGENCY,Viet Nam,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,VN,15110,0.06,13589.3196
2009/2010,Democratic participation and civil society,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,VN,1,2,VOLUNTEER SENDING AGENCY,Viet Nam,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,VN,15150,0.05,11324.433
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,VN,1,2,VOLUNTEER SENDING AGENCY,Viet Nam,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,VN,15220,0.08,18119.0928
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,VN,1,2,VOLUNTEER SENDING AGENCY,Viet Nam,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,VN,15261,0.05,11324.433
2009/2010,Social/welfare services,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,VN,1,2,VOLUNTEER SENDING AGENCY,Viet Nam,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,VN,16010,0.04,9059.5464
