Fiscal year,Biodiversity (marker),Bilateral aid (international marker),Regional program (marker),PBA type,Section name,FSTC percent,Climate change mitigation (marker),Organisation type,Branch name,Organisation sub-class,CountryRegion ID,Status,Amount spent,Continent ID,Project number,Maximum CIDA contribution (project-level),Branch ID,Division ID,Division name,Section ID,Fund centre ID,Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),Enviromental sustainability (marker),Climate change adaptation (marker),Desertification (marker),Participatory development and good governance,Trade development (marker)
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,5,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,5,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,5,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,4,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,4,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,5,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,5,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,4,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,1,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,3,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,5,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,5,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,2,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,0,0,Not PBA,MSF Food Security,0.0,1,Foreign Non-Profit Making,MFM Global Issues and Development,UNITED NATIONS,21,Terminating,335000.0,5,M013123001,75000000.0,B5100,D5280,MSD Food Security and Environment,S5300,5439,IFI - Food Security CORE (IFAD),75000000.0,0.0,0,Core Funding,Uncoded: Pre-APP,1,0,0,1,0
