rental_id,customer_id,staff_id,amount,payment_date,payment_id
6748,540,1,6.99,2005-07-12 14:39:27,14539
12058,540,2,8.99,2005-08-17 21:07:41,14547
15953,540,2,3.99,2005-08-23 19:13:46,14552
1066,541,1,4.99,2005-05-31 09:07:33,14554
1986,541,2,2.99,2005-06-17 10:34:59,14555
6468,541,2,7.99,2005-07-12 01:27:09,14559
9603,541,2,0.99,2005-07-31 03:43:43,14563
11273,541,2,0.99,2005-08-02 14:20:55,14565
12306,541,1,4.99,2005-08-18 05:47:55,14566
15071,541,1,4.99,2005-08-22 10:58:43,14572
15141,541,2,3.99,2005-08-22 13:41:49,14573
15924,541,2,1.99,2005-08-23 18:08:59,14576
7672,542,2,8.99,2005-07-28 02:49:41,14586
10280,542,1,4.99,2005-08-01 03:27:15,14589
3128,543,1,2.99,2005-06-20 18:41:47,14600
9999,543,1,0.99,2005-07-31 17:40:53,14609
10520,543,1,4.99,2005-08-01 11:45:58,14611
864,544,1,2.99,2005-05-30 03:27:17,14618
2373,544,1,0.99,2005-06-18 14:37:57,14621
2395,544,1,2.99,2005-06-18 15:45:15,14622
4847,544,2,6.99,2005-07-08 18:29:13,14625
11401,544,1,3.99,2005-08-02 19:05:06,14630
11766,544,2,2.99,2005-08-17 09:58:40,14631
14142,544,2,4.99,2005-08-21 02:07:43,14633
14651,544,2,8.99,2005-08-21 19:31:09,14635
3693,545,2,8.99,2005-07-06 09:56:09,14642
8848,545,2,2.99,2005-07-29 23:20:58,14648
9942,545,2,4.99,2005-07-31 15:35:43,14650
12349,545,1,2.99,2005-08-18 07:23:42,14654
12667,545,2,10.99,2005-08-18 19:11:45,14655
13595,545,1,4.99,2005-08-20 05:54:27,14657
1181,546,1,1.99,2005-06-15 00:42:17,14662
1787,546,1,3.99,2005-06-16 19:30:59,14664
6758,546,2,9.99,2005-07-12 15:13:49,14670
8532,546,1,4.99,2005-07-29 10:26:56,14673
9626,546,2,1.99,2005-07-31 04:37:41,14676
11352,546,2,5.99,2005-08-02 17:29:39,14678
13850,546,2,5.99,2005-08-20 14:43:03,14681
443,547,2,8.99,2005-05-27 18:35:20,14687
7420,547,2,4.99,2005-07-27 17:09:39,14695
7859,547,1,3.99,2005-07-28 09:57:17,14698
10903,547,1,2.99,2005-08-02 01:41:59,14700
10980,547,1,4.99,2005-08-02 04:17:32,14701
11361,547,2,0.99,2005-08-02 17:46:34,14703
743,548,1,4.99,2005-05-29 08:39:02,14710
872,548,2,3.99,2005-05-30 05:03:04,14711
1326,548,1,1.99,2005-06-15 11:07:39,14712
2978,548,2,0.99,2005-06-20 08:25:16,14714
12860,548,1,5.99,2005-08-19 02:24:41,14722
4447,549,1,0.99,2005-07-07 23:15:28,14735
9887,549,2,0.99,2005-07-31 14:00:32,14741
11737,549,2,4.99,2005-08-17 08:42:08,14743
11878,549,2,2.99,2005-08-17 14:23:52,14744
12634,549,2,2.99,2005-08-18 17:58:14,14745
1883,550,2,4.99,2005-06-17 03:18:51,14751
6695,550,1,2.99,2005-07-12 12:39:39,14757
7838,550,2,2.99,2005-07-28 09:00:21,14759
9616,550,1,2.99,2005-07-31 04:05:01,14763
9748,550,1,0.99,2005-07-31 09:17:56,14764
10140,550,2,4.99,2005-07-31 22:03:20,14765
12063,550,1,2.99,2005-08-17 21:24:48,14769
12077,550,2,4.99,2005-08-17 21:59:14,14770
14127,550,2,4.99,2005-08-21 01:33:32,14773
15883,550,1,0.99,2005-08-23 16:44:56,14777
5528,551,2,0.99,2005-07-10 02:09:21,14789
7095,551,2,9.99,2005-07-27 04:51:15,14791
8986,551,1,0.99,2005-07-30 04:37:20,14792
12868,551,2,0.99,2005-08-19 02:47:19,14798
14633,551,2,2.99,2005-08-21 18:51:10,14802
174,552,2,0.99,2005-05-26 03:44:10,14806
2320,552,2,0.99,2005-06-18 09:24:50,14807
3397,552,2,4.99,2005-06-21 15:30:11,14808
8894,552,2,4.99,2005-07-30 00:48:31,14816
11205,552,2,4.99,2005-08-02 11:56:54,14819
11300,552,2,7.99,2005-08-02 15:37:42,14820
12880,552,2,2.99,2005-08-19 03:27:17,14822
1862,553,2,3.99,2005-06-17 01:29:30,14828
2460,553,1,8.99,2005-06-18 19:54:13,14829
3890,553,1,4.99,2005-07-06 18:58:15,14834
7890,553,1,4.99,2005-07-28 10:43:40,14844
11710,553,2,4.99,2005-08-17 07:29:44,14847
13972,553,1,2.99,2005-08-20 18:52:17,14848
3312,554,1,6.99,2005-06-21 08:05:32,14856
12014,554,1,0.99,2005-08-17 19:29:44,14866
14098,554,1,3.99,2005-08-21 00:30:32,14869
14469,554,1,0.99,2005-08-21 13:07:24,14870
14626,554,1,2.99,2005-08-21 18:35:44,14871
3232,555,2,1.99,2005-06-21 02:30:37,14873
8161,555,1,0.99,2005-07-28 21:11:00,14875
10076,555,2,7.99,2005-07-31 20:00:34,14879
10921,555,1,3.99,2005-08-02 02:14:33,14880
11718,555,1,4.99,2005-08-17 07:44:42,14882
11747,555,2,2.99,2005-08-17 09:03:31,14883
12150,555,2,2.99,2005-08-18 00:13:55,14885
12388,555,1,2.99,2005-08-18 08:48:09,14887
15102,555,2,6.99,2005-08-22 11:58:58,14889
2092,556,1,6.99,2005-06-17 18:12:16,14893
2986,556,2,0.99,2005-06-20 08:50:28,14895
3438,556,2,6.99,2005-06-21 19:31:40,14897
10106,556,2,4.99,2005-07-31 21:00:47,14904
467,557,2,4.99,2005-05-27 21:10:03,14911
2988,557,2,6.99,2005-06-20 08:59:08,14914
4851,557,1,1.99,2005-07-08 18:40:05,14917
6823,557,2,4.99,2005-07-12 18:24:31,14920
12555,557,1,1.99,2005-08-18 14:49:22,14927
12789,557,1,2.99,2005-08-19 00:16:19,14928
13540,557,1,2.99,2005-08-20 03:41:23,14929
13794,557,2,2.99,2005-08-20 12:25:32,14930
2411,558,1,1.99,2005-06-18 16:55:54,14936
2544,558,2,4.99,2005-06-19 02:16:17,14937
3451,558,2,10.99,2005-06-21 21:10:39,14939
3954,558,1,0.99,2005-07-06 21:57:44,14941
5375,558,2,6.99,2005-07-09 18:52:55,14945
5492,558,1,3.99,2005-07-10 00:11:09,14946
6278,558,2,7.99,2005-07-11 16:20:02,14947
8523,558,1,2.99,2005-07-29 10:18:27,14952
2576,559,2,4.99,2005-06-19 04:34:15,14963
3370,559,1,1.99,2005-06-21 13:27:01,14966
6201,559,1,4.99,2005-07-11 12:18:07,14971
7680,559,1,1.99,2005-07-28 02:59:08,14974
10876,559,2,0.99,2005-08-02 00:31:58,14981
13322,559,2,4.99,2005-08-19 19:43:08,14985
15877,559,1,4.99,2005-08-23 16:33:33,14990
4298,560,1,2.99,2005-07-07 16:27:25,14995
6410,560,1,4.99,2005-07-11 23:08:06,14999
8753,560,1,2.99,2005-07-29 19:15:50,15003
8906,560,2,4.99,2005-07-30 01:21:39,15005
11334,560,1,7.99,2005-08-02 16:53:20,15011
14341,560,1,1.99,2005-08-21 08:38:24,15014
14363,560,2,4.99,2005-08-21 09:20:03,15015
14436,560,1,2.99,2005-08-21 11:48:27,15016
15352,560,1,6.99,2005-08-22 21:16:54,15018
971,561,2,4.99,2005-05-30 20:10:52,15022
1620,561,2,4.99,2005-06-16 07:21:30,15025
2548,561,1,0.99,2005-06-19 02:45:35,15028
3160,561,1,4.99,2005-06-20 21:20:51,15030
6621,561,1,0.99,2005-07-12 08:57:30,15034
11371,561,1,2.99,2005-08-02 18:07:36,15041
15573,561,1,0.99,2005-08-23 05:28:36,15045
15946,561,1,2.99,2005-08-23 18:54:07,15046
941,562,1,2.99,2005-05-30 15:02:25,15049
3242,562,2,4.99,2005-06-21 02:56:24,15054
4732,562,2,5.99,2005-07-08 13:09:45,15055
5360,562,2,0.99,2005-07-09 18:14:03,15057
7166,562,2,3.99,2005-07-27 07:36:56,15060
7430,562,1,2.99,2005-07-27 17:26:14,15061
12008,562,2,4.99,2005-08-17 19:16:18,15065
15475,562,2,2.99,2005-08-23 01:44:43,15071
758,563,1,4.99,2005-05-29 10:31:56,15073
1545,563,2,4.99,2005-06-16 01:31:23,15075
4629,563,2,6.99,2005-07-08 08:31:26,15080
4808,563,2,3.99,2005-07-08 17:02:49,15083
8812,563,2,7.99,2005-07-29 21:47:40,15092
13863,563,2,9.99,2005-08-20 14:57:50,15097
15507,563,2,0.99,2005-08-23 02:48:26,15099
15850,563,1,4.99,2005-08-23 15:45:42,15101
10129,564,1,6.99,2005-07-31 21:41:35,15113
12617,564,2,2.99,2005-08-18 17:22:48,15119
14439,564,2,5.99,2005-08-21 11:52:41,15123
458,565,1,6.99,2005-05-27 19:58:36,15126
1460,565,2,4.99,2005-06-15 20:27:02,15128
5124,565,1,4.99,2005-07-09 07:25:19,15135
6699,565,1,0.99,2005-07-12 12:45:21,15138
7242,565,2,5.99,2005-07-27 10:25:51,15139
10025,565,1,5.99,2005-07-31 18:29:09,15141
10913,565,2,3.99,2005-08-02 02:04:03,15143
11399,565,1,3.99,2005-08-02 18:56:28,15145
11588,565,1,3.99,2005-08-17 02:26:23,15147
12743,565,2,5.99,2005-08-18 22:22:31,15149
13195,565,2,4.99,2005-08-19 14:39:14,15150
15885,565,1,2.99,2005-08-23 16:50:43,15154
1982,566,2,4.99,2005-06-17 10:12:15,15158
3663,566,2,4.99,2005-07-06 08:15:47,15161
6365,566,2,2.99,2005-07-11 21:17:40,15165
7941,566,2,0.99,2005-07-28 12:47:20,15167
8157,566,1,6.99,2005-07-28 21:06:45,15169
8660,566,2,6.99,2005-07-29 15:26:59,15172
8710,566,1,0.99,2005-07-29 17:26:03,15173
9101,566,2,4.99,2005-07-30 08:47:13,15175
9688,566,1,3.99,2005-07-31 06:56:08,15177
11717,566,1,0.99,2005-08-17 07:44:09,15182
3010,567,1,2.99,2005-06-20 10:29:59,15190
4457,567,2,0.99,2005-07-07 23:45:38,15192
4949,567,1,4.99,2005-07-08 22:57:10,15194
11749,567,2,2.99,2005-08-17 09:04:03,15203
12119,567,1,2.99,2005-08-17 23:16:44,15204
2382,568,2,4.99,2005-06-18 15:03:52,15210
5332,568,2,2.99,2005-07-09 16:59:23,15215
5622,568,1,0.99,2005-07-10 05:39:37,15216
5776,568,1,4.99,2005-07-10 13:35:22,15217
10340,568,1,2.99,2005-08-01 05:07:03,15222
15203,568,1,2.99,2005-08-22 16:28:00,15228
1668,569,2,5.99,2005-06-16 10:19:52,15236
4204,569,1,5.99,2005-07-07 11:24:18,15237
8910,569,1,2.99,2005-07-30 01:29:48,15240
9960,569,2,1.99,2005-07-31 16:05:52,15243
10192,569,2,2.99,2005-08-01 00:33:00,15244
10884,569,2,0.99,2005-08-02 00:47:33,15245
12308,569,2,0.99,2005-08-18 05:48:53,15251
12958,569,2,2.99,2005-08-19 06:19:21,15253
14959,569,1,2.99,2005-08-22 06:30:28,15259
1060,570,2,7.99,2005-05-31 08:21:43,15262
2031,570,2,6.99,2005-06-17 13:14:03,15267
5638,570,2,4.99,2005-07-10 06:32:49,15273
6253,570,1,4.99,2005-07-11 15:07:19,15274
9385,570,1,7.99,2005-07-30 19:25:49,15278
14768,570,2,3.99,2005-08-21 23:44:53,15286
228,571,1,9.99,2005-05-26 10:54:28,15288
6676,571,2,8.99,2005-07-12 11:53:40,15299
8084,571,1,5.99,2005-07-28 18:11:58,15301
8638,571,1,4.99,2005-07-29 14:30:23,15302
13266,571,2,2.99,2005-08-19 17:31:20,15309
2458,572,1,0.99,2005-06-18 19:39:05,15315
4601,572,1,2.99,2005-07-08 06:49:10,15316
7713,572,2,6.99,2005-07-28 04:32:14,15322
12256,572,1,1.99,2005-08-18 04:09:39,15333
13688,572,1,5.99,2005-08-20 08:59:38,15336
3768,573,2,0.99,2005-07-06 13:07:30,15342
4085,573,1,0.99,2005-07-07 05:25:39,15345
4770,573,1,2.99,2005-07-08 15:29:46,15347
5903,573,2,2.99,2005-07-10 20:39:04,15350
10296,573,1,0.99,2005-08-01 04:04:37,15357
12791,573,1,0.99,2005-08-19 00:17:09,15364
433,574,2,0.99,2005-05-27 16:40:40,15366
1559,574,1,0.99,2005-06-16 02:35:03,15367
6523,574,1,2.99,2005-07-12 04:14:19,15380
9589,574,1,7.99,2005-07-31 03:13:29,15385
12462,574,1,2.99,2005-08-18 11:28:55,15389
14941,574,2,2.99,2005-08-22 05:58:23,15392
1824,575,1,2.99,2005-06-16 21:51:04,15400
7139,575,1,2.99,2005-07-27 06:52:21,15406
8711,575,2,2.99,2005-07-29 17:27:15,15407
14952,575,2,2.99,2005-08-22 06:20:07,15420
15857,575,2,0.99,2005-08-23 15:59:51,15422
968,576,1,0.99,2005-05-30 19:20:03,15424
2309,576,1,0.99,2005-06-18 08:43:24,15427
3934,576,2,4.99,2005-07-06 21:07:23,15434
5597,576,2,3.99,2005-07-10 04:47:57,15436
9133,576,1,5.99,2005-07-30 09:59:00,15441
9962,576,2,0.99,2005-07-31 16:10:36,15444
10724,576,2,3.99,2005-08-01 19:10:59,15447
12112,576,2,5.99,2005-08-17 23:00:31,15448
13326,576,1,4.99,2005-08-19 19:52:52,15451
15634,576,1,0.99,2005-08-23 07:34:18,15454
3286,577,2,2.99,2005-06-21 06:31:29,15460
3599,577,2,0.99,2005-07-06 05:16:36,15462
10487,577,1,0.99,2005-08-01 10:26:34,15474
13200,577,2,3.99,2005-08-19 14:55:58,15480
15480,577,2,2.99,2005-08-23 01:57:20,15482
5377,578,1,4.99,2005-07-09 19:04:30,15490
5445,578,1,0.99,2005-07-09 21:59:41,15491
5876,578,2,4.99,2005-07-10 19:07:15,15492
8179,578,1,2.99,2005-07-28 22:05:13,15496
11199,578,1,7.99,2005-08-02 11:47:40,15502
13498,578,2,5.99,2005-08-20 01:51:23,15504
3111,579,1,2.99,2005-06-20 17:46:47,15509
6304,579,1,4.99,2005-07-11 18:02:16,15512
6814,579,2,1.99,2005-07-12 18:11:58,15513
6969,579,2,8.99,2005-07-27 00:23:54,15515
9349,579,2,9.99,2005-07-30 18:20:08,15520
9553,579,2,5.99,2005-07-31 02:06:34,15521
12051,579,2,6.99,2005-08-17 20:56:15,15525
14185,579,1,0.99,2005-08-21 03:28:37,15528
15601,579,2,0.99,2005-08-23 06:33:26,15531
12670,580,2,2.99,2005-08-18 19:17:58,15554
14818,580,2,2.99,2005-08-22 01:17:18,15557
1151,581,1,4.99,2005-05-31 21:29:00,15562
1958,581,2,3.99,2005-06-17 08:52:01,15563
4338,581,1,4.99,2005-07-07 18:39:56,15568
4833,581,1,1.99,2005-07-08 18:07:35,15572
9449,581,1,1.99,2005-07-30 22:02:34,15579
13712,581,2,2.99,2005-08-20 09:38:04,15583
2337,582,1,7.99,2005-06-18 11:15:27,15590
3071,582,2,0.99,2005-06-20 14:20:42,15591
3767,582,1,0.99,2005-07-06 13:07:27,15592
11290,582,2,7.99,2005-08-02 14:57:44,15602
14376,582,1,4.99,2005-08-21 09:48:56,15606
14568,582,1,0.99,2005-08-21 16:30:48,15607
15090,582,1,5.99,2005-08-22 11:34:33,15608
15911,582,2,4.99,2005-08-23 17:44:53,15611
2429,583,1,9.99,2005-06-18 17:48:28,15614
2845,583,2,5.99,2005-06-19 22:46:37,15616
2879,583,2,3.99,2005-06-20 01:24:10,15617
3424,583,1,0.99,2005-06-21 17:42:51,15618
3842,583,1,4.99,2005-07-06 16:34:32,15620
3991,583,2,9.99,2005-07-06 23:33:41,15621
4464,583,1,4.99,2005-07-08 00:07:18,15622
7401,583,1,5.99,2005-07-27 16:17:55,15627
10586,583,2,2.99,2005-08-01 14:00:59,15632
14259,583,1,0.99,2005-08-21 06:00:22,15635
3741,584,2,2.99,2005-07-06 12:00:18,15641
6954,584,2,0.99,2005-07-26 23:55:13,15645
8879,584,2,4.99,2005-07-30 00:16:02,15649
9719,584,1,5.99,2005-07-31 08:25:13,15651
11213,584,1,4.99,2005-08-02 12:18:35,15655
12507,584,2,8.99,2005-08-18 13:19:13,15657
12541,584,2,2.99,2005-08-18 14:18:30,15658
4579,585,2,4.99,2005-07-08 06:01:56,15671
6733,585,2,6.99,2005-07-12 14:04:01,15675
9407,585,2,8.99,2005-07-30 20:25:24,15680
1540,586,2,0.99,2005-06-16 01:14:56,15693
15684,586,2,0.99,2005-08-23 09:40:04,15708
6639,587,1,0.99,2005-07-12 10:00:44,15718
6665,587,2,6.99,2005-07-12 11:29:14,15719
7501,587,1,8.99,2005-07-27 20:16:59,15720
10825,587,1,2.99,2005-08-01 23:05:33,15726
15348,587,2,2.99,2005-08-22 21:13:46,15732
15349,587,2,0.99,2005-08-22 21:13:51,15733
8519,588,2,2.99,2005-07-29 10:09:43,15752
8769,588,1,2.99,2005-07-29 19:45:33,15753
9370,588,2,4.99,2005-07-30 18:57:29,15755
12185,588,1,2.99,2005-08-18 01:40:14,15757
13064,588,1,4.99,2005-08-19 09:46:53,15759
15109,588,1,1.99,2005-08-22 12:12:58,15761
15158,588,1,2.99,2005-08-22 14:30:39,15762
596,589,1,4.99,2005-05-28 14:00:03,15765
1703,589,2,4.99,2005-06-16 13:28:44,15768
2979,589,1,2.99,2005-06-20 08:31:05,15771
6247,589,2,3.99,2005-07-11 15:00:05,15775
8056,589,2,0.99,2005-07-28 17:04:15,15779
10544,589,2,4.99,2005-08-01 12:36:21,15782
14706,589,2,0.99,2005-08-21 21:04:42,15789
2775,590,2,2.99,2005-06-19 18:14:20,15795
5165,590,1,0.99,2005-07-09 09:08:53,15801
5529,590,1,2.99,2005-07-10 02:11:13,15802
11713,590,2,3.99,2005-08-17 07:34:05,15814
15458,590,2,2.99,2006-02-14 15:16:03,15816
4383,591,2,11.99,2005-07-07 20:45:51,15821
7549,591,1,3.99,2005-07-27 21:53:21,15828
13343,591,2,3.99,2005-08-19 20:22:08,15842
13867,591,1,9.99,2005-08-20 15:05:42,15843
1479,592,1,2.99,2005-06-15 21:13:38,15846
4145,592,1,9.99,2005-07-07 08:26:39,15852
6937,592,1,0.99,2005-07-26 23:15:50,15855
7364,592,2,4.99,2005-07-27 14:58:40,15858
9666,592,2,6.99,2005-07-31 06:20:58,15863
10634,592,2,2.99,2005-08-01 15:37:48,15865
12043,592,2,0.99,2005-08-17 20:38:21,15867
2205,593,2,4.99,2005-06-18 02:14:34,15876
4075,593,2,2.99,2005-07-07 04:51:44,15880
9329,593,2,6.99,2005-07-30 17:42:38,15889
10368,593,1,3.99,2005-08-01 06:13:38,15891
10533,593,2,3.99,2005-08-01 12:14:16,15892
1950,594,1,2.99,2005-06-17 08:26:52,15905
2276,594,1,6.99,2005-06-18 06:33:48,15906
7533,594,1,8.99,2005-07-27 21:24:33,15916
8603,594,1,2.99,2005-07-29 13:07:07,15918
9698,594,1,3.99,2005-07-31 07:24:35,15921
1170,595,2,2.99,2005-06-14 23:47:35,15927
6704,595,1,6.99,2005-07-12 12:50:24,15936
7086,595,1,4.99,2005-07-27 04:39:46,15937
7490,595,2,3.99,2005-07-27 19:48:12,15940
9354,595,1,4.99,2005-07-30 18:32:51,15943
625,596,2,0.99,2005-05-28 16:35:46,15957
914,596,1,2.99,2005-05-30 11:06:00,15960
5742,596,2,3.99,2005-07-10 11:56:18,15964
12560,596,2,4.99,2005-08-18 14:54:19,15976
13648,596,1,4.99,2005-08-20 07:48:10,15978
6508,597,1,2.99,2005-07-12 03:34:50,15992
7968,597,2,4.99,2005-07-28 13:57:35,15993
11147,597,2,4.99,2005-08-02 09:45:54,15998
11223,597,2,2.99,2005-08-02 12:34:27,15999
12992,597,1,0.99,2005-08-19 07:23:06,16003
15469,597,1,4.99,2005-08-23 01:29:59,16007
5688,598,2,5.99,2005-07-10 09:16:08,16014
6575,598,2,0.99,2005-07-12 06:12:53,16017
7354,598,2,0.99,2005-07-27 14:42:11,16020
7998,598,1,0.99,2005-07-28 15:08:48,16021
10054,598,1,4.99,2005-07-31 19:15:52,16025
12601,598,2,2.99,2005-08-18 16:47:52,16027
3429,599,1,6.99,2005-06-21 18:46:05,16035
5843,599,1,2.99,2005-07-10 17:14:27,16037
8965,599,1,6.99,2005-07-30 03:52:37,16040
9630,599,2,2.99,2005-07-31 04:57:07,16041
9679,599,2,2.99,2005-07-31 06:41:19,16042
14599,599,1,4.99,2005-08-21 17:43:42,16045
15719,599,2,2.99,2005-08-23 11:08:46,16048
