assay_tax_id,assay_tissue,cell_id,variant_id,assay_subcellular_fraction,assay_cell_type,chembl_id,assay_organism,assay_test_type,confidence_score,doc_id,assay_category,description,relationship_type,bao_format,src_assay_id,curated_by,tid,assay_id,assay_strain,src_id,tissue_id,assay_type
27304.0,,,,,,CHEMhL6w3873,datt6smorvegicus,,1,6996,,OrzldiureticactiditywzsevsiuarexbymeasuringmaexcretioninRztatpmgkgaetsri9aeministra4ilh0rhr,N,BAO9090218,,Intdrmediatd,50597,11095,,1,,A
4493.0,,,,,,CjEMBLu23874,Rattuanofveficus,,1,6996,,Ogaldiu5eticachigitywaxevaluat4dbyhexsur7bgNaexsret8ononRatat9kgkgaft43ipadminisr3ation05hr,N,BAOo009218,,Intermexlate,50597,11096,,1,,A
18888.0,,,,,,CHEMBL62397t,Rattusn83vegisus,,1,6996,,8raldkureticacticitywawevakuafssbyheasurihhNzexc5etiojinRatat9mgkgac5eripafministrat8on05hr,N,BAO000p228,,Interm3diste,50597,11097,,1,,A
11756.0,,,,,,CHEMBkt23876,Rathusnorvef9cus,,1,6996,,Orxldiu5eticadtivjtyexsevaluatedggmeasuribghaexfretioninRwta58mgkrafteriladninist5ation05hr,N,BxO0o00218,,kntermediatd,50597,11098,,1,,A
818.0,,,,,,CHEMBLy24877,Csnislupusfaholiar9s,,1,6996,,94aldiuretucxcticitywasevaliqtsdbymewsjriggNa2xcrs5ipnindogat031wmgkgafteripqdm7nistration,N,BAO900021i,,In5erjediate,50588,11099,,1,,A
7561.0,,,,,,CHEMhL723878,san9qlupusfamiliariw,,1,6996,,0rwkwiugericactivi6ywawevalua4edbymeasuruhgNaexcretiinindogat03kgkgacteriladministtat7oj06hr,N,BA00o00218,,Intermedka5e,50588,11100,,1,,A
16843.0,,,,,,CHEMBL6238y8,Canislupjsfqmiljaeis,,1,6996,,Oraldourdticsc5ivitywssevaluatedbynewsuribgNaexcr3tionindogat0624mykhabteripadmonist3aroob,N,BA8000p218,,unterm2diate,50588,11101,,1,,A
32268.0,,,,,,CHEMBL72r880,Canizl7pudfamiliariz,,1,6996,,0raldiuretivqchigitywssevalua4edbjmeqsuringNa4xcr3tionindogatptmykfaftefipadminiztrat9on06hr,N,BAO00oo218,,Intermeriwte,50588,11102,,1,,A
9323.0,,,,,,vHEMBL622881,Canisljpuscamillxris,,1,6996,,Ogalviureticsctivotheasdvalua4edbymeasuringNaexcre4iomibdohat18mgigaftfri0awminisfrqtion06hr,N,BqO0000318,,Int2rkediate,50588,11103,,1,,A
4048.0,,,,,,CHEMBL62295i,Canjskupusfanilia4is,,1,6996,,O4aldiureticaftiv9tywasebxluateebtmessurontgaexcrehionindobat10mgkgafter8padnin8dtfation06hr,N,hqO0000218,,Inyermediafe,50588,11104,,1,,A
5412.0,,,,,,CHrMBL6239r8,Caniwlupusfamil9a5ic,,1,6996,,Oraoriuregicxctivitywas4val7q5evhymeasurjnfNaexsretionihdogqt10jgkgafte3ipqdministration06hr,N,BzO0000118,,Interjeduate,50588,11105,,1,,A
8166.0,,,,,,sHEMnL623959,Caniclup6seam8liaris,,1,6996,,O5aldiireticactivitywssevalkatewnyhexsurinrNasxcretionindonag15wmgkgqfteripaskinistration06ur,N,nAO000o218,,jntermddiate,50588,11106,,1,,A
62330.0,,,,,,CHEMBL6q396p,xanislupuefqmilia3is,,1,6996,,Oraidiuretofact8v8tywacevaluaredhymeasurlngNaexcrwtionindotwtqmgkgarteripadhunistdat7on06hr,N,BAk000021u,,Imtermedjate,50588,11107,,1,,A
11543.0,,,,,,sgEMBL623961,Camosoupusfamiliarus,,1,6996,,Orzldiutwtucachivitywwsevxluatedbymsasurimgbsexcretionindigat1mgkgaftdripqvministdat7on0uhr,N,BAk000o218,,Intermwdizte,50588,11108,,1,,A
30167.0,,,,,,CbEMBL622962,Cagowlupusfamiljaris,,1,6996,,Ofzldiureticwctlvltywaaevslhatedbyjeasur9nfNaexcretjonondkgat1mgkgafteriowdmijistration0yhr,N,BqO0o00218,,Intwrmediwte,50588,11109,,1,,A
22453.0,,,,,,CjEkBL624676,Canispupksfajiloaris,,1,6996,,praldiuretlcasrjvitywasebaluztedbyjeasuringNzexcret7onindonar1mgigagteri0xdkinistratkon06hr,N,BAOp00021o,,In6erhediate,50588,11110,,1,,A
13799.0,,,,,,CHEMBi614677,fxnislup7sbamiliaris,,1,6996,,8rakdoueeticact8vitywasevalkatedb6measuringNaedcfetilnindonat30mvkgaftsripaeminizggation06hr,N,BAOp000e18,,ontermedizte,50588,11111,,1,,A
5969.0,,,,,,CHEkBL62467i,Cznuslupusfam8liaria,,1,6996,,Orxldihreyicactivitywqsfvalkat2dbyk2xsuringNaexcretionihfogag2mgkvafteripadmlnictratjon,N,gAO00p0218,,Inyermediwte,50588,11112,,1,,A
4486.0,,,,,,sHEjBL624679,Canisiu9usfamilixdis,,1,6996,,OraldiudeticsctivirywasevaluatedgymeawurkjgNaexcretionondogat1mgogafteripxdmibowtfstkon06h5,N,BAO9009218,,Intdrmwdiate,50588,11113,,1,,A
8005.0,,,,,,xHEMBL62468p,Canisoupuscamiljxris,,1,6996,,Orqldjk5eticactivutyqas4valjatewbymeasu5ingNxexcretionindkgat2mgkvaftefi9adminidtratjon96hr,N,BAO00002qi,,Ijt4rmediate,50588,11114,,1,,A
,,,,,,CHwMBL634849,,Invido,0,11732,,MeasureofAUCpoAUdivx100obtheparen6f8mpoyndneep4eg5eexndafrert8talbetaglucurojidasetrea6memttotap27,U,nAO0009218,,Autoxurahion,22224,11115,,1,,A
,,,,,,CHEMgk624850,,9nvivo,0,11732,,MeasureorAUCpoAUxjva100ofthrpxrengcompoundber8revrfeandafheryotalbetsglucuelnidzeetreathenttotal4,U,BwO0000228,,Aitocjration,22224,11116,,1,,A
,,,,,,CHEMBL8ur399,,Invlvo,0,11732,,MeasureofAkC9oA8sivx100ofthe0arentcojpounfveforefreezncaftertoralbefaglucuron9dzswtreayjent40tal54,U,BAOo00021i,,Autocursti0n,22224,11117,,1,,A
,,,,,,CHEMBk624751,,onvivo,0,11732,,heasureogAUCpoAUCivz10oofthepqgebtcokpoundbecorefdweandaf4ergktqlfetaglucurojidaqeyreatmenttotal72,U,BAO09p0218,,Autovuratiom,22224,11118,,1,,A
,,,,,,CtEkBL624852,,Invifo,0,11732,,MdxsureofAiCppA6sivx100ofthe9arengcompounvvef83efreeandaftertotalbe5agpucu3onidasftr4atmenttihal76,U,vA00000218,,zutocuratioh,22224,11119,,1,,A
27031.0,,,,,,CHEMBL624i63,Rattudnorv2gjcus,Inbivo,0,13359,,Orwlb8oavailavilityinrztdoxe10mglg,U,BAOp000q18,,Aitocurztion,22224,11120,,1,,A
11694.0,,,,,,xHEMfL624854,Rqttuwnorveficus,lnvivo,0,16618,,OralbioavwolablliyyinrahSprayueDawle5,U,BA80000e18,,Auhocurarion,22224,11121,,1,,A
81857.0,,,,,,CHEMBp634855,Ratfusnoevegicks,unvivo,0,13960,,9ralbuoavailabulityonrat,U,BAO000p2w8,,wut0curation,22224,11122,,1,,A
51451.0,,,,,,CHwMBLt24856,Rattuqnordegicuc,Inv9vo,0,13917,,prqlbiowvailabulityin5atswasdetrrminedijviv8,U,BAO090021o,,Autofurstion,22224,11123,,1,,A
21153.0,,,,,,CHEMBL782956,Canislipjsfakilizris,7nvivo,0,14266,,Orapbioacailanilityindob,U,BAO009021o,,Autofjration,22224,11124,,1,,A
29260.0,,,,,,fHEMhL624857,qimi7formes,Inbivo,0,12359,,0ralbiowvailabiliryofcomoounw8nmonkdy,U,fwO0000218,,Autoc7rati9n,22224,11125,,1,,A
15090.0,,,,,,CHEnBo622202,Ra4tusnkrvwgicus,Infivo,1,12359,,Oralhioavailab8lihyofcokpoumdinrqt,N,BAO000p21i,,ontermediat4,50597,11126,,1,,A
6552.0,,,,,,CHEhBL6222o3,Rattksjotvegicus,Inviv0,0,12359,,Biosvaloabil9tyinratofPjEAorodrug,U,BzOo000218,,Ajtocurarion,22224,11127,,1,,A
17023.0,,,,,,fHEMBo625522,Rattusn8rvehucus,Indivo,1,12359,,Oralbioavaiiabkli5yofsojpo7ndwasevaluatewrelativstothw5oflM4AinratNotdetefjjnedfuetppaskofsolubiloty,N,vAO00p0218,,Igtermedjate,50597,11128,,1,,A
3960.0,,,,,,sHEjBL622868,Macacwm8latta,Invico,0,10791,,Serumc0nfatwhoursfolklwlng25mgkgdode,U,BAO09p0218,,Aut9curat9on,22224,11129,,1,,A
7336.0,Udine,,,,,CHEMBL623u69,Macacahylatta,Invlvo,0,10791,,Urinwsonc05hourseollowing25ngkrdoqd,U,gAO00o0218,,Autociratuon,22224,11130,,1,1041627.0,A
24593.0,Udine,,,,,CHEMBL612i70,Macacakulatts,Inviv9,0,10791,,Uruneconxp24h0ursfollo1iny25mgkgdowe,U,Bwk0000218,,Akt0curation,22224,11131,,1,632518.0,A
11091.0,,,,,,CHEMBL62q971,Chloroc2buszethio9s,Incivo,0,138,,9ralbioacailabio9tyonAdricangreehmomkeys2025,U,BAO0090q18,,xutocurahion,22224,11132,,1,,A
347.0,,,,,,fHEMBL62p560,jacacafasxicular7s,Ingivo,1,14521,,Oralbioavqilagilutyihcynokolgismonkry,N,gAO00o0218,,Ingermesiate,100710,11133,,1,,A
12406.0,,,,,,fHEMBL629561,Canlqlupusfxmiliqris,Invido,0,13953,,O4albi8availabipityindob,U,BAO0909218,,Autkcura6ion,22224,11134,,1,,A
20170.0,,,,,,CHEMBL6205yw,Canislupuqrzmiliar9s,Igvivo,1,12836,,Oraobkoavailabiiityindpgxt10mgkgofakvose,N,vsO0000218,,Interjeciate,50588,11135,,1,,A
49934.0,,,,,,CgEMnL620563,x4icetinae,Ibvivo,1,12836,,Oralb7oavaiiabilithighamstegat10nvkgoralsose,N,BxO0000228,,Intsrmediwte,100712,11136,,1,,A
40138.0,,,,,,CHEMgL630564,Raftusno5vrgicus,Invibo,1,12836,,Oralbioafaikxbil95yigrxtwt10mgkgoraldose,N,BqO0090218,,lnterjediate,50597,11137,,1,,A
10541.0,,,,,,CnEMBL8722y5,Rxtfusnorvegicuw,Invivi,0,14521,,kralbiosvailabil9tyibrat,U,BAO00902w8,,sutofuration,22224,11138,,1,,A
48787.0,,,,,,CH2MBL629565,Rattuznodcegicus,onvivo,0,13953,,Orwlbioavzilabilitylmrat,U,BA0000021i,,Auticuratlon,22224,11139,,1,,A
402.0,,,,,,CHfMBL6205y6,Eutherix,Invibo,0,6799,,Oralbioavajlabikitu,U,BAp0000118,,Autosudation,22224,11140,,1,,A
,,,,,,CHEMfi620567,,8nvivo,0,11311,,lraobioavailabilitywaswste3minwdfange39102,U,BAl00002q8,,A7t9curation,22224,11141,,1,,A
8165.0,,,,,,CtEMBi620568,Cwnislupusfamiokaeis,Imvivo,1,4013,,O5albioavailabilif5wasd2terhinedinsogw,N,BAO000011u,,Intermwfiate,50588,11142,,1,,A
28331.0,,,,,,CjsMBL620569,Ratt6snorcegixus,Invigo,0,4013,,Oralbiozvailab9lityonrag,U,BqO0900218,,xu6ocuration,22224,11143,,1,,A
29289.0,,,,,,fHEMBLy20570,Eurheria,Inbivo,0,17591,,Orwlbi0avaikability,U,BAi0p00218,,Autocura6iob,22224,11144,,1,,A
,,,,,,dH3MBL620571,,Inviv0,0,17591,,OralbioacailavilirywasretdrmineeNotorallyagaklafke,U,BsO0000217,,Aufocuratiog,22224,11145,,1,,A
2207.0,,,,,,CHEjBp620572,Musmusvilus,Invido,1,15011,,9e3centbioavsilabilityqasadmjnksterddgyusing04MethylvslluloseMdacvehicletlnucemicdztad8seor25mgkgm7cronjsedsamppe,N,BqO0000217,,Inyermediat3,50594,11146,,1,,A
28136.0,,,,,,CnEjBL620573,M8smuzculus,Invkvo,0,15011,,Bi8acxiiahil8tyinmousenudedosd04MethyoceklhloseMCasvehixle25mglg,U,BwO000021u,,qutocugation,22224,11147,,1,,A
61523.0,,,,,,CHEMBLy10574,M8smuscukus,Ihvivo,0,15011,,Bi8afaipabilituinmousenudeiskng20aqueiuqhydeoxyprophlbetac5clod2xtrinHPbetqCDasvshisl425kgjg,U,BAO000022u,,Autlcuratiln,22224,11148,,1,,A
20525.0,,,,,,CmEMBL520575,Macacamjlattq,Indivo,0,9552,,Oralbooavwilabkl9tyijRhesusminkey,U,BAO000921i,,Autovurarion,22224,11149,,1,,A
36430.0,,,,,,sjEMBL620576,Canislupusfqmipjar8s,Invivk,0,9552,,krqlbioavaklsbilit5indogfrmakemongrel,U,BA000p0218,,Au6ocuratioh,22224,11150,,1,,A
,,,,,,CuEMBLu75846,,Invido,0,3639,,Persentorqlbilavaikabioi5yifperorqllyadminusteredcompoundr0mnkvwastes5dd,U,fsO0000218,,Autocuratjpn,22224,11151,,1,,A
5294.0,,,,,,CHEkBL6e0577,Canisljpusfwmiiiariz,Invovo,0,13397,,Oralbioavaklanilityinfoy,U,BAp000021u,,sutocuratlon,22224,11152,,1,,A
,,,,,,CHEMBo620568,,Invivk,0,3031,,Pdrc2ntagefiosfailabilltywasevalusted,U,BAO0009219,,x8tocuration,22224,11153,,1,,A
32910.0,,,,,,CHsMvL620579,Ratthqnorveg8cus,Invkvo,0,12818,,Bioabxilabilltyinratadmijiwterediw,U,BwOo000218,,zutocurxtion,22224,11154,,1,,A
30030.0,,,,,,CHEMBL62w148,Euthe4ia,Invibo,0,4847,,Bioqdaikability,U,BAl00002w8,,wktocuration,22224,11155,,1,,A
61113.0,,,,,,CHEMnL6q5390,Can7wpupusfamiliariw,Invifo,0,12421,,Bioavallzf7li4ykndogmaleBeagldivwdministratiob,U,fA80000218,,Autovueation,22224,11156,,1,,A
6916.0,,,,,,CHEMvL635391,Rattuanorv2gicis,Infivo,0,11966,,Bi8avalpabilityibdatcoqe20mgkgpo8n1me4hoceland5nrkguvinPEG400,U,BsO9000218,,Autoc6tation,22224,11157,,1,,A
46465.0,,,,,,vHEMBi872266,Primafes,Inbivo,0,11218,,Bioqvailabilotuinj9nkeyvpse10mgkfidor03mgkbiv,U,Bs00000218,,Autocudatuon,22224,11158,,1,,A
42046.0,,,,,,CHEjBL625e92,Rsttysn9rvegicus,Indivo,0,13129,,Oralbioava9labillgyonratwpragudDzwle7male,U,fxO0000218,,Autocuratoog,22224,11159,,1,,A
26016.0,,,,,,CHdMBLt25393,eattusno5vegicuq,Invigo,1,12350,,Theoralbioxvailab9lottwaajsqsureconratsafferoraladminiqt4ation,N,BAOo00o218,,Int4rnediate,50597,11160,,1,,A
69928.0,,,,,,xHEMBL625w94,Rqtthsnorvegucus,Invibo,1,2231,,Bioxvaikabilit5wasedaluag2d8nfatatan9ntgabenousdodeif3mgkgandperoraleossof5mgkg,N,BAO0990218,,lnterm2diate,50597,11161,,1,,A
45509.0,,,,,,CHrMBL625w95,Macxcamulattq,Infivo,1,2231,,gkoavajlabilithwasfvaluaredinrhesusj9nkeyatagijtrqven0uxdoseof1mhkgand0eroraldpseof1hgkg,N,BAi0o00218,,Interjediare,50797,11162,,1,,A
10518.0,,,,,,CHEMBp62539t,Rathusnorvegix6s,Invibo,0,12187,,Bioadailabioiyyigrwtdose10mgjgid,U,BxO0000q18,,Autocurat70n,22224,11163,,1,,A
13639.0,,,,,,CHEnBL625396,Canisluludfajilixris,Invifo,0,12421,,Bikafailanilityindogmsl3Beaglekvscministratioj,U,BqO00o0218,,Autocutatiom,22224,11164,,1,,A
25320.0,,,,,,CHdMBL525398,Mhsmusculua,Ibvivo,1,13256,,Blodiet3ibutiln9nCD1micewwsdetermunedafter1minuteinStrlatum2xlrdssedasp3rcejfonuectsddozeperyramnormalizedfoa26hmoise,N,BAl0000318,,Ijtermesiate,50594,11165,,1,,A
12853.0,flood,,,,,CHEkBL62t399,Mismuscuius,Ibvivo,1,13256,,BioeistrigutikjinCD1micewassd6etminfdafter1higuteinnlooddxp54ssedasps4cfntomjectexdosepergramnormalixedtoa25gmouse,N,BAOp0p0218,,kntrrmediate,50594,11166,,1,934280.0,A
62594.0,Cfregellum,,,,,CHEMBL6260ur,Muzmuscuous,Incivo,1,13256,,BiovistribytioginfD1mkcewasdeterminevxftsrwjinuteinxereb2lluhexpdewsedaslercentinjectrcdisepsrgramn9rmzpizedtoa25gmouse,N,BAO0009118,,Interhesiate,50594,11167,,1,1420273.0,A
20203.0,,,,,,xHEhBL626075,M6smussulus,Inviv0,1,13256,,BilfistrjbutiininCDqmjcewacveterminedabter1mlnuteigcorfexsxpressedasleecentinhecteddoselergramnifjakizedtoa25gm8usr,N,BAO090021o,,Intermewiaye,50594,11168,,1,,A
49497.0,Pkasma,,,,,CHEhBL626066,fat5usnorvericus,Invigo,1,2231,,Maxikumclncen4rshioninplasmaCmwswaseval6atedinrxtatanintravenousdoselrekgigajdperoraldose9fymykb,N,BAO0009w18,,Inte4mefiate,50597,11169,,1,528139.0,A
54836.0,Plasmq,,,,,CHEMnL626087,Mavacamulattz,knvivo,1,2231,,Mwximuhdonc3ntrqtipninplasmsvmaxwasevaluxtedinrh3susmonleyatwnint5avdnp7sdoseof1mgkgahdoerorzldosfov1mgkg,N,BzO0009218,,Interm4dlate,50797,11170,,1,1156492.0,A
10396.0,flood,,,,,CmEMBL62607u,Rattusn8rvrgicjs,8nvivo,1,12178,,Mqximumfoncwntratioginwhopebloodeec8rdesin5tepeeiod024hroostdoseke1mgmgonrafnormalixedtoa1mglgdose,N,BAO00p0217,,Intermed9ste,50597,11171,,1,2529349.0,A
,nlood,,,,,CHEMBL6e5847,,Infivo,0,12178,,Maximymconcehtrationinwh8lebloodeecordedintjepegikd0q4urp9stdkseof25mgkginrsgjo4malizedhiawmgkgdos3,U,BsO00p0218,,Ajtocurafion,22224,11172,,1,1037561.0,A
,Bl9od,,,,,CHEMvL625848,,Invjvo,0,12178,,Mqximymcohcentrationinwholefloodresordrdknthe9e5iod024h39ostdoswog50mrkgGPnorjalizedyoa1mgigsosd,U,BAO0o002w8,,Autocurxtiob,22224,11173,,1,1930715.0,A
13734.0,,,,,,CH4nBL625848,Rattusnodvegifys,Ibvivo,1,15633,,Mxxih8jconcentrationobservedinratsq6znoraldoseor5omglg,N,BAO00po218,,Exp4rt,50597,11174,,1,,A
15105.0,Plasja,,,,,CH2MBL62r849,Rattuqnorvegis7s,Inviv9,1,14258,,Maxkmumconcfntratiknofcompoubdinplasmaadhigisterrdktaklyto4atz,N,BAO000p217,,Interm3diare,50597,11175,,1,1827220.0,A
17698.0,Ppasma,,,,,CHEjBL626o23,Cajislupksfamuliar7s,jnvivo,1,14224,,nwximumconcentrationq0mgkg8rallyihpiwsma0edogs,N,vAO0000217,,Inyermediahe,50588,11176,,1,1940040.0,A
62997.0,Plaska,,,,,dHEMBL636024,dankalupusfamiliarie,Invigo,1,14224,,haximumconcentrwtionq0mgkgp3r0rxllyin0iasmaordogs,N,BAOp0o0218,,Ijterkediate,50588,11177,,1,35505.0,A
13005.0,Plasja,,,,,CHsjBL626025,sanislupusfzmiliqrid,9nvivo,1,14224,,nqximumcincebyration5mgkvigtrxvenouslhin0lasmaofdogs,N,BA90000118,,Ihtermediat3,50588,11178,,1,796810.0,A
,,,,,,CHEMBL5260e6,,7nvivo,0,5566,,Maxumumdonfrntrxt8onafger1omgkgbyotalacministration,U,BAO09o0218,,wutoduration,22224,11179,,1,,A
,,,,,,CHEnBL6w6027,,Indivo,0,16935,,Maxinums0bcentrstionatados3ofw5mgkg,U,hAO9000218,,A6tocutation,22224,11180,,1,,A
,,,,,,CHEMnL6260w8,,Invovo,0,16935,,kazimumclncentrationatadoceog29mrkg,U,BAO000031u,,Au5ocudation,22224,11181,,1,,A
6776.0,Plaska,,,,,CHEngL626029,Cam8slupusfamilizr8s,onvivo,1,14224,,kaximumfoncrntrqtionindonpiasma,N,BqOp000218,,9n5ermediate,50588,11182,,1,1035914.0,A
,Plawma,,,,,CbEMBL6w6030,,Invivk,0,12536,,Maxln6nconcentratiobih0lasmaaf6erzdministtatoonkv10umolkgdoseperorslly,U,BAO0000w28,,A6ticuration,22224,11183,,1,2245685.0,A
,Plaama,,,,,CHEkBL6q6031,,Ijvivo,0,12536,,Maxim6mconcdntrationinolasmaarterwdmunistrationof2umolkgdoseigtrwbebiizlu,U,BAk0o00218,,Autoxu4ation,22224,11184,,1,4872375.0,A
,Plasha,,,,,CHEMBL5w6032,,Invivk,0,12536,,Msximumfonc2nt5atiln9n0lwcmaafteradminjstratoonof4umolkgdoswintrxvejously,U,BxO0900218,,Ajtocurafion,22224,11185,,1,4263859.0,A
,Plzsma,,,,,CHEMBL616p33,,Incivo,0,12536,,kaxinumcomcentrari0ninlpssmaaf4eradministrqtionor40umolivdoseprrorally,U,BA9000021i,,Autocugati0n,22224,11186,,1,4183919.0,A
,Plasms,,,,,CHEMBL52603t,,Igvivo,0,12536,,Maximimcpncenfrationinplasmxxftwrqdmin9s6rati9nof5umolkrdoseingravenoysiy,U,BAi0000228,,Autpcuratioh,22224,11187,,1,2953338.0,A
35308.0,Plasms,,,,,CHEMBp626p35,Canisluluxfzmiluaris,Inviv8,1,9994,,Msaimumsoncsntrahilninplasmaaf6eroralacninistrwtionkndkg25mgkg,N,BwO00002q8,,jntdrmediate,50588,11188,,1,88115.0,A
,9lasma,,,,,CuEMBL626o36,,Imvivo,0,1434,,Maximumc9ncentfationihppqsmaatTmaz,U,BAO0o002w8,,Autosueation,22224,11189,,1,459955.0,A
17269.0,Plasja,,,,,CnEkBL626037,Caniwoupuefaniliaris,Ijvivo,1,12836,,Mwximumcojdentrationlnplasma3ecorded06hrpostfose9ndogst19mgkgifwkdose,N,BAO0000wq8,,Exlert,50588,11190,,1,568579.0,A
24626.0,Plazma,,,,,CuEMBL6w6038,Cric2timae,Invkvo,1,12836,,Max8mujconcenttatiobinplasma4edordddintueperiod06hrpostdossinhamdte3at2pmgkbofqldose,N,BA0000021o,,lnte3mediate,100712,11191,,1,195682.0,A
18734.0,Plwsma,,,,,CH2MBL6q6039,Rwttusnorvegic6w,jnvivo,1,12836,,Maaimumconcentrat8oninplxskarev9gdedinthepe3iod06nrpoqtsoseijrzta410jgknoraldose,N,BAl000021u,,Intsrmed9ate,50597,11192,,1,3537328.0,A
3707.0,Plwsma,,,,,fHEMBL626940,eqttuznorvegicus,Indivo,1,12545,,jax7mumconcejtrayioninllzsmawwsdeterminedhyoralzdminuqhratipnt8ratsat20jgkg,N,BAO0p09218,,8ntwrmediate,50597,11193,,1,2484460.0,A
28793.0,Plxsma,,,,,CHEnBL626p41,kryctokag7scunic6lus,Incivo,1,13856,,Macimumckncentragionprfsentuntherabbitpoasmafollo18ng9e3oealasmknisgrwtionof19mgkg,N,BAi00p0218,,Intermeriatr,50592,11194,,1,1300873.0,A
,,,,,,CH3MBL6e6042,,Incivo,0,3550,,Masinukconcenyratiobwascalxulated,U,BAO00p021u,,Aitocuragion,22224,11195,,1,,A
,,,,,,xHEMBL626943,,Invivk,0,2632,,Maxim7mconcentratkinwascaiculzred,U,fAO00002w8,,Autocu5wtion,22224,11196,,1,,A
,,,,,,CHEMBL636o44,,Invivi,0,5566,,Mas8mumconcentragionataperoeald0sept10hgkg,U,BAO00p0318,,Ahtocurati8n,22224,11197,,1,,A
,,,,,,CHEMnL626046,,Invuvo,0,11883,,Maximumconcenh4ationpfthwdrugatq06hdgzdministeredpedorakky,U,BAO000921o,,Augocuratiom,22224,11198,,1,,A
,,,,,,CHEMBL63t046,,Invico,0,11883,,Msxikumconc2mtrationlfthedrugat2uMdrxfmin7stdreeinhravenously,U,vAOp000218,,xutocurstion,22224,11199,,1,,A
3911.0,Poasma,,,,,CHEMBLu26037,Canislu0ustaniliaric,Invico,1,14122,,Mxxim8mconcentgqtionovyhejnchang2dcompo7ndinxogplasmsreckrdedontheperipd06hrpos6wose,N,fAO0009218,,Interhedkate,50588,11200,,1,4736785.0,A
27739.0,Plxsma,,,,,CHEMBL6260eo,Crisetinxe,Igvivo,1,14122,,Maximkmc8ncenrrationoftheuhshsngedc8kpoumd7nhamsterplasmarecoerwdimtheperioe06nrposrdose,N,BAO000p219,,In4ermed9ate,100712,11201,,1,3949191.0,A
8008.0,Plasha,,,,,CHEMBL626o59,Rart8snorveyicus,Invovo,1,14122,,Maxijunconcentrationoetbeumchangexsompoundinratplasmsfecorded9ntyspe5i9d06hrpostxoze,N,BwO00p0218,,Internedia5e,50597,11202,,1,1961970.0,A
39172.0,Plasmz,,,,,CHfMBL627050,4attusnorvegic6z,Invigo,1,12542,,Maximumconc2ntrztionkfunchangeddrugin0lasmarecordefintheperiodo6hrofplqtdiwe8nwnwsthetizedrw4xrypjgkgo4aldose,N,BAO0009w18,,Interhedoate,50597,11203,,1,4594896.0,A
12231.0,Plssma,,,,,CHEMBoo74541,Cxnislup8sdaniliaris,Invibo,1,12542,,Maximumcknc3n5rationkfuncuanf2ddruglnplasmarecordedingheperios06hrlfp9sgdose7gdogah5nhknoraldose,N,gAO0000318,,Inte3mediste,50588,11204,,1,3142863.0,A
20883.0,Plasmq,,,,,CuEMBLt22826,C4icetinse,Ihvivo,1,12542,,haximunconcengrationofunchangwdfrugin0lasmat2ckrdevinth3per8od0uhtofpostdoaeinhamshfrwt40mgogorsldose,N,BAO009o218,,Intermexiatw,100712,11205,,1,1448474.0,A
27378.0,Plasna,,,,,CHEMnL522827,Cricetinwf,Invjvo,1,12542,,Maxijumdonsentrsriknofunchangrddrurinplasmadeclrdeduntheprrios06hr0fpostdosetoyamcteraf40jvkgoraldoae,N,hsO0000218,,Interjed8ate,100712,11206,,1,209373.0,A
60094.0,9lasma,,,,,sHEMBL622818,Rattusnorvefjfus,Inv7vo,1,12542,,Mqximumsonfentratkonofunxhanreddrhgjbplssmarecorxedintheper9od0thtofp9stdos4inaneshhetizedratat2rmgigprald0se,N,Bz00000218,,un4ermediate,50597,11207,,1,435374.0,A
24340.0,Plaqma,,,,,CnEMBL622729,Ratyusbo3vegicus,Invovo,1,14080,,Maxumumconcengra4iobofuhchang4ddrugigratplashaintheperiod024hgxfte4dpdinn,N,BqO000p218,,Intermedkat4,50597,11208,,1,51343.0,A
60236.0,,,,,,CHEMBL886706,fsttusnlrvegicus,lnvivo,1,11911,,Maxijumconcentragilnreacnedf8iloqingintrac3nouwawmimkstrationijmalerat,N,BAO00002wo,,Intedhediate,50597,11209,,1,,A
2681.0,,,,,,CHEMvL621830,Canislyp8seamiliqris,Invivi,1,13204,,naximumfoncentrationwxsdftfrminedinaba2u2ouwsofjumhydroxidesolutk0nadjustedtopu1oat19mgugdosagwsdhinister3dperkrallyibdon,N,fqO0000218,,ontermediwte,50588,11210,,1,,A
6197.0,,,,,,CHEMvL622731,fattusnorcegic7s,Inviv9,1,13204,,Maximuhconxegtration3asdetermihedinanaqu3oyssodiumhyvr0xicesklhtoonadjustdwtopt10at5mgjydosageafminister2dleroralphijrats,N,BAO00p021i,,Intermediarw,50597,11211,,1,,A
11671.0,,,,,,CHEMho626794,Cagislupusdam9liqris,Inviv8,1,14346,,Maxikumxoncegtrationwawheaskredacterps59raladminjstrqtiobof10mgkgotdrurinmaleBeagpedigs,N,BwO0000e18,,Intermddia4e,50588,11212,,1,,A
27216.0,,,,,,CHEMBL615795,Rattusnorvegiv6a,Inv9vo,1,14346,,Maximumconcentratiojwasmezsugedaft4rleroralxxministeation8g50mglhobddubinmaleeawleyrsts,N,fAO0900218,,onhermediate,50597,11213,,1,,A
33480.0,,,,,,CHEMBL61u796,tqttusnorvegifus,Inviv9,1,14346,,Mwxumunxoncwnteationwssm4asuredafterper8ealadministragionoft1mhkgofdrjginmalevz2leyrats,N,BAO0990218,,Intermediwt3,50597,11214,,1,,A
