Fiscal year,IRTC percent,Section name,Branch ID,Sector percent,Gender equality (marker),Participatory development and good governance,Organisation sub-class,Regional program (marker),Youth issues (marker),Sector ID,Section ID,Climate change adaptation (marker),Biodiversity (marker),CountryRegion name,FSTC percent,Organisation type,Knowledge for development (marker),Status,Climate change mitigation (marker),Organisation class,CIDA business delivery model (old),Indigenous issues (marker),Disability issues (marker),Amount spent,ICT as a tool for development (marker),Division name,Continent ID,Programming process (new),CFLI (marker),CountryRegion percent,Project number,Desertification (marker),Children issues (marker),Fund centre ID,Maximum CIDA contribution (project-level),Branch name,Division ID,Fund centre name,Untied amount(Project-level budget),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker)
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,0,99810,S1079,0,0,Inter-American Development Bank,0.0,Canadian Non-Profit Making,1,Closed,0,Para-Governmental,Directive,0,0,565.76,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013103001,0,0,5282,14144.0,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,0.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,0.3,1,0,NGO,0,0,14031,S5320,0,0,Pakistan,0.6,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,150000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013104001,0,0,5303,500000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,500000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,0.3,1,0,NGO,0,0,14032,S5320,0,0,Pakistan,0.6,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,150000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013104001,0,0,5303,500000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,500000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,0.4,1,0,NGO,0,0,72010,S5320,0,0,Pakistan,0.6,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,200000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013104001,0,0,5303,500000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,500000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,1,0,INTERNATIONAL NGO,0,0,72010,S5320,0,0,Pakistan,0.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1000000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013105001,0,0,5303,1000000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,1000000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,1,0,NGO,0,0,72010,S5320,0,0,Pakistan,0.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,500000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013106001,0,0,5303,500000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,500000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,1,0,NGO,0,0,72010,S5320,0,0,Pakistan,0.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,500000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013107001,0,0,5303,500000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,500000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,0,0,UNITED NATIONS,0,0,72050,S5320,0,0,Pakistan,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,200000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013108001,0,0,5303,200000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,200000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,1,0,UNITED NATIONS,0,2,72010,S5320,0,0,Pakistan,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,1,2500000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013109001,0,2,5303,2500000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,2500000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,0,0,UNITED NATIONS,0,1,72010,S5320,0,0,Pakistan,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,1,4500000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013110001,0,1,5303,4500000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,4500000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,0,0,UNITED NATIONS,0,0,72050,S5320,0,0,Sri Lanka,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,200000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013112001,0,0,5303,200000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,200000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,1,0,UNITED NATIONS,0,2,72010,S5320,0,0,Sri Lanka,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,1,1300000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013113001,0,2,5303,1300000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,1300000.0,1,Not PBA,0
2009/2010,0.0,MHO Huma Organization & Food Assistance,B5100,1.0,0,0,UNITED NATIONS,0,0,12240,S5330,0,0,Ghana,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,2000000.0,0,MHDInternational Humanitarian Assistance,2,Uncoded: Pre-APP,0,1.0,M013114001,0,0,5310,3500000.0,MFM Global Issues and Development,D5301,MHO Dev't Food Aid,3500000.0,1,Not PBA,0
2009/2010,0.0,MHO Huma Organization & Food Assistance,B5100,1.0,2,0,UNITED NATIONS,0,0,12240,S5330,0,0,Senegal,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,2500000.0,0,MHDInternational Humanitarian Assistance,2,Uncoded: Pre-APP,0,1.0,M013115001,0,0,5310,7000000.0,MFM Global Issues and Development,D5301,MHO Dev't Food Aid,7000000.0,1,Not PBA,0
2009/2010,0.0,MHI International Humanitarian Assis ops,B5100,1.0,0,0,INTERNATIONAL NGO,0,0,72010,S5320,0,0,Yemen,0.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,800000.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,1.0,M013116001,0,0,5303,800000.0,MFM Global Issues and Development,D5301,MHI Non-Food INIT,800000.0,1,Not PBA,0
2009/2010,0.0,MIO United Nations,B5100,1.0,0,0,ASSOCIATIONS,0,0,99820,S5602,0,0,Canada,0.0,Canadian Non-Profit Making,1,Closed,0,Civil Society,Responsive,0,0,4000.0,0,MID International Organizations,1,Uncoded: Pre-APP,0,1.0,M013117001,0,0,5297,4000.0,MFM Global Issues and Development,D5600,UN - INIT,4000.0,1,Not PBA,0
2009/2010,0.0,MHO Huma Organization & Food Assistance,B5100,1.0,0,0,SPECIALIZED INSTITUTE,0,0,72050,S5330,0,0,Africa MC,0.0,Foreign Profit Making,2,Closed,0,Civil Society,Responsive,0,0,24375.0,0,MHDInternational Humanitarian Assistance,2,Uncoded: Pre-APP,0,0.5,M013118001,0,0,5230,48750.0,MFM Global Issues and Development,D5301,MHO Inst Strengtherning,48750.0,1,Not PBA,0
2009/2010,0.0,MHO Huma Organization & Food Assistance,B5100,1.0,0,0,SPECIALIZED INSTITUTE,0,0,72050,S5330,0,0,Americas MC,0.0,Foreign Profit Making,2,Closed,0,Civil Society,Responsive,0,0,7312.5,0,MHDInternational Humanitarian Assistance,1,Uncoded: Pre-APP,0,0.15,M013118001,0,0,5230,48750.0,MFM Global Issues and Development,D5301,MHO Inst Strengtherning,48750.0,1,Not PBA,0
2009/2010,0.0,MHO Huma Organization & Food Assistance,B5100,1.0,0,0,SPECIALIZED INSTITUTE,0,0,72050,S5330,0,0,Asia MC,0.0,Foreign Profit Making,2,Closed,0,Civil Society,Responsive,0,0,14625.0,0,MHDInternational Humanitarian Assistance,3,Uncoded: Pre-APP,0,0.3,M013118001,0,0,5230,48750.0,MFM Global Issues and Development,D5301,MHO Inst Strengtherning,48750.0,1,Not PBA,0
2009/2010,0.0,MHO Huma Organization & Food Assistance,B5100,1.0,0,0,SPECIALIZED INSTITUTE,0,0,72050,S5330,0,0,Europe MC,0.0,Foreign Profit Making,2,Closed,0,Civil Society,Responsive,0,0,2437.5,0,MHDInternational Humanitarian Assistance,5,Uncoded: Pre-APP,0,0.05,M013118001,0,0,5230,48750.0,MFM Global Issues and Development,D5301,MHO Inst Strengtherning,48750.0,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MES NATURAL RESOURCES & GOVERNANCE,B5100,1.0,0,0,CROWN CORPORATIONS,0,2,25010,S1079,0,0,Inter-American Development Bank,1.0,Canadian Non-Profit Making,2,Closed,0,Para-Governmental,Responsive,0,0,48000.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.04,M013119001,0,0,5282,11855045.39,MFM Global Issues and Development,D5430,Natural Resources & Governance - INIT,11855045.39,1,Not PBA,0
2009/2010,0.0,MNG Global Health,B5100,1.0,1,0,UNITED NATIONS,0,0,13040,S5245,0,0,America,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Core Funding,0,0,7560.0,0,MND Health&Nutrition,1,Uncoded: Pre-APP,0,0.0014,M013120001,0,0,5246,5400000.0,MFM Global Issues and Development,D5240,Global Health - CORE,5400000.0,0,Not PBA,0
2009/2010,0.0,MNG Global Health,B5100,1.0,1,0,UNITED NATIONS,0,0,13040,S5245,0,0,America,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Core Funding,0,0,15660.0,0,MND Health&Nutrition,1,Uncoded: Pre-APP,0,0.0029,M013120001,0,0,5246,5400000.0,MFM Global Issues and Development,D5240,Global Health - CORE,5400000.0,0,Not PBA,0
2009/2010,0.0,MNG Global Health,B5100,1.0,1,0,UNITED NATIONS,0,0,13040,S5245,0,0,America,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Core Funding,0,0,15660.0,0,MND Health&Nutrition,1,Uncoded: Pre-APP,0,0.0029,M013120001,0,0,5246,5400000.0,MFM Global Issues and Development,D5240,Global Health - CORE,5400000.0,0,Not PBA,0
2009/2010,0.0,MNG Global Health,B5100,1.0,1,0,UNITED NATIONS,0,0,13040,S5245,0,0,America,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Core Funding,0,0,15660.0,0,MND Health&Nutrition,1,Uncoded: Pre-APP,0,0.0029,M013120001,0,0,5246,5400000.0,MFM Global Issues and Development,D5240,Global Health - CORE,5400000.0,0,Not PBA,0
