assay_id,relationship_type,variant_id,cell_id,assay_strain,description,curated_by,src_assay_id,assay_cell_type,assay_category,tissue_id,tid,bao_format,assay_type,assay_subcellular_fraction,doc_id,assay_tissue,confidence_score,src_id,chembl_id
14231,U,,,,Area under the MAP curve measured over 5 min; ND means Not determined,Autocuration,,,,,22224,BAO_0000019,A,,16618,,0,1,CHEMBL626490
14232,U,,,,Lipophilicity expressed as the negative logarithm of the equilibrium constant; ND denotes no data.,Autocuration,,,,,22224,BAO_0000100,P,,16835,,0,1,CHEMBL626491
14233,U,,,,The apparent partition coefficient(D) in cyclohexane-0.05 M phosphate buffer (pH 7.4) at 21 degree celsius; not determined,Autocuration,,,,,22229,BAO_0000100,P,,15284,,0,1,CHEMBL626492
14234,U,,,,Half-life was measured in the presence of NADPH at 20 uM; No inhibition,Autocuration,,,,,22224,BAO_0000019,A,,15750,,0,1,CHEMBL626493
14235,N,,,,Half life after oral administration to Sprague-Dawley rats; NT is Not tested,Intermediate,,,,,50597,BAO_0000218,A,,16618,,1,1,CHEMBL626494
14236,U,,,,Half life after oral tested,Autocuration,,,,,22224,BAO_0000218,A,,16618,,0,1,CHEMBL626495
14237,N,,,,Half life was determined in plasma of rat; NT indicates not tested,Intermediate,,,,1969.0,50597,BAO_0000218,A,,15812,Plasma,1,1,CHEMBL626496
14238,N,,,,Oral bioavailability after oral administration to Sprague-Dawley rats; NT is Not tested,Intermediate,,,,,50597,BAO_0000218,A,,16618,,1,1,CHEMBL626497
14239,U,,,,Oral bioavailability after oral tested,Autocuration,,,,,22224,BAO_0000218,A,,16618,,0,1,CHEMBL626498
14240,N,,,,The bioavailability in rats at 15.9 uM/Kg after intravenous administration; NT=Not tested (F),Intermediate,,,,,50597,BAO_0000218,A,,13098,,1,1,CHEMBL626499
14241,N,,,,The compound was tested for volume of distribution in rat at 15.9 uM/Kg after peroral administration; NT=Not tested (Vd L/Kg),Intermediate,,,,,50597,BAO_0000218,A,,13098,,1,1,CHEMBL626500
14242,N,,,,half life was determined in plasma of rat; NT indicates not tested,Intermediate,,,,1969.0,50597,BAO_0000218,A,,15812,Plasma,1,1,CHEMBL626501
14243,N,,,,half life was determined in plasma of rat; NT means not tested,Intermediate,,,,1969.0,50597,BAO_0000218,A,,15812,Plasma,1,1,CHEMBL626502
14244,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); Value 0.41/2.32,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626503
14245,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); inactive,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626504
14246,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.17/0.43,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626505
14247,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.2/0.38,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626506
14248,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.26/0.23,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626507
14249,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.28/0.26,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626508
14250,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.31/0.35,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626509
14251,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.35/2.88,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL875480
14252,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.29,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626510
14253,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.47,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626511
14254,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.49,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL626512
14255,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.38/0.23,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL628208
14256,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.39/0.22,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL628209
14257,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/0.48,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL628210
14258,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/1.49,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL628211
14259,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/2.06,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL628212
14260,N,,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.42/0.65,Intermediate,,,,,50597,BAO_0000218,A,,11510,,1,1,CHEMBL628213
14261,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 65.2 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628214
14262,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 71.6 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628215
14263,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 71.8 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628216
14264,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 74.8 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL626595
14265,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 77.5 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL626596
14266,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 79.4 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL626597
14267,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 80.9 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL626598
14268,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 83.8 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622242
14269,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 84.5 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622243
14270,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 84.7 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622244
14271,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 86.7 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622245
14272,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 86.9 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622246
14273,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 9.06 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622247
14274,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 90.6 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622248
14275,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 94.9 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL877483
14276,N,,,,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 97.1 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622249
14277,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 11.9 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622250
14278,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 2.49 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622251
14279,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 26.2 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622252
14280,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 3.03 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622253
14281,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 30.3 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622254
14282,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 34.1 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622255
14283,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622256
14284,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 7.85 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622257
14285,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 8.47 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622258
14286,N,,,,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 9.09 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622259
14287,N,,,,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 10.1 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622927
14288,N,,,,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 3.40 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622928
14289,N,,,,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 3.76 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL622929
14290,N,,,,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 9.06 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL623182
14291,N,,,,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 9.6 uM/Kg of drug,Intermediate,,,,1088.0,50588,BAO_0000218,A,,12582,Urine,1,1,CHEMBL623183
14292,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 0 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL623184
14293,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 1.01 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL623185
14294,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 1.13 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL877484
14295,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 10.1 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL627274
14296,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 102 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL623186
14297,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 105 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL623187
14298,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 11.3 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL623188
14299,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 113 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628055
14300,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 19.5 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628056
14301,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 195 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628200
14302,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 21.7 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628201
14303,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 217 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628202
14304,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 23.9 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628203
14305,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 239 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628204
14306,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 24.9 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628205
14307,N,,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 249 uM/Kg of drug,Intermediate,,,,1088.0,50597,BAO_0000218,A,,12582,Urine,1,1,CHEMBL628206
14308,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (d),Autocuration,,,,2367.0,22224,BAO_0000218,A,,13257,Prostate gland,0,1,CHEMBL628207
14309,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (d)/biood,Autocuration,,,,2367.0,22224,BAO_0000218,A,,13257,Prostate gland,0,1,CHEMBL627220
14310,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (d)/muscle,Autocuration,,,,2385.0,22224,BAO_0000218,A,,13257,Muscle tissue,0,1,CHEMBL627221
14311,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (v),Autocuration,,,,2367.0,22224,BAO_0000218,A,,13257,Prostate gland,0,1,CHEMBL627222
14312,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (v)/blood,Autocuration,,,,,22224,BAO_0000218,A,,13257,,0,1,CHEMBL627223
14313,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in prostate (v)/muscle,Autocuration,,,,2385.0,22224,BAO_0000218,A,,13257,Muscle tissue,0,1,CHEMBL632062
14314,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 1 hour in spleen,Autocuration,,,,2106.0,22224,BAO_0000218,A,,13257,Spleen,0,1,CHEMBL632063
14315,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in bladder,Autocuration,,,,1255.0,22224,BAO_0000218,A,,13257,Urinary bladder,0,1,CHEMBL632064
14316,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in blood,Autocuration,,,,178.0,22224,BAO_0000218,A,,13257,Blood,0,1,CHEMBL632065
14317,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in bone,Autocuration,,,,1474.0,22224,BAO_0000218,A,,13257,Bone element,0,1,CHEMBL632066
14318,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in fat,Autocuration,,,,,22224,BAO_0000218,A,,13257,,0,1,CHEMBL632067
14319,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in kidney,Autocuration,,,,2113.0,22224,BAO_0000218,A,,13257,Kidney,0,1,CHEMBL629188
14320,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in liver,Autocuration,,,,2107.0,22224,BAO_0000218,A,,13257,Liver,0,1,CHEMBL629189
14321,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in lung,Autocuration,,,,2048.0,22224,BAO_0000218,A,,13257,Lung,0,1,CHEMBL629190
14322,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in muscle,Autocuration,,,,2385.0,22224,BAO_0000218,A,,13257,Muscle tissue,0,1,CHEMBL629191
14323,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (d),Autocuration,,,,2367.0,22224,BAO_0000218,A,,13257,Prostate gland,0,1,CHEMBL629192
14324,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (d)/muscle,Autocuration,,,,2385.0,22224,BAO_0000218,A,,13257,Muscle tissue,0,1,CHEMBL629193
14325,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (v),Autocuration,,,,2367.0,22224,BAO_0000218,A,,13257,Prostate gland,0,1,CHEMBL629194
14326,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (v)/blood,Autocuration,,,,,22224,BAO_0000218,A,,13257,,0,1,CHEMBL629195
14327,U,,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (blocked) in prostate (v)/muscle,Autocuration,,,,2385.0,22224,BAO_0000218,A,,13257,Muscle tissue,0,1,CHEMBL629373
